start_time,end_time,run_time,program_string,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1744393804,1744396889,3085,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 1 n_permutations 1000 significance_level 0.170570192407748,5000,1,1,1000,0.170570192407748,0.32,3075.0,0,,i7089,3075.0,688.08984375,667.248576108871,-1.0,0.0,4242129
1744420223,1744420236,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 10 n_samples 1 k_neighbors 49 n_permutations 693 significance_level 0.44701309292240404,10,1,49,693,0.447013092922404,,,1,,i7086,,,,,,4253171
1744420301,1744420314,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1733 n_samples 1 k_neighbors 30 n_permutations 13 significance_level 0.001,1733,1,30,13,0.001,,,1,,i7140,,,,,,4253224
1744420302,1744420314,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2778 n_samples 1 k_neighbors 45 n_permutations 352 significance_level 0.04462213346845221,2778,1,45,352,0.0446221334684522,,,1,,i7059,,,,,,4253243
1744420223,1744420883,660,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1 n_samples 1 k_neighbors 1 n_permutations 181 significance_level 0.6977165844485338,1,1,1,181,0.6977165844485338,0.32,647.0,0,,i7023,647.0,687.609375,687.5975979477612,-1.0,0.0,4253206
1744420241,1744423696,3455,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 43 k_neighbors 78 n_permutations 434 significance_level 0.03851227444306436,5000,43,78,434,0.0385122744430643,0.59,3443.0,0,,i7024,3443.0,1107.28125,975.546299223266,-1.0,0.9998380062305297,4253212
1744420223,1744424622,4399,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1085 n_samples 955 k_neighbors 1 n_permutations 1 significance_level 0.47333663428352674,1085,955,1,1,0.4733366342835267,0.32,4386.0,0,,i7104,4386.0,753.48046875,705.8546892715419,-1.0,0.0,4253157
1744420223,1744426103,5880,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2462 n_samples 731 k_neighbors 38 n_permutations 1 significance_level 0.6402277703743651,2462,731,38,1,0.6402277703743651,0.32,5866.0,0,,i7086,5866.0,725.38671875,660.3171037946429,-1.0,0.0,4253169
1744450542,1744450555,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 100 n_permutations 577 significance_level 0.5314001034014015,5000,1,100,577,0.5314001034014015,,,1,,i7115,,,,,,4265222
1744450543,1744450556,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 100 n_permutations 557 significance_level 0.001,5000,1,100,557,0.001,,,1,,i7025,,,,,,4265261
1744450542,1744450562,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 67 n_permutations 643 significance_level 0.9826229102639659,5000,1,67,643,0.982622910263966,,,1,,i7091,,,,,,4265229
1744450558,1744450571,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3937 n_samples 1 k_neighbors 44 n_permutations 630 significance_level 0.001,3937,1,44,630,0.001,,,1,,i7124,,,,,,4265273
1744485573,1744485586,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 100 n_permutations 555 significance_level 0.001,5000,1,100,555,0.001,,,1,,i7062,,,,,,4277354
1744485603,1744485616,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 73 n_permutations 668 significance_level 0.001,5000,1,73,668,0.001,,,1,,i7062,,,,,,4277368
1744485603,1744485616,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 100 n_permutations 615 significance_level 0.999,5000,1,100,615,0.999,,,1,,i7155,,,,,,4277364
1744510846,1744510859,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 100 n_permutations 636 significance_level 0.001,5000,1,100,636,0.001,,,1,,i7123,,,,,,4290151
1744510846,1744510859,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 67 n_permutations 775 significance_level 0.001,5000,1,67,775,0.001,,,1,,i7054,,,,,,4290206
1744510847,1744510859,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 100 n_permutations 642 significance_level 0.999,5000,1,100,642,0.999,,,1,,i7118,,,,,,4290153
1744525538,1744525551,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 100 n_permutations 526 significance_level 0.001,5000,1,100,526,0.001,,,1,,i7022,,,,,,4304583
1744525568,1744525581,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 95 n_permutations 827 significance_level 0.999,5000,1,95,827,0.999,,,1,,i7151,,,,,,4304610
1744525599,1744525612,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 100 n_permutations 536 significance_level 0.999,5000,1,100,536,0.999,,,1,,i7186,,,,,,4304623
1744539042,1744539054,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 65 n_permutations 608 significance_level 0.999,5000,1,65,608,0.999,,,1,,i7118,,,,,,4320016
1744539042,1744539055,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1 n_samples 1 k_neighbors 29 n_permutations 651 significance_level 0.8558141386791832,1,1,29,651,0.8558141386791832,,,1,,i7113,,,,,,4320022
1744539042,1744539055,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 96 n_permutations 567 significance_level 0.001,5000,1,96,567,0.001,,,1,,i7123,,,,,,4319998
1744539047,1744539060,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 97 n_permutations 714 significance_level 0.9580868766794773,5000,1,97,714,0.9580868766794772,,,1,,i7121,,,,,,4320007
1744551495,1744551508,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 100 n_permutations 531 significance_level 0.001,5000,1,100,531,0.001,,,1,,i7055,,,,,,4326535
1744551556,1744551569,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 53 n_permutations 568 significance_level 0.001,5000,1,53,568,0.001,,,1,,i7108,,,,,,4326556
1744551563,1744551594,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 76 n_permutations 598 significance_level 0.999,5000,1,76,598,0.999,,,1,,i7052,,,,,,4326563
1744564469,1744564481,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 100 n_permutations 543 significance_level 0.001,5000,1,100,543,0.001,,,1,,i7154,,,,,,4330887
1744564487,1744564500,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 63 n_permutations 749 significance_level 0.999,5000,1,63,749,0.999,,,1,,i7167,,,,,,4330891
1744564517,1744564530,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 50 n_permutations 582 significance_level 0.001,5000,1,50,582,0.001,,,1,,i7167,,,,,,4330904
1744577178,1744577191,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 100 n_permutations 516 significance_level 0.001,5000,1,100,516,0.001,,,1,,i7186,,,,,,4334028
1744577178,1744577191,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 53 n_permutations 526 significance_level 0.999,5000,1,53,526,0.999,,,1,,i7183,,,,,,4334029
1744577181,1744577194,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1 n_samples 1 k_neighbors 22 n_permutations 583 significance_level 0.999,1,1,22,583,0.999,,,1,,i7156,,,,,,4334031
1744577198,1744577210,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1 n_samples 1 k_neighbors 43 n_permutations 666 significance_level 0.001,1,1,43,666,0.001,,,1,,i7183,,,,,,4334033
1744577238,1744577251,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 89 n_permutations 984 significance_level 0.999,5000,1,89,984,0.999,,,1,,i7082,,,,,,4334052
1744590359,1744590372,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 100 n_permutations 557 significance_level 0.001,5000,1,100,557,0.001,,,1,,i7184,,,,,,4336848
1744590400,1744590413,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 100 n_permutations 981 significance_level 0.999,5000,1,100,981,0.999,,,1,,i7154,,,,,,4336864
1744603915,1744603928,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 100 n_permutations 607 significance_level 0.001,5000,1,100,607,0.001,,,1,,i7179,,,,,,4339291
1744603915,1744603928,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 60 n_permutations 661 significance_level 0.9271307770297689,5000,1,60,661,0.9271307770297688,,,1,,i7186,,,,,,4339288
1744603942,1744603955,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4693 n_samples 1 k_neighbors 44 n_permutations 566 significance_level 0.2034055816534171,4693,1,44,566,0.2034055816534171,,,1,,i7176,,,,,,4339299
1744603975,1744603988,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 68 n_permutations 1000 significance_level 0.001,5000,1,68,1000,0.001,,,1,,i7163,,,,,,4339314
