start_time,end_time,run_time,program_string,recent_samples_size,n_samples,n_permutations,update_interval,n_consecutive_deviations,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1747594664,1747598032,3368,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier IBDD recent_samples_size 519 n_samples 1488 n_permutations 987 update_interval 53 n_consecutive_deviations 9,519,1488,987,53,9,0.37,3334.0,0,,i7129,3334.0,682.23828125,581.021496000744,-1.0,0.5984544163751244,5112516
1747593663,1747598088,4425,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier IBDD recent_samples_size 728 n_samples 930 n_permutations 334 update_interval 78 n_consecutive_deviations 5,728,930,334,78,5,0.46,4411.0,0,,i7168,4411.0,685.01171875,612.7329377116253,-1.0,0.8293518405376853,5111405
1747594160,1747598294,4134,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2324 n_samples 2046 n_permutations 542 update_interval 220 n_consecutive_deviations 2,2324,2046,542,220,2,0.43,4079.0,0,,i7114,4079.0,864.41015625,752.9665777439025,-1.0,0.9791717298605872,5111918
1747593815,1747598660,4845,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3463 n_samples 323 n_permutations 916 update_interval 177 n_consecutive_deviations 10,3463,323,916,177,10,0.41,4820.0,0,,i7171,4820.0,791.33203125,723.532557463843,-1.0,0.8993404734324916,5111522
1747594165,1747599908,5743,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier IBDD recent_samples_size 113 n_samples 3898 n_permutations 22 update_interval 118 n_consecutive_deviations 4,113,3898,22,118,4,0.36,5694.0,0,,i7127,5694.0,755.265625,610.1083009522767,-1.0,0.6976498814367191,5111827
1747595861,1747600310,4449,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4749 n_samples 32 n_permutations 478 update_interval 231 n_consecutive_deviations 9,4749,32,478,231,9,0.36,4432.0,0,,i7148,4432.0,762.37109375,716.512034761236,-1.0,0.87090422368443,5113959
1747595381,1747600363,4982,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1431 n_samples 216 n_permutations 142 update_interval 153 n_consecutive_deviations 7,1431,216,142,153,7,0.42,4963.0,0,,i7134,4963.0,802.99609375,717.0589075050201,-1.0,0.8671338256824433,5113381
1747597662,1747600472,2810,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2015 n_samples 1222 n_permutations 772 update_interval 18 n_consecutive_deviations 4,2015,1222,772,18,4,0.11,2796.0,0,,i7098,2796.0,672.70703125,558.1692708333334,-1.0,0.7255292737903232,5115606
1747599119,1747600686,1567,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier IBDD recent_samples_size 223 n_samples 510 n_permutations 703 update_interval 193 n_consecutive_deviations 6,223,510,703,193,6,0.34,1552.0,0,,i7092,1552.0,882.54296875,744.8892157832279,-1.0,0.7314995966729236,5116742
1747594398,1747600695,6297,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2066 n_samples 4436 n_permutations 454 update_interval 160 n_consecutive_deviations 6,2066,4436,454,160,6,0.29,6278.0,0,,i7150,6278.0,819.08984375,614.0385354662699,-1.0,0.9248404840285634,5112272
