start_time,end_time,run_time,program_string,recent_samples_size,batch_size,theta,lambida,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1744365270,1744365975,705,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 3771 batch_size 1912 theta 0.1955355395968072 lambida 0.6236926891393959,3771,1912,0.1955355395968072,0.6236926891393959,0.15,694,0,,i7162,694,802.86328125,629.3122287326389,-1,0.3219402264312926,4223736
1744365300,1744365980,680,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 4598 batch_size 743 theta 0.8802582634464837 lambida 0.8903414200246335,4598,743,0.8802582634464837,0.8903414200246335,0.15,666,0,,i7139,666,756.97265625,598.4586730072464,-1,0.3135986379313221,4223744
1744365240,1744365984,744,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 540 batch_size 4003 theta 0.10655540557280183 lambida 0.9758990244567394,540,4003,0.1065554055728018,0.9758990244567394,0.15,733,0,,i7159,733,807.97265625,632.2724095394736,-1,0.3190093980394111,4223731
1744365300,1744366003,703,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 62 batch_size 2305 theta 0.5978691372953355 lambida 0.7316585314758122,62,2305,0.5978691372953355,0.7316585314758122,0.15,689,0,,i7143,689,771.01171875,606.9423415492957,-1,0.2993953926475886,4223742
1744365330,1744366007,677,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 1741 batch_size 859 theta 0.722255988890864 lambida 0.5623762036506087,1741,859,0.722255988890864,0.5623762036506087,0.16,666,0,,i7145,666,786.52734375,618.3715466485507,-1,0.3133731895934851,4223746
1744365330,1744366016,686,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 3464 batch_size 2422 theta 0.7558642262282781 lambida 0.8091472070571035,3464,2422,0.7558642262282781,0.8091472070571035,0.14,673,0,,i7125,673,780.125,614.4786830357143,-1,0.3007480826746108,4223748
1744365391,1744366025,634,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 2106 batch_size 4197 theta 0.9089843092754483 lambida 0.6672261393908411,2106,4197,0.9089843092754484,0.6672261393908411,0.15,605,0,,i7175,605,753.91015625,602.9505828373016,-1,0.2806831806071143,4223755
1744365390,1744366070,680,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 321 batch_size 314 theta 0.8554919803979807 lambida 0.3484323790948838,321,314,0.8554919803979807,0.3484323790948838,0.16,669,0,,i7131,669,790.6953125,622.0019814311594,-1,0.3135986379313221,4223760
1744365360,1744366077,717,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 4108 batch_size 153 theta 0.43754650851786137 lambida 0.49135040592961016,4108,153,0.4375465085178613,0.4913504059296101,0.15,702,0,,i7130,702,808.4296875,631.0124143835617,-1,0.3282527798907297,4223752
1744365300,1744366087,787,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 3646 batch_size 3263 theta 0.006938249359279871 lambida 0.4230239169225097,3646,3263,0.0069382493592798,0.4230239169225097,0.15,771,0,,i7139,771,769.00390625,604.614453125,-1,0.3248710548231741,4223743
1744365391,1744366102,711,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 3319 batch_size 3771 theta 0.264619232373219 lambida 0.5553661425057799,3319,3771,0.264619232373219,0.5553661425057799,0.15,696,0,,i7128,696,785.17578125,614.7657335069445,-1,0.3007480826746108,4223761
1744365360,1744366117,757,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 2573 batch_size 2635 theta 0.5631572556682862 lambida 0.9586984250601381,2573,2635,0.5631572556682862,0.958698425060138,0.15,744,0,,i7135,744,794.203125,622.5370332792207,-1,0.3169803629988777,4223751
1744365390,1744366118,728,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 3028 batch_size 1176 theta 0.0711881177567877 lambida 0.7059909536484629,3028,1176,0.0711881177567877,0.7059909536484629,0.15,715,0,,i7160,715,802.55859375,632.3861380912163,-1,0.3228420197826407,4223758
1744365390,1744366133,743,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 2256 batch_size 2113 theta 0.4159769884318113 lambida 0.9194805697258562,2256,2113,0.4159769884318113,0.9194805697258562,0.15,730,0,,i7161,730,793.59375,622.5190625,-1,0.318558501363737,4223756
1744384123,1744384268,145,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 102 batch_size 650 theta 0.4496330360550618 lambida 0.32205778703511745,102,650,0.4496330360550618,0.3220577870351174,0.06,134,0,,i7086,134,495.33203125,480.388916015625,-1,0.0,4236258
1744384123,1744384274,151,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 98 batch_size 5000 theta 0.0001 lambida 0.001,98,5000,0.0001,0.001,0.06,141,0,,i7085,141,496.0703125,481.3460477941176,-1,0.0,4236262
1744384123,1744384280,157,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 4874 batch_size 2661 theta 0.999 lambida 0.001,4874,2661,0.999,0.001,0.06,143,0,,i7085,143,496.48828125,482.0291819852941,-1,0.0,4236261
1744384123,1744384281,158,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 1 batch_size 1 theta 0.999 lambida 0.001,1,1,0.999,0.001,0.06,145,0,,i7086,145,495.65234375,480.4657628676471,-1,0.0,4236257
1744384160,1744384312,152,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 224 batch_size 447 theta 0.0001 lambida 0.2616254664457594,224,447,0.0001,0.2616254664457594,0.06,138,0,,i7098,138,496.45703125,480.8603515625,-1,0.0,4236270
1744384161,1744384312,151,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 5000 batch_size 4105 theta 0.0001 lambida 0.001,5000,4105,0.0001,0.001,0.06,139,0,,i7087,139,495.21875,480.42724609375,-1,0.0,4236271
1744384161,1744384318,157,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 217 batch_size 1005 theta 0.999 lambida 0.001,217,1005,0.999,0.001,0.06,143,0,,i7170,143,496.71875,482.0675551470589,-1,0.0,4236264
1744384168,1744384331,163,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 4947 batch_size 2216 theta 0.3132147513118568 lambida 0.001,4947,2216,0.3132147513118568,0.001,0.06,139,0,,i7130,139,495.71875,480.510009765625,-1,0.0,4236268
1744384183,1744384339,156,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 3890 batch_size 4872 theta 0.999 lambida 0.34973039189802446,3890,4872,0.999,0.3497303918980244,0.06,145,0,,i7085,145,495.9296875,480.98644301470586,-1,0.0,4236275
1744384183,1744384340,157,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 1 batch_size 5000 theta 0.999 lambida 0.001,1,5000,0.999,0.001,0.06,147,0,,i7083,147,503.9296875,485.1971507352941,-1,0.0,4236280
1744384183,1744384340,157,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 5000 batch_size 1450 theta 0.999 lambida 0.001,5000,1450,0.999,0.001,0.06,144,0,,i7083,144,495.48046875,480.52159926470586,-1,0.0,4236283
1744384183,1744384340,157,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 1 batch_size 1662 theta 0.999 lambida 0.001,1,1662,0.999,0.001,0.06,146,0,,i7084,146,501.078125,482.2732077205882,-1,0.0,4236276
1744384183,1744384341,158,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 5000 batch_size 2741 theta 0.0001 lambida 0.001,5000,2741,0.0001,0.001,0.06,146,0,,i7084,146,503.98046875,483.67532169117646,-1,0.0,4236277
1744384183,1744384345,162,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 5000 batch_size 1 theta 0.999 lambida 0.001,5000,1,0.999,0.001,0.06,149,0,,i7085,149,496.4296875,481.5328584558824,-1,0.0,4236274
1744384213,1744384364,151,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 422 batch_size 3107 theta 0.999 lambida 0.001,422,3107,0.999,0.001,0.06,139,0,,i7183,139,497.0234375,482.236572265625,-1,0.0,4236284
1744384213,1744384371,158,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 4487 batch_size 636 theta 0.0001 lambida 0.21127484378999323,4487,636,0.0001,0.2112748437899932,0.06,132,0,,i7065,132,502.8984375,484.261962890625,-1,0.0,4236288
1744384159,1744384779,620,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 4757 batch_size 5000 theta 0.999 lambida 0.5582854002952164,4757,5000,0.999,0.5582854002952164,0.16,605,0,,i7152,605,726.5234375,595.7108134920635,-1,0.2748215238233513,4236266
1744384160,1744384793,633,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 21 batch_size 5000 theta 0.999 lambida 0.7978955929871332,21,5000,0.999,0.7978955929871332,0.16,622,0,,i7086,622,748.06640625,601.8302283653846,-1,0.278879593904418,4236272
1744384123,1744384805,682,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 1 batch_size 5000 theta 0.999 lambida 0.999,1,5000,0.999,0.999,0.15,670,0,,i7086,670,779.7265625,612.307178442029,-1,0.3025516693773072,4236259
1744384123,1744384837,714,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 5000 batch_size 1 theta 0.0001 lambida 0.999,5000,1,0.0001,0.999,0.15,700,0,,i7086,700,796.47265625,625.7210286458334,-1,0.3196857430529222,4236260
1744384160,1744384843,683,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 107 batch_size 3962 theta 0.999 lambida 0.999,107,3962,0.999,0.999,0.15,668,0,,i7085,668,760.23828125,605.4702785326087,-1,0.3039043594043294,4236273
1744384162,1744384886,724,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 2016 batch_size 5000 theta 0.0001 lambida 0.739175926743942,2016,5000,0.0001,0.739175926743942,0.15,710,0,,i7183,710,808.19921875,632.0526541095891,-1,0.3208129847421074,4236263
1744384160,1744384899,739,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 1 batch_size 1 theta 0.999 lambida 0.999,1,1,0.999,0.999,0.15,727,0,,i7153,727,798.52734375,626.1061458333334,-1,0.3196857430529222,4236265
1744384183,1744384908,725,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 1 batch_size 1285 theta 0.999 lambida 0.999,1,1285,0.999,0.999,0.15,711,0,,i7083,711,797.5234375,627.600612331081,-1,0.3194602947150851,4236281
1744384168,1744384910,742,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 5000 batch_size 5000 theta 0.999 lambida 0.999,5000,5000,0.999,0.999,0.15,713,0,,i7130,713,779.64453125,612.2143686655405,-1,0.3025516693773072,4236267
1744384183,1744384920,737,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 4129 batch_size 5000 theta 0.0001 lambida 0.999,4129,5000,0.0001,0.999,0.15,727,0,,i7083,727,808.98828125,628.5083333333333,-1,0.3208129847421074,4236282
1744384189,1744384926,737,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier DDAL recent_samples_size 512 batch_size 1 theta 0.0001 lambida 0.999,512,1,0.0001,0.999,0.15,723,0,,i7083,723,797.70703125,626.6122395833333,-1,0.3196857430529222,4236278
