start_time,end_time,run_time,program_string,recent_samples_size,n_samples,const,max_depth,threshold,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1746349161,1746349237,76,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1899 n_samples 1706 const 4.781353765434148 max_depth 4 threshold 0.999,1899,1706,4.781353765434148,4,0.999,0.54,66,0,,i7176,66,799.4921875,744.5368923611111,-1,0.5442616822429907,4938420
1746354292,1746354330,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4351 n_samples 3017 const 4.405464512567791 max_depth 1 threshold 0.999,4351,3017,4.405464512567791,1,0.999,0.47,29,0,,i7173,29,749.3203125,711.4203125,-1,0.704834890965732,4939502
1746381055,1746381191,136,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4062 n_samples 2474 const 0.001 max_depth 19 threshold 0.999,4062,2474,0.001,19,0.999,0.49,123,0,,i7184,123,759.8125,719.9432291666667,-1,0.8098691588785046,4945109
1746391248,1746391365,117,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1894 n_samples 1722 const 0.001 max_depth 13 threshold 0.8075643144355913,1894,1722,0.001,13,0.8075643144355913,0.54,100,0,,i7186,100,792.01171875,735.1120793269231,-1,0.5428286604361371,4947036
1746389867,1746392147,2280,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 2523 n_samples 4809 const 0.001 max_depth 12 threshold 0.001,2523,4809,0.001,12,0.001,0.34,2264,0,,i7185,2264,687.140625,686.5556086244542,-1,0.2515140186915888,4946805
1746398390,1746398429,39,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3567 n_samples 4576 const 0.001 max_depth 8 threshold 0.999,3567,4576,0.001,8,0.999,0.4,27,0,,i7184,27,718.359375,697.79609375,-1,0.355588785046729,4948315
1746399689,1746399747,58,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3827 n_samples 2186 const 1.3241955311805036 max_depth 1 threshold 0.21470011647208967,3827,2186,1.3241955311805036,1,0.2147001164720896,0.49,39,0,,i7185,39,751.9375,713.8919270833334,-1,0.858392523364486,4948568
1746405707,1746405891,184,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4610 n_samples 2714 const 10 max_depth 3 threshold 0.999,4610,2714,10.0,3,0.999,0.48,172,0,,i7176,172,751.44921875,701.5265625,-1,0.8042367601246105,4949668
1746419090,1746419180,90,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4913 n_samples 1685 const 3.4345210550646086 max_depth 9 threshold 0.8580318506797248,4913,1685,3.4345210550646086,9,0.8580318506797248,0.55,76,0,,i7186,76,803.24609375,738.700390625,-1,0.9658566978193146,4952214
1746428789,1746429266,477,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 928 n_samples 539 const 7.7860200262463035 max_depth 3 threshold 0.7384232347652876,928,539,7.786020026246303,3,0.7384232347652876,0.59,465,0,,i7183,465,839.05078125,747.7547034438776,-1,0.8210342679127726,4953913
1746431143,1746431288,145,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4616 n_samples 1904 const 0.001 max_depth 7 threshold 0.001,4616,1904,0.001,7,0.001,0.48,43,0,,i7173,43,795.90234375,735.5569196428571,-1,0.9964859813084112,4954552
1746434596,1746434641,45,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1752 n_samples 5000 const 0.001 max_depth 10 threshold 0.8096316060521919,1752,5000,0.001,10,0.8096316060521919,0.42,32,0,,i7185,32,707.70703125,694.2194010416666,-1,0.1746542056074766,4955490
1746441243,1746441354,111,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1013 n_samples 3094 const 0.001 max_depth 13 threshold 0.001,1013,3094,0.001,13,0.001,0.42,93,0,,i7184,93,706.60546875,692.6360677083334,-1,0.1514766355140187,4957186
1746473605,1746473650,45,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3586 n_samples 2738 const 0.001 max_depth 2 threshold 0.001,3586,2738,0.001,2,0.001,0.48,33,0,,i7186,33,735.0859375,706.119140625,-1,0.625595015576324,4963226
1746475985,1746476532,547,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4347 n_samples 3918 const 0.001 max_depth 9 threshold 0.001,4347,3918,0.001,9,0.001,0.42,532,0,,i7184,532,727.4140625,688.7647181919643,-1,0.5416822429906542,4963655
1746481866,1746481962,96,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4632 n_samples 1301 const 0.001 max_depth 6 threshold 0.001,4632,1301,0.001,6,0.001,0.57,79,0,,i7184,79,840.59765625,754.8109375,-1,0.9727102803738318,4964618
1746509587,1746509847,260,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1137 n_samples 1348 const 10 max_depth 5 threshold 0.4084882992444615,1137,1348,10.0,5,0.4084882992444615,0.52,247,0,,i7183,247,769.6328125,733.2936921296297,-1,0.4108785046728972,4969307
1746524967,1746525043,76,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4334 n_samples 1717 const 0.001 max_depth 11 threshold 0.999,4334,1717,0.001,11,0.999,0.55,58,0,,i7175,58,805.55859375,737.00146484375,-1,0.9841993769470404,4971873
1746533303,1746533361,58,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4117 n_samples 2804 const 0.001 max_depth 3 threshold 0.999,4117,2804,0.001,3,0.999,0.5,38,0,,i7184,38,753.015625,712.7805989583334,-1,0.7182305295950155,4973524
1746557708,1746557829,121,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4354 n_samples 1998 const 4.877439658729504 max_depth 5 threshold 0.999,4354,1998,4.877439658729504,5,0.999,0.5,102,0,,i7182,102,788.75,750.1015625,-1,0.997993769470405,4977611
1746558613,1746558664,51,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4009 n_samples 3063 const 0.001 max_depth 1 threshold 0.001,4009,3063,0.001,1,0.001,0.46,35,0,,i7186,35,752.41015625,713.34375,-1,0.6494330218068536,4977743
1746572323,1746572418,95,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3428 n_samples 649 const 3.6083645307316523 max_depth 1 threshold 0.001,3428,649,3.608364530731652,1,0.001,0.6,80,0,,i7183,80,892.1796875,776.25625,-1,0.9866417445482866,4979944
1746590050,1746590139,89,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4164 n_samples 1271 const 0.001 max_depth 7 threshold 0.999,4164,1271,0.001,7,0.999,0.56,70,0,,i7183,70,847.6015625,758.6788194444445,-1,0.9819563862928348,4982746
1746594952,1746595060,108,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4616 n_samples 887 const 0.001 max_depth 3 threshold 0.999,4616,887,0.001,3,0.999,0.6,90,0,,i7185,90,892.54296875,780.0610795454545,-1,0.994766355140187,4983489
1746614412,1746614614,202,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1108 n_samples 232 const 5.490146664732411 max_depth 1 threshold 0.9880372271006047,1108,232,5.490146664732411,1,0.9880372271006048,0.61,188,0,,i7183,188,1001.59375,842.0094866071429,-1,0.9947788161993768,4986553
1746633337,1746633382,45,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3744 n_samples 2563 const 6.261458326291066 max_depth 1 threshold 0.001,3744,2563,6.261458326291066,1,0.001,0.49,33,0,,i7185,33,748.2265625,711.94140625,-1,0.6998130841121495,4989469
1746652971,1746656846,3875,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4511 n_samples 1813 const 3.848199238552303 max_depth 9 threshold 0.999,4511,1813,3.848199238552303,9,0.999,0.53,3862,0,,i7180,3862,776.296875,764.910266994201,-1,0.9642866043613708,4994933
1746657051,1746657244,193,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4520 n_samples 1223 const 3.7856152211981575 max_depth 6 threshold 0.001,4520,1223,3.7856152211981575,6,0.001,0.57,175,0,,i7185,175,844.65234375,765.1203125,-1,0.9787040498442368,4995544
1746658536,1746658677,141,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4203 n_samples 1526 const 6.463622734059396 max_depth 1 threshold 0.001,4203,1526,6.463622734059396,1,0.001,0.55,68,0,,i7179,68,818.43359375,744.953125,-1,0.988809968847352,4995742
1746662032,1746662096,64,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3613 n_samples 1670 const 4.088916596145353 max_depth 1 threshold 0.28830228047439715,3613,1670,4.088916596145353,1,0.2883022804743971,0.53,49,0,,i7181,49,784.47265625,726.6004464285714,-1,0.9988785046728972,4996289
1746663673,1746664790,1117,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1816 n_samples 419 const 0.001 max_depth 11 threshold 0.999,1816,419,0.001,11,0.999,0.62,1104,0,,i7185,1104,962.046875,845.1559734513274,-1,0.9958753894080996,4996573
1746665537,1746666184,647,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1826 n_samples 1455 const 4.632700743462496 max_depth 7 threshold 0.001,1826,1455,4.632700743462496,7,0.001,0.55,627,0,,i7181,627,801.6875,785.2334134615385,-1,0.6143551401869158,4996813
1746668803,1746668926,123,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4081 n_samples 810 const 10 max_depth 1 threshold 0.001,4081,810,10.0,1,0.001,0.6,105,0,,i7179,105,900.12109375,789.9870793269231,-1,0.9891588785046728,4997258
1746671907,1746672728,821,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1779 n_samples 757 const 10 max_depth 5 threshold 0.001,1779,757,10.0,5,0.001,0.6,800,0,,i7178,800,872.74609375,778.4838033536586,-1,0.9795389408099688,4997725
1746675259,1746675690,431,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1813 n_samples 1533 const 10 max_depth 11 threshold 0.001,1813,1533,10.0,11,0.001,0.53,400,0,,i7184,400,803.3984375,778.606677827381,-1,0.5873894080996884,4998171
1746676616,1746676674,58,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 5000 n_samples 4923 const 0.001 max_depth 3 threshold 0.999,5000,4923,0.001,3,0.999,0.42,31,0,,i7184,31,717.91015625,699.0690104166666,-1,0.4984423676012461,4998357
1746678093,1746678853,760,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4875 n_samples 1539 const 10 max_depth 9 threshold 0.16705756071120367,4875,1539,10.0,9,0.1670575607112036,0.55,736,0,,i7184,736,807.31640625,780.5869140625,-1,0.9649719626168224,4998576
1746689392,1746689532,140,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1820 n_samples 1028 const 2.5095232797180027 max_depth 6 threshold 0.13613671969558822,1820,1028,2.5095232797180027,6,0.1361367196955882,0.58,123,0,,i7182,123,857.9765625,758.2229166666667,-1,0.8618068535825545,5000118
1746692289,1746692367,78,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3982 n_samples 1631 const 0.001 max_depth 3 threshold 0.001,3982,1631,0.001,3,0.001,0.54,63,0,,i7179,63,802.8671875,741.58203125,-1,0.9755514018691588,5000494
1746695809,1746695943,134,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4335 n_samples 950 const 10 max_depth 3 threshold 0.999,4335,950,10.0,3,0.999,0.6,119,0,,i7186,119,891.15625,790.7220982142857,-1,0.9977694704049844,5001068
1746701408,1746701510,102,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3419 n_samples 661 const 7.46838953865055 max_depth 1 threshold 0.001,3419,661,7.46838953865055,1,0.001,0.59,91,0,,i7184,91,891.94140625,787.6826171875,-1,0.988411214953271,5001866
1746704348,1746704696,348,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3509 n_samples 2230 const 2.6155339789152534 max_depth 5 threshold 0.001,3509,2230,2.6155339789152534,5,0.001,0.45,336,0,,i7173,336,749.34375,702.0394965277778,-1,0.7433395638629283,5002336
1746717393,1746717431,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4134 n_samples 3113 const 0.001 max_depth 3 threshold 0.999,4134,3113,0.001,3,0.999,0.46,26,0,,i7181,26,744.6796875,708.3796875,-1,0.6181682242990654,5004343
1746731544,1746731602,58,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 RialtoBridgeTimelapse 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4202 n_samples 2170 const 0.001 max_depth 7 threshold 0.001,4202,2170,0.001,7,0.001,0.49,46,0,,i7181,46,765.09765625,721.3671875,-1,0.9425046728971964,5006450
