start_time,end_time,run_time,program_string,recent_samples_size,n_reference_samples,recent_samples_proportion,threshold,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1747411279,1747411292,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 548 n_reference_samples 3690 recent_samples_proportion 0.8732718902789056 threshold 0.20172915736958386,548,3690,0.8732718902789056,0.2017291573695838,0.91,0,0,,i7168,0,751.54296875,751.4934895833334,-1,0.0,5082920
1747411279,1747411292,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 4772 n_reference_samples 4617 recent_samples_proportion 0.08336286197416484 threshold 0.4753055276814848,4772,4617,0.0833628619741648,0.4753055276814848,0.91,0,0,,i7184,0,739.6640625,739.61328125,-1,0.0,5082909
1747411281,1747411294,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 3767 n_reference_samples 1433 recent_samples_proportion 0.9866901388186962 threshold 0.49786054125055673,3767,1433,0.9866901388186962,0.4978605412505567,0.91,0,0,,i7167,0,752.17578125,752.1263020833334,-1,0.0,5082923
1747411281,1747411294,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 1352 n_reference_samples 4694 recent_samples_proportion 0.23774432057514785 threshold 0.5211792650893331,1352,4694,0.2377443205751478,0.5211792650893331,0.91,0,0,,i7167,0,752.64453125,752.5950520833334,-1,0.0,5082924
1747411281,1747411294,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 3353 n_reference_samples 1933 recent_samples_proportion 0.605215301791206 threshold 0.6221833967864513,3353,1933,0.605215301791206,0.6221833967864513,0.91,0,0,,i7163,0,751.6171875,751.5677083333334,-1,0.0,5082929
1747411278,1747411297,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 4490 n_reference_samples 183 recent_samples_proportion 0.7830896194782108 threshold 0.05072709331288934,4490,183,0.7830896194782108,0.0507270933128893,0.91,4,0,,i7169,4,751.58203125,749.3450520833334,-1,0.9569288389513108,5082916
1747411279,1747411298,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 4092 n_reference_samples 3368 recent_samples_proportion 0.1312715561632067 threshold 0.040358585791662335,4092,3368,0.1312715561632067,0.0403585857916623,0.91,0,0,,i7164,0,751.80859375,751.7578125,-1,0.0,5082926
1747411281,1747411300,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 223 n_reference_samples 3047 recent_samples_proportion 0.4331606552451849 threshold 0.09055451449379325,223,3047,0.4331606552451849,0.0905545144937932,0.91,0,0,,i7170,0,740.5234375,740.4544270833334,-1,0.0,5082914
1747411281,1747411300,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 524 n_reference_samples 2477 recent_samples_proportion 0.7004026064947247 threshold 0.3891970323491842,524,2477,0.7004026064947247,0.3891970323491842,0.91,0,0,,i7170,0,738.6640625,738.5716145833334,-1,0.0,5082915
1747411281,1747411301,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 3633 n_reference_samples 2653 recent_samples_proportion 0.2787639274764806 threshold 0.9141541620399803,3633,2653,0.2787639274764806,0.9141541620399803,0.91,0,0,,i7167,0,752.6328125,752.6041666666666,-1,0.0,5082922
1747411281,1747411301,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 1249 n_reference_samples 1227 recent_samples_proportion 0.5279895016439259 threshold 0.0638803129736334,1249,1227,0.5279895016439259,0.0638803129736334,0.91,0,0,,i7167,0,752.984375,752.9388020833334,-1,0.0,5082925
1747411286,1747411305,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 3008 n_reference_samples 115 recent_samples_proportion 0.1250532833430916 threshold 0.7860488962754607,3008,115,0.1250532833430916,0.7860488962754607,0.91,4,0,,i7167,4,753.078125,752.0078125,-1,0.9550561797752808,5082921
1747411580,1747411593,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 132 n_reference_samples 4580 recent_samples_proportion 0.580726818241179 threshold 0.8803697435613722,132,4580,0.580726818241179,0.8803697435613722,0.91,0,0,,i7162,0,751.55078125,751.5208333333334,-1,0.0,5083059
1747411581,1747411593,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 4260 n_reference_samples 622 recent_samples_proportion 0.717786928517744 threshold 0.6778513776864856,4260,622,0.717786928517744,0.6778513776864856,0.91,0,0,,i7164,0,752.76953125,752.7395833333334,-1,0.0,5083056
1747411584,1747411597,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 4882 n_reference_samples 3084 recent_samples_proportion 0.9339338426496834 threshold 0.5575543783828616,4882,3084,0.9339338426496834,0.5575543783828616,0.91,0,0,,i7163,0,752.7578125,752.7083333333334,-1,0.0,5083058
1747411581,1747411600,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 3979 n_reference_samples 4902 recent_samples_proportion 0.4157009075488895 threshold 0.8467794771790504,3979,4902,0.4157009075488895,0.8467794771790504,0.91,0,0,,i7164,0,751.51171875,751.4609375,-1,0.0,5083055
1747411581,1747411601,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 2664 n_reference_samples 4393 recent_samples_proportion 0.7589880784619599 threshold 0.7340739217828959,2664,4393,0.7589880784619599,0.7340739217828959,0.91,0,0,,i7164,0,752.5703125,752.51953125,-1,0.0,5083054
1747411588,1747411601,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 3141 n_reference_samples 4089 recent_samples_proportion 0.04892123353295028 threshold 0.22249337398633362,3141,4089,0.0489212335329502,0.2224933739863336,0.91,0,0,,i7163,0,751.85546875,751.8059895833334,-1,0.0,5083057
1747411583,1747411602,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 1529 n_reference_samples 1327 recent_samples_proportion 0.6639432320818305 threshold 0.137100614849478,1529,1327,0.6639432320818305,0.137100614849478,0.91,0,0,,i7167,0,752.7578125,752.7239583333334,-1,0.0,5083052
1747411583,1747411602,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 2425 n_reference_samples 721 recent_samples_proportion 0.1847556148096919 threshold 0.45660284854099153,2425,721,0.1847556148096919,0.4566028485409915,0.91,0,0,,i7167,0,752.27734375,752.22265625,-1,0.0,5083051
1747411583,1747411602,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 268 n_reference_samples 1756 recent_samples_proportion 0.008841859001666307 threshold 0.2742300739903003,268,1756,0.0088418590016663,0.2742300739903003,0.91,0,0,,i7167,0,751.64453125,751.5768229166666,-1,0.0,5083053
1747411593,1747411605,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 4737 n_reference_samples 904 recent_samples_proportion 0.4764979095179588 threshold 0.16188509513810276,4737,904,0.4764979095179588,0.1618850951381027,0.91,0,0,,i7161,0,753.01953125,752.96875,-1,0.0,5083061
1747411587,1747411606,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 2333 n_reference_samples 2955 recent_samples_proportion 0.72448498204723 threshold 0.8249359716922045,2333,2955,0.72448498204723,0.8249359716922045,0.91,0,0,,i7161,0,751.828125,751.77734375,-1,0.0,5083062
1747411597,1747411610,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 3466 n_reference_samples 1024 recent_samples_proportion 0.8195489195343107 threshold 0.3040417725313455,3466,1024,0.8195489195343107,0.3040417725313455,0.91,0,0,,i7169,0,752.55078125,752.4361979166666,-1,0.0,5083066
1747411598,1747411611,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 1874 n_reference_samples 3258 recent_samples_proportion 0.4676022093296051 threshold 0.34214840647019445,1874,3258,0.4676022093296051,0.3421484064701944,0.91,0,0,,i7180,0,751.44921875,751.4010416666666,-1,0.0,5083065
1747411598,1747411611,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 458 n_reference_samples 299 recent_samples_proportion 0.2857104033380747 threshold 0.5817880198210478,458,299,0.2857104033380747,0.5817880198210478,0.91,1,0,,i7160,1,754.3984375,753.2434895833334,-1,0.7209737827715356,5083072
1747411598,1747411611,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 2864 n_reference_samples 3560 recent_samples_proportion 0.5366367720644921 threshold 0.4333538249023259,2864,3560,0.5366367720644921,0.4333538249023259,0.91,0,0,,i7160,0,751.703125,751.6705729166666,-1,0.0,5083069
1747411598,1747411611,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 4537 n_reference_samples 2361 recent_samples_proportion 0.19961416293494402 threshold 0.9820720186363906,4537,2361,0.199614162934944,0.9820720186363906,0.91,0,0,,i7160,0,753.4609375,753.42578125,-1,0.0,5083070
1747411598,1747411611,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 728 n_reference_samples 2038 recent_samples_proportion 0.7968774502128363 threshold 0.7604287794604897,728,2038,0.7968774502128363,0.7604287794604897,0.91,0,0,,i7160,0,752.45703125,752.4270833333334,-1,0.0,5083068
1747411598,1747411611,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 4542 n_reference_samples 3771 recent_samples_proportion 0.394657126115635 threshold 0.49951287283934653,4542,3771,0.394657126115635,0.4995128728393465,0.91,0,0,,i7159,0,751.90234375,751.8515625,-1,0.0,5083073
1747411599,1747411612,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 1028 n_reference_samples 2762 recent_samples_proportion 0.06962000036984682 threshold 0.7169530691187829,1028,2762,0.0696200003698468,0.7169530691187829,0.91,0,0,,i7181,0,752.55859375,752.5078125,-1,0.0,5083064
1747411601,1747411614,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 2563 n_reference_samples 1631 recent_samples_proportion 0.3317718433197588 threshold 0.10839874444343149,2563,1631,0.3317718433197588,0.1083987444434314,0.91,0,0,,i7161,0,752.48046875,752.4088541666666,-1,0.0,5083067
1747411607,1747411620,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 462 n_reference_samples 3566 recent_samples_proportion 0.1218544233776629 threshold 0.06609596234187484,462,3566,0.1218544233776629,0.0660959623418748,0.91,0,0,,i7159,0,751.94921875,751.8984375,-1,0.0,5083082
1747411607,1747411620,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 3974 n_reference_samples 1312 recent_samples_proportion 0.23649485967494546 threshold 0.3625261266939342,3974,1312,0.2364948596749454,0.3625261266939342,0.91,0,0,,i7159,0,753.36328125,753.3125,-1,0.0,5083081
1747411608,1747411621,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 1023 n_reference_samples 1030 recent_samples_proportion 0.28001309094950555 threshold 0.20345763031579553,1023,1030,0.2800130909495055,0.2034576303157955,0.91,0,0,,i7160,0,753.33203125,753.2825520833334,-1,0.0,5083080
1747411608,1747411621,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 1859 n_reference_samples 608 recent_samples_proportion 0.1324596280939877 threshold 0.8266492163669318,1859,608,0.1324596280939877,0.8266492163669318,0.91,0,0,,i7159,0,752.3828125,752.33203125,-1,0.0,5083083
1747411608,1747411621,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 2859 n_reference_samples 305 recent_samples_proportion 0.872023500116542 threshold 0.9159129706993699,2859,305,0.872023500116542,0.91591297069937,0.91,0,0,,i7163,0,752.3984375,752.3125,-1,0.0,5083078
1747411609,1747411621,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 1534 n_reference_samples 4886 recent_samples_proportion 0.9834925875328481 threshold 0.6505960536524653,1534,4886,0.983492587532848,0.6505960536524653,0.91,0,0,,i7163,0,752.82421875,752.7747395833334,-1,0.0,5083077
1747411609,1747411622,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 3471 n_reference_samples 2769 recent_samples_proportion 0.5311866365317255 threshold 0.7882951230164618,3471,2769,0.5311866365317255,0.7882951230164618,0.91,0,0,,i7162,0,752.33203125,752.2825520833334,-1,0.0,5083079
1747411610,1747411623,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 2139 n_reference_samples 2345 recent_samples_proportion 0.6426518276520073 threshold 0.5233493504729122,2139,2345,0.6426518276520073,0.5233493504729122,0.91,0,0,,i7185,0,752.57421875,752.5234375,-1,0.0,5083074
1747411611,1747411624,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 2144 n_reference_samples 3787 recent_samples_proportion 0.9468515427410602 threshold 0.007657292993739248,2144,3787,0.9468515427410602,0.0076572929937392,0.91,0,0,,i7176,0,751.984375,751.93359375,-1,0.0,5083075
1747411617,1747411630,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 4275 n_reference_samples 3245 recent_samples_proportion 0.8813978173304349 threshold 0.16411609360761942,4275,3245,0.8813978173304349,0.1641160936076194,0.91,0,0,,i7180,0,751.62109375,751.5924479166666,-1,0.0,5083084
1747411989,1747412052,63,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 2578 n_reference_samples 4584 recent_samples_proportion 0.011979329997673632 threshold 0.6238509566467255,2578,4584,0.0119793299976736,0.6238509566467255,0.91,0,0,,i7117,0,752.07421875,751.9739583333334,-1,0.0,5083516
1747411989,1747412052,63,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 1647 n_reference_samples 3374 recent_samples_proportion 0.7146493385508657 threshold 0.4544024274442345,1647,3374,0.7146493385508657,0.4544024274442345,0.91,0,0,,i7117,0,751.91015625,751.8125,-1,0.0,5083517
1747411989,1747412064,75,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 563 n_reference_samples 102 recent_samples_proportion 0.5378856381103396 threshold 0.7152245961725712,563,102,0.5378856381103396,0.7152245961725712,0.91,3,0,,i7156,3,751.609375,750.0390625,-1,0.9775280898876404,5083528
1747411995,1747412076,81,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 4452 n_reference_samples 2240 recent_samples_proportion 0.9456022602971643 threshold 0.8446399691682309,4452,2240,0.9456022602971644,0.8446399691682309,0.91,0,0,,i7145,0,694.28515625,694.21484375,-1,0.0,5083529
1747411973,1747412096,123,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 3648 n_reference_samples 1214 recent_samples_proportion 0.06837131278030574 threshold 0.4315950162429363,3648,1214,0.0683713127803057,0.4315950162429363,0.91,0,0,,i7114,0,612.76171875,612.6666666666666,-1,0.0,5083525
1747411973,1747412096,123,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 4476 n_reference_samples 3449 recent_samples_proportion 0.6192317657265812 threshold 0.5332748773917556,4476,3449,0.6192317657265812,0.5332748773917556,0.91,0,0,,i7114,0,614.171875,614.05859375,-1,0.0,5083532
1747411973,1747412096,123,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 1994 n_reference_samples 3978 recent_samples_proportion 0.19641643319278956 threshold 0.13541794754751027,1994,3978,0.1964164331927895,0.1354179475475102,0.91,0,0,,i7114,0,613.16015625,613.03515625,-1,0.0,5083524
1747412077,1747412114,37,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 3125 n_reference_samples 2463 recent_samples_proportion 0.14527273234166205 threshold 0.1170844656918198,3125,2463,0.145272732341662,0.1170844656918198,0.91,0,0,,i7126,0,752.1640625,752.1080729166666,-1,0.0,5083531
1747412105,1747412142,37,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 4097 n_reference_samples 425 recent_samples_proportion 0.466414613282308 threshold 0.5558107979949564,4097,425,0.466414613282308,0.5558107979949564,0.91,0,0,,i7120,0,752.04296875,752.0078125,-1,0.0,5083508
1747412105,1747412142,37,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 263 n_reference_samples 4377 recent_samples_proportion 0.3286348482072353 threshold 0.7587308838870377,263,4377,0.3286348482072353,0.7587308838870377,0.91,0,0,,i7120,0,751.90234375,751.8723958333334,-1,0.0,5083509
1747412105,1747412142,37,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier D3 recent_samples_size 3126 n_reference_samples 2042 recent_samples_proportion 0.35287588721700014 threshold 0.7362286580651999,3126,2042,0.3528758872170001,0.7362286580651999,0.91,0,0,,i7120,0,751.79296875,751.7421875,-1,0.0,5083507
