trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary
192,192_0,FAILED,SOBOL,,,,2352,0.316512028753757501675636376604,0.238705513196066032577391524683,4810,1733,747
193,193_0,FAILED,SOBOL,,,,4699,0.815689938537776493276965084078,0.946759682357311227463014802197,1929,2571,4101
194,194_0,FAILED,SOBOL,,,,3338,0.206486934483051304267675618576,0.362723481709137540729415150054,2683,4279,2689
195,195_0,FAILED,SOBOL,,,,666,0.705179443113505888263148335682,0.572754193522036048058510004921,580,5,2471
196,196_0,FAILED,SOBOL,,,,219,0.021615658247843384104358577247,0.750209876880049697511765316449,815,739,511
197,197_0,FAILED,SOBOL,,,,2574,0.520917439015582184325126036128,0.056771993042901161552471478444,3697,4979,4648
198,198_0,FAILED,SOBOL,,,,4253,0.379435186112299538407910404203,0.625215164951980151286647924280,1696,3251,3550
199,199_0,FAILED,SOBOL,,,,1588,0.878247758658602828418793251330,0.431753764281049390305611268559,3793,2447,1298
200,200_0,FAILED,SOBOL,,,,1271,0.175541579242795703352797431762,0.733812901550903950997906122211,3398,3020,2052
201,201_0,FAILED,SOBOL,,,,3945,0.674729185152798893732040141913,0.459449429251253593786685769373,1115,1284,3103
202,202_0,FAILED,SOBOL,,,,2883,0.284104759451001886993992684438,0.857830639557912943971018648881,4112,494,3879
203,203_0,FAILED,SOBOL,,,,537,0.782803157139569494304964791809,0.085443650424480432903351356799,1377,3791,962
204,204_0,FAILED,SOBOL,,,,984,0.474214600114151840770659873670,0.278493358902633214579935838628,2235,4530,1662
205,205_0,FAILED,SOBOL,,,,3647,0.973521913027390883854650383000,0.536285616526380182200739454856,4504,1188,3179
206,206_0,FAILED,SOBOL,,,,4392,0.114933158187195655353107781593,0.153498386725783336759221242573,255,1959,4894
207,207_0,FAILED,SOBOL,,,,2035,0.613755069946870235320091069298,0.911267187001183587291563981125,3008,3739,261
208,208_0,FAILED,SOBOL,,,,1890,0.065668514873832461997693599187,0.489467860128730558599841060641,1821,189,3330
209,209_0,FAILED,SOBOL,,,,4538,0.564366704363375881747799667210,0.699499495824798978027558860049,3941,4113,1829
210,210_0,FAILED,SOBOL,,,,3482,0.456348749067634340548238469637,0.115950107250362630106899075599,671,2696,116
211,211_0,FAILED,SOBOL,,,,1149,0.955536146778613315611039524811,0.824005259780213217268851622066,3569,1586,4732
212,212_0,FAILED,SOBOL,,,,389,0.270746467469260121418983544572,0.506266464387997938700891609187,2554,2283,2939
213,213_0,FAILED,SOBOL,,,,3030,0.769568587427958861191257255996,0.312806043367832908863590546389,435,3437,1910
214,214_0,FAILED,SOBOL,,,,3778,0.131271799681708212226283194468,0.880761451436206654896921008913,4958,4834,1133
215,215_0,FAILED,SOBOL,,,,1438,0.630579320793971387359988511889,0.187324487764388314392505208161,2054,866,4027
216,216_0,FAILED,SOBOL,,,,1755,0.424922732919454593236707751203,0.976778358612209518518909590057,136,3976,4478
217,217_0,FAILED,SOBOL,,,,4085,0.923615390263497815226401144173,0.204392352847382413605359374742,2854,326,363
218,218_0,FAILED,SOBOL,,,,2722,0.035704412788152693758458866569,0.603260404970496932897106034943,2374,1410,1462
219,219_0,FAILED,SOBOL,,,,71,0.534882471285760385804053385073,0.328897856554016487784508626646,4639,2872,3693
220,220_0,FAILED,SOBOL,,,,831,0.223621371204033497770424787632,0.026753086281940341439877784069,4247,3574,4246
221,221_0,FAILED,SOBOL,,,,3174,0.722433795036748094275935727637,0.784522806722670829060461983318,1515,2146,909
222,222_0,FAILED,SOBOL,,,,4844,0.364557953054085392974315027459,0.401247783338651076157077568496,3243,1042,2320
223,223_0,FAILED,SOBOL,,,,2207,0.863859585108235461525794107729,0.659041020613163719410465546389,996,4659,2521
224,224_0,FAILED,SOBOL,,,,2315,0.203507889002561559443904570799,0.865499142199754767368347074807,2131,2382,3615
225,225_0,FAILED,SOBOL,,,,4971,0.702329867683351038998296189675,0.077531733380630615815043427119,4882,3180,1541
226,226_0,FAILED,SOBOL,,,,3204,0.342740807980298989310341539749,0.741479262717068210442050713027,361,4889,441
227,227_0,FAILED,SOBOL,,,,879,0.842048187814652959737315995881,0.451539177799597402085396424809,2628,653,4400
228,228_0,FAILED,SOBOL,,,,114,0.399938165003433820920974994806,0.129994623215869076204853627132,3489,90,2600
229,229_0,FAILED,SOBOL,,,,2757,0.898636495770886556400114386634,0.934527536109089895788315516256,751,4370,2242
230,230_0,FAILED,SOBOL,,,,4206,0.009012374931946395134607641353,0.254987453917041417827960003706,4024,2641,831
231,231_0,FAILED,SOBOL,,,,1868,0.508199913920834633884737741027,0.559547631226479991184419304773,1739,1800,4324
232,232_0,FAILED,SOBOL,,,,1561,0.312286623980849997739284162890,0.354813224680721739368038925022,1070,3668,4810
233,233_0,FAILED,SOBOL,,,,3889,0.811099144477397171471011461108,0.580420560264959917162741476204,3169,1893,38
234,234_0,FAILED,SOBOL,,,,3075,0.170617181565612563431955095439,0.230793590575456619706784522350,1439,1102,1752
235,235_0,FAILED,SOBOL,,,,423,0.669918910283595292476377380808,0.954428190575912549498127646075,4323,4440,3408
236,236_0,RUNNING,SOBOL,,,,1187,0.104282841203734280566273184832,0.648477185228839569930414654664,4557,3882,3949
