trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,n_samples,n_clusters,threshold
65,65_0,FAILED,SOBOL,,,,1999,2268,2,0.799931478014215824323684955743
66,66_0,FAILED,SOBOL,,,,1113,3537,9,0.292203373393043863703866236392
67,67_0,FAILED,SOBOL,,,,4367,1093,3,0.561849015837535215034392876987
68,68_0,FAILED,SOBOL,,,,4538,2886,1,0.688557960456237183599625950592
69,69_0,COMPLETED,SOBOL,0.690000000000000057731597280508,5762.000000000000000000000000000000,0.320000000000000006661338147751,298,337,6,0.457876705905422565212603558393
70,70_0,FAILED,SOBOL,,,,1594,4067,4,0.949978284051641863605652815750
71,71_0,FAILED,SOBOL,,,,3574,1617,10,0.211563600933179246643689452867
72,72_0,FAILED,SOBOL,,,,3186,3158,5,0.407479300033301128358687037689
73,73_0,COMPLETED,SOBOL,0.570000000000000062172489379009,8879.000000000000000000000000000000,0.040000000000000000832667268469,1338,691,10,0.676093122985213956788186351332
74,74_0,FAILED,SOBOL,,,,524,4421,2,0.170440167780965573518514588613
75,75_0,FAILED,SOBOL,,,,4955,1889,6,0.929213964264839931139761119994
76,76_0,FAILED,SOBOL,,,,3955,3839,9,0.818122087936848374489784418984
77,77_0,FAILED,SOBOL,,,,881,1377,4,0.082711315210908645245702075499
78,78_0,FAILED,SOBOL,,,,2260,2646,8,0.572745239105075576446779450634
79,79_0,COMPLETED,SOBOL,0.810000000000000053290705182008,2044.000000000000000000000000000000,0.969999999999999973354647408996,2907,108,3,0.343194787811487933559817520290
80,80_0,FAILED,SOBOL,,,,3014,2792,10,0.980443877171724986752110453381
81,81_0,COMPLETED,SOBOL,0.739999999999999991118215802999,4251.000000000000000000000000000000,0.640000000000000013322676295502,2445,237,5,0.243959541048854589018191063587
82,82_0,FAILED,SOBOL,,,,695,4006,7,0.718552265342324969488174701837
83,83_0,FAILED,SOBOL,,,,3847,1562,1,0.489770871501415960835856822086
84,84_0,FAILED,SOBOL,,,,4750,4605,4,0.261756267230957739844399156937
85,85_0,FAILED,SOBOL,,,,397,2056,9,0.529433521743863821917841505638
86,86_0,FAILED,SOBOL,,,,1464,3286,3,0.008095298197120428390638480209
87,87_0,FAILED,SOBOL,,,,3390,836,8,0.767988342892378605952785619593
88,88_0,FAILED,SOBOL,,,,3602,4252,2,0.605156658446416306773585347401
89,89_0,FAILED,SOBOL,,,,1857,1784,7,0.373645492842420934298530710294
90,90_0,FAILED,SOBOL,,,,33,3015,4,0.850061624189838771492588875844
91,91_0,FAILED,SOBOL,,,,4508,483,8,0.112659650867804883578315866544
92,92_0,FAILED,SOBOL,,,,4083,3682,6,0.138039736514911054454657346469
93,93_0,FAILED,SOBOL,,,,1063,1221,1,0.898751434644684210617526787246
94,94_0,FAILED,SOBOL,,,,2047,4990,9,0.375582070937380219088908006597
95,95_0,FAILED,SOBOL,,,,2807,2452,5,0.646103309249505430855720078398
96,96_0,RUNNING,SOBOL,,,,2706,3484,2,0.756919473372399842503455147380
97,97_0,RUNNING,SOBOL,,,,2147,951,6,0.018677104689180851204710620550
98,98_0,RUNNING,SOBOL,,,,1002,4720,5,0.511054843969643068923858209018
99,99_0,RUNNING,SOBOL,,,,4145,2254,10,0.280622015468776242475001936327
100,100_0,FAILED,SOBOL,,,,4452,4208,7,0.469686508350074305440102762077
101,101_0,FAILED,SOBOL,,,,89,1671,3,0.739123698957264374520548244618
102,102_0,FAILED,SOBOL,,,,1762,2902,9,0.231184986151754867655938596727
103,103_0,COMPLETED,SOBOL,0.680000000000000048849813083507,10123.000000000000000000000000000000,0.359999999999999986677323704498,3698,439,4,0.992731369040906419520808867674
104,104_0,FAILED,SOBOL,,,,3295,4476,8,0.625284185716882379146852599661
105,105_0,COMPLETED,SOBOL,0.619999999999999995559107901499,11764.000000000000000000000000000000,0.100000000000000005551115123126,1559,2030,3,0.395913662994280435292182573903
106,106_0,FAILED,SOBOL,,,,341,3260,7,0.886216728741303083616287494806
107,107_0,COMPLETED,SOBOL,0.600000000000000088817841970013,9455.000000000000000000000000000000,0.050000000000000002775557561563,4806,706,2,0.151061996201053261312807762806
108,108_0,FAILED,SOBOL,,,,3786,2504,4,0.102317935029044751460425288769
109,109_0,COMPLETED,SOBOL,0.830000000000000071054273576010,2627.000000000000000000000000000000,1.000000000000000000000000000000,756,55,10,0.860890893811359969589602769702
110,110_0,FAILED,SOBOL,,,,2345,3825,1,0.355019359374418863595224138408
111,111_0,FAILED,SOBOL,,,,3114,1274,6,0.623295260438695541971299007855
112,112_0,FAILED,SOBOL,,,,2851,3953,3,0.201191190609708442371683645433
113,113_0,FAILED,SOBOL,,,,2317,1419,8,0.960837772274389823046192304901
114,114_0,FAILED,SOBOL,,,,786,2689,2,0.439220353836193677654620159956
115,115_0,COMPLETED,SOBOL,0.760000000000000008881784197001,2563.000000000000000000000000000000,0.810000000000000053290705182008,4050,223,7,0.706727256933227132584818264149
116,116_0,FAILED,SOBOL,,,,4856,3427,9,0.540999673703685401981999802956
117,117_0,FAILED,SOBOL,,,,625,890,5,0.312565659934654849205770688059
118,118_0,FAILED,SOBOL,,,,1276,4620,6,0.787366077626123983534967010200
119,119_0,FAILED,SOBOL,,,,3246,2158,1,0.051092037389054892337902913368
120,120_0,FAILED,SOBOL,,,,3513,3069,7,0.323080206058919405798235402472
121,121_0,COMPLETED,SOBOL,0.619999999999999995559107901499,8154.000000000000000000000000000000,0.059999999999999997779553950750,1655,624,1,0.593347367204725695266631646518
122,122_0,FAILED,SOBOL,,,,197,4354,10,0.069906065829098223973758763350
123,123_0,FAILED,SOBOL,,,,4638,1800,5,0.830439798407256568602008428570
124,124_0,FAILED,SOBOL,,,,4272,4848,2,0.918114400260150453902951994678
125,125_0,FAILED,SOBOL,,,,1208,2399,8,0.181052192874252809717816603552
126,126_0,FAILED,SOBOL,,,,1943,3668,4,0.657684226609766442450677459419
127,127_0,FAILED,SOBOL,,,,2580,1118,9,0.426375742755830289265617238925
128,128_0,FAILED,SOBOL,,,,2617,3879,3,0.713433039851486650029244174220
129,129_0,FAILED,SOBOL,,,,1926,1338,8,0.452494295470416529880708367273
130,130_0,FAILED,SOBOL,,,,1177,2607,4,0.958269285045564189751132744277
131,131_0,COMPLETED,SOBOL,0.790000000000000035527136788005,2305.000000000000000000000000000000,0.959999999999999964472863211995,4285,148,9,0.191576817132532606358097382326
132,132_0,FAILED,SOBOL,,,,4622,3196,6,0.060965568460524081906282134469
133,133_0,COMPLETED,SOBOL,0.560000000000000053290705182008,8133.000000000000000000000000000000,0.010000000000000000208166817117,234,652,1,0.788701262615621123686082682980
134,134_0,FAILED,SOBOL,,,,1668,4382,10,0.298545304350554929762040501373
135,135_0,FAILED,SOBOL,,,,3482,1927,5,0.536014427073299937198669340432
136,136_0,FAILED,SOBOL,,,,3279,2848,9,0.841048069411888699065116270503
137,137_0,COMPLETED,SOBOL,0.660000000000000031086244689504,8297.000000000000000000000000000000,0.289999999999999980015985556747,1265,376,5,0.071481131413951515263249802956
138,138_0,FAILED,SOBOL,,,,589,4106,6,0.579087142178788760737973007053
139,139_0,FAILED,SOBOL,,,,4873,1579,1,0.317360230648890129234729329255
140,140_0,FAILED,SOBOL,,,,4038,4783,3,0.432354411030188179321243069353
141,141_0,FAILED,SOBOL,,,,818,2307,8,0.670710684666410039689310451649
142,142_0,FAILED,SOBOL,,,,2334,3577,2,0.178731200376525511952507940805
143,143_0,COMPLETED,SOBOL,0.589999999999999968913755310496,10145.000000000000000000000000000000,0.100000000000000005551115123126,2815,1053,7,0.909227152580395325820461494004
144,144_0,FAILED,SOBOL,,,,3097,3722,4,0.266134095067158349401381656207
145,145_0,FAILED,SOBOL,,,,2381,1181,10,0.505563991585746386192568024853
146,146_0,FAILED,SOBOL,,,,767,4951,1,0.029025766381993889364565575306
147,147_0,FAILED,SOBOL,,,,3753,2492,6,0.758752720618620535297793594509
148,148_0,FAILED,SOBOL,,,,4842,4290,9,0.990669509971514372637102496810
149,149_0,FAILED,SOBOL,,,,323,1746,3,0.222039080927148468891374477607
150,150_0,RUNNING,SOBOL,,,,1526,2976,7,0.745330538490787120053937542252
151,151_0,COMPLETED,SOBOL,0.630000000000000004440892098501,7509.000000000000000000000000000000,0.220000000000000001110223024625,3306,521,2,0.482484319264069205779321691807
152,152_0,RUNNING,SOBOL,,,,3685,4567,8,0.148265337713062772539984734976
153,153_0,RUNNING,SOBOL,,,,1793,2094,3,0.876831002406775916746539678570
154,154_0,RUNNING,SOBOL,,,,106,3325,9,0.402360312484204785121733038977
155,155_0,COMPLETED,SOBOL,0.600000000000000088817841970013,13274.000000000000000000000000000000,0.089999999999999996669330926125,4415,798,4,0.638816784895956502055014425423
156,156_0,RUNNING,SOBOL,,,,4176,2752,2,0.609534514166414687075246092718
157,157_0,COMPLETED,SOBOL,0.729999999999999982236431605997,2767.000000000000000000000000000000,0.550000000000000044408920985006,990,276,6,0.349775931082665914040319421474
158,158_0,RUNNING,SOBOL,,,,2110,4045,5,0.870992120258510138519625343179
159,159_0,RUNNING,SOBOL,,,,2723,1522,10,0.103423996992409228390386033425
160,160_0,RUNNING,SOBOL,,,,2779,2544,6,0.495506329854950300362048665193
161,161_0,COMPLETED,SOBOL,0.820000000000000062172489379009,1142.000000000000000000000000000000,1.000000000000000000000000000000,2054,15,1,0.732795583492144908532850422489
162,162_0,RUNNING,SOBOL,,,,1085,3785,9,0.242370899772271525263178659770
163,163_0,COMPLETED,SOBOL,0.619999999999999995559107901499,10057.000000000000000000000000000000,0.160000000000000003330669073875,4080,1314,5,0.969850613227114077830037786043
164,164_0,RUNNING,SOBOL,,,,4515,4514,2,0.776891549399122638419612485450
165,165_0,RUNNING,SOBOL,,,,6,1991,7,0.010399859702214599849190435066
166,166_0,RUNNING,SOBOL,,,,1854,3221,3,0.516393012112006499769734091387
167,167_0,COMPLETED,SOBOL,0.589999999999999968913755310496,13949.000000000000000000000000000000,0.059999999999999997779553950750,3624,744,8,0.255792130133137118885855443295
168,168_0,RUNNING,SOBOL,,,,3368,4170,4,0.122289979454129935088069203175
169,169_0,RUNNING,SOBOL,,,,1466,1710,9,0.852613676708191658981661475991
170,170_0,RUNNING,SOBOL,,,,423,2940,2,0.360357495915144709908162212741
171,171_0,COMPLETED,SOBOL,0.680000000000000048849813083507,9358.000000000000000000000000000000,0.419999999999999984456877655248,4742,401,8,0.598465402986854355660284454643
172,172_0,RUNNING,SOBOL,,,,3849,3444,10,0.651104035105556255835779211338
173,173_0,RUNNING,SOBOL,,,,672,990,5,0.389585515927523384771546943739
174,174_0,RUNNING,SOBOL,,,,2437,4760,7,0.897402670245617595234932650783
175,175_0,RUNNING,SOBOL,,,,3040,2214,1,0.128181208785623307333523257512
176,176_0,RUNNING,SOBOL,,,,2915,4888,9,0.548332371767610293744610316935
177,177_0,RUNNING,SOBOL,,,,2234,2359,4,0.285740289192646768068328810841
178,178_0,RUNNING,SOBOL,,,,879,3629,8,0.809303149055689563518001250486
179,179_0,COMPLETED,SOBOL,0.579999999999999960031971113494,7915.000000000000000000000000000000,0.050000000000000002775557561563,3977,1158,3,0.040850745048373937606811523438
180,180_0,RUNNING,SOBOL,,,,4929,3107,5,0.210473018195480116032669570814
181,181_0,COMPLETED,SOBOL,0.589999999999999968913755310496,14049.000000000000000000000000000000,0.070000000000000006661338147751,532,585,10,0.939860147010534996425690223987
182,182_0,RUNNING,SOBOL,,,,1360,4315,2,0.463106554787605984024878580385
183,183_0,RUNNING,SOBOL,,,,3184,1838,6,0.702333710070699446248454478336
184,184_0,RUNNING,SOBOL,,,,3577,3389,1,0.927396199962124190285805980238
185,185_0,RUNNING,SOBOL,,,,1572,929,6,0.160074599212035539874676715044
186,186_0,RUNNING,SOBOL,,,,291,4659,5,0.681570399677380867053955171286
187,187_0,RUNNING,SOBOL,,,,4566,2119,10,0.421982227494940187462191261147
188,188_0,RUNNING,SOBOL,,,,4346,3913,7,0.330412935724481937604934955743
189,189_0,RUNNING,SOBOL,,,,1116,1459,2,0.566521968578919787873360291997
190,190_0,RUNNING,SOBOL,,,,2027,2728,8,0.091843168860301374611943003856
191,191_0,COMPLETED,SOBOL,0.790000000000000035527136788005,2697.000000000000000000000000000000,0.920000000000000039968028886506,2517,183,3,0.820198478182777801492875369149
192,192_0,RUNNING,SOBOL,,,,2556,3273,8,0.167343172905966647290298965345
193,193_0,COMPLETED,SOBOL,0.609999999999999986677323704498,11136.000000000000000000000000000000,0.059999999999999997779553950750,1987,733,4,0.935721383703872588988303959923
194,194_0,RUNNING,SOBOL,,,,1154,4463,7,0.412674827678129074737256587468
195,195_0,RUNNING,SOBOL,,,,4306,2003,2,0.675284056929871479013627322274
196,196_0,RUNNING,SOBOL,,,,4604,3802,5,0.575852218238636859304335757770
197,197_0,COMPLETED,SOBOL,0.550000000000000044408920985006,14196.000000000000000000000000000000,0.010000000000000000208166817117,251,1257,9,0.336676443500444289025352873068
198,198_0,RUNNING,SOBOL,,,,1611,2526,1,0.812967982603236993810469357413
199,199_0,COMPLETED,SOBOL,0.830000000000000071054273576010,5029.000000000000000000000000000000,1.000000000000000000000000000000,3537,72,6,0.083479921875521542751208414757
200,200_0,RUNNING,SOBOL,,,,3144,4703,1,0.295080026779323822960776624313
201,201_0,RUNNING,SOBOL,,,,1399,2232,7,0.554586391616612717214707117819
202,202_0,FAILED,SOBOL,,,,493,3501,5,0.033614509124308827869853644188
203,203_0,FAILED,SOBOL,,,,4968,973,10,0.800945642415434089222969760158
204,204_0,FAILED,SOBOL,,,,3938,2929,8,0.947119232777506092624264510960
205,205_0,COMPLETED,SOBOL,0.650000000000000022204460492503,7821.000000000000000000000000000000,0.200000000000000011102230246252,918,451,3,0.218807689864188442685488666939
206,206_0,RUNNING,SOBOL,,,,2194,4182,9,0.693032050598412774355949750316
207,207_0,FAILED,SOBOL,,,,2954,1659,4,0.456814471695572155152120785715
208,208_0,FAILED,SOBOL,,,,3002,4366,6,0.843403357122093466635703862266
209,209_0,FAILED,SOBOL,,,,2477,1827,1,0.115906556475907571157613062951
210,210_0,FAILED,SOBOL,,,,634,3057,10,0.605815828640013931405405855912
211,211_0,COMPLETED,SOBOL,0.609999999999999986677323704498,12662.000000000000000000000000000000,0.089999999999999996669330926125,3888,597,5,0.368600827697664501503282963313
212,212_0,FAILED,SOBOL,,,,4703,3646,3,0.382197027031332237090310854910
213,213_0,FAILED,SOBOL,,,,463,1100,8,0.642898781437426847240601546218
214,214_0,RUNNING,SOBOL,,,,1427,4870,4,0.137368693400174379792844092663
215,215_0,FAILED,SOBOL,,,,3407,2416,9,0.903808943066745973382580814359
216,216_0,FAILED,SOBOL,,,,3663,2672,3,0.725412775455042679872974531463
217,217_0,COMPLETED,SOBOL,0.780000000000000026645352591004,4154.000000000000000000000000000000,0.839999999999999968913755310496,1815,200,9,0.487295395327731972745510802270
218,218_0,FAILED,SOBOL,,,,46,3970,2,0.979028550429269617261240910011
219,219_0,FAILED,SOBOL,,,,4477,1441,7,0.248786720005795353172217687643
220,220_0,RUNNING,SOBOL,,,,4120,4647,10,0.001183859257027506913309555792
221,221_0,FAILED,SOBOL,,,,1046,2170,4,0.770513807279989082488214080513
222,222_0,FAILED,SOBOL,,,,2094,3400,6,0.263152103198692199903518940118
223,223_0,COMPLETED,SOBOL,0.560000000000000053290705182008,12310.000000000000000000000000000000,0.070000000000000006661338147751,2741,878,1,0.524626796482130841603463977663
224,224_0,FAILED,SOBOL,,,,2685,4438,5,0.885156148970127065744861738494
225,225_0,FAILED,SOBOL,,,,2150,1911,10,0.155533933714032179818076429001
226,226_0,FAILED,SOBOL,,,,951,3141,1,0.632530404970049864310510656651
227,227_0,FAILED,SOBOL,,,,4215,669,7,0.393052934974432000014843424651
228,228_0,RUNNING,SOBOL,,,,4376,2620,9,0.356039461165666593078782398152
229,229_0,COMPLETED,SOBOL,0.800000000000000044408920985006,1341.000000000000000000000000000000,0.959999999999999964472863211995,145,96,4,0.618864726647734619824348101247
230,230_0,RUNNING,SOBOL,,,,1755,3865,8,0.095060772314667696392120888049
231,231_0,FAILED,SOBOL,,,,3725,1389,3,0.863761587500572192155345874198
232,232_0,FAILED,SOBOL,,,,3346,3525,7,0.511817974256351559958488905977
233,233_0,FAILED,SOBOL,,,,1488,1066,2,0.275473854960873731911874529033
234,234_0,FAILED,SOBOL,,,,363,4836,8,0.750395176799967922320888646937
235,235_0,RUNNING,SOBOL,,,,4804,2295,3,0.021789552764967086428971043688
236,236_0,FAILED,SOBOL,,,,3793,4089,1,0.230373774902895095406663017457
237,237_0,FAILED,SOBOL,,,,729,1634,6,0.997928558560088330153803326539
238,238_0,FAILED,SOBOL,,,,2421,2864,5,0.476192258479073649013457725232
239,239_0,FAILED,SOBOL,,,,3058,320,10,0.736028841840103309479559356987
240,240_0,FAILED,SOBOL,,,,2854,3032,2,0.065097671257331971017556782044
241,241_0,COMPLETED,SOBOL,0.609999999999999986677323704498,9741.000000000000000000000000000000,0.230000000000000009992007221626,2295,504,7,0.831837772132828834337203716132
242,242_0,FAILED,SOBOL,,,,856,4235,3,0.325603525253012782147976622582
243,243_0,FAILED,SOBOL,,,,3999,1763,8,0.586437590138986664101139467675
244,244_0,FAILED,SOBOL,,,,4912,4963,6,0.662505453305318958712177845882
245,245_0,FAILED,SOBOL,,,,549,2440,1,0.424965884955599892958133523280
246,246_0,FAILED,SOBOL,,,,1303,3709,10,0.915633447708562031586154716933
247,247_0,FAILED,SOBOL,,,,3239,1233,4,0.187918647812679417974379703082
248,248_0,FAILED,SOBOL,,,,3442,3994,10,0.444283323764801008071145815848
249,249_0,FAILED,SOBOL,,,,1706,1535,5,0.706050254121422748987413342547
250,250_0,FAILED,SOBOL,,,,195,2804,6,0.197992600187659267829687337326
251,251_0,COMPLETED,SOBOL,0.739999999999999991118215802999,5579.000000000000000000000000000000,0.670000000000000039968028886506,4660,263,2,0.967447244554758056800380927598
252,252_0,FAILED,SOBOL,,,,4245,3308,4,0.782323542803525895372729337396
253,253_0,FAILED,SOBOL,,,,1216,853,9,0.051749530836939811040409153975
254,254_0,FAILED,SOBOL,,,,1887,4583,3,0.544248233750462495628141823545
255,255_0,FAILED,SOBOL,,,,2656,2039,7,0.305905240237712872097830540952
256,256_0,FAILED,SOBOL,,,,2641,4580,10,0.864662359649315481746612022107
257,257_0,FAILED,SOBOL,,,,1881,2042,5,0.098059223989024765777422487645
258,258_0,FAILED,SOBOL,,,,1229,3311,7,0.619764710614457703385937747953
259,259_0,COMPLETED,SOBOL,0.609999999999999986677323704498,11312.000000000000000000000000000000,0.070000000000000006661338147751,4249,850,1,0.359037154400721203462154562658
260,260_0,FAILED,SOBOL,,,,4655,2800,4,0.392126076603308337809039585409
261,261_0,COMPLETED,SOBOL,0.700000000000000066613381477509,7410.000000000000000000000000000000,0.330000000000000015543122344752,180,268,9,0.629559136280789966022553016955
262,262_0,FAILED,SOBOL,,,,1710,3998,3,0.154606763044372208515397915107
263,263_0,FAILED,SOBOL,,,,3456,1530,8,0.882184597725048647021139913704
264,264_0,FAILED,SOBOL,,,,3224,3696,2,0.735098111338913451362486739527
265,265_0,COMPLETED,SOBOL,0.579999999999999960031971113494,11901.000000000000000000000000000000,0.050000000000000002775557561563,1298,1246,7,0.473224731795489794716758069626
266,266_0,FAILED,SOBOL,,,,563,4976,3,0.996997634731233151050844298879
267,267_0,FAILED,SOBOL,,,,4916,2427,8,0.227406084634363653274036209950
268,268_0,FAILED,SOBOL,,,,3993,4221,6,0.022686452783644200925650125100
269,269_0,FAILED,SOBOL,,,,841,1776,1,0.753397370480000994064084807178
270,270_0,FAILED,SOBOL,,,,2299,3046,10,0.276370085768401607673183661973
271,271_0,COMPLETED,SOBOL,0.619999999999999995559107901499,11036.000000000000000000000000000000,0.220000000000000001110223024625,2868,491,5,0.514819528467953202444107319025
272,272_0,FAILED,SOBOL,,,,3053,2861,7,0.185069214589893810130050155749
273,273_0,COMPLETED,SOBOL,0.709999999999999964472863211995,5703.000000000000000000000000000000,0.530000000000000026645352591004,2407,323,2,0.914584742717444942883275871282
274,274_0,FAILED,SOBOL,,,,734,4092,8,0.422116139434278003772504916924
275,275_0,FAILED,SOBOL,,,,3808,1631,3,0.661456465758383238551232352620
276,276_0,FAILED,SOBOL,,,,4789,4831,1,0.589314224936068109528264358232
277,277_0,FAILED,SOBOL,,,,358,2299,6,0.326626103125512601277335988925
278,278_0,FAILED,SOBOL,,,,1504,3529,4,0.834713618747889962712349642970
279,279_0,FAILED,SOBOL,,,,3352,1062,10,0.066119490690529345022774521112
280,280_0,FAILED,SOBOL,,,,3720,3853,5,0.308785628193989414302933482759
281,281_0,FAILED,SOBOL,,,,1740,1402,10,0.545266950646415393677557403862
282,282_0,FAILED,SOBOL,,,,151,2632,2,0.054629249582067135326823859032
283,283_0,COMPLETED,SOBOL,0.810000000000000053290705182008,3611.000000000000000000000000000000,1.000000000000000000000000000000,4392,83,6,0.783341620231047253142264708003
284,284_0,FAILED,SOBOL,,,,4201,3127,9,0.964601564491167629000756278401
285,285_0,COMPLETED,SOBOL,0.570000000000000062172489379009,11093.000000000000000000000000000000,0.020000000000000000416333634234,947,683,4,0.196940034219995147024562243132
286,286_0,FAILED,SOBOL,,,,2165,4452,7,0.703204380730167000201902283152
287,287_0,FAILED,SOBOL,,,,2690,1897,3,0.443230594212189299430093569754
288,288_0,FAILED,SOBOL,,,,2746,3414,4,0.086477843757718803052725320413
289,289_0,FAILED,SOBOL,,,,2109,864,8,0.813868195217102741167991553084
