trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,n_samples,threshold,outlier_detector_kwargs
43,43_0,COMPLETED,SOBOL,0.709999999999999964472863211995,13.000000000000000000000000000000,0.939999999999999946709294817992,2819,2512,0.265585944214835778520722442408,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
44,44_0,COMPLETED,SOBOL,0.719999999999999973354647408996,14.000000000000000000000000000000,0.949999999999999955591079014994,3227,1895,0.231042468342930074065577628062,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
45,45_0,COMPLETED,SOBOL,0.719999999999999973354647408996,43.000000000000000000000000000000,0.080000000000000001665334536938,1771,3202,0.931505629513412758413437586569,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
46,46_0,COMPLETED,SOBOL,0.709999999999999964472863211995,15.000000000000000000000000000000,0.270000000000000017763568394003,345,967,0.447034013953059916612886581788,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
47,47_0,COMPLETED,SOBOL,0.680000000000000048849813083507,30.000000000000000000000000000000,0.540000000000000035527136788005,4653,4758,0.655028140570968364642112646834,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
48,48_0,COMPLETED,SOBOL,0.719999999999999973354647408996,19.000000000000000000000000000000,0.979999999999999982236431605997,4445,1122,0.022695841258391739880817539188,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
49,49_0,COMPLETED,SOBOL,0.670000000000000039968028886506,43.000000000000000000000000000000,0.040000000000000000832667268469,550,4913,0.812805873638018927529458323988,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
50,50_0,COMPLETED,SOBOL,0.729999999999999982236431605997,15.000000000000000000000000000000,0.790000000000000035527136788005,1702,2053,0.301106324298307304054844735219,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
51,51_0,COMPLETED,SOBOL,0.660000000000000031086244689504,29.000000000000000000000000000000,0.609999999999999986677323704498,3293,3359,0.598781704707071149584862723714,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
52,52_0,COMPLETED,SOBOL,0.680000000000000048849813083507,41.000000000000000000000000000000,0.209999999999999992228438827624,3085,1454,0.880255348421633221356330523122,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
53,53_0,COMPLETED,SOBOL,0.689999999999999946709294817992,16.000000000000000000000000000000,0.670000000000000039968028886506,1924,2667,0.204324992097914215349874211824,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
54,54_0,COMPLETED,SOBOL,0.670000000000000039968028886506,19.000000000000000000000000000000,0.250000000000000000000000000000,811,510,0.659375341773033141201665330300,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
55,55_0,COMPLETED,SOBOL,0.689999999999999946709294817992,20.000000000000000000000000000000,0.780000000000000026645352591004,4198,4238,0.489467062652111040144120579498,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
56,56_0,COMPLETED,SOBOL,0.709999999999999964472863211995,39.000000000000000000000000000000,0.479999999999999982236431605997,4023,2453,0.725469446485862090590046591387,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
57,57_0,COMPLETED,SOBOL,0.689999999999999946709294817992,14.000000000000000000000000000000,0.230000000000000009992007221626,984,3740,0.423865291005000477397857139295,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
58,58_0,COMPLETED,SOBOL,0.660000000000000031086244689504,24.000000000000000000000000000000,0.110000000000000000555111512313,2371,898,0.939524183494970244190369612625,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
59,59_0,COMPLETED,SOBOL,0.699999999999999955591079014994,12.000000000000000000000000000000,0.489999999999999991118215802999,2636,4669,0.145546051187440766971903371996,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
60,60_0,COMPLETED,SOBOL,0.729999999999999982236431605997,40.000000000000000000000000000000,0.989999999999999991118215802999,3508,285,0.366708244659006588062055698174,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
61,61_0,COMPLETED,SOBOL,0.689999999999999946709294817992,23.000000000000000000000000000000,0.270000000000000017763568394003,1485,3994,0.532687510766089000746603687730,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
62,62_0,COMPLETED,SOBOL,0.670000000000000039968028886506,11.000000000000000000000000000000,0.070000000000000006661338147751,137,1855,0.081474633455276487814522567987,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
63,63_0,COMPLETED,SOBOL,0.709999999999999964472863211995,39.000000000000000000000000000000,0.520000000000000017763568394003,4855,3048,0.753537127792835215167599471897,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
64,64_0,COMPLETED,SOBOL,0.699999999999999955591079014994,18.000000000000000000000000000000,0.969999999999999973354647408996,4900,2331,0.122571447804570202166907222363,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
65,65_0,COMPLETED,SOBOL,0.699999999999999955591079014994,45.000000000000000000000000000000,0.010000000000000000208166817117,104,3549,0.790476445570588159839076070057,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
66,66_0,COMPLETED,SOBOL,0.719999999999999973354647408996,21.000000000000000000000000000000,0.989999999999999991118215802999,1530,765,0.337314356945455084968443770777,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
67,67_0,COMPLETED,SOBOL,0.660000000000000031086244689504,16.000000000000000000000000000000,0.640000000000000013322676295502,3474,4489,0.515247994624078220482488177367,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
68,68_0,COMPLETED,SOBOL,0.739999999999999991118215802999,50.000000000000000000000000000000,1.000000000000000000000000000000,2593,85,0.980325042931363022091773018474,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
69,69_0,COMPLETED,SOBOL,0.689999999999999946709294817992,12.000000000000000000000000000000,0.560000000000000053290705182008,2406,3881,0.182646619109436858519046609217,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
70,70_0,COMPLETED,SOBOL,0.670000000000000039968028886506,26.000000000000000000000000000000,0.170000000000000012212453270877,941,1644,0.696356285413727182920240466046,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
71,71_0,COMPLETED,SOBOL,0.689999999999999946709294817992,15.000000000000000000000000000000,0.910000000000000031086244689504,4058,2946,0.406249296447262153719748312142,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
72,72_0,COMPLETED,SOBOL,0.689999999999999946709294817992,24.000000000000000000000000000000,0.510000000000000008881784197001,4154,1009,0.638060156181454618540271894744,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
73,73_0,COMPLETED,SOBOL,0.699999999999999955591079014994,14.000000000000000000000000000000,0.160000000000000003330669073875,844,4713,0.464055531516671171399224249399,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
74,74_0,COMPLETED,SOBOL,0.689999999999999946709294817992,34.000000000000000000000000000000,0.089999999999999996669330926125,1880,1950,0.913258232377469503227018776670,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
75,75_0,COMPLETED,SOBOL,0.709999999999999964472863211995,14.000000000000000000000000000000,0.859999999999999986677323704498,3119,3149,0.249221096597611907474956183250,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
76,76_0,COMPLETED,SOBOL,0.689999999999999946709294817992,16.000000000000000000000000000000,0.989999999999999991118215802999,3336,1264,0.279508270589634788549915356271,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
77,77_0,COMPLETED,SOBOL,0.689999999999999946709294817992,25.000000000000000000000000000000,0.419999999999999984456877655248,1667,2546,0.573544034628197585412578973774,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
78,78_0,COMPLETED,SOBOL,0.729999999999999982236431605997,20.000000000000000000000000000000,0.989999999999999991118215802999,593,329,0.055996821602806452766731837301,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
79,79_0,COMPLETED,SOBOL,0.719999999999999973354647408996,48.000000000000000000000000000000,0.200000000000000011102230246252,4410,4106,0.857543345352634767131405624241,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
80,80_0,COMPLETED,SOBOL,0.709999999999999964472863211995,36.000000000000000000000000000000,0.920000000000000039968028886506,4619,484,0.476153867136687058980726305890,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
81,81_0,COMPLETED,SOBOL,0.660000000000000031086244689504,27.000000000000000000000000000000,0.050000000000000002775557561563,390,4261,0.672742077898234147603773180890,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
82,82_0,COMPLETED,SOBOL,0.709999999999999964472863211995,18.000000000000000000000000000000,0.959999999999999964472863211995,1737,1421,0.190219688523560775950116408239,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
83,83_0,COMPLETED,SOBOL,0.709999999999999964472863211995,39.000000000000000000000000000000,0.149999999999999994448884876874,3272,2703,0.894291890550404811044415964716,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
84,84_0,COMPLETED,SOBOL,0.670000000000000039968028886506,26.000000000000000000000000000000,0.510000000000000008881784197001,2854,2105,0.616846124643459892133989797003,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
85,85_0,COMPLETED,SOBOL,0.709999999999999964472863211995,13.000000000000000000000000000000,0.589999999999999968913755310496,2140,3304,0.282988371187821052821220746409,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
86,86_0,COMPLETED,SOBOL,0.680000000000000048849813083507,27.000000000000000000000000000000,0.070000000000000006661338147751,753,1167,0.829713182883337174722271356586,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
87,87_0,COMPLETED,SOBOL,0.709999999999999964472863211995,12.000000000000000000000000000000,0.689999999999999946709294817992,4241,4871,0.005857300894334912730321285323,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
88,88_0,COMPLETED,SOBOL,0.680000000000000048849813083507,33.000000000000000000000000000000,0.390000000000000013322676295502,3790,1802,0.771540634643286482585722296790,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
89,89_0,COMPLETED,SOBOL,0.699999999999999955591079014994,13.000000000000000000000000000000,0.330000000000000015543122344752,1203,3103,0.063539419602602717485062555625,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
90,90_0,COMPLETED,SOBOL,0.739999999999999991118215802999,18.000000000000000000000000000000,1.000000000000000000000000000000,2316,240,0.549899385441094623594437962311,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
91,91_0,COMPLETED,SOBOL,0.650000000000000022204460492503,14.000000000000000000000000000000,0.560000000000000053290705182008,2677,4036,0.349443312693387297951375103366,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
92,92_0,COMPLETED,SOBOL,0.729999999999999982236431605997,21.000000000000000000000000000000,0.979999999999999982236431605997,3680,923,0.132537421101704244730257187257,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
93,93_0,COMPLETED,SOBOL,0.609999999999999986677323704498,53.000000000000000000000000000000,0.059999999999999997779553950750,1328,4646,0.952464528018608702630842799408,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
94,94_0,COMPLETED,SOBOL,0.689999999999999946709294817992,13.000000000000000000000000000000,0.070000000000000006661338147751,176,2486,0.409699074344709535111519471684,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
95,95_0,COMPLETED,SOBOL,0.699999999999999955591079014994,37.000000000000000000000000000000,0.419999999999999984456877655248,4832,3704,0.739688727872446216693447240687,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
96,96_0,COMPLETED,SOBOL,0.670000000000000039968028886506,20.000000000000000000000000000000,0.220000000000000001110223024625,4703,628,0.923774319546297184579941585980,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
97,97_0,COMPLETED,SOBOL,0.670000000000000039968028886506,12.000000000000000000000000000000,0.059999999999999997779553950750,300,4429,0.223602399067953233613437191707,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
98,98_0,COMPLETED,SOBOL,0.660000000000000031086244689504,28.000000000000000000000000000000,0.250000000000000000000000000000,1335,2195,0.647649200016632731191634775314,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
99,99_0,COMPLETED,SOBOL,0.699999999999999955591079014994,15.000000000000000000000000000000,0.890000000000000013322676295502,3668,3491,0.439363832706585522025477530406,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
100,100_0,COMPLETED,SOBOL,0.719999999999999973354647408996,13.000000000000000000000000000000,0.959999999999999964472863211995,2786,1625,0.034849530864506962635207543144,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
101,101_0,COMPLETED,SOBOL,0.670000000000000039968028886506,36.000000000000000000000000000000,0.149999999999999994448884876874,2211,2847,0.862605813372880225742278526013,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
102,102_0,COMPLETED,SOBOL,0.729999999999999982236431605997,116.000000000000000000000000000000,1.000000000000000000000000000000,1137,66,0.257403465103358042309622533139,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
103,103_0,COMPLETED,SOBOL,0.660000000000000031086244689504,21.000000000000000000000000000000,0.699999999999999955591079014994,3860,3785,0.579563943039625883990595411888,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
104,104_0,COMPLETED,SOBOL,0.709999999999999964472863211995,16.000000000000000000000000000000,0.959999999999999964472863211995,4351,1970,0.316551574485376463474750607929,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
105,105_0,COMPLETED,SOBOL,0.680000000000000048849813083507,17.000000000000000000000000000000,0.149999999999999994448884876874,649,3247,0.520908166723325849467585157981,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
106,106_0,COMPLETED,SOBOL,0.670000000000000039968028886506,10.000000000000000000000000000000,1.000000000000000000000000000000,2074,1029,0.100820708924904467451710843307,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
107,107_0,COMPLETED,SOBOL,0.670000000000000039968028886506,42.000000000000000000000000000000,0.200000000000000011102230246252,2925,4810,0.797124529475346177420647109102,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
108,108_0,COMPLETED,SOBOL,0.670000000000000039968028886506,19.000000000000000000000000000000,0.619999999999999995559107901499,3142,466,0.706305125046521431464441320713,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
109,109_0,COMPLETED,SOBOL,0.699999999999999955591079014994,14.000000000000000000000000000000,0.390000000000000013322676295502,1862,4166,0.380215634096413845899320449462,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
110,110_0,COMPLETED,SOBOL,0.699999999999999955591079014994,31.000000000000000000000000000000,0.020000000000000000416333634234,397,1400,0.989255454730242456129474248883,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
111,111_0,COMPLETED,SOBOL,0.699999999999999955591079014994,15.000000000000000000000000000000,0.949999999999999955591079014994,4607,2603,0.157631310235708949063493378162,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
112,112_0,COMPLETED,SOBOL,0.680000000000000048849813083507,21.000000000000000000000000000000,0.949999999999999955591079014994,4500,1557,0.540833785554394097516706096940,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
113,113_0,COMPLETED,SOBOL,0.680000000000000048849813083507,14.000000000000000000000000000000,0.160000000000000003330669073875,507,2761,0.374593735298141827794182745492,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
