trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
228,228_0,FAILED,SOBOL,,,,2270,4827,68,880,0.691764062773436272379967704182
229,229_0,FAILED,SOBOL,,,,2586,307,38,366,0.483491829661652439131813707718
230,230_0,FAILED,SOBOL,,,,4883,3015,94,668,0.022472992086783053627963013810
231,231_0,FAILED,SOBOL,,,,187,1930,11,88,0.809701379880309102254898334650
232,232_0,FAILED,SOBOL,,,,501,3990,98,312,0.182606126258149731311775099130
233,233_0,FAILED,SOBOL,,,,4567,1032,6,951,0.891408826678991350611624966405
234,234_0,FAILED,SOBOL,,,,2900,3149,75,16,0.601955621685832720224595959735
235,235_0,FAILED,SOBOL,,,,1954,1752,30,722,0.316110424919053889514231059366
236,236_0,FAILED,SOBOL,,,,1508,2729,20,562,0.433736372020095573009967893086
237,237_0,FAILED,SOBOL,,,,3699,2250,78,202,0.647957273228093932893045803212
238,238_0,FAILED,SOBOL,,,,3770,4509,46,766,0.857469670781865755948558671662
239,239_0,FAILED,SOBOL,,,,949,593,51,472,0.068267424255609512884213074813
240,240_0,FAILED,SOBOL,,,,1111,4605,3,635,0.507645352583378506317046685581
241,241_0,FAILED,SOBOL,,,,3920,378,95,118,0.293464520392939465232018392271
242,242_0,FAILED,SOBOL,,,,3537,2632,26,912,0.208663936907425517919278945556
243,243_0,FAILED,SOBOL,,,,1358,2465,72,336,0.997902486279606870667180373857
244,244_0,FAILED,SOBOL,,,,2116,3363,81,385,0.751011360401287686450189085008
245,245_0,FAILED,SOBOL,,,,3050,1654,23,868,0.042183811798691753236489887513
246,246_0,FAILED,SOBOL,,,,4405,3776,54,162,0.456409981887787585819182822888
247,247_0,FAILED,SOBOL,,,,351,1130,50,586,0.742234096644446283974616562773
248,248_0,FAILED,SOBOL,,,,37,2956,62,799,0.374367394145578125108642097985
249,249_0,FAILED,SOBOL,,,,4721,2184,41,441,0.582679755760356798965915459121
250,250_0,FAILED,SOBOL,,,,2736,4887,85,531,0.918910407403483953103773274051
251,251_0,COMPLETED,SOBOL,0.599999999999999977795539507497,2092.000000000000000000000000000000,1.000000000000000000000000000000,2432,54,18,231,0.131718262970447530513240508299
252,252_0,FAILED,SOBOL,,,,1667,4076,35,49,0.119220483580604191820029313931
253,253_0,FAILED,SOBOL,,,,3226,785,64,691,0.829911459922790473164866398292
254,254_0,FAILED,SOBOL,,,,4229,3708,8,281,0.667168894883245267024562963343
255,255_0,FAILED,SOBOL,,,,800,1355,91,981,0.375536984695121645039250779519
256,256_0,FAILED,SOBOL,,,,789,3692,59,90,0.027241116877645254329420865247
257,257_0,FAILED,SOBOL,,,,4223,1359,38,666,0.797385207666084117050786517211
258,258_0,FAILED,SOBOL,,,,3234,4072,82,364,0.695068409005179965731713309651
259,259_0,FAILED,SOBOL,,,,1680,800,15,882,0.472631821870803825458295932549
260,260_0,FAILED,SOBOL,,,,2438,4902,38,840,0.278491279700770977267865191607
261,261_0,COMPLETED,SOBOL,0.589999999999999968913755310496,3794.000000000000000000000000000000,1.000000000000000000000000000000,2747,47,67,416,0.554049745619296984955326479394
262,262_0,FAILED,SOBOL,,,,4708,2961,11,614,0.950706193383783149108978705044
263,263_0,FAILED,SOBOL,,,,28,2171,94,132,0.224916382146999244140417317794
264,264_0,FAILED,SOBOL,,,,340,3781,6,470,0.845181685369461810353186592693
265,265_0,FAILED,SOBOL,,,,4399,1114,98,768,0.073006410477682942561372669843
266,266_0,FAILED,SOBOL,,,,3059,3378,30,203,0.422908376688137632726238734904
267,267_0,FAILED,SOBOL,,,,2129,1650,75,560,0.651228655233979214500550369848
268,268_0,FAILED,SOBOL,,,,1364,2626,78,720,0.597919375950470621816634775314
269,269_0,FAILED,SOBOL,,,,3548,2480,20,19,0.328183926299214390187586332104
270,270_0,FAILED,SOBOL,,,,3907,4592,51,953,0.179059109192341553429272948961
271,271_0,FAILED,SOBOL,,,,1103,383,47,310,0.903000713525339948617443042167
272,272_0,FAILED,SOBOL,,,,940,4494,95,584,0.468457646140828742886697000358
273,273_0,FAILED,SOBOL,,,,3756,597,3,164,0.738229398638010070321513467206
274,274_0,FAILED,SOBOL,,,,3710,2724,72,870,0.762566029813140588977660172532
275,275_0,FAILED,SOBOL,,,,1514,2266,27,384,0.038664494497701526465327503956
276,276_0,FAILED,SOBOL,,,,1967,3163,23,334,0.213426856722682717348860137463
277,277_0,FAILED,SOBOL,,,,2908,1747,81,914,0.985581049604341341563440437312
278,278_0,FAILED,SOBOL,,,,4561,3997,49,120,0.510952048489823895671690934250
279,279_0,FAILED,SOBOL,,,,490,1017,54,634,0.282606921762228013861317776900
280,280_0,FAILED,SOBOL,,,,179,3019,41,983,0.663136010074988013762720129307
281,281_0,FAILED,SOBOL,,,,4870,1916,62,278,0.387613787516951580069957117303
282,282_0,FAILED,SOBOL,,,,2597,4844,18,689,0.115669153820723291659078313387
283,283_0,COMPLETED,SOBOL,0.630000000000000004440892098501,9011.000000000000000000000000000000,1.000000000000000000000000000000,2276,302,85,51,0.841499093560501898458880987164
284,284_0,FAILED,SOBOL,,,,1831,4325,65,233,0.906618109297007368496679191594
285,285_0,FAILED,SOBOL,,,,3396,741,35,528,0.136452995983883745845233192995
286,286_0,FAILED,SOBOL,,,,4073,3439,91,439,0.363542759740725140993333752704
287,287_0,FAILED,SOBOL,,,,627,1418,8,801,0.585954439207911459419619859545
288,288_0,FAILED,SOBOL,,,,748,4190,30,656,0.249694538390263925942136324920
289,289_0,FAILED,SOBOL,,,,4183,900,73,108,0.956974422816187164642087736866
290,290_0,FAILED,SOBOL,,,,3351,3672,4,922,0.544735661126673265108877330931
291,291_0,FAILED,SOBOL,,,,1795,1318,99,316,0.256514850290492202322667480985
292,292_0,FAILED,SOBOL,,,,2243,2841,54,406,0.493636987961828699322808233774
293,293_0,FAILED,SOBOL,,,,2554,2068,46,858,0.705360448928549876868032697530
294,294_0,FAILED,SOBOL,,,,4983,4924,77,172,0.792087289785966319755061704200
295,295_0,COMPLETED,SOBOL,0.609999999999999986677323704498,6586.000000000000000000000000000000,0.910000000000000031086244689504,303,91,22,566,0.001484053436666727017467781735
296,296_0,FAILED,SOBOL,,,,611,3321,84,786,0.881972511699423145081766506337
297,297_0,FAILED,SOBOL,,,,4672,1612,14,460,0.168759202320128670615773103236
298,298_0,FAILED,SOBOL,,,,2863,3896,58,512,0.333489175759255906950073722328
299,299_0,FAILED,SOBOL,,,,1932,1250,41,244,0.623699058728292565767503674579
300,300_0,RUNNING,SOBOL,,,,1482,4647,12,36,0.626427849911153300510591179773
301,301_0,RUNNING,SOBOL,,,,3667,419,92,710,0.416632785933092220087559098829
302,302_0,RUNNING,SOBOL,,,,3870,2513,35,262,0.082328391661867506012839612595
303,303_0,RUNNING,SOBOL,,,,1064,2346,68,994,0.867181180257350248119507796218
304,304_0,RUNNING,SOBOL,,,,1216,2765,17,143,0.307400804467499233485483500772
305,305_0,RUNNING,SOBOL,,,,4031,2286,88,597,0.517235989512875637963418284926
306,306_0,RUNNING,SOBOL,,,,3515,4394,44,437,0.976252190416678766737845762691
307,307_0,RUNNING,SOBOL,,,,1321,479,61,825,0.191435667488723981755072145461
308,308_0,RUNNING,SOBOL,,,,2084,3953,89,893,0.059685342436656359244029346200
309,309_0,RUNNING,SOBOL,,,,3023,995,9,347,0.772873766455799304786467018857
310,310_0,RUNNING,SOBOL,,,,4520,3265,65,687,0.732916750676929962260430784227
311,311_0,RUNNING,SOBOL,,,,451,1867,32,75,0.442685837747529176144922757885
312,312_0,RUNNING,SOBOL,,,,142,4708,69,292,0.564940982334315777713129591575
313,313_0,RUNNING,SOBOL,,,,4831,187,27,962,0.353257582949474457922889314432
