trial_index,arm_name,trial_status,generation_node,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound
24,24_0,FAILED,SOBOL,246,1012,2997,0.693509791143238518706937156821,0.149978987632319343825670898696,6.353682875145227448854257090716,str\(\'ks-test\'\),str\(\'bounded\'\),978
25,25_0,FAILED,SOBOL,4241,3419,230,0.480361234810203319156585166638,0.704907098341733262536479287519,0.040600336478091782199673076548,str\(\'t-test\'\),str\(\'full\'\),3883
26,26_0,FAILED,SOBOL,3750,1906,3840,0.957424778683111044053077876015,0.883775348875671662440822728968,3.333810398581437794973680865951,str\(\'ks-test\'\),str\(\'full\'\),3437
27,27_0,FAILED,SOBOL,2079,4948,1686,0.242715017439797509091192750930,0.440689657105132914782785746866,9.646413503082468920979408721905,str\(\'t-test\'\),str\(\'bounded\'\),1782
28,28_0,FAILED,SOBOL,1690,1496,1078,0.045009422963485125335214576126,0.350563055377453580696567314590,6.153910916272551823169578710804,str\(\'ks-test\'\),str\(\'full\'\),2910
29,29_0,FAILED,SOBOL,2561,4070,3242,0.749939782330766302465008266154,0.792662729581817937507537408237,2.427691688508726741702048457228,str\(\'t-test\'\),str\(\'bounded\'\),1880
30,30_0,FAILED,SOBOL,4493,602,2087,0.311891066282987572400031694997,0.616653512662276637179559202195,4.159321757751517800727469875710,str\(\'ks-test\'\),str\(\'bounded\'\),177
31,31_0,FAILED,SOBOL,946,2540,4844,0.519164368841797063680587598355,0.060769844647496941425490746269,7.883534037070349498321775172371,str\(\'t-test\'\),str\(\'full\'\),4957
32,32_0,FAILED,SOBOL,1039,1259,3537,0.921723771074786757395713721053,0.830918758403509816190535275382,9.517636027761735562080502859317,str\(\'ks-test\'\),str\(\'full\'\),2352
33,33_0,FAILED,SOBOL,4389,4311,779,0.154872374808415758096202807792,0.275264256170019483427324757940,3.125821783285588129075449614902,str\(\'t-test\'\),str\(\'bounded\'\),2748
34,34_0,FAILED,SOBOL,2623,355,4551,0.659285925868898670110240800568,0.065872496938332913973823679044,0.170581258231773974509692948232,str\(\'ks-test\'\),str\(\'bounded\'\),4484
35,35_0,FAILED,SOBOL,1638,2792,2386,0.389122687637805941829327593950,0.508234652485698434887240182434,6.560696604962461542243090661941,str\(\'t-test\'\),str\(\'full\'\),340
36,36_0,FAILED,SOBOL,2173,1234,533,0.339307897921651613337701292039,0.669572503356263060148023669171,7.989218083822168914309713727562,str\(\'ks-test\'\),str\(\'bounded\'\),4348
37,37_0,FAILED,SOBOL,3646,3202,2688,0.615291187442839171417574561929,0.226254790503531699741301963513,4.341732834067196122873610875104,str\(\'t-test\'\),str\(\'full\'\),827
38,38_0,FAILED,SOBOL,4302,2139,1381,0.071923721643164753580812487144,0.434607145849615350563510673965,2.323440543124452251078082554159,str\(\'ks-test\'\),str\(\'full\'\),1317
39,39_0,FAILED,SOBOL,193,4721,4148,0.848487896097823934837833803613,0.989275630516931459013107996725,5.970142926911823799684952973621,str\(\'t-test\'\),str\(\'bounded\'\),3587
40,40_0,FAILED,SOBOL,353,4,1723,0.504475110689178163347889949364,0.317320722095668306117488555174,7.214062509757467545057352253934,str\(\'ks-test\'\),str\(\'bounded\'\),3820
41,41_0,FAILED,SOBOL,3899,3066,3963,0.291201601481065164289674385145,0.763560348385944998028662666911,1.057235745742916899203578395827,str\(\'t-test\'\),str\(\'full\'\),1080
42,42_0,FAILED,SOBOL,3154,1610,113,0.772209537211805630008143452869,0.583412670234218277975912769762,3.100864070622250334707814545254,str\(\'ks-test\'\),str\(\'full\'\),1846
43,43_0,FAILED,SOBOL,2284,4037,2952,0.057624186038970945378245858137,0.031666091568768026109914615063,9.257254237025044574238563654944,str\(\'t-test\'\),str\(\'bounded\'\),3335
44,44_0,FAILED,SOBOL,1407,2489,4814,0.234165814336389305205798905263,0.183223521875217565391125162932,5.295712425884791407781904126750,str\(\'ks-test\'\),str\(\'full\'\),1982
45,45_0,FAILED,SOBOL,3079,4447,1967,0.938977466799318816192965186929,0.734006921663880373962740577554,1.413280222773551919601686677197,str\(\'t-test\'\),str\(\'bounded\'\),2847
46,46_0,FAILED,SOBOL,4913,883,3351,0.496984366329386806349077687628,0.917021366536617255071917043097,4.395078554792330116640641790582,str\(\'ks-test\'\),str\(\'bounded\'\),4854
47,47_0,FAILED,SOBOL,916,3476,1121,0.704376903725787983923112278717,0.469788115980103615498819635832,8.275546646012925222635203681421,str\(\'t-test\'\),str\(\'full\'\),240
48,48_0,FAILED,SOBOL,724,736,3776,0.095459135122597224554219508263,0.561989691456779794087594837038,1.757318554162047741229457642476,str\(\'t-test\'\),str\(\'bounded\'\),1126
49,49_0,FAILED,SOBOL,4700,3622,1634,0.825275605645030774226711400843,0.115486905317753560384907984826,5.598858591375873494655479589710,str\(\'ks-test\'\),str\(\'full\'\),4013
50,50_0,FAILED,SOBOL,2940,2344,3062,0.362770027203485390110415664822,0.295823033329099427390929122339,8.555795294985175658553089306224,str\(\'t-test\'\),str\(\'full\'\),3210
51,51_0,FAILED,SOBOL,1327,4594,282,0.591999902190640581167713207833,0.847334045952185976879889039992,4.712561798405833890512894868152,str\(\'ks-test\'\),str\(\'bounded\'\),1575
52,52_0,FAILED,SOBOL,2482,1777,2169,0.635720052128657675538647708890,0.938503845620900389867813373712,0.775759363873861795823927423044,str\(\'t-test\'\),str\(\'full\'\),3113
53,53_0,FAILED,SOBOL,3332,3871,4958,0.412365438351407653794211682907,0.386029628096148380578256364970,6.892924674822018538122847530758,str\(\'ks-test\'\),str\(\'bounded\'\),2102
54,54_0,FAILED,SOBOL,3994,170,996,0.898231181532144540291540124599,0.204661740077659498604489840545,8.911997708529233008789560699370,str\(\'t-test\'\),str\(\'bounded\'\),52
55,55_0,FAILED,SOBOL,507,2899,3128,0.178194120321422816433099001188,0.650170868489891251584822384757,2.794053778019733869086849153973,str\(\'ks-test\'\),str\(\'full\'\),4813
56,56_0,FAILED,SOBOL,44,1991,869,0.457882805950939664185739275126,0.040590619886294004858839912231,4.062700296248309861368852580199,str\(\'t-test\'\),str\(\'full\'\),2545
57,57_0,FAILED,SOBOL,4212,4867,3724,0.743277163531631201998095548333,0.595990520738065243655512404075,7.670518729055300966024333320092,str\(\'ks-test\'\),str\(\'bounded\'\),2315
58,58_0,FAILED,SOBOL,3463,1088,2218,0.195021426303312178651694352993,0.805559308625757641841858003318,5.627330242466181964289262396051,str\(\'t-test\'\),str\(\'bounded\'\),620
59,59_0,FAILED,SOBOL,1970,3349,4441,0.977829188348725453217014091933,0.362975870976224523900555141154,2.019068730690516400017031628522,str\(\'ks-test\'\),str\(\'full\'\),4599
60,60_0,FAILED,SOBOL,1723,522,2544,0.811280637329444331840022641700,0.459951378509402264427308182348,3.472303362737410026284123887308,str\(\'t-test\'\),str\(\'bounded\'\),718
61,61_0,FAILED,SOBOL,2767,2627,331,0.018754386493936181512509620006,0.901579232828691568002454914676,9.823221269408241695941796933766,str\(\'ks-test\'\),str\(\'full\'\),4072
62,62_0,FAILED,SOBOL,4596,1425,4372,0.543589038461446794059384046705,0.694869627268984935142270842334,6.843388501998037831697274668841,str\(\'t-test\'\),str\(\'full\'\),3619
63,63_0,FAILED,SOBOL,1227,4144,1507,0.252380340192466967597084703812,0.138483675390481952849341951151,0.490503578000701989658693946694,str\(\'ks-test\'\),str\(\'bounded\'\),1515
64,64_0,FAILED,SOBOL,1204,2187,4129,0.739766277361661228617606411717,0.268628261750563979148864746094,2.556137096722610468901848435053,str\(\'ks-test\'\),str\(\'bounded\'\),385
65,65_0,FAILED,SOBOL,4536,4751,1281,0.464271954402327546862494500601,0.835734914895147062985358843434,8.859606963597238760144136904273,str\(\'t-test\'\),str\(\'full\'\),4520
66,66_0,FAILED,SOBOL,2790,1205,2787,0.973513107324019077992716120207,0.503424682479351792707689128292,7.133165853803977718428086518543,str\(\'ks-test\'\),str\(\'full\'\),2781
67,67_0,FAILED,SOBOL,1783,3153,557,0.196459482988342648557278380395,0.072517533143982293442064701594,0.830479374385438950945115266222,str\(\'t-test\'\),str\(\'bounded\'\),2395
68,68_0,FAILED,SOBOL,2025,326,2444,0.029909983919933439550087328485,0.231917528841644515757991484861,4.933616968934424917847536562476,str\(\'ks-test\'\),str\(\'full\'\),3542
69,69_0,FAILED,SOBOL,3481,2743,4684,0.797247015563771088686451093963,0.661831046475097495296324723313,8.669446484543383846244068990927,str\(\'t-test\'\),str\(\'bounded\'\),1282
70,70_0,FAILED,SOBOL,4157,1308,643,0.264584784816950580044192520290,0.997008045611903037652723469364,5.380204204848037186081910476787,str\(\'ks-test\'\),str\(\'bounded\'\),794
71,71_0,FAILED,SOBOL,26,4341,3481,0.534262856118380979886239856569,0.428938221026211985442699869964,1.646072916499339067186724605563,str\(\'t-test\'\),str\(\'full\'\),4305
72,72_0,FAILED,SOBOL,520,932,1219,0.813952259290963375804039969807,0.754968056449666580220991818351,0.406415868804790081370015286666,str\(\'ks-test\'\),str\(\'full\'\),3287
73,73_0,FAILED,SOBOL,4044,3505,3373,0.109630049273371693585588104725,0.327976504303514937443964072372,6.632362747061998575759389495943,str\(\'t-test\'\),str\(\'bounded\'\),1808
74,74_0,FAILED,SOBOL,3319,2460,1946,0.579901817524805629489037528401,0.021004122875630856087658671072,9.904832206280902440198588010389,str\(\'ks-test\'\),str\(\'bounded\'\),1049
75,75_0,FAILED,SOBOL,2432,4398,4713,0.372020306130871170058327379593,0.591995920384302709571500145103,3.680847577455453656369854797958,str\(\'t-test\'\),str\(\'full\'\),3780
76,76_0,FAILED,SOBOL,1262,1581,2816,0.415739508019760228840766558278,0.745521658688783617208173382096,2.081417372793890496751600949210,str\(\'ks-test\'\),str\(\'bounded\'\),288
77,77_0,FAILED,SOBOL,2912,3988,59,0.629498176721856039783631331375,0.173543851049616920656504248655,5.894729349914938687504672998330,str\(\'t-test\'\),str\(\'full\'\),4892
78,78_0,FAILED,SOBOL,4765,53,4021,0.182586580645293011793128812315,0.479476828591898107667645945185,7.605617028312757987862369191134,str\(\'ks-test\'\),str\(\'full\'\),2878
79,79_0,FAILED,SOBOL,752,3095,1857,0.896686289004981484929146517970,0.905512815997004505419454289949,3.792743362265639017749663253198,str\(\'t-test\'\),str\(\'bounded\'\),2022
80,80_0,FAILED,SOBOL,891,199,3264,0.287890586374327517305005130765,0.124323325481265789527185461338,6.181135455581360460541873180773,str\(\'t-test\'\),str\(\'full\'\),1610
81,81_0,FAILED,SOBOL,4845,2948,1051,0.510755757706239821303029202682,0.551089781021699254281998037186,2.407485490264371197355330878054,str\(\'ks-test\'\),str\(\'bounded\'\),3255
82,82_0,FAILED,SOBOL,3104,1728,4901,0.053169147036969663377981021313,0.858242998173460391875266850548,4.133145857293158975664937315742,str\(\'t-test\'\),str\(\'bounded\'\),4055
83,83_0,FAILED,SOBOL,1474,3843,2036,0.773695182245224710726461125887,0.286992799650877705719409505036,7.907573920683004686793537985068,str\(\'ks-test\'\),str\(\'full\'\),1159
84,84_0,FAILED,SOBOL,2337,2294,183,0.950237758591771175531448534457,0.376217126293107884116295736021,6.293178449141793251442322798539,str\(\'t-test\'\),str\(\'bounded\'\),4777
85,85_0,FAILED,SOBOL,3165,4565,3038,0.219936128575354827852095240814,0.946481281224638260063386496768,0.108123103545978677120231736808,str\(\'ks-test\'\),str\(\'full\'\),8
86,86_0,FAILED,SOBOL,3846,766,1653,0.716537567069754022242022983846,0.642187246400862887796279210306,3.395669204685836994883629813557,str\(\'t-test\'\),str\(\'full\'\),2059
87,87_0,FAILED,SOBOL,342,3671,3877,0.487793334895744945534090675210,0.214465200094506147632245074419,9.582418680132366972657109727152,str\(\'ks-test\'\),str\(\'bounded\'\),3080
88,88_0,FAILED,SOBOL,209,1454,1448,0.143779356060549617923882692594,0.602869691617786918058641276730,8.327818342573008791873689915519,str\(\'t-test\'\),str\(\'bounded\'\),4561
89,89_0,FAILED,SOBOL,4360,4194,4238,0.935816640334203864171058739885,0.035531286934390664267180426350,4.632885723507031983103843231220,str\(\'ks-test\'\),str\(\'full\'\),573
90,90_0,FAILED,SOBOL,3630,473,466,0.376855188451707345809182925223,0.368026162141934010119115328052,1.358450699679553563825606943283,str\(\'t-test\'\),str\(\'full\'\),2275
91,91_0,FAILED,SOBOL,2116,2597,2598,0.668553336601704351060959652386,0.798673951260745473845759079268,5.055352198530920659891307877842,str\(\'ks-test\'\),str\(\'bounded\'\),2515
92,92_0,FAILED,SOBOL,1575,1040,4462,0.618739494934678058157828672847,0.897625392081215944806160678127,9.143569821200333791466619004495,str\(\'t-test\'\),str\(\'full\'\),1553
93,93_0,FAILED,SOBOL,2603,3320,2319,0.332859501976519811528021364211,0.465983937799930580947460612151,2.879766138037666678428649902344,str\(\'ks-test\'\),str\(\'bounded\'\),3666
94,94_0,FAILED,SOBOL,4451,2020,3626,0.852867031684145349146319858846,0.132457302585244185433310804001,1.168438621349632722257183559122,str\(\'t-test\'\),str\(\'bounded\'\),4113
95,95_0,FAILED,SOBOL,1060,4916,846,0.070544436568394305875351335544,0.698832509802654433528346089588,7.432683670018800370371536700986,str\(\'ks-test\'\),str\(\'full\'\),748
96,96_0,FAILED,SOBOL,998,1130,1998,0.472982010770589100800975757011,0.409219376357272290878341891585,5.164585626302288012823282770114,str\(\'t-test\'\),str\(\'full\'\),3201
97,97_0,FAILED,SOBOL,4504,3225,4777,0.695970164522528689232672149956,0.975823745638132122870445073204,1.547153329729102466671974980272,str\(\'ks-test\'\),str\(\'bounded\'\),1703
98,98_0,FAILED,SOBOL,2509,2101,1167,0.242327473545446980818240945155,0.675188005611300434694044270145,4.522409812164493558839239994995,str\(\'t-test\'\),str\(\'bounded\'\),1213
99,99_0,FAILED,SOBOL,1679,4830,3309,0.962730935296043699445078800636,0.243809036390855909948172097756,8.140586757048964727800921536982,str\(\'ks-test\'\),str\(\'full\'\),3963
100,100_0,FAILED,SOBOL,2054,1378,3908,0.765024392770603300917287015182,0.091326488591730592414563716375,7.307675494862721166100527625531,str\(\'t-test\'\),str\(\'bounded\'\),100
101,101_0,FAILED,SOBOL,3683,4264,1775,0.034843425242230295635348369387,0.521742260346189090647328612249,0.966369068010710208227465045638,str\(\'ks-test\'\),str\(\'full\'\),4724
102,102_0,FAILED,SOBOL,4266,407,2930,0.527500951480120439107679430890,0.825244677865877740430278208805,3.003761284557171062914449066739,str\(\'t-test\'\),str\(\'full\'\),2987
103,103_0,FAILED,SOBOL,313,2658,141,0.298635632984340204654216677227,0.257646643422544008306118712426,9.346728391498327681574664893560,str\(\'ks-test\'\),str\(\'bounded\'\),2113
104,104_0,FAILED,SOBOL,394,2375,2725,0.079355849612504247847510896463,0.926754251731559675064886505425,8.094864937270060067930899094790,str\(\'t-test\'\),str\(\'bounded\'\),470
105,105_0,FAILED,SOBOL,3784,4480,502,0.871515640422701798328830591345,0.499260363671928664164312294815,4.243714612211101133709689747775,str\(\'ks-test\'\),str\(\'full\'\),4625
106,106_0,FAILED,SOBOL,3268,856,4191,0.316529040658846516631541589959,0.161587653089314692289590880137,2.218842328527010909766659096931,str\(\'t-test\'\),str\(\'full\'\),2618
107,107_0,FAILED,SOBOL,2243,3576,1336,0.608104139467701365617813280551,0.732107563791796533969602478464,6.071994834136218877063129184535,str\(\'ks-test\'\),str\(\'bounded\'\),2211
108,108_0,FAILED,SOBOL,1527,133,727,0.683041297899559141093561720481,0.573735418792813978150491038832,9.379319540897384399613656569272,str\(\'t-test\'\),str\(\'full\'\),3730
109,109_0,FAILED,SOBOL,3042,3009,3592,0.397282443312928057466137943265,0.002259917324408888816833496094,3.271766901741735900088769994909,str\(\'ks-test\'\),str\(\'bounded\'\),1450
110,110_0,FAILED,SOBOL,4949,1653,2359,0.913315128337591874974066286086,0.338893372735008580054483218191,0.310252125197090222741280740593,str\(\'t-test\'\),str\(\'bounded\'\),684
111,111_0,FAILED,SOBOL,797,3913,4572,0.130871922783553612523732567752,0.765401217203587336257442075294,6.418279430624098225166562770028,str\(\'ks-test\'\),str\(\'full\'\),4215
112,112_0,FAILED,SOBOL,687,1798,352,0.550776058552786662581013388262,0.202539659440517438859785670502,3.570340954165905689166038428084,str\(\'ks-test\'\),str\(\'bounded\'\),4417
113,113_0,FAILED,SOBOL,4820,3766,2516,0.275159229056909704347333445185,0.628803392412141004541581423837,9.717555046387948536334988602903,str\(\'t-test\'\),str\(\'full\'\),448
114,114_0,FAILED,SOBOL,2820,280,1562,0.788252861402928828304936814675,0.967631548093631832507810486277,6.741555964346044760304721421562,str\(\'ks-test\'\),str\(\'full\'\),2497
115,115_0,FAILED,SOBOL,1363,2863,4320,0.011322286408394575951685823156,0.395909076109528523801373012247,0.595082423025742213162914140412,str\(\'t-test\'\),str\(\'bounded\'\),2718
116,116_0,FAILED,SOBOL,2367,691,3678,0.219021906211972233746720917225,0.298000836947932834508634414306,3.916773951377719775734931317857,str\(\'ks-test\'\),str\(\'full\'\),1345
117,117_0,FAILED,SOBOL,3373,3743,911,0.986237799484282695594572487607,0.868767744190990898189852487121,7.808816442334093999022570642410,str\(\'t-test\'\),str\(\'bounded\'\),3440
118,118_0,FAILED,SOBOL,3952,2209,4410,0.449723081877455133081866733846,0.532798622123897058777686197573,5.769766190390103410834399255691,str\(\'ks-test\'\),str\(\'bounded\'\),4242
119,119_0,FAILED,SOBOL,621,4645,2255,0.719521763617172793736642688600,0.105548879021778702069767064131,1.879379090139642327628166640352,str\(\'t-test\'\),str\(\'full\'\),897
120,120_0,FAILED,SOBOL,81,553,4986,0.874477685151621719761294571072,0.712281113687902700526421995164,0.641867483332753230307332614757,str\(\'ks-test\'\),str\(\'full\'\),1755
121,121_0,FAILED,SOBOL,4093,2511,2148,0.170032492714002725353594769331,0.144439919514581571746703048120,7.024070247990080062550077855121,str\(\'t-test\'\),str\(\'bounded\'\),3379
122,122_0,FAILED,SOBOL,3582,1525,3180,0.644126759730279441207301260874,0.446234911708161208210299264465,9.046938823907636262333653576206,str\(\'ks-test\'\),str\(\'bounded\'\),3833
123,123_0,FAILED,SOBOL,1934,4118,940,0.436367821794003241109294322086,0.876410375315695988618358569511,2.666741294233128556356859917287,str\(\'t-test\'\),str\(\'full\'\),957
124,124_0,FAILED,SOBOL,1838,1936,1591,0.355336023584008231512854081302,0.788213895654305773952330582688,1.848165862321853536442972654186,str\(\'ks-test\'\),str\(\'bounded\'\),4985
125,125_0,FAILED,SOBOL,2726,4997,3822,0.568974029798060665363834687014,0.357075260605663080681893006840,5.505264975843020103241087781498,str\(\'t-test\'\),str\(\'full\'\),235
126,126_0,FAILED,SOBOL,4638,963,245,0.118239927520975465768948708956,0.054248597633093594005959658944,8.466301770939491433409784804098,str\(\'ks-test\'\),str\(\'full\'\),1930
127,127_0,FAILED,SOBOL,1113,3390,3093,0.832460722202435166039435898711,0.621096160104498307141795976349,4.809683954043314280113463610178,str\(\'t-test\'\),str\(\'bounded\'\),2931
128,128_0,FAILED,SOBOL,1125,1633,1662,0.003046470930799842057740134393,0.078757338762283329858249203426,6.506512572868727417585432704072,str\(\'ks-test\'\),str\(\'bounded\'\),4231
129,129_0,FAILED,SOBOL,4611,4050,3904,0.795603159720078112471242093307,0.505034872354939601279966154834,0.202451468421146280052269617045,str\(\'t-test\'\),str\(\'full\'\),868
130,130_0,FAILED,SOBOL,2715,36,176,0.267814239814877508294443941850,0.841913868771865914197860547574,3.184241121381521377742274125922,str\(\'ks-test\'\),str\(\'full\'\),1355
131,131_0,FAILED,SOBOL,1864,3068,3011,0.559053376037627502981308680319,0.270177596166729927507077491100,9.486336400476284680394201132003,str\(\'t-test\'\),str\(\'bounded\'\),3469
132,132_0,FAILED,SOBOL,1944,875,4908,0.727767118833959059109872669069,0.423733744541183121601335415107,6.003273053287529137378442101181,str\(\'ks-test\'\),str\(\'full\'\),2469
133,133_0,FAILED,SOBOL,3558,3439,2063,0.442403243821114289247020678886,0.994483995862305181212548177427,2.268072881160303921888043987565,str\(\'t-test\'\),str\(\'bounded\'\),2707
134,134_0,FAILED,SOBOL,4082,2472,3256,0.993552328465506451316002767271,0.656565714530646826752047218179,4.311693122968078384360524069052,str\(\'ks-test\'\),str\(\'bounded\'\),4447
135,135_0,FAILED,SOBOL,106,4421,1023,0.210775048987939944700187311355,0.229332627350464474114133395233,8.046453792047687514354947779793,str\(\'t-test\'\),str\(\'full\'\),458
136,136_0,FAILED,SOBOL,600,388,3598,0.428103843918070214868976108846,0.586548206094652413433720994362,9.278177137385123174340151308570,str\(\'ks-test\'\),str\(\'full\'\),1940
137,137_0,FAILED,SOBOL,3968,2795,838,0.651488895649090404837977530406,0.018723667843267323418476877350,3.052821459451690255804123808048,str\(\'t-test\'\),str\(\'bounded\'\),2960
138,138_0,FAILED,SOBOL,3395,1281,4488,0.162668884530663498955149748326,0.322467819301411495747089475117,1.034518105503171581105448240123,str\(\'ks-test\'\),str\(\'bounded\'\),4976
139,139_0,FAILED,SOBOL,2350,4323,2327,0.882736383695155391038156267314,0.752626626987010216573992238409,7.259093971901574349203656311147,str\(\'t-test\'\),str\(\'full\'\),204
140,140_0,FAILED,SOBOL,1343,2120,439,0.840694239817559751948294888280,0.911996216332539910709442665393,8.228685280765406062641886819620,str\(\'ks-test\'\),str\(\'bounded\'\),3862
141,141_0,FAILED,SOBOL,2835,4694,2592,0.110908251862972970225307278724,0.480843780662864428432357044585,4.414743922913447526923391706077,str\(\'t-test\'\),str\(\'full\'\),967
142,142_0,FAILED,SOBOL,4839,1228,1476,0.576307177720591479186396099976,0.179966276954859505377015693739,1.459492930840700752881389234972,str\(\'ks-test\'\),str\(\'full\'\),1724
143,143_0,FAILED,SOBOL,671,3166,4246,0.347107785301283000567451608731,0.746827640047296847924940266239,5.271737253406085343954146082979,str\(\'t-test\'\),str\(\'bounded\'\),3371
144,144_0,FAILED,SOBOL,816,1061,651,0.954441722583025731196926244593,0.285435628028586518833975560483,4.761247255885042939382856275188,str\(\'t-test\'\),str\(\'full\'\),2996
145,145_0,FAILED,SOBOL,4925,3331,3509,0.249599647037684918560174196500,0.852056653231382354896084052598,8.534305983629078440344528644346,str\(\'ks-test\'\),str\(\'bounded\'\),2143
146,146_0,FAILED,SOBOL,3023,1955,2437,0.688699344323947970636368154373,0.549471753939986262693651042355,5.554479511329905250249794335105,str\(\'t-test\'\),str\(\'bounded\'\),90
147,147_0,FAILED,SOBOL,1550,4861,4657,0.481276383845135546923899028116,0.118076128797605636733258904769,1.779460247616283519178637106961,str\(\'ks-test\'\),str\(\'full\'\),4695
148,148_0,FAILED,SOBOL,2260,1428,2794,0.306955305958166724256130919457,0.217057968534529216464434853151,2.773743328639306060523495034431,str\(\'t-test\'\),str\(\'bounded\'\),1243
149,149_0,FAILED,SOBOL,3246,4177,583,0.520198317727074033278711340245,0.647459939667955008957278550952,8.959428017716854597551900951657,str\(\'ks-test\'\),str\(\'full\'\),3972
150,150_0,RUNNING,SOBOL,3766,534,4121,0.042144705701619385174172549569,0.949013197923079143691893477808,6.916245230251924169806443387643,str\(\'t-test\'\),str\(\'full\'\),3173
151,151_0,RUNNING,SOBOL,417,2648,1253,0.756699559435248358951753289148,0.381428964100778089552079563873,0.730125135536305647221411163628,str\(\'ks-test\'\),str\(\'bounded\'\),1693
152,152_0,FAILED,SOBOL,284,2306,3994,0.599796426784247160846064161888,0.801022771788761023259439753019,1.986556270179338667958290898241,str\(\'t-test\'\),str\(\'bounded\'\),675
153,153_0,FAILED,SOBOL,4280,4586,1849,0.323782714180648301116605125571,0.373542684350162745854362356113,5.682080089569092606893718766514,str\(\'ks-test\'\),str\(\'full\'\),4185
154,154_0,RUNNING,SOBOL,3711,710,2843,0.864256776796653913841339544888,0.037819133032113316783551226763,7.701166570229456276308610540582,str\(\'t-test\'\),str\(\'full\'\),3740
155,155_0,FAILED,SOBOL,2039,3605,66,0.087662179259583361545793422920,0.608325243113562508234792858275,4.004856308951042720423174614552,str\(\'ks-test\'\),str\(\'bounded\'\),1479
156,156_0,RUNNING,SOBOL,1652,183,1919,0.139210095727816229871365294457,0.697519167121499750194857369934,0.546515725237317395723835034005,str\(\'t-test\'\),str\(\'full\'\),2587
157,157_0,RUNNING,SOBOL,2522,2922,4706,0.906030994554981594646392295545,0.126027009731158601280043285442,6.809690027669073053573356446577,str\(\'ks-test\'\),str\(\'bounded\'\),2202
158,158_0,RUNNING,SOBOL,4531,1779,1247,0.404571767199784493307390675909,0.464609624406322863077178908497,9.766639582244678763345291372389,str\(\'t-test\'\),str\(\'bounded\'\),499
159,159_0,RUNNING,SOBOL,985,3903,3382,0.674704507991671587063819970354,0.891134124796837512327840613580,3.501765190093778290503223615815,str\(\'ks-test\'\),str\(\'full\'\),4635
160,160_0,FAILED,SOBOL,1079,112,4377,0.765449823310598742587274045945,0.250056292559951542919804978737,3.900562401510775156765475912835,str\(\'t-test\'\),str\(\'full\'\),2050
161,161_0,FAILED,SOBOL,4427,2998,2242,0.060488988811150196100996367932,0.676806092178449003604612244089,7.517365354602225657743019837653,str\(\'ks-test\'\),str\(\'bounded\'\),3050
162,162_0,FAILED,SOBOL,2584,1718,3709,0.503441225007176362815641823545,0.982010031094774582527406892041,5.787730910054408539622272655834,str\(\'t-test\'\),str\(\'bounded\'\),4788
163,163_0,RUNNING,SOBOL,1599,3969,923,0.296137447316199564628647067366,0.410776488494128011463857319541,2.168924584439024361159908949048,str\(\'ks-test\'\),str\(\'full\'\),36
164,164_0,RUNNING,SOBOL,2133,2402,1531,0.496069146655499948472822779877,0.252434865100309269170253401171,3.631636599265039233586094269413,str\(\'t-test\'\),str\(\'bounded\'\),4025
165,165_0,RUNNING,SOBOL,3607,4496,4308,0.709187272470444440841674804688,0.822712820652872323101689744362,9.973534263690002177327187382616,str\(\'ks-test\'\),str\(\'full\'\),1150
166,166_0,FAILED,SOBOL,4342,795,385,0.227281114099547265627876413419,0.516469507593661503186410755006,6.680793503976428127089093322866,str\(\'t-test\'\),str\(\'full\'\),1639
167,167_0,FAILED,SOBOL,231,3525,2530,0.941960444824770037897110341873,0.088733660666272043404667613231,0.338417597359046362637258198447,str\(\'ks-test\'\),str\(\'bounded\'\),3266
168,168_0,FAILED,SOBOL,314,1367,258,0.660319815268740062386143563344,0.726651952810585477493532380322,1.596994321886449963443510569050,str\(\'t-test\'\),str\(\'bounded\'\),4122
169,169_0,FAILED,SOBOL,3860,4243,3125,0.384186867827549571874357070556,0.159299747506156552656619851405,5.448774027676321907165402080864,str\(\'ks-test\'\),str\(\'full\'\),777
170,170_0,FAILED,SOBOL,3194,463,1580,0.928483488693833347582540227449,0.493743900949135450240135014610,8.718009625035337606391294684727,str\(\'t-test\'\),str\(\'full\'\),1542
171,171_0,FAILED,SOBOL,2323,2724,3790,0.152007598061114551635242264638,0.924405490688979591951124348270,4.865486462907866460625427862396,str\(\'ks-test\'\),str\(\'bounded\'\),3638
172,172_0,FAILED,SOBOL,1447,1146,3192,0.078808410726487643227500257126,0.771892425002530191413541160728,0.938125651944428762263328280824,str\(\'t-test\'\),str\(\'full\'\),2305
173,173_0,FAILED,SOBOL,3117,3251,971,0.845504899483174088281600688788,0.340267626643180831624846405248,7.045087090776302574113287846558,str\(\'ks-test\'\),str\(\'bounded\'\),2524
174,174_0,FAILED,SOBOL,4873,2051,4973,0.340223106442019362916084901372,0.008690269663929939270019531250,8.752435762050561507408019679133,str\(\'t-test\'\),str\(\'bounded\'\),4533
175,175_0,FAILED,SOBOL,878,4770,2115,0.610480800108984089646924076078,0.575048820959404127783898275084,2.643817219050601075025497266324,str\(\'ks-test\'\),str\(\'full\'\),562
176,176_0,FAILED,SOBOL,763,1884,2897,0.188139813732355831721321237637,0.394359801178798097254230015096,7.364699180768803365992880571866,str\(\'ks-test\'\),str\(\'bounded\'\),804
