trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,n_samples,feature_proportion,n_clusters,confidence
31,31_0,COMPLETED,SOBOL,0.859999999999999986677323704498,228.000000000000000000000000000000,1.000000000000000000000000000000,2416,1427,0.814181189918890546586283107899,33,0.25
32,32_0,COMPLETED,SOBOL,0.739999999999999991118215802999,1836.000000000000000000000000000000,0.589999999999999968913755310496,2456,3999,0.149485301272943627015621359533,42,0.001
33,33_0,FAILED,SOBOL,,,,4553,409,0.757370505886152400876198953483,24,0.025
34,34_0,COMPLETED,SOBOL,0.869999999999999995559107901499,243.000000000000000000000000000000,1.000000000000000000000000000000,3260,3085,0.592123729489743677589785875170,12,0.25
35,35_0,COMPLETED,SOBOL,0.900000000000000022204460492503,288.000000000000000000000000000000,0.719999999999999973354647408996,982,1362,0.452060602031648162135724078325,30,0.1
36,36_0,COMPLETED,SOBOL,0.750000000000000000000000000000,198.000000000000000000000000000000,0.110000000000000000555111512313,405,3575,0.986823877878487132342399945628,3,0.005
37,37_0,COMPLETED,SOBOL,0.820000000000000062172489379009,3889.000000000000000000000000000000,0.890000000000000013322676295502,2502,2175,0.098249329216778272244603442687,34,0.01
38,38_0,COMPLETED,SOBOL,0.859999999999999986677323704498,263.000000000000000000000000000000,0.890000000000000013322676295502,4061,4500,0.302508974136784680730727359332,44,0.001
39,39_0,COMPLETED,SOBOL,0.910000000000000031086244689504,371.000000000000000000000000000000,1.000000000000000000000000000000,1784,1212,0.660890371682122390595282013237,14,0.25
40,40_0,COMPLETED,SOBOL,0.890000000000000013322676295502,293.000000000000000000000000000000,0.579999999999999960031971113494,1558,2650,0.394096134774386874788376644574,17,0.005
41,41_0,COMPLETED,SOBOL,0.910000000000000031086244689504,364.000000000000000000000000000000,1.000000000000000000000000000000,4280,1875,0.503044037036597724288355948374,49,0.01
42,42_0,COMPLETED,SOBOL,0.800000000000000044408920985006,224.000000000000000000000000000000,0.690000000000000057731597280508,2908,4199,0.832870268272235980688833478780,37,0.025
43,43_0,COMPLETED,SOBOL,0.690000000000000057731597280508,435.000000000000000000000000000000,0.020000000000000000416333634234,5,287,0.193740636097267271420463430331,6,0.01
44,44_0,COMPLETED,SOBOL,0.780000000000000026645352591004,191.000000000000000000000000000000,0.149999999999999994448884876874,756,4925,0.742241597386077089915090709837,28,0.001
45,45_0,COMPLETED,SOBOL,0.930000000000000048849813083507,576.000000000000000000000000000000,1.000000000000000000000000000000,3478,709,0.352608158143237260251368070385,9,0.005
46,46_0,COMPLETED,SOBOL,0.869999999999999995559107901499,324.000000000000000000000000000000,1.000000000000000000000000000000,4960,3385,0.061737689413130285298603183719,20,0.1
47,47_0,COMPLETED,SOBOL,0.660000000000000031086244689504,191.000000000000000000000000000000,0.900000000000000022204460492503,2057,2287,0.919174170471727891573721080931,38,0.01
48,48_0,COMPLETED,SOBOL,0.890000000000000013322676295502,254.000000000000000000000000000000,0.579999999999999960031971113494,1911,3253,0.078392544329166410910225692987,41,0.25
49,49_0,COMPLETED,SOBOL,0.900000000000000022204460492503,367.000000000000000000000000000000,1.000000000000000000000000000000,4794,2478,0.966965308427810699143378769804,22,0.05
50,50_0,COMPLETED,SOBOL,0.839999999999999968913755310496,208.000000000000000000000000000000,0.739999999999999991118215802999,3644,4842,0.634207640508189784966930346854,7,0.01
51,51_0,COMPLETED,SOBOL,0.910000000000000031086244689504,361.000000000000000000000000000000,0.969999999999999973354647408996,902,929,0.275831834593787794673858115857,26,0.05
52,52_0,COMPLETED,SOBOL,0.690000000000000057731597280508,166.000000000000000000000000000000,0.040000000000000000832667268469,173,4322,0.785269721651449814636691826308,5,0.01
53,53_0,FAILED,SOBOL,,,,3057,106,0.177382494533434520445069892958,36,0.001
54,54_0,COMPLETED,SOBOL,0.890000000000000013322676295502,373.000000000000000000000000000000,1.000000000000000000000000000000,4131,2743,0.471184399947524090723760537003,50,0.005
55,55_0,COMPLETED,SOBOL,0.900000000000000022204460492503,381.000000000000000000000000000000,0.839999999999999968913755310496,1390,1645,0.611253356978297190948978823144,18,0.025
56,56_0,COMPLETED,SOBOL,0.849999999999999977795539507497,209.000000000000000000000000000000,0.350000000000000033306690738755,1638,4641,0.317155608186498294553956611708,16,0.01
57,57_0,FAILED,SOBOL,,,,3896,1051,0.706791307875886509748397656949,47,0.001
58,58_0,COMPLETED,SOBOL,0.800000000000000044408920985006,203.000000000000000000000000000000,0.719999999999999973354647408996,2667,3688,0.876903511434793503376283752004,32,0.05
59,59_0,COMPLETED,SOBOL,0.820000000000000062172489379009,233.000000000000000000000000000000,0.280000000000000026645352591004,551,1965,0.019460962861776353455267596360,1,0.25
60,60_0,COMPLETED,SOBOL,0.849999999999999977795539507497,232.000000000000000000000000000000,0.390000000000000013322676295502,1150,2933,0.546535210803151150216194764653,29,0.025
61,61_0,COMPLETED,SOBOL,0.910000000000000031086244689504,309.000000000000000000000000000000,1.000000000000000000000000000000,3408,1533,0.437588855162262924114457973701,11,0.05
62,62_0,COMPLETED,SOBOL,0.869999999999999995559107901499,244.000000000000000000000000000000,0.989999999999999991118215802999,4405,3897,0.228463783079758286920224463756,24,0.25
63,63_0,COMPLETED,SOBOL,0.869999999999999995559107901499,250.000000000000000000000000000000,1.000000000000000000000000000000,2288,609,0.867588061565533252839088618202,43,0.1
64,64_0,COMPLETED,SOBOL,0.719999999999999973354647408996,166.000000000000000000000000000000,0.510000000000000008881784197001,2317,4489,0.196028468253090976114449972556,20,0.25
65,65_0,COMPLETED,SOBOL,0.920000000000000039968028886506,488.000000000000000000000000000000,1.000000000000000000000000000000,4419,1203,0.835578305544331656484757786529,39,0.1
66,66_0,COMPLETED,SOBOL,0.839999999999999968913755310496,268.000000000000000000000000000000,0.959999999999999964472863211995,3395,3526,0.514403606303036164959507914318,28,0.25
67,67_0,COMPLETED,SOBOL,0.869999999999999995559107901499,284.000000000000000000000000000000,0.520000000000000017763568394003,1122,2127,0.405031691856682307673054310726,9,0.001
68,68_0,COMPLETED,SOBOL,0.800000000000000044408920985006,201.000000000000000000000000000000,0.200000000000000011102230246252,617,3094,0.909095173917710774880163171474,38,0.025
69,69_0,COMPLETED,SOBOL,0.849999999999999977795539507497,1192.000000000000000000000000000000,0.959999999999999964472863211995,2719,1372,0.051227066539227962549407635606,6,0.005
70,70_0,COMPLETED,SOBOL,0.859999999999999986677323704498,229.000000000000000000000000000000,0.940000000000000057731597280508,3844,4048,0.349043560342863212753172774683,16,0.05
71,71_0,FAILED,SOBOL,,,,1571,458,0.739104818837717170154633095080,48,0.01
72,72_0,COMPLETED,SOBOL,0.839999999999999968913755310496,230.000000000000000000000000000000,0.390000000000000013322676295502,1341,3414,0.440637279249727731311736533826,45,0.05
73,73_0,COMPLETED,SOBOL,0.900000000000000022204460492503,397.000000000000000000000000000000,1.000000000000000000000000000000,4068,2317,0.581253859199583500227959120821,14,0.005
74,74_0,COMPLETED,SOBOL,0.810000000000000053290705182008,209.000000000000000000000000000000,0.619999999999999995559107901499,3121,4992,0.755148360522463923949487707432,3,0.001
75,75_0,COMPLETED,SOBOL,0.849999999999999977795539507497,441.000000000000000000000000000000,0.280000000000000026645352591004,223,778,0.146713510485365988822437088857,33,0.025
76,76_0,COMPLETED,SOBOL,0.780000000000000026645352591004,239.000000000000000000000000000000,0.209999999999999992228438827624,891,4170,0.664511108862236188343786125188,13,0.1
77,77_0,COMPLETED,SOBOL,0.920000000000000039968028886506,1628.000000000000000000000000000000,1.000000000000000000000000000000,3618,258,0.305587680028751473848558362079,31,0.01
78,78_0,COMPLETED,SOBOL,0.890000000000000013322676295502,300.000000000000000000000000000000,1.000000000000000000000000000000,4821,2581,0.108270253114402290051110355762,41,0.25
79,79_0,COMPLETED,SOBOL,0.910000000000000031086244689504,520.000000000000000000000000000000,1.000000000000000000000000000000,1923,1807,0.997390640132129191464116502175,23,0.001
80,80_0,COMPLETED,SOBOL,0.670000000000000039968028886506,3447.000000000000000000000000000000,0.650000000000000022204460492503,2090,2811,0.031372081086039539654652941181,25,0.01
81,81_0,FAILED,SOBOL,,,,4968,1714,0.889234834775328608635902583046,43,0.005
82,82_0,COMPLETED,SOBOL,0.830000000000000071054273576010,238.000000000000000000000000000000,0.790000000000000035527136788005,3471,4350,0.712424125039950006943456628505,29,0.05
83,83_0,COMPLETED,SOBOL,0.920000000000000039968028886506,3058.000000000000000000000000000000,0.969999999999999973354647408996,724,136,0.322364413166418672940238820956,10,0.001
84,84_0,COMPLETED,SOBOL,0.640000000000000013322676295502,206.000000000000000000000000000000,0.020000000000000000416333634234,78,4773,0.863479528943076779512466600863,33,0.005
85,85_0,COMPLETED,SOBOL,0.920000000000000039968028886506,342.000000000000000000000000000000,1.000000000000000000000000000000,2957,861,0.223923624137416482637874537431,2,0.05
86,86_0,COMPLETED,SOBOL,0.890000000000000013322676295502,281.000000000000000000000000000000,0.989999999999999991118215802999,4232,3223,0.424157259464263913795178950750,15,0.025
87,87_0,COMPLETED,SOBOL,0.880000000000000004440892098501,272.000000000000000000000000000000,0.600000000000000088817841970013,1485,2449,0.533531434357166323145804653905,46,0.1
88,88_0,COMPLETED,SOBOL,0.859999999999999986677323704498,520.000000000000000000000000000000,0.450000000000000011102230246252,1738,3847,0.270133360380306830617058722055,50,0.005
89,89_0,COMPLETED,SOBOL,0.920000000000000039968028886506,587.000000000000000000000000000000,1.000000000000000000000000000000,3992,561,0.629062618786469074372291743202,19,0.25
90,90_0,COMPLETED,SOBOL,0.790000000000000035527136788005,201.000000000000000000000000000000,0.869999999999999995559107901499,2572,2923,0.955117973461747205021765694255,4,0.001
91,91_0,COMPLETED,SOBOL,0.839999999999999968913755310496,6827.000000000000000000000000000000,0.200000000000000011102230246252,451,1524,0.065995563939213755522139592813,35,0.005
92,92_0,COMPLETED,SOBOL,0.820000000000000062172489379009,213.000000000000000000000000000000,0.260000000000000008881784197001,977,3736,0.624742995589971594760925199807,8,0.01
93,93_0,COMPLETED,SOBOL,0.869999999999999995559107901499,273.000000000000000000000000000000,1.000000000000000000000000000000,3230,2014,0.484132007271051434393882573204,27,0.025
94,94_0,COMPLETED,SOBOL,0.859999999999999986677323704498,297.000000000000000000000000000000,0.979999999999999982236431605997,4583,4651,0.181434858033433565882575067008,40,0.01
95,95_0,COMPLETED,SOBOL,0.880000000000000004440892098501,231.000000000000000000000000000000,1.000000000000000000000000000000,2462,1061,0.789867923507466929144982259459,21,0.1
96,96_0,COMPLETED,SOBOL,0.739999999999999991118215802999,182.000000000000000000000000000000,0.660000000000000031086244689504,2346,3516,0.238241727562621241620632872582,6,0.1
97,97_0,COMPLETED,SOBOL,0.900000000000000022204460492503,312.000000000000000000000000000000,1.000000000000000000000000000000,4624,2103,0.846130977185443056143299145333,37,0.05
98,98_0,COMPLETED,SOBOL,0.830000000000000071054273576010,223.000000000000000000000000000000,0.709999999999999964472863211995,3190,4428,0.552327162660658399495616777131,49,0.005
99,99_0,COMPLETED,SOBOL,0.910000000000000031086244689504,307.000000000000000000000000000000,0.950000000000000066613381477509,1093,1152,0.412259990192949787868315070227,17,0.25
100,100_0,COMPLETED,SOBOL,0.719999999999999973354647408996,196.000000000000000000000000000000,0.089999999999999996669330926125,335,3913,0.898337753407657091386795400467,38,0.25
101,101_0,COMPLETED,SOBOL,0.920000000000000039968028886506,1413.000000000000000000000000000000,1.000000000000000000000000000000,2613,314,0.009766773872077465223906500569,20,0.025
102,102_0,COMPLETED,SOBOL,0.880000000000000004440892098501,291.000000000000000000000000000000,1.000000000000000000000000000000,3951,2991,0.342522543834522352756977170429,10,0.05
103,103_0,FAILED,SOBOL,,,,1854,1275,0.700900372253730918892244972085,28,0.001
104,104_0,COMPLETED,SOBOL,0.839999999999999968913755310496,245.000000000000000000000000000000,0.300000000000000044408920985006,1448,4862,0.492572005338966834031566577323,31,0.05
105,105_0,COMPLETED,SOBOL,0.930000000000000048849813083507,580.000000000000000000000000000000,1.000000000000000000000000000000,4350,639,0.601516338475048595313410260133,12,0.025
106,106_0,COMPLETED,SOBOL,0.820000000000000062172489379009,232.000000000000000000000000000000,0.849999999999999977795539507497,2839,3316,0.810643319668248318876635494235,23,0.25
107,107_0,COMPLETED,SOBOL,0.690000000000000057731597280508,2860.000000000000000000000000000000,0.050000000000000002775557561563,116,2225,0.171517256619408725581976682406,43,0.001
108,108_0,COMPLETED,SOBOL,0.820000000000000062172489379009,230.000000000000000000000000000000,0.270000000000000017763568394003,686,2566,0.643982729690149469092830258887,13,0.01
109,109_0,COMPLETED,SOBOL,0.900000000000000022204460492503,325.000000000000000000000000000000,1.000000000000000000000000000000,3589,1778,0.254345245437696598767018940634,45,0.025
110,110_0,COMPLETED,SOBOL,0.849999999999999977795539507497,3141.000000000000000000000000000000,0.950000000000000066613381477509,4850,4103,0.084234939835965638721404502576,35,0.01
111,111_0,COMPLETED,SOBOL,0.910000000000000031086244689504,303.000000000000000000000000000000,1.000000000000000000000000000000,2128,202,0.941675465904176278719717174681,3,0.05
112,112_0,COMPLETED,SOBOL,0.859999999999999986677323704498,249.000000000000000000000000000000,0.460000000000000019984014443253,1963,4254,0.036444032385945318575082296775,1,0.025
113,113_0,FAILED,SOBOL,,,,4705,31,0.925020365610718764415310033655,33,0.1
114,114_0,FAILED,SOBOL,,,,3734,2669,0.720758822733536308469126652199,47,0.001
115,115_0,COMPLETED,SOBOL,0.900000000000000022204460492503,242.000000000000000000000000000000,0.540000000000000035527136788005,851,1578,0.362379447693005229957918800210,16,0.25
116,116_0,COMPLETED,SOBOL,0.739999999999999991118215802999,190.000000000000000000000000000000,0.080000000000000001665334536938,264,3174,0.827001230726018499161966701649,43,0.025
117,117_0,COMPLETED,SOBOL,0.869999999999999995559107901499,223.000000000000000000000000000000,1.000000000000000000000000000000,3005,2386,0.219118048617616301143584678357,24,0.05
118,118_0,COMPLETED,SOBOL,0.849999999999999977795539507497,225.000000000000000000000000000000,0.880000000000000004440892098501,4184,4750,0.384362915903329827038703569997,11,0.1
119,119_0,COMPLETED,SOBOL,0.920000000000000039968028886506,468.000000000000000000000000000000,1.000000000000000000000000000000,1300,849,0.524427827924489942112984408595,30,0.001
120,120_0,COMPLETED,SOBOL,0.890000000000000013322676295502,348.000000000000000000000000000000,0.589999999999999968913755310496,1690,2869,0.296621853018179559846601023310,26,0.25
121,121_0,COMPLETED,SOBOL,0.910000000000000031086244689504,472.000000000000000000000000000000,1.000000000000000000000000000000,3806,1456,0.686253507697954789890104621009,7,0.01
122,122_0,COMPLETED,SOBOL,0.780000000000000026645352591004,197.000000000000000000000000000000,0.719999999999999973354647408996,2757,3820,0.977125874385237680463944798248,22,0.005
123,123_0,COMPLETED,SOBOL,0.910000000000000031086244689504,721.000000000000000000000000000000,0.900000000000000022204460492503,499,544,0.119687370821833616307827696801,41,0.025
124,124_0,COMPLETED,SOBOL,0.820000000000000062172489379009,246.000000000000000000000000000000,0.270000000000000017763568394003,1240,4559,0.566798664152622255762992153905,18,0.005
125,125_0,COMPLETED,SOBOL,0.920000000000000039968028886506,451.000000000000000000000000000000,1.000000000000000000000000000000,3357,961,0.457848739385604885931968510704,49,0.25
126,126_0,COMPLETED,SOBOL,0.869999999999999995559107901499,1179.000000000000000000000000000000,0.989999999999999991118215802999,4457,3599,0.128024417260661715900482704455,36,0.001
127,127_0,COMPLETED,SOBOL,0.760000000000000008881784197001,192.000000000000000000000000000000,1.000000000000000000000000000000,2199,1883,0.767152264872565825548633711151,5,0.01
128,128_0,COMPLETED,SOBOL,0.700000000000000066613381477509,188.000000000000000000000000000000,0.520000000000000017763568394003,2210,4202,0.559424959246069164464643108658,7,0.1
129,129_0,COMPLETED,SOBOL,0.920000000000000039968028886506,1480.000000000000000000000000000000,1.000000000000000000000000000000,4487,299,0.418805761937051990173586091259,26,0.25
130,130_0,COMPLETED,SOBOL,0.890000000000000013322676295502,251.000000000000000000000000000000,1.000000000000000000000000000000,3326,2623,0.244795109724625953306897940820,41,0.025
131,131_0,COMPLETED,SOBOL,0.869999999999999995559107901499,297.000000000000000000000000000000,0.670000000000000039968028886506,1229,1838,0.853221155917271989466144077596,22,0.005
132,132_0,COMPLETED,SOBOL,0.790000000000000035527136788005,524.000000000000000000000000000000,0.140000000000000013322676295502,471,3372,0.335420940181240412325536226490,49,0.001
133,133_0,COMPLETED,SOBOL,0.839999999999999968913755310496,218.000000000000000000000000000000,1.000000000000000000000000000000,2749,2285,0.694358407577499781027086100949,18,0.1
134,134_0,COMPLETED,SOBOL,0.839999999999999968913755310496,246.000000000000000000000000000000,0.760000000000000008881784197001,3815,4961,0.891788178313523527407369329012,5,0.025
135,135_0,COMPLETED,SOBOL,0.920000000000000039968028886506,3888.000000000000000000000000000000,0.930000000000000048849813083507,1718,736,0.002672788072377443174820754734,36,0.01
136,136_0,COMPLETED,SOBOL,0.859999999999999986677323704498,241.000000000000000000000000000000,0.429999999999999993338661852249,1311,3048,0.804039475267752989928737861192,32,0.001
137,137_0,COMPLETED,SOBOL,0.910000000000000031086244689504,410.000000000000000000000000000000,1.000000000000000000000000000000,4214,1335,0.164475599413737655352107935869,1,0.005
138,138_0,COMPLETED,SOBOL,0.810000000000000053290705182008,226.000000000000000000000000000000,0.739999999999999991118215802999,2974,4011,0.485537965986877706470181692566,16,0.25
139,139_0,FAILED,SOBOL,,,,252,412,0.594904883656650729228942964255,47,0.05
140,140_0,COMPLETED,SOBOL,0.810000000000000053290705182008,471.000000000000000000000000000000,0.179999999999999993338661852249,822,4526,0.090842591304332018231626477700,25,0.05
141,141_0,COMPLETED,SOBOL,0.920000000000000039968028886506,426.000000000000000000000000000000,1.000000000000000000000000000000,3725,1249,0.948713316041976173487171308807,43,0.025
142,142_0,COMPLETED,SOBOL,0.869999999999999995559107901499,257.000000000000000000000000000000,0.989999999999999991118215802999,4713,3573,0.651012961974367532214102993748,30,0.001
143,143_0,COMPLETED,SOBOL,0.900000000000000022204460492503,365.000000000000000000000000000000,0.920000000000000039968028886506,1991,2163,0.260960507323965418269295923892,11,0.25
144,144_0,COMPLETED,SOBOL,0.670000000000000039968028886506,185.000000000000000000000000000000,0.570000000000000062172489379009,2138,3695,0.729806786118075256908355186170,12,0.025
145,145_0,COMPLETED,SOBOL,0.900000000000000022204460492503,447.000000000000000000000000000000,1.000000000000000000000000000000,4880,1982,0.370875386236235504711089561170,30,0.05
146,146_0,COMPLETED,SOBOL,0.830000000000000071054273576010,2042.000000000000000000000000000000,0.739999999999999991118215802999,3558,4619,0.044947588782757522118949111700,42,0.01
147,147_0,COMPLETED,SOBOL,0.900000000000000022204460492503,322.000000000000000000000000000000,0.660000000000000031086244689504,675,1020,0.934060718577355175717968904792,24,0.1
148,148_0,COMPLETED,SOBOL,0.640000000000000013322676295502,184.000000000000000000000000000000,0.020000000000000000416333634234,88,3879,0.375311145450919869670514117388,44,0.01
149,149_0,COMPLETED,SOBOL,0.920000000000000039968028886506,525.000000000000000000000000000000,1.000000000000000000000000000000,2830,602,0.515935696449130731799925797532,14,0.05
150,150_0,COMPLETED,SOBOL,0.890000000000000013322676295502,273.000000000000000000000000000000,0.989999999999999991118215802999,4358,2965,0.818501481397077457202726691321,4,0.25
151,151_0,COMPLETED,SOBOL,0.910000000000000031086244689504,601.000000000000000000000000000000,0.940000000000000057731597280508,1475,1555,0.210073888583108769889662426067,34,0.005
152,152_0,COMPLETED,SOBOL,0.839999999999999968913755310496,237.000000000000000000000000000000,0.390000000000000013322676295502,1865,4809,0.968573766719549866799354731484,37,0.05
153,153_0,COMPLETED,SOBOL,0.920000000000000039968028886506,589.000000000000000000000000000000,1.000000000000000000000000000000,3981,907,0.110697450350970033605690900913,5,0.1
154,154_0,COMPLETED,SOBOL,0.790000000000000035527136788005,197.000000000000000000000000000000,0.780000000000000026645352591004,2582,3270,0.287639542965218431014307043370,17,0.25
155,155_0,COMPLETED,SOBOL,0.780000000000000026645352591004,201.000000000000000000000000000000,0.130000000000000004440892098501,324,2485,0.677693782178685033557030692464,49,0.005
156,156_0,COMPLETED,SOBOL,0.849999999999999977795539507497,251.000000000000000000000000000000,0.380000000000000004440892098501,1065,2764,0.136580331994220621760760536745,19,0.025
157,157_0,FAILED,SOBOL,,,,3181,1677,0.776138378275558316055082741514,39,0.001
158,158_0,COMPLETED,SOBOL,0.849999999999999977795539507497,267.000000000000000000000000000000,0.989999999999999991118215802999,4632,4314,0.575777167137712209132871521433,28,0.1
159,159_0,COMPLETED,SOBOL,0.930000000000000048849813083507,970.000000000000000000000000000000,1.000000000000000000000000000000,2374,89,0.466412271972745651194003357887,9,0.025
160,160_0,COMPLETED,SOBOL,0.800000000000000044408920985006,205.000000000000000000000000000000,0.979999999999999982236431605997,2492,2525,0.507365759883075972958010879665,19,0.001
161,161_0,COMPLETED,SOBOL,0.910000000000000031086244689504,607.000000000000000000000000000000,1.000000000000000000000000000000,4594,1747,0.398424044106155617051001627260,50,0.005
162,162_0,COMPLETED,SOBOL,0.820000000000000062172489379009,336.000000000000000000000000000000,0.780000000000000026645352591004,3219,4071,0.189413202648982398335064658568,35,0.005
163,163_0,COMPLETED,SOBOL,0.920000000000000039968028886506,1155.000000000000000000000000000000,1.000000000000000000000000000000,946,161,0.828548069542273890597527952195,4,0.1
164,164_0,COMPLETED,SOBOL,0.719999999999999973354647408996,179.000000000000000000000000000000,0.089999999999999996669330926125,442,4894,0.356085213830694580217084421747,27,0.025
165,165_0,COMPLETED,SOBOL,0.910000000000000031086244689504,306.000000000000000000000000000000,1.000000000000000000000000000000,2544,681,0.745708659520372796336573628651,8,0.05
166,166_0,COMPLETED,SOBOL,0.880000000000000004440892098501,338.000000000000000000000000000000,1.000000000000000000000000000000,4019,3357,0.915706632453948232708285104309,21,0.01
167,167_0,COMPLETED,SOBOL,0.900000000000000022204460492503,326.000000000000000000000000000000,0.770000000000000017763568394003,1746,2257,0.058261109609156848387900851094,40,0.25
168,168_0,COMPLETED,SOBOL,0.839999999999999968913755310496,248.000000000000000000000000000000,0.380000000000000004440892098501,1516,3949,0.761690321480855359048689479096,44,0.005
169,169_0,COMPLETED,SOBOL,0.920000000000000039968028886506,941.000000000000000000000000000000,1.000000000000000000000000000000,4243,361,0.153815110420808198732345317694,25,0.1
170,170_0,COMPLETED,SOBOL,0.849999999999999977795539507497,207.000000000000000000000000000000,0.969999999999999973354647408996,2946,3037,0.447731268767267487351801946716,10,0.01
171,171_0,COMPLETED,SOBOL,0.719999999999999973354647408996,174.000000000000000000000000000000,0.040000000000000000832667268469,48,1312,0.587803438011556877995644754265,29,0.25
172,172_0,COMPLETED,SOBOL,0.810000000000000053290705182008,204.000000000000000000000000000000,0.200000000000000011102230246252,715,3469,0.101724485088139776634008626388,1,0.001
