trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,feature_id,p,big_windowSize,small_windowSize
0,0_0,ABANDONED,SOBOL,,,,3488,28,454,601,1357
1,1_0,ABANDONED,SOBOL,,,,1215,101,178,1190,659
2,2_0,ABANDONED,SOBOL,,,,1777,58,322,238,75
3,3_0,ABANDONED,SOBOL,,,,4187,67,44,1585,1881
4,4_0,ABANDONED,SOBOL,,,,4446,41,235,1945,1669
5,5_0,ABANDONED,SOBOL,,,,2171,80,396,356,346
6,6_0,ABANDONED,SOBOL,,,,235,15,104,1340,884
7,7_0,ABANDONED,SOBOL,,,,2643,118,262,993,1066
8,8_0,ABANDONED,SOBOL,,,,3045,48,88,448,585
9,9_0,ABANDONED,SOBOL,,,,458,73,310,1858,1402
10,10_0,ABANDONED,SOBOL,,,,2261,22,188,843,1862
11,11_0,COMPLETED,SOBOL,0.170000000000000012212453270877,290.000000000000000000000000000000,0.000000000000000000000000000000,4981,111,412,1495,186
12,12_0,ABANDONED,SOBOL,,,,3962,5,369,1100,395
13,13_0,ABANDONED,SOBOL,,,,1377,124,28,690,1587
14,14_0,ABANDONED,SOBOL,,,,678,35,470,1735,1173
15,15_0,ABANDONED,SOBOL,,,,3400,90,130,84,872
16,16_0,ABANDONED,SOBOL,,,,3166,38,283,1293,1970
17,17_0,COMPLETED,SOBOL,0.170000000000000012212453270877,205.000000000000000000000000000000,0.000000000000000000000000000000,912,95,68,883,44
18,18_0,ABANDONED,SOBOL,,,,1455,0,431,1930,692
19,19_0,ABANDONED,SOBOL,,,,3884,121,217,278,1259
20,20_0,ABANDONED,SOBOL,,,,4747,19,2,129,1034
21,21_0,ABANDONED,SOBOL,,,,2495,106,348,1538,983
22,22_0,ABANDONED,SOBOL,,,,536,53,150,523,257
23,23_0,ABANDONED,SOBOL,,,,2967,76,498,1175,1699
24,24_0,FAILED,SOBOL,,,,2721,10,165,1627,212
25,25_0,ABANDONED,SOBOL,,,,157,115,452,38,1769
26,26_0,ABANDONED,SOBOL,,,,1937,44,49,1021,1497
27,27_0,ABANDONED,SOBOL,,,,4680,85,333,674,549
28,28_0,ABANDONED,SOBOL,,,,4265,63,384,796,777
29,29_0,ABANDONED,SOBOL,,,,1698,70,232,1385,1210
30,30_0,ABANDONED,SOBOL,,,,981,25,268,433,1560
31,31_0,ABANDONED,SOBOL,,,,3722,96,114,1780,488
32,32_0,ABANDONED,SOBOL,,,,3636,57,199,1131,1115
33,33_0,ABANDONED,SOBOL,,,,1068,64,421,534,930
34,34_0,COMPLETED,SOBOL,0.170000000000000012212453270877,63.000000000000000000000000000000,0.000000000000000000000000000000,1611,31,81,1518,329
35,35_0,ABANDONED,SOBOL,,,,4351,102,304,178,1653
36,36_0,ABANDONED,SOBOL,,,,4591,12,480,290,1929
37,37_0,FAILED,SOBOL,,,,2026,117,140,1887,120
38,38_0,ABANDONED,SOBOL,,,,67,42,362,935,643
39,39_0,ABANDONED,SOBOL,,,,2809,83,24,1275,1343
40,40_0,ABANDONED,SOBOL,,,,2877,21,316,1792,825
41,41_0,ABANDONED,SOBOL,,,,624,108,39,391,1125
42,42_0,ABANDONED,SOBOL,,,,2406,51,465,1437,1602
43,43_0,ABANDONED,SOBOL,,,,4836,74,186,777,412
44,44_0,COMPLETED,SOBOL,0.170000000000000012212453270877,85.000000000000000000000000000000,0.000000000000000000000000000000,3796,32,97,630,141
45,45_0,ABANDONED,SOBOL,,,,1541,89,258,1032,1815
46,46_0,ABANDONED,SOBOL,,,,825,6,246,17,1416
47,47_0,ABANDONED,SOBOL,,,,3253,127,406,1676,601
48,48_0,ABANDONED,SOBOL,,,,3331,3,58,950,1744
49,49_0,ABANDONED,SOBOL,,,,747,122,343,1352,304
50,50_0,ABANDONED,SOBOL,,,,1307,37,160,338,969
51,51_0,ABANDONED,SOBOL,,,,4031,92,444,1997,1018
52,52_0,ABANDONED,SOBOL,,,,4914,54,276,1596,1305
53,53_0,ABANDONED,SOBOL,,,,2328,79,125,194,740
54,54_0,ABANDONED,SOBOL,,,,390,16,379,1240,29
55,55_0,ABANDONED,SOBOL,,,,3112,105,226,581,1953
56,56_0,ABANDONED,SOBOL,,,,2575,47,426,95,440
57,57_0,ABANDONED,SOBOL,,,,302,86,210,1692,1515
58,58_0,ABANDONED,SOBOL,,,,2104,9,292,739,1226
59,59_0,ABANDONED,SOBOL,,,,4513,112,78,1079,792
60,60_0,ABANDONED,SOBOL,,,,4117,26,144,1453,501
61,61_0,ABANDONED,SOBOL,,,,1846,99,492,855,1450
62,62_0,ABANDONED,SOBOL,,,,1146,60,11,1839,1786
63,63_0,ABANDONED,SOBOL,,,,3557,69,360,500,227
64,64_0,ABANDONED,SOBOL,,,,3547,43,24,1707,918
65,65_0,ABANDONED,SOBOL,,,,1117,82,373,110,1100
66,66_0,ABANDONED,SOBOL,,,,1835,13,127,1063,1639
67,67_0,ABANDONED,SOBOL,,,,4088,116,474,723,316
68,68_0,COMPLETED,SOBOL,0.170000000000000012212453270877,225.000000000000000000000000000000,0.000000000000000000000000000000,4464,30,306,870,103
69,69_0,ABANDONED,SOBOL,,,,2037,103,92,1468,1910
70,70_0,ABANDONED,SOBOL,,,,252,56,409,484,1325
71,71_0,ABANDONED,SOBOL,,,,2508,65,192,1823,627
72,72_0,ABANDONED,SOBOL,,,,3062,7,392,1369,1144
73,73_0,ABANDONED,SOBOL,,,,322,126,239,967,842
74,74_0,FAILED,SOBOL,,,,2279,33,259,1982,429
75,75_0,ABANDONED,SOBOL,,,,4847,88,108,322,1620
76,76_0,ABANDONED,SOBOL,,,,4020,50,174,210,1829
77,77_0,ABANDONED,SOBOL,,,,1278,75,458,1612,153
78,78_0,ABANDONED,SOBOL,,,,737,20,41,565,614
79,79_0,ABANDONED,SOBOL,,,,3302,109,326,1225,1431
80,80_0,ABANDONED,SOBOL,,,,3224,17,228,406,286
81,81_0,ABANDONED,SOBOL,,,,815,104,388,1807,1728
82,82_0,ABANDONED,SOBOL,,,,1512,55,110,761,1002
83,83_0,ABANDONED,SOBOL,,,,3786,78,272,1421,950
84,84_0,ABANDONED,SOBOL,,,,4768,36,448,1047,725
85,85_0,ABANDONED,SOBOL,,,,2357,93,169,645,1292
86,86_0,ABANDONED,SOBOL,,,,557,2,329,1660,1940
87,87_0,ABANDONED,SOBOL,,,,2828,123,53,1,15
88,88_0,ABANDONED,SOBOL,,,,2742,61,344,550,1528
89,89_0,ABANDONED,SOBOL,,,,18,68,6,1147,455
90,90_0,ABANDONED,SOBOL,,,,1958,27,494,163,806
91,91_0,ABANDONED,SOBOL,,,,4542,98,153,1502,1238
92,92_0,ABANDONED,SOBOL,,,,4322,8,64,1904,1467
93,93_0,ABANDONED,SOBOL,,,,1601,113,287,307,519
94,94_0,ABANDONED,SOBOL,,,,1039,46,213,1259,246
95,95_0,ABANDONED,SOBOL,,,,3625,87,434,920,1803
96,96_0,ABANDONED,SOBOL,,,,3692,14,254,52,673
97,97_0,ABANDONED,SOBOL,,,,972,119,100,1642,1372
98,98_0,ABANDONED,SOBOL,,,,1668,40,402,658,1896
99,99_0,COMPLETED,SOBOL,0.170000000000000012212453270877,238.000000000000000000000000000000,0.000000000000000000000000000000,4256,81,250,1005,87
100,100_0,ABANDONED,SOBOL,,,,4611,59,35,1400,362
101,101_0,ABANDONED,SOBOL,,,,1888,66,320,811,1687
102,102_0,ABANDONED,SOBOL,,,,88,29,182,1764,1085
103,103_0,ABANDONED,SOBOL,,,,2672,100,469,417,901
104,104_0,ABANDONED,SOBOL,,,,2898,34,136,899,1384
105,105_0,ABANDONED,SOBOL,,,,487,91,484,1309,569
106,106_0,ABANDONED,SOBOL,,,,2426,4,20,263,169
107,107_0,ABANDONED,SOBOL,,,,4698,125,366,1914,1843
108,108_0,ABANDONED,SOBOL,,,,3853,23,417,1554,1572
109,109_0,ABANDONED,SOBOL,,,,1446,110,203,145,382
110,110_0,ABANDONED,SOBOL,,,,882,49,300,1160,859
111,111_0,ABANDONED,SOBOL,,,,3157,72,85,508,1159
112,112_0,FAILED,SOBOL,,,,3391,52,488,1873,63
113,113_0,ABANDONED,SOBOL,,,,648,77,148,463,1987
114,114_0,ABANDONED,SOBOL,,,,1368,18,356,1479,1275
115,115_0,ABANDONED,SOBOL,,,,3932,107,15,827,710
116,116_0,ABANDONED,SOBOL,,,,4933,1,206,704,997
117,117_0,ABANDONED,SOBOL,,,,2192,120,430,1114,1047
118,118_0,ABANDONED,SOBOL,,,,409,39,74,68,1711
119,119_0,FAILED,SOBOL,,,,2976,94,296,1720,272
120,120_0,ABANDONED,SOBOL,,,,2594,24,122,1207,1757
121,121_0,ABANDONED,SOBOL,,,,166,97,280,617,198
122,122_0,ABANDONED,SOBOL,,,,2123,62,222,1570,534
123,123_0,ABANDONED,SOBOL,,,,4377,71,383,223,1484
124,124_0,ABANDONED,SOBOL,,,,4178,45,340,372,1193
125,125_0,ABANDONED,SOBOL,,,,1747,84,62,1961,759
126,126_0,ABANDONED,SOBOL,,,,1206,11,440,977,469
127,127_0,ABANDONED,SOBOL,,,,3458,114,164,1325,1544
128,128_0,ABANDONED,SOBOL,,,,3440,51,331,835,325
129,129_0,ABANDONED,SOBOL,,,,1185,74,55,1487,1626
130,130_0,ABANDONED,SOBOL,,,,1729,21,449,440,1103
131,131_0,ABANDONED,SOBOL,,,,4156,108,171,1850,911
132,132_0,ABANDONED,SOBOL,,,,4396,6,112,1744,639
133,133_0,ABANDONED,SOBOL,,,,2143,127,273,92,1316
134,134_0,ABANDONED,SOBOL,,,,185,32,231,1107,1917
135,135_0,COMPLETED,SOBOL,0.170000000000000012212453270877,223.000000000000000000000000000000,0.000000000000000000000000000000,2614,89,389,697,101
136,136_0,ABANDONED,SOBOL,,,,2995,31,215,246,1613
137,137_0,ABANDONED,SOBOL,,,,429,102,437,1593,431
138,138_0,ABANDONED,SOBOL,,,,2211,57,65,609,830
139,139_0,ABANDONED,SOBOL,,,,4953,64,289,1198,1153
140,140_0,ABANDONED,SOBOL,,,,3914,42,496,1332,1428
141,141_0,ABANDONED,SOBOL,,,,1346,83,155,984,621
142,142_0,ABANDONED,SOBOL,,,,630,12,347,1937,144
143,143_0,ABANDONED,SOBOL,,,,3370,117,7,348,1841
144,144_0,ABANDONED,SOBOL,,,,3135,9,410,1029,941
145,145_0,ABANDONED,SOBOL,,,,864,112,195,682,1014
146,146_0,ABANDONED,SOBOL,,,,1424,47,307,1634,1725
147,147_0,ABANDONED,SOBOL,,,,3836,86,94,45,293
148,148_0,COMPLETED,SOBOL,0.170000000000000012212453270877,1924.000000000000000000000000000000,0.000000000000000000000000000000,4719,60,129,425,2
149,149_0,ABANDONED,SOBOL,,,,2445,69,475,1772,1950
150,150_0,ABANDONED,SOBOL,,,,507,26,26,788,1285
151,151_0,ABANDONED,SOBOL,,,,2917,99,375,1377,728
152,152_0,ABANDONED,SOBOL,,,,2692,37,42,1921,1246
153,153_0,ABANDONED,SOBOL,,,,107,92,328,270,804
154,154_0,ABANDONED,SOBOL,,,,1908,3,176,1285,467
155,155_0,ABANDONED,SOBOL,,,,4630,122,460,876,1519
156,156_0,ABANDONED,SOBOL,,,,4234,16,261,531,1806
157,157_0,COMPLETED,SOBOL,0.170000000000000012212453270877,122.000000000000000000000000000000,0.000000000000000000000000000000,1651,105,109,1183,239
158,158_0,ABANDONED,SOBOL,,,,950,54,395,137,528
159,159_0,ABANDONED,SOBOL,,,,3674,79,241,1546,1455
160,160_0,COMPLETED,SOBOL,0.170000000000000012212453270877,209.000000000000000000000000000000,0.000000000000000000000000000000,3605,22,72,1429,86
161,161_0,ABANDONED,SOBOL,,,,1020,111,294,769,1900
162,162_0,ABANDONED,SOBOL,,,,1581,48,204,1784,1362
163,163_0,ABANDONED,SOBOL,,,,4304,73,427,383,687
164,164_0,ABANDONED,SOBOL,,,,4563,35,353,25,896
165,165_0,ABANDONED,SOBOL,,,,1976,90,13,1684,1087
166,166_0,ABANDONED,SOBOL,,,,39,5,485,637,1672
167,167_0,ABANDONED,SOBOL,,,,2760,124,147,1040,373
168,168_0,ABANDONED,SOBOL,,,,2849,58,439,1525,1859
169,169_0,ABANDONED,SOBOL,,,,574,67,162,186,159
170,170_0,ABANDONED,SOBOL,,,,2378,28,338,1139,573
171,171_0,ABANDONED,SOBOL,,,,4786,101,59,542,1382
172,172_0,ABANDONED,SOBOL,,,,3766,15,220,927,1169
173,173_0,ABANDONED,SOBOL,,,,1494,118,381,1266,844
174,174_0,ABANDONED,SOBOL,,,,795,41,119,283,384
175,175_0,ABANDONED,SOBOL,,,,3205,80,279,1880,1568
176,176_0,ABANDONED,SOBOL,,,,3283,44,181,747,712
177,177_0,ABANDONED,SOBOL,,,,717,85,466,1087,1271
178,178_0,ABANDONED,SOBOL,,,,1259,10,33,103,1997
179,179_0,COMPLETED,SOBOL,0.170000000000000012212453270877,665.000000000000000000000000000000,0.000000000000000000000000000000,4000,115,317,1699,48
180,180_0,COMPLETED,SOBOL,0.260000000000000008881784197001,271.000000000000000000000000000000,0.000000000000000000000000000000,4864,25,399,1831,276
181,181_0,ABANDONED,SOBOL,,,,2300,96,248,492,1710
182,182_0,ABANDONED,SOBOL,,,,340,63,252,1445,1062
183,183_0,ABANDONED,SOBOL,,,,3084,70,99,847,987
184,184_0,ABANDONED,SOBOL,,,,2525,0,299,329,1469
185,185_0,ABANDONED,SOBOL,,,,273,121,83,1989,544
186,186_0,FAILED,SOBOL,,,,2054,38,415,943,194
187,187_0,ABANDONED,SOBOL,,,,4485,95,201,1345,1758
188,188_0,ABANDONED,SOBOL,,,,4069,53,18,1248,1534
189,189_0,ABANDONED,SOBOL,,,,1815,76,365,588,485
190,190_0,ABANDONED,SOBOL,,,,1098,19,134,1604,757
191,191_0,ABANDONED,SOBOL,,,,3527,106,483,202,1197
192,192_0,ABANDONED,SOBOL,,,,3575,4,151,1974,1884
193,193_0,COMPLETED,SOBOL,0.170000000000000012212453270877,167.000000000000000000000000000000,0.000000000000000000000000000000,1167,125,500,315,67
194,194_0,ABANDONED,SOBOL,,,,1863,34,4,1361,669
195,195_0,ABANDONED,SOBOL,,,,4138,91,351,959,1345
196,196_0,ABANDONED,SOBOL,,,,4494,49,433,573,1074
197,197_0,ABANDONED,SOBOL,,,,2084,72,219,1233,882
198,198_0,ABANDONED,SOBOL,,,,283,23,286,218,358
199,199_0,ABANDONED,SOBOL,,,,2555,110,69,1619,1659
200,200_0,COMPLETED,SOBOL,0.170000000000000012212453270877,303.000000000000000000000000000000,0.000000000000000000000000000000,3093,40,269,1071,174
201,201_0,ABANDONED,SOBOL,,,,370,81,116,731,1872
202,202_0,ABANDONED,SOBOL,,,,2309,14,385,1715,1395
203,203_0,ABANDONED,SOBOL,,,,4894,119,234,118,587
204,204_0,ABANDONED,SOBOL,,,,4048,29,51,476,863
205,205_0,ABANDONED,SOBOL,,,,1328,100,335,1815,1186
206,206_0,ABANDONED,SOBOL,,,,765,59,167,863,1585
207,207_0,ABANDONED,SOBOL,,,,3352,66,453,1460,402
208,208_0,ABANDONED,SOBOL,,,,3274,62,105,171,1257
209,209_0,ABANDONED,SOBOL,,,,843,71,265,1510,699
210,210_0,COMPLETED,SOBOL,0.170000000000000012212453270877,227.000000000000000000000000000000,0.000000000000000000000000000000,1563,24,237,557,35
211,211_0,ABANDONED,SOBOL,,,,3814,97,399,1155,1982
212,212_0,ABANDONED,SOBOL,,,,4816,11,325,1252,1691
213,213_0,ABANDONED,SOBOL,,,,2388,114,46,912,259
214,214_0,ABANDONED,SOBOL,,,,604,45,456,1896,971
215,215_0,ABANDONED,SOBOL,,,,2858,84,180,299,1044
216,216_0,ABANDONED,SOBOL,,,,2789,18,471,753,561
217,217_0,ABANDONED,SOBOL,,,,48,107,133,1413,1487
218,218_0,ABANDONED,SOBOL,,,,2006,52,371,398,1776
219,219_0,COMPLETED,SOBOL,0.170000000000000012212453270877,88.000000000000000000000000000000,0.000000000000000000000000000000,4573,77,30,1800,210
220,220_0,ABANDONED,SOBOL,,,,4373,39,191,1668,497
221,221_0,ABANDONED,SOBOL,,,,1629,94,414,9,1548
222,222_0,ABANDONED,SOBOL,,,,1089,1,90,1055,1212
223,223_0,ABANDONED,SOBOL,,,,3653,120,312,653,770
224,224_0,ABANDONED,SOBOL,,,,3742,33,377,255,1643
225,225_0,ABANDONED,SOBOL,,,,1000,88,224,1907,344
226,226_0,ABANDONED,SOBOL,,,,1719,7,275,891,929
227,227_0,ABANDONED,SOBOL,,,,4284,126,123,1301,1119
228,228_0,ABANDONED,SOBOL,,,,4659,20,158,1168,1328
229,229_0,ABANDONED,SOBOL,,,,1919,109,443,516,654
230,230_0,ABANDONED,SOBOL,,,,135,50,55,1562,116
231,231_0,ABANDONED,SOBOL,,,,2703,75,342,152,1930
232,232_0,ABANDONED,SOBOL,,,,2945,13,9,665,417
233,233_0,ABANDONED,SOBOL,,,,518,116,357,1013,1601
234,234_0,ABANDONED,SOBOL,,,,2474,43,143,60,1140
235,235_0,ABANDONED,SOBOL,,,,4729,82,489,1649,815
236,236_0,ABANDONED,SOBOL,,,,3904,56,290,1756,602
237,237_0,ABANDONED,SOBOL,,,,1474,65,76,409,1411
238,238_0,ABANDONED,SOBOL,,,,932,30,424,1393,1825
239,239_0,COMPLETED,SOBOL,0.170000000000000012212453270877,154.000000000000000000000000000000,0.000000000000000000000000000000,3185,103,208,803,126
240,240_0,ABANDONED,SOBOL,,,,3419,27,361,1578,1029
241,241_0,ABANDONED,SOBOL,,,,698,98,21,231,953
242,242_0,ABANDONED,SOBOL,,,,1396,61,479,1214,306
243,243_0,ABANDONED,SOBOL,,,,3982,68,138,625,1740
244,244_0,ABANDONED,SOBOL,,,,4963,46,79,970,1968
245,245_0,FAILED,SOBOL,,,,2239,87,303,1317,19
246,246_0,ABANDONED,SOBOL,,,,440,8,197,364,745
247,247_0,ABANDONED,SOBOL,,,,3023,113,419,1953,1304
248,248_0,ABANDONED,SOBOL,,,,2625,55,245,1471,787
249,249_0,ABANDONED,SOBOL,,,,213,78,403,819,1227
250,250_0,ABANDONED,SOBOL,,,,2153,17,95,1865,1500
251,251_0,ABANDONED,SOBOL,,,,4424,104,256,456,451
252,252_0,ABANDONED,SOBOL,,,,4206,2,463,76,226
253,253_0,ABANDONED,SOBOL,,,,1797,123,185,1727,1791
254,254_0,ABANDONED,SOBOL,,,,1234,36,313,712,1440
255,255_0,ABANDONED,SOBOL,,,,3508,93,37,1122,516
256,256_0,ABANDONED,SOBOL,,,,3506,36,225,156,98
257,257_0,ABANDONED,SOBOL,,,,1246,93,376,1557,1920
258,258_0,ABANDONED,SOBOL,,,,1780,2,122,511,1318
259,259_0,ABANDONED,SOBOL,,,,4212,123,275,1170,636
260,260_0,ABANDONED,SOBOL,,,,4423,17,443,1299,907
261,261_0,ABANDONED,SOBOL,,,,2165,104,158,897,1105
262,262_0,ABANDONED,SOBOL,,,,197,55,341,1911,1630
263,263_0,ABANDONED,SOBOL,,,,2631,78,57,252,323
264,264_0,ABANDONED,SOBOL,,,,3012,8,357,800,1839
265,265_0,ABANDONED,SOBOL,,,,441,113,10,1397,147
266,266_0,ABANDONED,SOBOL,,,,2233,46,490,414,624
267,267_0,ABANDONED,SOBOL,,,,4980,87,141,1753,1425
268,268_0,ABANDONED,SOBOL,,,,3970,61,75,1652,1150
269,269_0,ABANDONED,SOBOL,,,,1397,68,291,55,833
270,270_0,ABANDONED,SOBOL,,,,691,27,209,1008,434
271,271_0,ABANDONED,SOBOL,,,,3436,98,423,669,1611
272,272_0,ABANDONED,SOBOL,,,,3202,30,21,1958,731
273,273_0,ABANDONED,SOBOL,,,,925,103,361,362,1282
274,274_0,ABANDONED,SOBOL,,,,1475,56,139,1314,1946
275,275_0,COMPLETED,SOBOL,0.110000000000000000555111512313,2995.000000000000000000000000000000,0.000000000000000000000000000000,3892,65,477,974,5
276,276_0,ABANDONED,SOBOL,,,,4746,43,302,620,296
277,277_0,ABANDONED,SOBOL,,,,2467,82,80,1217,1722
278,278_0,ABANDONED,SOBOL,,,,519,13,420,233,1011
279,279_0,ABANDONED,SOBOL,,,,2933,116,197,1573,944
280,280_0,ABANDONED,SOBOL,,,,2709,50,404,1117,1458
281,281_0,ABANDONED,SOBOL,,,,118,75,243,715,525
282,282_0,COMPLETED,SOBOL,0.170000000000000012212453270877,199.000000000000000000000000000000,0.000000000000000000000000000000,1931,20,255,1731,236
283,283_0,ABANDONED,SOBOL,,,,4657,109,95,71,1808
284,284_0,ABANDONED,SOBOL,,,,4290,7,185,460,1521
285,285_0,ABANDONED,SOBOL,,,,1702,126,462,1862,464
286,286_0,ABANDONED,SOBOL,,,,1012,33,36,816,801
287,287_0,ABANDONED,SOBOL,,,,3741,88,315,1476,1249
288,288_0,COMPLETED,SOBOL,0.170000000000000012212453270877,229.000000000000000000000000000000,0.000000000000000000000000000000,3671,1,499,1625,368
289,289_0,ABANDONED,SOBOL,,,,1081,120,153,215,1677
290,290_0,ABANDONED,SOBOL,,,,1633,39,351,1230,1091
291,291_0,ABANDONED,SOBOL,,,,4360,94,3,578,891
292,292_0,ABANDONED,SOBOL,,,,4590,52,218,954,682
293,293_0,ABANDONED,SOBOL,,,,1998,77,433,1364,1367
294,294_0,ABANDONED,SOBOL,,,,52,18,71,317,1905
295,295_0,FAILED,SOBOL,,,,2777,107,284,1969,81
296,296_0,ABANDONED,SOBOL,,,,2867,45,117,1455,1563
297,297_0,ABANDONED,SOBOL,,,,587,84,269,865,389
298,298_0,ABANDONED,SOBOL,,,,2400,11,233,1818,849
299,299_0,ABANDONED,SOBOL,,,,4813,114,387,471,1164
300,300_0,ABANDONED,SOBOL,,,,3823,24,336,123,1377
301,301_0,ABANDONED,SOBOL,,,,1545,97,49,1712,578
302,302_0,COMPLETED,SOBOL,0.170000000000000012212453270877,238.000000000000000000000000000000,0.000000000000000000000000000000,856,62,452,728,164
303,303_0,ABANDONED,SOBOL,,,,3271,71,168,1076,1854
304,304_0,ABANDONED,SOBOL,,,,3349,59,266,302,992
305,305_0,ABANDONED,SOBOL,,,,778,66,105,1891,1058
306,306_0,ABANDONED,SOBOL,,,,1311,29,397,907,1705
307,307_0,COMPLETED,SOBOL,0.170000000000000012212453270877,153.000000000000000000000000000000,0.000000000000000000000000000000,4057,100,239,1254,281
308,308_0,COMPLETED,SOBOL,0.170000000000000012212453270877,221.000000000000000000000000000000,0.000000000000000000000000000000,4891,14,47,1152,52
309,309_0,ABANDONED,SOBOL,,,,2322,119,323,563,1992
310,310_0,ABANDONED,SOBOL,,,,353,40,179,1515,1266
311,311_0,ABANDONED,SOBOL,,,,3101,81,457,168,717
312,312_0,ABANDONED,SOBOL,,,,2543,23,132,650,1202
313,313_0,ABANDONED,SOBOL,,,,286,110,473,1060,752
314,314_0,ABANDONED,SOBOL,,,,2076,49,31,14,479
315,315_0,ABANDONED,SOBOL,,,,4512,72,371,1665,1538
316,316_0,ABANDONED,SOBOL,,,,4126,34,413,1802,1763
317,317_0,ABANDONED,SOBOL,,,,1867,91,191,393,188
318,318_0,ABANDONED,SOBOL,,,,1159,4,313,1408,540
319,319_0,ABANDONED,SOBOL,,,,3593,125,89,756,1474
320,320_0,ABANDONED,SOBOL,,,,3524,19,295,1045,1662
321,321_0,ABANDONED,SOBOL,,,,1111,106,71,635,355
322,322_0,ABANDONED,SOBOL,,,,1798,53,427,1681,879
323,323_0,ABANDONED,SOBOL,,,,4078,76,205,29,1077
324,324_0,ABANDONED,SOBOL,,,,4482,38,13,378,1348
325,325_0,ABANDONED,SOBOL,,,,2067,95,353,1788,666
326,326_0,ABANDONED,SOBOL,,,,256,0,145,772,64
327,327_0,ABANDONED,SOBOL,,,,2533,121,486,1424,1886
328,328_0,FAILED,SOBOL,,,,3071,63,161,1875,405
329,329_0,ABANDONED,SOBOL,,,,343,70,439,286,1581
330,330_0,ABANDONED,SOBOL,,,,2292,25,61,1270,1183
331,331_0,ABANDONED,SOBOL,,,,4882,96,337,922,866
332,332_0,ABANDONED,SOBOL,,,,3988,10,379,546,590
333,333_0,ABANDONED,SOBOL,,,,1263,115,221,1136,1392
334,334_0,ABANDONED,SOBOL,,,,709,44,279,183,1868
335,335_0,FAILED,SOBOL,,,,3301,85,118,1530,177
336,336_0,ABANDONED,SOBOL,,,,3223,41,466,851,1041
337,337_0,ABANDONED,SOBOL,,,,787,80,182,1440,973
338,338_0,ABANDONED,SOBOL,,,,1497,15,319,487,263
339,339_0,ABANDONED,SOBOL,,,,3753,118,32,1834,1689
340,340_0,ABANDONED,SOBOL,,,,4803,28,247,1697,1979
341,341_0,ABANDONED,SOBOL,,,,2370,101,400,108,38
342,342_0,ABANDONED,SOBOL,,,,578,58,99,1091,702
343,343_0,ABANDONED,SOBOL,,,,2837,67,251,744,1253
344,344_0,ABANDONED,SOBOL,,,,2768,5,84,199,767
345,345_0,ABANDONED,SOBOL,,,,22,124,298,1608,1215
346,346_0,ABANDONED,SOBOL,,,,1989,35,201,593,1551
347,347_0,ABANDONED,SOBOL,,,,4560,90,416,1245,494
348,348_0,COMPLETED,SOBOL,0.170000000000000012212453270877,328.000000000000000000000000000000,0.000000000000000000000000000000,4312,48,365,1348,207
349,349_0,ABANDONED,SOBOL,,,,1563,73,17,938,1780
350,350_0,ABANDONED,SOBOL,,,,1033,22,481,1984,1490
351,351_0,ABANDONED,SOBOL,,,,3602,111,135,333,558
352,352_0,ABANDONED,SOBOL,,,,3691,54,53,700,1935
353,353_0,ABANDONED,SOBOL,,,,944,79,332,1102,110
354,354_0,ABANDONED,SOBOL,,,,1652,16,172,87,649
355,355_0,ABANDONED,SOBOL,,,,4222,105,448,1746,1333
356,356_0,ABANDONED,SOBOL,,,,4647,3,273,1847,1124
357,357_0,ABANDONED,SOBOL,,,,1902,122,113,445,924
358,358_0,ABANDONED,SOBOL,,,,108,37,391,1492,339
359,359_0,ABANDONED,SOBOL,,,,2681,92,229,832,1648
360,360_0,ABANDONED,SOBOL,,,,2923,26,437,345,130
361,361_0,ABANDONED,SOBOL,,,,491,99,214,1942,1820
362,362_0,ABANDONED,SOBOL,,,,2457,60,288,990,1407
363,363_0,ABANDONED,SOBOL,,,,4717,69,66,1329,607
364,364_0,ABANDONED,SOBOL,,,,3842,47,157,1201,820
365,365_0,ABANDONED,SOBOL,,,,1407,86,495,604,1136
366,366_0,ABANDONED,SOBOL,,,,876,9,7,1588,1595
367,367_0,ABANDONED,SOBOL,,,,3134,112,348,249,421
368,368_0,ABANDONED,SOBOL,,,,3368,12,195,1383,1299
369,369_0,ABANDONED,SOBOL,,,,642,117,409,785,749
370,370_0,ABANDONED,SOBOL,,,,1329,42,92,1769,24
371,371_0,ABANDONED,SOBOL,,,,3920,83,309,430,1963
372,372_0,ABANDONED,SOBOL,,,,4952,57,477,40,1735
373,373_0,FAILED,SOBOL,,,,2223,64,128,1637,311
374,374_0,ABANDONED,SOBOL,,,,413,31,374,684,958
375,375_0,ABANDONED,SOBOL,,,,3001,102,27,1024,1024
376,376_0,ABANDONED,SOBOL,,,,2603,32,327,1541,511
377,377_0,ABANDONED,SOBOL,,,,186,89,43,139,1445
378,378_0,ABANDONED,SOBOL,,,,2137,6,460,1186,1796
379,379_0,ABANDONED,SOBOL,,,,4412,127,175,526,221
380,380_0,ABANDONED,SOBOL,,,,4144,21,109,880,446
381,381_0,ABANDONED,SOBOL,,,,1730,108,262,1282,1505
382,382_0,ABANDONED,SOBOL,,,,1178,51,242,267,1232
383,383_0,ABANDONED,SOBOL,,,,3457,74,393,1927,782
384,384_0,ABANDONED,SOBOL,,,,3476,11,102,421,1064
385,385_0,ABANDONED,SOBOL,,,,1198,114,253,1760,887
386,386_0,ABANDONED,SOBOL,,,,1749,45,249,808,349
