trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,window_size,ev_threshold,delta,divergence_metric,sample_period,online_scaling
490,490_0,COMPLETED,SOBOL,0.579999999999999960031971113494,778.000000000000000000000000000000,0.000000000000000000000000000000,1477,1751,0.539963038679212359305381596641,0.923134098252281543039998723543,str\(\'kl\'\),0.087892387975007299494301094001,False
491,491_0,COMPLETED,SOBOL,0.579999999999999960031971113494,766.000000000000000000000000000000,0.000000000000000000000000000000,3740,2805,0.363580272743478427610597236708,0.288040229422971583161938724515,str\(\'intersection\'\),0.016457564802840354140078815703,True
492,492_0,COMPLETED,SOBOL,0.579999999999999960031971113494,525.000000000000000000000000000000,0.020000000000000000416333634234,4847,465,0.838490207768976647528802459419,0.678720573293045137397427879478,str\(\'intersection\'\),0.034013696191832427928591897626,False
493,493_0,COMPLETED,SOBOL,0.579999999999999960031971113494,1813.000000000000000000000000000000,0.000000000000000000000000000000,250,3784,0.007126866942271590545099346770,0.035890266666188837263451461013,str\(\'kl\'\),0.059086901657283315281166125033,True
494,494_0,COMPLETED,SOBOL,0.579999999999999960031971113494,557.000000000000000000000000000000,0.000000000000000000000000000000,781,917,0.491128645155578857917078039463,0.234240418367087838147355682850,str\(\'kl\'\),0.098993838187307128806402545251,False
495,495_0,COMPLETED,SOBOL,0.579999999999999960031971113494,1325.000000000000000000000000000000,0.000000000000000000000000000000,4123,4859,0.667520216794684539962645430933,0.620843636065721460326471969893,str\(\'intersection\'\),0.027911260807886723034343390282,True
496,496_0,COMPLETED,SOBOL,0.589999999999999968913755310496,476.000000000000000000000000000000,0.010000000000000000208166817117,2897,1895,0.130296278506517398954045461323,0.478654422927647815733109837311,str\(\'intersection\'\),0.045467864936217669558082832282,False
497,497_0,RUNNING,SOBOL,,,,1889,3573,0.961650817347690423098072187713,0.872993126656860130019310872740,str\(\'kl\'\),0.070187449976801874473864018000,True
498,498_0,COMPLETED,SOBOL,0.589999999999999968913755310496,484.000000000000000000000000000000,0.029999999999999998889776975375,2426,140,0.207367120953276751205152095281,0.536202827671542814336191895563,str\(\'intersection\'\),0.060805553738027817711753186813,False
499,499_0,RUNNING,SOBOL,,,,2673,4084,0.888602532479912055052295727364,0.174030032949522128760122541280,str\(\'kl\'\),0.043512042211368687216754835845,True
500,500_0,COMPLETED,SOBOL,0.579999999999999960031971113494,1781.000000000000000000000000000000,0.000000000000000000000000000000,4054,1431,0.408332465244457099018404733215,0.781104133201763084493052247126,str\(\'kl\'\),0.013255758089944721239694658266,False
501,501_0,COMPLETED,SOBOL,0.579999999999999960031971113494,1151.000000000000000000000000000000,0.000000000000000000000000000000,1161,3110,0.746538443237543147823487288406,0.426666824510321007757340794342,str\(\'intersection\'\),0.079811278618872175116827349939,True
502,502_0,COMPLETED,SOBOL,0.579999999999999960031971113494,514.000000000000000000000000000000,0.000000000000000000000000000000,320,2196,0.761539918133989024440211323963,0.367803830679506060796768451837,str\(\'intersection\'\),0.071940477918833484194394145561,False
503,503_0,COMPLETED,SOBOL,0.579999999999999960031971113494,1468.000000000000000000000000000000,0.000000000000000000000000000000,4468,3249,0.080298080321401357761779138400,0.980425061184912904899135810410,str\(\'kl\'\),0.054997838893905290347241532345,True
504,504_0,COMPLETED,SOBOL,0.579999999999999960031971113494,1033.000000000000000000000000000000,0.010000000000000000208166817117,3202,1222,0.622882321840152131109391575592,0.122902997314929957051177211724,str\(\'kl\'\),0.024740997543558480159520129860,False
505,505_0,COMPLETED,SOBOL,0.579999999999999960031971113494,723.000000000000000000000000000000,0.000000000000000000000000000000,1700,4540,0.284682766415178756247428282222,0.727787790022790481714309862582,str\(\'intersection\'\),0.090947017520666126322304023688,True
506,506_0,COMPLETED,SOBOL,0.579999999999999960031971113494,1062.000000000000000000000000000000,0.000000000000000000000000000000,1630,2449,0.053926837194710967871014162256,0.857519094813615101458026401815,str\(\'kl\'\),0.078014630582183608353830095439,False
507,507_0,COMPLETED,SOBOL,0.579999999999999960031971113494,1435.000000000000000000000000000000,0.000000000000000000000000000000,3273,3346,0.854064586894586641463433807075,0.494615818943828333686951737036,str\(\'intersection\'\),0.015151894623413682608448205258,True
508,508_0,COMPLETED,SOBOL,0.579999999999999960031971113494,489.000000000000000000000000000000,0.010000000000000000208166817117,4392,1006,0.316779839619994174615413840002,0.604882775418460361116501644574,str\(\'intersection\'\),0.041188828265294435970744757469,False
509,509_0,FAILED,SOBOL,,,,395,4481,0.524388170657679397734796111763,0.249714033812284463831332459449,str\(\'kl\'\),0.063227054551243791480352740564,True
510,510_0,COMPLETED,SOBOL,0.599999999999999977795539507497,665.000000000000000000000000000000,0.010000000000000000208166817117,1231,199,0.977233403604477635084890607686,0.051360075043514370751740472087,str\(\'kl\'\),0.089401510078459978103637695312,False
511,511_0,COMPLETED,SOBOL,0.579999999999999960031971113494,710.000000000000000000000000000000,0.000000000000000000000000000000,3983,4298,0.177089231336489322243821220582,0.662763519713655102627569704055,str\(\'intersection\'\),0.026187896253541113888996250125,True
512,512_0,COMPLETED,SOBOL,0.579999999999999960031971113494,599.000000000000000000000000000000,0.010000000000000000208166817117,2749,1334,0.651938089691102451439519427367,0.303997818371281036675668474345,str\(\'intersection\'\),0.052225730447098620001789015532,False
513,513_0,COMPLETED,SOBOL,0.579999999999999960031971113494,7184.000000000000000000000000000000,0.000000000000000000000000000000,2351,2855,0.444336184939369549518062285642,0.907663873476907578918826402514,str\(\'kl\'\),0.074613462649285797190223945563,True
514,514_0,COMPLETED,SOBOL,0.579999999999999960031971113494,470.000000000000000000000000000000,0.000000000000000000000000000000,1969,701,0.699737844670191400098246958805,0.743501131772995038637930065306,str\(\'intersection\'\),0.059386668186634787580668870532,False
515,515_0,FAILED,SOBOL,,,,2816,4801,0.392757413189858184399128049336,0.107676781795918941053713524525,str\(\'kl\'\),0.033790243873372677319011359032,True
516,516_0,COMPLETED,SOBOL,0.579999999999999960031971113494,4253.000000000000000000000000000000,0.000000000000000000000000000000,4209,2149,0.935402671894058568291541178041,0.995651574131101391174070158741,str\(\'kl\'\),0.017640963634476067994905079672,False
517,517_0,COMPLETED,SOBOL,0.579999999999999960031971113494,709.000000000000000000000000000000,0.000000000000000000000000000000,696,3671,0.222941680394113050933668773723,0.352089834589511152529439641512,str\(\'intersection\'\),0.086786504983901988086181233939,True
