trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary
84,84_0,FAILED,SOBOL,,,,784,0.745088452287018254693862218119,0.240229012344032516468317339786,1047,3805,1187
85,85_0,FAILED,SOBOL,,,,3008,0.371812698243185857371884139866,0.552831494124606304119140531839,4979,2210,4897
86,86_0,FAILED,SOBOL,,,,3920,0.879731291029602235909123919555,0.298826890742406259260377510145,1848,855,3471
87,87_0,FAILED,SOBOL,,,,2397,0.003557828182354569237361152645,0.986173642583191401023157141026,2929,2973,2339
88,88_0,COMPLETED,SOBOL,0.830000000000000071054273576010,11697.000000000000000000000000000000,1.000000000000000000000000000000,1916,0.571696247840300153519876857899,0.366994041504338397441387087383,4597,125,1278
89,89_0,FAILED,SOBOL,,,,4064,0.451819643262773740222115748111,0.925677767042070609448956020060,629,3546,2646
90,90_0,FAILED,SOBOL,,,,2552,0.803555059341713784348826266068,0.175838517524302018202320141427,2508,4676,3993
91,91_0,FAILED,SOBOL,,,,952,0.172982443310320366247623269373,0.609307120865210882776352718793,1468,1807,204
92,92_0,FAILED,SOBOL,,,,227,0.941208149252459436162610018073,0.765404474031180170889854252891,2239,2158,1961
93,93_0,FAILED,SOBOL,,,,3624,0.066983189471066004183619213563,0.456213141793385124067583547003,3631,4329,3171
94,94_0,FAILED,SOBOL,,,,4593,0.681601523572578971155166982498,0.707295801995322159783086135576,500,2646,4558
95,95_0,FAILED,SOBOL,,,,1743,0.310275700245052576953241896263,0.024334805354475977368089445463,4120,1027,925
96,96_0,FAILED,SOBOL,,,,1805,0.977618005758151387141197119490,0.429437349373474719360643803157,2875,4054,276
97,97_0,FAILED,SOBOL,,,,4658,0.107291483476758001125439534462,0.863385760378092559363949476392,1726,2430,3910
98,98_0,FAILED,SOBOL,,,,3689,0.645130776287987872663620692038,0.113546510860323912606162366501,4847,752,2562
99,99_0,FAILED,SOBOL,,,,290,0.269906515460461404742886770691,0.671750428734347204695609434566,1004,2919,1351
100,100_0,FAILED,SOBOL,,,,1054,0.600552851947024457501811411930,0.952522086683660784700578005868,213,3274,843
101,101_0,COMPLETED,SOBOL,0.830000000000000071054273576010,10675.000000000000000000000000000000,1.000000000000000000000000000000,2656,0.468980934869497989581077490584,0.269066054107621299706920581229,3782,400,4631
102,102_0,FAILED,SOBOL,,,,4168,0.774637504970654866554014006397,0.520148714309558224400120707287,1913,1535,3244
103,103_0,FAILED,SOBOL,,,,2017,0.155760201439261447564632590002,0.211452418006956577301025390625,3332,4951,1878
104,104_0,FAILED,SOBOL,,,,2498,0.708343596115708296068191884842,0.580644712539389762362418423436,4144,1938,1695
105,105_0,FAILED,SOBOL,,,,4023,0.331169404571875936049707433995,0.143285151991993181530560264036,613,4080,2828
106,106_0,FAILED,SOBOL,,,,3112,0.916293430250138096759826566995,0.896046337254345459655269223731,3734,2700,4293
107,107_0,FAILED,SOBOL,,,,885,0.044018404902890322094588526625,0.333456664180383111073524560197,2273,1130,582
108,108_0,COMPLETED,SOBOL,0.839999999999999968913755310496,6136.000000000000000000000000000000,1.000000000000000000000000000000,438,0.836144167255610248901120939991,0.053050516348332167615442500619,1522,218,2266
109,109_0,FAILED,SOBOL,,,,3213,0.219216798158362508042173999456,0.739917698467150275476456044998,2629,3610,3555
110,110_0,FAILED,SOBOL,,,,4822,0.537035996481776245481398746051,0.485913095084950341639995485821,760,4418,4980
111,111_0,FAILED,SOBOL,,,,1343,0.407412586187943792648269436540,0.798995146587491045231388397951,4641,1598,1114
112,112_0,FAILED,SOBOL,,,,1506,0.516164111226797062137450211594,0.160368153329938645246244277587,2044,3107,3618
113,113_0,FAILED,SOBOL,,,,4982,0.398236266246065506724249871695,0.594317108998075105397163042653,3201,879,2486
114,114_0,FAILED,SOBOL,,,,3392,0.857145522560924244537261529331,0.351276875955984002608545324620,70,2307,1021
115,115_0,FAILED,SOBOL,,,,620,0.228522588150575745036263697330,0.909480249166488619039228069596,3925,3867,4731
116,116_0,FAILED,SOBOL,,,,716,0.903208173628896493490003649640,0.691342624263837968179302606586,4714,4825,3048
117,117_0,FAILED,SOBOL,,,,2940,0.027034457968547941086878694250,0.007886061895638705326883055591,1137,1347,1758
118,118_0,FAILED,SOBOL,,,,3832,0.721543035030364987569839740900,0.750170181505382061004638671875,3016,587,333
119,119_0,FAILED,SOBOL,,,,2309,0.348267533799633377533666589443,0.441474414994940167478176817895,1585,3397,4200
120,120_0,FAILED,SOBOL,,,,2160,0.795669078877195734555982653546,0.818341763932257881819509748311,930,1010,4411
121,121_0,FAILED,SOBOL,,,,4308,0.165096685916185370590625325349,0.380981662439182411361571212183,4471,2506,779
122,122_0,FAILED,SOBOL,,,,2777,0.579650748090818512814337282180,0.626947638293728237712798545545,1340,4271,2127
123,123_0,FAILED,SOBOL,,,,1177,0.459773920442908989869579272636,0.064358506165444848146073297812,2811,2057,3337
124,124_0,FAILED,SOBOL,,,,139,0.658360909687355166930444738682,0.283105297246947884559631347656,3562,1792,3846
125,125_0,FAILED,SOBOL,,,,3536,0.287034863289445663081522752691,0.969973005440086133432942006039,2445,4538,57
126,126_0,FAILED,SOBOL,,,,4525,0.964502054652199181106198011548,0.224763135582208645191215623527,4324,3491,1443
127,127_0,COMPLETED,SOBOL,0.839999999999999968913755310496,10753.000000000000000000000000000000,1.000000000000000000000000000000,1675,0.090277317941188817140840683351,0.537844661010429270220356556820,433,27,2811
128,128_0,FAILED,SOBOL,,,,1660,0.551895885817706544074212615669,0.303028109109029164525139776742,3983,3149,1153
129,129_0,COMPLETED,SOBOL,0.830000000000000071054273576010,8960.000000000000000000000000000000,1.000000000000000000000000000000,4511,0.424221947086974970897443881768,0.989888032145798235639233553229,12,369,4943
130,130_0,FAILED,SOBOL,,,,3522,0.823423887241631735633973221411,0.235905016038566839320367307664,3143,1411,3556
131,131_0,FAILED,SOBOL,,,,125,0.200648609081283207933310563931,0.548994326623156614353149507224,2102,4919,2188
132,132_0,FAILED,SOBOL,,,,1202,0.928937710184603915308798605110,0.829613817110657736364487391256,1605,3929,591
133,133_0,FAILED,SOBOL,,,,2801,0.062510088274255387608135947630,0.392246287373825885946843072816,2996,2399,4223
134,134_0,FAILED,SOBOL,,,,4332,0.693925200246274465065710046474,0.646985892796888895084350679099,1117,629,2876
135,135_0,FAILED,SOBOL,,,,2185,0.314802042765542855473626104867,0.084404188912361857721755598050,4733,2886,1666
136,136_0,COMPLETED,SOBOL,0.839999999999999968913755310496,8116.000000000000000000000000000000,1.000000000000000000000000000000,2333,0.760181083036586602297290937713,0.703458158610388628595444515668,2753,265,1951
137,137_0,FAILED,SOBOL,,,,3856,0.139354783825576311606653234776,0.020009381398558616360627837594,1399,3719,3241
138,138_0,FAILED,SOBOL,,,,2965,0.613128619531169483103383299749,0.769121243011206434658788566594,4530,4464,4667
139,139_0,FAILED,SOBOL,,,,740,0.487404135633260016113865731313,0.460417691344395252350807368202,872,1708,799
140,140_0,FAILED,SOBOL,,,,606,0.632387609252706206497407492861,0.179432746507227430798891987251,414,1985,1385
141,141_0,FAILED,SOBOL,,,,3377,0.251315469104796629373765881610,0.613389130419120243153940919001,4343,4189,2517
142,142_0,FAILED,SOBOL,,,,4967,0.992363668186590053288398394216,0.363520686926320168996795700878,2465,2746,3982
143,143_0,FAILED,SOBOL,,,,1491,0.123986587725579744390103087426,0.921716631893068516490075126057,3542,1240,271
144,144_0,FAILED,SOBOL,,,,1358,0.951873248366639002071565300866,0.034113820575177672411726348400,945,4721,2737
145,145_0,FAILED,SOBOL,,,,4836,0.071800632335245612170027129650,0.720973321637138675477274318837,4906,1295,1448
146,146_0,FAILED,SOBOL,,,,3227,0.672763846779242169482415647508,0.473785039054229861754663488682,1784,482,22
147,147_0,FAILED,SOBOL,,,,453,0.303387242201715701117592516312,0.786874771613627621569264647405,2816,3346,3889
148,148_0,FAILED,SOBOL,,,,861,0.564836313063278749879714268900,0.568401764107868023856440231611,3312,3003,3304
149,149_0,FAILED,SOBOL,,,,3088,0.443010489735752355233699972814,0.131034641474485402667937705701,1933,827,2171
150,150_0,FAILED,SOBOL,,,,3999,0.808343919454142412206465451163,0.876979037489742041522333693138,3802,2202,706
151,151_0,FAILED,SOBOL,,,,2474,0.183618959672749049172324475876,0.314396926501765872075111474260,194,3816,4418
152,152_0,FAILED,SOBOL,,,,1993,0.734332132257521141838196854223,0.941369588077068275566716692992,2332,1819,4160
153,153_0,FAILED,SOBOL,,,,4143,0.366904034463688744072129566121,0.257921236557886013329721208720,3675,4668,372
154,154_0,FAILED,SOBOL,,,,2631,0.888416595879942150304486858658,0.500234557578340122141469237249,554,3518,1758
155,155_0,COMPLETED,SOBOL,0.839999999999999968913755310496,9338.000000000000000000000000000000,1.000000000000000000000000000000,1029,0.010293914282694459350064875025,0.191530580218881363308014442737,4203,156,3125
156,156_0,FAILED,SOBOL,,,,304,0.871616942260414306886673330155,0.409394484749063869433172158097,4660,1036,4723
157,157_0,FAILED,SOBOL,,,,3703,0.244943479413166631530884842505,0.843350457839667777548697813472,741,2636,1089
158,158_0,FAILED,SOBOL,,,,4673,0.503573360748589049507017989527,0.102281030822545290770442250050,2610,4298,2437
159,159_0,FAILED,SOBOL,,,,1820,0.379797606704756596229799470166,0.660477386610582417603154681274,1541,2186,3649
160,160_0,FAILED,SOBOL,,,,1728,0.831306767027825133098417609290,0.754131078712642177741543036973,296,2911,3041
161,161_0,FAILED,SOBOL,,,,4579,0.208531741680577392683559878606,0.444947531631216419700791675496,3835,764,1831
162,162_0,FAILED,SOBOL,,,,3609,0.543944471374154137066625480657,0.687260852651670584023690935283,1957,2460,444
163,163_0,FAILED,SOBOL,,,,212,0.416270279830321665581749357443,0.004292070854455232523094743158,3425,4026,4077
164,164_0,FAILED,SOBOL,,,,977,0.717168899938464110555003117042,0.347072088463231898103344974515,2948,4941,3722
165,165_0,FAILED,SOBOL,,,,2576,0.338045489644631769188265479897,0.905763242244720490070619689504,1828,1544,2354
166,166_0,FAILED,SOBOL,,,,4088,0.905640704106539518036811386992,0.164693815227597961659000702639,4960,428,1007
167,167_0,FAILED,SOBOL,,,,1941,0.039213335009291770683059752400,0.598154990324750501784478728950,1067,3244,4796
168,168_0,FAILED,SOBOL,,,,2421,0.605481532575562586551143340330,0.221169620424509050238270901900,1409,1100,3815
169,169_0,FAILED,SOBOL,,,,3945,0.479757271748036173697471440391,0.533764317048713521351999133913,2566,2728,105
170,170_0,FAILED,SOBOL,,,,3033,0.767881461506709439568396646791,0.286576034465804707629388303758,687,4088,1531
171,171_0,FAILED,SOBOL,,,,808,0.147054939225316039230762044099,0.973930571462959027151384816534,4538,1927,2663
172,172_0,FAILED,SOBOL,,,,362,0.968884160792455095823072497296,0.630785043736919792678463636548,4101,1570,4501
173,173_0,FAILED,SOBOL,,,,3133,0.100506857261061663399992482937,0.068682740412652487638212051024,519,4448,633
174,174_0,FAILED,SOBOL,,,,4743,0.655935636432841473464350201539,0.814627136427909182003759269719,3650,3621,2098
175,175_0,COMPLETED,SOBOL,0.839999999999999968913755310496,9431.000000000000000000000000000000,1.000000000000000000000000000000,1267,0.274863719355314950476554258785,0.376780206130817529874832416681,2220,210,3388
176,176_0,FAILED,SOBOL,,,,1427,0.665114127593114945469210397277,0.516431469446048119209535798291,4777,3836,872
177,177_0,FAILED,SOBOL,,,,4905,0.295737299945205422968541597584,0.207248344339430345950603395977,1249,2336,4584
178,178_0,FAILED,SOBOL,,,,3315,0.959576259067282055781333838240,0.956360205952078157309870221070,3118,888,3158
179,179_0,FAILED,SOBOL,,,,541,0.079503866106271747771216951151,0.273391002180054798476049882083,1659,3096,2025
180,180_0,FAILED,SOBOL,,,,636,0.784867044290527671179802382539,0.117020341321825982472404348300,2136,3369,188
181,181_0,FAILED,SOBOL,,,,2864,0.160142307579517362281507075750,0.675711087999865456232839733275,3246,618,4055
182,182_0,FAILED,SOBOL,,,,3755,0.588381708012893800407994149282,0.425842644507065437586845746409,124,1358,2590
183,183_0,FAILED,SOBOL,,,,2230,0.466555661614984296114982953441,0.859304226707667151430314333993,4008,4816,1301
184,184_0,FAILED,SOBOL,,,,2081,0.896302583780139716651547132642,0.490237567273899887965171728865,3508,2048,2272
185,185_0,FAILED,SOBOL,,,,4231,0.018179649369791151675146423372,0.802831838205456782553426364757,2362,4282,3483
186,186_0,FAILED,SOBOL,,,,2700,0.726377609699964565947993833106,0.048848822098225358478984503563,4231,2536,4870
187,187_0,FAILED,SOBOL,,,,1098,0.358949764719232899956580240541,0.736203784788027393304332690604,389,982,1236
188,188_0,COMPLETED,SOBOL,0.869999999999999995559107901499,1074.000000000000000000000000000000,1.000000000000000000000000000000,60,0.526813952326774637135997636506,0.891965279467403893143284676626,828,16,1592
189,189_0,FAILED,SOBOL,,,,3459,0.403038451096042971144584043941,0.329863386964425464586980751847,4398,3499,2958
190,190_0,FAILED,SOBOL,,,,4449,0.848323044296354078497301998141,0.584602992387488473724488358130,1276,4566,4306
191,191_0,FAILED,SOBOL,,,,1595,0.221649328636005532588981736808,0.146755651269108056133916306862,2699,1762,518
192,192_0,FAILED,SOBOL,,,,1616,0.917739625286310922724908323289,0.620086406920105193130154930259,2397,732,1338
193,193_0,RUNNING,SOBOL,,,,4388,0.043515381189063194466992712250,0.180770022781565786740287649081,3473,2942,2548
194,194_0,RUNNING,SOBOL,,,,3478,0.705130891844630292020212891657,0.936460731899365739216989368288,347,3994,3935
195,195_0,RUNNING,SOBOL,,,,2,0.333804356550797820535336768444,0.371929474659264069913433559122,4273,2492,303
196,196_0,RUNNING,SOBOL,,,,1157,0.532881072655320142672508154646,0.029149280453100803039978572428,4444,1512,1900
197,197_0,FAILED,SOBOL,,,,2679,0.413003756111487763114098470396,0.717958043020218594776338250085,782,4972,3268
198,198_0,FAILED,SOBOL,,,,4288,0.842431078832596491601236721181,0.461023915782570847810006853251,2665,3212,4616
199,199_0,COMPLETED,SOBOL,0.849999999999999977795539507497,7254.000000000000000000000000000000,1.000000000000000000000000000000,2063,0.211859178485348825793366245307,0.776062794594094107480941602262,1310,460,826
200,200_0,FAILED,SOBOL,,,,2212,0.643593181880190989829770842334,0.404551962267607423395787691334,1206,2692,559
201,201_0,FAILED,SOBOL,,,,3812,0.270318139802664503257290107285,0.840457230323925608139745691005,4821,1136,4269
202,202_0,FAILED,SOBOL,,,,2843,0.981165702259167993304345145589,0.089641453025862571912796283868,1694,1890,2844
203,203_0,FAILED,SOBOL,,,,695,0.104991523727774621610464578225,0.649786981090903270619207887648,3082,4125,1711
204,204_0,FAILED,SOBOL,,,,483,0.779188393598422401886693933193,0.992932689132168921908316860936,3213,4412,1126
205,205_0,FAILED,SOBOL,,,,3334,0.150564996317028992889319738424,0.307535042647272327531737801110,2169,1606,4994
206,206_0,COMPLETED,SOBOL,0.830000000000000071054273576010,12983.000000000000000000000000000000,1.000000000000000000000000000000,4844,0.594113687397912149101841805532,0.559594230629503752716402686929,4052,173,3529
207,207_0,FAILED,SOBOL,,,,1448,0.476186301570385717152333882041,0.248941080993041408131460912045,79,3657,2240
208,208_0,FAILED,SOBOL,,,,1325,0.583836128460243353188729997783,0.857847221123054670677277044888,2520,2303,4755
209,209_0,FAILED,SOBOL,,,,4723,0.454213207062333812480403594236,0.418530307192355399692473838513,1455,3868,1043
210,210_0,FAILED,SOBOL,,,,3193,0.789351710757240643268062285642,0.667421999834477919222308628378,4572,3065,2469
211,211_0,COMPLETED,SOBOL,0.800000000000000044408920985006,13464.000000000000000000000000000000,0.900000000000000022204460492503,340,0.172423849046230315273930955300,0.102891272386536003491386281894,654,919,3603
212,212_0,COMPLETED,SOBOL,0.830000000000000071054273576010,10236.000000000000000000000000000000,1.000000000000000000000000000000,826,0.963086316158994981684315916937,0.259262109842151422522960046990,485,586,4186
213,213_0,FAILED,SOBOL,,,,2977,0.090810798197984696211726429738,0.948071417072787858693061480153,4135,3401,320
214,214_0,FAILED,SOBOL,,,,3965,0.661543157415464544435224070185,0.199935830427333705028303256768,2261,4785,1785
215,215_0,FAILED,SOBOL,,,,2362,0.284369454767554985519240062786,0.514974164575338400062776145205,3609,1389,3073
216,216_0,FAILED,SOBOL,,,,1881,0.852625090476125446770083726733,0.135544640371575958459615662832,3868,4245,3351
217,217_0,FAILED,SOBOL,,,,4108,0.233748249815776937277078673105,0.571450434502214221765825641342,264,2085,2140
218,218_0,FAILED,SOBOL,,,,2520,0.522572819232940632971917693794,0.327429866611957554045631013651,3380,945,753
219,219_0,FAILED,SOBOL,,,,995,0.391000443002209041587491356040,0.887574868602678201945366254222,2002,2573,4386
220,220_0,FAILED,SOBOL,,,,191,0.723111085981130607969191714801,0.731813193608075396312528937415,1871,3463,2787
221,221_0,FAILED,SOBOL,,,,3670,0.347886366000399016584765377047,0.046415006177499891493187789138,2905,53,1421
222,222_0,FAILED,SOBOL,,,,4560,0.899630020584911149761353499343,0.789679460635408725366346516239,1031,1725,73
223,223_0,FAILED,SOBOL,,,,1786,0.029303961174562572628010670428,0.479026851944625353674211964972,4995,4603,3862
224,224_0,FAILED,SOBOL,,,,1841,0.697176376722753010639621606970,0.073193237500265240225161278431,3721,327,4469
