trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,n_samples,feature_proportion,n_clusters,confidence
0,0_0,COMPLETED,SOBOL,0.579999999999999960031971113494,77.000000000000000000000000000000,0.989999999999999991118215802999,4331,1986,0.209530536532402028582211528374,4,0.005
1,1_0,COMPLETED,SOBOL,0.419999999999999984456877655248,31.000000000000000000000000000000,0.110000000000000000555111512313,415,3378,0.526919132800772738178807230724,49,0.05
2,2_0,COMPLETED,SOBOL,0.500000000000000000000000000000,42.000000000000000000000000000000,0.989999999999999991118215802999,2363,1152,0.777028775792568904279278285685,28,0.01
3,3_0,COMPLETED,SOBOL,0.470000000000000028865798640254,45.000000000000000000000000000000,0.640000000000000013322676295502,3448,4760,0.455497994875535383574316483646,21,0.25
4,4_0,COMPLETED,SOBOL,0.589999999999999968913755310496,130.000000000000000000000000000000,0.989999999999999991118215802999,2895,586,0.747453907359391434006568033510,35,0.01
5,5_0,COMPLETED,SOBOL,0.460000000000000019984014443253,56.000000000000000000000000000000,0.410000000000000031086244689504,1812,4206,0.051248697860166433915019013057,17,0.005
6,6_0,COMPLETED,SOBOL,0.570000000000000062172489379009,67.000000000000000000000000000000,0.739999999999999991118215802999,967,1277,0.301358281366527092082208127977,10,0.25
7,7_0,COMPLETED,SOBOL,0.540000000000000035527136788005,62.000000000000000000000000000000,0.989999999999999991118215802999,4882,2658,0.993421432623639688586081319954,40,0.025
8,8_0,COMPLETED,SOBOL,0.609999999999999986677323704498,159.000000000000000000000000000000,0.989999999999999991118215802999,4516,863,0.396034872934222237361723273352,42,0.01
9,9_0,COMPLETED,SOBOL,0.419999999999999984456877655248,41.000000000000000000000000000000,0.190000000000000002220446049250,933,4482,0.838417099239304630664548767527,11,0.005
10,10_0,COMPLETED,SOBOL,0.530000000000000026645352591004,62.000000000000000000000000000000,0.550000000000000044408920985006,1299,2255,0.590257610034197521819976373081,15,0.001
11,11_0,COMPLETED,SOBOL,0.410000000000000031086244689504,35.000000000000000000000000000000,0.709999999999999964472863211995,2714,3636,0.144220689659938228199820287045,34,0.05
12,12_0,COMPLETED,SOBOL,0.579999999999999960031971113494,67.000000000000000000000000000000,0.979999999999999982236431605997,3413,1710,0.933958429653197530484476374113,23,0.005
13,13_0,COMPLETED,SOBOL,0.530000000000000026645352591004,65.000000000000000000000000000000,0.600000000000000088817841970013,1997,3103,0.362746961725875727289292171918,29,0.1
14,14_0,COMPLETED,SOBOL,0.619999999999999995559107901499,124.000000000000000000000000000000,1.000000000000000000000000000000,234,173,0.114587532006204126378001717512,47,0.01
15,15_0,COMPLETED,SOBOL,0.479999999999999982236431605997,60.000000000000000000000000000000,0.940000000000000057731597280508,3819,3780,0.682144186893477999511503639951,2,0.05
16,16_0,COMPLETED,SOBOL,0.600000000000000088817841970013,618.000000000000000000000000000000,1.000000000000000000000000000000,4050,83,0.012916596461087465758099668278,1,0.001
17,17_0,COMPLETED,SOBOL,0.369999999999999995559107901499,24.000000000000000000000000000000,0.040000000000000000832667268469,154,4012,0.689387719077989458149602342019,45,0.025
18,18_0,COMPLETED,SOBOL,0.350000000000000033306690738755,29.000000000000000000000000000000,0.959999999999999964472863211995,2073,1786,0.942421190194785540761301945167,32,0.005
19,19_0,COMPLETED,SOBOL,0.500000000000000000000000000000,57.000000000000000000000000000000,0.969999999999999973354647408996,3176,2857,0.261807890364900208712839457803,25,0.001
20,20_0,COMPLETED,SOBOL,0.470000000000000028865798640254,37.000000000000000000000000000000,0.959999999999999964472863211995,2635,2492,0.535245856657624252683547183551,32,0.005
21,21_0,COMPLETED,SOBOL,0.500000000000000000000000000000,59.000000000000000000000000000000,0.400000000000000022204460492503,1530,3570,0.229310911448672410939408905506,15,0.01
22,22_0,COMPLETED,SOBOL,0.600000000000000088817841970013,90.000000000000000000000000000000,0.989999999999999991118215802999,696,641,0.482344323080033055006765607686,12,0.1
23,23_0,COMPLETED,SOBOL,0.479999999999999982236431605997,47.000000000000000000000000000000,0.910000000000000031086244689504,4592,4563,0.784137210046872534796591480699,43,0.005
24,24_0,COMPLETED,SOBOL,0.589999999999999968913755310496,93.000000000000000000000000000000,0.979999999999999982236431605997,4803,1519,0.325175649303942937429212634015,38,0.005
25,25_0,COMPLETED,SOBOL,0.520000000000000017763568394003,58.000000000000000000000000000000,0.429999999999999993338661852249,1198,2596,0.877140632463619063230453321012,8,0.01
26,26_0,COMPLETED,SOBOL,0.619999999999999995559107901499,211.000000000000000000000000000000,1.000000000000000000000000000000,1575,369,0.629955752633512000571158750972,19,0.025
27,27_0,COMPLETED,SOBOL,0.429999999999999993338661852249,42.000000000000000000000000000000,0.630000000000000004440892098501,2971,4292,0.074336075404658918941436240857,37,0.05
28,28_0,COMPLETED,SOBOL,0.600000000000000088817841970013,112.000000000000000000000000000000,0.989999999999999991118215802999,3679,1057,0.847505801782011958245277583046,20,0.1
29,29_0,COMPLETED,SOBOL,0.390000000000000013322676295502,25.000000000000000000000000000000,0.429999999999999993338661852249,2283,4987,0.417064360203221462519707074534,27,0.025
30,30_0,COMPLETED,SOBOL,0.460000000000000019984014443253,37.000000000000000000000000000000,0.230000000000000009992007221626,491,2057,0.169879539858549838404755405463,50,0.005
31,31_0,COMPLETED,SOBOL,0.540000000000000035527136788005,54.000000000000000000000000000000,0.950000000000000066613381477509,4094,3127,0.596666168397292473457582673291,5,0.25
32,32_0,COMPLETED,SOBOL,0.589999999999999968913755310496,110.000000000000000000000000000000,0.989999999999999991118215802999,4153,1186,0.245831057878211134415380456630,17,0.25
33,33_0,COMPLETED,SOBOL,0.390000000000000013322676295502,29.000000000000000000000000000000,0.100000000000000005551115123126,551,4803,0.552011618450284013981388397951,36,0.025
34,34_0,COMPLETED,SOBOL,0.410000000000000031086244689504,38.000000000000000000000000000000,0.979999999999999982236431605997,2225,1952,0.799197345947846748970277985791,40,0.001
35,35_0,COMPLETED,SOBOL,0.530000000000000026645352591004,49.000000000000000000000000000000,0.959999999999999964472863211995,3622,3335,0.496671657901257279643658648638,9,0.1
