trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,feature_id,p,big_windowSize,small_windowSize
123,123_0,ABANDONED,SOBOL,,,,4819,24,102,453,974
124,124_0,ABANDONED,SOBOL,,,,4254,1,215,184,637
125,125_0,ABANDONED,SOBOL,,,,1636,21,475,1345,1020
126,126_0,ABANDONED,SOBOL,,,,779,8,51,979,1993
127,127_0,COMPLETED,SOBOL,0.100000000000000005551115123126,396.000000000000000000000000000000,0.000000000000000000000000000000,3392,15,264,1551,345
128,128_0,ABANDONED,SOBOL,,,,3366,6,207,790,1752
129,129_0,ABANDONED,SOBOL,,,,747,26,483,1740,402
130,130_0,ABANDONED,SOBOL,,,,1609,10,59,123,617
131,131_0,ABANDONED,SOBOL,,,,4222,17,256,1406,1234
132,132_0,ABANDONED,SOBOL,,,,4832,8,428,1207,1382
133,133_0,ABANDONED,SOBOL,,,,2445,14,134,265,780
134,134_0,ABANDONED,SOBOL,,,,182,1,343,1881,238
135,135_0,ABANDONED,SOBOL,,,,2563,22,94,589,1605
136,136_0,ABANDONED,SOBOL,,,,2926,12,369,455,295
137,137_0,ABANDONED,SOBOL,,,,620,19,71,1013,1926
138,138_0,ABANDONED,SOBOL,,,,2106,4,393,629,1086
139,139_0,ABANDONED,SOBOL,,,,4408,24,172,1837,688
140,140_0,ABANDONED,SOBOL,,,,4040,0,28,1542,915
141,141_0,ABANDONED,SOBOL,,,,1342,21,284,992,1298
142,142_0,ABANDONED,SOBOL,,,,953,9,239,1374,1715
143,143_0,ABANDONED,SOBOL,,,,3648,16,448,159,67
144,144_0,ABANDONED,SOBOL,,,,3535,9,92,1956,1125
145,145_0,ABANDONED,SOBOL,,,,1222,15,347,515,524
146,146_0,ABANDONED,SOBOL,,,,1464,1,177,1131,490
147,147_0,ABANDONED,SOBOL,,,,3762,21,387,339,1856
148,148_0,ABANDONED,SOBOL,,,,4686,3,306,40,1504
149,149_0,COMPLETED,SOBOL,0.119999999999999995559107901499,666.000000000000000000000000000000,0.020000000000000000416333634234,1985,23,7,1490,153
150,150_0,ABANDONED,SOBOL,,,,352,12,455,872,861
151,151_0,ABANDONED,SOBOL,,,,3038,20,234,1656,1477
152,152_0,ABANDONED,SOBOL,,,,2764,2,492,1292,672
153,153_0,ABANDONED,SOBOL,,,,138,23,197,243,1055
154,154_0,ABANDONED,SOBOL,,,,2254,7,281,1624,1963
155,155_0,ABANDONED,SOBOL,,,,4866,13,33,908,315
156,156_0,COMPLETED,SOBOL,0.100000000000000005551115123126,1153.000000000000000000000000000000,0.000000000000000000000000000000,4188,11,144,705,43
157,157_0,ABANDONED,SOBOL,,,,1799,18,419,1762,1675
158,158_0,ABANDONED,SOBOL,,,,790,5,120,379,1342
159,159_0,ABANDONED,SOBOL,,,,3166,25,318,1087,944
160,160_0,ABANDONED,SOBOL,,,,3245,10,401,1637,1568
161,161_0,ABANDONED,SOBOL,,,,868,17,161,830,216
162,162_0,ABANDONED,SOBOL,,,,1720,5,362,1462,797
163,163_0,ABANDONED,SOBOL,,,,4111,26,75,5,1414
164,164_0,ABANDONED,SOBOL,,,,4943,2,250,367,1188
165,165_0,ABANDONED,SOBOL,,,,2334,21,440,1166,588
166,166_0,ABANDONED,SOBOL,,,,62,7,24,534,426
167,167_0,ABANDONED,SOBOL,,,,2684,14,291,1999,1793
168,168_0,COMPLETED,SOBOL,0.100000000000000005551115123126,878.000000000000000000000000000000,0.000000000000000000000000000000,3117,4,48,1114,104
169,169_0,ABANDONED,SOBOL,,,,428,25,265,415,1737
170,170_0,ABANDONED,SOBOL,,,,1905,12,212,1781,1281
171,171_0,ABANDONED,SOBOL,,,,4610,18,475,748,883
172,172_0,ABANDONED,SOBOL,,,,3839,9,334,889,733
173,173_0,ABANDONED,SOBOL,,,,1543,16,106,1581,1116
174,174_0,ABANDONED,SOBOL,,,,1144,0,436,215,1902
175,175_0,COMPLETED,SOBOL,0.100000000000000005551115123126,370.000000000000000000000000000000,0.000000000000000000000000000000,3456,20,129,1256,254
176,176_0,ABANDONED,SOBOL,,,,3724,1,271,617,1445
177,177_0,ABANDONED,SOBOL,,,,1032,21,42,1916,844
178,178_0,ABANDONED,SOBOL,,,,1265,8,497,284,175
179,179_0,ABANDONED,SOBOL,,,,3961,16,191,1250,1541
180,180_0,ABANDONED,SOBOL,,,,4487,13,111,1387,1816
181,181_0,ABANDONED,SOBOL,,,,2184,19,328,80,465
182,182_0,ABANDONED,SOBOL,,,,541,3,150,1712,554
183,183_0,ABANDONED,SOBOL,,,,2849,24,414,755,1171
184,184_0,ABANDONED,SOBOL,,,,2640,6,187,139,977
185,185_0,ABANDONED,SOBOL,,,,261,14,376,1331,1359
186,186_0,ABANDONED,SOBOL,,,,2368,2,85,964,1653
187,187_0,FAILED,SOBOL,,,,4752,23,353,1506,6
188,188_0,COMPLETED,SOBOL,0.100000000000000005551115123126,614.000000000000000000000000000000,0.000000000000000000000000000000,4302,5,465,1864,356
189,189_0,ABANDONED,SOBOL,,,,1686,25,224,664,1988
190,190_0,ABANDONED,SOBOL,,,,667,11,301,1032,1025
191,191_0,ABANDONED,SOBOL,,,,3289,17,14,498,626
192,192_0,COMPLETED,SOBOL,0.100000000000000005551115123126,541.000000000000000000000000000000,0.000000000000000000000000000000,3326,7,288,1315,191
193,193_0,ABANDONED,SOBOL,,,,630,15,24,156,1589
194,194_0,ABANDONED,SOBOL,,,,1647,2,452,1523,1428
195,195_0,ABANDONED,SOBOL,,,,4340,22,235,948,795
196,196_0,ABANDONED,SOBOL,,,,4714,6,67,681,570
197,197_0,ABANDONED,SOBOL,,,,2406,26,373,1848,1218
198,198_0,ABANDONED,SOBOL,,,,298,10,168,481,1799
199,199_0,ABANDONED,SOBOL,,,,2603,17,397,1048,417
200,200_0,ABANDONED,SOBOL,,,,2887,0,137,1933,1731
201,201_0,ABANDONED,SOBOL,,,,503,20,425,600,114
202,202_0,ABANDONED,SOBOL,,,,2146,9,99,1233,900
203,203_0,ABANDONED,SOBOL,,,,4525,16,339,300,1252
204,204_0,ABANDONED,SOBOL,,,,3923,12,479,64,1102
205,205_0,ABANDONED,SOBOL,,,,1302,18,211,1404,735
206,206_0,ABANDONED,SOBOL,,,,1071,4,252,771,279
207,207_0,ABANDONED,SOBOL,,,,3686,24,63,1695,1880
208,208_0,ABANDONED,SOBOL,,,,3496,3,415,432,814
209,209_0,ABANDONED,SOBOL,,,,1105,24,148,1098,1462
210,210_0,ABANDONED,SOBOL,,,,1502,13,314,731,1551
211,211_0,COMPLETED,SOBOL,0.100000000000000005551115123126,669.000000000000000000000000000000,0.000000000000000000000000000000,3880,19,124,1798,169
212,212_0,ABANDONED,SOBOL,,,,4569,8,201,1565,443
213,213_0,ABANDONED,SOBOL,,,,1946,15,488,906,1841
214,214_0,ABANDONED,SOBOL,,,,468,1,37,1273,1173
215,215_0,ABANDONED,SOBOL,,,,3078,21,277,198,540
216,216_0,ABANDONED,SOBOL,,,,2725,11,3,813,1357
217,217_0,ABANDONED,SOBOL,,,,21,18,310,1654,991
218,218_0,ABANDONED,SOBOL,,,,2294,5,230,21,27
219,219_0,ABANDONED,SOBOL,,,,4982,26,458,1445,1628
220,220_0,ABANDONED,SOBOL,,,,4071,3,352,1183,1978
221,221_0,ABANDONED,SOBOL,,,,1760,22,88,351,362
222,222_0,ABANDONED,SOBOL,,,,908,7,390,1982,656
223,223_0,ABANDONED,SOBOL,,,,3204,14,174,550,1007
224,224_0,ABANDONED,SOBOL,,,,3127,2,110,225,380
225,225_0,ABANDONED,SOBOL,,,,829,22,330,1308,1777
226,226_0,ABANDONED,SOBOL,,,,1837,8,133,926,1236
227,227_0,ABANDONED,SOBOL,,,,4151,14,432,1608,604
228,228_0,ABANDONED,SOBOL,,,,4903,10,260,1778,751
229,229_0,ABANDONED,SOBOL,,,,2217,17,52,688,1399
230,230_0,ABANDONED,SOBOL,,,,100,6,472,1071,1615
231,231_0,ABANDONED,SOBOL,,,,2802,26,216,397,233
232,232_0,ABANDONED,SOBOL,,,,3000,9,443,531,1917
233,233_0,ABANDONED,SOBOL,,,,389,16,246,1939,301
234,234_0,ABANDONED,SOBOL,,,,2023,0,295,324,717
235,235_0,ABANDONED,SOBOL,,,,4648,20,20,1148,1068
236,236_0,ABANDONED,SOBOL,,,,3800,4,157,1473,1296
237,237_0,ABANDONED,SOBOL,,,,1426,24,405,56,929
238,238_0,ABANDONED,SOBOL,,,,1184,11,71,1673,89
239,239_0,ABANDONED,SOBOL,,,,3573,19,366,856,1689
240,240_0,ABANDONED,SOBOL,,,,3607,12,221,1028,506
241,241_0,ABANDONED,SOBOL,,,,994,19,469,438,1155
242,242_0,ABANDONED,SOBOL,,,,1381,4,9,1821,1862
243,243_0,ABANDONED,SOBOL,,,,4001,23,305,646,480
244,244_0,COMPLETED,SOBOL,0.110000000000000000555111512313,1600.000000000000000000000000000000,0.000000000000000000000000000000,4448,1,380,975,128
245,245_0,ABANDONED,SOBOL,,,,2067,21,183,1557,1525
246,246_0,ABANDONED,SOBOL,,,,579,8,357,176,1491
247,247_0,ABANDONED,SOBOL,,,,2967,15,81,1358,859
248,248_0,ABANDONED,SOBOL,,,,2523,5,324,1723,1041
249,249_0,ABANDONED,SOBOL,,,,222,25,115,806,674
250,250_0,FAILED,SOBOL,,,,2486,11,410,1424,341
251,251_0,ABANDONED,SOBOL,,,,4791,18,154,107,1942
252,252_0,ABANDONED,SOBOL,,,,4263,7,46,281,1669
253,253_0,COMPLETED,SOBOL,0.100000000000000005551115123126,2726.000000000000000000000000000000,0.000000000000000000000000000000,1568,13,267,1190,53
254,254_0,ABANDONED,SOBOL,,,,707,2,194,573,962
255,255_0,ABANDONED,SOBOL,,,,3405,23,494,1898,1313
256,256_0,ABANDONED,SOBOL,,,,3413,2,329,392,1608
257,257_0,ABANDONED,SOBOL,,,,719,23,108,1075,242
258,258_0,ABANDONED,SOBOL,,,,1576,7,430,692,776
259,259_0,ABANDONED,SOBOL,,,,4275,13,132,1775,1377
260,260_0,ABANDONED,SOBOL,,,,4798,11,53,1604,1230
261,261_0,ABANDONED,SOBOL,,,,2498,18,262,929,613
262,262_0,ABANDONED,SOBOL,,,,229,5,217,1312,405
263,263_0,ABANDONED,SOBOL,,,,2535,25,473,222,1756
264,264_0,COMPLETED,SOBOL,0.100000000000000005551115123126,910.000000000000000000000000000000,0.000000000000000000000000000000,2955,8,245,852,64
265,265_0,ABANDONED,SOBOL,,,,572,15,442,1677,1711
266,266_0,ABANDONED,SOBOL,,,,2054,0,18,61,1303
267,267_0,ABANDONED,SOBOL,,,,4441,21,293,1469,919
268,268_0,ABANDONED,SOBOL,,,,3988,4,407,1144,692
269,269_0,ABANDONED,SOBOL,,,,1374,23,158,327,1090
270,270_0,ABANDONED,SOBOL,,,,981,12,367,1944,1923
271,271_0,ABANDONED,SOBOL,,,,3600,19,73,527,291
272,272_0,ABANDONED,SOBOL,,,,3555,11,468,1354,1482
273,273_0,ABANDONED,SOBOL,,,,1182,19,220,180,865
274,274_0,ABANDONED,SOBOL,,,,1408,4,304,1562,150
275,275_0,ABANDONED,SOBOL,,,,3798,24,9,971,1500
276,276_0,ABANDONED,SOBOL,,,,4631,0,183,642,1853
277,277_0,ABANDONED,SOBOL,,,,2020,20,381,1824,486
278,278_0,ABANDONED,SOBOL,,,,372,10,82,442,528
279,279_0,ABANDONED,SOBOL,,,,2998,16,357,1025,1130
280,280_0,ABANDONED,SOBOL,,,,2804,6,114,1893,940
281,281_0,ABANDONED,SOBOL,,,,117,26,324,577,1338
282,282_0,ABANDONED,SOBOL,,,,2219,10,154,1194,1678
283,283_0,COMPLETED,SOBOL,0.100000000000000005551115123126,765.000000000000000000000000000000,0.000000000000000000000000000000,4920,17,409,277,47
284,284_0,ABANDONED,SOBOL,,,,4153,8,267,102,319
285,285_0,ABANDONED,SOBOL,,,,1854,14,46,1427,1967
286,286_0,ABANDONED,SOBOL,,,,831,2,494,810,1050
287,287_0,ABANDONED,SOBOL,,,,3144,22,195,1719,667
288,288_0,ABANDONED,SOBOL,,,,3221,7,26,1053,1789
289,289_0,ABANDONED,SOBOL,,,,911,14,289,478,423
290,290_0,ABANDONED,SOBOL,,,,1777,3,236,1843,592
291,291_0,ABANDONED,SOBOL,,,,4073,22,453,685,1193
292,292_0,ABANDONED,SOBOL,,,,5000,5,372,952,1418
293,293_0,ABANDONED,SOBOL,,,,2297,25,65,1519,802
294,294_0,ABANDONED,SOBOL,,,,38,11,395,152,213
295,295_0,ABANDONED,SOBOL,,,,2727,18,167,1318,1564
296,296_0,FAILED,SOBOL,,,,3075,1,426,1700,258
297,297_0,ABANDONED,SOBOL,,,,451,21,139,768,1905
298,298_0,ABANDONED,SOBOL,,,,1943,8,340,1399,1111
299,299_0,ABANDONED,SOBOL,,,,4552,15,100,67,729
300,300_0,ABANDONED,SOBOL,,,,3877,13,210,305,878
301,301_0,ABANDONED,SOBOL,,,,1485,19,477,1229,1276
302,302_0,ABANDONED,SOBOL,,,,1102,3,61,596,1740
303,303_0,FAILED,SOBOL,,,,3479,24,251,1936,108
304,304_0,ABANDONED,SOBOL,,,,3679,4,148,202,1166
305,305_0,ABANDONED,SOBOL,,,,1059,24,416,1269,549
306,306_0,ABANDONED,SOBOL,,,,1295,12,125,902,468
307,307_0,ABANDONED,SOBOL,,,,3911,18,314,1568,1819
308,308_0,ABANDONED,SOBOL,,,,4517,9,487,1802,1545
309,309_0,FAILED,SOBOL,,,,2134,16,201,728,179
310,310_0,ABANDONED,SOBOL,,,,495,0,277,1094,839
311,311_0,ABANDONED,SOBOL,,,,2875,20,36,435,1440
312,312_0,ABANDONED,SOBOL,,,,2615,10,310,555,631
313,313_0,ABANDONED,SOBOL,,,,306,17,4,1979,1029
314,314_0,ABANDONED,SOBOL,,,,2418,6,459,346,1985
315,315_0,ABANDONED,SOBOL,,,,4721,26,230,1187,353
316,316_0,RUNNING,SOBOL,,,,4352,2,87,1450,2
317,317_0,ABANDONED,SOBOL,,,,1655,22,351,18,1650
318,318_0,ABANDONED,SOBOL,,,,642,7,173,1649,1364
319,319_0,ABANDONED,SOBOL,,,,3334,15,390,817,981
320,320_0,FAILED,SOBOL,,,,3296,11,162,1995,421
321,321_0,ABANDONED,SOBOL,,,,679,17,402,537,1803
322,322_0,ABANDONED,SOBOL,,,,1693,5,76,1171,1214
323,323_0,ABANDONED,SOBOL,,,,4314,25,364,363,567
324,324_0,ABANDONED,SOBOL,,,,4760,3,438,1,792
325,325_0,ABANDONED,SOBOL,,,,2380,23,249,1466,1424
326,326_0,ABANDONED,SOBOL,,,,269,6,290,834,1593
327,327_0,FAILED,SOBOL,,,,2652,14,22,1633,195
328,328_0,ABANDONED,SOBOL,,,,2836,3,266,1252,1876
329,329_0,ABANDONED,SOBOL,,,,534,24,49,218,275
330,330_0,ABANDONED,SOBOL,,,,2171,13,477,1586,739
331,331_0,ABANDONED,SOBOL,,,,4480,19,213,886,1105
332,332_0,ABANDONED,SOBOL,,,,3948,8,104,743,1255
333,333_0,ABANDONED,SOBOL,,,,1258,15,333,1785,904
334,334_0,ABANDONED,SOBOL,,,,1020,1,128,419,110
335,335_0,ABANDONED,SOBOL,,,,3717,21,435,1111,1727
336,336_0,ABANDONED,SOBOL,,,,3439,0,43,750,543
337,337_0,ABANDONED,SOBOL,,,,1142,20,271,1716,1176
338,338_0,ABANDONED,SOBOL,,,,1526,9,191,84,1837
339,339_0,ABANDONED,SOBOL,,,,3837,16,498,1383,439
340,340_0,COMPLETED,SOBOL,0.100000000000000005551115123126,1397.000000000000000000000000000000,0.000000000000000000000000000000,4593,12,327,1245,165
341,341_0,ABANDONED,SOBOL,,,,1902,18,111,288,1547
342,342_0,ABANDONED,SOBOL,,,,411,4,413,1920,1466
343,343_0,ABANDONED,SOBOL,,,,3115,25,150,613,818
344,344_0,ABANDONED,SOBOL,,,,2686,7,377,494,1004
345,345_0,ABANDONED,SOBOL,,,,79,14,188,1035,652
346,346_0,ABANDONED,SOBOL,,,,2336,2,353,669,366
347,347_0,ABANDONED,SOBOL,,,,4960,22,86,1861,1983
348,348_0,ABANDONED,SOBOL,,,,4113,5,224,1502,1632
