trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,feature_id,threshold,window_size
28,28_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,435,56,0.257402171295136206197184947086,1594
29,29_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,3612,34,0.550066657556220861557960688515,3183
30,30_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,4188,42,0.117163633370771999575588040443,507
31,31_0,RUNNING,SOBOL,,,,2358,10,0.815265595465898496030376918497,4583
32,32_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,2423,54,0.610173024324700219445105631166,2655
33,33_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,4118,32,0.317995857622474453751948431091,2278
34,34_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,3679,44,0.750655229464173290310213815246,4055
35,35_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,363,12,0.053040557185187936495296412431,1190
36,36_0,COMPLETED,SOBOL,0.959999999999999964472863211995,261.000000000000000000000000000000,1.000000000000000000000000000000,824,46,0.467916098171845096231891147909,15
37,37_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,2598,5,0.729393179237842526063673176395,4762
38,38_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,4580,69,0.171742831896990549855885888064,1423
39,39_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,1341,20,0.901032437128946206428281584522,3667
40,40_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,1827,39,0.209474920438602579819686866358,4677
41,41_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,4754,17,0.969449490852653972261521175824,548
42,42_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,3083,58,0.412055228311568488841487578611,3262
43,43_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,997,27,0.641842278277501510075353508000,1650
44,44_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,229,66,0.870322556843981187668646271050,2035
45,45_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,3232,25,0.078673306290060279755138594737,3034
46,46_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,3984,51,0.511558306388556927046806777071,632
47,47_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,1976,2,0.312471565129235406832464150284,4124
48,48_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,2081,52,0.942793622000142939043598744320,1385
49,49_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,3836,3,0.236970783125609152364177134586,3549
50,50_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,3337,65,0.677805952191352867330920162203,287
51,51_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,79,24,0.377420637482777210358619868202,4958
52,52_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,1186,62,0.102648108938708904069869731757,3780
53,53_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,2861,30,0.839171014860272457269729784457,996
54,54_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,4941,36,0.274315910544246421842728977936,2695
55,55_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,1605,14,0.543026310889050400909638938174,2394
56,56_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,1466,68,0.346714683236554244150084969078,904
57,57_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,4489,19,0.584740114681422729070447985578,4321
58,58_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,2722,47,0.019139836315065623245645909378,1997
59,59_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,734,6,0.787352777054533325973295632139,2916
60,60_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,570,41,0.699456986045464912393754275399,3303
61,61_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,3516,9,0.493106245893985051242935924165,1766
62,62_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,4326,58,0.933226697452366305007842584018,4403
63,63_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,2259,35,0.134313436852768058882290347356,354
64,64_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,2205,70,0.887465216496959308223324569553,4355
65,65_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,4341,20,0.182053671076893797131646124399,890
66,66_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,3452,46,0.747228513326495868973609049135,2940
67,67_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,594,6,0.447254462329670809950243892672,1992
68,68_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,758,44,0.035661967141553757576488692393,1751
69,69_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,2658,12,0.772748426925390918817981855682,3337
70,70_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,4504,54,0.332080705642700202417927357601,349
71,71_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,1413,31,0.601354689592495605943156533613,4427
72,72_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,1591,50,0.290838978266343473055854929044,3563
73,73_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,4994,1,0.528422927398234598683757212711,1351
74,74_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,2837,65,0.088013194449245935047088096326,4963
75,75_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,1249,25,0.855784623133018618190703818982,263
76,76_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,142,59,0.632045437874272475475834198733,962
77,77_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,3313,27,0.425161808602511903654175284828,3795
78,78_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,3890,40,0.990564182642847290694021467061,2370
79,79_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,2066,17,0.191118062665686011536436694769,2700
80,80_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,2001,37,0.557320744687691327357015325106,621
81,81_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,3920,14,0.264732277095317825033049530248,4624
82,82_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,3247,62,0.822550079654902233095015162689,1713
83,83_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,175,31,0.124524136228486889677036231205,3218
84,84_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,943,64,0.395534047393128251890459523565,2980
85,85_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,3098,24,0.656447582032531506968098256039,2108
86,86_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,4690,52,0.224107940688729273537305175523,4080
87,87_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,1852,2,0.952833969751372911183295855153,696
88,88_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,1404,57,0.155218810549005853394177734117,2332
89,89_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,4556,35,0.915634870711714010660386975360,2582
90,90_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,2652,40,0.482551958851516249460189555975,1234
91,91_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,809,9,0.712780528308823657646087212925,3992
92,92_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,348,48,0.796414797591045497959783006081,4689
93,93_0,COMPLETED,SOBOL,0.959999999999999964472863211995,570.000000000000000000000000000000,1.000000000000000000000000000000,3732,7,0.005298428721725940288012068891,69
94,94_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,4094,69,0.562403417307883457532113880006,3604
95,95_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,2487,19,0.363849527990445509306738358646,1466
96,96_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,2422,45,0.069454801879823210852826775863,752
97,97_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,4163,4,0.861058490308001633906087590731,4162
98,98_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,3666,71,0.303222544690594064675792651542,2150
99,99_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,420,21,0.502263723824173169418827455956,3076
100,100_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,896,56,0.975744107652455561208171275211,3148
101,101_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,2560,33,0.215815337305888532704045701394,1609
102,102_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,4640,43,0.648167292134836370287587214989,4559
103,103_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,1316,12,0.418426042236387740747005636877,512
104,104_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,1767,66,0.721053843539208205726254163892,1541
105,105_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,4779,26,0.459653019083663794130956148365,3703
106,106_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,3012,50,0.892723617458715978933980750298,129
107,107_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,1035,0,0.163510268837213507131522760574,4803
108,108_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,242,38,0.325360405489802384515485300653,3940
109,109_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,3174,15,0.617461553523316997171832554159,1148
110,110_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,3985,59,0.060374707994982602932143578300,2535
111,111_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,1932,28,0.757913361605256796771357130638,2241
112,112_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,2138,60,0.485760253764688954003503340573,4518
113,113_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,3822,29,0.692156563477590691668694944383,396
114,114_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,3383,37,0.126997841781005260664016986993,3423
115,115_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,78,14,0.925956671942025466570669323119,1803
116,116_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,1160,53,0.593060894642025271394913943368,1877
117,117_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,2921,4,0.354989655693992989249352376646,2880
118,118_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,4903,63,0.795643040986731664432340949134,790
119,119_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,1678,23,0.027384292744100095090553637078,4280
120,120_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,1504,42,0.832887347098439922987722638936,2810
121,121_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,4417,11,0.096288177130743862752737527444,2435
122,122_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,2747,57,0.536712246069684595362048185052,3900
123,123_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,674,34,0.267925581678748137015588781651,1032
124,124_0,COMPLETED,SOBOL,0.959999999999999964472863211995,31.000000000000000000000000000000,0.930000000000000048849813083507,524,68,0.246178338497877124968482576151,167
125,125_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,3517,18,0.952077203476801470216628331400,4922
126,126_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,4269,48,0.386658708883449442339497181820,1269
127,127_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,2273,8,0.687120049696415713391672852595,3507
128,128_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,2297,58,0.221140015266835687768320894975,1841
129,129_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,4284,27,0.957739187093451627141860171832,3385
130,130_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,3551,39,0.392566129406914099408965057592,436
131,131_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,529,17,0.661352791938930706372445911256,4477
132,132_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,699,51,0.827467112291604300899905410915,4246
133,133_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,2762,1,0.121568249171599751523586974145,822
134,134_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,4451,66,0.562237755017355067543860513979,2834
135,135_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,1509,25,0.261776412345469000619857524725,1922
136,136_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,1643,44,0.567297109346836858634333111695,1069
137,137_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,4899,13,0.360900801492854972352120057622,3865
138,138_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,2896,54,0.801308511937037115657744834607,2478
139,139_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,1145,32,0.002349679917097091761540861299,2767
140,140_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,44,70,0.479607359156012547085623509702,3477
141,141_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,3378,20,0.717678599962964680614163626160,1300
142,142_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,3798,46,0.152274203417822717732121873269,4874
143,143_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,2124,6,0.920532949801534439160377587541,215
144,144_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,1936,47,0.335044831432402157034289302828,3106
145,145_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,4019,7,0.596445657746866308990263405576,2119
146,146_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,3189,68,0.038626070624217391513699482175,4208
147,147_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,266,19,0.767839417386800060505436249514,704
148,148_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,1040,58,0.742315295193344382163047612266,476
149,149_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,3046,35,0.450214149018749620889678908497,4593
150,150_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,4794,41,0.882552005799487226944677331630,1566
151,151_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,1791,9,0.185013350330293174783591325649,3190
152,152_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,1301,64,0.985674290236085659522302648838,4837
153,153_0,COMPLETED,SOBOL,0.950000000000000066613381477509,418.000000000000000000000000000000,1.000000000000000000000000000000,4616,24,0.194070603666827073974232575893,97
154,154_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,2555,52,0.627155538031831438772201181564,3749
155,155_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,861,2,0.428114357039332371623885364897,1497
156,156_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,406,36,0.090953979641199111938476562500,2204
157,157_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,3641,13,0.850882751846686047336731917312,2573
158,158_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,4159,61,0.293779785765334977565288454571,1109
159,159_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,2388,30,0.523521033804863700211740251689,3981
160,160_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,2472,39,0.790752576032653475834877099260,3257
161,161_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,4069,16,0.030336514011025429021772836791,1676
162,162_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,3727,60,0.588170437123626488329364292440,4665
163,163_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,314,29,0.357941869525238876015293953969,581
164,164_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,794,66,0.129938976449891913089729200692,663
165,165_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,2627,26,0.921055343460291608970180732285,4114
166,166_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,4551,50,0.488701366126537306566746110548,2063
167,167_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,1370,0,0.687255257302895161686251412902,3027
168,168_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,1857,55,0.389622187769040451144064718392,4027
169,169_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,4724,32,0.682210653502494102085051963513,1198
170,170_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,3113,42,0.249141839690506461391095172075,2624
171,171_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,968,11,0.947167784975841642314264845481,2288
172,172_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,180,45,0.531799422027543156055173767527,1435
173,173_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,3281,5,0.270885885529220105105707716575,3634
174,174_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,3935,71,0.827974515620619078148934022465,20
175,175_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,2025,22,0.099248488416895264130346276943,4736
176,176_0,COMPLETED,SOBOL,0.959999999999999964472863211995,1.000000000000000000000000000000,0.000000000000000000000000000000,2032,68,0.653061571592465028857077413704,2023
