trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,batch_size,gamma,alpha,use_mmd2,use_k2s_test
12,12_0,COMPLETED,SOBOL,0.600000000000000088817841970013,4044.000000000000000000000000000000,0.969999999999999973354647408996,2128,829,5.671966565333307563889775337884,0.025084478023462000034760066569,True,True
13,13_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,3539,2556,2.916475780017674157562623804552,0.037334511734545230976500818088,False,False
14,14_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,3967,1624,9.398434394109063561018047039397,0.001345148344524204741395889684,False,False
15,15_0,FAILED,SOBOL,,,,368,4917,1.682519784155301678651994734537,0.038595803374424579590407091700,True,True
16,16_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,507,1842,7.435563506381586584836895781336,0.014594876454677434274298519767,False,False
17,17_0,FAILED,SOBOL,,,,3754,4817,3.977074056329205742343901874847,0.027134264912921937651368864408,True,True
18,18_0,COMPLETED,SOBOL,0.600000000000000088817841970013,3622.000000000000000000000000000000,0.969999999999999973354647408996,3712,769,8.747969269027002781058399705216,0.010481535139959306454637832928,True,True
19,19_0,COMPLETED,SOBOL,0.400000000000000022204460492503,14.000000000000000000000000000000,0.110000000000000000555111512313,2029,2811,0.172785860125906770567993930854,0.047441466792020950404840107240,False,False
20,20_0,COMPLETED,SOBOL,0.309999999999999997779553950750,10.000000000000000000000000000000,0.010000000000000000208166817117,1455,561,2.549834405484609156644637550926,0.040754962793085727779107685365,False,False
21,21_0,FAILED,SOBOL,,,,2885,3518,6.048600944387727551543321169447,0.003874953861813992556789587596,True,True
22,22_0,COMPLETED,SOBOL,0.589999999999999968913755310496,7559.000000000000000000000000000000,0.969999999999999973354647408996,4641,1990,1.286338526614010380200170402532,0.033629302237648518725254831452,True,True
23,23_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,1022,4014,9.823681240878999076926447742153,0.021006972768809646645582489555,False,False
24,24_0,FAILED,SOBOL,,,,724,1088,2.350590807572938700786835397594,0.003286608678288757950242127137,True,False
25,25_0,COMPLETED,SOBOL,0.589999999999999968913755310496,12655.000000000000000000000000000000,0.940000000000000057731597280508,4938,3110,9.050980490059592042939584644046,0.040563839705660943713017019263,False,True
26,26_0,COMPLETED,SOBOL,0.600000000000000088817841970013,7501.000000000000000000000000000000,0.969999999999999973354647408996,2557,1543,3.655119691481814037103958980879,0.023137731994502249571743490719,False,True
27,27_0,FAILED,SOBOL,,,,1782,4498,5.238854154264554807696185889654,0.035359676137566568854264659194,True,False
28,28_0,RUNNING,SOBOL,,,,2316,2287,7.626942759905011470777935755905,0.029627513773739341113033773922,True,False
29,29_0,RUNNING,SOBOL,,,,3425,4330,0.964393176067620538916003170016,0.017509659322910011564067289669,False,True
30,30_0,COMPLETED,SOBOL,0.619999999999999995559107901499,429.000000000000000000000000000000,0.950000000000000066613381477509,4092,245,6.351641294277273530610727902967,0.046490489983931189421628715763,False,True
31,31_0,RUNNING,SOBOL,,,,170,3221,4.727630338630639528219035128132,0.009106145073659718466863033370,True,False
32,32_0,COMPLETED,SOBOL,0.309999999999999997779553950750,16.000000000000000000000000000000,0.119999999999999995559107901499,302,2469,0.364920340727083403198349742524,0.021753212007228284879944979480,False,False
33,33_0,RUNNING,SOBOL,,,,4193,4200,8.233367055411450863289246626664,0.033892139903735372941095960186,True,True
34,34_0,COMPLETED,SOBOL,0.609999999999999986677323704498,373.000000000000000000000000000000,0.719999999999999973354647408996,3293,141,4.101067498698831137460274476325,0.004862903751898557322408400694,True,True
35,35_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,2213,3430,7.009090388745070399068026745226,0.042226307985838505698605871430,False,False
36,36_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,1815,1189,9.620482190037145997507650463376,0.047897669365163896004755628155,False,False
37,37_0,COMPLETED,SOBOL,0.589999999999999968913755310496,13859.000000000000000000000000000000,0.950000000000000066613381477509,2602,2899,1.792312564203515590222082209948,0.010647701785434037988209432513,True,True
38,38_0,COMPLETED,SOBOL,0.600000000000000088817841970013,7883.000000000000000000000000000000,0.959999999999999964472863211995,4904,1363,5.933225844261237114096729783341,0.028025538250338287438179207811,True,True
39,39_0,COMPLETED,SOBOL,0.320000000000000006661338147751,8.000000000000000000000000000000,0.000000000000000000000000000000,681,4631,2.987362259578891343636541932938,0.015776191989425571160499117696,False,False
40,40_0,RUNNING,SOBOL,,,,1008,469,5.437303711455315990974668238778,0.008891647066920997308225871336,True,False
41,41_0,COMPLETED,SOBOL,0.589999999999999968913755310496,14372.000000000000000000000000000000,0.950000000000000066613381477509,4576,3738,3.154198951836675313131763687124,0.045792590773664418324351288447,False,True
42,42_0,COMPLETED,SOBOL,0.589999999999999968913755310496,8272.000000000000000000000000000000,0.969999999999999973354647408996,2900,2160,9.161340137406252637219949974678,0.015989974102005363038037089041,False,True
43,43_0,FAILED,SOBOL,,,,1518,3871,1.917774005978368112579346416169,0.028591224224306644591253601106,True,False
44,44_0,FAILED,SOBOL,,,,1876,1669,4.540244010710157596122371614911,0.035241849520243707927225074172,True,False
45,45_0,FAILED,SOBOL,,,,3630,4957,6.861188868978061350389907602221,0.022729869080707433559584984550,False,True
46,46_0,COMPLETED,SOBOL,0.600000000000000088817841970013,3213.000000000000000000000000000000,0.959999999999999964472863211995,3905,863,0.845415931461378944433704418771,0.039334184511564673769612454635,False,True
47,47_0,FAILED,SOBOL,,,,590,2593,8.048705570025369127051817486063,0.002346995312720537123218900177,True,False
48,48_0,COMPLETED,SOBOL,0.600000000000000088817841970013,3574.000000000000000000000000000000,0.969999999999999973354647408996,412,650,3.569929397313855723439246503403,0.026105840287636968011231175524,False,True
49,49_0,FAILED,SOBOL,,,,4000,2688,5.031567313476466019039889943087,0.013883072974625975185003490253,True,False
50,50_0,FAILED,SOBOL,,,,3496,1725,2.304001072641462144474644446746,0.049824163643177599158917701061,True,False
51,51_0,FAILED,SOBOL,,,,2094,4706,8.804177616994827815233293222263,0.012546109445858747225011065041,False,True
52,52_0,COMPLETED,SOBOL,0.589999999999999968913755310496,7257.000000000000000000000000000000,0.969999999999999973354647408996,1378,1948,6.417307208461688006195799971465,0.006040873960126192515618370749,False,True
53,53_0,FAILED,SOBOL,,,,3113,3966,4.993509390948340787019787967438,0.043423020800109957129109261587,True,False
54,54_0,FAILED,SOBOL,,,,4403,526,7.732124706366100497234583599493,0.020583548734430225091163180196,True,False
55,55_0,FAILED,SOBOL,,,,1108,3486,1.191671669148840040364234482695,0.032699205114971846564131396917,False,True
56,56_0,COMPLETED,SOBOL,0.600000000000000088817841970013,8280.000000000000000000000000000000,0.969999999999999973354647408996,820,1419,8.481670176357031465386171475984,0.038181894845329224230656706141,True,True
57,57_0,COMPLETED,SOBOL,0.330000000000000015543122344752,14.000000000000000000000000000000,0.110000000000000000555111512313,4691,4380,0.106624215260148050288258048113,0.001221281643956899799069448775,False,False
58,58_0,COMPLETED,SOBOL,0.320000000000000006661338147751,8.000000000000000000000000000000,0.000000000000000000000000000000,2775,976,7.208781041975133696553257323103,0.036388853491283956742563532316,False,False
59,59_0,COMPLETED,SOBOL,0.589999999999999968913755310496,13622.000000000000000000000000000000,0.950000000000000066613381477509,1715,2995,3.872311256240122290250837977510,0.023848783483728767246256907697,True,True
60,60_0,COMPLETED,SOBOL,0.609999999999999986677323704498,366.000000000000000000000000000000,0.910000000000000031086244689504,2392,198,1.494044513774104299130840445287,0.017935352606698873323409770819,True,True
61,61_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,3198,3178,9.909367563721723115577333373949,0.030555342384614051637337084344,False,False
62,62_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,4328,2257,2.796141547868028265355633266154,0.006942493487149477976450029360,False,False
63,63_0,FAILED,SOBOL,,,,85,4294,6.094770638966933162805617030244,0.043820162727497523336150919704,True,True
64,64_0,FAILED,SOBOL,,,,124,1386,2.841701436159201232811710724491,0.000556943850591778717024071810,True,True
65,65_0,COMPLETED,SOBOL,0.320000000000000006661338147751,8.000000000000000000000000000000,0.000000000000000000000000000000,4366,4654,5.749725518179126915185861435020,0.037831084487028425467070036348,False,False
66,66_0,COMPLETED,SOBOL,0.289999999999999980015985556747,9.000000000000000000000000000000,0.020000000000000000416333634234,3160,1244,1.605372202062979258840869078995,0.024320443451404574058960506022,False,False
67,67_0,RUNNING,SOBOL,,,,2352,2954,9.473817724773660131631913827732,0.036545622925274079406676719373,True,True
68,68_0,COMPLETED,SOBOL,0.609999999999999986677323704498,269.000000000000000000000000000000,0.609999999999999986677323704498,1676,88,7.173610917821527266369230346754,0.029988512980751693554060111069,True,True
69,69_0,COMPLETED,SOBOL,0.320000000000000006661338147751,8.000000000000000000000000000000,0.000000000000000000000000000000,2737,3377,4.227746141165495075142644054722,0.017873751871287823361766911034,False,False
70,70_0,COMPLETED,SOBOL,0.320000000000000006661338147751,8.000000000000000000000000000000,0.000000000000000000000000000000,4730,2443,8.361182840774766589220234891400,0.044582691197283565165410124109,False,False
71,71_0,RUNNING,SOBOL,,,,860,4174,0.533014406914822824745670004631,0.007195113906636834560925919391,True,True
72,72_0,COMPLETED,SOBOL,0.600000000000000088817841970013,3627.000000000000000000000000000000,0.969999999999999973354647408996,1148,925,7.920964581010863980736758094281,0.014185614299494773635212929719,False,True
73,73_0,RUNNING,SOBOL,,,,4442,2655,0.677399641556665321751040664822,0.026721767426934096151258657414,True,False
74,74_0,RUNNING,SOBOL,,,,3074,1685,6.696593543552793903472775127739,0.012437750665936619237639249036,True,False
75,75_0,RUNNING,SOBOL,,,,1339,4973,4.413487591960468137131101684645,0.049400772708933803067932188924,False,True
76,76_0,COMPLETED,SOBOL,0.589999999999999968913755310496,8856.000000000000000000000000000000,0.959999999999999964472863211995,2054,2146,2.104791548415087198975470528239,0.043436210881453010679287274343,False,True
77,77_0,RUNNING,SOBOL,,,,3457,3858,9.308079995005391182871790078934,0.006559434330556541611900733812,True,False
78,78_0,RUNNING,SOBOL,,,,4039,404,3.299782594960182890986288839485,0.032494853728916500701373593074,True,False
79,79_0,COMPLETED,SOBOL,0.600000000000000088817841970013,13684.000000000000000000000000000000,0.940000000000000057731597280508,452,3674,5.620728645201773510109433118487,0.019869430918712169265027966958,False,True
80,80_0,COMPLETED,SOBOL,0.320000000000000006661338147751,462.000000000000000000000000000000,0.040000000000000000832667268469,552,500,1.044019951679743707373404504324,0.045706894245930017317558480272,True,False
81,81_0,RUNNING,SOBOL,,,,3866,3461,7.544197688006796909121476346627,0.008348914192989468838201894130,False,True
82,82_0,COMPLETED,SOBOL,0.589999999999999968913755310496,7421.000000000000000000000000000000,0.969999999999999973354647408996,3670,1895,4.809766200227663546229450730607,0.028868087957613173394344485700,False,True
83,83_0,RUNNING,SOBOL,,,,1915,3913,6.271402924416587865152905578725,0.016728258520364761019472155112,True,False
84,84_0,RUNNING,SOBOL,,,,1556,1780,8.971894721504300562742173497099,0.022354814670979977070386368609,True,False
85,85_0,RUNNING,SOBOL,,,,2939,4761,2.431440492313355239417660413892,0.034601755040697755594347739816,False,True
86,86_0,COMPLETED,SOBOL,0.600000000000000088817841970013,1769.000000000000000000000000000000,0.969999999999999973354647408996,4537,673,5.157392800777220287500313133933,0.002527861276641488099542476320,False,True
87,87_0,RUNNING,SOBOL,,,,969,2712,3.733596175237559045001489721471,0.039781748686917126067719152616,True,False
88,88_0,COMPLETED,SOBOL,0.320000000000000006661338147751,8.000000000000000000000000000000,0.000000000000000000000000000000,642,2192,5.969020544001833350478136708261,0.034386462123598908469102042318,False,False
89,89_0,RUNNING,SOBOL,,,,4864,4229,2.632551950240507920852905954234,0.021790639501530678634466653421,True,True
90,90_0,COMPLETED,SOBOL,0.619999999999999995559107901499,389.000000000000000000000000000000,0.890000000000000013322676295502,2642,184,9.741575066876597688292349630501,0.041536292600911114969441939593,True,True
91,91_0,COMPLETED,SOBOL,0.320000000000000006661338147751,10.000000000000000000000000000000,0.040000000000000000832667268469,1854,3164,1.366527913806028671217518422054,0.004634450672660023196058887152,False,False
92,92_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,2252,992,4.056132223243825940528495266335,0.011239527231547983068815632635,False,False
93,93_0,COMPLETED,SOBOL,0.589999999999999968913755310496,11969.000000000000000000000000000000,0.950000000000000066613381477509,3333,3011,7.354760122369044417212080588797,0.048224313120823356082489397068,True,True
94,94_0,COMPLETED,SOBOL,0.600000000000000088817841970013,5722.000000000000000000000000000000,0.969999999999999973354647408996,4153,1481,0.254198156446218515025492479253,0.015377038468141110069686838813,True,True
95,95_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,264,4443,8.669522398367524473883349855896,0.027892941319849342413084158920,False,False
96,96_0,RUNNING,SOBOL,,,,208,1132,6.786976037848741150071418815060,0.040092931728810073110924605544,True,False
97,97_0,COMPLETED,SOBOL,0.589999999999999968913755310496,14379.000000000000000000000000000000,0.969999999999999973354647408996,4131,2839,4.616201984439046057673294853885,0.003129086515866220073733838802,False,True
98,98_0,COMPLETED,SOBOL,0.600000000000000088817841970013,7217.000000000000000000000000000000,0.969999999999999973354647408996,3385,1262,7.972136225542985954461983055808,0.036024766659364104715024268444,False,True
99,99_0,RUNNING,SOBOL,,,,2278,4537,0.919019775784574499688517335017,0.023487790361978115594165927860,True,False
100,100_0,FAILED,SOBOL,,,,1743,2413,3.228934016437269960420053394046,0.016749400102533403000837353147,True,False
101,101_0,FAILED,SOBOL,,,,2518,4138,5.359431576983072709197131189285,0.029372624842450022891737759778,False,True
102,102_0,COMPLETED,SOBOL,0.550000000000000044408920985006,416.000000000000000000000000000000,0.270000000000000017763568394003,4978,41,1.995037228142842566924741731782,0.009675242989324034717513178805,False,True
103,103_0,FAILED,SOBOL,,,,763,3334,9.085993776550516543011326575652,0.046549821469932799178348403757,True,False
104,104_0,COMPLETED,SOBOL,0.320000000000000006661338147751,9.000000000000000000000000000000,0.020000000000000000416333634234,1060,1569,1.866479020106606157014539348893,0.027243376421276482152178388674,False,False
105,105_0,FAILED,SOBOL,,,,4681,4862,9.544551743450574221583337930497,0.015017515398096294154672847299,True,True
106,106_0,COMPLETED,SOBOL,0.600000000000000088817841970013,3252.000000000000000000000000000000,0.969999999999999973354647408996,2845,806,3.063901916466653219117688422557,0.047139677457977091634688804334,True,True
107,107_0,COMPLETED,SOBOL,0.320000000000000006661338147751,8.000000000000000000000000000000,0.000000000000000000000000000000,1416,2532,5.859670982606709266349298559362,0.009864855272229761801172642777,False,False
108,108_0,COMPLETED,SOBOL,0.320000000000000006661338147751,9.000000000000000000000000000000,0.000000000000000000000000000000,1990,370,8.158659592451527942102984525263,0.004081573759671301357410122534,False,False
109,109_0,COMPLETED,SOBOL,0.589999999999999968913755310496,13596.000000000000000000000000000000,0.969999999999999973354647408996,3672,3643,0.442746174471452869081389280836,0.041466811359394346869766678765,True,True
110,110_0,COMPLETED,SOBOL,0.600000000000000088817841970013,10849.000000000000000000000000000000,0.969999999999999973354647408996,3794,2104,6.931876223747619469861547258915,0.020996051936876029830880696636,True,True
111,111_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,545,3809,4.176384246458299642767997283954,0.033108473355416209726875820252,False,False
112,112_0,COMPLETED,SOBOL,0.589999999999999968913755310496,7808.000000000000000000000000000000,0.969999999999999973354647408996,328,2003,9.988340038903057660490958369337,0.007705696037970484121859549020,True,True
113,113_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,3929,4027,1.413155438028276034145847006585,0.044609871756285432442545868525,False,False
114,114_0,COMPLETED,SOBOL,0.320000000000000006661338147751,9.000000000000000000000000000000,0.000000000000000000000000000000,3578,625,6.176268925013952859615073975874,0.018722725079394878650029809819,False,False
115,115_0,FAILED,SOBOL,,,,2168,3582,2.717780666935257549710058810888,0.031320881491526952888904133943,True,True
116,116_0,COMPLETED,SOBOL,0.600000000000000088817841970013,3545.000000000000000000000000000000,0.969999999999999973354647408996,1316,707,0.026958160390146080481743595669,0.037152887878939513943699068932,True,True
117,117_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,3018,2749,8.564302066628821208382760232780,0.024637672477401794529638934250,False,False
118,118_0,COMPLETED,SOBOL,0.320000000000000006661338147751,8.000000000000000000000000000000,0.000000000000000000000000000000,4468,1826,3.790291034715250084730087110074,0.038970099154859785817173190026,False,False
119,119_0,FAILED,SOBOL,,,,1200,4801,7.289056381644681614773162436904,0.001986000715754926600198349007,True,True
120,120_0,COMPLETED,SOBOL,0.619999999999999995559107901499,396.000000000000000000000000000000,0.950000000000000066613381477509,862,297,4.914490540540778162892365799053,0.019793910331558438320254111886,False,True
121,121_0,FAILED,SOBOL,,,,4805,3273,6.498223811349832068628984416137,0.031935931938234719817959472721,True,False
122,122_0,FAILED,SOBOL,,,,2730,2312,1.110143695507198602356879746367,0.005275405479129404925919821778,True,False
123,123_0,FAILED,SOBOL,,,,1604,4356,7.810534569967538587320632359479,0.042635577701497825997556390121,False,True
124,124_0,COMPLETED,SOBOL,0.600000000000000088817841970013,6633.000000000000000000000000000000,0.959999999999999964472863211995,2495,1519,5.111260969987140079240361956181,0.049035204023588449540049793995,False,True
125,125_0,FAILED,SOBOL,,,,3250,4475,3.487251206314191165347438072786,0.011782145684119314094084884914,True,False
126,126_0,FAILED,SOBOL,,,,4226,1032,8.886246895686722879759145143908,0.025341050589922815838850311820,True,False
127,127_0,FAILED,SOBOL,,,,30,3055,2.223696119875647081443048591609,0.013094939291011542872866790788,False,True
128,128_0,FAILED,SOBOL,,,,6,2182,5.215193932895549444594962551491,0.031031992543488741420620868894,True,False
129,129_0,FAILED,SOBOL,,,,4251,3888,3.708379022051580431451611730154,0.018431542172096672393966088066,False,True
130,130_0,COMPLETED,SOBOL,0.609999999999999986677323704498,549.000000000000000000000000000000,0.969999999999999973354647408996,3275,448,8.939153830410912604520490276627,0.045091398699209098155371577832,False,True
131,131_0,FAILED,SOBOL,,,,2471,3721,2.471876951770857200330056002713,0.008190971502102909612696990393,True,False
132,132_0,FAILED,SOBOL,,,,1638,884,4.781802404426039210250110045308,0.001501453639008104926078068786,True,False
133,133_0,COMPLETED,SOBOL,0.589999999999999968913755310496,11529.000000000000000000000000000000,0.950000000000000066613381477509,2696,2610,6.326458009906113844067476748023,0.038487843086943029913271629994,False,True
134,134_0,COMPLETED,SOBOL,0.600000000000000088817841970013,6498.000000000000000000000000000000,0.959999999999999964472863211995,4771,1647,1.087202979254536350239845887700,0.024929584509693087507331554775,False,True
135,135_0,FAILED,SOBOL,,,,897,4941,7.514202769043856200426034774864,0.037441048439592124197350386794,True,False
136,136_0,COMPLETED,SOBOL,0.500000000000000000000000000000,31.000000000000000000000000000000,0.230000000000000009992007221626,1185,119,0.274562077021226313977564359448,0.042926735530141743590881731052,False,False
137,137_0,FAILED,SOBOL,,,,4483,3412,8.616593942930922622736034099944,0.005564319505821913730558847533,True,True
138,138_0,COMPLETED,SOBOL,0.589999999999999968913755310496,9447.000000000000000000000000000000,0.969999999999999973354647408996,3033,2491,4.010784720451571416788283386268,0.031450631395448000460213222595,True,True
139,139_0,COMPLETED,SOBOL,0.320000000000000006661338147751,8.000000000000000000000000000000,0.000000000000000000000000000000,1301,4216,7.392393357709981849268388032215,0.019312408467289061270166783402,False,False
140,140_0,COMPLETED,SOBOL,0.320000000000000006661338147751,8.000000000000000000000000000000,0.000000000000000000000000000000,2173,1340,9.691393179557286075009869819041,0.013577217487152666228200637022,False,False
141,141_0,FAILED,SOBOL,,,,3572,4615,1.389637806511484052762739338505,0.025825575538445267459453091874,True,True
142,142_0,COMPLETED,SOBOL,0.600000000000000088817841970013,4459.000000000000000000000000000000,0.969999999999999973354647408996,3923,1210,6.003907136727125504194191307761,0.011494007251691074761312805208,True,True
143,143_0,COMPLETED,SOBOL,0.320000000000000006661338147751,8.000000000000000000000000000000,0.000000000000000000000000000000,333,2917,2.584458400819450663021825675969,0.048743269863072785641477935314,False,False
144,144_0,COMPLETED,SOBOL,0.600000000000000088817841970013,3277.000000000000000000000000000000,0.969999999999999973354647408996,511,954,8.415951889828779286517601576634,0.023002486868761481964007487022,True,True
145,145_0,COMPLETED,SOBOL,0.390000000000000013322676295502,15.000000000000000000000000000000,0.110000000000000000555111512313,3829,2977,0.504726431519724405561078128812,0.035543267745524645406796082625,False,False
146,146_0,COMPLETED,SOBOL,0.320000000000000006661338147751,8.000000000000000000000000000000,0.000000000000000000000000000000,3707,1441,7.142681528737769625081455160398,0.003420241394080221659923513045,False,False
147,147_0,FAILED,SOBOL,,,,1955,4397,4.270032841777429588603354204679,0.040381848705932497922699297987,True,True
148,148_0,COMPLETED,SOBOL,0.589999999999999968913755310496,12250.000000000000000000000000000000,0.950000000000000066613381477509,1441,2234,1.579220504257828006089425798564,0.046261685987934474117988514763,True,True
149,149_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,2820,4278,9.530722455430776562934624962509,0.009383305878378451342358701481,False,False
150,150_0,COMPLETED,SOBOL,0.320000000000000006661338147751,11.000000000000000000000000000000,0.010000000000000000208166817117,4656,219,2.881851784682832651185435679508,0.029854905989021063988930748678,False,False
151,151_0,COMPLETED,SOBOL,0.589999999999999968913755310496,12385.000000000000000000000000000000,0.969999999999999973354647408996,1085,3195,5.716660372993909611238905199571,0.017233922100625933410134038581,True,True
152,152_0,COMPLETED,SOBOL,0.600000000000000088817841970013,8433.000000000000000000000000000000,0.959999999999999964472863211995,758,1748,3.323178598599508593025575464708,0.010346379264723509772139209417,False,True
153,153_0,RUNNING,SOBOL,,,,4983,4723,5.570871011974290354373806621879,0.047624955872539433132661912396,True,False
154,154_0,RUNNING,SOBOL,,,,2523,629,2.057632543613202802390560464119,0.014728623499628158005636535677,True,False
155,155_0,COMPLETED,SOBOL,0.589999999999999968913755310496,10700.000000000000000000000000000000,0.969999999999999973354647408996,1738,2671,9.343862989191897838736622361466,0.026952196464408190168526857633,False,True
156,156_0,COMPLETED,SOBOL,0.609999999999999986677323704498,3346.000000000000000000000000000000,0.969999999999999973354647408996,2293,547,6.644599558237009873096212686505,0.033400388338137416976980631489,False,True
157,157_0,RUNNING,SOBOL,,,,3370,3504,4.434747839498334620600417110836,0.021284209547098725812119823786,True,False
158,158_0,FAILED,SOBOL,,,,4116,1925,7.958883852787316470767109422013,0.040982267233077442070143803221,True,False
159,159_0,RUNNING,SOBOL,,,,223,3949,0.632376318357884881216079975275,0.003599314741324633349500716761,False,True
160,160_0,COMPLETED,SOBOL,0.609999999999999986677323704498,494.000000000000000000000000000000,0.950000000000000066613381477509,249,326,3.769011976342648395643664116506,0.016245981061831116232241356556,True,True
161,161_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,4169,3596,7.341069103296846698469835246215,0.028383563746698203811291705279,False,False
162,162_0,COMPLETED,SOBOL,0.400000000000000022204460492503,151.000000000000000000000000000000,0.100000000000000005551115123126,3348,2068,0.072000219925306738200099232472,0.008637051887810231337594402135,False,False
163,163_0,FAILED,SOBOL,,,,2237,3780,8.526363984017633512735301337671,0.045998827668838206117474243229,True,True
164,164_0,COMPLETED,SOBOL,0.600000000000000088817841970013,8436.000000000000000000000000000000,0.959999999999999964472863211995,1859,1607,6.226145965063014209306402335642,0.039490590120665733375737715960,True,True
165,165_0,COMPLETED,SOBOL,0.320000000000000006661338147751,8.000000000000000000000000000000,0.000000000000000000000000000000,2637,4895,2.694365330972708694190487221931,0.002238946512341499425757795905,False,False
166,166_0,COMPLETED,SOBOL,0.320000000000000006661338147751,7.000000000000000000000000000000,0.000000000000000000000000000000,4859,847,9.952537712393327851145841123071,0.035087056321091950050750085666,False,False
167,167_0,COMPLETED,SOBOL,0.589999999999999968913755310496,10634.000000000000000000000000000000,0.969999999999999973354647408996,647,2577,1.460333849651739068775668783928,0.022836317272856832688576744772,True,True
168,168_0,COMPLETED,SOBOL,0.589999999999999968913755310496,10811.000000000000000000000000000000,0.950000000000000066613381477509,945,2365,8.829360901365987501776544377208,0.005118997011799365434714381706,False,True
169,169_0,FAILED,SOBOL,,,,4561,4096,2.249829006846062906532779379631,0.042018547931220381896899596086,True,False
170,170_0,FAILED,SOBOL,,,,2964,10,5.144307304337621289391790924128,0.021498728206846864224877080574,True,False
171,171_0,COMPLETED,SOBOL,0.589999999999999968913755310496,13943.000000000000000000000000000000,0.959999999999999964472863211995,1531,3299,3.447119594126939912115403785720,0.034098302300553773314106820180,False,True
172,172_0,COMPLETED,SOBOL,0.600000000000000088817841970013,4236.000000000000000000000000000000,0.959999999999999964472863211995,1949,1166,1.138412338579073423971976808389,0.028181831005495042857811327508,False,True
173,173_0,FAILED,SOBOL,,,,3635,2876,7.755784927735105860335806937655,0.015668222113046796628577084221,True,False
174,174_0,FAILED,SOBOL,,,,3831,1308,4.872223246750422731565777212381,0.047742785440292215271007592037,True,False
175,175_0,FAILED,SOBOL,,,,586,4576,6.529133868110366556436474638758,0.010754251029808075540428191630,False,True
176,176_0,FAILED,SOBOL,,,,447,1559,1.971946071773767572565816408314,0.036253708680160347255228003860,True,False
