trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,feature_id,threshold,window_size
0,0_0,FAILED,SOBOL,,,,4877,0,0.944649942159652700190974883299,3136
1,1_0,FAILED,SOBOL,,,,384,5,0.260649534197524179734983817980,1740
2,2_0,FAILED,SOBOL,,,,1783,3,0.549397213112562843306818649580,3861
3,3_0,FAILED,SOBOL,,,,3463,7,0.235870202187448751995901830014,1176
4,4_0,FAILED,SOBOL,,,,2506,3,0.441944969885051275326759423479,506
5,5_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1352.000000000000000000000000000000,0.000000000000000000000000000000,2076,9,0.755578578710556003628084908996,4383
6,6_0,FAILED,SOBOL,,,,677,1,0.062379251917824146689284248168,2437
7,7_0,COMPLETED,SOBOL,0.560000000000000053290705182008,1260.000000000000000000000000000000,0.000000000000000000000000000000,3920,7,0.746242634249851155558985738026,2603
8,8_0,FAILED,SOBOL,,,,4223,2,0.123016152555122978973223268895,4942
9,9_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1219.000000000000000000000000000000,0.000000000000000000000000000000,980,8,0.686530973793938792404389914736,108
10,10_0,FAILED,SOBOL,,,,2398,0,0.382701102893799549597986242588,3006
11,11_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1351.000000000000000000000000000000,0.000000000000000000000000000000,2828,6,0.817689290497451981565291134757,1882
12,12_0,FAILED,SOBOL,,,,3161,2,0.610514276467263750092229201982,1360
13,13_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1522.000000000000000000000000000000,0.000000000000000000000000000000,1481,6,0.175663143306970609414108253077,3674
14,14_0,COMPLETED,SOBOL,0.479999999999999982236431605997,12863.000000000000000000000000000000,0.300000000000000044408920985006,62,4,0.885886266699060787033204178442,639
15,15_0,FAILED,SOBOL,,,,4554,9,0.322264847559854406000567905721,4243
16,16_0,FAILED,SOBOL,,,,4528,4,0.653705025548115381539560075908,2321
17,17_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1546.000000000000000000000000000000,0.000000000000000000000000000000,270,8,0.094469370903447272280750723894,2800
18,18_0,FAILED,SOBOL,,,,1351,2,0.850011635046452274089290312986,391
19,19_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1509.000000000000000000000000000000,0.000000000000000000000000000000,3422,6,0.411749346766620893944832459965,4580
20,20_0,FAILED,SOBOL,,,,3090,0,0.143174120567739010523311549150,4058
21,21_0,FAILED,SOBOL,,,,2269,5,0.581573463290929848490407039208,1060
22,22_0,FAILED,SOBOL,,,,1187,2,0.355224875977262877224660542197,3333
23,23_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1484.000000000000000000000000000000,0.000000000000000000000000000000,4195,8,0.914353932721540307859697804815,1624
24,24_0,FAILED,SOBOL,,,,3873,1,0.290213784480467418269711288303,833
25,25_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1430.000000000000000000000000000000,0.000000000000000000000000000000,865,6,0.978462871821597190979957758827,4124
26,26_0,FAILED,SOBOL,,,,1966,4,0.205833042692393053396671120936,1554
27,27_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1389.000000000000000000000000000000,0.000000000000000000000000000000,2787,9,0.516055555883795036287153834564,3556
28,28_0,FAILED,SOBOL,,,,3744,3,0.785479754500091109647996745480,2887
29,29_0,FAILED,SOBOL,,,,1673,7,0.475363839209079763747922697803,2076
30,30_0,FAILED,SOBOL,,,,572,1,0.716843158623203580148697255936,4823
31,31_0,FAILED,SOBOL,,,,4831,5,0.028457016838714481454797322613,302
32,32_0,FAILED,SOBOL,,,,4718,3,0.393206897223368267990650792854,1666
33,33_0,COMPLETED,SOBOL,0.560000000000000053290705182008,1493.000000000000000000000000000000,0.000000000000000000000000000000,539,7,0.827707296820357485422903209837,3375
34,34_0,FAILED,SOBOL,,,,1630,0,0.103305225025862451593283708462,945
35,35_0,FAILED,SOBOL,,,,3621,5,0.666332273129373819919862853567,3944
36,36_0,FAILED,SOBOL,,,,2665,1,0.903708752863109143760311781080,4613
37,37_0,FAILED,SOBOL,,,,1923,7,0.340575106859207166198899585652,424
38,38_0,FAILED,SOBOL,,,,831,3,0.598120074233040255329285628250,2677
39,39_0,FAILED,SOBOL,,,,3760,9,0.163756729079410440208519617045,2198
40,40_0,FAILED,SOBOL,,,,4063,0,0.538400807077065057804077241599,180
41,41_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1493.000000000000000000000000000000,0.000000000000000000000000000000,1134,6,0.224386008145287640935805484332,4702
42,42_0,FAILED,SOBOL,,,,2245,2,0.965811843078583476263077045587,2111
43,43_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1471.000000000000000000000000000000,0.000000000000000000000000000000,2987,8,0.281323633167892717121816303916,2922
44,44_0,FAILED,SOBOL,,,,3319,4,0.043105787716805933629249381056,3445
45,45_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1400.000000000000000000000000000000,0.000000000000000000000000000000,1327,9,0.727456943184137339031281044299,1443
46,46_0,FAILED,SOBOL,,,,216,1,0.454829817285761217604544981441,4170
47,47_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1293.000000000000000000000000000000,0.000000000000000000000000000000,4395,6,0.768951214117929326974376635917,879
48,48_0,FAILED,SOBOL,,,,4686,2,0.195810651177540429035417446357,2561
49,49_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1515.000000000000000000000000000000,0.000000000000000000000000000000,116,6,0.505546328129246824722997644130,2395
50,50_0,FAILED,SOBOL,,,,1505,4,0.310400452356785538921002398638,4497
51,51_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1354.000000000000000000000000000000,0.000000000000000000000000000000,3263,8,0.998162718329578591003325982456,621
52,52_0,FAILED,SOBOL,,,,2930,3,0.698544660709798370668011102680,1142
53,53_0,FAILED,SOBOL,,,,2423,8,0.010645340293645857293602929872,3828
54,54_0,FAILED,SOBOL,,,,1034,0,0.797390349438414025584620503651,1863
55,55_0,FAILED,SOBOL,,,,4354,5,0.487761270387098211376297740571,3259
56,56_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1228.000000000000000000000000000000,0.000000000000000000000000000000,4032,4,0.861491681838408074334267894301,4364
57,57_0,FAILED,SOBOL,,,,712,9,0.422742557318881162498058756682,760
58,58_0,FAILED,SOBOL,,,,2120,1,0.633019131731241913030316936783,3639
59,59_0,FAILED,SOBOL,,,,2628,7,0.073296655718237166410311544951,1325
60,60_0,FAILED,SOBOL,,,,3585,1,0.374022566370666054158533597729,1993
61,61_0,COMPLETED,SOBOL,0.510000000000000008881784197001,1310.000000000000000000000000000000,0.000000000000000000000000000000,1828,5,0.933638444483280149910342515795,3116
62,62_0,FAILED,SOBOL,,,,419,3,0.129805903812870382374455857644,62
63,63_0,FAILED,SOBOL,,,,4989,7,0.568692082775756668766575785412,4896
64,64_0,FAILED,SOBOL,,,,4957,3,0.180912453221157204508173776958,732
65,65_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1575.000000000000000000000000000000,0.000000000000000000000000000000,465,9,0.619676806012168568393860823562,4315
66,66_0,FAILED,SOBOL,,,,1859,1,0.314876445103436708450317382812,1256
67,67_0,COMPLETED,SOBOL,0.560000000000000053290705182008,1358.000000000000000000000000000000,0.000000000000000000000000000000,3539,7,0.874614149387925809975286028930,3629
68,68_0,FAILED,SOBOL,,,,2581,0,0.676206991121172884540158065647,3048
69,69_0,FAILED,SOBOL,,,,2152,5,0.116606341280043129815524594051,1983
70,70_0,FAILED,SOBOL,,,,758,3,0.825857993153855218793069070671,4866
71,71_0,FAILED,SOBOL,,,,4000,7,0.386987042462453245672548973744,13
72,72_0,FAILED,SOBOL,,,,4303,1,0.762731273846700807972354141384,2366
73,73_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1376.000000000000000000000000000000,0.000000000000000000000000000000,1061,6,0.452980368623509987990871650254,2513
74,74_0,FAILED,SOBOL,,,,2474,4,0.740757914442568998758531506610,552
75,75_0,FAILED,SOBOL,,,,2904,9,0.052980420198291543198987341157,4487
76,76_0,FAILED,SOBOL,,,,3236,2,0.252228936746716481120955677397,3759
77,77_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1408.000000000000000000000000000000,0.000000000000000000000000000000,1557,8,0.940113028891384594487590220524,1133
78,78_0,FAILED,SOBOL,,,,143,0,0.245942587492987502217900441792,3229
79,79_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1384.000000000000000000000000000000,0.000000000000000000000000000000,4635,6,0.555556438272818975399047758401,1813
80,80_0,RUNNING,SOBOL,,,,4447,0,0.481570180552080284730465109533,4750
81,81_0,FAILED,SOBOL,,,,190,5,0.795569751212373388327137035958,209
82,82_0,FAILED,SOBOL,,,,1276,3,0.023917699057608845375488826335,2932
83,83_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1423.000000000000000000000000000000,0.000000000000000000000000000000,3345,8,0.708390680696815211447869842232,2180
84,84_0,COMPLETED,SOBOL,0.419999999999999984456877655248,2485.000000000000000000000000000000,0.029999999999999998889776975375,3014,4,0.969039766326546647690065583447,1453
85,85_0,COMPLETED,SOBOL,0.419999999999999984456877655248,14003.000000000000000000000000000000,0.119999999999999995559107901499,2194,9,0.284673382587730894321964569826,3513
86,86_0,FAILED,SOBOL,,,,1107,2,0.527131401000544452806195749872,928
87,87_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1461.000000000000000000000000000000,0.000000000000000000000000000000,4115,6,0.212994775896891946898037417668,4200
88,88_0,FAILED,SOBOL,,,,3792,3,0.585876062499359195889780949074,3424
89,89_0,FAILED,SOBOL,,,,785,7,0.151390891173854458262582056705,1695
90,90_0,FAILED,SOBOL,,,,1891,1,0.907911289203912064138535242819,3954
91,91_0,FAILED,SOBOL,,,,2711,5,0.344899469371885036839131544184,1014
92,92_0,FAILED,SOBOL,,,,3668,1,0.083142523273825652552204701351,433
93,93_0,COMPLETED,SOBOL,0.419999999999999984456877655248,9606.000000000000000000000000000000,0.010000000000000000208166817117,1598,7,0.646291397549211943385216727620,4681
94,94_0,FAILED,SOBOL,,,,492,4,0.420921866146847623024740414621,2248
95,95_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1362.000000000000000000000000000000,0.000000000000000000000000000000,4750,9,0.855300439571961779172681872296,2707
96,96_0,FAILED,SOBOL,,,,4804,1,0.721046631859615483328695972887,4076
97,97_0,FAILED,SOBOL,,,,624,7,0.032782316247001293263441112913,804
98,98_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1207.000000000000000000000000000000,0.000000000000000000000000000000,1700,4,0.773236709404736766160226579814,3546
99,99_0,COMPLETED,SOBOL,0.419999999999999984456877655248,13590.000000000000000000000000000000,0.040000000000000000832667268469,3693,9,0.462998967941850414486992804086,1485
100,100_0,FAILED,SOBOL,,,,2736,3,0.233548978254199041115768409327,2067
101,101_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1770.000000000000000000000000000000,0.000000000000000000000000000000,1993,8,0.543649665273725934966364548018,2819
102,102_0,FAILED,SOBOL,,,,916,0,0.270052019624039518763680689517,253
103,103_0,COMPLETED,SOBOL,0.540000000000000035527136788005,969.000000000000000000000000000000,0.000000000000000000000000000000,3846,5,0.958422933137044297247086888092,4794
104,104_0,FAILED,SOBOL,,,,4149,4,0.336037724213674671158713636032,2751
105,105_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1338.000000000000000000000000000000,0.000000000000000000000000000000,1219,9,0.895288607129827163078061857959,2292
106,106_0,FAILED,SOBOL,,,,2316,2,0.169915450472384682578663728236,4570
107,107_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1335.000000000000000000000000000000,0.000000000000000000000000000000,3058,6,0.608192967023700514772599490243,322
108,108_0,FAILED,SOBOL,,,,3390,0,0.838743195608258274020840872254,1050
109,109_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1399.000000000000000000000000000000,0.000000000000000000000000000000,1397,6,0.400359081156551832592072059924,3989
110,110_0,FAILED,SOBOL,,,,301,2,0.656933885691687424746021406463,1575
111,111_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1456.000000000000000000000000000000,0.000000000000000000000000000000,4482,8,0.097820057218894362893735205944,3303
112,112_0,FAILED,SOBOL,,,,4601,2,0.928098553793504810194292531378,137
113,113_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1467.000000000000000000000000000000,0.000000000000000000000000000000,30,8,0.364598960826173434934815986708,4990
114,114_0,FAILED,SOBOL,,,,1434,0,0.575854263979941660700490047020,1951
115,115_0,FAILED,SOBOL,,,,3192,5,0.140881304647773514249209370064,3015
116,116_0,FAILED,SOBOL,,,,2860,2,0.432832102313637723245420829699,3742
