trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,n_samples,threshold,outlier_detector_kwargs
36,36_0,COMPLETED,SOBOL,0.130000000000000004440892098501,1227.000000000000000000000000000000,0.270000000000000017763568394003,681,2530,0.810487933486700007357228514593,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
37,37_0,COMPLETED,SOBOL,0.280000000000000026645352591004,1056.000000000000000000000000000000,1.000000000000000000000000000000,4504,1657,0.404385386317968387182020251203,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
38,38_0,COMPLETED,SOBOL,0.140000000000000013322676295502,1374.000000000000000000000000000000,0.729999999999999982236431605997,3548,4843,0.635828491289168629130301724217,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
39,39_0,COMPLETED,SOBOL,0.170000000000000012212453270877,951.000000000000000000000000000000,1.000000000000000000000000000000,2227,679,0.040146812994033095889356843600,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
40,40_0,COMPLETED,SOBOL,0.179999999999999993338661852249,1255.000000000000000000000000000000,0.550000000000000044408920985006,1880,3411,0.705637806277722101633287365985,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
41,41_0,COMPLETED,SOBOL,0.179999999999999993338661852249,1139.000000000000000000000000000000,1.000000000000000000000000000000,3211,2419,0.111655983787029983167471414163,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
42,42_0,COMPLETED,SOBOL,0.160000000000000003330669073875,1720.000000000000000000000000000000,1.000000000000000000000000000000,4831,4237,0.850071025677025304823075657623,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
43,43_0,COMPLETED,SOBOL,0.429999999999999993338661852249,2020.000000000000000000000000000000,1.000000000000000000000000000000,998,267,0.441796546287834657196214038777,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
44,44_0,COMPLETED,SOBOL,0.040000000000000000832667268469,1224.000000000000000000000000000000,0.059999999999999997779553950750,274,4398,0.176962088653817767314180287030,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
45,45_0,COMPLETED,SOBOL,0.330000000000000015543122344752,1173.000000000000000000000000000000,1.000000000000000000000000000000,3953,1024,0.523377425739541601856785746349,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
46,46_0,COMPLETED,SOBOL,0.140000000000000013322676295502,965.000000000000000000000000000000,1.000000000000000000000000000000,2997,2956,0.251739372542127970433512018644,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
47,47_0,COMPLETED,SOBOL,0.289999999999999980015985556747,2763.000000000000000000000000000000,1.000000000000000000000000000000,1821,1292,0.907580337336286846472432898736,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
48,48_0,COMPLETED,SOBOL,0.179999999999999993338661852249,913.000000000000000000000000000000,0.520000000000000017763568394003,1613,3123,0.081918108530342578776917150662,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
49,49_0,COMPLETED,SOBOL,0.209999999999999992228438827624,1166.000000000000000000000000000000,1.000000000000000000000000000000,2946,1457,0.734339850492775392254429789318,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
50,50_0,COMPLETED,SOBOL,0.149999999999999994448884876874,1220.000000000000000000000000000000,0.839999999999999968913755310496,3868,4564,0.475425006967037933058861653990,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
51,51_0,COMPLETED,SOBOL,0.040000000000000000832667268469,1542.000000000000000000000000000000,0.029999999999999998889776975375,32,1190,0.817477920155972204163674632582,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
52,52_0,COMPLETED,SOBOL,0.130000000000000004440892098501,1321.000000000000000000000000000000,0.289999999999999980015985556747,1186,4070,0.552095255902037007622595865541,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
53,53_0,FAILED,SOBOL,,,,4862,101,0.147208591034635905003824518644,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
54,54_0,COMPLETED,SOBOL,0.160000000000000003330669073875,1452.000000000000000000000000000000,1.000000000000000000000000000000,3355,3245,0.874971445867791741690666640352,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
