trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary
10,10_0,COMPLETED,SOBOL,0.910000000000000031086244689504,53.000000000000000000000000000000,1.000000000000000000000000000000,2558,0.531627338098362045570866030175,0.172444839969277369240430175523,3579,4876,4344
11,11_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,1649,0.409489625196903961334982113840,0.666599753107875558910677682434,1710,1919,1793
12,12_0,COMPLETED,SOBOL,0.900000000000000022204460492503,36.000000000000000000000000000000,0.930000000000000048849813083507,2248,0.694181650323793308920983236021,0.934443093745037867137170906062,2462,1812,26
13,13_0,COMPLETED,SOBOL,0.910000000000000031086244689504,9.000000000000000000000000000000,0.000000000000000000000000000000,3233,0.317198576189577585715539953526,0.430662013212218863777991373354,3101,3896,2596
14,14_0,COMPLETED,SOBOL,0.910000000000000031086244689504,9.000000000000000000000000000000,0.000000000000000000000000000000,4638,0.845926725577563098923405959795,0.586200230238959174577928479266,215,3679,4545
15,15_0,COMPLETED,SOBOL,0.910000000000000031086244689504,7.000000000000000000000000000000,0.000000000000000000000000000000,1170,0.220905329423025237334243797704,0.092048889944329859158500539706,4577,781,2130
16,16_0,COMPLETED,SOBOL,0.910000000000000031086244689504,9.000000000000000000000000000000,0.000000000000000000000000000000,1065,0.829863365948200204513796052197,0.856257582535967176617930363136,1556,4532,2807
17,17_0,COMPLETED,SOBOL,0.910000000000000031086244689504,9.000000000000000000000000000000,0.000000000000000000000000000000,4394,0.204840958541259166025838567293,0.352407974781468513736371050982,3420,2260,198
18,18_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,3284,0.741433640176430319712608252303,0.632764719029888511592218947044,1160,168,1999
19,19_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,2473,0.364449554789811391852794031365,0.138544851513579481139259996780,4296,2876,4453
20,20_0,COMPLETED,SOBOL,0.910000000000000031086244689504,168.000000000000000000000000000000,1.000000000000000000000000000000,1758,0.516534780776128132906421797088,0.400660575650632400090955798078,4735,3395,3623
21,21_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,2802,0.394396056622266788505015711053,0.904506617996841622009185357456,368,1063,1188
22,22_0,COMPLETED,SOBOL,0.910000000000000031086244689504,148.000000000000000000000000000000,1.000000000000000000000000000000,3899,0.926128540236502928451045590919,0.125393522374331933821878237723,2629,1511,1575
23,23_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,334,0.054028141820803288197794245207,0.619616962734609866281232370966,1996,4199,4164
24,24_0,COMPLETED,SOBOL,0.920000000000000039968028886506,75.000000000000000000000000000000,0.750000000000000000000000000000,273,0.678086139746010285733746059122,0.015352512961253523410265486859,91,2114,4792
25,25_0,COMPLETED,SOBOL,0.910000000000000031086244689504,7.000000000000000000000000000000,0.000000000000000000000000000000,4287,0.303052762104198347703487570470,0.511330297784879816980208033783,4455,4836,2207
26,26_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,2883,0.768459379242733109371954469680,0.479568389689549789967060178242,2194,2748,561
27,27_0,COMPLETED,SOBOL,0.910000000000000031086244689504,9.000000000000000000000000000000,0.000000000000000000000000000000,1350,0.141489238362759339739938013736,0.981521129595115726651499699074,2830,450,2991
28,28_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,1924,0.987525806946679907127872866113,0.742809357054531549380271826521,3622,820,3821
29,29_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,3536,0.117375160790979857217131154812,0.246828006822615853010915998311,1755,3484,1371
30,30_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,4924,0.579886978697031763019253958191,0.777346258856356109312457647320,4017,3934,830
31,31_0,COMPLETED,SOBOL,0.910000000000000031086244689504,79.000000000000000000000000000000,1.000000000000000000000000000000,833,0.455799573021009540862991116228,0.275397091794759019123262078210,883,1618,3434
32,32_0,COMPLETED,SOBOL,0.910000000000000031086244689504,84.000000000000000000000000000000,1.000000000000000000000000000000,899,0.965289006996899789925237200805,0.186916696514934310702216180289,1928,3281,3070
33,33_0,COMPLETED,SOBOL,0.910000000000000031086244689504,9.000000000000000000000000000000,0.000000000000000000000000000000,4855,0.092838328594341879007600937257,0.683087448373436934012659094151,2541,1179,479
34,34_0,COMPLETED,SOBOL,0.910000000000000031086244689504,121.000000000000000000000000000000,1.000000000000000000000000000000,3446,0.617581039315089563856986387691,0.339624717351049210112279297391,437,1395,2282
35,35_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,2011,0.496066644549369828443019514452,0.841523440763354280136354645947,4823,4313,4715
36,36_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,1280,0.655857431674376156749417532410,0.571489008018747024486572172464,4364,4419,3358
37,37_0,COMPLETED,SOBOL,0.910000000000000031086244689504,7.000000000000000000000000000000,0.000000000000000000000000000000,2950,0.278492609757930054126262575664,0.075314207432791588359144441256,1247,2375,905
38,38_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,4373,0.806176756292581564444788000401,0.918020594516769095072561412962,3352,53,1290
39,39_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,184,0.181748221730813397378767604096,0.416125912396237251922315181218,1468,2989,3901
40,40_0,COMPLETED,SOBOL,0.910000000000000031086244689504,9.000000000000000000000000000000,0.000000000000000000000000000000,421,0.556177526634186514264968081989,0.965812289219349584534768382582,814,699,4528
41,41_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,3809,0.432714450346305956607295684080,0.461911996155977222500155221496,3928,3602,1922
42,42_0,COMPLETED,SOBOL,0.920000000000000039968028886506,54.000000000000000000000000000000,0.900000000000000022204460492503,2733,0.901941984308883504262155383913,0.554830612789839472398512043583,1823,3816,278
43,43_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,1824,0.031441058166325093481408003981,0.060800381124019621525977896681,3709,1738,2725
44,44_0,COMPLETED,SOBOL,0.910000000000000031086244689504,39.000000000000000000000000000000,1.000000000000000000000000000000,2384,0.869528480188921037985494422173,0.291837127143517116589777060653,2899,1993,4083
45,45_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,3370,0.243152212154120195286566286086,0.795733371479436790707495674724,2283,4955,1654
46,46_0,COMPLETED,SOBOL,0.910000000000000031086244689504,167.000000000000000000000000000000,1.000000000000000000000000000000,4462,0.717254220642149498132766893832,0.203571106219664205161379300080,4388,2629,1112
47,47_0,COMPLETED,SOBOL,0.910000000000000031086244689504,9.000000000000000000000000000000,0.000000000000000000000000000000,995,0.341840106470510385339167669372,0.697605379177257400868938930216,4,571,3698
48,48_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,1240,0.732378245759755408528235420818,0.494285326229408406017995503134,3238,4117,1875
49,49_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,4570,0.356963120335713035569114026657,0.998250097787007684146942665393,1357,1434,4265
50,50_0,COMPLETED,SOBOL,0.920000000000000039968028886506,114.000000000000000000000000000000,1.000000000000000000000000000000,3147,0.823217847352847420516752663389,0.031769305305555460561262037800,4087,983,3557
51,51_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,2336,0.196840568065643317652302357601,0.525872105484828322730095351289,968,3321,1011
52,52_0,COMPLETED,SOBOL,0.910000000000000031086244689504,9.000000000000000000000000000000,0.000000000000000000000000000000,1582,0.918036811733618396402789585409,0.762876309562474541614562895120,469,2951,2055
53,53_0,COMPLETED,SOBOL,0.910000000000000031086244689504,7.000000000000000000000000000000,0.000000000000000000000000000000,2626,0.047534874338656663006474900612,0.258907489277422409035267492072,4858,247,4622
54,54_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,4036,0.508896091490983915051060648693,0.726144633132964401056597125717,2129,2336,2517
55,55_0,COMPLETED,SOBOL,0.910000000000000031086244689504,75.000000000000000000000000000000,0.979999999999999982236431605997,471,0.385432003950700152739017312342,0.232045874245464800456062448575,2740,4614,107
56,56_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,97,0.759868922989815454016593321285,0.649187221975997097445088002132,4664,1699,725
57,57_0,COMPLETED,SOBOL,0.910000000000000031086244689504,9.000000000000000000000000000000,0.000000000000000000000000000000,4111,0.135441399680450547116095094680,0.153080948611721390228979089443,283,4011,3140
58,58_0,COMPLETED,SOBOL,0.910000000000000031086244689504,9.000000000000000000000000000000,0.000000000000000000000000000000,3019,0.670976634753867928750992177811,0.870968808474019140497546231927,3012,3563,4004
59,59_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,1487,0.293612824089825141804510622023,0.369142653575167067891982242145,2393,894,1433
60,60_0,COMPLETED,SOBOL,0.910000000000000031086244689504,13.000000000000000000000000000000,1.000000000000000000000000000000,2099,0.570294789569452453825704196788,0.108730701986700303840471804051,1622,375,388
61,61_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,3711,0.448781406056135867554957030734,0.604832926623523281506322746282,3511,2669,2940
62,62_0,COMPLETED,SOBOL,0.910000000000000031086244689504,195.000000000000000000000000000000,1.000000000000000000000000000000,4787,0.981386626519262783574504283024,0.386188722822815189150702508414,782,4759,4888
63,63_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,696,0.108936959369108077311238957918,0.888018919013440655163549308782,3893,2032,2493
64,64_0,COMPLETED,SOBOL,0.910000000000000031086244689504,62.000000000000000000000000000000,1.000000000000000000000000000000,651,0.798287820145487825307384355256,0.426591831035912028013967756124,274,1212,45
65,65_0,COMPLETED,SOBOL,0.910000000000000031086244689504,10.000000000000000000000000000000,0.000000000000000000000000000000,4839,0.173860564520582544512095068967,0.922691204089671423993479493220,4635,3236,2655
66,66_0,COMPLETED,SOBOL,0.910000000000000031086244689504,139.000000000000000000000000000000,1.000000000000000000000000000000,3734,0.647907805511727885594552844850,0.080054325737059117695793020175,2364,4348,4603
67,67_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,2064,0.270543786648660911087205249714,0.581885477412492080340200573119,3003,1353,2150
68,68_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,1540,0.609692103167995824719582742546,0.815006448095664359776435503591,3442,2419,1027
69,69_0,COMPLETED,SOBOL,0.910000000000000031086244689504,81.000000000000000000000000000000,1.000000000000000000000000000000,2975,0.488178987339139003331922594953,0.318903033750131736923094649683,1573,4383,3460
70,70_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,4076,0.957339380834251629792674975761,0.662296256041154274285531755595,3844,3035,4325
71,71_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,121,0.084889505485072735968543611307,0.160469153093174110580321212183,712,19,1734
72,72_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,523,0.709305605731904487143424375972,0.710142208896577309396036525868,1386,3638,2357
73,73_0,COMPLETED,SOBOL,0.910000000000000031086244689504,9.000000000000000000000000000000,0.000000000000000000000000000000,3991,0.333890272108837982134588173722,0.206170537028461692274916572387,3248,657,4943
74,74_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,2591,0.861640555294230559013612946728,0.798402311019599464358975637879,977,1772,2838
75,75_0,COMPLETED,SOBOL,0.910000000000000031086244689504,10.000000000000000000000000000000,0.000000000000000000000000000000,1605,0.235263543691486110009947196886,0.304304507616907360390001713313,4116,3770,409
76,76_0,COMPLETED,SOBOL,0.920000000000000039968028886506,33.000000000000000000000000000000,1.000000000000000000000000000000,2291,0.893993369398638604295115328568,0.032212477376684547913932021856,4908,4999,1532
77,77_0,COMPLETED,SOBOL,0.910000000000000031086244689504,9.000000000000000000000000000000,0.000000000000000000000000000000,3200,0.023491223804652690276828508331,0.536180107953026841016708203824,539,1961,3980
78,78_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,4593,0.548289601739496035293086606544,0.443191982587799404580408690890,2809,614,3273
79,79_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,1205,0.424825781883671871330676594880,0.937293834717944251977428393729,2178,2594,667
80,80_0,COMPLETED,SOBOL,0.910000000000000031086244689504,77.000000000000000000000000000000,1.000000000000000000000000000000,942,0.501007274314761108513494036742,0.235201763419434439761346311570,3958,1469,3762
81,81_0,COMPLETED,SOBOL,0.910000000000000031086244689504,9.000000000000000000000000000000,0.000000000000000000000000000000,4507,0.377544465711340315738908657295,0.739100866774097031708379290649,824,4075,1353
82,82_0,COMPLETED,SOBOL,0.910000000000000031086244689504,123.000000000000000000000000000000,1.000000000000000000000000000000,3405,0.910087304541841168870064393559,0.271931268630549338727320218823,3720,3353,810
83,83_0,COMPLETED,SOBOL,0.910000000000000031086244689504,9.000000000000000000000000000000,0.000000000000000000000000000000,2361,0.039586170200258494200618031300,0.765964593539014471090808910958,1853,939,3377
84,84_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,1870,0.815329030176624613979186051438,0.507640703424811379207426398352,2331,293,4812
85,85_0,COMPLETED,SOBOL,0.930000000000000048849813083507,215.000000000000000000000000000000,1.000000000000000000000000000000,2681,0.188953029826283452896618086925,0.003737558778375387347897573775,2967,2917,2265
86,86_0,COMPLETED,SOBOL,0.910000000000000031086244689504,9.000000000000000000000000000000,0.000000000000000000000000000000,3786,0.724428738567978180995510228968,0.970150805547833394726353617443,72,4657,620
87,87_0,COMPLETED,SOBOL,0.910000000000000031086244689504,9.000000000000000000000000000000,0.000000000000000000000000000000,457,0.349014416197314880641044965159,0.476121529366821061302061934839,4436,2301,3010
88,88_0,COMPLETED,SOBOL,0.910000000000000031086244689504,9.000000000000000000000000000000,0.000000000000000000000000000000,230,0.973438130579888816207301260874,0.893245749009773160054237450822,2531,4044,3642
89,89_0,COMPLETED,SOBOL,0.910000000000000031086244689504,9.000000000000000000000000000000,0.000000000000000000000000000000,4321,0.100987243978306648339859918906,0.397073807442560766656214354953,1898,1654,1248
90,90_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,2928,0.562406983645632907453659754538,0.615785556955263047029802692123,4793,930,1633
91,91_0,COMPLETED,SOBOL,0.910000000000000031086244689504,116.000000000000000000000000000000,1.000000000000000000000000000000,1316,0.440892856564372770389326205986,0.113889926785603168291061138007,427,3520,4185
92,92_0,COMPLETED,SOBOL,0.910000000000000031086244689504,156.000000000000000000000000000000,1.000000000000000000000000000000,1958,0.663028138814493961383789155661,0.348840310692787147761606547647,1180,2711,2749
93,93_0,COMPLETED,SOBOL,0.920000000000000039968028886506,18.000000000000000000000000000000,0.900000000000000022204460492503,3491,0.285663108699023726710919390825,0.845008210968226203263498064189,4316,341,178
94,94_0,COMPLETED,SOBOL,0.910000000000000031086244689504,194.000000000000000000000000000000,1.000000000000000000000000000000,4890,0.751981117065995907644548879034,0.127052805393934237221387206773,1420,2078,1980
95,95_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,876,0.127552850188687449950464269932,0.628952484291046887143750154792,3284,4726,4394
96,96_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,787,0.638475630346685640859050181461,0.783637789849191856994536919956,4524,94,4103
97,97_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,4976,0.263441985020413993456855905606,0.287653580598533131773564264222,141,3114,1712
98,98_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,3558,0.792232516041025514041962196643,0.693666410718113191080647084164,2880,4460,1171
99,99_0,COMPLETED,SOBOL,0.910000000000000031086244689504,7.000000000000000000000000000000,0.000000000000000000000000000000,1888,0.165262583360075959726387395676,0.191718191705644136479946837426,2263,2500,3717
100,100_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,1403,0.948893713990226372878566962754,0.457717138083651664537399028632,1765,1271,4469
101,101_0,COMPLETED,SOBOL,0.910000000000000031086244689504,9.000000000000000000000000000000,0.000000000000000000000000000000,2838,0.078742800150066613595889464250,0.953697774490341543263127732644,3651,4271,1903
102,102_0,COMPLETED,SOBOL,0.920000000000000039968028886506,423.000000000000000000000000000000,1.000000000000000000000000000000,4252,0.602681699052453057063871710852,0.048928600432351233850969407513,911,3157,257
103,103_0,COMPLETED,SOBOL,0.910000000000000031086244689504,9.000000000000000000000000000000,0.000000000000000000000000000000,296,0.478594501575455077979626139495,0.550880384853109750231681118748,4025,1138,2667
104,104_0,COMPLETED,SOBOL,0.920000000000000039968028886506,56.000000000000000000000000000000,1.000000000000000000000000000000,387,0.853632699396461247509648728737,0.063584238160401582162783995500,3371,2520,3300
105,105_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,3854,0.228610500188544396582557283182,0.567427421487867844618335766427,1488,534,885
106,106_0,COMPLETED,SOBOL,0.910000000000000031086244689504,67.000000000000000000000000000000,1.000000000000000000000000000000,2767,0.701826934127137036512067425065,0.411821599263697879500512044615,4227,1884,1271
107,107_0,COMPLETED,SOBOL,0.910000000000000031086244689504,37.000000000000000000000000000000,0.000000000000000000000000000000,1781,0.324842581056058399280317416924,0.906045987673103847548361500230,1110,4918,3841
108,108_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,2427,0.539333311917260305179411261634,0.679014282630756471625943504478,340,3852,3089
109,109_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,3336,0.417194795962423092827719983688,0.175167526459321376552935589643,4726,1849,538
110,110_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,4417,0.887492636494338515973367975676,0.829529700057581087513369766384,1986,736,2340
111,111_0,COMPLETED,SOBOL,0.910000000000000031086244689504,9.000000000000000000000000000000,0.000000000000000000000000000000,1029,0.015391970394179225328779025972,0.335308877056464560428850063545,2600,3712,4735
112,112_0,COMPLETED,SOBOL,0.910000000000000031086244689504,113.000000000000000000000000000000,0.989999999999999991118215802999,1118,0.933772693816572463276770577068,0.601262308711186022058825528802,645,2226,330
113,113_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,4683,0.061673038968816401572681229482,0.097484079761430628141560816857,3757,4578,2919
114,114_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,3269,0.524239624371752088727305363136,0.876527726138010665479782801413,1642,2840,4869
115,115_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,2224,0.402102119669318192052287486149,0.382375430358573797917642878019,3530,212,2433
116,116_0,COMPLETED,SOBOL,0.910000000000000031086244689504,138.000000000000000000000000000000,1.000000000000000000000000000000,1694,0.749077793756499854538333238452,0.141823040883988144011951249013,3071,1021,744
117,117_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,2505,0.372094451937824477472105400011,0.645597696989774649800608585792,2452,3430,3198
118,118_0,COMPLETED,SOBOL,0.910000000000000031086244689504,231.000000000000000000000000000000,1.000000000000000000000000000000,3923,0.837568209543824160334679618245,0.365310401987284427693936095238,4566,4154,4062
119,119_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,594,0.212547021588310597328685958018,0.859466263175010625197103308892,185,1544,1453
120,120_0,COMPLETED,SOBOL,0.910000000000000031086244689504,16.000000000000000000000000000000,0.340000000000000024424906541753,54,0.587592833545058979005659693939,0.255215149292722320861770413103,2109,4801,2075
121,121_0,COMPLETED,SOBOL,0.910000000000000031086244689504,10.000000000000000000000000000000,0.000000000000000000000000000000,4145,0.463504624815657739755891952882,0.751264312921091859109878896561,2721,2157,4680
122,122_0,COMPLETED,SOBOL,0.910000000000000031086244689504,123.000000000000000000000000000000,1.000000000000000000000000000000,3064,0.995170971779152702119120021962,0.220676611641421910325888688931,606,418,2576
123,123_0,COMPLETED,SOBOL,0.910000000000000031086244689504,11.000000000000000000000000000000,0.560000000000000053290705182008,1452,0.125019046686589724304283777201,0.722696923283860037656722852262,4995,2792,126
124,124_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,2134,0.776165234090760325358360205428,0.986626607444137326830002621136,4185,3438,1816
125,125_0,COMPLETED,SOBOL,0.910000000000000031086244689504,505.000000000000000000000000000000,0.000000000000000000000000000000,3666,0.149194290157407510877263234761,0.490573870971798886575498954699,1066,854,4246
126,126_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,4753,0.685731304578483080724993214972,0.522405228313058578315519753232,3180,1574,3537
127,127_0,COMPLETED,SOBOL,0.910000000000000031086244689504,61.000000000000000000000000000000,1.000000000000000000000000000000,739,0.310696647999808173157276769416,0.020388482078909874600780582909,1299,3970,952
128,128_0,COMPLETED,SOBOL,0.910000000000000031086244689504,9.000000000000000000000000000000,0.000000000000000000000000000000,723,0.898546386489644688388978011062,0.973028989754617268381764461083,3556,1333,4690
129,129_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,4736,0.028044716779142619261788738072,0.469070880565792325267437945513,1694,4367,2299
130,130_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,3645,0.559573511108756083132220737753,0.500894649796187696466631678049,3809,3217,508
131,131_0,COMPLETED,SOBOL,0.910000000000000031086244689504,46.000000000000000000000000000000,1.000000000000000000000000000000,2112,0.436110167136415816102612552640,0.006798511985689401765364792141,670,1231,3054
132,132_0,COMPLETED,SOBOL,0.910000000000000031086244689504,122.000000000000000000000000000000,1.000000000000000000000000000000,1475,0.712884489331394477495962291869,0.268778975537046771471239026141,230,38,3884
133,133_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,3085,0.337468679824844020043173031809,0.772741133453324402502460088726,4599,3016,1318
134,134_0,COMPLETED,SOBOL,0.910000000000000031086244689504,164.000000000000000000000000000000,1.000000000000000000000000000000,4163,0.873899549921974494459675497637,0.242161012848839174438353438745,2485,4403,922
135,135_0,COMPLETED,SOBOL,0.910000000000000031086244689504,9.000000000000000000000000000000,0.000000000000000000000000000000,70,0.247522062435746204034359152502,0.736253109367564273490813775425,3116,2399,3332
136,136_0,COMPLETED,SOBOL,0.910000000000000031086244689504,52.000000000000000000000000000000,1.000000000000000000000000000000,615,0.620976492138579527768627031037,0.132001930423080920951051098200,4942,3751,2715
137,137_0,COMPLETED,SOBOL,0.920000000000000039968028886506,150.000000000000000000000000000000,0.900000000000000022204460492503,3945,0.499462900426238753937013825634,0.628114866156130990937356273207,580,1791,300
138,138_0,COMPLETED,SOBOL,0.910000000000000031086244689504,52.000000000000000000000000000000,1.000000000000000000000000000000,2521,0.961892870090901852542231154075,0.347819983042776559312159179171,2695,637,1936
139,139_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,1712,0.089442518858239061785297963070,0.849652800310403133465797509416,2057,3658,4506
140,140_0,COMPLETED,SOBOL,0.910000000000000031086244689504,70.000000000000000000000000000000,0.000000000000000000000000000000,2207,0.810546342607587622097753410344,0.611049627726897637280956132599,1266,2614,3676
141,141_0,COMPLETED,SOBOL,0.910000000000000031086244689504,7.000000000000000000000000000000,0.000000000000000000000000000000,3252,0.186119562866166238235265950607,0.114940740721300241333757696793,3135,594,1125
142,142_0,COMPLETED,SOBOL,0.910000000000000031086244689504,10.000000000000000000000000000000,0.000000000000000000000000000000,4660,0.651486209509894220737180603464,0.893991967773064999391863238998,1021,1980,1677
143,143_0,COMPLETED,SOBOL,0.910000000000000031086244689504,69.000000000000000000000000000000,0.000000000000000000000000000000,1097,0.274122666530311087651483603622,0.392155109213665142853244560683,4152,4980,4072
144,144_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8.000000000000000000000000000000,0.000000000000000000000000000000,1046,0.667550699362531307912149713957,0.657621262205764667285734503821,2216,958,993
