trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,n_samples,feature_proportion,n_clusters,confidence
0,0_0,COMPLETED,SOBOL,0.589999999999999968913755310496,13.000000000000000000000000000000,0.300000000000000044408920985006,1778,3049,0.110608629301190378169117423113,48,0.005
1,1_0,COMPLETED,SOBOL,0.600000000000000088817841970013,12.000000000000000000000000000000,0.760000000000000008881784197001,2610,2151,0.827391890170052657360599823733,23,0.01
2,2_0,COMPLETED,SOBOL,0.560000000000000053290705182008,10.000000000000000000000000000000,0.340000000000000024424906541753,3998,4308,0.550690508272498879804857097042,8,0.05
3,3_0,COMPLETED,SOBOL,0.600000000000000088817841970013,19.000000000000000000000000000000,0.390000000000000013322676295502,387,909,0.261829049520194534483863435526,32,0.25
4,4_0,COMPLETED,SOBOL,0.540000000000000035527136788005,10.000000000000000000000000000000,0.070000000000000006661338147751,781,4980,0.923208993203938010907450006926,1,0.025
5,5_0,COMPLETED,SOBOL,0.700000000000000066613381477509,109.000000000000000000000000000000,0.979999999999999982236431605997,4856,254,0.139033248316496604868319764137,26,0.05
6,6_0,COMPLETED,SOBOL,0.550000000000000044408920985006,11.000000000000000000000000000000,0.579999999999999960031971113494,3470,3719,0.490528047667816269328255884830,43,0.005
7,7_0,COMPLETED,SOBOL,0.609999999999999986677323704498,11.000000000000000000000000000000,0.810000000000000053290705182008,2164,1493,0.696707848055288181399191671517,16,0.1
8,8_0,COMPLETED,SOBOL,0.540000000000000035527136788005,8.000000000000000000000000000000,0.400000000000000022204460492503,2384,3786,0.360460781220346693221046052713,15,0.25
9,9_0,COMPLETED,SOBOL,0.609999999999999986677323704498,33.000000000000000000000000000000,0.940000000000000057731597280508,3231,1013,0.577292274191975596231429790350,41,0.01
10,10_0,COMPLETED,SOBOL,0.589999999999999968913755310496,18.000000000000000000000000000000,0.810000000000000053290705182008,4616,2526,0.800816770007833800271157542738,30,0.1
11,11_0,COMPLETED,SOBOL,0.560000000000000053290705182008,15.000000000000000000000000000000,0.340000000000000024424906541753,1000,2252,0.011942634919658304953893335210,7,0.05
12,12_0,COMPLETED,SOBOL,0.520000000000000017763568394003,9.000000000000000000000000000000,0.020000000000000000416333634234,138,3188,0.674064956838265061378479003906,37,0.005
13,13_0,COMPLETED,SOBOL,0.609999999999999986677323704498,25.000000000000000000000000000000,0.930000000000000048849813083507,4228,1587,0.387937441265210514185213241944,12,0.25
14,14_0,COMPLETED,SOBOL,0.540000000000000035527136788005,9.000000000000000000000000000000,0.239999999999999991118215802999,2840,4447,0.241658114612102514762170812901,21,0.001
15,15_0,COMPLETED,SOBOL,0.690000000000000057731597280508,77.000000000000000000000000000000,0.979999999999999982236431605997,1528,345,0.945825238663703160568729799706,47,0.025
16,16_0,COMPLETED,SOBOL,0.540000000000000035527136788005,9.000000000000000000000000000000,0.110000000000000000555111512313,1320,4654,0.164386352671310298489970591618,46,0.01
17,17_0,COMPLETED,SOBOL,0.640000000000000013322676295502,43.000000000000000000000000000000,0.979999999999999982236431605997,3066,553,0.897859668033197499958930620778,19,0.1
18,18_0,COMPLETED,SOBOL,0.579999999999999960031971113494,15.000000000000000000000000000000,0.640000000000000013322676295502,4175,3415,0.722030356448143728620436831989,11,0.025
19,19_0,COMPLETED,SOBOL,0.510000000000000008881784197001,12.000000000000000000000000000000,0.089999999999999996669330926125,208,1814,0.465209314741194257525336297476,36,0.1
20,20_0,COMPLETED,SOBOL,0.600000000000000088817841970013,15.000000000000000000000000000000,0.309999999999999997779553950750,1223,2747,0.848842584513127773604423964571,5,0.25
21,21_0,COMPLETED,SOBOL,0.589999999999999968913755310496,16.000000000000000000000000000000,0.790000000000000035527136788005,4414,2474,0.089154034014791244677766712812,29,0.025
22,22_0,COMPLETED,SOBOL,0.550000000000000044408920985006,9.000000000000000000000000000000,0.280000000000000026645352591004,3297,3989,0.283249419303610916465174796031,39,0.01
23,23_0,COMPLETED,SOBOL,0.570000000000000062172489379009,15.000000000000000000000000000000,0.910000000000000031086244689504,2338,1216,0.529266244051977974294231898966,14,0.001
24,24_0,COMPLETED,SOBOL,0.560000000000000053290705182008,14.000000000000000000000000000000,0.330000000000000015543122344752,1943,3506,0.413263898003846386064452644860,18,0.05
25,25_0,COMPLETED,SOBOL,0.609999999999999986677323704498,37.000000000000000000000000000000,0.969999999999999973354647408996,3674,1281,0.648734661430120485015038411802,44,0.025
26,26_0,COMPLETED,SOBOL,0.540000000000000035527136788005,11.000000000000000000000000000000,0.400000000000000022204460492503,4790,4749,0.971182008808478713923761915794,28,0.25
27,27_0,FAILED,SOBOL,,,,828,21,0.216297509515658015200045838355,3,0.1
28,28_0,COMPLETED,SOBOL,0.570000000000000062172489379009,10.000000000000000000000000000000,0.050000000000000002775557561563,594,4090,0.598723938772454888912477599661,33,0.1
29,29_0,COMPLETED,SOBOL,0.630000000000000004440892098501,53.000000000000000000000000000000,0.989999999999999991118215802999,3771,692,0.339032836338505172424362399397,10,0.025
30,30_0,COMPLETED,SOBOL,0.570000000000000062172489379009,10.000000000000000000000000000000,0.670000000000000039968028886506,2661,2852,0.033404876872897150408281419232,25,0.005
31,31_0,COMPLETED,SOBOL,0.609999999999999986677323704498,22.000000000000000000000000000000,0.719999999999999973354647408996,1706,1953,0.779358244035392999649047851562,50,0.05
32,32_0,COMPLETED,SOBOL,0.560000000000000053290705182008,8.000000000000000000000000000000,0.140000000000000013322676295502,1621,4276,0.076514642110094427396305150069,26,0.25
33,33_0,COMPLETED,SOBOL,0.630000000000000004440892098501,28.000000000000000000000000000000,0.940000000000000057731597280508,2766,799,0.861482959786429969284426988452,1,0.005
34,34_0,COMPLETED,SOBOL,0.589999999999999968913755310496,14.000000000000000000000000000000,0.579999999999999960031971113494,3841,3017,0.508830097977072015602573173965,17,0.01
35,35_0,COMPLETED,SOBOL,0.570000000000000062172489379009,11.000000000000000000000000000000,0.179999999999999993338661852249,543,2041,0.303686545029282550789417882697,41,0.001
36,36_0,COMPLETED,SOBOL,0.570000000000000062172489379009,13.000000000000000000000000000000,0.160000000000000003330669073875,938,3595,0.889058363795280470753823465202,23,0.01
37,37_0,COMPLETED,SOBOL,0.600000000000000088817841970013,28.000000000000000000000000000000,0.969999999999999973354647408996,4700,1446,0.173188577074557537027743592262,48,0.001
