trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,feature_id,batch_size,divergence,statistic,significance,subsets,detect_batch
46,46_0,COMPLETED,SOBOL,0.080000000000000001665334536938,515.000000000000000000000000000000,0.200000000000000011102230246252,1337,3,891,str\(\'KL\'\),str\(\'tstat\'\),0.201493843210861084402907295043,18,2
47,47_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1516.000000000000000000000000000000,0.190000000000000002220446049250,3827,1,2549,str\(\'H\'\),str\(\'stdev\'\),0.848418444992974363216831079626,61,1
48,48_0,COMPLETED,SOBOL,0.080000000000000001665334536938,532.000000000000000000000000000000,0.250000000000000000000000000000,3988,3,1800,str\(\'KL\'\),str\(\'tstat\'\),0.886451304908841830609844691935,24,2
49,49_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1649.000000000000000000000000000000,0.390000000000000013322676295502,1480,1,4762,str\(\'H\'\),str\(\'stdev\'\),0.036381621010601522536731522450,55,1
50,50_0,COMPLETED,SOBOL,0.089999999999999996669330926125,6872.000000000000000000000000000000,0.300000000000000044408920985006,701,3,562,str\(\'KL\'\),str\(\'stdev\'\),0.485995858844369632567605776785,99,1
51,51_0,COMPLETED,SOBOL,0.029999999999999998889776975375,2048.000000000000000000000000000000,0.130000000000000004440892098501,3209,0,3503,str\(\'H\'\),str\(\'tstat\'\),0.587139154858887235555187089631,31,2
52,52_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1270.000000000000000000000000000000,0.220000000000000001110223024625,3123,2,3915,str\(\'H\'\),str\(\'stdev\'\),0.283166082067415114664754582918,69,3
53,53_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1428.000000000000000000000000000000,0.140000000000000013322676295502,478,0,2024,str\(\'KL\'\),str\(\'tstat\'\),0.633815144451335021891225096624,13,1
54,54_0,COMPLETED,SOBOL,0.040000000000000000832667268469,1514.000000000000000000000000000000,0.300000000000000044408920985006,2190,4,2675,str\(\'H\'\),str\(\'tstat\'\),0.839777042252942917954783297318,42,1
55,55_0,COMPLETED,SOBOL,0.029999999999999998889776975375,3360.000000000000000000000000000000,0.220000000000000001110223024625,4835,2,762,str\(\'KL\'\),str\(\'stdev\'\),0.239201584549620760444810230183,85,2
56,56_0,COMPLETED,SOBOL,0.070000000000000006661338147751,495.000000000000000000000000000000,0.200000000000000011102230246252,4470,3,3088,str\(\'KL\'\),str\(\'stdev\'\),0.371477903058752445542012310398,34,2
57,57_0,COMPLETED,SOBOL,0.029999999999999998889776975375,3091.000000000000000000000000000000,0.190000000000000002220446049250,1939,0,977,str\(\'H\'\),str\(\'tstat\'\),0.707502062166109668694957690604,90,1
58,58_0,COMPLETED,SOBOL,0.040000000000000000832667268469,1384.000000000000000000000000000000,0.250000000000000000000000000000,218,4,4347,str\(\'KL\'\),str\(\'tstat\'\),0.750490991106256832843257598142,58,3
59,59_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1421.000000000000000000000000000000,0.320000000000000006661338147751,2749,1,2215,str\(\'H\'\),str\(\'stdev\'\),0.166489670300856235085618095582,14,1
60,60_0,COMPLETED,SOBOL,0.040000000000000000832667268469,9179.000000000000000000000000000000,0.369999999999999995559107901499,3577,4,201,str\(\'H\'\),str\(\'tstat\'\),0.953321489144116629432801346411,76,1
61,61_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1300.000000000000000000000000000000,0.239999999999999991118215802999,949,2,3236,str\(\'KL\'\),str\(\'stdev\'\),0.119814387097954749838990551325,45,3
62,62_0,COMPLETED,SOBOL,0.059999999999999997779553950750,495.000000000000000000000000000000,0.190000000000000002220446049250,1737,3,1462,str\(\'H\'\),str\(\'stdev\'\),0.418150983441621049152558953210,3,3
