trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,feature_id,threshold,window_size
0,0_0,COMPLETED,SOBOL,0.230000000000000009992007221626,1274.000000000000000000000000000000,0.520000000000000017763568394003,4312,125,0.547113535642623882715440686297,1115
1,1_0,COMPLETED,SOBOL,0.170000000000000012212453270877,14.000000000000000000000000000000,0.000000000000000000000000000000,154,21,0.270743983952328570730117007770,4512
2,2_0,COMPLETED,SOBOL,0.170000000000000012212453270877,13.000000000000000000000000000000,0.000000000000000000000000000000,1597,86,0.901705751843750458185411389422,1766
3,3_0,COMPLETED,SOBOL,0.160000000000000003330669073875,2307.000000000000000000000000000000,0.790000000000000035527136788005,2708,62,0.181036142030730845542407791982,2584
4,4_0,COMPLETED,SOBOL,0.170000000000000012212453270877,30.000000000000000000000000000000,0.000000000000000000000000000000,3502,73,0.481639837997034192529355323131,3646
5,5_0,COMPLETED,SOBOL,0.170000000000000012212453270877,14.000000000000000000000000000000,0.000000000000000000000000000000,2035,33,0.696609960123896643224838953756,1968
6,6_0,COMPLETED,SOBOL,0.209999999999999992228438827624,4301.000000000000000000000000000000,0.670000000000000039968028886506,1215,98,0.064676438158378007914350860119,4257
7,7_0,COMPLETED,SOBOL,0.309999999999999997779553950750,455.000000000000000000000000000000,0.550000000000000044408920985006,4480,10,0.848696612831205121629807308636,157
8,8_0,COMPLETED,SOBOL,0.170000000000000012212453270877,10550.000000000000000000000000000000,1.000000000000000000000000000000,4883,94,0.024546124575659633570978712669,2360
9,9_0,COMPLETED,SOBOL,0.170000000000000012212453270877,14.000000000000000000000000000000,0.000000000000000000000000000000,676,54,0.808688155163079458453978531907,3259
10,10_0,COMPLETED,SOBOL,0.170000000000000012212453270877,489.000000000000000000000000000000,0.650000000000000022204460492503,2276,117,0.426250796386972052864905435854,538
11,11_0,COMPLETED,SOBOL,0.170000000000000012212453270877,14.000000000000000000000000000000,0.000000000000000000000000000000,3436,29,0.641099122084677230937188596727,3859
12,12_0,COMPLETED,SOBOL,0.170000000000000012212453270877,15.000000000000000000000000000000,0.000000000000000000000000000000,2931,106,0.941828451290726675892983621452,4912
13,13_0,COMPLETED,SOBOL,0.260000000000000008881784197001,5952.000000000000000000000000000000,1.000000000000000000000000000000,1512,2,0.221036985563114296571285422033,732
14,14_0,COMPLETED,SOBOL,0.110000000000000000555111512313,13.000000000000000000000000000000,0.000000000000000000000000000000,537,65,0.602494976129382853180516121938,2973
15,15_0,COMPLETED,SOBOL,0.190000000000000002220446049250,6087.000000000000000000000000000000,0.900000000000000022204460492503,3752,41,0.326247207855805743115240602492,1371
16,16_0,COMPLETED,SOBOL,0.170000000000000012212453270877,14.000000000000000000000000000000,0.000000000000000000000000000000,3915,70,0.759895523203536815692871186911,4133
17,17_0,COMPLETED,SOBOL,0.160000000000000003330669073875,2182.000000000000000000000000000000,1.000000000000000000000000000000,373,46,0.046047671530395746508634857719,264
18,18_0,COMPLETED,SOBOL,0.170000000000000012212453270877,14.000000000000000000000000000000,0.000000000000000000000000000000,1349,109,0.662600195014849346897278792312,3455
19,19_0,COMPLETED,SOBOL,0.170000000000000012212453270877,700.000000000000000000000000000000,0.369999999999999995559107901499,3095,5,0.377458638451993455653621367674,2165
20,20_0,COMPLETED,SOBOL,0.190000000000000002220446049250,5050.000000000000000000000000000000,0.940000000000000057731597280508,3272,114,0.211350077033042899055104157924,1566
21,21_0,COMPLETED,SOBOL,0.170000000000000012212453270877,16.000000000000000000000000000000,0.000000000000000000000000000000,2440,26,0.986599274815991522658009671432,2778
22,22_0,COMPLETED,SOBOL,0.209999999999999992228438827624,685.000000000000000000000000000000,0.400000000000000022204460492503,840,89,0.371016601871699103210033854339,1005
23,23_0,COMPLETED,SOBOL,0.170000000000000012212453270877,14.000000000000000000000000000000,0.000000000000000000000000000000,4720,49,0.592809497108683025601294502849,4639
24,24_0,COMPLETED,SOBOL,0.190000000000000002220446049250,1102.000000000000000000000000000000,0.479999999999999982236431605997,4633,101,0.284447704140096901959111619362,2858
25,25_0,COMPLETED,SOBOL,0.170000000000000012212453270877,12.000000000000000000000000000000,0.000000000000000000000000000000,1062,13,0.506118743462488085427253281523,1492
26,26_0,COMPLETED,SOBOL,0.230000000000000009992007221626,3755.000000000000000000000000000000,0.510000000000000008881784197001,1881,78,0.140039907328784463125259662775,4708
27,27_0,COMPLETED,SOBOL,0.170000000000000012212453270877,12.000000000000000000000000000000,0.000000000000000000000000000000,3656,38,0.915410901540890331595790030406,920
28,28_0,COMPLETED,SOBOL,0.170000000000000012212453270877,11.000000000000000000000000000000,0.000000000000000000000000000000,2555,81,0.749176706882193732539576558338,352
29,29_0,COMPLETED,SOBOL,0.170000000000000012212453270877,16.000000000000000000000000000000,0.000000000000000000000000000000,1751,57,0.464157006233930580219038120049,4062
30,30_0,COMPLETED,SOBOL,0.170000000000000012212453270877,15.000000000000000000000000000000,0.000000000000000000000000000000,308,122,0.831213307043537463769666828739,2241
31,31_0,COMPLETED,SOBOL,0.260000000000000008881784197001,6277.000000000000000000000000000000,1.000000000000000000000000000000,4158,18,0.117243658941239115023336125887,3373
32,32_0,COMPLETED,SOBOL,0.170000000000000012212453270877,14.000000000000000000000000000000,0.000000000000000000000000000000,4135,85,0.415105436032637942211920289992,4534
33,33_0,COMPLETED,SOBOL,0.170000000000000012212453270877,12.000000000000000000000000000000,0.000000000000000000000000000000,172,61,0.636898303385823982836200229940,1056
