trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary
28,28_0,COMPLETED,SOBOL,0.709999999999999964472863211995,5732.000000000000000000000000000000,1.000000000000000000000000000000,4909,0.395738784179091473980349746853,0.044687076035887000891033693506,2081,718,251
29,29_0,COMPLETED,SOBOL,0.719999999999999973354647408996,1077.000000000000000000000000000000,0.900000000000000022204460492503,2089,0.899335683861747336997893853550,0.853979309875518066696997721010,4404,3442,3515
30,30_0,COMPLETED,SOBOL,0.719999999999999973354647408996,1320.000000000000000000000000000000,0.709999999999999964472863211995,1007,0.028395664118230343198057141763,0.388781810997054000367256776372,415,3783,3771
31,31_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2565.000000000000000000000000000000,1.000000000000000000000000000000,3169,0.516221852065995356895200529834,0.696881203485652855889043166826,3090,1663,2464
32,32_0,FAILED,SOBOL,,,,3238,0.429543682377785451809160122139,0.806746663942933039948002260644,4327,3189,1270
33,33_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2915.000000000000000000000000000000,1.000000000000000000000000000000,1026,0.931804104192182403032518323016,0.123177165687084200218492924250,1690,1090,4997
34,34_0,COMPLETED,SOBOL,0.709999999999999964472863211995,977.000000000000000000000000000000,0.940000000000000057731597280508,2131,0.062082736540585756190857580350,0.651604412646964226141221843136,3180,1374,2758
35,35_0,COMPLETED,SOBOL,0.709999999999999964472863211995,5252.000000000000000000000000000000,1.000000000000000000000000000000,4935,0.548808336114510852965509002388,0.465329377727583037849257152629,817,4119,977
36,36_0,COMPLETED,SOBOL,0.709999999999999964472863211995,5359.000000000000000000000000000000,1.000000000000000000000000000000,4095,0.164548723744228492238406147408,0.172244150051847094706758412030,126,4738,2396
37,37_0,COMPLETED,SOBOL,0.719999999999999973354647408996,2567.000000000000000000000000000000,0.820000000000000062172489379009,1253,0.667114214755594736594446203526,0.975930446708574872438646252704,2763,1995,3858
38,38_0,COMPLETED,SOBOL,0.700000000000000066613381477509,1812.000000000000000000000000000000,0.910000000000000031086244689504,498,0.296150475556030856605360668254,0.264653536967933200596547749228,2369,460,3584
39,39_0,COMPLETED,SOBOL,0.700000000000000066613381477509,6620.000000000000000000000000000000,0.989999999999999991118215802999,2672,0.783055511087179190177209875401,0.571532674975693266716803009331,4731,2560,163
40,40_0,COMPLETED,SOBOL,0.709999999999999964472863211995,4603.000000000000000000000000000000,1.000000000000000000000000000000,3108,0.064609213110059501850024332725,0.361256895251572118787919407623,2970,849,796
41,41_0,COMPLETED,SOBOL,0.709999999999999964472863211995,1274.000000000000000000000000000000,0.760000000000000008881784197001,286,0.576007326511666195578698079771,0.552890452556312084197998046875,372,3750,2961
42,42_0,FAILED,SOBOL,,,,1715,0.445779596243053688464641481914,0.204287281120195979289277943280,4518,4032,4481
43,43_0,COMPLETED,SOBOL,0.719999999999999973354647408996,5265.000000000000000000000000000000,1.000000000000000000000000000000,3877,0.941395457735285212663711718051,0.897113679775968231311367162562,2116,1777,1763
44,44_0,COMPLETED,SOBOL,0.709999999999999964472863211995,5105.000000000000000000000000000000,1.000000000000000000000000000000,4600,0.329680433930829186461863855584,0.722866098003461909904387994175,1328,2396,370
45,45_0,COMPLETED,SOBOL,0.709999999999999964472863211995,1580.000000000000000000000000000000,1.000000000000000000000000000000,2398,0.840651648245751892396526727680,0.409653828235343075991892192178,3925,4652,3395
46,46_0,COMPLETED,SOBOL,0.709999999999999964472863211995,1352.000000000000000000000000000000,0.600000000000000088817841970013,697,0.211666055301204331096087685182,0.817346500098705242010055371793,1187,3120,4360
47,47_0,COMPLETED,SOBOL,0.709999999999999964472863211995,4257.000000000000000000000000000000,1.000000000000000000000000000000,3479,0.707224303290247879871799341345,0.003428693667054176236891338547,3589,220,1877
48,48_0,COMPLETED,SOBOL,0.719999999999999973354647408996,4916.000000000000000000000000000000,1.000000000000000000000000000000,3680,0.229116707302629951659156404276,0.501959329415112787131647564820,2204,4273,3264
49,49_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2702.000000000000000000000000000000,1.000000000000000000000000000000,896,0.724859588788822284399770978780,0.318609936926513903632240953812,4919,1530,473
50,50_0,COMPLETED,SOBOL,0.709999999999999964472863211995,1141.000000000000000000000000000000,1.000000000000000000000000000000,2281,0.347072061508893969783429156450,0.908557433946058146112534359418,305,1247,2086
51,51_0,COMPLETED,SOBOL,0.709999999999999964472863211995,5556.000000000000000000000000000000,1.000000000000000000000000000000,4473,0.858345958167687106410426167713,0.224015200106427087023419630896,2591,3347,4178
52,52_0,COMPLETED,SOBOL,0.709999999999999964472863211995,4737.000000000000000000000000000000,1.000000000000000000000000000000,3907,0.494598585827276115978179404920,0.397706942534074181505587830543,3343,2717,3073
53,53_0,COMPLETED,SOBOL,0.709999999999999964472863211995,6602.000000000000000000000000000000,1.000000000000000000000000000000,1753,0.990037405651062685230101578782,0.703609656861051924181538197445,629,618,672
54,54_0,COMPLETED,SOBOL,0.719999999999999973354647408996,567.000000000000000000000000000000,1.000000000000000000000000000000,17,0.113494811510667203968694138894,0.053856930654495954735594409613,4149,2149,1575
55,55_0,COMPLETED,SOBOL,0.719999999999999973354647408996,1607.000000000000000000000000000000,0.890000000000000013322676295502,2840,0.624582665611058462928895096411,0.860465181645005960930916444340,1864,4894,4682
56,56_0,COMPLETED,SOBOL,0.709999999999999964472863211995,1990.000000000000000000000000000000,1.000000000000000000000000000000,2632,0.278756923995912064828672782824,0.072246042545884847640991210938,1042,1621,4050
57,57_0,COMPLETED,SOBOL,0.709999999999999964472863211995,1676.000000000000000000000000000000,0.890000000000000013322676295502,450,0.765363125147297984618433019932,0.764099705617874880303475038090,3718,3877,2197
58,58_0,COMPLETED,SOBOL,0.709999999999999964472863211995,1717.000000000000000000000000000000,1.000000000000000000000000000000,1532,0.147099984571337688565861867573,0.476773131897673008161575580743,1448,3592,50
59,59_0,COMPLETED,SOBOL,0.719999999999999973354647408996,4608.000000000000000000000000000000,1.000000000000000000000000000000,4372,0.649477016428485542931525742461,0.671332331633195278364212299493,3772,692,3704
60,60_0,COMPLETED,SOBOL,0.719999999999999973354647408996,2792.000000000000000000000000000000,1.000000000000000000000000000000,4744,0.013199024943634868334285670244,0.963983561007305977952341891068,4661,62,4787
61,61_0,COMPLETED,SOBOL,0.709999999999999964472863211995,6328.000000000000000000000000000000,1.000000000000000000000000000000,1942,0.500231110211461604819760395912,0.152987708909437053472757384043,1986,2963,1448
62,62_0,COMPLETED,SOBOL,0.719999999999999973354647408996,3179.000000000000000000000000000000,1.000000000000000000000000000000,1133,0.380722802272066451756415972341,0.621960911963134965851907054457,2851,4497,1111
63,63_0,COMPLETED,SOBOL,0.709999999999999964472863211995,4812.000000000000000000000000000000,1.000000000000000000000000000000,3355,0.883164046797901391983032226562,0.307772218514233808495106359260,526,2241,2656
64,64_0,COMPLETED,SOBOL,0.719999999999999973354647408996,2452.000000000000000000000000000000,0.920000000000000039968028886506,3315,0.283566706251353051193575538491,0.592342309651896381517133249872,3710,1042,4551
65,65_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2826.000000000000000000000000000000,0.959999999999999964472863211995,1095,0.793682566476985762449203321012,0.275229728592559674815731796116,1074,3162,1716
66,66_0,COMPLETED,SOBOL,0.709999999999999964472863211995,4095.000000000000000000000000000000,1.000000000000000000000000000000,1903,0.165664650995284323808931503663,0.998567353133112178831254368561,3804,4068,727
67,67_0,COMPLETED,SOBOL,0.719999999999999973354647408996,4925.000000000000000000000000000000,1.000000000000000000000000000000,4704,0.660127669876441336427319583890,0.180749175924807797821713961639,1441,1344,3008
68,68_0,COMPLETED,SOBOL,0.719999999999999973354647408996,4167.000000000000000000000000000000,1.000000000000000000000000000000,4333,0.049334194438531993320840030037,0.449042777623981259615959515941,1993,1964,4115
69,69_0,COMPLETED,SOBOL,0.709999999999999964472863211995,3786.000000000000000000000000000000,0.959999999999999964472863211995,1493,0.559630382902920220367093406821,0.636779771219939005888477367989,4629,4689,2140
70,70_0,COMPLETED,SOBOL,0.700000000000000066613381477509,1639.000000000000000000000000000000,1.000000000000000000000000000000,412,0.430369441533461238869051612710,0.104819641491398218846597956144,495,2531,615
71,71_0,COMPLETED,SOBOL,0.719999999999999973354647408996,1982.000000000000000000000000000000,0.959999999999999964472863211995,2592,0.925138421893119788919079837797,0.793749535923823690275469289190,2858,413,3132
72,72_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2659.000000000000000000000000000000,1.000000000000000000000000000000,2880,0.210651028361171471781077002561,0.022106370335444807534441835628,4853,3700,2515
73,73_0,COMPLETED,SOBOL,0.709999999999999964472863211995,995.000000000000000000000000000000,0.880000000000000004440892098501,55,0.714064263043925118168431254162,0.829689171215519327695631091046,2256,820,1242
74,74_0,COMPLETED,SOBOL,0.719999999999999973354647408996,4216.000000000000000000000000000000,1.000000000000000000000000000000,1791,0.342132842663675551531099472413,0.426503991495817913470744997539,2642,1728,1513
75,75_0,COMPLETED,SOBOL,0.719999999999999973354647408996,4811.000000000000000000000000000000,0.950000000000000066613381477509,3947,0.830140725156292336173180501646,0.737279693212360198728561044845,239,4004,4732
76,76_0,COMPLETED,SOBOL,0.719999999999999973354647408996,3660.000000000000000000000000000000,1.000000000000000000000000000000,4513,0.444837738247588265760867898280,0.874918510336428867368852024811,694,4624,3651
77,77_0,COMPLETED,SOBOL,0.700000000000000066613381477509,1504.000000000000000000000000000000,1.000000000000000000000000000000,2319,0.948192467145621775692632127175,0.195249382857233283461440009887,3292,2349,113
78,78_0,COMPLETED,SOBOL,0.719999999999999973354647408996,1938.000000000000000000000000000000,0.890000000000000013322676295502,935,0.077504314312711361512064911494,0.532766448868438602382013868919,1813,189,2329
79,79_0,COMPLETED,SOBOL,0.719999999999999973354647408996,3284.000000000000000000000000000000,1.000000000000000000000000000000,3719,0.565084405437111803038874313643,0.350391725240275286878954830172,4215,3070,3908
80,80_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2810.000000000000000000000000000000,1.000000000000000000000000000000,3439,0.122185019262135027839910605962,0.848914560960605690809188672574,325,1501,296
81,81_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2181.000000000000000000000000000000,1.000000000000000000000000000000,658,0.610067762987688166909094888979,0.034022204639390110636476549644,3040,4226,3442
82,82_0,COMPLETED,SOBOL,0.719999999999999973354647408996,1600.000000000000000000000000000000,0.910000000000000031086244689504,2360,0.489577437877655008424682137047,0.694130198210477833420384286001,2187,3316,3805
83,83_0,COMPLETED,SOBOL,0.709999999999999964472863211995,6049.000000000000000000000000000000,1.000000000000000000000000000000,4560,0.993116830015555063226884158212,0.376044941052794456926022803600,4471,1198,2459
84,84_0,COMPLETED,SOBOL,0.709999999999999964472863211995,6406.000000000000000000000000000000,1.000000000000000000000000000000,3838,0.355932518435642109011496359017,0.237865527726709852229802777401,3972,567,1042
85,85_0,COMPLETED,SOBOL,0.719999999999999973354647408996,4788.000000000000000000000000000000,0.930000000000000048849813083507,1676,0.843630111884325795124084379495,0.925818820022046518047886820568,1257,2687,2703
86,86_0,COMPLETED,SOBOL,0.709999999999999964472863211995,1152.000000000000000000000000000000,0.739999999999999991118215802999,248,0.224384065574035035384170555517,0.330632754856720556535520927355,3518,4846,4856
87,87_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2914.000000000000000000000000000000,1.000000000000000000000000000000,3069,0.727620288331061626507789696916,0.521291643301025064971554456861,1233,2122,1401
88,88_0,COMPLETED,SOBOL,0.719999999999999973354647408996,1948.000000000000000000000000000000,1.000000000000000000000000000000,2711,0.385631624989211552190226939274,0.294455118337646148951591840159,1663,3846,2019
89,89_0,COMPLETED,SOBOL,0.719999999999999973354647408996,2087.000000000000000000000000000000,0.760000000000000008881784197001,537,0.880212175937369445399838241428,0.604258143955841653394145396305,4339,1571,4228
90,90_0,COMPLETED,SOBOL,0.709999999999999964472863211995,3620.000000000000000000000000000000,1.000000000000000000000000000000,1291,0.004651595249772071637150983037,0.137599680922925460269112818423,829,664,3331
91,91_0,COMPLETED,SOBOL,0.709999999999999964472863211995,6838.000000000000000000000000000000,1.000000000000000000000000000000,4135,0.514648919591680131802036157751,0.948108302690088722286532174621,3153,3545,423
92,92_0,COMPLETED,SOBOL,0.719999999999999973354647408996,4303.000000000000000000000000000000,1.000000000000000000000000000000,4975,0.151929693518206482272248081244,0.679395916089415519145688904246,2790,2915,1818
93,93_0,COMPLETED,SOBOL,0.680000000000000048849813083507,656.000000000000000000000000000000,0.979999999999999982236431605997,2170,0.646573564853519244799429088744,0.499943087309598910294994311698,114,35,4417
94,94_0,COMPLETED,SOBOL,0.719999999999999973354647408996,2133.000000000000000000000000000000,0.830000000000000071054273576010,1064,0.269768947025760985614084574991,0.773990565540269015443186617631,4719,2191,2830
95,95_0,COMPLETED,SOBOL,0.709999999999999964472863211995,3825.000000000000000000000000000000,1.000000000000000000000000000000,3278,0.780191263202577811597393520060,0.093344835923984653680562928457,2395,4467,937
96,96_0,COMPLETED,SOBOL,0.709999999999999964472863211995,3647.000000000000000000000000000000,1.000000000000000000000000000000,3130,0.180739614570513379421257127433,0.420563601169735179485797971211,1117,368,336
97,97_0,COMPLETED,SOBOL,0.719999999999999973354647408996,5043.000000000000000000000000000000,0.839999999999999968913755310496,968,0.676240325272083331320516208507,0.727688324797898578033539251919,3480,2623,3399
98,98_0,COMPLETED,SOBOL,0.709999999999999964472863211995,562.000000000000000000000000000000,1.000000000000000000000000000000,2049,0.298704426961019620101467353379,0.015921256927773356354416378622,1375,4842,4317
99,99_0,COMPLETED,SOBOL,0.709999999999999964472863211995,6701.000000000000000000000000000000,1.000000000000000000000000000000,4871,0.809732226796448184558130378718,0.820340384406968992081488067925,4012,1941,1951
100,100_0,COMPLETED,SOBOL,0.719999999999999973354647408996,4836.000000000000000000000000000000,1.000000000000000000000000000000,4148,0.414319571156054722305128734661,0.557951567282900184885363614740,4431,1311,850
101,101_0,COMPLETED,SOBOL,0.709999999999999964472863211995,4771.000000000000000000000000000000,0.969999999999999973354647408996,1366,0.910000673299655282733056083089,0.371925865566357982672229809396,2068,4211,2897
102,102_0,COMPLETED,SOBOL,0.709999999999999964472863211995,1399.000000000000000000000000000000,0.660000000000000031086244689504,557,0.033221685897558930755657513600,0.899861047144979275813625463343,3078,3244,4506
103,103_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2738.000000000000000000000000000000,1.000000000000000000000000000000,2759,0.544555510414764243343199723313,0.217028246264904745022050747139,441,987,1749
104,104_0,COMPLETED,SOBOL,0.719999999999999973354647408996,3386.000000000000000000000000000000,1.000000000000000000000000000000,3026,0.327118853518739316488250779003,0.973077661853283593096364256780,2436,3028,2372
105,105_0,COMPLETED,SOBOL,0.700000000000000066613381477509,1136.000000000000000000000000000000,0.979999999999999982236431605997,222,0.813967333272099469176907859946,0.159397767420858149645113144288,4838,283,3873
106,106_0,COMPLETED,SOBOL,0.719999999999999973354647408996,2733.000000000000000000000000000000,0.880000000000000004440892098501,1607,0.195452336939051757314089741158,0.566607895290479057770482995693,76,2499,3530
107,107_0,COMPLETED,SOBOL,0.709999999999999964472863211995,6410.000000000000000000000000000000,1.000000000000000000000000000000,3819,0.698075335495173976418925576581,0.254120901694521283964434132940,2674,4598,227
108,108_0,COMPLETED,SOBOL,0.719999999999999973354647408996,6280.000000000000000000000000000000,1.000000000000000000000000000000,4659,0.093493091288954013884371363474,0.110577299995347863581507397157,3269,3969,1314
109,109_0,COMPLETED,SOBOL,0.709999999999999964472863211995,1357.000000000000000000000000000000,0.839999999999999968913755310496,2486,0.580283009489998224950113581144,0.803645477203652314202031448076,867,1868,4924
110,110_0,COMPLETED,SOBOL,0.709999999999999964472863211995,1546.000000000000000000000000000000,0.820000000000000062172489379009,750,0.461011336471885468935028029591,0.454557854522019633147777994964,4221,903,2792
111,111_0,COMPLETED,SOBOL,0.709999999999999964472863211995,5828.000000000000000000000000000000,1.000000000000000000000000000000,3592,0.963206487892195539757267397363,0.646920435581356256804497206758,1623,3647,972
112,112_0,COMPLETED,SOBOL,0.709999999999999964472863211995,6309.000000000000000000000000000000,1.000000000000000000000000000000,3625,0.474500721340999020991802126446,0.147922958135604853957545401499,2901,2096,4821
113,113_0,COMPLETED,SOBOL,0.709999999999999964472863211995,3615.000000000000000000000000000000,0.959999999999999964472863211995,785,0.977006165523082059642945296218,0.953318687751889215498124485748,615,4996,1443
114,114_0,COMPLETED,SOBOL,0.700000000000000066613381477509,1271.000000000000000000000000000000,1.000000000000000000000000000000,2213,0.107049114717170601451812217420,0.305021215097978692920577259429,4594,2781,1155
115,115_0,COMPLETED,SOBOL,0.709999999999999964472863211995,6051.000000000000000000000000000000,1.000000000000000000000000000000,4394,0.594016048561781695447336915095,0.609224043877795384815954093938,1880,525,2583
116,116_0,COMPLETED,SOBOL,0.719999999999999973354647408996,3680.000000000000000000000000000000,1.000000000000000000000000000000,4024,0.240435688912868511524223436027,0.753186430478468560423266353610,1554,1145,3997
117,117_0,COMPLETED,SOBOL,0.709999999999999964472863211995,5059.000000000000000000000000000000,1.000000000000000000000000000000,1802,0.742756046021357141384555689001,0.067427808711305256550438969043,3839,3401,2260
118,118_0,COMPLETED,SOBOL,0.709999999999999964472863211995,7810.000000000000000000000000000000,0.989999999999999991118215802999,101,0.372043210811912994362415929572,0.658836266167461825915552253718,953,4367,26
119,119_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2588.000000000000000000000000000000,1.000000000000000000000000000000,2903,0.858707038478925821500808979181,0.473783240549266349006529708277,3668,1466,3719
120,120_0,COMPLETED,SOBOL,0.719999999999999973354647408996,5196.000000000000000000000000000000,0.910000000000000031086244689504,2564,0.019667579015716911416955525738,0.716213515512645226834820277872,4102,4443,3097
121,121_0,COMPLETED,SOBOL,0.700000000000000066613381477509,1559.000000000000000000000000000000,0.969999999999999973354647408996,371,0.530820554796606280945070466259,0.400804627068340801887558200178,1777,2343,657
122,122_0,COMPLETED,SOBOL,0.719999999999999973354647408996,3636.000000000000000000000000000000,0.989999999999999991118215802999,1477,0.400828266022726920070340383973,0.871240697810426345526479963155,3412,126,1629
123,123_0,COMPLETED,SOBOL,0.709999999999999964472863211995,6727.000000000000000000000000000000,1.000000000000000000000000000000,4261,0.896202915932983179558846131840,0.058537405515089631358183197563,737,2869,4619
124,124_0,COMPLETED,SOBOL,0.719999999999999973354647408996,6318.000000000000000000000000000000,1.000000000000000000000000000000,4828,0.253778175428509722433290107801,0.321466818841174228893464714929,197,3490,3220
125,125_0,COMPLETED,SOBOL,0.739999999999999991118215802999,1086.000000000000000000000000000000,1.000000000000000000000000000000,2004,0.764994415828958107539392585750,0.514802075998857633365446417884,2521,745,547
126,126_0,COMPLETED,SOBOL,0.719999999999999973354647408996,3678.000000000000000000000000000000,1.000000000000000000000000000000,1250,0.135758145682513708951688613524,0.228944076851010314133105794099,2291,1714,2052
127,127_0,COMPLETED,SOBOL,0.719999999999999973354647408996,3817.000000000000000000000000000000,0.950000000000000066613381477509,3404,0.631557731660082888325291605724,0.919086433172225936161225945398,4966,3813,4183
128,128_0,COMPLETED,SOBOL,0.709999999999999964472863211995,3863.000000000000000000000000000000,1.000000000000000000000000000000,3435,0.450307054115459348686556495522,0.336178448164835552702811583003,1918,1351,1002
129,129_0,COMPLETED,SOBOL,0.709999999999999964472863211995,3817.000000000000000000000000000000,0.900000000000000022204460492503,1220,0.938314685653895086403508685180,0.515631262073293350489677777659,4555,4095,2743
130,130_0,COMPLETED,SOBOL,0.719999999999999973354647408996,636.000000000000000000000000000000,0.989999999999999991118215802999,2013,0.067375887220725419468614347807,0.241577136345207693635117607300,574,3130,4973
131,131_0,COMPLETED,SOBOL,0.709999999999999964472863211995,5035.000000000000000000000000000000,1.000000000000000000000000000000,4819,0.570788900692015932492040519719,0.922222851090133244333912898583,2938,1030,1285
132,132_0,COMPLETED,SOBOL,0.709999999999999964472863211995,3020.000000000000000000000000000000,0.989999999999999991118215802999,4291,0.216850676663219915640823387548,0.689932682812213871059725533996,3630,410,178
133,133_0,COMPLETED,SOBOL,0.709999999999999964472863211995,3633.000000000000000000000000000000,0.969999999999999973354647408996,1447,0.704430520551279193419702551182,0.380129672065377233192151607000,994,2509,3560
134,134_0,COMPLETED,SOBOL,0.719999999999999973354647408996,1418.000000000000000000000000000000,0.709999999999999964472863211995,380,0.332734985947608974399258841004,0.846779554324224581485225371580,3879,4725,3844
135,135_0,COMPLETED,SOBOL,0.700000000000000066613381477509,1899.000000000000000000000000000000,1.000000000000000000000000000000,2555,0.836089497352018984344113050611,0.036270947428420186042785644531,1515,1981,2421
136,136_0,COMPLETED,SOBOL,0.719999999999999973354647408996,2773.000000000000000000000000000000,1.000000000000000000000000000000,2912,0.059424547133967282885880223375,0.777708836527541302885424556735,775,4007,1778
137,137_0,COMPLETED,SOBOL,0.709999999999999964472863211995,1139.000000000000000000000000000000,0.989999999999999991118215802999,92,0.553887820687145038256460338744,0.089755529360845687225634037532,3373,1750,4457
138,138_0,COMPLETED,SOBOL,0.719999999999999973354647408996,5494.000000000000000000000000000000,0.930000000000000048849813083507,1833,0.424877279540523900003279322846,0.684934947028756124787207681948,1736,783,2946
139,139_0,COMPLETED,SOBOL,0.709999999999999964472863211995,7638.000000000000000000000000000000,1.000000000000000000000000000000,3993,0.934993364695459572288882554858,0.494276043713092805287345754550,4139,3683,821
140,140_0,COMPLETED,SOBOL,0.709999999999999964472863211995,7837.000000000000000000000000000000,1.000000000000000000000000000000,4403,0.292926488570868948091430183922,0.135473240189254273690977470324,4929,3063,1902
141,141_0,COMPLETED,SOBOL,0.709999999999999964472863211995,1974.000000000000000000000000000000,0.869999999999999995559107901499,2204,0.787695727320387950598501447530,0.950365611381828734316457030218,2332,162,4346
142,142_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2329.000000000000000000000000000000,0.940000000000000057731597280508,815,0.159442156568169596253525810425,0.290249037036672208333953904003,2561,2381,3370
