trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
335,335_0,FAILED,SOBOL,,,,3599,2254,85,564,0.822563952773809448082431572402
336,336_0,FAILED,SOBOL,,,,3523,3632,17,454,0.419405719026923196057765608202
337,337_0,FAILED,SOBOL,,,,46,2405,64,831,0.702454609571024790604099052871
338,338_0,FAILED,SOBOL,,,,1909,4616,43,5,0.913996500540524725586521981313
339,339_0,FAILED,SOBOL,,,,4214,913,90,632,0.198103015379980207377741407981
340,340_0,FAILED,SOBOL,,,,4534,4128,60,543,0.068957241531461474504105524375
341,341_0,FAILED,SOBOL,,,,1840,345,7,166,0.787808805415406876448969342164
342,342_0,FAILED,SOBOL,,,,1207,2636,88,1000,0.562604342378675958968869963428
343,343_0,FAILED,SOBOL,,,,2730,1329,34,373,0.284401836222037684986929662045
344,344_0,FAILED,SOBOL,,,,3102,4698,77,243,0.647469213819131250708949210093
345,345_0,FAILED,SOBOL,,,,797,986,30,620,0.489992657370865336563525715974
346,346_0,FAILED,SOBOL,,,,1468,3226,52,294,0.144061304012313484701479637806
347,347_0,FAILED,SOBOL,,,,4946,2028,6,921,0.983638802733272310518941594637
348,348_0,FAILED,SOBOL,,,,3803,3013,45,754,0.873990021692588880952712315775
349,349_0,FAILED,SOBOL,,,,2280,1735,98,377,0.029566138584166765795879783241
