trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,n_samples,feature_proportion,n_clusters,confidence
15,15_0,COMPLETED,SOBOL,0.680000000000000048849813083507,204.000000000000000000000000000000,0.719999999999999973354647408996,2589,3545,0.433456452149897808467926552112,26,0.25
16,16_0,FAILED,SOBOL,,,,2741,1188,0.690212847130373119419743943581,28,0.01
17,17_0,COMPLETED,SOBOL,0.700000000000000066613381477509,697.000000000000000000000000000000,0.520000000000000017763568394003,1950,3739,0.490222743317484832559216556547,2,0.1
18,18_0,COMPLETED,SOBOL,0.729999999999999982236431605997,316.000000000000000000000000000000,0.440000000000000002220446049250,785,1780,0.024665036890655755302814711172,17,0.025
19,19_0,COMPLETED,SOBOL,0.700000000000000066613381477509,302.000000000000000000000000000000,0.910000000000000031086244689504,3901,4233,0.794898597491905056777738991514,44,0.25
20,20_0,COMPLETED,SOBOL,0.719999999999999973354647408996,552.000000000000000000000000000000,1.000000000000000000000000000000,4539,2313,0.365436624504625773290911183722,20,0.001
21,21_0,COMPLETED,SOBOL,0.630000000000000004440892098501,165.000000000000000000000000000000,0.029999999999999998889776975375,155,4802,0.565491418728604866572595710750,47,0.05
22,22_0,COMPLETED,SOBOL,0.780000000000000026645352591004,1235.000000000000000000000000000000,1.000000000000000000000000000000,1487,347,0.919620055636391042774846482644,37,0.01
23,23_0,COMPLETED,SOBOL,0.709999999999999964472863211995,319.000000000000000000000000000000,0.989999999999999991118215802999,3196,2853,0.149451244931668031368232618661,11,0.005
24,24_0,COMPLETED,SOBOL,0.739999999999999991118215802999,665.000000000000000000000000000000,1.000000000000000000000000000000,3745,1505,0.832683271158486615348692794214,9,0.25
25,25_0,COMPLETED,SOBOL,0.690000000000000057731597280508,280.000000000000000000000000000000,0.380000000000000004440892098501,1567,4037,0.097994397876784211653955480870,32,0.025
26,26_0,COMPLETED,SOBOL,0.760000000000000008881784197001,427.000000000000000000000000000000,0.650000000000000022204460492503,543,837,0.389117968769744027035528688430,48,0.01
27,27_0,COMPLETED,SOBOL,0.709999999999999964472863211995,378.000000000000000000000000000000,0.989999999999999991118215802999,4772,3311,0.680205490559339542855354920903,24,0.005
28,28_0,COMPLETED,SOBOL,0.800000000000000044408920985006,11263.000000000000000000000000000000,1.000000000000000000000000000000,4288,150,0.222833904867991816622918577195,39,0.1
29,29_0,COMPLETED,SOBOL,0.719999999999999973354647408996,336.000000000000000000000000000000,0.390000000000000013322676295502,1017,2580,0.957336202081292886312269274640,15,0.005
30,30_0,COMPLETED,SOBOL,0.709999999999999964472863211995,251.000000000000000000000000000000,1.000000000000000000000000000000,2500,1885,0.555552589379251005041737698775,6,0.001
31,31_0,COMPLETED,SOBOL,0.680000000000000048849813083507,239.000000000000000000000000000000,0.630000000000000004440892098501,2823,4450,0.264278551006689677027594598258,29,0.05
32,32_0,COMPLETED,SOBOL,0.810000000000000053290705182008,1644.000000000000000000000000000000,1.000000000000000000000000000000,2959,172,0.582774891560897234654703424894,50,0.25
33,33_0,COMPLETED,SOBOL,0.680000000000000048849813083507,182.000000000000000000000000000000,0.859999999999999986677323704498,2363,2723,0.346204579826444369672344691935,23,0.1
34,34_0,COMPLETED,SOBOL,0.719999999999999973354647408996,389.000000000000000000000000000000,0.460000000000000019984014443253,997,2170,0.140907547019422041412184398723,8,0.025
35,35_0,COMPLETED,SOBOL,0.700000000000000066613381477509,672.000000000000000000000000000000,0.920000000000000039968028886506,4307,4624,0.930113634074106854221497542312,34,0.001
36,36_0,COMPLETED,SOBOL,0.750000000000000000000000000000,1012.000000000000000000000000000000,1.000000000000000000000000000000,4752,1297,0.470926075149327494351325640309,5,0.005
37,37_0,COMPLETED,SOBOL,0.690000000000000057731597280508,201.000000000000000000000000000000,0.149999999999999994448884876874,563,3785,0.707561077294871165754841513262,31,0.25
38,38_0,FAILED,SOBOL,,,,1703,737,0.805327478082850545249016249727,41,0.1
39,39_0,COMPLETED,SOBOL,0.709999999999999964472863211995,465.000000000000000000000000000000,0.989999999999999991118215802999,3608,3244,0.016186140924692154346997696734,14,0.005
40,40_0,COMPLETED,SOBOL,0.719999999999999973354647408996,388.000000000000000000000000000000,0.989999999999999991118215802999,3215,2365,0.939171121634542971357006990729,18,0.005
41,41_0,COMPLETED,SOBOL,0.690000000000000057731597280508,289.000000000000000000000000000000,0.300000000000000044408920985006,1467,4896,0.239048524806275974885494406408,42,0.025
42,42_0,COMPLETED,SOBOL,0.630000000000000004440892098501,191.000000000000000000000000000000,0.029999999999999998889776975375,18,602,0.275839019319042588751500488797,26,0.025
43,43_0,COMPLETED,SOBOL,0.709999999999999964472863211995,415.000000000000000000000000000000,1.000000000000000000000000000000,4676,3077,0.545940083187073432746672096982,3,0.1
44,44_0,COMPLETED,SOBOL,0.760000000000000008881784197001,954.000000000000000000000000000000,1.000000000000000000000000000000,3763,1009,0.114395645933225750812134435819,35,0.05
45,45_0,COMPLETED,SOBOL,0.700000000000000066613381477509,234.000000000000000000000000000000,0.270000000000000017763568394003,922,3439,0.814331666693091427156048212055,12,0.025
46,46_0,COMPLETED,SOBOL,0.739999999999999991118215802999,717.000000000000000000000000000000,1.000000000000000000000000000000,1970,1650,0.670779567871242710097590133955,21,0.005
47,47_0,COMPLETED,SOBOL,0.690000000000000057731597280508,201.000000000000000000000000000000,0.640000000000000013322676295502,2722,4216,0.400491987420245998396950426468,45,0.001
48,48_0,COMPLETED,SOBOL,0.719999999999999973354647408996,293.000000000000000000000000000000,0.989999999999999991118215802999,2570,1844,0.719729948699474375573004181206,46,0.1
49,49_0,COMPLETED,SOBOL,0.630000000000000004440892098501,145.000000000000000000000000000000,0.479999999999999982236431605997,2111,4332,0.460682858826592545042899473628,21,0.05
50,50_0,COMPLETED,SOBOL,0.750000000000000000000000000000,608.000000000000000000000000000000,0.690000000000000057731597280508,781,1128,0.057616145281121133869817185769,11,0.25
51,51_0,COMPLETED,SOBOL,0.700000000000000066613381477509,445.000000000000000000000000000000,0.989999999999999991118215802999,3916,3635,0.761970390994101798298743233318,38,0.01
52,52_0,COMPLETED,SOBOL,0.780000000000000026645352591004,1602.000000000000000000000000000000,1.000000000000000000000000000000,4526,406,0.335965178007259945847096105354,1,0.025
53,53_0,COMPLETED,SOBOL,0.650000000000000022204460492503,156.000000000000000000000000000000,0.050000000000000002775557561563,161,2958,0.594955191604793043325116741471,29,0.01
54,54_0,FAILED,SOBOL,,,,1324,2249,0.886745118346065286374368952238,43,0.001
55,55_0,COMPLETED,SOBOL,0.690000000000000057731597280508,242.000000000000000000000000000000,0.709999999999999964472863211995,3365,4702,0.182333736872300505860167163519,18,0.1
56,56_0,FAILED,SOBOL,,,,3446,931,0.865505028469488069120529871725,16,0.05
57,57_0,COMPLETED,SOBOL,0.709999999999999964472863211995,378.000000000000000000000000000000,0.550000000000000044408920985006,1874,3360,0.065180314186960464084563682263,38,0.01
58,58_0,COMPLETED,SOBOL,0.719999999999999973354647408996,339.000000000000000000000000000000,0.280000000000000026645352591004,392,1416,0.418521007016301127556801020546,29,0.005
59,59_0,COMPLETED,SOBOL,0.690000000000000057731597280508,355.000000000000000000000000000000,0.989999999999999991118215802999,4914,3982,0.650794897662475668731474343076,5,0.025
60,60_0,COMPLETED,SOBOL,0.729999999999999982236431605997,630.000000000000000000000000000000,1.000000000000000000000000000000,4148,1973,0.189844606827944517579709327038,33,0.25
61,61_0,COMPLETED,SOBOL,0.690000000000000057731597280508,225.000000000000000000000000000000,0.260000000000000008881784197001,1170,4506,0.990348283043131272229686601349,8,0.1
62,62_0,COMPLETED,SOBOL,0.820000000000000062172489379009,1169.000000000000000000000000000000,1.000000000000000000000000000000,2191,56,0.525951613346114732472358355153,25,0.25
63,63_0,COMPLETED,SOBOL,0.719999999999999973354647408996,322.000000000000000000000000000000,0.989999999999999991118215802999,3118,2529,0.293856625147163874611777600876,48,0.025
64,64_0,FAILED,SOBOL,,,,3084,754,0.537231641290709327485330959462,22,0.01
65,65_0,COMPLETED,SOBOL,0.660000000000000031086244689504,165.000000000000000000000000000000,0.690000000000000057731597280508,2235,3228,0.267004975784569997809825281365,45,0.1
66,66_0,COMPLETED,SOBOL,0.750000000000000000000000000000,503.000000000000000000000000000000,0.880000000000000004440892098501,1126,1276,0.247883072108030316771376533325,36,0.25
67,67_0,COMPLETED,SOBOL,0.700000000000000066613381477509,374.000000000000000000000000000000,0.989999999999999991118215802999,4182,3807,0.947880011530593091784169246239,12,0.025
68,68_0,COMPLETED,SOBOL,0.729999999999999982236431605997,522.000000000000000000000000000000,1.000000000000000000000000000000,4880,2115,0.391783539947122338986673639738,27,0.1
69,69_0,COMPLETED,SOBOL,0.670000000000000039968028886506,185.000000000000000000000000000000,0.089999999999999996669330926125,436,4680,0.661945515042170917752173409099,3,0.005
70,70_0,COMPLETED,SOBOL,0.790000000000000035527136788005,2198.000000000000000000000000000000,1.000000000000000000000000000000,1830,232,0.823166227007284811989507034014,19,0.01
71,71_0,COMPLETED,SOBOL,0.719999999999999973354647408996,355.000000000000000000000000000000,0.989999999999999991118215802999,3480,2663,0.123104537688195708744487433250,42,0.25
72,72_0,COMPLETED,SOBOL,0.739999999999999991118215802999,495.000000000000000000000000000000,1.000000000000000000000000000000,3399,1706,0.921279549643397310809689315647,40,0.025
73,73_0,COMPLETED,SOBOL,0.690000000000000057731597280508,253.000000000000000000000000000000,0.309999999999999997779553950750,1280,4160,0.132199131147935994290421035657,14,0.005
74,74_0,COMPLETED,SOBOL,0.700000000000000066613381477509,239.000000000000000000000000000000,0.220000000000000001110223024625,205,949,0.354913503183051926015423305216,4,0.05
75,75_0,COMPLETED,SOBOL,0.709999999999999964472863211995,434.000000000000000000000000000000,0.989999999999999991118215802999,4492,3499,0.591609420273452979444073207560,31,0.25
76,76_0,COMPLETED,SOBOL,0.770000000000000017763568394003,1626.000000000000000000000000000000,1.000000000000000000000000000000,3950,586,0.007352069506421685107788732694,7,0.25
77,77_0,COMPLETED,SOBOL,0.700000000000000066613381477509,221.000000000000000000000000000000,0.239999999999999991118215802999,737,3093,0.796619064070284377265807052027,34,0.05
78,78_0,COMPLETED,SOBOL,0.650000000000000022204460492503,169.000000000000000000000000000000,0.900000000000000022204460492503,2154,2386,0.716269995074719223460135708592,49,0.1
79,79_0,COMPLETED,SOBOL,0.670000000000000039968028886506,178.000000000000000000000000000000,0.510000000000000008881784197001,2535,4875,0.479760594567283982225802674293,23,0.005
80,80_0,COMPLETED,SOBOL,0.709999999999999964472863211995,260.000000000000000000000000000000,1.000000000000000000000000000000,2678,2192,0.643913400344550579390556777071,24,0.05
81,81_0,COMPLETED,SOBOL,0.579999999999999960031971113494,132.000000000000000000000000000000,0.419999999999999984456877655248,2004,4759,0.411757504636421800547907423606,49,0.01
82,82_0,COMPLETED,SOBOL,0.780000000000000026645352591004,1057.000000000000000000000000000000,1.000000000000000000000000000000,887,468,0.071943312799558040149250359718,32,0.1
83,83_0,COMPLETED,SOBOL,0.709999999999999964472863211995,419.000000000000000000000000000000,0.989999999999999991118215802999,3807,2896,0.872386077787727143295626319741,10,0.001
84,84_0,COMPLETED,SOBOL,0.750000000000000000000000000000,905.000000000000000000000000000000,1.000000000000000000000000000000,4632,1145,0.286975125970318933887881485134,29,0.005
85,85_0,COMPLETED,SOBOL,0.609999999999999986677323704498,140.000000000000000000000000000000,0.010000000000000000208166817117,52,3618,0.519188097953796390271463678801,7,0.025
86,86_0,COMPLETED,SOBOL,0.739999999999999991118215802999,482.000000000000000000000000000000,0.780000000000000026645352591004,1433,1822,0.997111290950328132964841643116,15,0.025
87,87_0,COMPLETED,SOBOL,0.690000000000000057731597280508,246.000000000000000000000000000000,0.739999999999999991118215802999,3259,4354,0.196725661722943173659317039892,39,0.005
88,88_0,FAILED,SOBOL,,,,3652,38,0.755206907203420985119635133742,44,0.1
89,89_0,COMPLETED,SOBOL,0.719999999999999973354647408996,486.000000000000000000000000000000,0.650000000000000022204460492503,1669,2547,0.050734614502638580857407646363,16,0.05
90,90_0,COMPLETED,SOBOL,0.719999999999999973354647408996,305.000000000000000000000000000000,0.300000000000000044408920985006,597,1996,0.467563882119953644345144994077,2,0.025
91,91_0,COMPLETED,SOBOL,0.690000000000000057731597280508,314.000000000000000000000000000000,0.989999999999999991118215802999,4708,4483,0.726492988208308765329945799749,27,0.005
92,92_0,COMPLETED,SOBOL,0.739999999999999991118215802999,890.000000000000000000000000000000,1.000000000000000000000000000000,4351,1472,0.175570262376219032862678659512,11,0.25
93,93_0,COMPLETED,SOBOL,0.690000000000000057731597280508,225.000000000000000000000000000000,0.239999999999999991118215802999,962,3926,0.879863593144342259755319446413,37,0.01
94,94_0,FAILED,SOBOL,,,,2398,870,0.601836213039234291244383712183,47,0.025
95,95_0,COMPLETED,SOBOL,0.700000000000000066613381477509,239.000000000000000000000000000000,0.849999999999999977795539507497,2915,3422,0.342728204503655431434339107000,20,0.1
96,96_0,COMPLETED,SOBOL,0.750000000000000000000000000000,426.000000000000000000000000000000,1.000000000000000000000000000000,2857,1333,0.504312863234430586167889032367,3,0.1
97,97_0,COMPLETED,SOBOL,0.680000000000000048849813083507,174.000000000000000000000000000000,0.619999999999999995559107901499,2456,3899,0.299900970919057707764210363166,26,0.025
98,98_0,COMPLETED,SOBOL,0.780000000000000026645352591004,1091.000000000000000000000000000000,1.000000000000000000000000000000,1061,702,0.218398241387680186464947951208,42,0.005
99,99_0,COMPLETED,SOBOL,0.709999999999999964472863211995,500.000000000000000000000000000000,0.989999999999999991118215802999,4254,3131,0.977387744143605186053491706843,18,0.01
100,100_0,COMPLETED,SOBOL,0.780000000000000026645352591004,1499.000000000000000000000000000000,1.000000000000000000000000000000,4806,286,0.424626206388697025051470745893,46,0.001
101,101_0,COMPLETED,SOBOL,0.690000000000000057731597280508,240.000000000000000000000000000000,0.179999999999999993338661852249,499,2758,0.629095174979418469973779792781,21,0.1
102,102_0,COMPLETED,SOBOL,0.729999999999999982236431605997,471.000000000000000000000000000000,0.780000000000000026645352591004,1611,2056,0.852605343170463991775420709018,13,0.25
103,103_0,COMPLETED,SOBOL,0.690000000000000057731597280508,317.000000000000000000000000000000,0.800000000000000044408920985006,3711,4589,0.093672976175323136027728310182,35,0.01
104,104_0,COMPLETED,SOBOL,0.760000000000000008881784197001,645.000000000000000000000000000000,1.000000000000000000000000000000,3162,1054,0.891909079672768667634841222025,34,0.1
105,105_0,COMPLETED,SOBOL,0.700000000000000066613381477509,366.000000000000000000000000000000,0.429999999999999993338661852249,1531,3562,0.161577274739742288156563176926,8,0.01
106,106_0,COMPLETED,SOBOL,0.660000000000000031086244689504,175.000000000000000000000000000000,0.070000000000000006661338147751,111,1605,0.322124254662543518801243180860,23,0.025
107,107_0,COMPLETED,SOBOL,0.700000000000000066613381477509,323.000000000000000000000000000000,0.989999999999999991118215802999,4574,4093,0.624391114143654668566796317464,50,0.001
108,108_0,COMPLETED,SOBOL,0.719999999999999973354647408996,548.000000000000000000000000000000,0.989999999999999991118215802999,3866,2488,0.036920536749064924997298930975,13,0.025
109,109_0,COMPLETED,SOBOL,0.680000000000000048849813083507,200.000000000000000000000000000000,0.170000000000000012212453270877,829,4941,0.767073379749432238128292738111,41,0.05
110,110_0,COMPLETED,SOBOL,0.770000000000000017763568394003,1593.000000000000000000000000000000,1.000000000000000000000000000000,1906,479,0.749226724838838009645769488998,30,0.025
111,111_0,COMPLETED,SOBOL,0.709999999999999964472863211995,247.000000000000000000000000000000,0.910000000000000031086244689504,2776,3031,0.446780962910503176566123784141,5,0.01
112,112_0,COMPLETED,SOBOL,0.790000000000000035527136788005,1198.000000000000000000000000000000,1.000000000000000000000000000000,2633,363,0.673445795247331280286573473859,6,0.005
113,113_0,COMPLETED,SOBOL,0.619999999999999995559107901499,144.000000000000000000000000000000,0.719999999999999973354647408996,2057,2837,0.382232664383947873254498972528,30,0.001
114,114_0,COMPLETED,SOBOL,0.709999999999999964472863211995,247.000000000000000000000000000000,0.289999999999999980015985556747,678,2292,0.104879254262894391902527502225,38,0.01
115,115_0,COMPLETED,SOBOL,0.690000000000000057731597280508,287.000000000000000000000000000000,0.820000000000000062172489379009,4008,4822,0.839442462703213099217691706144,16,0.025
116,116_0,COMPLETED,SOBOL,0.739999999999999991118215802999,756.000000000000000000000000000000,1.000000000000000000000000000000,4434,1724,0.257518842682242399266812071801,48,0.01
117,117_0,COMPLETED,SOBOL,0.650000000000000022204460492503,157.000000000000000000000000000000,0.059999999999999997779553950750,264,4289,0.548667283134534944366578201880,25,0.005
118,118_0,FAILED,SOBOL,,,,1378,1248,0.964221064044162634587564753019,9,0.005
119,119_0,COMPLETED,SOBOL,0.700000000000000066613381477509,280.000000000000000000000000000000,0.890000000000000013322676295502,3302,3678,0.229593105707317585162385853437,33,0.05
120,120_0,COMPLETED,SOBOL,0.729999999999999982236431605997,533.000000000000000000000000000000,1.000000000000000000000000000000,3539,1940,0.788013259645551467080792917841,37,0.025
121,121_0,COMPLETED,SOBOL,0.700000000000000066613381477509,278.000000000000000000000000000000,0.400000000000000022204460492503,1772,4395,0.017905360167846082891651704472,10,0.05
122,122_0,COMPLETED,SOBOL,0.820000000000000062172489379009,1723.000000000000000000000000000000,1.000000000000000000000000000000,339,90,0.496981975758448268898348487710,20,0.005
123,123_0,FAILED,SOBOL,,,,4978,2640,0.697097677491605227650950382667,46,0.001
124,124_0,COMPLETED,SOBOL,0.760000000000000008881784197001,977.000000000000000000000000000000,1.000000000000000000000000000000,4085,820,0.142565912662073968064646578568,17,0.005
125,125_0,COMPLETED,SOBOL,0.709999999999999964472863211995,424.000000000000000000000000000000,0.369999999999999995559107901499,1223,3327,0.912860388208180717484196975420,43,0.001
126,126_0,COMPLETED,SOBOL,0.700000000000000066613381477509,281.000000000000000000000000000000,1.000000000000000000000000000000,2293,1527,0.572250638157129287719726562500,28,0.05
127,127_0,COMPLETED,SOBOL,0.690000000000000057731597280508,260.000000000000000000000000000000,0.750000000000000000000000000000,3026,4015,0.372321453006938085650290304329,1,0.25
128,128_0,COMPLETED,SOBOL,0.780000000000000026645352591004,912.000000000000000000000000000000,1.000000000000000000000000000000,3036,609,0.205827031875029209384564410357,10,0.1
129,129_0,COMPLETED,SOBOL,0.670000000000000039968028886506,189.000000000000000000000000000000,0.739999999999999991118215802999,2284,3058,0.972643702588975478384725192882,38,0.025
130,130_0,COMPLETED,SOBOL,0.719999999999999973354647408996,346.000000000000000000000000000000,0.520000000000000017763568394003,1233,2364,0.509056161221116743043069163832,46,0.01
131,131_0,COMPLETED,SOBOL,0.690000000000000057731597280508,362.000000000000000000000000000000,0.820000000000000062172489379009,4074,4909,0.312471496349200628106501653747,21,0.25
132,132_0,COMPLETED,SOBOL,0.739999999999999991118215802999,793.000000000000000000000000000000,1.000000000000000000000000000000,4988,1671,0.847861323922872500702396791894,43,0.01
133,133_0,COMPLETED,SOBOL,0.660000000000000031086244689504,185.000000000000000000000000000000,0.080000000000000001665334536938,330,4183,0.081101729484274978632107888643,17,0.005
134,134_0,COMPLETED,SOBOL,0.760000000000000008881784197001,1253.000000000000000000000000000000,1.000000000000000000000000000000,1781,984,0.437196709511801617775716977121,1,0.25
135,135_0,FAILED,SOBOL,,,,3529,3476,0.633838510144501876553135844006,28,0.001
136,136_0,COMPLETED,SOBOL,0.729999999999999982236431605997,371.000000000000000000000000000000,1.000000000000000000000000000000,3293,2166,0.317121354799717647399148745535,30,0.01
137,137_0,COMPLETED,SOBOL,0.690000000000000057731597280508,252.000000000000000000000000000000,0.289999999999999980015985556747,1388,4635,0.611621899923309730873199896450,5,0.005
138,138_0,COMPLETED,SOBOL,0.800000000000000044408920985006,1203.000000000000000000000000000000,1.000000000000000000000000000000,254,181,0.904677550325170165557153723057,16,0.025
139,139_0,COMPLETED,SOBOL,0.719999999999999973354647408996,500.000000000000000000000000000000,0.989999999999999991118215802999,4443,2707,0.166579490520060075064989746352,38,0.001
140,140_0,FAILED,SOBOL,,,,3999,709,0.736457547796890099611744062713,25,0.01
141,141_0,COMPLETED,SOBOL,0.700000000000000066613381477509,229.000000000000000000000000000000,0.209999999999999992228438827624,689,3280,0.441778040740638977545984289463,48,0.1
142,142_0,COMPLETED,SOBOL,0.640000000000000013322676295502,163.000000000000000000000000000000,1.000000000000000000000000000000,2047,1320,0.041922715350985524651594715806,33,0.01
143,143_0,COMPLETED,SOBOL,0.690000000000000057731597280508,201.000000000000000000000000000000,0.700000000000000066613381477509,2643,3755,0.779841872708871952646347835980,9,0.005
144,144_0,COMPLETED,SOBOL,0.739999999999999991118215802999,411.000000000000000000000000000000,1.000000000000000000000000000000,2805,1436,0.102069931883364911628930826737,8,0.05
145,145_0,COMPLETED,SOBOL,0.700000000000000066613381477509,314.000000000000000000000000000000,0.470000000000000028865798640254,1878,3949,0.828866855708882188658037648565,34,0.25
146,146_0,FAILED,SOBOL,,,,858,906,0.684022145809605741639813913935,50,0.001
147,147_0,COMPLETED,SOBOL,0.709999999999999964472863211995,364.000000000000000000000000000000,0.989999999999999991118215802999,3837,3398,0.385042670845985424143975706102,23,0.05
148,148_0,COMPLETED,SOBOL,0.820000000000000062172489379009,9533.000000000000000000000000000000,1.000000000000000000000000000000,4604,62,0.953645419871434585346037238196,41,0.25
149,149_0,COMPLETED,SOBOL,0.630000000000000004440892098501,153.000000000000000000000000000000,0.029999999999999998889776975375,82,2511,0.226783805634826418629046429487,13,0.01
150,150_0,COMPLETED,SOBOL,0.729999999999999982236431605997,562.000000000000000000000000000000,0.790000000000000035527136788005,1560,1972,0.260328886322677144349313493876,5,0.1
151,151_0,COMPLETED,SOBOL,0.690000000000000057731597280508,271.000000000000000000000000000000,0.690000000000000057731597280508,3132,4519,0.559243611389771078101773582603,31,0.005
152,152_0,FAILED,SOBOL,,,,3682,1100,0.486116994427517046251097099230,26,0.001
153,153_0,COMPLETED,SOBOL,0.700000000000000066613381477509,1629.000000000000000000000000000000,0.440000000000000002220446049250,1641,3671,0.694059953346848446109618180344,3,0.01
154,154_0,COMPLETED,SOBOL,0.709999999999999964472863211995,258.000000000000000000000000000000,0.250000000000000000000000000000,470,1868,0.791051727358251799415711502661,18,0.25
155,155_0,COMPLETED,SOBOL,0.700000000000000066613381477509,308.000000000000000000000000000000,0.989999999999999991118215802999,4835,4302,0.028771025581285358807548391269,42,0.1
156,156_0,COMPLETED,SOBOL,0.729999999999999982236431605997,519.000000000000000000000000000000,1.000000000000000000000000000000,4225,2245,0.569212891705334178560349300824,21,0.025
157,157_0,COMPLETED,SOBOL,0.690000000000000057731597280508,260.000000000000000000000000000000,0.230000000000000009992007221626,1091,4713,0.361456508854404112707214835609,45,0.05
158,158_0,COMPLETED,SOBOL,0.780000000000000026645352591004,648.000000000000000000000000000000,1.000000000000000000000000000000,2426,414,0.153431600382551547312459661043,35,0.001
159,159_0,COMPLETED,SOBOL,0.709999999999999964472863211995,263.000000000000000000000000000000,0.969999999999999973354647408996,2885,2942,0.915898818742483800114939640480,12,0.25
160,160_0,COMPLETED,SOBOL,0.709999999999999964472863211995,324.000000000000000000000000000000,1.000000000000000000000000000000,2905,2452,0.235357398696243752533874271649,17,0.05
161,161_0,COMPLETED,SOBOL,0.660000000000000031086244689504,176.000000000000000000000000000000,0.479999999999999982236431605997,2407,4965,0.943120890418067570060145499156,44,0.1
162,162_0,COMPLETED,SOBOL,0.780000000000000026645352591004,1046.000000000000000000000000000000,1.000000000000000000000000000000,953,516,0.541990078320726764715686840646,28,0.005
163,163_0,COMPLETED,SOBOL,0.709999999999999964472863211995,467.000000000000000000000000000000,0.989999999999999991118215802999,4362,3007,0.279529905628412955742589929287,2,0.001
164,164_0,FAILED,SOBOL,,,,4698,1078,0.818407068716362151583609829686,37,0.005
165,165_0,COMPLETED,SOBOL,0.690000000000000057731597280508,192.000000000000000000000000000000,0.170000000000000012212453270877,606,3526,0.110578886583447458247242423113,11,0.001
166,166_0,COMPLETED,SOBOL,0.739999999999999991118215802999,623.000000000000000000000000000000,1.000000000000000000000000000000,1660,1582,0.404308506969362491112462976162,20,0.1
167,167_0,COMPLETED,SOBOL,0.700000000000000066613381477509,288.000000000000000000000000000000,0.880000000000000004440892098501,3662,4128,0.666703929765149916342181768414,47,0.025
168,168_0,COMPLETED,SOBOL,0.790000000000000035527136788005,1606.000000000000000000000000000000,1.000000000000000000000000000000,3268,240,0.349925920819863678357108938144,48,0.025
169,169_0,COMPLETED,SOBOL,0.719999999999999973354647408996,332.000000000000000000000000000000,0.500000000000000000000000000000,1423,2811,0.578794432010501624930043362838,24,0.25
170,170_0,COMPLETED,SOBOL,0.630000000000000004440892098501,153.000000000000000000000000000000,0.029999999999999998889776975375,62,2102,0.934093853823840580830051294470,9,0.05
171,171_0,COMPLETED,SOBOL,0.700000000000000066613381477509,299.000000000000000000000000000000,0.989999999999999991118215802999,4623,4536,0.137185969943180691155149020233,32,0.01
172,172_0,COMPLETED,SOBOL,0.750000000000000000000000000000,807.000000000000000000000000000000,1.000000000000000000000000000000,3816,1386,0.703454984504729541328060804517,6,0.1
173,173_0,COMPLETED,SOBOL,0.690000000000000057731597280508,237.000000000000000000000000000000,0.230000000000000009992007221626,877,3853,0.474773049382492873249361764465,29,0.01
