trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,n_samples,n_clusters,threshold
116,116_0,COMPLETED,SOBOL,0.839999999999999968913755310496,6823.000000000000000000000000000000,0.890000000000000013322676295502,4312,3249,3,0.004611005734652281334851053884
117,117_0,COMPLETED,SOBOL,0.900000000000000022204460492503,788.000000000000000000000000000000,0.790000000000000035527136788005,1172,1393,7,0.982935289865359718142201472801
118,118_0,COMPLETED,SOBOL,0.719999999999999973354647408996,3478.000000000000000000000000000000,0.550000000000000044408920985006,2467,3999,4,0.493860232153907396934755524853
119,119_0,COMPLETED,SOBOL,0.910000000000000031086244689504,1200.000000000000000000000000000000,1.000000000000000000000000000000,3097,893,8,0.520967638216912720672269188071
120,120_0,COMPLETED,SOBOL,0.810000000000000053290705182008,1341.000000000000000000000000000000,0.950000000000000066613381477509,2728,2695,3,0.875060445373877837660359091387
121,121_0,COMPLETED,SOBOL,0.670000000000000039968028886506,4811.000000000000000000000000000000,0.750000000000000000000000000000,2098,2049,9,0.107126450430601830032806276449
122,122_0,COMPLETED,SOBOL,0.739999999999999991118215802999,2744.000000000000000000000000000000,0.170000000000000012212453270877,805,4436,2,0.619706174157559908088899192080
123,123_0,FAILED,SOBOL,,,,3945,40,8,0.397559171417728063335772503706
124,124_0,COMPLETED,SOBOL,0.810000000000000053290705182008,8117.000000000000000000000000000000,0.880000000000000004440892098501,4903,4361,10,0.365114483917132026657981214157
125,125_0,COMPLETED,SOBOL,0.849999999999999977795539507497,2378.000000000000000000000000000000,0.410000000000000031086244689504,543,1219,4,0.649760513789951810181833025126
126,126_0,COMPLETED,SOBOL,0.830000000000000071054273576010,6398.000000000000000000000000000000,0.410000000000000031086244689504,1750,3548,6,0.140972332235425712454457425338
127,127_0,COMPLETED,SOBOL,0.900000000000000022204460492503,811.000000000000000000000000000000,1.000000000000000000000000000000,3620,1655,1,0.846651547243818636268031241343
128,128_0,COMPLETED,SOBOL,0.810000000000000053290705182008,11334.000000000000000000000000000000,0.600000000000000088817841970013,3599,4924,10,0.234118173938244578113909710737
129,129_0,COMPLETED,SOBOL,0.920000000000000039968028886506,1486.000000000000000000000000000000,1.000000000000000000000000000000,1739,568,4,0.752424602365121208968901100889
130,130_0,COMPLETED,SOBOL,0.780000000000000026645352591004,8488.000000000000000000000000000000,0.149999999999999994448884876874,522,2948,6,0.271177054652944227175481728409
131,131_0,COMPLETED,SOBOL,0.890000000000000013322676295502,729.000000000000000000000000000000,1.000000000000000000000000000000,4892,2343,1,0.742707971565425451032638193283
132,132_0,COMPLETED,SOBOL,0.869999999999999995559107901499,2211.000000000000000000000000000000,0.950000000000000066613381477509,3919,3334,3,0.525818281389772934630855161231
133,133_0,COMPLETED,SOBOL,0.869999999999999995559107901499,4685.000000000000000000000000000000,0.470000000000000028865798640254,789,1478,9,0.490548492068424824008587847857
134,134_0,COMPLETED,SOBOL,0.619999999999999995559107901499,1361.000000000000000000000000000000,0.530000000000000026645352591004,2072,3757,2,0.968278606494888616218474908237
135,135_0,COMPLETED,SOBOL,0.880000000000000004440892098501,2132.000000000000000000000000000000,1.000000000000000000000000000000,2712,651,8,0.012979498591274021834784946350
136,136_0,COMPLETED,SOBOL,0.820000000000000062172489379009,2532.000000000000000000000000000000,0.950000000000000066613381477509,3125,2600,3,0.399728657299652678780432779604
137,137_0,COMPLETED,SOBOL,0.770000000000000017763568394003,2132.000000000000000000000000000000,0.969999999999999973354647408996,2485,1954,7,0.614200640954077226041363246622
138,138_0,COMPLETED,SOBOL,0.790000000000000035527136788005,5536.000000000000000000000000000000,0.209999999999999992228438827624,1201,4688,4,0.097585544254630798843841432699
139,139_0,COMPLETED,SOBOL,0.920000000000000039968028886506,1955.000000000000000000000000000000,1.000000000000000000000000000000,4331,291,9,0.889031960627064132829389109247
140,140_0,COMPLETED,SOBOL,0.839999999999999968913755310496,2308.000000000000000000000000000000,0.959999999999999964472863211995,4675,4134,6,0.855064728533849072178441019787
141,141_0,COMPLETED,SOBOL,0.800000000000000044408920985006,3912.000000000000000000000000000000,0.250000000000000000000000000000,305,992,1,0.126116744440048944575494260789
142,142_0,COMPLETED,SOBOL,0.849999999999999977795539507497,3958.000000000000000000000000000000,0.380000000000000004440892098501,1521,3619,9,0.646523978166282153878796634672
143,143_0,COMPLETED,SOBOL,0.890000000000000013322676295502,3448.000000000000000000000000000000,1.000000000000000000000000000000,3381,1726,5,0.369796619722619679393460501160
144,144_0,COMPLETED,SOBOL,0.839999999999999968913755310496,2408.000000000000000000000000000000,0.839999999999999968913755310496,3189,3513,7,0.960614270621910737446569328313
145,145_0,COMPLETED,SOBOL,0.880000000000000004440892098501,8495.000000000000000000000000000000,0.560000000000000053290705182008,1328,1617,2,0.052341964878141883366069464500
146,146_0,COMPLETED,SOBOL,0.579999999999999960031971113494,5111.000000000000000000000000000000,0.010000000000000000208166817117,34,4244,8,0.533726749207824480158990354539
147,147_0,COMPLETED,SOBOL,0.910000000000000031086244689504,2432.000000000000000000000000000000,1.000000000000000000000000000000,4404,1097,4,0.451917454978451149649743001646
148,148_0,COMPLETED,SOBOL,0.810000000000000053290705182008,6305.000000000000000000000000000000,0.780000000000000026645352591004,4133,4481,2,0.295150869285687789123073798692
149,149_0,COMPLETED,SOBOL,0.910000000000000031086244689504,2771.000000000000000000000000000000,1.000000000000000000000000000000,1004,88,6,0.688954788725823163986206054688
150,150_0,COMPLETED,SOBOL,0.700000000000000066613381477509,4138.000000000000000000000000000000,0.680000000000000048849813083507,2209,2803,5,0.211362141422927390932429148052
151,151_0,COMPLETED,SOBOL,0.839999999999999968913755310496,2422.000000000000000000000000000000,0.979999999999999982236431605997,2848,2161,10,0.807882879445329327161573473859
152,152_0,COMPLETED,SOBOL,0.750000000000000000000000000000,1766.000000000000000000000000000000,0.600000000000000088817841970013,2598,3962,5,0.670252240639179985848272735893
153,153_0,COMPLETED,SOBOL,0.920000000000000039968028886506,1749.000000000000000000000000000000,1.000000000000000000000000000000,1959,857,10,0.315314379667863242673320200993
154,154_0,COMPLETED,SOBOL,0.800000000000000044408920985006,680.000000000000000000000000000000,0.230000000000000009992007221626,752,3129,1,0.832066950926557136192229791050
155,155_0,COMPLETED,SOBOL,0.910000000000000031086244689504,5966.000000000000000000000000000000,1.000000000000000000000000000000,3881,1274,7,0.180842157237231737632043859776
156,156_0,COMPLETED,SOBOL,0.849999999999999977795539507497,6731.000000000000000000000000000000,0.950000000000000066613381477509,4773,3056,9,0.090654065228998659264902926225
157,157_0,COMPLETED,SOBOL,0.790000000000000035527136788005,1694.000000000000000000000000000000,0.160000000000000003330669073875,403,2450,3,0.928636179441586162575106300210
158,158_0,COMPLETED,SOBOL,0.790000000000000035527136788005,7500.000000000000000000000000000000,0.300000000000000044408920985006,1696,4816,8,0.408366174897179023961513166796
159,159_0,COMPLETED,SOBOL,0.920000000000000039968028886506,888.000000000000000000000000000000,1.000000000000000000000000000000,3557,461,2,0.575815163459628798214851030934
160,160_0,COMPLETED,SOBOL,0.869999999999999995559107901499,2005.000000000000000000000000000000,0.969999999999999973354647408996,3455,2872,4,0.786121552158147052224990147806
161,161_0,COMPLETED,SOBOL,0.880000000000000004440892098501,2537.000000000000000000000000000000,0.589999999999999968913755310496,1566,2229,8,0.197519189996644861651020619320
162,162_0,COMPLETED,SOBOL,0.700000000000000066613381477509,2696.000000000000000000000000000000,0.070000000000000006661338147751,360,4881,3,0.717903696568682803125227565033
163,163_0,COMPLETED,SOBOL,0.920000000000000039968028886506,1545.000000000000000000000000000000,1.000000000000000000000000000000,4740,488,7,0.300830708757042875056697539549
164,164_0,COMPLETED,SOBOL,0.830000000000000071054273576010,8181.000000000000000000000000000000,0.830000000000000071054273576010,3755,3862,10,0.454064142137765858198150681346
165,165_0,COMPLETED,SOBOL,0.900000000000000022204460492503,1710.000000000000000000000000000000,0.780000000000000026645352591004,636,716,5,0.559385562228038923926476400084
166,166_0,COMPLETED,SOBOL,0.830000000000000071054273576010,5674.000000000000000000000000000000,0.460000000000000019984014443253,1930,3426,6,0.042762736139819026992547890131
167,167_0,COMPLETED,SOBOL,0.849999999999999977795539507497,390.000000000000000000000000000000,1.000000000000000000000000000000,2540,1529,1,0.943359723512083303553765745164
168,168_0,COMPLETED,SOBOL,0.750000000000000000000000000000,5160.000000000000000000000000000000,0.570000000000000062172489379009,2952,4572,6,0.581617559658363481034371034184
169,169_0,COMPLETED,SOBOL,0.930000000000000048849813083507,508.000000000000000000000000000000,1.000000000000000000000000000000,2342,216,1,0.437193448036909126930282809553
170,170_0,COMPLETED,SOBOL,0.839999999999999968913755310496,2699.000000000000000000000000000000,0.380000000000000004440892098501,1049,2519,10,0.914915840510278965957979835366
171,171_0,COMPLETED,SOBOL,0.880000000000000004440892098501,7719.000000000000000000000000000000,0.940000000000000057731597280508,4169,1913,4,0.068771047471091154013045354532
172,172_0,COMPLETED,SOBOL,0.839999999999999968913755310496,3483.000000000000000000000000000000,0.930000000000000048849813083507,4522,3686,2,0.163711148364469399885123834792
