trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,batch_size,gamma,alpha,use_mmd2,use_k2s_test
47,47_0,COMPLETED,SOBOL,0.059999999999999997779553950750,102.000000000000000000000000000000,0.000000000000000000000000000000,3771,1312,8.250560484290122786887877737172,0.043116787242703139004795787059,False,False
48,48_0,FAILED,SOBOL,,,,3909,3499,3.725910245098173589894940960221,0.009724078551400453657160838361,True,True
49,49_0,COMPLETED,SOBOL,0.059999999999999997779553950750,95.000000000000000000000000000000,0.000000000000000000000000000000,2105,1552,5.549217254810967503431129443925,0.031926408411469313353148180568,False,False
50,50_0,COMPLETED,SOBOL,0.089999999999999996669330926125,204.000000000000000000000000000000,0.059999999999999997779553950750,622,4905,1.458733373546041489632330012682,0.021178818530868739888894936030,False,False
51,51_0,FAILED,SOBOL,,,,3674,146,9.531329579778015315127959183883,0.045313250145409260383200233946,True,True
52,52_0,FAILED,SOBOL,,,,3061,4018,6.561064561652020010740216093836,0.038210752401035281977659252561,True,True
53,53_0,COMPLETED,SOBOL,0.050000000000000002775557561563,145.000000000000000000000000000000,0.000000000000000000000000000000,1239,975,4.635276291920804148105617059628,0.015621703053358942936412745439,False,False
54,54_0,COMPLETED,SOBOL,0.059999999999999997779553950750,88.000000000000000000000000000000,0.000000000000000000000000000000,1473,2612,8.670795882566832091242758906446,0.026460118968505412506697638264,False,False
55,55_0,FAILED,SOBOL,,,,4546,2381,0.495699605481699112630167292082,0.002712406841572374393417588223,True,True
56,56_0,FAILED,SOBOL,,,,4845,4447,7.613117923161946798416011006339,0.017764128693845124273842372986,False,True
57,57_0,FAILED,SOBOL,,,,1794,624,0.770222543666139292106720404263,0.041584357224870478753064872990,True,False
58,58_0,FAILED,SOBOL,,,,935,3354,7.224338989833370305859716609120,0.005923620371613652277331674156,True,False
59,59_0,FAILED,SOBOL,,,,2736,1717,4.131135416737758525584922608687,0.028585172846447678279835358239,False,True
60,60_0,FAILED,SOBOL,,,,3373,3069,2.277625777334906231885724992026,0.035687487664166843426283293184,False,True
61,61_0,FAILED,SOBOL,,,,303,1904,9.184038883000612329965406388510,0.011480541120748968472731199597,True,False
62,62_0,FAILED,SOBOL,,,,2412,4163,2.511400284886360356750856226427,0.047050829594489189389161509780,True,False
63,63_0,FAILED,SOBOL,,,,4231,810,5.668102847815491784899677440990,0.024775995132047683860987419280,False,True
64,64_0,FAILED,SOBOL,,,,4270,4633,2.839724007687531415200510309660,0.041905126905068756926198147994,False,True
65,65_0,FAILED,SOBOL,,,,2369,340,6.015998014936224436155498551670,0.018109069217927754175123666869,True,False
66,66_0,FAILED,SOBOL,,,,260,3227,1.978627885142341336077720370668,0.029001678629778326196086979394,True,False
67,67_0,FAILED,SOBOL,,,,3410,1747,8.904460197738371718401140242349,0.006364295154809952032026743041,False,True
68,68_0,FAILED,SOBOL,,,,2778,2884,6.876521896989085114171302848263,0.011824725228361785550612594875,False,True
69,69_0,FAILED,SOBOL,,,,897,2187,3.802728851765394324502267409116,0.036007502403110271116393192870,True,False
70,70_0,FAILED,SOBOL,,,,1756,4290,7.892622110068798768622855277499,0.025217426331713796439082386769,True,False
71,71_0,FAILED,SOBOL,,,,4888,781,1.069290166319347923362670371716,0.047468090319074694727330410160,False,True
72,72_0,FAILED,SOBOL,,,,4581,3704,8.322993372775613352132495492697,0.031606677559204390814961982414,True,True
73,73_0,COMPLETED,SOBOL,0.110000000000000000555111512313,350.000000000000000000000000000000,0.230000000000000009992007221626,1434,1289,0.167317196601070472539163347392,0.009380176855251193268614429144,False,False
74,74_0,COMPLETED,SOBOL,0.059999999999999997779553950750,85.000000000000000000000000000000,0.000000000000000000000000000000,1198,4798,6.840545225703158038754736480769,0.044895894177258019452914084013,False,False
75,75_0,FAILED,SOBOL,,,,3097,195,4.934329890258610795683580363402,0.020737293562851848854888814344,True,True
76,76_0,FAILED,SOBOL,,,,3715,3813,1.787042476044967687087705598969,0.015277046415954828595396008950,True,True
77,77_0,COMPLETED,SOBOL,0.059999999999999997779553950750,228.000000000000000000000000000000,0.000000000000000000000000000000,585,1239,9.879200628056191035852862114552,0.037890265132300558759137487641,False,False
78,78_0,COMPLETED,SOBOL,0.059999999999999997779553950750,126.000000000000000000000000000000,0.000000000000000000000000000000,2071,2719,3.426935913010500378561573597835,0.002271636814810336010839186827,False,False
79,79_0,FAILED,SOBOL,,,,3949,2332,5.269652556614951244284839049214,0.026043519416823986134534862913,True,True
80,80_0,COMPLETED,SOBOL,0.100000000000000005551115123126,302.000000000000000000000000000000,0.200000000000000011102230246252,3813,2645,0.413499982604756954884805963957,0.023661014481913298507231857570,False,False
81,81_0,FAILED,SOBOL,,,,1893,2407,8.588672695002518508999855839647,0.049029599128756672088425005995,True,True
82,82_0,FAILED,SOBOL,,,,409,4051,4.395698148301803165338696999243,0.010274923079181463511644345488,True,True
83,83_0,COMPLETED,SOBOL,0.059999999999999997779553950750,121.000000000000000000000000000000,0.000000000000000000000000000000,3580,1001,6.321409982720390452470837772125,0.037575619438197468968887449137,False,False
84,84_0,COMPLETED,SOBOL,0.059999999999999997779553950750,100.000000000000000000000000000000,0.000000000000000000000000000000,2962,4882,9.458970593661069514723749307450,0.030564322617370638657252612802,False,False
85,85_0,FAILED,SOBOL,,,,1022,111,1.386298250109888607894959022815,0.004809019958134741132282918841,True,True
86,86_0,FAILED,SOBOL,,,,1256,3476,5.319327175320126777080531610409,0.043472869973164053603031931061,True,True
87,87_0,COMPLETED,SOBOL,0.040000000000000000832667268469,692.000000000000000000000000000000,0.000000000000000000000000000000,4445,1517,3.496096302926540388966714090202,0.016558891626540572089565372949,False,False
88,88_0,FAILED,SOBOL,,,,4750,4218,5.906534610741772439723717980087,0.000733732274267822497972046936,True,False
89,89_0,FAILED,SOBOL,,,,1581,853,2.749755910493433486152525802027,0.027575194216798992741246365767,False,True
90,90_0,FAILED,SOBOL,,,,723,3125,9.267380714662373009105067467317,0.013733665139880031971775231625,False,True
91,91_0,FAILED,SOBOL,,,,2640,1947,2.361043746315873992358547184267,0.039416464671958237331317320695,True,False
92,92_0,FAILED,SOBOL,,,,3272,3309,4.359725946917198946550797700183,0.046427944419439884371492155424,True,False
93,93_0,FAILED,SOBOL,,,,86,1665,7.453005955325440190506469662068,0.019199762989301236842942799399,False,True
94,94_0,FAILED,SOBOL,,,,2194,4402,0.843875715212896504446860035387,0.033131740445736794498099442308,False,True
95,95_0,FAILED,SOBOL,,,,4132,571,7.686694659396075657298297301168,0.007835660401266068483816518153,True,False
96,96_0,COMPLETED,SOBOL,0.059999999999999997779553950750,99.000000000000000000000000000000,0.000000000000000000000000000000,4163,3133,6.710873732868583019239849818405,0.017308858502656222083659898203,False,False
97,97_0,FAILED,SOBOL,,,,2324,1801,4.789389717367478205289899051422,0.043012800077907746565397673066,True,True
98,98_0,FAILED,SOBOL,,,,58,4539,8.194513760504312571697482781019,0.004303443000651895750108266725,True,True
99,99_0,COMPLETED,SOBOL,0.110000000000000000555111512313,430.000000000000000000000000000000,0.209999999999999992228438827624,3148,396,0.023588162098079921979998374582,0.031166060263291002485619429763,False,False
100,100_0,COMPLETED,SOBOL,0.059999999999999997779553950750,93.000000000000000000000000000000,0.000000000000000000000000000000,2531,4355,3.257574713608250238650043684174,0.036535802972503007846061251485,False,False
101,101_0,FAILED,SOBOL,,,,671,678,5.086246759633533898181667609606,0.011218579409644009042823498135,True,True
102,102_0,FAILED,SOBOL,,,,1687,2948,1.618911225865595104878025267681,0.049825025491416458089943830601,True,True
103,103_0,COMPLETED,SOBOL,0.059999999999999997779553950750,92.000000000000000000000000000000,0.000000000000000000000000000000,4796,2083,9.697044187119230329585661820602,0.022575690216384829145379598003,False,False
104,104_0,FAILED,SOBOL,,,,4477,4706,2.128468876468949222413584720925,0.006702190282754601213799361403,True,False
105,105_0,FAILED,SOBOL,,,,1385,248,9.029269015295431799472680722829,0.033975690316408874158682351663,False,True
106,106_0,FAILED,SOBOL,,,,995,3613,2.988315680218860403982716889004,0.020094885485246780087997819919,False,True
107,107_0,FAILED,SOBOL,,,,2837,1342,6.139576846021228107019851449877,0.045436284133233133253337854285,True,False
108,108_0,FAILED,SOBOL,,,,3469,2782,8.080891774301417029846561490558,0.040066724350675944621436030957,True,False
109,109_0,FAILED,SOBOL,,,,358,2231,1.233749355312436790654828655533,0.013179943804629147552365253659,False,True
110,110_0,FAILED,SOBOL,,,,1998,3875,7.063580311086029794864771247376,0.027163281976245345905596195735,False,True
111,111_0,FAILED,SOBOL,,,,3860,1137,3.965996271942742179561491866480,0.001435163840651512093954389471,True,False
112,112_0,FAILED,SOBOL,,,,3996,3949,9.137068442848510940734740870539,0.048263328684028238002579058730,False,True
113,113_0,FAILED,SOBOL,,,,2175,1063,2.216706209246069203544493575464,0.024131912593264134153647759717,True,False
114,114_0,FAILED,SOBOL,,,,535,2543,5.777471620474011082535525929416,0.034967118809465319584361964189,True,False
115,115_0,FAILED,SOBOL,,,,3604,2469,2.606648397144861739604948525084,0.012767815906088799543516287827,False,True
116,116_0,FAILED,SOBOL,,,,2972,3528,0.675135962466709371732065392280,0.005859285509679467568444621861,False,True
117,117_0,FAILED,SOBOL,,,,1172,1426,7.502705558916554551274202822242,0.029603982112836095541563707911,True,False
118,118_0,FAILED,SOBOL,,,,1562,4934,4.192197407057509650485371821560,0.018859224276151508731258488183,True,False
119,119_0,FAILED,SOBOL,,,,4613,19,7.270208660910838283086832234403,0.041445246667135511586810281415,False,True
120,120_0,FAILED,SOBOL,,,,4934,3020,4.544899515373632681303206481971,0.025632173013407737877100700530,True,True
121,121_0,COMPLETED,SOBOL,0.059999999999999997779553950750,101.000000000000000000000000000000,0.000000000000000000000000000000,1862,2011,6.446820281374268546414896263741,0.002973635693546384899110801570,False,False
122,122_0,COMPLETED,SOBOL,0.100000000000000005551115123126,355.000000000000000000000000000000,0.200000000000000011102230246252,845,4114,0.561509506362490418140964720806,0.038540714468341320808608685411,False,False
123,123_0,FAILED,SOBOL,,,,2669,918,8.712871818019076286532254016493,0.014723513262812048738026327044,True,True
124,124_0,FAILED,SOBOL,,,,3286,4457,5.508217056985944992675285902806,0.021632226585876199176361467380,True,True
125,125_0,COMPLETED,SOBOL,0.040000000000000000832667268469,229.000000000000000000000000000000,0.000000000000000000000000000000,233,477,3.659973417644389215297451301012,0.043904045893345032547383510746,False,False
126,126_0,COMPLETED,SOBOL,0.059999999999999997779553950750,91.000000000000000000000000000000,0.000000000000000000000000000000,2499,3363,9.646630563353188136943572317250,0.008246141084004194460321812699,False,False
127,127_0,FAILED,SOBOL,,,,4301,1571,1.548925971534103052107411713223,0.032450060301925987005233764648,True,True
128,128_0,COMPLETED,SOBOL,0.059999999999999997779553950750,96.000000000000000000000000000000,0.000000000000000000000000000000,4322,3757,5.379904460715130731784938689088,0.012140339585486799658942125291,False,False
129,129_0,FAILED,SOBOL,,,,2479,1176,3.473073340489529314822902961168,0.034724857072811574076887097817,True,True
130,130_0,FAILED,SOBOL,,,,214,2663,9.520758942945860781037481501698,0.023986330544110388840461922655,True,True
131,131_0,COMPLETED,SOBOL,0.059999999999999997779553950750,407.000000000000000000000000000000,0.059999999999999997779553950750,3305,2269,1.364467242734506591261833818862,0.047732532050926243516464353434,False,False
132,132_0,COMPLETED,SOBOL,0.059999999999999997779553950750,102.000000000000000000000000000000,0.000000000000000000000000000000,2687,3729,4.419028639949858394686543761054,0.040815887787844985779006634630,False,False
133,133_0,FAILED,SOBOL,,,,827,1301,6.262360807591118572190680424683,0.018618089788127692441044302996,True,True
134,134_0,FAILED,SOBOL,,,,1842,4823,0.433197357081808176459958303894,0.029459527312312275976191600080,True,True
135,135_0,COMPLETED,SOBOL,0.059999999999999997779553950750,210.000000000000000000000000000000,0.000000000000000000000000000000,4954,208,8.525971293874084366848364879843,0.005326606317888945424376956339,False,False
136,136_0,FAILED,SOBOL,,,,4632,2831,0.783920640082098607592797634425,0.014964264932554215831173038964,True,False
137,137_0,FAILED,SOBOL,,,,1543,2122,7.709138322621584826777052512625,0.039169700855854902576957954352,False,True
138,138_0,FAILED,SOBOL,,,,1152,4237,4.298540736317635335694831155706,0.003505942393559962570043220254,False,True
139,139_0,FAILED,SOBOL,,,,2992,715,7.474200448752381653605425526621,0.025776244995649906510681859118,True,False
140,140_0,FAILED,SOBOL,,,,3624,4655,9.243413709065876560089236591011,0.032692706332076340580705675620,True,False
141,141_0,FAILED,SOBOL,,,,515,356,2.420696060130372639918050481356,0.008873988421168179513420781745,False,True
142,142_0,FAILED,SOBOL,,,,2156,3250,5.886257937053219535528114647605,0.044435213543009013936746498530,False,True
143,143_0,FAILED,SOBOL,,,,4015,1762,2.813079521886073131042849126970,0.021778192928526552557544349042,True,False
144,144_0,FAILED,SOBOL,,,,3840,3324,7.952579587771557712017056473996,0.031021980904974044701560842441,False,True
145,145_0,FAILED,SOBOL,,,,2018,1688,1.046848868416622169164043043565,0.003771140726283192957241086063,True,False
146,146_0,FAILED,SOBOL,,,,377,4417,6.937709472911433472575026826235,0.042383818116039043144560594101,True,False
147,147_0,RUNNING,SOBOL,,,,3450,594,3.781536760910414241010357727646,0.017068099456839264105312281572,False,True
148,148_0,FAILED,SOBOL,,,,2818,4152,2.002597293310798498566782654962,0.022429728299379350642261954363,False,True
149,149_0,FAILED,SOBOL,,,,1014,800,8.844810249246656042032554978505,0.049293850465677684080656462129,True,False
150,150_0,FAILED,SOBOL,,,,1405,3059,2.860003046698868178765451375511,0.010590724696405233104523624377,True,False
151,151_0,FAILED,SOBOL,,,,4458,1894,5.952676806115546170872221409809,0.036293161367997532618101530488,False,True
152,152_0,FAILED,SOBOL,,,,4777,4895,3.366360992938280283226504252525,0.045967076340690256330834273513,True,True
153,153_0,COMPLETED,SOBOL,0.040000000000000000832667268469,310.000000000000000000000000000000,0.000000000000000000000000000000,1706,136,5.292677921623923253946486511268,0.020240474910475314551661085716,False,False
154,154_0,COMPLETED,SOBOL,0.080000000000000001665334536938,253.000000000000000000000000000000,0.050000000000000002775557561563,691,3489,1.725256529332138688559439287928,0.034217959429137412286081598722,False,False
155,155_0,FAILED,SOBOL,,,,2511,1542,9.901034000754355801632300426718,0.007329662177711726220308285917,True,True
156,156_0,FAILED,SOBOL,,,,3128,2582,6.817217099377885780597807752201,0.001967850408516824255861221715,True,True
157,157_0,COMPLETED,SOBOL,0.059999999999999997779553950750,89.000000000000000000000000000000,0.000000000000000000000000000000,78,2351,4.993381467959844499659993743990,0.027307732351124287123456113591,False,False
158,158_0,COMPLETED,SOBOL,0.059999999999999997779553950750,95.000000000000000000000000000000,0.000000000000000000000000000000,2343,3988,8.303298400870524176298204110935,0.013421073867008090699237676802,False,False
159,159_0,FAILED,SOBOL,,,,4144,945,0.230020963052287724659450418585,0.040696090606041256110270154522,True,True
160,160_0,FAILED,SOBOL,,,,4112,2758,4.173131797258742281542254204396,0.037044822067487985506328840302,False,True
161,161_0,FAILED,SOBOL,,,,2214,2215,7.324997722085566209671014803462,0.010129338817205280759425889414,True,False
162,162_0,FAILED,SOBOL,,,,105,3851,0.659722541417926633400270475249,0.048787335179280494346087948543,True,False
163,163_0,FAILED,SOBOL,,,,3254,1121,7.561127774511464672002603037981,0.023033537423703821789278123333,False,True
164,164_0,FAILED,SOBOL,,,,2621,4758,5.722379797982983795634481793968,0.016026211697142571377394659748,False,True
165,165_0,FAILED,SOBOL,,,,742,312,2.624190664572641384921780627337,0.043328412959817798333350680196,True,False
166,166_0,FAILED,SOBOL,,,,1602,3665,9.080784628046677298129907285329,0.004567883257288485668312638666,True,False
167,167_0,FAILED,SOBOL,,,,4730,1406,2.233037450033239945668128711986,0.029934963000472637750792870293,False,True
168,168_0,FAILED,SOBOL,,,,4426,4328,9.665097802361472645316098351032,0.039560537391807884533001526961,True,True
169,169_0,COMPLETED,SOBOL,0.059999999999999997779553950750,437.000000000000000000000000000000,0.050000000000000002775557561563,1275,664,1.494778192202560473944572549954,0.014265974052716047515421138314,False,False
170,170_0,COMPLETED,SOBOL,0.059999999999999997779553950750,109.000000000000000000000000000000,0.000000000000000000000000000000,1041,2922,5.523013035665266912133120058570,0.028204182817135006744457825789,False,False
171,171_0,FAILED,SOBOL,,,,2942,2069,3.602135269155725794121281069238,0.000974484681617468701322892777,True,True
172,172_0,FAILED,SOBOL,,,,3559,3187,0.617185395959764737661146227765,0.007981627481523902167825923470,True,True
173,173_0,COMPLETED,SOBOL,0.059999999999999997779553950750,90.000000000000000000000000000000,0.000000000000000000000000000000,429,1863,8.694712108221835933363763615489,0.033662910308223222000112428987,False,False
174,174_0,COMPLETED,SOBOL,0.059999999999999997779553950750,89.000000000000000000000000000000,0.000000000000000000000000000000,1912,4593,4.601824612018653226641617948189,0.019827612539287657600350911480,False,False
175,175_0,FAILED,SOBOL,,,,3794,457,6.429890669796616720077508944087,0.046670591187197719984514066027,True,True
176,176_0,COMPLETED,SOBOL,0.080000000000000001665334536938,266.000000000000000000000000000000,0.029999999999999998889776975375,3969,4519,1.600446352180093567696417267143,0.006123538321815431492711745420,False,False
177,177_0,FAILED,SOBOL,,,,2051,532,9.751194369022734065310942241922,0.028372697405517101343352948106,True,True
178,178_0,FAILED,SOBOL,,,,567,3425,3.242781137500889698799255711492,0.017576767681166529516678664891,True,True
179,179_0,COMPLETED,SOBOL,0.059999999999999997779553950750,105.000000000000000000000000000000,0.000000000000000000000000000000,3733,1625,5.144087273444981178727175574750,0.041761049759574238315895655660,False,False
180,180_0,COMPLETED,SOBOL,0.059999999999999997779553950750,90.000000000000000000000000000000,0.000000000000000000000000000000,3116,3006,8.138840236229821556435126694851,0.047225450927391651734232880244,False,False
181,181_0,FAILED,SOBOL,,,,1179,1985,0.041750274467282001700230154029,0.024589572356082500803609036666,True,True
182,182_0,FAILED,SOBOL,,,,1413,4100,6.653951038795524297597694385331,0.035476328114978972205761920122,True,True
183,183_0,COMPLETED,SOBOL,0.059999999999999997779553950750,117.000000000000000000000000000000,0.000000000000000000000000000000,4601,892,4.806321694267913890996624104446,0.011678765524178744486527570245,False,False
184,184_0,FAILED,SOBOL,,,,4907,3592,7.082648323456757211147305497434,0.021364763244986536422365119847,True,False
185,185_0,FAILED,SOBOL,,,,1737,1477,3.911209576090797668257437180728,0.045138162552379075542763331441,False,True
186,186_0,FAILED,SOBOL,,,,877,4998,8.096307560672983072436181828380,0.009525765542872250898898123239,False,True
187,187_0,FAILED,SOBOL,,,,2798,71,1.175329542289488049533474622876,0.032137467553839088596490114469,True,False
188,188_0,FAILED,SOBOL,,,,3430,3933,3.043409905281849070490807207534,0.026672883459366858449612891491,True,False
189,189_0,FAILED,SOBOL,,,,240,1039,6.122036943916231876983147230931,0.002512766139581799722246824302,False,True
190,190_0,FAILED,SOBOL,,,,2350,2527,2.184755056593567168476965889568,0.038034714769572021408894357819,False,True
191,191_0,FAILED,SOBOL,,,,4289,2445,9.012940177080221104688462219201,0.015809730770997704185631960172,True,False
192,192_0,FAILED,SOBOL,,,,4252,3621,2.461780552844516911648042878369,0.044685401886235924517887241336,True,False
193,193_0,FAILED,SOBOL,,,,2392,1350,9.309604166170581507344650162850,0.020936173422727733656190096667,False,True
194,194_0,FAILED,SOBOL,,,,283,4715,2.697996408751234476142144558253,0.031780442990828307314732370514,False,True
195,195_0,FAILED,SOBOL,,,,3392,257,5.796109106848948755441597313620,0.009192909979727119720860351038,True,False
196,196_0,FAILED,SOBOL,,,,2755,3904,7.799712110069581427751472801901,0.002083419900853186734757116483,True,False
197,197_0,FAILED,SOBOL,,,,916,1166,0.898230739656835863726769275672,0.026219367851968856941713426068,False,True
198,198_0,FAILED,SOBOL,,,,1774,2810,7.408492126379162989735505107092,0.015477631624322385830994086575,False,True
199,199_0,FAILED,SOBOL,,,,4864,2259,4.256702338871546587029115471523,0.037678445147816090610159989183,True,False
200,200_0,COMPLETED,SOBOL,0.059999999999999997779553950750,87.000000000000000000000000000000,0.000000000000000000000000000000,4565,4567,6.357379111047834818748469842831,0.028826308256480845382263566989,False,False
201,201_0,FAILED,SOBOL,,,,1454,424,4.529236915950663799890207883436,0.006552978328894823803474345425,True,True
202,202_0,FAILED,SOBOL,,,,1219,3162,8.464669456099159106088336557150,0.042117035494651650084918514949,True,True
203,203_0,COMPLETED,SOBOL,0.100000000000000005551115123126,331.000000000000000000000000000000,0.190000000000000002220446049250,3081,1830,0.387218881156295546830392595439,0.017908584416378291181981552427,False,False
204,204_0,COMPLETED,SOBOL,0.059999999999999997779553950750,164.000000000000000000000000000000,0.000000000000000000000000000000,3694,2958,3.519783073646947979540300366352,0.025018257421907039161901309399,False,False
205,205_0,FAILED,SOBOL,,,,602,2093,5.440737275469117228965387766948,0.047678305361885581215020124546,True,True
206,206_0,FAILED,SOBOL,,,,2086,4364,1.255047475951723612297428189777,0.012011337200645358369577309077,True,True
207,207_0,COMPLETED,SOBOL,0.059999999999999997779553950750,108.000000000000000000000000000000,0.000000000000000000000000000000,3928,686,9.425290650798007874300310504623,0.035833070266526191594014250086,False,False
208,208_0,FAILED,SOBOL,,,,3751,4123,4.888595219513401701760813011788,0.013921221157535912382741116744,True,True
209,209_0,COMPLETED,SOBOL,0.059999999999999997779553950750,102.000000000000000000000000000000,0.000000000000000000000000000000,1951,927,6.736300701360218745605834556045,0.039239955340512097659022572316,False,False
210,210_0,COMPLETED,SOBOL,0.100000000000000005551115123126,342.000000000000000000000000000000,0.209999999999999992228438827624,466,3030,0.281554893086664370649430111371,0.000533619134686887227822515989,False,False
211,211_0,FAILED,SOBOL,,,,3517,2021,8.378568717529997655901752295904,0.027787486270070077543081765725,True,True
