trial_index,arm_name,trial_status,generation_node,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound
22,22_0,FAILED,SOBOL,2489,3795,4048,0.232461607730016117656646201795,0.020663382865488529038788811931,9.584559679055585590390364814084,str\(\'ks-test\'\),str\(\'full\'\),892
23,23_0,FAILED,SOBOL,3803,1391,1650,0.855037293665111053364569215773,0.696869853850454079591258960136,0.972008966005407315513764388015,str\(\'t-test\'\),str\(\'bounded\'\),3074
24,24_0,FAILED,SOBOL,4260,3592,4271,0.741692383231595142589753777429,0.162767797656357293689666221326,1.953766210171393957750751724234,str\(\'ks-test\'\),str\(\'bounded\'\),4856
25,25_0,FAILED,SOBOL,2028,990,1288,0.366271430093795036242454443709,0.617106056477874531651650613640,8.613387161223217347583158698399,str\(\'t-test\'\),str\(\'full\'\),1413
26,26_0,FAILED,SOBOL,811,4678,3350,0.787452735822647853503042369994,0.767373474476858996595751705172,5.549131916944869402641415945254,str\(\'ks-test\'\),str\(\'full\'\),1160
27,27_0,FAILED,SOBOL,2896,2072,953,0.164512411603704084006594143830,0.452752550559118394080115876932,3.889005434390157667223775206367,str\(\'t-test\'\),str\(\'bounded\'\),2728
28,28_0,FAILED,SOBOL,3219,4226,2379,0.037714933138340712981406710469,0.300524719394743455858076686127,0.054894317301921548291065988678,str\(\'ks-test\'\),str\(\'full\'\),96
29,29_0,FAILED,SOBOL,489,1819,4426,0.909942516991868566300638576649,0.981946932848542952676496042841,9.253018716840072599438826728147,str\(\'t-test\'\),str\(\'bounded\'\),3518
30,30_0,FAILED,SOBOL,1706,2519,174,0.488943496944382771651760322129,0.629616701452061500177137531864,7.444722306256183586015140463132,str\(\'ks-test\'\),str\(\'bounded\'\),3890
31,31_0,FAILED,SOBOL,4582,108,2885,0.614590792912989902774256734119,0.087911763416603214138511646070,3.246092375215142933342349351733,str\(\'t-test\'\),str\(\'full\'\),2343
32,32_0,FAILED,SOBOL,4638,4135,4967,0.860044354720041148709697154118,0.884694390488788506843320647022,3.997012451610527872247757841251,str\(\'ks-test\'\),str\(\'full\'\),3218
33,33_0,FAILED,SOBOL,1576,1695,1973,0.235241918876767153179230263049,0.335672446461394435868186292282,5.461845276305452578924359841039,str\(\'t-test\'\),str\(\'bounded\'\),392
34,34_0,FAILED,SOBOL,605,2717,2802,0.656305659078061598421527378378,0.060553178243339063346883932581,8.505370477841236009908243431710,str\(\'ks-test\'\),str\(\'bounded\'\),2016
35,35_0,FAILED,SOBOL,3189,281,394,0.282981948619708434389252715846,0.719079863976687216897687449091,2.041041657432913769554261307348,str\(\'t-test\'\),str\(\'full\'\),4218
36,36_0,FAILED,SOBOL,2886,3677,1820,0.409583361230790587992345308521,0.527410633070394374577460894216,3.391957668683491800010187944281,str\(\'ks-test\'\),str\(\'bounded\'\),1730
37,37_0,FAILED,SOBOL,909,1119,3875,0.533193424170836816067264862795,0.189878953160718094705927683208,7.317176754364744795111619168893,str\(\'t-test\'\),str\(\'full\'\),4538
38,38_0,FAILED,SOBOL,1879,4466,861,0.112312876803800462677251914556,0.417837024889886388123727556376,9.107146141157485885742062237114,str\(\'ks-test\'\),str\(\'full\'\),3038
39,39_0,FAILED,SOBOL,4335,1913,3580,0.986340748324990301831860506354,0.864873505990952251565317965287,0.182431059762835523496704581703,str\(\'t-test\'\),str\(\'bounded\'\),855
40,40_0,FAILED,SOBOL,3854,2833,1125,0.602054305234923980982841840159,0.276227350465953369607063905278,1.779380227070301856429068720900,str\(\'ks-test\'\),str\(\'bounded\'\),1530
41,41_0,FAILED,SOBOL,2356,400,3181,0.478079827081412056521969589085,0.944142325054854181232144583191,7.501290546466597319863467419054,str\(\'t-test\'\),str\(\'full\'\),4972
42,42_0,FAILED,SOBOL,1070,3939,1421,0.930513256300240731988537845609,0.669370409024879320369905144616,5.721066736532375962553942372324,str\(\'ks-test\'\),str\(\'full\'\),2769
43,43_0,FAILED,SOBOL,2716,1501,4141,0.056119066031649712800177809413,0.110259794624522330930282976169,4.998652412849478920975343498867,str\(\'t-test\'\),str\(\'bounded\'\),1201
44,44_0,FAILED,SOBOL,3663,4972,3027,0.183131195832043874860417531636,0.138226895354688156247746633198,1.137382603686302839918198515079,str\(\'ks-test\'\),str\(\'full\'\),3478
45,45_0,FAILED,SOBOL,123,2422,34,0.807812630863860237084850268729,0.579057915311306681260816731083,9.398406662096268959771805384662,str\(\'t-test\'\),str\(\'bounded\'\),54
46,46_0,FAILED,SOBOL,1408,3246,4606,0.355683328369632345555828578654,0.807370953364297760934675807221,6.364665180576966285741491446970,str\(\'ks-test\'\),str\(\'bounded\'\),2226
47,47_0,FAILED,SOBOL,4802,691,2200,0.728884134482592371817588627891,0.475344353081658455018043696327,3.103137117880396811386845001834,str\(\'t-test\'\),str\(\'full\'\),3774
48,48_0,FAILED,SOBOL,4971,3360,3383,0.091393396694213147046781386962,0.712571828305721299834374349302,9.822749070894904122042134986259,str\(\'t-test\'\),str\(\'bounded\'\),4810
49,49_0,FAILED,SOBOL,1324,909,1063,0.965418414773419497620920992631,0.008611300889402626751456537590,0.898034212995320602068716198119,str\(\'ks-test\'\),str\(\'full\'\),1378
50,50_0,FAILED,SOBOL,272,4754,4298,0.388604159602895404823641456460,0.357409047326073037176286106842,2.677039676825515801539268068154,str\(\'t-test\'\),str\(\'full\'\),1049
51,51_0,FAILED,SOBOL,3442,2308,1392,0.512209461849182812187564195483,0.921407702649012172457787528401,6.602258837005123837116116192192,str\(\'ks-test\'\),str\(\'bounded\'\),2607
52,52_0,FAILED,SOBOL,2514,3838,280,0.639282952735200526994674419257,0.824257949262857447791930098902,7.965530698490329797323283855803,str\(\'t-test\'\),str\(\'full\'\),197
53,53_0,FAILED,SOBOL,1200,1270,2911,0.265963999252766369885137009987,0.392213407728821017439457818909,1.501202101577073344529367204814,str\(\'ks-test\'\),str\(\'bounded\'\),3649
54,54_0,FAILED,SOBOL,2251,3064,2489,0.842961447257548623923639752320,0.245723075082525610479677879994,4.536166399101727364495673100464,str\(\'t-test\'\),str\(\'bounded\'\),3946
55,55_0,FAILED,SOBOL,4043,501,4457,0.218161868574097750350659907781,0.537805685037747061016943916911,6.000999298295006667558482149616,str\(\'ks-test\'\),str\(\'full\'\),2368
56,56_0,FAILED,SOBOL,4185,4557,2089,0.318134572081267830157003118074,0.073908094426617026995174342119,6.904505853908137424923552316613,str\(\'t-test\'\),str\(\'full\'\),563
57,57_0,FAILED,SOBOL,2101,2114,4722,0.691332524752244381716081988998,0.647279810333624472384883574705,3.642977567716501940964235473075,str\(\'ks-test\'\),str\(\'bounded\'\),3361
58,58_0,FAILED,SOBOL,739,3476,544,0.145644544197246428307579435568,0.996453428506851146551070996793,0.598229550175368829378896862181,str\(\'t-test\'\),str\(\'bounded\'\),4360
59,59_0,FAILED,SOBOL,2971,1028,2512,0.770321218535304108598893435556,0.282358545903116486819328656566,8.859253534086979797734784369823,str\(\'ks-test\'\),str\(\'full\'\),2188
60,60_0,FAILED,SOBOL,3293,2633,3938,0.896861273778602474671117761318,0.465303298940882070766633660241,5.005462316827848923139754333533,str\(\'t-test\'\),str\(\'bounded\'\),4386
61,61_0,FAILED,SOBOL,417,73,1619,0.022471840485930445058260218616,0.751165219480171786337052708404,4.283047769649885871956485061673,str\(\'ks-test\'\),str\(\'full\'\),1568
62,62_0,FAILED,SOBOL,1778,4344,3608,0.568463947765529109545923347468,0.605058372706174796284983585792,2.494296728961169939964293007506,str\(\'t-test\'\),str\(\'full\'\),693
63,63_0,FAILED,SOBOL,4508,1779,703,0.444492326771840473575991836697,0.178473225984722372317037297762,8.216206973859108586566435405985,str\(\'ks-test\'\),str\(\'bounded\'\),2886
64,64_0,FAILED,SOBOL,4488,4517,3514,0.696119688600301711467466247996,0.338118398340418957470632221884,6.231281788560562695522548892768,str\(\'ks-test\'\),str\(\'bounded\'\),4173
65,65_0,FAILED,SOBOL,1720,1920,795,0.320725505767390117739523702767,0.878353808177635086984480494721,4.454289400665089715403155423701,str\(\'t-test\'\),str\(\'full\'\),1981
66,66_0,FAILED,SOBOL,436,3743,3805,0.773098252406343777742847578338,0.732242711912840626986564984691,1.269170408551581141765041138569,str\(\'ks-test\'\),str\(\'full\'\),437
67,67_0,FAILED,SOBOL,3352,1151,1750,0.150123781688511370724370408425,0.051284960739314558453294523588,8.045666800733656032207363750786,str\(\'t-test\'\),str\(\'bounded\'\),3254
68,68_0,FAILED,SOBOL,3029,2671,323,0.027727275541052223001292631466,0.203041801096871504794805218808,6.840684891494922759136443346506,str\(\'ks-test\'\),str\(\'full\'\),819
69,69_0,FAILED,SOBOL,759,269,2731,0.899928089089691685131811027532,0.518142415566369862744977581315,2.602695952085777975071323453449,str\(\'t-test\'\),str\(\'bounded\'\),2992
70,70_0,FAILED,SOBOL,2042,4065,1907,0.447737628132104881206743129951,0.867319457869976773167763894890,0.661368126277811829716313241079,str\(\'ks-test\'\),str\(\'bounded\'\),4573
71,71_0,FAILED,SOBOL,4166,1668,4901,0.573419070599600622095692870062,0.411496442578732968264887404075,9.898861069973557746948245039675,str\(\'t-test\'\),str\(\'full\'\),1775
72,72_0,FAILED,SOBOL,4023,3234,2271,0.953074219342321171666299051140,0.945594572734087757126530959795,8.292986403703690001520953956060,str\(\'ks-test\'\),str\(\'full\'\),1234
73,73_0,FAILED,SOBOL,2193,645,4678,0.080750516319647427931904815068,0.270872858218848711064907774926,2.258298222006298594521922495915,str\(\'t-test\'\),str\(\'bounded\'\),2812
74,74_0,FAILED,SOBOL,1220,4945,100,0.501875400112941849606329469680,0.124385771246626974928517483932,4.209409767830744719674385123653,str\(\'ks-test\'\),str\(\'bounded\'\),4939
75,75_0,FAILED,SOBOL,2572,2351,3093,0.376072971705347314230749589115,0.659146676970645772897228198417,5.244593945241533994305882515619,str\(\'t-test\'\),str\(\'full\'\),1487
76,76_0,FAILED,SOBOL,3500,3946,4207,0.253143922196701176563493618232,0.593183891933411366892414662289,8.938722056567668161619621969294,str\(\'ks-test\'\),str\(\'bounded\'\),3816
77,77_0,FAILED,SOBOL,292,1552,1486,0.628171801153570408260407020862,0.128003163300454608775069686999,0.365530426383949835766884461918,str\(\'t-test\'\),str\(\'full\'\),2259
78,78_0,FAILED,SOBOL,1265,2865,3252,0.207351921495050189880871016612,0.476796600760892030912430072931,3.560394995355978586815126618603,str\(\'ks-test\'\),str\(\'full\'\),12
79,79_0,FAILED,SOBOL,4951,466,1196,0.829961991870775794843950734503,0.802016461117193046881368445611,7.134082621253096334612564533018,str\(\'t-test\'\),str\(\'bounded\'\),3444
80,80_0,FAILED,SOBOL,4821,3115,4386,0.473600589590147114105178616228,0.010067891005426644196463215053,0.107568323605693877409450465166,str\(\'t-test\'\),str\(\'full\'\),2640
81,81_0,FAILED,SOBOL,1467,509,2418,0.599277271363884200816585234861,0.707220607757568342499610025698,9.345061341799794973894677241333,str\(\'ks-test\'\),str\(\'bounded\'\),1092
82,82_0,FAILED,SOBOL,103,3904,2845,0.053528132345527411339869416906,0.935530407572165101370842421602,7.395172611980699528544391796459,str\(\'t-test\'\),str\(\'bounded\'\),1345
83,83_0,FAILED,SOBOL,3604,1302,214,0.925726092452183402237153586611,0.347180972835049006519625436340,3.157183896066621198173152151867,str\(\'ks-test\'\),str\(\'full\'\),4768
84,84_0,FAILED,SOBOL,2657,4707,1327,0.802857508029788724535080746136,0.406336112651973946352512712110,1.959675512843765288195641005586,str\(\'t-test\'\),str\(\'bounded\'\),2411
85,85_0,FAILED,SOBOL,1051,2296,4233,0.179885894471779467229666238381,0.814029874771833417135269428400,8.736171979524195663202590367291,str\(\'ks-test\'\),str\(\'full\'\),3978
86,86_0,FAILED,SOBOL,2414,3289,992,0.725817319171503161356895361678,0.539262275153771009073011555301,5.540089064448141087382282421459,str\(\'t-test\'\),str\(\'full\'\),3606
87,87_0,FAILED,SOBOL,3874,883,3312,0.350427893314510574551690069711,0.240371854534372680900489172018,3.763096900047734560956769200857,str\(\'ks-test\'\),str\(\'bounded\'\),164
88,88_0,FAILED,SOBOL,4354,4332,769,0.247773106774315243772122130395,0.649722371542826304668949433108,2.869888997083529957876635307912,str\(\'t-test\'\),str\(\'bounded\'\),2143
89,89_0,FAILED,SOBOL,1938,1733,3674,0.870378416456282111290931879921,0.067563288649544125941126537782,6.443576548482291777020236622775,str\(\'ks-test\'\),str\(\'full\'\),4325
90,90_0,FAILED,SOBOL,889,2606,1690,0.293624828994274167381917095554,0.295525617305189391981201652015,9.629913886699824843162787146866,str\(\'t-test\'\),str\(\'full\'\),3406
91,91_0,FAILED,SOBOL,2827,2,4008,0.668649854509159924376149319869,0.987188601672649435059270217607,1.056722033021040285660774316057,str\(\'ks-test\'\),str\(\'bounded\'\),598
92,92_0,FAILED,SOBOL,3130,3483,2583,0.546192879557609534124651418097,0.764332290882244747010076935112,4.763211060469970448139065410942,str\(\'t-test\'\),str\(\'full\'\),2850
93,93_0,FAILED,SOBOL,586,1079,615,0.420393308309838176217709815319,0.456038472106680248252530418540,5.798395163382403794116726203356,str\(\'ks-test\'\),str\(\'bounded\'\),648
94,94_0,FAILED,SOBOL,1635,4589,4788,0.997451899906620420566127904749,0.180915787193924176845527540536,7.738500173185021147048701095628,str\(\'t-test\'\),str\(\'bounded\'\),1604
95,95_0,FAILED,SOBOL,4657,2180,2156,0.125132953859865669876683114126,0.598713566929101936864299204899,1.703811767992563508400394312048,str\(\'ks-test\'\),str\(\'full\'\),4431
96,96_0,FAILED,SOBOL,4563,3627,73,0.370993875646963733316852085409,0.428683667976409221722633446916,1.202567416803911326539378023881,str\(\'t-test\'\),str\(\'full\'\),977
97,97_0,FAILED,SOBOL,1647,1189,2989,0.744226209040731223609554945142,0.853784058228135078749687636446,9.502349505349062752657118835486,str\(\'ks-test\'\),str\(\'bounded\'\),2524
98,98_0,FAILED,SOBOL,509,4396,2239,0.167346549633890395725188682263,0.501457191476598396207009500358,6.297722057275474405457771354122,str\(\'t-test\'\),str\(\'bounded\'\),4728
99,99_0,FAILED,SOBOL,3277,1963,4568,0.791996695326641186873928290879,0.216074961489066491582278217720,2.997445202239789274756276427070,str\(\'ks-test\'\),str\(\'full\'\),1305
100,100_0,FAILED,SOBOL,2955,4183,3141,0.915140844170004075230906437355,0.032659217644482853304399583294,1.811837018685415356955559218477,str\(\'t-test\'\),str\(\'bounded\'\),4018
101,101_0,FAILED,SOBOL,831,1628,1165,0.040717030154541138109447473425,0.747218562528491059282487185556,7.651232846244239382826890505385,str\(\'ks-test\'\),str\(\'full\'\),2451
102,102_0,FAILED,SOBOL,1970,2784,4101,0.617900816285982701359102975402,0.897481790522113409558357943752,5.690358421318233439478717627935,str\(\'t-test\'\),str\(\'full\'\),279
103,103_0,FAILED,SOBOL,4240,234,1460,0.493955723937600843509443393486,0.322640546416863793766083290393,4.850467827268876597202051925706,str\(\'ks-test\'\),str\(\'bounded\'\),3722
104,104_0,FAILED,SOBOL,3783,4905,3837,0.096969017682597039020642171181,0.786541825124993931872552366258,3.322576847446151226961319480324,str\(\'t-test\'\),str\(\'bounded\'\),4286
105,105_0,FAILED,SOBOL,2431,2470,1859,0.971028178542852393739792660199,0.495928743368014679493427365742,7.209037828493864097367804788519,str\(\'ks-test\'\),str\(\'full\'\),2104
106,106_0,FAILED,SOBOL,982,3198,3542,0.425397512204945094094199475876,0.142974615711718794353046746437,9.179657830278388885858475987334,str\(\'t-test\'\),str\(\'full\'\),479
107,107_0,FAILED,SOBOL,2812,758,899,0.548976047864183747115873757139,0.574554694965481727031431091746,0.293691615721210830258769419743,str\(\'ks-test\'\),str\(\'bounded\'\),3287
108,108_0,FAILED,SOBOL,3741,2903,2013,0.671709479518234675587962101417,0.672175677100196433677581353550,3.968751146626658954374988752534,str\(\'t-test\'\),str\(\'full\'\),767
109,109_0,FAILED,SOBOL,54,350,4928,0.298356383254751555966777232243,0.107697331225499515205967782094,5.316098388660699392005426489050,str\(\'ks-test\'\),str\(\'bounded\'\),2969
110,110_0,FAILED,SOBOL,1503,3989,433,0.844170242426916961342442391469,0.257340912450104930542238435009,8.530509556750766719801504223142,str\(\'t-test\'\),str\(\'bounded\'\),4469
111,111_0,FAILED,SOBOL,4711,1431,2762,0.219397430330514897622862235949,0.962786196336150146279919681547,2.183657081207260652888635377167,str\(\'ks-test\'\),str\(\'full\'\),1642
112,112_0,FAILED,SOBOL,4894,3788,1579,0.584246690429747084216671737522,0.225617289738729603909561660657,5.156087915521116116224220604636,str\(\'ks-test\'\),str\(\'bounded\'\),1944
113,113_0,FAILED,SOBOL,1392,1340,3977,0.460306358775123936055706508341,0.558154037116095458337383661274,4.316197395970114314422971801832,str\(\'t-test\'\),str\(\'full\'\),4136
114,114_0,FAILED,SOBOL,178,2994,663,0.881548822967335610201189410873,0.829256936099380226323773968033,2.346795442296191858133624918992,str\(\'ks-test\'\),str\(\'full\'\),3136
115,115_0,FAILED,SOBOL,3532,551,3648,0.007127862393856048903173494580,0.386971616216003899690889511476,8.186191493350081671565021679271,str\(\'t-test\'\),str\(\'bounded\'\),319
116,116_0,FAILED,SOBOL,2585,3407,4761,0.129799936680123212395798759644,0.360450353609398033150057472085,7.007756458442658598073649045546,str\(\'ks-test\'\),str\(\'full\'\),3110
117,117_0,FAILED,SOBOL,1125,842,2051,0.754447225213050853831475706102,0.918121896354481603630404151772,3.707479677905328507847571017919,str\(\'t-test\'\),str\(\'bounded\'\),937
118,118_0,FAILED,SOBOL,2340,4821,2551,0.333508887745440019134690601277,0.694423961456865024288731547131,0.491845395816490060791892346970,str\(\'ks-test\'\),str\(\'bounded\'\),1812
119,119_0,FAILED,SOBOL,3946,2261,506,0.706736464163288502504656207748,0.027003905691206454842134832006,8.791627707856706663847035088111,str\(\'t-test\'\),str\(\'full\'\),4610
120,120_0,FAILED,SOBOL,4117,2566,2950,0.827145392749458530090578278759,0.615653749313205489457345720439,7.820474261603318488766944938106,str\(\'ks-test\'\),str\(\'full\'\),2695
121,121_0,FAILED,SOBOL,2178,120,240,0.202377341346815231570843707232,0.168122349388897418531740868275,1.473621711561456271155634567549,str\(\'t-test\'\),str\(\'bounded\'\),1118
122,122_0,FAILED,SOBOL,649,4297,4496,0.654624908322468446186803703313,0.438626514451578242148599429129,4.679472273633815682103431754513,str\(\'ks-test\'\),str\(\'bounded\'\),1446
123,123_0,FAILED,SOBOL,3065,1846,2449,0.281274665500968690245997549937,0.777597266016528010368347167969,6.026819292172790554218408942688,str\(\'t-test\'\),str\(\'full\'\),4898
124,124_0,FAILED,SOBOL,3368,4627,1025,0.404480175429955124410952294056,0.967820896741002800744979595038,9.713929826042614124048668600153,str\(\'ks-test\'\),str\(\'bounded\'\),2300
125,125_0,FAILED,SOBOL,346,2064,3421,0.528055853929370599963988297532,0.310748510934412469630672148924,0.827963536987081250018150058168,str\(\'t-test\'\),str\(\'full\'\),3858
126,126_0,FAILED,SOBOL,1875,3526,1354,0.075991479787975546589251507612,0.086459456251934171944206752869,2.787619913802482418674344444298,str\(\'ks-test\'\),str\(\'full\'\),3561
127,127_0,FAILED,SOBOL,4419,958,4337,0.950045883672311908263452551182,0.634971253184601680530363410071,6.674080671355128835386949504027,str\(\'t-test\'\),str\(\'bounded\'\),128
128,128_0,FAILED,SOBOL,4444,3919,1014,0.014149227630347014500467039966,0.055176510011777285535927717319,2.079074846507050100541391657316,str\(\'ks-test\'\),str\(\'bounded\'\),1820
129,129_0,FAILED,SOBOL,1842,1523,3295,0.886224439540877928500606230955,0.728324515024200036528156942950,8.465290371954440118429374706466,str\(\'t-test\'\),str\(\'full\'\),4647
130,130_0,FAILED,SOBOL,314,2817,1304,0.465347334893420339074765479381,0.874475130066275641027573328756,5.420538201129995847793452412589,str\(\'ks-test\'\),str\(\'full\'\),3103
131,131_0,FAILED,SOBOL,3396,417,4249,0.590903172004967891517424050107,0.342023724067956225169950812415,4.033826679969206630005373881431,str\(\'t-test\'\),str\(\'bounded\'\),901
132,132_0,FAILED,SOBOL,3073,3264,2823,0.717502199621871117329874323332,0.407648252611979844406420170344,0.222522787393070770045611084242,str\(\'ks-test\'\),str\(\'full\'\),3153
133,133_0,FAILED,SOBOL,637,672,231,0.342233677912503475582184364612,0.871255212256684896665603901056,9.069124573826789159625150205102,str\(\'t-test\'\),str\(\'bounded\'\),345
134,134_0,FAILED,SOBOL,2164,4995,4408,0.763293008755892565808665040095,0.522003536179661775662452782854,7.280369379854762179604676930467,str\(\'ks-test\'\),str\(\'bounded\'\),1926
135,135_0,FAILED,SOBOL,4122,2398,2402,0.140444202879443758025246324905,0.199093116063624619993532860462,3.433271597707644229302559324424,str\(\'t-test\'\),str\(\'full\'\),4109
136,136_0,FAILED,SOBOL,3980,2699,4771,0.270631589010357831437403319796,0.663019129559397679685162074747,4.961009930400178014053835795494,str\(\'ks-test\'\),str\(\'full\'\),3588
137,137_0,FAILED,SOBOL,2315,301,2177,0.645777459187433122700383592019,0.120479053188115359240839552513,5.761537474545650461266177444486,str\(\'t-test\'\),str\(\'bounded\'\),146
138,138_0,FAILED,SOBOL,1097,4112,2600,0.193652313238009798901373414992,0.266982701277360345848421729897,7.540547091659159484322572097881,str\(\'ks-test\'\),str\(\'bounded\'\),2273
139,139_0,FAILED,SOBOL,2616,1719,593,0.816380371116101732908987287374,0.949518995145335775731609828654,1.740515543227084016564276680583,str\(\'t-test\'\),str\(\'full\'\),3840
140,140_0,FAILED,SOBOL,3544,4486,1707,0.943391067689284712471931015898,0.798156788602471300997365233343,3.062673233715817566746864031302,str\(\'ks-test\'\),str\(\'bounded\'\),1483
141,141_0,FAILED,SOBOL,170,1892,3987,0.070949313960969442871551393637,0.480751448113471258061224489211,6.402314516874962002646043401910,str\(\'t-test\'\),str\(\'full\'\),4906
142,142_0,FAILED,SOBOL,1387,3692,752,0.523379523530602464020944353251,0.131845190947875390286014862795,9.437282967682927292685235443059,str\(\'ks-test\'\),str\(\'full\'\),2658
143,143_0,FAILED,SOBOL,4907,1103,3696,0.397459048135206105545336185969,0.589246689448133076361102666851,1.098137680237181390552336779365,str\(\'t-test\'\),str\(\'bounded\'\),1110
144,144_0,FAILED,SOBOL,4699,3454,1886,0.781353380894288407354508763092,0.351120621658861653546779280077,6.564766301120632085996930982219,str\(\'t-test\'\),str\(\'full\'\),306
145,145_0,FAILED,SOBOL,1511,1048,4919,0.158499814324080945393546926425,0.931685933586209991119631013134,2.717668593471870064348649975727,str\(\'ks-test\'\),str\(\'bounded\'\),3738
146,146_0,FAILED,SOBOL,59,4540,345,0.735500467106699917785306297446,0.703268206743523527357808688976,0.937440630254335771631701845763,str\(\'t-test\'\),str\(\'bounded\'\),3991
147,147_0,FAILED,SOBOL,3726,2130,2714,0.360229091955348856846086391670,0.013925117181614040523518482928,9.784042640183120198571486980654,str\(\'ks-test\'\),str\(\'full\'\),2434
148,148_0,FAILED,SOBOL,2779,4363,3826,0.487300194129347774563143502746,0.236449878461658963280100920201,5.960377831484191979427578189643,str\(\'t-test\'\),str\(\'bounded\'\),4765
149,149_0,FAILED,SOBOL,1007,1762,1732,0.612858888400718559985591582517,0.543149985756725017793655752030,4.573666384821758690293336258037,str\(\'ks-test\'\),str\(\'full\'\),1312
150,150_0,FAILED,SOBOL,2458,2656,3492,0.036040461814031005127745288519,0.817939039168879333807637976861,1.539920750019140527342642599251,str\(\'t-test\'\),str\(\'full\'\),940
151,151_0,FAILED,SOBOL,3752,50,812,0.908120430700480985031219915982,0.402461213724687683068736987479,7.926136498961598775281345297117,str\(\'ks-test\'\),str\(\'bounded\'\),2517
