trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
588,588_0,RUNNING,SOBOL,,,,2262,2320,9,490,0.905267788982018872800949793600
589,589_0,RUNNING,SOBOL,,,,2619,3858,56,616,0.347485334713011961849105091460
590,590_0,RUNNING,SOBOL,,,,4875,140,27,146,0.213722358988597982420998278030
591,591_0,RUNNING,SOBOL,,,,241,3524,88,772,0.537110743649303890023816165922
592,592_0,RUNNING,SOBOL,,,,87,280,21,304,0.380365437012165796826224095639
593,593_0,RUNNING,SOBOL,,,,4720,3693,66,678,0.867853498591110161797246291826
594,594_0,RUNNING,SOBOL,,,,2777,2494,39,86,0.687792709141969660358029159397
595,595_0,RUNNING,SOBOL,,,,2421,4003,98,959,0.060447810018435119139290634394
596,596_0,RUNNING,SOBOL,,,,1300,1640,53,834,0.159483998065814369660131433193
597,597_0,RUNNING,SOBOL,,,,3582,4389,12,211,0.592392270911484941642299872910
598,598_0,RUNNING,SOBOL,,,,3924,666,85,553,0.974681092696264350649926200276
599,599_0,RUNNING,SOBOL,,,,1192,2839,30,429,0.277165978588163830487189898122
600,600_0,RUNNING,SOBOL,,,,834,1974,81,159,0.809479001015424692866417899495
601,601_0,RUNNING,SOBOL,,,,4365,4186,34,782,0.439432820940390211905679507254
602,602_0,RUNNING,SOBOL,,,,3144,409,62,440,0.118053731601685280017122181562
603,603_0,RUNNING,SOBOL,,,,1664,3275,3,563,0.628930455161258561425086099916
604,604_0,RUNNING,SOBOL,,,,2117,1108,48,688,0.525499460833147136185061754077
605,605_0,RUNNING,SOBOL,,,,2999,2734,89,316,0.225623008705675615059860206202
606,606_0,RUNNING,SOBOL,,,,4493,1432,17,907,0.343792749350890491921717284640
607,607_0,RUNNING,SOBOL,,,,389,4885,70,35,0.909249741245061193772869501117
608,608_0,RUNNING,SOBOL,,,,425,1075,97,411,0.128710791816934955189566380795
609,609_0,RUNNING,SOBOL,,,,4377,2584,43,538,0.624117244128137849124016156566
610,610_0,RUNNING,SOBOL,,,,3118,1386,66,192,0.943057006778195483498450357729
611,611_0,RUNNING,SOBOL,,,,2076,4799,24,819,0.307792612724006153790412554372
612,612_0,RUNNING,SOBOL,,,,1626,2084,27,944,0.410986910786479697765827268086
613,613_0,RUNNING,SOBOL,,,,3261,4257,85,68,0.836219344763085237204336408467
614,614_0,RUNNING,SOBOL,,,,4247,534,8,663,0.719508714929223081036013809353
615,615_0,RUNNING,SOBOL,,,,874,3283,54,287,0.029668342927470805342471393828
616,616_0,RUNNING,SOBOL,,,,1155,1803,4,49,0.558220473052933763291605373524
617,617_0,RUNNING,SOBOL,,,,4039,4669,58,926,0.195848667018115513149822959349
618,618_0,RUNNING,SOBOL,,,,3463,893,35,330,0.373470010807737728963928702797
619,619_0,RUNNING,SOBOL,,,,1340,3105,76,707,0.876671494070440537882404896664
620,620_0,RUNNING,SOBOL,,,,2460,39,75,582,0.776910702779889050795247840142
621,621_0,RUNNING,SOBOL,,,,2661,3491,15,455,0.469115361729636803911347442408
622,622_0,RUNNING,SOBOL,,,,4838,2190,93,801,0.088285531785339113608479522100
623,623_0,RUNNING,SOBOL,,,,48,3816,47,174,0.661660553781315718957500848774
624,624_0,RUNNING,SOBOL,,,,202,2373,61,641,0.257273557277396314191264536930
625,625_0,RUNNING,SOBOL,,,,4992,3951,1,269,0.993774000011384495145705386676
626,626_0,RUNNING,SOBOL,,,,2502,169,79,985,0.565679483791813209059284872637
627,627_0,RUNNING,SOBOL,,,,2302,3669,32,112,0.187346489939838656280102213714
628,628_0,RUNNING,SOBOL,,,,1497,719,18,238,0.033468526288866998208426650763
629,629_0,RUNNING,SOBOL,,,,3623,2960,71,860,0.715388708123937289151683671662
630,630_0,RUNNING,SOBOL,,,,3887,1663,50,394,0.847694580670446118375593869132
631,631_0,RUNNING,SOBOL,,,,999,4500,90,517,0.399191851435229172473384551267
632,632_0,RUNNING,SOBOL,,,,714,357,40,756,0.934943146904930522111953905551
633,633_0,RUNNING,SOBOL,,,,4089,3155,100,133,0.314908991072326893689847793212
634,634_0,RUNNING,SOBOL,,,,3415,1951,21,600,0.246445274742320169503173588055
635,635_0,RUNNING,SOBOL,,,,1779,4075,69,476,0.507334498427808311404874075379
636,636_0,RUNNING,SOBOL,,,,1924,1554,82,351,0.649988757546991147151516088343
637,637_0,RUNNING,SOBOL,,,,2962,4938,30,725,0.100124809263274078263705746394
638,638_0,RUNNING,SOBOL,,,,4534,1219,51,7,0.465362262949347516016729287003
639,639_0,RUNNING,SOBOL,,,,586,2757,11,881,0.780831282803788773172470882855
640,640_0,RUNNING,SOBOL,,,,553,2292,84,118,0.437118325367569948713963867704
641,641_0,RUNNING,SOBOL,,,,4563,3869,31,995,0.814960977056994995137984005851
642,642_0,RUNNING,SOBOL,,,,2932,91,53,274,0.744543697681278038302821187244
643,643_0,RUNNING,SOBOL,,,,1949,3592,12,652,0.007557188300415873874471550664
644,644_0,RUNNING,SOBOL,,,,1772,800,39,527,0.149969163240864872266300267256
645,645_0,RUNNING,SOBOL,,,,3427,3042,98,399,0.597985825829207895409922457475
646,646_0,RUNNING,SOBOL,,,,4081,1740,20,870,0.965168157687410710465769625443
647,647_0,RUNNING,SOBOL,,,,727,4577,67,243,0.282757633689790954800713507211
648,648_0,RUNNING,SOBOL,,,,989,587,16,483,0.757113773252815036585161578842
649,649_0,RUNNING,SOBOL,,,,3892,3385,71,609,0.495734556881710863862622318265
650,650_0,RUNNING,SOBOL,,,,3609,2186,48,139,0.065686596587300305483125839601
651,651_0,RUNNING,SOBOL,,,,1506,4310,89,766,0.685234098354354448368042085349
652,652_0,RUNNING,SOBOL,,,,2275,1323,62,890,0.531601274183019945063222166937
653,653_0,RUNNING,SOBOL,,,,2534,4707,3,14,0.215645600263029341148168782638
654,654_0,RUNNING,SOBOL,,,,4966,983,80,734,0.349896469952538591297042103179
655,655_0,RUNNING,SOBOL,,,,234,2521,35,358,0.899270425550639629364013671875
656,656_0,RUNNING,SOBOL,,,,75,1157,74,825,0.058016204353421925443701212544
657,657_0,RUNNING,SOBOL,,,,4806,2666,13,202,0.693764858184382271488743754162
658,658_0,RUNNING,SOBOL,,,,2687,1463,92,544,0.873338690564036346231091556547
659,659_0,RUNNING,SOBOL,,,,2429,4876,45,421,0.378420788416638953499671060854
660,660_0,RUNNING,SOBOL,,,,1351,2003,6,296,0.278897403499111518065944892442
661,661_0,RUNNING,SOBOL,,,,3457,4175,59,669,0.969226325664669263737494020461
662,662_0,RUNNING,SOBOL,,,,4053,457,38,77,0.586450550528243130798955462524
663,663_0,RUNNING,SOBOL,,,,1146,3206,77,951,0.161702376328408725658647426826
664,664_0,RUNNING,SOBOL,,,,881,1572,28,713,0.626902517661452329811311301455
665,665_0,RUNNING,SOBOL,,,,4235,4438,87,340,0.124185658523812886278037126431
666,666_0,RUNNING,SOBOL,,,,3269,657,9,932,0.445078028734773423202852882241
667,667_0,RUNNING,SOBOL,,,,1613,2869,56,59,0.807937782643362911727535902173
668,668_0,RUNNING,SOBOL,,,,2109,269,94,184,0.910882301362231361352428393729
669,669_0,RUNNING,SOBOL,,,,3089,3721,42,806,0.337995227240026008264095480627
670,670_0,RUNNING,SOBOL,,,,4407,2425,64,465,0.219338771184906355937727084893
671,671_0,RUNNING,SOBOL,,,,401,4051,23,588,0.527618736360222051473556348355
672,672_0,RUNNING,SOBOL,,,,360,49,50,969,0.309671204602345817580300035843
673,673_0,RUNNING,SOBOL,,,,4527,3462,90,92,0.937500757593661582234290108318
674,674_0,RUNNING,SOBOL,,,,2974,2258,19,687,0.618075231300666882994221396075
675,675_0,RUNNING,SOBOL,,,,2147,3767,71,311,0.131075147338211545067210295201
676,676_0,RUNNING,SOBOL,,,,1652,1871,80,436,0.027395325433462857506183851797
677,677_0,RUNNING,SOBOL,,,,3151,4620,32,562,0.725398417158052311037863546517
678,678_0,RUNNING,SOBOL,,,,4352,902,61,217,0.841623279631137810596896997595
679,679_0,RUNNING,SOBOL,,,,842,3075,1,844,0.409199660653248420416616681905
680,680_0,RUNNING,SOBOL,,,,1187,2056,51,573,0.878161646055057643067698336381
681,681_0,RUNNING,SOBOL,,,,3934,4268,11,446,0.367769212014973145841167934122
682,682_0,RUNNING,SOBOL,,,,3573,486,83,792,0.189661866640672083228480460093
683,683_0,RUNNING,SOBOL,,,,1314,3352,30,165,0.560196626622229798542207390710
684,684_0,RUNNING,SOBOL,,,,2389,1026,22,40,0.659471172809600880704294922907
685,685_0,RUNNING,SOBOL,,,,2805,2652,69,917,0.094502760821953413206131244806
686,686_0,RUNNING,SOBOL,,,,4689,1356,40,321,0.474846585463732484555521295988
687,687_0,RUNNING,SOBOL,,,,114,4808,100,699,0.775207327110692845373307591217
688,688_0,RUNNING,SOBOL,,,,273,1486,8,231,0.181595747547224156681622275755
689,689_0,RUNNING,SOBOL,,,,4847,4987,54,853,0.567356693305075210354004866531
690,690_0,RUNNING,SOBOL,,,,2650,1210,26,387,0.995940055256709477760068693897
691,691_0,RUNNING,SOBOL,,,,2236,2787,86,510,0.251033969152718805517565670016
692,692_0,RUNNING,SOBOL,,,,1466,346,65,634,0.405401010900735880859713233804
693,693_0,RUNNING,SOBOL,,,,3728,3183,25,262,0.845741752827540049786136933108
694,694_0,RUNNING,SOBOL,,,,3777,1882,97,978,0.713924722295254499115912949492
695,695_0,RUNNING,SOBOL,,,,1026,4123,43,106,0.039188843740150330896554464744
696,696_0,RUNNING,SOBOL,,,,687,768,93,374,0.501926273172721315596334079601
697,697_0,RUNNING,SOBOL,,,,4199,2892,47,747,0.248221586991101500485612518787
698,698_0,RUNNING,SOBOL,,,,3310,1694,74,30,0.317173911111429340792255970882
699,699_0,RUNNING,SOBOL,,,,1810,4491,16,904,0.929046313859522299161142200319
700,700_0,RUNNING,SOBOL,,,,1990,2402,35,779,0.786880426447838510206622686383
701,701_0,RUNNING,SOBOL,,,,2813,3940,77,155,0.463006004882976385239601313515
702,702_0,RUNNING,SOBOL,,,,4679,217,4,622,0.098257155269384388596165536001
703,703_0,RUNNING,SOBOL,,,,516,3601,58,499,0.655549297118559470831655744405
704,704_0,RUNNING,SOBOL,,,,474,865,3,736,0.945008883783593822691670993663
705,705_0,RUNNING,SOBOL,,,,4647,3107,62,363,0.301949882611632358653253049852
706,706_0,RUNNING,SOBOL,,,,2860,1830,34,893,0.138461685298010700462256750143
707,707_0,RUNNING,SOBOL,,,,2026,4667,81,19,0.610475497540086453618357609230
708,708_0,RUNNING,SOBOL,,,,1852,2226,70,144,0.733150431774556632369410635874
709,709_0,RUNNING,SOBOL,,,,3342,3803,17,768,0.019917419703677299164246150553
710,710_0,RUNNING,SOBOL,,,,4152,2,89,488,0.416829611156135815264178745565
711,711_0,RUNNING,SOBOL,,,,651,3503,48,612,0.834267438014969275883458976750
712,712_0,RUNNING,SOBOL,,,,1072,1388,99,849,0.359836108861491088539708016469
713,713_0,RUNNING,SOBOL,,,,3813,4772,38,226,0.886429771181195924611984082730
714,714_0,RUNNING,SOBOL,,,,3686,1073,67,505,0.552385111698880826303081903461
715,715_0,RUNNING,SOBOL,,,,1434,2611,20,382,0.197808403536677362977158622925
716,716_0,RUNNING,SOBOL,,,,2190,522,31,257,0.086325765524059530631184600225
717,717_0,RUNNING,SOBOL,,,,2614,3320,84,629,0.667495885392650922796065060538
718,718_0,RUNNING,SOBOL,,,,4889,2097,13,101,0.767152395926415930915709395777
719,719_0,RUNNING,SOBOL,,,,305,4221,52,973,0.482749233933165655674457639179
720,720_0,RUNNING,SOBOL,,,,151,1919,41,443,0.575413037268444949035028912476
721,721_0,RUNNING,SOBOL,,,,4736,4092,96,570,0.173691686298698189094835697688
722,722_0,RUNNING,SOBOL,,,,2773,388,23,162,0.259212377229705470682574741659
723,723_0,RUNNING,SOBOL,,,,2348,3137,64,789,0.987913929894566500422570243245
724,724_0,RUNNING,SOBOL,,,,1277,1241,87,914,0.853554680529981846248688270862
725,725_0,RUNNING,SOBOL,,,,3526,2750,28,37,0.397253061225637804643184836095
726,726_0,RUNNING,SOBOL,,,,3965,1531,55,696,0.047123359672725198543652425087
727,727_0,RUNNING,SOBOL,,,,1228,4944,10,318,0.705655184390023393348201352637
728,728_0,RUNNING,SOBOL,,,,810,186,59,80,0.240593049267306929861476305632
729,729_0,RUNNING,SOBOL,,,,4311,3638,6,956,0.509280702009797137108648712456
730,730_0,RUNNING,SOBOL,,,,3188,2356,78,298,0.921295712022110802053020961466
731,731_0,RUNNING,SOBOL,,,,1699,3982,37,675,0.324650404062122088788555629435
732,732_0,RUNNING,SOBOL,,,,2178,1656,14,549,0.455620879702270054067980709078
733,733_0,RUNNING,SOBOL,,,,3015,4522,73,423,0.794478747429326226381363085238
734,734_0,RUNNING,SOBOL,,,,4490,726,45,831,0.648042583707720054597700709564
735,735_0,RUNNING,SOBOL,,,,313,2938,92,204,0.105977064481005078810937902745
736,736_0,RUNNING,SOBOL,,,,432,1787,68,335,0.822925726462155560092526229710
737,737_0,RUNNING,SOBOL,,,,4449,4536,22,708,0.428879467075690634647600063545
738,738_0,RUNNING,SOBOL,,,,3053,833,99,54,0.015399873591959475915835753312
739,739_0,RUNNING,SOBOL,,,,2063,3006,41,927,0.736426903503015650720442408783
740,740_0,RUNNING,SOBOL,,,,1581,133,10,801,0.606193991495296402582937389525
741,741_0,RUNNING,SOBOL,,,,3227,3546,52,179,0.141974193375557666829678282738
742,742_0,RUNNING,SOBOL,,,,4272,2328,29,583,0.290844211125746376911394008857
743,743_0,RUNNING,SOBOL,,,,927,3836,83,460,0.957294776052236562335906455701
744,744_0,RUNNING,SOBOL,,,,1109,943,33,191,0.488196687974035758994517664178
745,745_0,RUNNING,SOBOL,,,,4007,2568,79,814,0.764803924875333884791928085178
746,746_0,RUNNING,SOBOL,,,,3489,1287,1,410,0.677818293560296325495073688217
747,747_0,RUNNING,SOBOL,,,,1393,4739,61,533,0.073254684096202254961482935869
748,748_0,RUNNING,SOBOL,,,,2465,2139,90,659,0.207864318812265996827548519832
749,749_0,RUNNING,SOBOL,,,,2733,4351,50,285,0.539047533661127120652167832304
750,750_0,RUNNING,SOBOL,,,,4774,555,72,940,0.891610732330009314594576608215
751,751_0,RUNNING,SOBOL,,,,34,3421,18,66,0.357221141200512626312502106884
752,752_0,RUNNING,SOBOL,,,,187,412,76,597,0.701425042159855349765962273523
753,753_0,RUNNING,SOBOL,,,,4929,3249,36,470,0.050691042350605133859353657044
754,754_0,RUNNING,SOBOL,,,,2575,1971,57,753,0.386202560622245061328072779361
755,755_0,RUNNING,SOBOL,,,,2306,4213,4,126,0.865891940331086518156666897994
756,756_0,RUNNING,SOBOL,,,,1553,1421,46,1,0.976642621213570261140546335810
757,757_0,RUNNING,SOBOL,,,,3646,4922,94,877,0.271328825235366832835381956102
758,758_0,RUNNING,SOBOL,,,,3851,1120,15,345,0.169240735990926621790109152244
759,759_0,RUNNING,SOBOL,,,,957,2697,75,721,0.578759908150881519084407500486
760,760_0,RUNNING,SOBOL,,,,768,2468,25,992,0.116099571842700241552925888300
761,761_0,RUNNING,SOBOL,,,,4113,4006,65,115,0.634775408541783714433393015497
762,762_0,RUNNING,SOBOL,,,,3380,307,44,649,0.799730107732117168062302425824
763,763_0,RUNNING,SOBOL,,,,1735,3690,96,271,0.453072507845237837376117795429
764,764_0,RUNNING,SOBOL,,,,1908,703,55,396,0.330153032703325133301319738166
765,765_0,RUNNING,SOBOL,,,,2901,2827,7,524,0.918998604785650985427025716490
766,766_0,RUNNING,SOBOL,,,,4610,1604,86,240,0.519654477709904361049098042713
767,767_0,RUNNING,SOBOL,,,,589,4401,26,867,0.227577138721942906496309433351
768,768_0,RUNNING,SOBOL,,,,604,1620,22,458,0.284523189298808598657331003778
769,769_0,RUNNING,SOBOL,,,,4595,4408,68,585,0.966566275479271985737739214528
770,770_0,RUNNING,SOBOL,,,,2905,685,41,176,0.600841872159391665597638620966
771,771_0,RUNNING,SOBOL,,,,1903,2819,99,804,0.152218394925817845919624460294
772,772_0,RUNNING,SOBOL,,,,1721,300,52,929,0.006160739818587898999902030539
773,773_0,RUNNING,SOBOL,,,,3395,3674,10,52,0.742784086897969264562391344953
774,774_0,RUNNING,SOBOL,,,,4108,2475,83,710,0.812710076062008734965047551668
775,775_0,RUNNING,SOBOL,,,,774,4023,29,333,0.434256334211677308410060049937
776,776_0,RUNNING,SOBOL,,,,943,1127,79,65,0.899947103980928697630758961168
777,777_0,RUNNING,SOBOL,,,,3865,2714,33,941,0.349962169757112862011894094394
778,778_0,RUNNING,SOBOL,,,,3641,1413,60,284,0.219118804268538941437682865399
779,779_0,RUNNING,SOBOL,,,,1558,4904,2,660,0.534710490526631443408689392527
780,780_0,RUNNING,SOBOL,,,,2321,1955,49,535,0.685170536307618038840416829771
781,781_0,RUNNING,SOBOL,,,,2561,4206,91,408,0.065015394534915685320619616050
782,782_0,RUNNING,SOBOL,,,,4934,430,18,816,0.492623202780261615352230819553
783,783_0,RUNNING,SOBOL,,,,182,3257,72,190,0.753635092869401002069196238153
784,784_0,RUNNING,SOBOL,,,,29,559,36,720,0.163829607103019941893862210236
785,785_0,RUNNING,SOBOL,,,,4779,3435,76,346,0.588941293081268635312142123439
786,786_0,RUNNING,SOBOL,,,,2719,2139,5,876,0.970258782766759364513120544871
787,787_0,RUNNING,SOBOL,,,,2480,4341,57,3,0.280541315110400313326266541480
788,788_0,RUNNING,SOBOL,,,,1397,1273,94,128,0.375924093602225173338382546717
789,789_0,RUNNING,SOBOL,,,,3484,4735,46,751,0.871209797915071249008178710938
790,790_0,RUNNING,SOBOL,,,,4021,953,75,472,0.692126898834481862898826420860
791,791_0,RUNNING,SOBOL,,,,1095,2569,15,595,0.056985409125685691777984942519
792,792_0,RUNNING,SOBOL,,,,932,2342,65,865,0.530849953614175307237132983573
793,793_0,RUNNING,SOBOL,,,,4267,3841,25,243,0.223177278967574249657346285858
794,794_0,RUNNING,SOBOL,,,,3242,122,96,521,0.338426587734371397964139305259
795,795_0,RUNNING,SOBOL,,,,1567,3545,44,399,0.911680623790249278215469530551
796,796_0,RUNNING,SOBOL,,,,2058,829,7,274,0.804093805918470017068955257855
797,797_0,RUNNING,SOBOL,,,,3057,2992,55,646,0.441844666287302956231286543698
798,798_0,RUNNING,SOBOL,,,,4434,1788,26,117,0.123392805038020011987320856406
799,799_0,RUNNING,SOBOL,,,,447,4547,86,990,0.626473302360624040296954717633
800,800_0,RUNNING,SOBOL,,,,328,740,63,613,0.407550216896459482907033589072
801,801_0,RUNNING,SOBOL,,,,4475,2942,3,487,0.840581126403063483287780854880
802,802_0,RUNNING,SOBOL,,,,3020,1646,82,769,0.722898335391655599835303291911
803,803_0,RUNNING,SOBOL,,,,2174,4522,33,143,0.025262205600738527749848927328
804,804_0,RUNNING,SOBOL,,,,1684,2352,18,18,0.132111831624060871437364994563
805,805_0,RUNNING,SOBOL,,,,3202,3968,69,894,0.619722529863938720318117248098
806,806_0,RUNNING,SOBOL,,,,4305,186,49,361,0.939639346368610905990692572232
807,807_0,RUNNING,SOBOL,,,,815,3648,89,738,0.312173431562259795502001225032
808,808_0,RUNNING,SOBOL,,,,1214,1536,38,976,0.774418343896046246221942510601
809,809_0,RUNNING,SOBOL,,,,3980,4958,99,98,0.474421114027500145926552477249
810,810_0,RUNNING,SOBOL,,,,3521,1240,20,632,0.090669785184785731124712526707
811,811_0,RUNNING,SOBOL,,,,1282,2740,67,255,0.656249651681631851474207905994
812,812_0,RUNNING,SOBOL,,,,2362,374,84,380,0.560616145797073861523074356228
813,813_0,RUNNING,SOBOL,,,,2758,3133,31,507,0.190449187980964773636571862880
814,814_0,RUNNING,SOBOL,,,,4741,1930,52,224,0.370996685404330506230508035515
815,815_0,RUNNING,SOBOL,,,,145,4093,13,851,0.881996283566579220014602924493
816,816_0,RUNNING,SOBOL,,,,300,2104,95,321,0.036934079909697173360605404469
817,817_0,RUNNING,SOBOL,,,,4894,4237,41,693,0.711058979839086502394707167696
818,818_0,RUNNING,SOBOL,,,,2599,514,64,39,0.844334295822307456802491287817
819,819_0,RUNNING,SOBOL,,,,2204,3302,23,912,0.403629566233605130420869500085
820,820_0,RUNNING,SOBOL,,,,1439,1057,28,787,0.253901849366724496892544493676
821,821_0,RUNNING,SOBOL,,,,3682,2605,87,164,0.998200295465067055644681204285
822,822_0,RUNNING,SOBOL,,,,3828,1406,10,568,0.569126000214368099605621864612
823,823_0,RUNNING,SOBOL,,,,1058,4780,55,446,0.182997728174552315438816663118
824,824_0,RUNNING,SOBOL,,,,656,19,6,206,0.652449419988319290197864575021
825,825_0,RUNNING,SOBOL,,,,4147,3510,59,829,0.094789840321987867133302074762
826,826_0,RUNNING,SOBOL,,,,3356,2208,36,424,0.462945837223902367796313228610
827,827_0,RUNNING,SOBOL,,,,1837,3795,78,548,0.786213444143533668473367015395
828,828_0,RUNNING,SOBOL,,,,2022,1823,72,673,0.932515298116952218165920385218
829,829_0,RUNNING,SOBOL,,,,2865,4650,14,300,0.320279733067378391542234794542
830,830_0,RUNNING,SOBOL,,,,4632,873,92,954,0.248886899985373027943680313001
831,831_0,RUNNING,SOBOL,,,,489,3124,45,81,0.501980496006086518434585741488
832,832_0,RUNNING,SOBOL,,,,520,234,90,842,0.832372263642027987451399440033
833,833_0,RUNNING,SOBOL,,,,4673,3608,50,218,0.415545883856713760273748903273
834,834_0,RUNNING,SOBOL,,,,2828,2384,71,561,0.017175406953319906355748258875
835,835_0,RUNNING,SOBOL,,,,1975,3932,19,437,0.730771938238292895206882349157
836,836_0,RUNNING,SOBOL,,,,1806,1687,32,312,0.611757555529475194333599574747
837,837_0,RUNNING,SOBOL,,,,3315,4475,80,686,0.140350914845243091022553016955
838,838_0,RUNNING,SOBOL,,,,4184,776,1,94,0.304330045457929354579817982085
839,839_0,RUNNING,SOBOL,,,,702,2910,61,967,0.947756841359659985002394932962
840,840_0,RUNNING,SOBOL,,,,1021,1889,11,696,0.482202174266800287494305621294
841,841_0,RUNNING,SOBOL,,,,3782,4140,51,324,0.766972305629402439919317657768
842,842_0,RUNNING,SOBOL,,,,3713,338,30,915,0.663908647807314955535673561826
843,843_0,RUNNING,SOBOL,,,,1480,3165,82,42,0.083345811031758781917133660500
844,844_0,RUNNING,SOBOL,,,,2241,1194,69,167,0.197986356075853103808626087812
845,845_0,RUNNING,SOBOL,,,,2646,2781,21,790,0.552926694987341815767933894676
846,846_0,RUNNING,SOBOL,,,,4862,1503,100,448,0.889411863431334492879898334650
847,847_0,RUNNING,SOBOL,,,,259,4995,40,571,0.363428822824731490026550773109
848,848_0,RUNNING,SOBOL,,,,99,1360,54,103,0.703641987195238516328288369550
849,849_0,RUNNING,SOBOL,,,,4704,4822,8,981,0.044503355268388986032412901750
850,850_0,RUNNING,SOBOL,,,,2800,1026,85,259,0.396090985359624003780965040278
851,851_0,RUNNING,SOBOL,,,,2394,2642,27,637,0.852025159411132326781057599874
852,852_0,RUNNING,SOBOL,,,,1328,472,24,512,0.990539886560291016337487235432
853,853_0,RUNNING,SOBOL,,,,3558,3348,66,385,0.261227236298844200934610171316
854,854_0,RUNNING,SOBOL,,,,3939,2066,43,856,0.175215255156159405158788899826
855,855_0,RUNNING,SOBOL,,,,1182,4269,97,228,0.576573451260104730131672567950
856,856_0,RUNNING,SOBOL,,,,857,916,47,497,0.102631813647225497709847275019
857,857_0,RUNNING,SOBOL,,,,4337,3079,93,624,0.644333337776362924387285602279
858,858_0,RUNNING,SOBOL,,,,3156,1861,16,154,0.794177005698904370234458838240
859,859_0,RUNNING,SOBOL,,,,1648,4620,74,780,0.454708166781812916923399825464
860,860_0,RUNNING,SOBOL,,,,2132,2254,77,905,0.328365118935704247693507795702
861,861_0,RUNNING,SOBOL,,,,2988,3753,35,28,0.924643108049407635995464715961
862,862_0,RUNNING,SOBOL,,,,4521,50,58,749,0.510187945988029190047541305830
863,863_0,RUNNING,SOBOL,,,,364,3473,4,372,0.240892645804211491533664002418
864,864_0,RUNNING,SOBOL,,,,406,2439,31,246,0.958814957957714764091861070483
865,865_0,RUNNING,SOBOL,,,,4403,4055,84,868,0.292000397933647015680236336266
866,866_0,RUNNING,SOBOL,,,,3104,259,12,402,0.144588665634393681580505131024
867,867_0,RUNNING,SOBOL,,,,2095,3721,54,524,0.608197492564097053069360754307
868,868_0,RUNNING,SOBOL,,,,1608,653,97,649,0.735276185637339985134985909099
869,869_0,RUNNING,SOBOL,,,,3273,2855,39,276,0.013881836879998447203954370366
870,870_0,RUNNING,SOBOL,,,,4220,1573,67,993,0.426870497064664955466639639781
871,871_0,RUNNING,SOBOL,,,,895,4449,20,120,0.820309109009802361889285293728
872,872_0,RUNNING,SOBOL,,,,1141,462,71,359,0.358139386266469961217495665551
873,873_0,RUNNING,SOBOL,,,,4058,3221,16,732,0.891922170186415286252668011002
874,874_0,RUNNING,SOBOL,,,,3443,2002,89,15,0.542766118805855457551956533280
875,875_0,RUNNING,SOBOL,,,,1366,4165,48,889,0.211215458704158670633077576895
876,876_0,RUNNING,SOBOL,,,,2434,1449,3,764,0.072949198501184586707069001932
877,877_0,RUNNING,SOBOL,,,,2682,4872,62,140,0.676901710368692843822202576121
878,878_0,RUNNING,SOBOL,,,,4821,1168,35,608,0.761446832722052935338297174894
879,879_0,RUNNING,SOBOL,,,,61,2667,81,484,0.484476440954953457840304054116
880,880_0,RUNNING,SOBOL,,,,219,990,13,952,0.581129062473773938535259730997
881,881_0,RUNNING,SOBOL,,,,4980,2538,74,75,0.171976859683170918424721662632
882,882_0,RUNNING,SOBOL,,,,2529,1315,45,671,0.272607020389288690065399123341
883,883_0,RUNNING,SOBOL,,,,2279,4689,92,294,0.978528099460527323039116254222
884,884_0,RUNNING,SOBOL,,,,1521,2170,59,419,0.863153678881004471357130114484
885,885_0,RUNNING,SOBOL,,,,3595,4304,6,545,0.383827929921448207650769290922
886,886_0,RUNNING,SOBOL,,,,3897,605,77,200,0.048807701861485842942389723476
887,887_0,RUNNING,SOBOL,,,,984,3393,38,827,0.700152323383837926762396364211
888,888_0,RUNNING,SOBOL,,,,742,1757,87,590,0.230562625359743839092985240313
889,889_0,RUNNING,SOBOL,,,,4066,4584,28,462,0.523251411421224443820676697214
890,890_0,RUNNING,SOBOL,,,,3431,783,57,809,0.919188034296035794135093510704
891,891_0,RUNNING,SOBOL,,,,1767,3034,8,181,0.330705981427803663574849224460
892,892_0,RUNNING,SOBOL,,,,1935,85,43,57,0.449473904823884384818200032896
893,893_0,RUNNING,SOBOL,,,,2947,3576,94,934,0.796738676268607393105014580215
894,894_0,RUNNING,SOBOL,,,,4558,2299,23,338,0.634224129127338498435051405977
895,895_0,RUNNING,SOBOL,,,,558,3886,63,715,0.115916087158024316838833556176
896,896_0,RUNNING,SOBOL,,,,572,1223,43,288,0.728758189873769834932204503275
897,897_0,RUNNING,SOBOL,,,,4549,2771,97,661,0.023323660768568517387411276331
898,898_0,RUNNING,SOBOL,,,,2957,1553,24,69,0.421205280786380198421170462098
899,899_0,RUNNING,SOBOL,,,,1929,4927,66,943,0.830847372163087127816538668412
900,900_0,RUNNING,SOBOL,,,,1793,1937,85,818,0.949373130351304994611894016998
901,901_0,RUNNING,SOBOL,,,,3400,4071,27,194,0.298518397415056813137823610305
902,902_0,RUNNING,SOBOL,,,,4094,367,54,536,0.134050406198948618419208855812
903,903_0,RUNNING,SOBOL,,,,709,3155,8,413,0.613862705124542107348872832517
904,904_0,RUNNING,SOBOL,,,,1014,1677,58,176,0.080928632443770770477087239669
905,905_0,RUNNING,SOBOL,,,,3872,4505,4,798,0.669896885801106733993037778419
906,906_0,RUNNING,SOBOL,,,,3628,708,77,457,0.772471924679353882936538866488
