trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,feature_id,threshold,window_size
41,41_0,COMPLETED,SOBOL,0.570000000000000062172489379009,37.000000000000000000000000000000,0.000000000000000000000000000000,1679,2,0.376937603663653142405109974789,2881
42,42_0,COMPLETED,SOBOL,0.609999999999999986677323704498,1532.000000000000000000000000000000,0.589999999999999968913755310496,241,5,0.583309542937204272838869201223,1000
43,43_0,FAILED,SOBOL,,,,4338,0,0.148874925866723073486497241902,4374
44,44_0,COMPLETED,SOBOL,0.589999999999999968913755310496,1335.000000000000000000000000000000,0.160000000000000003330669073875,4411,4,0.357372789094224596606608201910,4854
45,45_0,COMPLETED,SOBOL,0.570000000000000062172489379009,27.000000000000000000000000000000,0.000000000000000000000000000000,1007,1,0.920455864112824206912932822888,398
46,46_0,COMPLETED,SOBOL,0.600000000000000088817841970013,574.000000000000000000000000000000,0.670000000000000039968028886506,2076,6,0.121521445287391546830058075557,3518
47,47_0,COMPLETED,SOBOL,0.619999999999999995559107901499,1447.000000000000000000000000000000,0.429999999999999993338661852249,3603,3,0.680704863354563705080124691449,1734
48,48_0,COMPLETED,SOBOL,0.589999999999999968913755310496,9752.000000000000000000000000000000,0.660000000000000031086244689504,3548,6,0.433446753235533832615544724831,3780
49,49_0,COMPLETED,SOBOL,0.600000000000000088817841970013,37.000000000000000000000000000000,0.260000000000000008881784197001,2028,3,0.867878542888909532138086433406,892
50,50_0,COMPLETED,SOBOL,0.619999999999999995559107901499,9361.000000000000000000000000000000,0.839999999999999968913755310496,1221,4,0.170307878678664564864320141169,2772
51,51_0,COMPLETED,SOBOL,0.570000000000000062172489379009,36.000000000000000000000000000000,0.000000000000000000000000000000,4613,1,0.608634982846677274892499553971,1900
52,52_0,COMPLETED,SOBOL,0.660000000000000031086244689504,4304.000000000000000000000000000000,0.419999999999999984456877655248,4139,5,0.895101633252575967780728660728,1374
53,53_0,COMPLETED,SOBOL,0.570000000000000062172489379009,371.000000000000000000000000000000,0.900000000000000022204460492503,34,0,0.335922942418605097181227847614,3331
54,54_0,COMPLETED,SOBOL,0.570000000000000062172489379009,10538.000000000000000000000000000000,0.680000000000000048849813083507,1719,7,0.628056082462891906992297208490,211
55,55_0,COMPLETED,SOBOL,0.570000000000000062172489379009,37.000000000000000000000000000000,0.000000000000000000000000000000,2702,2,0.064975890628993518416400831939,4494
56,56_0,COMPLETED,SOBOL,0.570000000000000062172489379009,39.000000000000000000000000000000,0.000000000000000000000000000000,3110,4,0.725293621480464945072696991701,3723
57,57_0,COMPLETED,SOBOL,0.570000000000000062172489379009,5084.000000000000000000000000000000,0.979999999999999982236431605997,1512,1,0.037948832659050822646573664088,1608
58,58_0,COMPLETED,SOBOL,0.570000000000000062172489379009,37.000000000000000000000000000000,0.000000000000000000000000000000,408,6,0.984536110784858475852843184839,4728
59,59_0,COMPLETED,SOBOL,0.729999999999999982236431605997,5720.000000000000000000000000000000,0.989999999999999991118215802999,3878,3,0.301089015895500800024109366859,602
60,60_0,COMPLETED,SOBOL,0.570000000000000062172489379009,14068.000000000000000000000000000000,0.750000000000000000000000000000,4869,7,0.197848950296640402335413000401,1128
61,61_0,COMPLETED,SOBOL,0.570000000000000062172489379009,37.000000000000000000000000000000,0.000000000000000000000000000000,842,2,0.510944462237879593047296111763,4168
62,62_0,COMPLETED,SOBOL,0.609999999999999986677323704498,1631.000000000000000000000000000000,0.650000000000000022204460492503,2240,5,0.468794693406671292290610608688,2289
63,63_0,COMPLETED,SOBOL,0.570000000000000062172489379009,11390.000000000000000000000000000000,0.950000000000000066613381477509,3145,0,0.777991083765402380301168250298,3008
64,64_0,COMPLETED,SOBOL,0.600000000000000088817841970013,1271.000000000000000000000000000000,0.359999999999999986677323704498,3166,4,0.489771522123366609413608330215,1581
65,65_0,COMPLETED,SOBOL,0.570000000000000062172489379009,35.000000000000000000000000000000,0.000000000000000000000000000000,2193,1,0.803353409292176356970571760030,3676
66,66_0,COMPLETED,SOBOL,0.600000000000000088817841970013,6616.000000000000000000000000000000,0.660000000000000031086244689504,821,6,0.222724454455077658376893623426,557
67,67_0,COMPLETED,SOBOL,0.630000000000000004440892098501,2305.000000000000000000000000000000,0.470000000000000028865798640254,4916,3,0.532409064089879424663820373098,4701
68,68_0,COMPLETED,SOBOL,0.570000000000000062172489379009,38.000000000000000000000000000000,0.000000000000000000000000000000,3836,7,0.963254962015896998295261255407,4215
69,69_0,COMPLETED,SOBOL,0.570000000000000062172489379009,33.000000000000000000000000000000,0.000000000000000000000000000000,434,2,0.275421879561617954923491424779,1155
70,70_0,COMPLETED,SOBOL,0.609999999999999986677323704498,8053.000000000000000000000000000000,0.510000000000000008881784197001,1554,5,0.700113321386277687174981565477,3035
71,71_0,COMPLETED,SOBOL,0.570000000000000062172489379009,11200.000000000000000000000000000000,1.000000000000000000000000000000,3083,0,0.016179895883426071573341076260,2335
72,72_0,COMPLETED,SOBOL,0.589999999999999968913755310496,1098.000000000000000000000000000000,0.460000000000000019984014443253,2671,6,0.664824866650626011832514450361,919
73,73_0,COMPLETED,SOBOL,0.719999999999999973354647408996,5689.000000000000000000000000000000,0.920000000000000039968028886506,1776,3,0.106130647510290151980250072938,3826
74,74_0,COMPLETED,SOBOL,0.570000000000000062172489379009,37.000000000000000000000000000000,0.000000000000000000000000000000,65,4,0.935768616998568170117778208805,1946
75,75_0,COMPLETED,SOBOL,0.570000000000000062172489379009,34.000000000000000000000000000000,0.000000000000000000000000000000,4083,1,0.373178547974675867138216744934,2799
76,76_0,RUNNING,SOBOL,,,,4665,5,0.133356124727055436185452208520,3285
77,77_0,RUNNING,SOBOL,,,,1184,0,0.567297717213630647847821819596,1347
78,78_0,COMPLETED,SOBOL,0.570000000000000062172489379009,13187.000000000000000000000000000000,0.640000000000000013322676295502,1976,7,0.392597275609150531128221928157,4467
79,79_0,COMPLETED,SOBOL,0.570000000000000062172489379009,26.000000000000000000000000000000,0.000000000000000000000000000000,3584,2,0.830439952697604844011891600530,165
80,80_0,COMPLETED,SOBOL,0.570000000000000062172489379009,11879.000000000000000000000000000000,0.719999999999999973354647408996,3644,7,0.080747863641008735258175477156,2849
81,81_0,COMPLETED,SOBOL,0.570000000000000062172489379009,34.000000000000000000000000000000,0.000000000000000000000000000000,2048,2,0.643342659898102242621575896919,2443
82,82_0,COMPLETED,SOBOL,0.609999999999999986677323704498,6401.000000000000000000000000000000,0.609999999999999986677323704498,966,5,0.320497407006099799264831062828,4322
83,83_0,FAILED,SOBOL,,,,4439,0,0.879194509331136964114250531566,969
84,84_0,COMPLETED,SOBOL,0.589999999999999968913755310496,318.000000000000000000000000000000,0.110000000000000000555111512313,4316,4,0.623778313776478188223961751646,449
85,85_0,COMPLETED,SOBOL,0.570000000000000062172489379009,36.000000000000000000000000000000,0.000000000000000000000000000000,286,1,0.185932809270918375510461828526,4886
86,86_0,COMPLETED,SOBOL,0.570000000000000062172489379009,35.000000000000000000000000000000,0.000000000000000000000000000000,1702,6,0.851840545432642093359731916280,1766
87,87_0,COMPLETED,SOBOL,0.640000000000000013322676295502,944.000000000000000000000000000000,0.530000000000000026645352591004,2604,3,0.417894162509590383347557462912,3570
88,88_0,COMPLETED,SOBOL,0.600000000000000088817841970013,3455.000000000000000000000000000000,0.429999999999999993338661852249,2816,5,0.762460852127522237253742787289,4653
89,89_0,FAILED,SOBOL,,,,1299,0,0.452779069909825915285495057105,57
90,90_0,COMPLETED,SOBOL,0.579999999999999960031971113494,3711.000000000000000000000000000000,0.609999999999999986677323704498,543,7,0.526607931956648789295627466345,3177
91,91_0,COMPLETED,SOBOL,0.570000000000000062172489379009,34.000000000000000000000000000000,0.000000000000000000000000000000,3937,2,0.213030835224315512332893263192,1534
92,92_0,COMPLETED,SOBOL,0.600000000000000088817841970013,14119.000000000000000000000000000000,0.729999999999999982236431605997,4812,6,0.285220431100577098693094058035,2053
93,93_0,COMPLETED,SOBOL,0.609999999999999986677323704498,26.000000000000000000000000000000,0.000000000000000000000000000000,705,3,0.969149129370227457869191312057,2614
94,94_0,COMPLETED,SOBOL,0.630000000000000004440892098501,4823.000000000000000000000000000000,1.000000000000000000000000000000,2456,4,0.053257769182324408985262920169,734
95,95_0,COMPLETED,SOBOL,0.570000000000000062172489379009,37.000000000000000000000000000000,0.000000000000000000000000000000,3436,1,0.741087968451902279198861833720,3933
96,96_0,COMPLETED,SOBOL,0.570000000000000062172489379009,44.000000000000000000000000000000,0.000000000000000000000000000000,3327,6,0.906494560835882978722111147363,3485
97,97_0,COMPLETED,SOBOL,0.670000000000000039968028886506,609.000000000000000000000000000000,0.660000000000000031086244689504,2344,3,0.347798200219869624305601973902,1850
98,98_0,COMPLETED,SOBOL,0.570000000000000062172489379009,39.000000000000000000000000000000,0.000000000000000000000000000000,659,4,0.678432838523760461946210398310,4980
99,99_0,COMPLETED,SOBOL,0.570000000000000062172489379009,30.000000000000000000000000000000,0.000000000000000000000000000000,4764,1,0.115837296839803455261730391612,355
100,100_0,FAILED,SOBOL,,,,3988,5,0.390623851863667381767442066121,1041
101,101_0,COMPLETED,SOBOL,0.570000000000000062172489379009,5448.000000000000000000000000000000,0.830000000000000071054273576010,595,0,0.824570917010307269379154604394,4251
102,102_0,COMPLETED,SOBOL,0.579999999999999960031971113494,10098.000000000000000000000000000000,0.670000000000000039968028886506,1403,7,0.150873806590214376566194687257,2381
103,103_0,COMPLETED,SOBOL,0.570000000000000062172489379009,36.000000000000000000000000000000,0.000000000000000000000000000000,2923,2,0.588718625154346253403048194741,2911
104,104_0,COMPLETED,SOBOL,0.609999999999999986677323704498,2767.000000000000000000000000000000,0.670000000000000039968028886506,2520,4,0.248103731472045174744067708161,4015
105,105_0,COMPLETED,SOBOL,0.570000000000000062172489379009,31.000000000000000000000000000000,0.000000000000000000000000000000,1615,1,0.561683953048661366302951591933,652
106,106_0,COMPLETED,SOBOL,0.600000000000000088817841970013,1503.000000000000000000000000000000,0.600000000000000088817841970013,217,6,0.480065943531692018719780890024,2522
107,107_0,COMPLETED,SOBOL,0.609999999999999986677323704498,1019.000000000000000000000000000000,0.369999999999999995559107901499,4244,3,0.789744604622945156613411654689,2144
108,108_0,COMPLETED,SOBOL,0.570000000000000062172489379009,10556.000000000000000000000000000000,0.719999999999999973354647408996,4503,7,0.705981524277478511564254404220,1459
109,109_0,COMPLETED,SOBOL,0.570000000000000062172489379009,37.000000000000000000000000000000,0.000000000000000000000000000000,1033,2,0.018154390366747975155137240222,3251
110,110_0,COMPLETED,SOBOL,0.650000000000000022204460492503,336.000000000000000000000000000000,0.579999999999999960031971113494,2137,5,0.941834886871278254005801500170,122
111,111_0,FAILED,SOBOL,,,,3735,0,0.257903126960620288077308259744,4589
112,112_0,COMPLETED,SOBOL,0.609999999999999986677323704498,9944.000000000000000000000000000000,0.680000000000000048849813083507,3492,5,0.505146012526005550036245494994,2253
113,113_0,FAILED,SOBOL,,,,1887,0,0.195462564716115588803191371881,3117
114,114_0,COMPLETED,SOBOL,0.579999999999999960031971113494,4235.000000000000000000000000000000,0.530000000000000026645352591004,1117,7,0.768287143811583472796655769343,1246
115,115_0,COMPLETED,SOBOL,0.570000000000000062172489379009,37.000000000000000000000000000000,0.000000000000000000000000000000,4600,2,0.454704098535701650707352428071,4123
116,116_0,RUNNING,SOBOL,,,,4155,6,0.043472216140478851797990245132,4776
117,117_0,COMPLETED,SOBOL,0.619999999999999995559107901499,147.000000000000000000000000000000,0.300000000000000044408920985006,135,3,0.727406862953677735283974925551,482
118,118_0,COMPLETED,SOBOL,0.609999999999999986677323704498,8304.000000000000000000000000000000,0.530000000000000026645352591004,1863,4,0.310519785717129681579251609946,3611
119,119_0,COMPLETED,SOBOL,0.570000000000000062172489379009,36.000000000000000000000000000000,0.000000000000000000000000000000,2756,1,0.998351650578901184118763012521,1646
120,120_0,COMPLETED,SOBOL,0.570000000000000062172489379009,7289.000000000000000000000000000000,0.709999999999999964472863211995,2978,7,0.338064606776460996329092267842,249
121,121_0,COMPLETED,SOBOL,0.570000000000000062172489379009,37.000000000000000000000000000000,0.000000000000000000000000000000,1451,2,0.900657261557877064639399122825,4383
122,122_0,COMPLETED,SOBOL,0.609999999999999986677323704498,2782.000000000000000000000000000000,0.650000000000000022204460492503,382,5,0.078823905752971767935122215931,1253
123,123_0,RUNNING,SOBOL,,,,3786,0,0.637515535417944145812896294956,3379
124,124_0,COMPLETED,SOBOL,0.570000000000000062172489379009,39.000000000000000000000000000000,0.000000000000000000000000000000,4963,4,0.865520818134769776008852204541,2726
125,125_0,COMPLETED,SOBOL,0.570000000000000062172489379009,37.000000000000000000000000000000,0.000000000000000000000000000000,866,1,0.427680786289274694755846439875,2018
126,126_0,COMPLETED,SOBOL,0.589999999999999968913755310496,1204.000000000000000000000000000000,0.520000000000000017763568394003,2304,6,0.594576625363901212217854208575,3888
127,127_0,COMPLETED,SOBOL,0.729999999999999982236431605997,4345.000000000000000000000000000000,1.000000000000000000000000000000,3274,3,0.160632383916527038403287974688,857
128,128_0,COMPLETED,SOBOL,0.619999999999999995559107901499,2991.000000000000000000000000000000,0.359999999999999986677323704498,3244,5,0.855155645515769724518406746938,4070
129,129_0,COMPLETED,SOBOL,0.570000000000000062172489379009,2945.000000000000000000000000000000,1.000000000000000000000000000000,2273,0,0.420723863298073430527779237309,1182
130,130_0,COMPLETED,SOBOL,0.570000000000000062172489379009,5524.000000000000000000000000000000,0.589999999999999968913755310496,897,7,0.619302115619182580452672937099,3063
131,131_0,COMPLETED,SOBOL,0.570000000000000062172489379009,35.000000000000000000000000000000,0.000000000000000000000000000000,4995,2,0.180975018886849275956407723243,2190
132,132_0,COMPLETED,SOBOL,0.600000000000000088817841970013,12295.000000000000000000000000000000,0.709999999999999964472863211995,3760,6,0.315539629634469742658353652587,1709
133,133_0,COMPLETED,SOBOL,0.600000000000000088817841970013,130.000000000000000000000000000000,0.110000000000000000555111512313,355,3,0.874718327904120074300919895904,3666
134,134_0,RUNNING,SOBOL,,,,1476,4,0.083577547699213022847075649224,546
135,135_0,COMPLETED,SOBOL,0.570000000000000062172489379009,37.000000000000000000000000000000,0.000000000000000000000000000000,3004,1,0.646657746968790858588249648164,4829
136,136_0,COMPLETED,SOBOL,0.570000000000000062172489379009,5287.000000000000000000000000000000,0.700000000000000066613381477509,2747,7,0.048722622817382217619286421950,3432
137,137_0,COMPLETED,SOBOL,0.570000000000000062172489379009,38.000000000000000000000000000000,0.000000000000000000000000000000,1855,2,0.736067419074475814966262987582,1317
138,138_0,COMPLETED,SOBOL,0.609999999999999986677323704498,1055.000000000000000000000000000000,0.589999999999999968913755310496,143,5,0.288472537966445063961629102778,4438
139,139_0,RUNNING,SOBOL,,,,4163,0,0.971919640291482256344579582219,312
140,140_0,COMPLETED,SOBOL,0.579999999999999960031971113494,584.000000000000000000000000000000,0.239999999999999991118215802999,4587,4,0.529378429865464572579014657094,794
141,141_0,COMPLETED,SOBOL,0.570000000000000062172489379009,36.000000000000000000000000000000,0.000000000000000000000000000000,1104,1,0.216282925359904759643470129049,3834
142,142_0,COMPLETED,SOBOL,0.579999999999999960031971113494,859.000000000000000000000000000000,0.140000000000000013322676295502,1900,6,0.757440319480374490979102120036,1954
143,143_0,COMPLETED,SOBOL,0.630000000000000004440892098501,1809.000000000000000000000000000000,0.470000000000000028865798640254,3505,3,0.448243936557322752989307446114,2673
144,144_0,COMPLETED,SOBOL,0.589999999999999968913755310496,2236.000000000000000000000000000000,0.589999999999999968913755310496,3723,6,0.695144184155389699419913540623,340
145,145_0,COMPLETED,SOBOL,0.719999999999999973354647408996,512.000000000000000000000000000000,0.930000000000000048849813083507,2126,3,0.011699965015053749584073017331,4956
146,146_0,COMPLETED,SOBOL,0.570000000000000062172489379009,38.000000000000000000000000000000,0.000000000000000000000000000000,1045,4,0.966088276544585844440860000759,1836
147,147_0,COMPLETED,SOBOL,0.570000000000000062172489379009,37.000000000000000000000000000000,0.000000000000000000000000000000,4515,1,0.278748207520693513927767526184,3461
148,148_0,COMPLETED,SOBOL,0.609999999999999986677323704498,13983.000000000000000000000000000000,0.719999999999999973354647408996,4237,5,0.226050799144431935339127903717,2936
149,149_0,COMPLETED,SOBOL,0.570000000000000062172489379009,2163.000000000000000000000000000000,0.920000000000000039968028886506,210,0,0.535242391631007174979117735347,2395
150,150_0,COMPLETED,SOBOL,0.570000000000000062172489379009,10491.000000000000000000000000000000,0.619999999999999995559107901499,1622,7,0.485291578242555254885104432105,4274
151,151_0,COMPLETED,SOBOL,0.570000000000000062172489379009,36.000000000000000000000000000000,0.000000000000000000000000000000,2526,2,0.798384255331009651257545556291,1056
152,152_0,COMPLETED,SOBOL,0.609999999999999986677323704498,2988.000000000000000000000000000000,0.609999999999999986677323704498,2895,4,0.395371757183223981879649500115,2159
153,153_0,COMPLETED,SOBOL,0.570000000000000062172489379009,35.000000000000000000000000000000,0.000000000000000000000000000000,1375,1,0.833703644352033701458992709377,2546
154,154_0,COMPLETED,SOBOL,0.600000000000000088817841970013,4683.000000000000000000000000000000,0.660000000000000031086244689504,623,6,0.128324109531939040129699947101,666
155,155_0,COMPLETED,SOBOL,0.630000000000000004440892098501,2061.000000000000000000000000000000,0.440000000000000002220446049250,4015,3,0.562758719166740806194582091848,4040
156,156_0,COMPLETED,SOBOL,0.570000000000000062172489379009,41.000000000000000000000000000000,0.000000000000000000000000000000,4732,7,0.931229602221399499484277839656,4564
157,157_0,COMPLETED,SOBOL,0.570000000000000062172489379009,28.000000000000000000000000000000,0.000000000000000000000000000000,627,2,0.368146519767120483646039019732,108
158,158_0,COMPLETED,SOBOL,0.600000000000000088817841970013,2191.000000000000000000000000000000,0.570000000000000062172489379009,2377,5,0.668088571317493884471616638621,3228
159,159_0,FAILED,SOBOL,,,,3360,0,0.108905145814642306811848015968,1444
160,160_0,COMPLETED,SOBOL,0.570000000000000062172489379009,9895.000000000000000000000000000000,0.719999999999999973354647408996,3405,7,0.306039841836318382561898943095,994
161,161_0,COMPLETED,SOBOL,0.570000000000000062172489379009,40.000000000000000000000000000000,0.000000000000000000000000000000,2424,2,0.993382496617734478405736808782,4337
162,162_0,COMPLETED,SOBOL,0.609999999999999986677323704498,5222.000000000000000000000000000000,0.660000000000000031086244689504,735,5,0.046798560829833149576906237144,2467
163,163_0,FAILED,SOBOL,,,,4843,0,0.730240190494805596621574750316,2864
164,164_0,COMPLETED,SOBOL,0.570000000000000062172489379009,37.000000000000000000000000000000,0.000000000000000000000000000000,3912,4,0.771120458340272318942254514695,3554
165,165_0,COMPLETED,SOBOL,0.570000000000000062172489379009,35.000000000000000000000000000000,0.000000000000000000000000000000,517,1,0.458030426494777209711628529476,1742
166,166_0,COMPLETED,SOBOL,0.589999999999999968913755310496,8460.000000000000000000000000000000,0.579999999999999960031971113494,1325,6,0.500176875295117451258875007625,4872
167,167_0,COMPLETED,SOBOL,0.729999999999999982236431605997,5127.000000000000000000000000000000,1.000000000000000000000000000000,2843,3,0.190982633847743277222264168813,424
168,168_0,COMPLETED,SOBOL,0.609999999999999986677323704498,3832.000000000000000000000000000000,0.660000000000000031086244689504,2596,5,0.597840330030769084856956396834,1509
169,169_0,FAILED,SOBOL,,,,1694,0,0.163406882220879207112673725533,3163
170,170_0,COMPLETED,SOBOL,0.579999999999999960031971113494,1195.000000000000000000000000000000,0.650000000000000022204460492503,295,7,0.860981803357601216397654297907,33
171,171_0,COMPLETED,SOBOL,0.570000000000000062172489379009,40.000000000000000000000000000000,0.000000000000000000000000000000,4324,2,0.422648758081719255752517483415,4638
172,172_0,FAILED,SOBOL,,,,4426,6,0.073791890557855371879369954513,3948
173,173_0,COMPLETED,SOBOL,0.630000000000000004440892098501,963.000000000000000000000000000000,0.410000000000000031086244689504,953,3,0.632976537371054304159656567208,757
174,174_0,COMPLETED,SOBOL,0.609999999999999986677323704498,308.000000000000000000000000000000,0.579999999999999960031971113494,2061,4,0.340839088350534447080519839801,2628
175,175_0,COMPLETED,SOBOL,0.570000000000000062172489379009,34.000000000000000000000000000000,0.000000000000000000000000000000,3656,1,0.903920953212305922086500231671,2078
176,176_0,COMPLETED,SOBOL,0.619999999999999995559107901499,10679.000000000000000000000000000000,0.940000000000000057731597280508,3572,4,0.153703490648418678032882667139,4764
177,177_0,COMPLETED,SOBOL,0.570000000000000062172489379009,32.000000000000000000000000000000,0.000000000000000000000000000000,1964,1,0.592033712225034869369721945986,611
178,178_0,COMPLETED,SOBOL,0.589999999999999968913755310496,7680.000000000000000000000000000000,0.609999999999999986677323704498,1196,6,0.385666074492037269649813424621,3740
179,179_0,COMPLETED,SOBOL,0.609999999999999986677323704498,1124.000000000000000000000000000000,0.380000000000000004440892098501,4676,3,0.820094735583290490588126431248,1634
180,180_0,COMPLETED,SOBOL,0.570000000000000062172489379009,11586.000000000000000000000000000000,0.690000000000000057731597280508,4076,7,0.673956640366464854174921583763,2282
181,181_0,COMPLETED,SOBOL,0.570000000000000062172489379009,35.000000000000000000000000000000,0.000000000000000000000000000000,59,2,0.110879506455734369585464094143,2971
182,182_0,COMPLETED,SOBOL,0.660000000000000031086244689504,3880.000000000000000000000000000000,0.309999999999999997779553950750,1783,5,0.909809660919010609880785978021,1100
183,183_0,COMPLETED,SOBOL,0.570000000000000062172489379009,6683.000000000000000000000000000000,0.930000000000000048849813083507,2678,0,0.350627901008352615974672517041,4152
184,184_0,COMPLETED,SOBOL,0.570000000000000062172489379009,34.000000000000000000000000000000,0.000000000000000000000000000000,3056,6,0.936814354224130507731160832918,2736
