trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,feature_id,threshold,window_size
0,0_0,COMPLETED,SOBOL,0.040000000000000000832667268469,5.000000000000000000000000000000,0.000000000000000000000000000000,549,6,0.912580154180526736951151178801,4591
1,1_0,COMPLETED,SOBOL,0.040000000000000000832667268469,5.000000000000000000000000000000,0.000000000000000000000000000000,2740,19,0.193106920093297967921941449276,2187
2,2_0,COMPLETED,SOBOL,0.040000000000000000832667268469,5.000000000000000000000000000000,0.000000000000000000000000000000,3879,3,0.666035901818424425080422679457,3362
3,3_0,COMPLETED,SOBOL,0.059999999999999997779553950750,3.000000000000000000000000000000,0.000000000000000000000000000000,1695,12,0.445498808257281775357938613524,797
4,4_0,COMPLETED,SOBOL,0.010000000000000000208166817117,1253.000000000000000000000000000000,1.000000000000000000000000000000,2387,0,0.035016539013013242565008908969,143
5,5_0,COMPLETED,SOBOL,0.059999999999999997779553950750,4.000000000000000000000000000000,0.000000000000000000000000000000,4580,14,0.812543693440034964226015290478,2572
6,6_0,COMPLETED,SOBOL,0.040000000000000000832667268469,4.000000000000000000000000000000,0.000000000000000000000000000000,3139,10,0.297219241080805662846842096769,1259
7,7_0,COMPLETED,SOBOL,0.040000000000000000832667268469,5.000000000000000000000000000000,0.000000000000000000000000000000,957,16,0.575680842557921956803568264149,3838
8,8_0,COMPLETED,SOBOL,0.059999999999999997779553950750,5.000000000000000000000000000000,0.000000000000000000000000000000,831,5,0.314129857344552898545941843622,2863
9,9_0,COMPLETED,SOBOL,0.040000000000000000832667268469,4.000000000000000000000000000000,0.000000000000000000000000000000,3650,10,0.534115669632330591909408212814,439
10,10_0,COMPLETED,SOBOL,0.040000000000000000832667268469,5.000000000000000000000000000000,0.000000000000000000000000000000,4689,6,0.075318494101986294131378940619,4175
11,11_0,COMPLETED,SOBOL,0.040000000000000000832667268469,5.000000000000000000000000000000,0.000000000000000000000000000000,1882,19,0.794368431689217668889568813029,1590
12,12_0,COMPLETED,SOBOL,0.059999999999999997779553950750,5.000000000000000000000000000000,0.000000000000000000000000000000,1499,8,0.691977596897631830330510638305,2478
13,13_0,COMPLETED,SOBOL,0.040000000000000000832667268469,6.000000000000000000000000000000,0.000000000000000000000000000000,4315,18,0.412963286496698833705210063272,4887
14,14_0,COMPLETED,SOBOL,0.040000000000000000832667268469,5.000000000000000000000000000000,0.000000000000000000000000000000,2935,1,0.946317982550710423694795281335,1133
15,15_0,COMPLETED,SOBOL,0.059999999999999997779553950750,4.000000000000000000000000000000,0.000000000000000000000000000000,125,14,0.168368987157940852572579615298,3694
16,16_0,COMPLETED,SOBOL,0.040000000000000000832667268469,5.000000000000000000000000000000,0.000000000000000000000000000000,248,2,0.508980878684669679756780169555,1528
17,17_0,COMPLETED,SOBOL,0.050000000000000002775557561563,5.000000000000000000000000000000,0.000000000000000000000000000000,3066,13,0.355269544892013067194369568824,3962
18,18_0,COMPLETED,SOBOL,0.059999999999999997779553950750,4.000000000000000000000000000000,0.000000000000000000000000000000,4184,8,0.753640842508524699816518932494,178
19,19_0,COMPLETED,SOBOL,0.050000000000000002775557561563,5.000000000000000000000000000000,0.000000000000000000000000000000,1376,17,0.100863479882478720983662867638,2774
20,20_0,COMPLETED,SOBOL,0.059999999999999997779553950750,5.000000000000000000000000000000,0.000000000000000000000000000000,2081,5,0.387448742387816291721236439116,3174
21,21_0,COMPLETED,SOBOL,0.040000000000000000832667268469,5.000000000000000000000000000000,0.000000000000000000000000000000,4900,20,0.732735627749934836927536707663,754
22,22_0,COMPLETED,SOBOL,0.040000000000000000832667268469,5.000000000000000000000000000000,0.000000000000000000000000000000,3438,4,0.127259741282090554914674385145,4480
23,23_0,COMPLETED,SOBOL,0.040000000000000000832667268469,5.000000000000000000000000000000,0.000000000000000000000000000000,633,11,0.971483215169981151326794588385,1909
24,24_0,COMPLETED,SOBOL,0.080000000000000001665334536938,4.000000000000000000000000000000,0.000000000000000000000000000000,1136,9,0.234094311913475405795281858445,1087
25,25_0,COMPLETED,SOBOL,0.040000000000000000832667268469,5.000000000000000000000000000000,0.000000000000000000000000000000,3331,16,0.887293099107220761823100474430,3503
26,26_0,COMPLETED,SOBOL,0.040000000000000000832667268469,5.000000000000000000000000000000,0.000000000000000000000000000000,4388,0,0.470891498310491429801771801067,2198
27,27_0,COMPLETED,SOBOL,0.040000000000000000832667268469,5.000000000000000000000000000000,0.000000000000000000000000000000,2207,15,0.625156076395884108265477152599,4774
28,28_0,COMPLETED,SOBOL,0.040000000000000000832667268469,5.000000000000000000000000000000,0.000000000000000000000000000000,1799,3,0.853393077190965465561589553545,4296
29,29_0,COMPLETED,SOBOL,0.050000000000000002775557561563,327.000000000000000000000000000000,1.000000000000000000000000000000,3991,12,0.009593407288193703252865418563,1856
30,30_0,COMPLETED,SOBOL,0.040000000000000000832667268469,5.000000000000000000000000000000,0.000000000000000000000000000000,2629,7,0.600937428075820179174115764908,3063
31,31_0,COMPLETED,SOBOL,0.040000000000000000832667268469,5.000000000000000000000000000000,0.000000000000000000000000000000,446,18,0.256201407589018326227403576922,472
32,32_0,COMPLETED,SOBOL,0.040000000000000000832667268469,5.000000000000000000000000000000,0.000000000000000000000000000000,358,2,0.085264311131089925988035815863,2005
33,33_0,COMPLETED,SOBOL,0.059999999999999997779553950750,3.000000000000000000000000000000,0.000000000000000000000000000000,2541,12,0.800412297859787957854393880552,4423
34,34_0,COMPLETED,SOBOL,0.040000000000000000832667268469,5.000000000000000000000000000000,0.000000000000000000000000000000,3922,7,0.339665498334914439659826257412,659
35,35_0,COMPLETED,SOBOL,0.040000000000000000832667268469,5.000000000000000000000000000000,0.000000000000000000000000000000,1731,19,0.555757211841642839722510416323,3229
36,36_0,COMPLETED,SOBOL,0.040000000000000000832667268469,4.000000000000000000000000000000,0.000000000000000000000000000000,2276,10,0.955898676117882151181959216046,2712
37,37_0,COMPLETED,SOBOL,0.050000000000000002775557561563,471.000000000000000000000000000000,0.839999999999999968913755310496,4456,15,0.174047023477032769545047585780,279
38,38_0,COMPLETED,SOBOL,0.040000000000000000832667268469,5.000000000000000000000000000000,0.000000000000000000000000000000,3418,1,0.717148352367803498808029871725,4023
39,39_0,COMPLETED,SOBOL,0.059999999999999997779553950750,4.000000000000000000000000000000,0.000000000000000000000000000000,1224,14,0.434238760912790899837432334607,1428
40,40_0,COMPLETED,SOBOL,0.040000000000000000832667268469,5.000000000000000000000000000000,0.000000000000000000000000000000,720,6,0.671927606103941754689401477663,607
41,41_0,COMPLETED,SOBOL,0.040000000000000000832667268469,5.000000000000000000000000000000,0.000000000000000000000000000000,3526,20,0.455292225459590527147923921802,3045
42,42_0,COMPLETED,SOBOL,0.040000000000000000832667268469,5.000000000000000000000000000000,0.000000000000000000000000000000,4968,4,0.934069268679246333952903569298,1723
43,43_0,COMPLETED,SOBOL,0.040000000000000000832667268469,4.000000000000000000000000000000,0.000000000000000000000000000000,2149,10,0.218490399198606605191130825006,4312
44,44_0,COMPLETED,SOBOL,0.040000000000000000832667268469,5.000000000000000000000000000000,0.000000000000000000000000000000,1307,1,0.302988526199013008533000856914,4752
45,45_0,COMPLETED,SOBOL,0.059999999999999997779553950750,5.000000000000000000000000000000,0.000000000000000000000000000000,4116,14,0.585353022865951033715248286171,2338
