trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,n_samples,n_windows,disjoint_training_windows
0,0_0,COMPLETED,SOBOL,0.579999999999999960031971113494,129.000000000000000000000000000000,0.000000000000000000000000000000,1793,1385,2383,True
1,1_0,COMPLETED,SOBOL,0.690000000000000057731597280508,394.000000000000000000000000000000,0.900000000000000022204460492503,4584,3864,3930,False
2,2_0,COMPLETED,SOBOL,0.579999999999999960031971113494,289.000000000000000000000000000000,0.000000000000000000000000000000,2601,923,224,True
3,3_0,COMPLETED,SOBOL,0.690000000000000057731597280508,364.000000000000000000000000000000,0.280000000000000026645352591004,1023,3363,3665,False
4,4_0,COMPLETED,SOBOL,0.589999999999999968913755310496,180.000000000000000000000000000000,0.149999999999999994448884876874,147,254,4849,False
5,5_0,COMPLETED,SOBOL,0.579999999999999960031971113494,30.000000000000000000000000000000,0.000000000000000000000000000000,3574,2811,1425,True
6,6_0,COMPLETED,SOBOL,0.719999999999999973354647408996,481.000000000000000000000000000000,0.910000000000000031086244689504,4247,1975,2709,False
7,7_0,COMPLETED,SOBOL,0.579999999999999960031971113494,28.000000000000000000000000000000,0.000000000000000000000000000000,2034,4494,1141,True
8,8_0,COMPLETED,SOBOL,0.579999999999999960031971113494,28.000000000000000000000000000000,0.000000000000000000000000000000,2493,965,2918,True
9,9_0,COMPLETED,SOBOL,0.700000000000000066613381477509,310.000000000000000000000000000000,0.969999999999999973354647408996,4042,3486,734,False
10,10_0,COMPLETED,SOBOL,0.579999999999999960031971113494,29.000000000000000000000000000000,0.000000000000000000000000000000,3154,1730,4528,True
11,11_0,COMPLETED,SOBOL,0.650000000000000022204460492503,86.000000000000000000000000000000,0.070000000000000006661338147751,314,4290,1700,False
12,12_0,COMPLETED,SOBOL,0.709999999999999964472863211995,151.000000000000000000000000000000,0.289999999999999980015985556747,701,2409,403,False
13,13_0,COMPLETED,SOBOL,0.579999999999999960031971113494,29.000000000000000000000000000000,0.000000000000000000000000000000,2865,4851,3210,True
14,14_0,COMPLETED,SOBOL,0.719999999999999973354647408996,865.000000000000000000000000000000,0.690000000000000057731597280508,4946,365,1994,False
15,15_0,COMPLETED,SOBOL,0.579999999999999960031971113494,30.000000000000000000000000000000,0.000000000000000000000000000000,1490,2847,4195,True
16,16_0,COMPLETED,SOBOL,0.739999999999999991118215802999,910.000000000000000000000000000000,0.770000000000000017763568394003,1404,486,857,False
17,17_0,COMPLETED,SOBOL,0.579999999999999960031971113494,29.000000000000000000000000000000,0.000000000000000000000000000000,4818,3044,3030,True
18,18_0,COMPLETED,SOBOL,0.719999999999999973354647408996,333.000000000000000000000000000000,0.940000000000000057731597280508,2993,2212,1744,False
19,19_0,COMPLETED,SOBOL,0.579999999999999960031971113494,28.000000000000000000000000000000,0.000000000000000000000000000000,787,4730,4562,True
20,20_0,COMPLETED,SOBOL,0.579999999999999960031971113494,29.000000000000000000000000000000,0.000000000000000000000000000000,540,1621,3322,True
21,21_0,COMPLETED,SOBOL,0.700000000000000066613381477509,158.000000000000000000000000000000,0.810000000000000053290705182008,3339,4100,525,False
22,22_0,COMPLETED,SOBOL,0.579999999999999960031971113494,33.000000000000000000000000000000,0.000000000000000000000000000000,3857,1155,4229,True
23,23_0,COMPLETED,SOBOL,0.650000000000000022204460492503,200.000000000000000000000000000000,0.579999999999999960031971113494,2267,3595,2038,False
