trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound
144,144_0,FAILED,SOBOL,,,,3176,1988,1338,0.174699663285166034709661175839,0.806858726138249049419925995608,6.103060322402977355693565186812,str\(\'t-test\'\),str\(\'full\'\),3093
145,145_0,FAILED,SOBOL,,,,1709,2817,4699,0.761443744126707344754834139167,0.008529163585975767236657674175,3.537554926381446307459555100650,str\(\'ks-test\'\),str\(\'bounded\'\),550
146,146_0,FAILED,SOBOL,,,,438,995,824,0.337030395783483982530270850475,0.307814249621704227877216908382,1.935683876228518673912049052888,str\(\'t-test\'\),str\(\'bounded\'\),1378
147,147_0,FAILED,SOBOL,,,,4445,3888,3103,0.724830969788134105158405873226,0.507482746357098224443404888007,9.657229016008786359748228278477,str\(\'ks-test\'\),str\(\'full\'\),3847
148,148_0,FAILED,SOBOL,,,,3795,555,4259,0.545767953714355824601511812943,0.748439089341089158757824861823,6.371922828983516140510801051278,str\(\'t-test\'\),str\(\'bounded\'\),2400
149,149_0,FAILED,SOBOL,,,,1088,4563,2168,0.391380614420399064457001259143,0.441076494609937086455175858646,3.972414593940600813226637910702,str\(\'ks-test\'\),str\(\'full\'\),4856
150,150_0,FAILED,SOBOL,,,,2320,1472,3523,0.940541107462719128129435830488,0.249515963112935418299898060468,0.574477667892351773204495657410,str\(\'t-test\'\),str\(\'full\'\),3165
151,151_0,FAILED,SOBOL,,,,2566,3724,13,0.120376177774742243453687251531,0.940151427669450590052235838812,7.817556747697294916576993273338,str\(\'ks-test\'\),str\(\'bounded\'\),635
152,152_0,FAILED,SOBOL,,,,2903,721,3230,0.496539282359182820858478635273,0.081558521861210472869707643895,9.011844958133064409366852487437,str\(\'t-test\'\),str\(\'bounded\'\),2136
153,153_0,FAILED,SOBOL,,,,1901,4086,345,0.564362940050661565649647855025,0.858456589924171620253900982789,1.251244875022210045756310137222,str\(\'ks-test\'\),str\(\'full\'\),4671
154,154_0,FAILED,SOBOL,,,,632,2265,3966,0.022942204836755991648189478838,0.580635871516540613690438021877,2.930622747649438863959403533954,str\(\'t-test\'\),str\(\'full\'\),3546
155,155_0,FAILED,SOBOL,,,,4174,2620,2500,0.914191278163343667984008789062,0.359531998867169022560119628906,5.535183235998266226829400693532,str\(\'ks-test\'\),str\(\'bounded\'\),1094
156,156_0,FAILED,SOBOL,,,,4775,1826,1156,0.843788641499355396291548458976,0.397283238930627724538879874672,8.499553469318897214179742150009,str\(\'t-test\'\),str\(\'full\'\),2692
157,157_0,FAILED,SOBOL,,,,31,3293,2810,0.218118719326332199948126344680,0.667605122959241237268201984989,1.217421681134030153614844493859,str\(\'ks-test\'\),str\(\'bounded\'\),228
158,158_0,FAILED,SOBOL,,,,1260,202,1670,0.634799923976883340159815816151,0.896238286530599004287012121495,4.537851784707979341249028948369,str\(\'t-test\'\),str\(\'bounded\'\),1583
159,159_0,FAILED,SOBOL,,,,3544,4995,4406,0.301389500996097903229298253791,0.168558229846879847890761539020,6.976412579134107616596338630188,str\(\'ks-test\'\),str\(\'full\'\),4130
160,160_0,FAILED,SOBOL,,,,3494,1571,2922,0.094862395823001863237600161938,0.693844066759571442837284394045,5.455826237555593927197605808033,str\(\'t-test\'\),str\(\'full\'\),498
161,161_0,FAILED,SOBOL,,,,1391,3234,653,0.966069160342216459724795640795,0.495641536531969906231864797519,3.012382448425516390244638387230,str\(\'ks-test\'\),str\(\'bounded\'\),3029
162,162_0,FAILED,SOBOL,,,,121,144,4918,0.385725929852575089018529297391,0.194887160239741202838459344093,1.489239248791709435693064733641,str\(\'t-test\'\),str\(\'bounded\'\),3783
163,163_0,FAILED,SOBOL,,,,4762,4740,1548,0.551438820179551814071317039634,0.994690288564190283615573662246,8.776253882683812790332922304515,str\(\'ks-test\'\),str\(\'full\'\),1325
164,164_0,FAILED,SOBOL,,,,4103,816,233,0.746098443413153344927479793114,0.752270841808989620957959232328,7.053289974316023780431805789704,str\(\'t-test\'\),str\(\'bounded\'\),4961
165,165_0,FAILED,SOBOL,,,,780,4302,3733,0.315777204239740982849582451308,0.063086115488782526505850967169,4.463377129108645924304710206343,str\(\'ks-test\'\),str\(\'full\'\),2491
166,166_0,FAILED,SOBOL,,,,2012,2480,1987,0.771382807699963479741711580573,0.253191633233800506008748243403,0.986712948528118527491415079567,str\(\'t-test\'\),str\(\'full\'\),726
167,167_0,FAILED,SOBOL,,,,2873,2715,4088,0.164776777891442183232584284269,0.562012565465644042816961700737,8.732665537494234797577519202605,str\(\'ks-test\'\),str\(\'bounded\'\),3269
168,168_0,FAILED,SOBOL,,,,2596,342,2280,0.295353633757680644755794219236,0.420656014582142245838980443295,9.419196778450160678630709298886,str\(\'t-test\'\),str\(\'bounded\'\),4580
169,169_0,FAILED,SOBOL,,,,2208,4464,3756,0.640821516569703764076848528930,0.644200463114306343115345043771,2.171237087888643113586795152514,str\(\'ks-test\'\),str\(\'full\'\),2032
170,170_0,FAILED,SOBOL,,,,940,1373,526,0.192955663502216351323781395877,0.919577281890436970535063210264,3.616873465048149327571991307195,str\(\'t-test\'\),str\(\'full\'\),990
171,171_0,FAILED,SOBOL,,,,3867,3511,3401,0.868935511708259555874178658996,0.145127388974651688746675404218,6.021262161850930105799761804519,str\(\'ks-test\'\),str\(\'bounded\'\),3455
172,172_0,COMPLETED,SOBOL,0.190000000000000002220446049250,5044.000000000000000000000000000000,0.000000000000000000000000000000,4458,2048,4586,0.923749159066006519935854157666,0.104940339298918841604013607594,8.048227653763257549712761829142,str\(\'t-test\'\),str\(\'full\'\),293
173,173_0,FAILED,SOBOL,,,,348,3070,1841,0.013370045570656657885066920244,0.835045743593946121485771527659,0.341327773177064974774452821293,str\(\'ks-test\'\),str\(\'bounded\'\),2746
174,174_0,FAILED,SOBOL,,,,1578,1249,2590,0.585981139803305239865949261002,0.603982956895604772284968930762,3.895498776231892446020310671884,str\(\'t-test\'\),str\(\'bounded\'\),4184
175,175_0,FAILED,SOBOL,,,,3226,3948,946,0.474904908144846538142758163303,0.336094019742682603713035405235,6.446359062056058242262679414125,str\(\'ks-test\'\),str\(\'full\'\),1648
176,176_0,FAILED,SOBOL,,,,3341,1090,3998,0.792586258266121168603035584965,0.965904658017679995651860735961,0.074460267367772767221900664936,str\(\'ks-test\'\),str\(\'bounded\'\),1949
177,177_0,FAILED,SOBOL,,,,1855,3793,2351,0.143588527712970981387030633414,0.222636316558346147864710928843,7.785937215161510493999230675399,str\(\'t-test\'\),str\(\'full\'\),4409
178,178_0,FAILED,SOBOL,,,,625,1894,3183,0.693718882448971285725747293327,0.466977680107578618784458512891,6.731802434788086486605607206002,str\(\'ks-test\'\),str\(\'full\'\),3655
179,179_0,FAILED,SOBOL,,,,4573,2911,431,0.368171958155930068024019874429,0.721715101299807426649124408868,4.175754493235610986801020771964,str\(\'t-test\'\),str\(\'bounded\'\),1121
180,180_0,FAILED,SOBOL,,,,3982,1531,1619,0.422980006447061906982298751245,0.525560333022847769868235445756,2.453097052477300366035706247203,str\(\'ks-test\'\),str\(\'full\'\),2643
181,181_0,FAILED,SOBOL,,,,1216,3664,4496,0.514139086654409771526275108045,0.288852947326377007541964303527,9.705633810246363069040853588376,str\(\'t-test\'\),str\(\'bounded\'\),102
182,182_0,FAILED,SOBOL,,,,2484,495,1183,0.088746358947828410390634701344,0.026512004824355245996558849697,5.760571798926219955205851874780,str\(\'ks-test\'\),str\(\'bounded\'\),1867
183,183_0,FAILED,SOBOL,,,,2712,4622,2666,0.972139547722414176789129669487,0.787810381779447177486019882053,3.350995446395129029326653835597,str\(\'t-test\'\),str\(\'full\'\),4335
184,184_0,FAILED,SOBOL,,,,3071,2322,890,0.595991807110607618724884559924,0.178839536366984241944066980068,4.821139743085019802038004854694,str\(\'ks-test\'\),str\(\'full\'\),2828
185,185_0,FAILED,SOBOL,,,,2048,2562,2998,0.464939890332520033844332374429,0.885074216147884729188888286444,7.416240244020708693994947680039,str\(\'t-test\'\),str\(\'bounded\'\),366
186,186_0,COMPLETED,SOBOL,0.190000000000000002220446049250,13057.000000000000000000000000000000,0.000000000000000000000000000000,816,663,1326,0.882592837903648619324314950063,0.677790732285007857527148189547,8.392868201919831960822193650529,str\(\'ks-test\'\),str\(\'bounded\'\),1408
187,187_0,FAILED,SOBOL,,,,4301,4143,4828,0.054572023663669824711242029025,0.386031174717471003976498877819,0.642338545746169997663344020111,str\(\'t-test\'\),str\(\'full\'\),3954
188,188_0,FAILED,SOBOL,,,,4959,303,3515,0.249229854898527253270756887105,0.361894009361043600403462505710,2.668997532799839866868296667235,str\(\'ks-test\'\),str\(\'bounded\'\),2271
189,189_0,FAILED,SOBOL,,,,158,4894,138,0.812646127359941572443347013177,0.577146493049338404901504873123,5.117628977658227995561901479959,str\(\'t-test\'\),str\(\'full\'\),4810
190,190_0,FAILED,SOBOL,,,,1428,1725,4329,0.270247938623651873246700461095,0.860967507334426063181354038534,9.140197811452670961784860992339,str\(\'ks-test\'\),str\(\'full\'\),3372
191,191_0,FAILED,SOBOL,,,,3691,3394,2058,0.665912011316046159592474396050,0.078225753674283624028440442544,1.848606110353022913272980076727,str\(\'t-test\'\),str\(\'bounded\'\),916
192,192_0,FAILED,SOBOL,,,,3732,2446,4168,0.456845998046919721247149936971,0.486499480200931422313459506768,3.184369342363439603360575347324,str\(\'t-test\'\),str\(\'bounded\'\),1287
193,193_0,FAILED,SOBOL,,,,1463,2672,1907,0.606963710723444793693204246665,0.702011067574843772298720523395,5.906409602501430100573998061009,str\(\'ks-test\'\),str\(\'full\'\),3821
194,194_0,FAILED,SOBOL,,,,234,822,3657,0.056833370858803390623936735437,0.985542030876502384018067459692,9.851471986313351081321343372110,str\(\'t-test\'\),str\(\'full\'\),2993
195,195_0,FAILED,SOBOL,,,,4964,4375,309,0.881260313028469632889994045399,0.203059410644695154113392732143,2.286471171940676949674298157333,str\(\'ks-test\'\),str\(\'bounded\'\),533
196,196_0,FAILED,SOBOL,,,,4372,91,1467,0.826937688197940556911191833933,0.053716110968962310634466916781,4.322817776132375833242349472130,str\(\'t-test\'\),str\(\'full\'\),3231
197,197_0,FAILED,SOBOL,,,,825,4716,4998,0.235927787806838762385552854539,0.760666742580011434604614350974,6.566391976295039789590646250872,str\(\'ks-test\'\),str\(\'bounded\'\),764
198,198_0,FAILED,SOBOL,,,,2094,1634,729,0.661320500642061270824001439905,0.552637311356142135743141352577,7.620527278156951744847447116626,str\(\'t-test\'\),str\(\'bounded\'\),2455
199,199_0,FAILED,SOBOL,,,,3101,3250,2846,0.277778132051229476040532517800,0.261593735361471790845655505109,0.221523624762892723527585303600,str\(\'ks-test\'\),str\(\'full\'\),4996
200,200_0,FAILED,SOBOL,,,,2680,1175,1022,0.154941390926018357498961108831,0.650424684477969972107302965014,1.681975387423299217459771170979,str\(\'t-test\'\),str\(\'full\'\),3495
201,201_0,FAILED,SOBOL,,,,2439,3943,2514,0.784142368549481050266081183509,0.413458641236647939098958204340,9.286040829912758809427941741887,str\(\'ks-test\'\),str\(\'bounded\'\),949
202,202_0,FAILED,SOBOL,,,,1207,2092,1760,0.366489406106993542699967747467,0.151345408981665957570683644917,5.263471474629827895341804833151,str\(\'t-test\'\),str\(\'bounded\'\),2075
203,203_0,FAILED,SOBOL,,,,3909,3104,4666,0.696361159501597271059836202767,0.912385158134624396630840692524,2.502366735371761130579670862062,str\(\'ks-test\'\),str\(\'full\'\),4537
204,204_0,COMPLETED,SOBOL,0.190000000000000002220446049250,8041.000000000000000000000000000000,0.000000000000000000000000000000,4569,1358,3325,0.501217949420213693123571374599,0.841496961379423757954043594509,0.789397209744900463235239840287,str\(\'t-test\'\),str\(\'bounded\'\),1688
205,205_0,FAILED,SOBOL,,,,547,3447,602,0.436921540111303352560412349703,0.097513114230707284568744341868,8.227462958311662077903747558594,str\(\'ks-test\'\),str\(\'full\'\),4143
206,206_0,FAILED,SOBOL,,,,1818,366,3836,0.979319743718951918332038530934,0.342539987938478562856658982128,7.250834627920762720520997390850,str\(\'t-test\'\),str\(\'full\'\),2788
207,207_0,FAILED,SOBOL,,,,3301,4518,2200,0.084535807874053722765772533876,0.596561933184042603173224961211,4.968198183588683924938322888920,str\(\'ks-test\'\),str\(\'bounded\'\),250
208,208_0,COMPLETED,SOBOL,0.190000000000000002220446049250,14271.000000000000000000000000000000,0.000000000000000000000000000000,3259,520,2741,0.655706966983154448946891079686,0.229834894483909008000566132068,8.585606705874203825601398420986,str\(\'ks-test\'\),str\(\'full\'\),1159
209,209_0,FAILED,SOBOL,,,,1626,4677,1107,0.283376413272693750133868206831,0.959681195093318839539620057622,1.152118322508409509197235820466,str\(\'t-test\'\),str\(\'bounded\'\),3617
210,210_0,FAILED,SOBOL,,,,356,1518,4415,0.863719658633694042926265410642,0.728908459378406425877017227322,4.628782577587291946485947846668,str\(\'ks-test\'\),str\(\'bounded\'\),4445
211,211_0,FAILED,SOBOL,,,,4527,3601,1699,0.199130557497963323054790407696,0.460760388797149089690208256798,6.906231664184481644497282104567,str\(\'t-test\'\),str\(\'full\'\),1914
212,212_0,FAILED,SOBOL,,,,3869,1939,355,0.003981763221323490059555538778,0.296279473440721641264161689833,8.942884475241415387358756561298,str\(\'ks-test\'\),str\(\'bounded\'\),4373
213,213_0,FAILED,SOBOL,,,,1014,2945,3259,0.934157629646360843089780701121,0.519107970142737018548473315604,1.343396397952921761387301557988,str\(\'t-test\'\),str\(\'full\'\),1830
214,214_0,FAILED,SOBOL,,,,2246,1017,2432,0.478552011314779535133823173965,0.795230736279860184190226846113,2.866539821081794947588150535012,str\(\'ks-test\'\),str\(\'full\'\),138
215,215_0,FAILED,SOBOL,,,,2640,3789,3917,0.585303413871675726198873235262,0.020064861791208386809781671900,5.622457202604972614778944262071,str\(\'t-test\'\),str\(\'bounded\'\),2608
216,216_0,FAILED,SOBOL,,,,2831,1788,2139,0.953711485883221077308746771450,0.876906516378745393147653430788,6.299295909531415382787145063048,str\(\'ks-test\'\),str\(\'bounded\'\),3914
217,217_0,FAILED,SOBOL,,,,1973,3408,4249,0.110098349293693900663448914656,0.187980447603389611010982207517,4.060909067103639635831768828211,str\(\'t-test\'\),str\(\'full\'\),1449
218,218_0,FAILED,SOBOL,,,,705,249,62,0.557964187489822460719324226375,0.377858255101367834782877253019,0.506737840553745710892030729156,str\(\'ks-test\'\),str\(\'full\'\),323
219,219_0,FAILED,SOBOL,,,,4102,4869,3591,0.380129593061283244104231471283,0.686937815135344909123205070500,7.901164128746837711503303580685,str\(\'t-test\'\),str\(\'bounded\'\),2871
220,220_0,FAILED,SOBOL,,,,4692,667,4747,0.325805191103368974037124417009,0.568751796858385172406258334377,6.187888433503919038969343091594,str\(\'ks-test\'\),str\(\'full\'\),876
221,221_0,FAILED,SOBOL,,,,115,4216,1406,0.737060634378343793038368403359,0.371264772320166247521200375559,3.471035531100817195238050771877,str\(\'t-test\'\),str\(\'bounded\'\),3412
222,222_0,FAILED,SOBOL,,,,1344,2287,3073,0.164449555017054077632465691750,0.069824885869398709004052250293,2.025399079442955496688227867708,str\(\'ks-test\'\),str\(\'bounded\'\),4767
223,223_0,FAILED,SOBOL,,,,3460,2518,814,0.774649456895887822405200040521,0.870343490140512598962629908783,9.585822528614663440293952589855,str\(\'t-test\'\),str\(\'full\'\),2314
224,224_0,FAILED,SOBOL,,,,3567,923,1831,0.575730778722092551014100081375,0.272875765362754485465757170459,7.982924146140926602299714431865,str\(\'ks-test\'\),str\(\'full\'\),3681
225,225_0,FAILED,SOBOL,,,,1319,4274,4557,0.488110368100926284018470369119,0.542481697561219333714177537331,0.427381158729083887592992141435,str\(\'t-test\'\),str\(\'bounded\'\),1212
226,226_0,FAILED,SOBOL,,,,48,2345,1014,0.912523731315508457306862055702,0.771800847174599735645017517527,3.825317712285555948881210497348,str\(\'ks-test\'\),str\(\'bounded\'\),1967
227,227_0,FAILED,SOBOL,,,,4835,2773,2639,0.025599487090483308976418541647,0.043404808918014167740118125494,6.537290003932081816628851811402,str\(\'t-test\'\),str\(\'full\'\),4509
228,228_0,FAILED,SOBOL,,,,4186,1692,3825,0.205151674207299961061323756439,0.206423096386715770877984255094,9.511348152384162091266261995770,str\(\'ks-test\'\),str\(\'bounded\'\),1738
229,229_0,FAILED,SOBOL,,,,697,3192,2329,0.857684267278760681385563202639,0.983062060764059442163897983846,2.102276753993705060707952725352,str\(\'t-test\'\),str\(\'full\'\),4268
230,230_0,FAILED,SOBOL,,,,1929,33,3391,0.308523759365081806649300233403,0.705469528486952213164329350548,3.704147282658144746392281376757,str\(\'ks-test\'\),str\(\'full\'\),2503
231,231_0,FAILED,SOBOL,,,,2957,4773,497,0.630543435275554675634168688703,0.484106522409245398907984281323,5.957179384279997158557762304554,str\(\'t-test\'\),str\(\'bounded\'\),46
232,232_0,FAILED,SOBOL,,,,2514,2152,3684,0.753395789468660925791709814803,0.623315887013450309339646082663,7.141784596475773128076980356127,str\(\'ks-test\'\),str\(\'bounded\'\),1553
233,233_0,FAILED,SOBOL,,,,2291,3044,164,0.185717504525557158823190206931,0.316668797971680737735056254678,4.390750060659834197451800719136,str\(\'t-test\'\),str\(\'full\'\),4005
234,234_0,FAILED,SOBOL,,,,1022,1115,4117,0.727138224868103866249668953969,0.124362794997170567068422997181,1.070320478574372735636188735953,str\(\'ks-test\'\),str\(\'full\'\),2962
235,235_0,FAILED,SOBOL,,,,3784,4002,1997,0.335743778793141267602351263122,0.815713735500350645146738770563,8.664925561158918654314220475499,str\(\'t-test\'\),str\(\'bounded\'\),427
236,236_0,FAILED,SOBOL,,,,4384,460,682,0.405657170057296734277940686297,0.931464420048519925465768665163,5.389306991271674895926935278112,str\(\'ks-test\'\),str\(\'full\'\),3359
237,237_0,FAILED,SOBOL,,,,422,4423,2932,0.532450881421566046824978002405,0.133393515041098004170194712970,3.097210410529747548480372643098,str\(\'t-test\'\),str\(\'bounded\'\),812
238,238_0,FAILED,SOBOL,,,,1652,1264,1499,0.115769691642373800943843775713,0.432389025976881391510886487595,1.417832910394295931055808068777,str\(\'ks-test\'\),str\(\'bounded\'\),2250
239,239_0,FAILED,SOBOL,,,,3153,3541,4850,0.948056325431913093915170520631,0.632316150514408925609188827366,8.865968936901539976247477170546,str\(\'t-test\'\),str\(\'full\'\),4714
240,240_0,FAILED,SOBOL,,,,3424,1418,89,0.252264831559732560783970711782,0.014748626114800572617369311956,2.737958090189844373441019342863,str\(\'t-test\'\),str\(\'bounded\'\),3883
241,241_0,FAILED,SOBOL,,,,1771,3700,3447,0.686848083214834370657797535387,0.799664208093658124276714715961,5.025477380229160573321678384673,str\(\'ks-test\'\),str\(\'full\'\),1343
242,242_0,FAILED,SOBOL,,,,542,619,2087,0.230272625496611010875724900870,0.513703621665015819353072856757,9.204280812518671694988370290957,str\(\'t-test\'\),str\(\'full\'\),589
243,243_0,FAILED,SOBOL,,,,4656,4578,4340,0.832609028687700591930820337438,0.300617367031052684644976125128,1.761332069247961040758809758699,str\(\'ks-test\'\),str\(\'bounded\'\),3055
244,244_0,COMPLETED,SOBOL,0.190000000000000002220446049250,8413.000000000000000000000000000000,0.000000000000000000000000000000,4055,962,3027,0.902528256960213215442934142629,0.447524857094511396837788197445,4.735086432031356373784092284041,str\(\'t-test\'\),str\(\'full\'\),670
245,245_0,FAILED,SOBOL,,,,1143,3844,899,0.035579697854816912105935244881,0.741016623107716432272695783467,7.481543677144684600932578177890,str\(\'ks-test\'\),str\(\'bounded\'\),3130
246,246_0,FAILED,SOBOL,,,,2411,1994,4779,0.616902300272136883130258411256,0.946602154700085574035028912476,8.301937334542163426931438152678,str\(\'t-test\'\),str\(\'bounded\'\),4895
247,247_0,FAILED,SOBOL,,,,2784,2891,1257,0.446923590395599590330277806061,0.242092084100469950858069978494,0.712519535194151121260119907674,str\(\'ks-test\'\),str\(\'full\'\),2362
248,248_0,FAILED,SOBOL,,,,2997,186,4486,0.078500414660200482086516160507,0.849311678292229754738684732729,2.368269015874713723235345241847,str\(\'t-test\'\),str\(\'full\'\),1052
249,249_0,FAILED,SOBOL,,,,2122,4931,1589,0.985340858569368704955593329942,0.089730281511321660636859576243,9.772153131028638028965360717848,str\(\'ks-test\'\),str\(\'bounded\'\),3589
250,250_0,FAILED,SOBOL,,,,890,1850,2734,0.411758013980463133396625607929,0.350388500014320036779480460609,5.670856670210138616994299809448,str\(\'t-test\'\),str\(\'bounded\'\),4631
251,251_0,FAILED,SOBOL,,,,4227,3346,1231,0.526365301089361303787939050380,0.588805266620591294390862913133,3.422401859290897796483932324918,str\(\'ks-test\'\),str\(\'full\'\),2177
252,252_0,FAILED,SOBOL,,,,4877,2191,2419,0.705919518146663871327461947658,0.658230359604582204724465555046,0.147087112321518359570049483409,str\(\'t-test\'\),str\(\'bounded\'\),4088
253,253_0,FAILED,SOBOL,,,,240,2614,4047,0.356916772816330218898173143316,0.405681995002552864271194721368,7.697442816496827155958726507379,str\(\'ks-test\'\),str\(\'full\'\),1626
254,254_0,COMPLETED,SOBOL,0.190000000000000002220446049250,6150.000000000000000000000000000000,0.000000000000000000000000000000,1511,764,421,0.805760086841881273400645113725,0.159185831038281322413752150169,6.799542187628336620264235534705,str\(\'t-test\'\),str\(\'full\'\),188
255,255_0,FAILED,SOBOL,,,,3608,4120,3154,0.133307487018406389811531198575,0.904635629823431375307052348944,4.092147186684422344171707663918,str\(\'ks-test\'\),str\(\'bounded\'\),2733
256,256_0,FAILED,SOBOL,,,,3599,775,4565,0.630653029754757898928119175253,0.710628271825611612655393400928,9.800367976975627115621136908885,str\(\'t-test\'\),str\(\'bounded\'\),3341
257,257_0,FAILED,SOBOL,,,,1521,4109,1823,0.305528689995408053725611807749,0.474166546106338515631506425052,2.357104180159978579212065596948,str\(\'ks-test\'\),str\(\'full\'\),811
258,258_0,FAILED,SOBOL,,,,250,2200,2655,0.855732319634407767594552751689,0.211550899863243102583254540150,3.411542019843123885181057630689,str\(\'t-test\'\),str\(\'full\'\),2264
259,259_0,FAILED,SOBOL,,,,4867,2606,999,0.206182564239948989959216874013,0.973091159470379385432181607030,5.698766519890167359108090749942,str\(\'ks-test\'\),str\(\'bounded\'\),4720
260,260_0,FAILED,SOBOL,,,,4237,1838,2340,0.027081484923139213794041069150,0.776966609794646489994818239211,7.725655855858699183613680361304,str\(\'t-test\'\),str\(\'full\'\),1554
261,261_0,FAILED,SOBOL,,,,881,3359,3813,0.910044475028291333096319704055,0.033456861566752198189345079982,0.135924045942723753510605888550,str\(\'ks-test\'\),str\(\'bounded\'\),4023
262,262_0,FAILED,SOBOL,,,,2112,181,501,0.484603218359872689458001104867,0.278011539887636882628640933035,4.081289116572588859810366557213,str\(\'t-test\'\),str\(\'bounded\'\),2956
263,263_0,FAILED,SOBOL,,,,3008,4938,3387,0.576306709272786932274357241113,0.532503776986151922123724489211,6.827450230723247415198784437962,str\(\'ks-test\'\),str\(\'full\'\),414
264,264_0,FAILED,SOBOL,,,,2774,2006,169,0.944687910597771351994822452980,0.422456552274525165557861328125,5.016763838400133401762559515191,str\(\'t-test\'\),str\(\'full\'\),1720
265,265_0,FAILED,SOBOL,,,,2421,2877,3680,0.116236897688359028246729565126,0.637467391252517723287951412203,2.768603966469876720424281302257,str\(\'ks-test\'\),str\(\'bounded\'\),4267
266,266_0,COMPLETED,SOBOL,0.190000000000000002220446049250,9205.000000000000000000000000000000,0.000000000000000000000000000000,1152,968,2008,0.533824184492230457976802426856,0.921501006484031659482525355997,1.791672949261031932977061842394,str\(\'t-test\'\),str\(\'bounded\'\),2517
267,267_0,FAILED,SOBOL,,,,4045,3837,4106,0.403316678419709195857478789549,0.138513830788433545126991930374,9.195872266956605756149656372145,str\(\'ks-test\'\),str\(\'full\'\),53
268,268_0,FAILED,SOBOL,,,,4666,608,2948,0.332891206784173832033957296517,0.114406884033232930653056769188,7.472830712677911435548594454303,str\(\'t-test\'\),str\(\'bounded\'\),3682
269,269_0,FAILED,SOBOL,,,,532,4588,667,0.728977864010259546390102514124,0.820887461733073031666663155193,4.765731693699956750265300797764,str\(\'ks-test\'\),str\(\'full\'\),1231
270,270_0,FAILED,SOBOL,,,,1761,1409,4858,0.186635818371549244698570646506,0.613329987954348343492938511190,0.742859800595790153998621008213,str\(\'t-test\'\),str\(\'full\'\),1961
271,271_0,FAILED,SOBOL,,,,3434,3708,1491,0.749500065991654973451829846454,0.321812550980597744665345771864,8.293529366342351494267859379761,str\(\'ks-test\'\),str\(\'bounded\'\),4496
272,272_0,COMPLETED,SOBOL,0.190000000000000002220446049250,5140.000000000000000000000000000000,0.000000000000000000000000000000,3163,1251,3448,0.447817440856248139002815378262,0.937552675366401633283430783194,4.401599172344432098213928838959,str\(\'ks-test\'\),str\(\'full\'\),4096
273,273_0,FAILED,SOBOL,,,,1642,3555,88,0.613107746649533491556383069110,0.248125858195126058891588627375,7.113885474558919952414726139978,str\(\'t-test\'\),str\(\'bounded\'\),1637
274,274_0,FAILED,SOBOL,,,,413,454,4353,0.032691211514174936536569759937,0.438506317622959607138710680374,8.636721442975103357753141608555,str\(\'ks-test\'\),str\(\'bounded\'\),185
275,275_0,FAILED,SOBOL,,,,4394,4430,2074,0.904450000874698178954247396177,0.747081322193145713761452952895,1.081474586525931869118721806444,str\(\'t-test\'\),str\(\'full\'\),2717
276,276_0,FAILED,SOBOL,,,,3775,1127,918,0.834022499298676889267767364800,0.504631656836718289760312927683,3.108060136825777863833764058654,str\(\'ks-test\'\),str\(\'bounded\'\),1040
277,277_0,FAILED,SOBOL,,,,1032,3992,3009,0.227846668159589177404811266570,0.306674578387290230896411458161,5.361407291992567714089545916067,str\(\'t-test\'\),str\(\'full\'\),3580
278,278_0,COMPLETED,SOBOL,0.190000000000000002220446049250,5386.000000000000000000000000000000,0.000000000000000000000000000000,2301,2161,1264,0.683500830324366703827365654433,0.005706649381667375925397678316,8.837764241355470673511263157707,str\(\'ks-test\'\),str\(\'full\'\),4647
279,279_0,FAILED,SOBOL,,,,2504,3036,4772,0.252635180445387963477088533182,0.805751392673700994606633685180,1.428987632957287035040394584939,str\(\'t-test\'\),str\(\'bounded\'\),2180
280,280_0,FAILED,SOBOL,,,,2966,21,1596,0.129885773234069357151554413576,0.165227568745613090372970077624,0.397031934900209326766429285271,str\(\'ks-test\'\),str\(\'bounded\'\),679
281,281_0,FAILED,SOBOL,,,,1918,4784,4480,0.806295820109546146348122874770,0.895578186877071802385330556717,7.991341035518796154235587891890,str\(\'t-test\'\),str\(\'full\'\),3140
282,282_0,FAILED,SOBOL,,,,687,1683,1250,0.358495657552033664128288137363,0.664303037174046040469477247825,6.546011889576912601285130222095,str\(\'ks-test\'\),str\(\'full\'\),4891
283,283_0,FAILED,SOBOL,,,,4196,3200,2716,0.703419129658490405176962667610,0.396655477046966575827013912203,3.794663492189720432889998846804,str\(\'t-test\'\),str\(\'bounded\'\),2346
284,284_0,FAILED,SOBOL,,,,4825,2358,4060,0.524312213333323562380883231526,0.356438208770006870196311865584,2.071925760828889906406402587891,str\(\'ks-test\'\),str\(\'full\'\),3871
285,285_0,FAILED,SOBOL,,,,57,2760,2406,0.412813397141173488158472082432,0.579740804392844477632706912118,9.519766848347149590381377493031,str\(\'t-test\'\),str\(\'bounded\'\),1334
286,286_0,FAILED,SOBOL,,,,1328,929,3155,0.985368318533524911728704864800,0.855391375143080945342433096812,5.965903076509945890393282752484,str\(\'ks-test\'\),str\(\'bounded\'\),604
287,287_0,FAILED,SOBOL,,,,3557,4267,420,0.075541229879483584586097322244,0.080695792507380251223914058301,3.673491293226368803459536138689,str\(\'t-test\'\),str\(\'full\'\),3059
