trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,n_samples,threshold,outlier_detector_kwargs
0,0_0,COMPLETED,SOBOL,0.770000000000000017763568394003,1156.000000000000000000000000000000,1.000000000000000000000000000000,4377,537,0.317386881053447700296032962797,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1,1_0,COMPLETED,SOBOL,0.650000000000000022204460492503,496.000000000000000000000000000000,0.530000000000000026645352591004,2308,4303,0.846612409545108635100518768013,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
2,2_0,COMPLETED,SOBOL,0.729999999999999982236431605997,332.000000000000000000000000000000,0.359999999999999986677323704498,548,1503,0.231532182190567259461033700063,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
3,3_0,COMPLETED,SOBOL,0.700000000000000066613381477509,409.000000000000000000000000000000,0.979999999999999982236431605997,2697,2731,0.698382232010364534247059964400,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
4,4_0,COMPLETED,SOBOL,0.729999999999999982236431605997,545.000000000000000000000000000000,1.000000000000000000000000000000,3154,1963,0.974743034694343757351475687756,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
5,5_0,COMPLETED,SOBOL,0.700000000000000066613381477509,375.000000000000000000000000000000,0.340000000000000024424906541753,1083,3189,0.437720682322978948963765333247,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
6,6_0,COMPLETED,SOBOL,0.760000000000000008881784197001,1171.000000000000000000000000000000,1.000000000000000000000000000000,1825,1014,0.577195642890408588954187507625,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
7,7_0,COMPLETED,SOBOL,0.690000000000000057731597280508,351.000000000000000000000000000000,0.820000000000000062172489379009,3973,4783,0.102548773838207124553534299594,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
8,8_0,COMPLETED,SOBOL,0.739999999999999991118215802999,931.000000000000000000000000000000,1.000000000000000000000000000000,4365,1767,0.515675683751702362833668757958,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
9,9_0,COMPLETED,SOBOL,0.709999999999999964472863211995,354.000000000000000000000000000000,0.460000000000000019984014443253,1436,3073,0.054667639065533873976576728637,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
10,10_0,COMPLETED,SOBOL,0.800000000000000044408920985006,1287.000000000000000000000000000000,1.000000000000000000000000000000,692,273,0.929060717700049276679408194468,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
11,11_0,COMPLETED,SOBOL,0.700000000000000066613381477509,410.000000000000000000000000000000,0.890000000000000013322676295502,3544,3962,0.405677189694717499346410249927,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
12,12_0,COMPLETED,SOBOL,0.770000000000000017763568394003,1011.000000000000000000000000000000,1.000000000000000000000000000000,3088,733,0.176097822902724160387677443396,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
13,13_0,COMPLETED,SOBOL,0.630000000000000004440892098501,992.000000000000000000000000000000,0.040000000000000000832667268469,158,4420,0.644902805792167743703657833976,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
14,14_0,COMPLETED,SOBOL,0.729999999999999982236431605997,564.000000000000000000000000000000,0.849999999999999977795539507497,1915,2245,0.277302850857377047866236807749,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
