trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,batch_size,theta,lambida
2083,2083_0,COMPLETED,SOBOL,0.059999999999999997779553950750,200.000000000000000000000000000000,0.000000000000000000000000000000,3057,3589,0.374512069032061856166393454259,0.251757056446746008138148908984
2084,2084_0,COMPLETED,SOBOL,0.149999999999999994448884876874,658.000000000000000000000000000000,0.299999999999999988897769753748,4145,1981,0.623634174450766298747339533293,0.704044897850602868771829889738
2085,2085_0,COMPLETED,SOBOL,0.059999999999999997779553950750,155.000000000000000000000000000000,0.000000000000000000000000000000,2202,4364,0.159644679068680850342332178116,0.155245620820671309525451420086
2086,2086_0,COMPLETED,SOBOL,0.140000000000000013322676295502,633.000000000000000000000000000000,0.289999999999999980015985556747,2073,802,0.559098871984146539304560974415,0.375185725986957541167043927999
2087,2087_0,COMPLETED,SOBOL,0.149999999999999994448884876874,732.000000000000000000000000000000,0.320000000000000006661338147751,4037,2873,0.220276716689951718164408589473,0.797198050685226866640675780218
2088,2088_0,COMPLETED,SOBOL,0.059999999999999997779553950750,141.000000000000000000000000000000,0.000000000000000000000000000000,2635,1283,0.969094640362635262320623041887,0.220190844280645253716599540894
2089,2089_0,COMPLETED,SOBOL,0.149999999999999994448884876874,708.000000000000000000000000000000,0.299999999999999988897769753748,673,4915,0.310220876792073219085921209626,0.671506386017426848411560058594
2090,2090_0,COMPLETED,SOBOL,0.149999999999999994448884876874,830.000000000000000000000000000000,0.320000000000000006661338147751,412,2302,0.095250673071388153312355484559,0.601879919962957532497682677786
2091,2091_0,COMPLETED,SOBOL,0.059999999999999997779553950750,153.000000000000000000000000000000,0.000000000000000000000000000000,3468,4060,0.684117873245943308724292819534,0.039586386764422061557144871813
2092,2092_0,COMPLETED,SOBOL,0.149999999999999994448884876874,834.000000000000000000000000000000,0.330000000000000015543122344752,4879,576,0.435011303805839244507325247469,0.990719922948628650694047337311
2093,2093_0,COMPLETED,SOBOL,0.059999999999999997779553950750,180.000000000000000000000000000000,0.000000000000000000000000000000,1822,3272,0.844297208204027316291728766373,0.430432930152863268968843613038
2094,2094_0,COMPLETED,SOBOL,0.160000000000000003330669073875,986.000000000000000000000000000000,0.320000000000000006661338147751,1676,387,0.197428593007475117193649793990,0.746544628793373687969392449304
2095,2095_0,COMPLETED,SOBOL,0.059999999999999997779553950750,153.000000000000000000000000000000,0.000000000000000000000000000000,4713,3317,0.521953748179599608114642705914,0.176340105222538123808107002333
