trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,batch_size,gamma,alpha,use_mmd2,use_k2s_test
0,0_0,COMPLETED,SOBOL,0.570000000000000062172489379009,2444.000000000000000000000000000000,0.700000000000000066613381477509,1707,3450,6.511278372347355514193623093888,0.016438536629080773704414397685,True,True
1,1_0,COMPLETED,SOBOL,0.520000000000000017763568394003,5.000000000000000000000000000000,0.000000000000000000000000000000,2767,575,3.588220559459179614947288428084,0.044004793255589903788749239766,False,False
2,2_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,4949,3886,7.662312614149414891073774924735,0.007195579244755207978800903845,False,False
3,3_0,COMPLETED,SOBOL,0.570000000000000062172489379009,1395.000000000000000000000000000000,0.709999999999999964472863211995,775,2093,2.241945888872258318968988533015,0.028382840568665416297600145867,True,True
4,4_0,COMPLETED,SOBOL,0.530000000000000026645352591004,2392.000000000000000000000000000000,0.640000000000000013322676295502,128,4784,4.175848733655177724699569807854,0.036979002632200719258293020175,True,True
5,5_0,COMPLETED,SOBOL,0.520000000000000017763568394003,7.000000000000000000000000000000,0.000000000000000000000000000000,4307,1741,5.922428518245928863450444623595,0.003252225797157734868414458163,False,False
6,6_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,3374,2552,0.329824044443666974935069902131,0.040022302355151626040985490818,False,False
7,7_0,COMPLETED,SOBOL,0.570000000000000062172489379009,494.000000000000000000000000000000,0.770000000000000017763568394003,2311,928,9.573212666925043023979924328160,0.025049471817910673454576908625,True,True
8,8_0,COMPLETED,SOBOL,0.540000000000000035527136788005,2264.000000000000000000000000000000,0.540000000000000035527136788005,1926,4221,0.994503530232235810615293303272,0.005787077195011080046893603424,False,True
9,9_0,COMPLETED,SOBOL,0.520000000000000017763568394003,23.000000000000000000000000000000,0.000000000000000000000000000000,3602,2304,8.909738303782418711307400371879,0.033326189266983420600443110970,True,False
10,10_0,COMPLETED,SOBOL,0.520000000000000017763568394003,15.000000000000000000000000000000,0.000000000000000000000000000000,3920,3407,4.840542523127981056063617870677,0.021306313338223845099683728677,True,False
11,11_0,COMPLETED,SOBOL,0.709999999999999964472863211995,131.000000000000000000000000000000,0.609999999999999986677323704498,358,72,5.258968458787538935439442866482,0.042466430983506144036798701791,False,True
12,12_0,COMPLETED,SOBOL,0.570000000000000062172489379009,2448.000000000000000000000000000000,0.600000000000000088817841970013,1005,3056,8.325770624903030991958985396195,0.047983803662937134226762481148,False,True
13,13_0,COMPLETED,SOBOL,0.500000000000000000000000000000,16.000000000000000000000000000000,0.080000000000000001665334536938,4562,969,1.577249454707838616229764738819,0.014229881674051285053717030848,True,False
14,14_0,COMPLETED,SOBOL,0.520000000000000017763568394003,14.000000000000000000000000000000,0.000000000000000000000000000000,2995,4573,7.174750761283561928394192364067,0.026289272710680964412199855929,True,False
15,15_0,COMPLETED,SOBOL,0.589999999999999968913755310496,1035.000000000000000000000000000000,0.780000000000000026645352591004,1323,1405,2.923538428978994740958796683117,0.011289299416821451521597552414,False,True
16,16_0,COMPLETED,SOBOL,0.520000000000000017763568394003,14.000000000000000000000000000000,0.000000000000000000000000000000,1460,4502,9.172971723942085375824717630167,0.037684767550323162998981985083,True,False
17,17_0,COMPLETED,SOBOL,0.600000000000000088817841970013,1036.000000000000000000000000000000,0.820000000000000062172489379009,2818,1476,0.925434279741719434397850818641,0.022709364238195122592811614481,False,True
18,18_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1669.000000000000000000000000000000,0.780000000000000026645352591004,4386,2814,5.326894606512971641620879381662,0.034629790025763218519472275148,False,True
19,19_0,COMPLETED,SOBOL,0.520000000000000017763568394003,24.000000000000000000000000000000,0.000000000000000000000000000000,1143,1211,4.576166000203230055376479867846,0.000899637898895889586564633689,True,False
20,20_0,COMPLETED,SOBOL,0.520000000000000017763568394003,13.000000000000000000000000000000,0.000000000000000000000000000000,535,3166,1.509401753750629682215844695747,0.009499054286628961715766017448,True,False
21,21_0,COMPLETED,SOBOL,0.680000000000000048849813083507,121.000000000000000000000000000000,0.810000000000000053290705182008,3783,314,8.590226041586138450156795443036,0.030682987525593490713005095927,False,True
22,22_0,COMPLETED,SOBOL,0.540000000000000035527136788005,2072.000000000000000000000000000000,0.530000000000000026645352591004,3465,4150,2.660383455587551182475181121845,0.018729567080270501100436320030,False,True
23,23_0,COMPLETED,SOBOL,0.520000000000000017763568394003,21.000000000000000000000000000000,0.000000000000000000000000000000,2102,2375,7.243898905532435428256121667800,0.046293203402310613425729712844,True,False
24,24_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,2487,2793,3.323855583779514066833371543908,0.027078782032243908090007877831,False,False
25,25_0,COMPLETED,SOBOL,0.609999999999999986677323704498,347.000000000000000000000000000000,0.810000000000000053290705182008,3237,686,6.579216886799783559069965122035,0.012082184030208737574030308792,True,True
26,26_0,COMPLETED,SOBOL,0.530000000000000026645352591004,2449.000000000000000000000000000000,0.650000000000000022204460492503,4169,4854,2.172859578258357959867907993612,0.048785781501326709597154973608,True,True
27,27_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,304,1671,7.925529719169252196309116698103,0.015034432287327946509147835741,False,False
