trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,n_samples,feature_proportion,n_clusters,confidence
35,35_0,COMPLETED,SOBOL,0.739999999999999991118215802999,19.000000000000000000000000000000,0.819999999999999951150186916493,3762,2312,0.350774115279316900384287691850,34,0.001
36,36_0,COMPLETED,SOBOL,0.739999999999999991118215802999,4.000000000000000000000000000000,0.719999999999999973354647408996,4507,3525,0.817962104646488996628761469765,10,0.01
37,37_0,COMPLETED,SOBOL,0.739999999999999991118215802999,5.000000000000000000000000000000,0.650000000000000022204460492503,1501,1811,0.120987951088696712997894167074,28,0.05
38,38_0,COMPLETED,SOBOL,0.729999999999999982236431605997,4.000000000000000000000000000000,0.080000000000000001665334536938,661,4892,0.497127130445092935140394274640,45,0.05
39,39_0,COMPLETED,SOBOL,0.750000000000000000000000000000,9.000000000000000000000000000000,1.000000000000000000000000000000,2730,366,0.687302505468949664901856522192,18,0.25
40,40_0,COMPLETED,SOBOL,0.729999999999999982236431605997,4.000000000000000000000000000000,0.819999999999999951150186916493,2864,2597,0.257530726756900529839100499885,14,0.01
41,41_0,COMPLETED,SOBOL,0.729999999999999982236431605997,5.000000000000000000000000000000,0.409999999999999975575093458247,1105,2113,0.556607337718829531247877184796,50,0.025
42,42_0,COMPLETED,SOBOL,0.729999999999999982236431605997,4.000000000000000000000000000000,0.309999999999999997779553950750,1672,3964,0.932746643481776160911067563575,29,0.001
43,43_0,COMPLETED,SOBOL,0.750000000000000000000000000000,10.000000000000000000000000000000,0.989999999999999991118215802999,4993,668,0.126871253985911619510673631339,9,0.1
44,44_0,COMPLETED,SOBOL,0.729999999999999982236431605997,3.000000000000000000000000000000,0.530000000000000026645352591004,4254,4376,0.657865990864113014957581526687,36,0.1
45,45_0,COMPLETED,SOBOL,0.750000000000000000000000000000,8.000000000000000000000000000000,0.989999999999999991118215802999,2263,171,0.403366333886981009992922508900,3,0.025
46,46_0,COMPLETED,SOBOL,0.729999999999999982236431605997,259.000000000000000000000000000000,0.000000000000000000000000000000,603,3399,0.027105209387838842538531736182,20,0.005
47,47_0,COMPLETED,SOBOL,0.739999999999999991118215802999,6.000000000000000000000000000000,0.939999999999999946709294817992,3531,1383,0.788403644898906352800338481757,44,0.05
48,48_0,COMPLETED,SOBOL,0.729999999999999982236431605997,837.000000000000000000000000000000,0.000000000000000000000000000000,3655,3204,0.065997417282313106112745515475,42,0.005
49,49_0,COMPLETED,SOBOL,0.719999999999999973354647408996,4.000000000000000000000000000000,0.190000000000000002220446049250,333,1500,0.873835365137085262610128211236,22,0.01
50,50_0,COMPLETED,SOBOL,0.729999999999999982236431605997,3.000000000000000000000000000000,0.299999999999999988897769753748,2423,4571,0.743177706671878657296304027113,2,0.05
51,51_0,COMPLETED,SOBOL,0.729999999999999982236431605997,100.000000000000000000000000000000,0.270000000000000017763568394003,4182,55,0.442134730283170962472638620966,38,0.001
52,52_0,COMPLETED,SOBOL,0.729999999999999982236431605997,4.000000000000000000000000000000,0.760000000000000008881784197001,4693,3769,0.972185329200699888119174829626,7,0.025
53,53_0,COMPLETED,SOBOL,0.750000000000000000000000000000,16.000000000000000000000000000000,0.989999999999999991118215802999,1765,785,0.212853229373693469961281721226,30,0.01
54,54_0,COMPLETED,SOBOL,0.729999999999999982236431605997,4.000000000000000000000000000000,0.270000000000000017763568394003,1081,2792,0.343389069102704502789435991872,48,0.005
55,55_0,COMPLETED,SOBOL,0.739999999999999991118215802999,5.000000000000000000000000000000,0.930000000000000048849813083507,3072,1996,0.595926197463646500906975234102,15,0.1
56,56_0,COMPLETED,SOBOL,0.729999999999999982236431605997,3.000000000000000000000000000000,0.320000000000000006661338147751,2581,4697,0.411755010895431039497083247625,16,0.05
57,57_0,COMPLETED,SOBOL,0.750000000000000000000000000000,10.000000000000000000000000000000,0.979999999999999982236431605997,900,483,0.648473712766542975671768544998,46,0.01
58,58_0,COMPLETED,SOBOL,0.729999999999999982236431605997,4.000000000000000000000000000000,0.239999999999999991118215802999,1310,3720,0.779009426089003698123747199134,26,0.1
59,59_0,COMPLETED,SOBOL,0.739999999999999991118215802999,12.000000000000000000000000000000,0.969999999999999973354647408996,4554,1694,0.035495752751827237825299476981,12,0.05
60,60_0,COMPLETED,SOBOL,0.729999999999999982236431605997,5.000000000000000000000000000000,0.790000000000000035527136788005,4049,2903,0.503627909822389474570059064717,33,0.005
61,61_0,COMPLETED,SOBOL,0.739999999999999991118215802999,4.000000000000000000000000000000,0.609999999999999986677323704498,1980,2429,0.311516625914722677936907757612,7,0.1
62,62_0,COMPLETED,SOBOL,0.719999999999999973354647408996,3.000000000000000000000000000000,0.020000000000000000416333634234,164,4270,0.180859078984707599691006407738,24,0.25
63,63_0,COMPLETED,SOBOL,0.750000000000000000000000000000,14.000000000000000000000000000000,0.979999999999999982236431605997,3170,984,0.879765334358438844120087196643,41,0.001
64,64_0,COMPLETED,SOBOL,0.729999999999999982236431605997,62.000000000000000000000000000000,0.390000000000000013322676295502,3144,4861,0.141004946984350676419950332274,19,0.01
65,65_0,COMPLETED,SOBOL,0.739999999999999991118215802999,6.000000000000000000000000000000,0.670000000000000039968028886506,215,315,0.923485908130183830166970437858,43,0.1
66,66_0,COMPLETED,SOBOL,0.729999999999999982236431605997,3.000000000000000000000000000000,0.380000000000000004440892098501,2032,3572,0.551245129095390473672466669086,35,0.25
67,67_0,COMPLETED,SOBOL,0.739999999999999991118215802999,5.000000000000000000000000000000,0.910000000000000031086244689504,4022,1838,0.259969196483492870353160242303,2,0.005
68,68_0,COMPLETED,SOBOL,0.729999999999999982236431605997,4.000000000000000000000000000000,0.849999999999999977795539507497,4604,3051,0.789867505250498647129120399768,30,0.1
69,69_0,COMPLETED,SOBOL,0.729999999999999982236431605997,108.000000000000000000000000000000,0.080000000000000001665334536938,1283,2285,0.020768391389399766533419011694,10,0.001
70,70_0,COMPLETED,SOBOL,0.729999999999999982236431605997,3.000000000000000000000000000000,0.110000000000000000555111512313,873,4106,0.393130989160388688574698790035,15,0.01
71,71_0,COMPLETED,SOBOL,0.729999999999999982236431605997,5.000000000000000000000000000000,1.000000000000000000000000000000,2632,1152,0.671025074487551997926004787587,50,0.05
72,72_0,COMPLETED,SOBOL,0.729999999999999982236431605997,3.000000000000000000000000000000,0.579999999999999960031971113494,3123,3373,0.352237860377877964879189676140,45,0.025
73,73_0,COMPLETED,SOBOL,0.739999999999999991118215802999,9.000000000000000000000000000000,0.650000000000000022204460492503,1055,1337,0.583087948536500366714108167798,19,0.001
74,74_0,COMPLETED,SOBOL,0.739999999999999991118215802999,3.000000000000000000000000000000,0.220000000000000001110223024625,1738,4428,0.955450672714039717092759929074,11,0.01
75,75_0,COMPLETED,SOBOL,0.739999999999999991118215802999,25.000000000000000000000000000000,1.000000000000000000000000000000,4745,204,0.233395556021481764830127758614,28,0.25
76,76_0,COMPLETED,SOBOL,0.739999999999999991118215802999,4.000000000000000000000000000000,0.739999999999999991118215802999,4155,3912,0.701436321156099440443654202682,4,0.01
77,77_0,COMPLETED,SOBOL,0.739999999999999991118215802999,5.000000000000000000000000000000,0.979999999999999982236431605997,2474,636,0.487866510346531889741328313903,34,0.05
78,78_0,COMPLETED,SOBOL,0.729999999999999982236431605997,4.000000000000000000000000000000,0.119999999999999995559107901499,384,2623,0.115625619776546950667750479624,38,0.25
79,79_0,COMPLETED,SOBOL,0.739999999999999991118215802999,5.000000000000000000000000000000,0.890000000000000013322676295502,3627,2159,0.820400459120050107308941278461,24,0.005
80,80_0,COMPLETED,SOBOL,0.729999999999999982236431605997,162.000000000000000000000000000000,0.440000000000000002220446049250,3564,2740,0.045731130938977002098333457525,23,0.001
81,81_0,COMPLETED,SOBOL,0.729999999999999982236431605997,4.000000000000000000000000000000,0.239999999999999991118215802999,557,1964,0.765850368490442634517023634544,40,0.01
82,82_0,COMPLETED,SOBOL,0.729999999999999982236431605997,4.000000000000000000000000000000,0.409999999999999975575093458247,2217,3795,0.647009818954393245427070269216,33,0.25
83,83_0,COMPLETED,SOBOL,0.750000000000000000000000000000,10.000000000000000000000000000000,0.979999999999999982236431605997,4286,831,0.418091802868992112873769428916,6,0.05
84,84_0,COMPLETED,SOBOL,0.729999999999999982236431605997,4.000000000000000000000000000000,0.589999999999999968913755310496,4946,4545,0.885127516956999871311495553527,26,0.05
85,85_0,FAILED,SOBOL,,,,1703,9,0.178420575797557823261030307549,12,0.1
86,86_0,COMPLETED,SOBOL,0.739999999999999991118215802999,4.000000000000000000000000000000,0.209999999999999992228438827624,1137,3256,0.297382958941161623656057599874,17,0.001
87,87_0,COMPLETED,SOBOL,0.739999999999999991118215802999,5.000000000000000000000000000000,0.930000000000000048849813083507,2817,1532,0.512888678634539241230072548205,47,0.25
88,88_0,COMPLETED,SOBOL,0.719999999999999973354647408996,3.000000000000000000000000000000,0.330000000000000015543122344752,2684,4223,0.447497028134763219497926911572,48,0.1
89,89_0,COMPLETED,SOBOL,0.739999999999999991118215802999,5.000000000000000000000000000000,0.640000000000000013322676295502,693,956,0.740739326173439627254424522107,16,0.25
90,90_0,COMPLETED,SOBOL,0.729999999999999982236431605997,4.000000000000000000000000000000,0.380000000000000004440892098501,1533,2934,0.859701582910493034006549351034,8,0.025
91,91_0,COMPLETED,SOBOL,0.729999999999999982236431605997,287.000000000000000000000000000000,0.280000000000000026645352591004,4462,2480,0.075258063405752181895813635037,31,0.005
92,92_0,COMPLETED,SOBOL,0.729999999999999982236431605997,4.000000000000000000000000000000,0.689999999999999946709294817992,3793,3689,0.606161452962085567364169946813,1,0.001
93,93_0,COMPLETED,SOBOL,0.729999999999999982236431605997,6.000000000000000000000000000000,0.839999999999999968913755310496,2034,1643,0.330229896251112209348832493561,37,0.005
94,94_0,COMPLETED,SOBOL,0.729999999999999982236431605997,3.000000000000000000000000000000,0.010000000000000000208166817117,101,4744,0.211389458250254402837953193739,42,0.025
95,95_0,COMPLETED,SOBOL,0.750000000000000000000000000000,9.000000000000000000000000000000,0.979999999999999982236431605997,3422,511,0.978522236427292191329740944639,21,0.1
96,96_0,COMPLETED,SOBOL,0.739999999999999991118215802999,3.000000000000000000000000000000,0.619999999999999995559107901499,3335,3446,0.167278826395049678987803076780,9,0.05
97,97_0,COMPLETED,SOBOL,0.719999999999999973354647408996,4.000000000000000000000000000000,0.010000000000000000208166817117,13,1733,0.897395481802523153902484409628,29,0.001
98,98_0,COMPLETED,SOBOL,0.719999999999999973354647408996,3.000000000000000000000000000000,0.270000000000000017763568394003,2142,4970,0.517237905129790287439561780047,49,0.1
99,99_0,COMPLETED,SOBOL,0.750000000000000000000000000000,15.000000000000000000000000000000,0.979999999999999982236431605997,3901,443,0.293916221188381288076385544628,13,0.01
100,100_0,COMPLETED,SOBOL,0.729999999999999982236431605997,4.000000000000000000000000000000,0.530000000000000026645352591004,4412,4151,0.761500218112021731720062689419,44,0.25
101,101_0,COMPLETED,SOBOL,0.739999999999999991118215802999,43.000000000000000000000000000000,0.790000000000000035527136788005,1484,1178,0.049196829555556181867714826694,20,0.025
102,102_0,COMPLETED,SOBOL,0.729999999999999982236431605997,4.000000000000000000000000000000,0.190000000000000002220446049250,761,3019,0.429232572620734553758836682391,3,0.025
103,103_0,COMPLETED,SOBOL,0.729999999999999982236431605997,4.000000000000000000000000000000,0.859999999999999986677323704498,2752,2232,0.634740989711135572548528216430,36,0.001
104,104_0,COMPLETED,SOBOL,0.729999999999999982236431605997,4.000000000000000000000000000000,0.359999999999999986677323704498,2925,4456,0.325880688345059732480279990341,35,0.005
105,105_0,COMPLETED,SOBOL,0.739999999999999991118215802999,15.000000000000000000000000000000,1.000000000000000000000000000000,1244,252,0.609628097768872945216855896433,5,0.05
106,106_0,COMPLETED,SOBOL,0.739999999999999991118215802999,4.000000000000000000000000000000,0.299999999999999988897769753748,1615,3323,0.989663967240601794017607062415,25,0.25
107,107_0,COMPLETED,SOBOL,0.739999999999999991118215802999,100.000000000000000000000000000000,0.989999999999999991118215802999,4859,1307,0.199121586350724105729526058894,40,0.001
108,108_0,COMPLETED,SOBOL,0.739999999999999991118215802999,5.000000000000000000000000000000,0.890000000000000013322676295502,4354,2519,0.729598515525460289410375480657,18,0.05
109,109_0,COMPLETED,SOBOL,0.719999999999999973354647408996,14.000000000000000000000000000000,0.780000000000000026645352591004,2285,2035,0.459765942888334389060389639781,44,0.001
110,110_0,COMPLETED,SOBOL,0.729999999999999982236431605997,55.000000000000000000000000000000,0.059999999999999997779553950750,508,4043,0.079608254680410023285119791581,27,0.025
111,111_0,COMPLETED,SOBOL,0.750000000000000000000000000000,9.000000000000000000000000000000,0.969999999999999973354647408996,3515,747,0.856235798783600343675459498627,10,0.1
112,112_0,COMPLETED,SOBOL,0.729999999999999982236431605997,95.000000000000000000000000000000,0.230000000000000009992007221626,3676,3847,0.009642632415518163219170233447,12,0.005
113,113_0,COMPLETED,SOBOL,0.729999999999999982236431605997,7.000000000000000000000000000000,0.460000000000000019984014443253,433,864,0.802120892446488098492807239381,26,0.001
114,114_0,COMPLETED,SOBOL,0.719999999999999973354647408996,4.000000000000000000000000000000,0.599999999999999977795539507497,2406,2714,0.675359738204628246016625325865,46,0.01
115,115_0,COMPLETED,SOBOL,0.739999999999999991118215802999,5.000000000000000000000000000000,0.949999999999999955591079014994,4087,1919,0.389680256707593819509582999672,17,0.05
116,116_0,COMPLETED,SOBOL,0.729999999999999982236431605997,5.000000000000000000000000000000,0.880000000000000004440892098501,4832,3128,0.919152105093002269597945996793,41,0.001
117,117_0,COMPLETED,SOBOL,0.750000000000000000000000000000,12.000000000000000000000000000000,0.920000000000000039968028886506,1826,1423,0.144456662805750979394758815033,23,0.005
118,118_0,COMPLETED,SOBOL,0.729999999999999982236431605997,3.000000000000000000000000000000,0.119999999999999995559107901499,947,4651,0.271095998311415342651997661960,6,0.005
119,119_0,COMPLETED,SOBOL,0.739999999999999991118215802999,22.000000000000000000000000000000,1.000000000000000000000000000000,3016,134,0.538992662064731176130294443283,33,0.025
120,120_0,COMPLETED,SOBOL,0.729999999999999982236431605997,4.000000000000000000000000000000,0.630000000000000004440892098501,2564,2823,0.483531768554821606009852530406,37,0.001
121,121_0,COMPLETED,SOBOL,0.739999999999999991118215802999,4.000000000000000000000000000000,0.250000000000000000000000000000,805,2350,0.704887087069451800935837582074,1,0.1
122,122_0,COMPLETED,SOBOL,0.729999999999999982236431605997,3.000000000000000000000000000000,0.160000000000000003330669073875,1332,4347,0.831526296168565770550173965603,22,0.005
123,123_0,COMPLETED,SOBOL,0.750000000000000000000000000000,15.000000000000000000000000000000,0.939999999999999946709294817992,4654,1061,0.103372199120000007876996050982,42,0.025
124,124_0,COMPLETED,SOBOL,0.729999999999999982236431605997,3.000000000000000000000000000000,0.479999999999999982236431605997,3915,4774,0.571961247090250202163019821455,15,0.025
125,125_0,COMPLETED,SOBOL,0.739999999999999991118215802999,11.000000000000000000000000000000,0.969999999999999973354647408996,1924,560,0.364490301383659232037359743117,48,0.25
126,126_0,COMPLETED,SOBOL,0.719999999999999973354647408996,123.000000000000000000000000000000,0.040000000000000000832667268469,303,3642,0.237729258676990878873525048220,31,0.01
127,127_0,COMPLETED,SOBOL,0.739999999999999991118215802999,6.000000000000000000000000000000,1.000000000000000000000000000000,3231,1615,0.951998982917517388990802373883,7,0.25
128,128_0,COMPLETED,SOBOL,0.729999999999999982236431605997,4.000000000000000000000000000000,0.599999999999999977795539507497,3219,3983,0.526127826865762426855610556231,2,0.1
129,129_0,COMPLETED,SOBOL,0.739999999999999991118215802999,5.000000000000000000000000000000,0.400000000000000022204460492503,291,688,0.289412874436005940204097441892,38,0.25
130,130_0,COMPLETED,SOBOL,0.729999999999999982236431605997,174.000000000000000000000000000000,0.359999999999999986677323704498,1951,2616,0.158877161113545301018845634644,43,0.001
131,131_0,COMPLETED,SOBOL,0.739999999999999991118215802999,5.000000000000000000000000000000,0.900000000000000022204460492503,3942,2133,0.902387085009366263221863846411,22,0.005
132,132_0,COMPLETED,SOBOL,0.739999999999999991118215802999,4.000000000000000000000000000000,0.709999999999999964472863211995,4680,3419,0.433736871140077695496728438229,48,0.05
133,133_0,COMPLETED,SOBOL,0.739999999999999991118215802999,5.000000000000000000000000000000,0.839999999999999968913755310496,1359,1402,0.625852019742131226998083093349,15,0.005
134,134_0,COMPLETED,SOBOL,0.729999999999999982236431605997,3.000000000000000000000000000000,0.100000000000000005551115123126,792,4395,0.756509566672146305243984443223,7,0.25
135,135_0,COMPLETED,SOBOL,0.739999999999999991118215802999,13.000000000000000000000000000000,1.000000000000000000000000000000,2551,191,0.057599446604028346763382018025,30,0.1
136,136_0,COMPLETED,SOBOL,0.729999999999999982236431605997,4.000000000000000000000000000000,0.750000000000000000000000000000,3043,3118,0.996116410054266432361202987522,26,0.01
137,137_0,COMPLETED,SOBOL,0.729999999999999982236431605997,8.000000000000000000000000000000,0.299999999999999988897769753748,974,2332,0.188282330611720671864617315805,12,0.005
138,138_0,COMPLETED,SOBOL,0.729999999999999982236431605997,4.000000000000000000000000000000,0.220000000000000001110223024625,1814,4094,0.318939989076927277178441499927,16,0.025
139,139_0,COMPLETED,SOBOL,0.739999999999999991118215802999,9.000000000000000000000000000000,0.969999999999999973354647408996,4820,1121,0.619979097053408589879097689845,46,0.001
140,140_0,COMPLETED,SOBOL,0.729999999999999982236431605997,309.000000000000000000000000000000,0.000000000000000000000000000000,4074,4912,0.090446558652445677162212689382,24,0.005
141,141_0,COMPLETED,SOBOL,0.750000000000000000000000000000,6.000000000000000000000000000000,0.979999999999999982236431605997,2393,385,0.849782404202967911466259920417,41,0.05
142,142_0,COMPLETED,SOBOL,0.729999999999999982236431605997,3.000000000000000000000000000000,0.089999999999999996669330926125,460,3545,0.719246564473956850882530034141,33,0.001
143,143_0,COMPLETED,SOBOL,0.739999999999999991118215802999,5.000000000000000000000000000000,0.910000000000000031086244689504,3703,1830,0.466705690389499050496624477091,6,0.005
144,144_0,COMPLETED,SOBOL,0.729999999999999982236431605997,4.000000000000000000000000000000,0.650000000000000022204460492503,3483,3740,0.679863081239163835611805097869,5,0.05
145,145_0,COMPLETED,SOBOL,0.729999999999999982236431605997,4.000000000000000000000000000000,0.239999999999999991118215802999,476,1714,0.380790338689461327348340091703,34,0.1
146,146_0,COMPLETED,SOBOL,0.729999999999999982236431605997,23.000000000000000000000000000000,0.280000000000000026645352591004,2293,4716,0.004651032926514744522683564298,39,0.005
147,147_0,COMPLETED,SOBOL,0.750000000000000000000000000000,14.000000000000000000000000000000,1.000000000000000000000000000000,4362,503,0.810522554010152829206958813302,25,0.025
148,148_0,COMPLETED,SOBOL,0.729999999999999982236431605997,3.000000000000000000000000000000,0.569999999999999951150186916493,4866,4290,0.279984964562579985436485685568,45,0.05
149,149_0,COMPLETED,SOBOL,0.750000000000000000000000000000,7.000000000000000000000000000000,0.969999999999999973354647408996,1622,1004,0.534488367263227681647208555660,18,0.01
150,150_0,COMPLETED,SOBOL,0.729999999999999982236431605997,4.000000000000000000000000000000,0.299999999999999988897769753748,1212,2923,0.910749491762369856040493232285,11,0.25
151,151_0,COMPLETED,SOBOL,0.729999999999999982236431605997,4.000000000000000000000000000000,0.790000000000000035527136788005,2893,2449,0.149447310527786619838153114870,28,0.05
152,152_0,COMPLETED,SOBOL,0.729999999999999982236431605997,3.000000000000000000000000000000,0.340000000000000024424906541753,2760,4591,0.842365555625408934936615423794,29,0.25
153,153_0,COMPLETED,SOBOL,0.739999999999999991118215802999,28.000000000000000000000000000000,0.989999999999999991118215802999,769,74,0.096919752588495611256291795144,9,0.01
154,154_0,COMPLETED,SOBOL,0.739999999999999991118215802999,4.000000000000000000000000000000,0.359999999999999986677323704498,1452,3223,0.473180765552446258581653637521,13,0.25
155,155_0,COMPLETED,SOBOL,0.750000000000000000000000000000,6.000000000000000000000000000000,0.939999999999999946709294817992,4381,1520,0.711827790055423959003633171960,49,0.001
156,156_0,COMPLETED,SOBOL,0.729999999999999982236431605997,5.000000000000000000000000000000,0.760000000000000008881784197001,3869,2812,0.244182656975463041604257341533,20,0.1
157,157_0,COMPLETED,SOBOL,0.729999999999999982236431605997,4.000000000000000000000000000000,0.880000000000000004440892098501,2110,2015,0.941160675227642018469964568794,44,0.005
158,158_0,COMPLETED,SOBOL,0.729999999999999982236431605997,3.000000000000000000000000000000,0.000000000000000000000000000000,20,3788,0.565021495871245837960827884672,36,0.05
159,159_0,COMPLETED,SOBOL,0.750000000000000000000000000000,7.000000000000000000000000000000,0.959999999999999964472863211995,3342,805,0.374842256153002373331162289105,3,0.01
160,160_0,COMPLETED,SOBOL,0.729999999999999982236431605997,6.000000000000000000000000000000,0.849999999999999977795539507497,3410,2566,0.562335532343015032097355287988,16,0.001
161,161_0,COMPLETED,SOBOL,0.729999999999999982236431605997,4.000000000000000000000000000000,0.029999999999999998889776975375,89,2102,0.253265368219464992449729834334,49,0.1
162,162_0,COMPLETED,SOBOL,0.729999999999999982236431605997,262.000000000000000000000000000000,0.130000000000000004440892098501,2062,4012,0.130402800191193823931001816163,32,0.005
163,163_0,COMPLETED,SOBOL,0.750000000000000000000000000000,8.000000000000000000000000000000,0.959999999999999964472863211995,3820,735,0.930677992848679469517492179875,8,0.05
164,164_0,COMPLETED,SOBOL,0.729999999999999982236431605997,3.000000000000000000000000000000,0.560000000000000053290705182008,4488,4526,0.399835769191384304832581619848,37,0.005
165,165_0,COMPLETED,SOBOL,0.739999999999999991118215802999,16.000000000000000000000000000000,0.989999999999999991118215802999,1560,302,0.659935623006895233366719821788,1,0.25
166,166_0,COMPLETED,SOBOL,0.729999999999999982236431605997,3.000000000000000000000000000000,0.130000000000000004440892098501,681,3315,0.782676372298970801644202310854,21,0.001
167,167_0,COMPLETED,SOBOL,0.729999999999999982236431605997,24.000000000000000000000000000000,0.989999999999999991118215802999,2671,1279,0.031371489949524399010183373093,41,0.025
