trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,n_samples,const,max_depth,threshold
28,28_0,COMPLETED,SOBOL,0.149999999999999994448884876874,4450.000000000000000000000000000000,0.410000000000000031086244689504,1797,2189,9.733797978687100282968458486721,18,0.247525657586753378147648163576
29,29_0,COMPLETED,SOBOL,0.089999999999999996669330926125,573.000000000000000000000000000000,0.500000000000000000000000000000,2937,2960,0.822223783259280027735371731978,1,0.987167885869741468241045367904
30,30_0,COMPLETED,SOBOL,0.230000000000000009992007221626,2804.000000000000000000000000000000,1.000000000000000000000000000000,4595,1194,7.430899769649841779539656272391,11,0.529435548895969998461907835008
31,31_0,COMPLETED,SOBOL,0.070000000000000006661338147751,413.000000000000000000000000000000,0.089999999999999996669330926125,754,4270,3.206365726775489921607231735834,8,0.267180588873103253000351742230
32,32_0,COMPLETED,SOBOL,0.080000000000000001665334536938,413.000000000000000000000000000000,0.130000000000000004440892098501,659,2466,0.470667562084272517175520533783,5,0.914688819922506834991793311929
33,33_0,COMPLETED,SOBOL,0.130000000000000004440892098501,2766.000000000000000000000000000000,0.770000000000000017763568394003,4612,3004,8.757438280053436940875144500751,17,0.163092153146862983703613281250
34,34_0,COMPLETED,SOBOL,0.170000000000000012212453270877,728.000000000000000000000000000000,1.000000000000000000000000000000,2842,1003,2.932851002771407422642369056121,7,0.324324316987767813369458735906
35,35_0,COMPLETED,SOBOL,0.110000000000000000555111512313,1287.000000000000000000000000000000,0.220000000000000001110223024625,1814,4158,6.532580376213417139297234825790,15,0.566828439401462658153718621179
36,36_0,COMPLETED,SOBOL,0.119999999999999995559107901499,865.000000000000000000000000000000,1.000000000000000000000000000000,2099,253,8.537467209592461969691612466704,13,0.704509905723854856773868959863
37,37_0,COMPLETED,SOBOL,0.089999999999999996669330926125,756.000000000000000000000000000000,0.350000000000000033306690738755,3258,4599,2.135731357956305309642175416229,10,0.467810543125495303939942459692
38,38_0,COMPLETED,SOBOL,0.209999999999999992228438827624,8981.000000000000000000000000000000,1.000000000000000000000000000000,4291,1289,6.156450025094673428327496367274,20,0.050792891640216115967110255269
39,39_0,COMPLETED,SOBOL,0.059999999999999997779553950750,467.000000000000000000000000000000,0.070000000000000006661338147751,431,3252,4.441755517985672696568144601770,3,0.808196340736001772597774106544
40,40_0,COMPLETED,SOBOL,0.040000000000000000832667268469,1340.000000000000000000000000000000,0.059999999999999997779553950750,106,893,5.552247810658999860322637687204,9,0.194692011762410410735668619964
41,41_0,COMPLETED,SOBOL,0.110000000000000000555111512313,1770.000000000000000000000000000000,0.500000000000000000000000000000,3923,3950,3.830262596498243521381255050073,11,0.945953649129718576737957391742
42,42_0,COMPLETED,SOBOL,0.149999999999999994448884876874,515.000000000000000000000000000000,0.940000000000000057731597280508,3549,1888,7.860016424178146721146731579211,1,0.535564086077734868851507599175
43,43_0,COMPLETED,SOBOL,0.050000000000000002775557561563,4936.000000000000000000000000000000,0.440000000000000002220446049250,2345,2640,1.451010129042901164453382989450,18,0.292724934255704283270205223744
44,44_0,COMPLETED,SOBOL,0.160000000000000003330669073875,1891.000000000000000000000000000000,0.419999999999999984456877655248,1558,1858,3.463820756497792974215599315357,16,0.435753847518935810700924093908
45,45_0,COMPLETED,SOBOL,0.059999999999999997779553950750,523.000000000000000000000000000000,0.350000000000000033306690738755,2542,3606,7.051311540116556919599588582059,4,0.672727311568334651603606744175
46,46_0,COMPLETED,SOBOL,0.369999999999999995559107901499,1966.000000000000000000000000000000,1.000000000000000000000000000000,4990,353,1.240880142332054569820343203901,14,0.839978459008038025324083264422
47,47_0,COMPLETED,SOBOL,0.070000000000000006661338147751,491.000000000000000000000000000000,0.100000000000000005551115123126,994,4796,9.515392006925306844777878723107,7,0.082849111363291746967796314038
48,48_0,COMPLETED,SOBOL,0.300000000000000044408920985006,3626.000000000000000000000000000000,1.000000000000000000000000000000,1144,478,4.283747122961097275606334733311,20,0.607550482494756627360743550526
49,49_0,COMPLETED,SOBOL,0.110000000000000000555111512313,338.000000000000000000000000000000,0.479999999999999982236431605997,4829,4999,5.061459424708970367134952539345,2,0.345481057545170167077941414391
50,50_0,COMPLETED,SOBOL,0.100000000000000005551115123126,1969.000000000000000000000000000000,0.810000000000000053290705182008,2702,1670,1.668387911752797547748627948749,12,0.138036796633154157376566217863
51,51_0,COMPLETED,SOBOL,0.100000000000000005551115123126,359.000000000000000000000000000000,0.200000000000000011102230246252,1406,3496,7.758059986448847311635290679988,9,0.877866582494229108490912949492
52,52_0,COMPLETED,SOBOL,0.040000000000000000832667268469,1557.000000000000000000000000000000,0.530000000000000026645352591004,2193,2086,7.312019503277727316969958337722,8,0.771863731645047623786126678169
53,53_0,COMPLETED,SOBOL,0.130000000000000004440892098501,6603.000000000000000000000000000000,0.670000000000000039968028886506,3710,2759,3.400312770987861110683070364757,15,0.026206328690052033830726330166
54,54_0,COMPLETED,SOBOL,0.270000000000000017763568394003,670.000000000000000000000000000000,1.000000000000000000000000000000,3760,779,9.852310595675371374113638012204,5,0.488499560857191705842694773310
55,55_0,COMPLETED,SOBOL,0.040000000000000000832667268469,666.000000000000000000000000000000,0.029999999999999998889776975375,257,3757,0.628644090437330382847846976802,18,0.744739346208050823072710500128
56,56_0,COMPLETED,SOBOL,0.100000000000000005551115123126,6677.000000000000000000000000000000,0.200000000000000011102230246252,592,1477,9.355560618519783488977736851666,13,0.252056331390514976042993566807
57,57_0,COMPLETED,SOBOL,0.119999999999999995559107901499,362.000000000000000000000000000000,0.609999999999999986677323704498,4139,3362,0.144048072973266244600765162431,6,0.514338944705203138241245142126
58,58_0,COMPLETED,SOBOL,0.460000000000000019984014443253,2873.000000000000000000000000000000,1.000000000000000000000000000000,3409,128,6.585790156064555311843378149206,16,0.971077644400298645166458300082
59,59_0,COMPLETED,SOBOL,0.110000000000000000555111512313,345.000000000000000000000000000000,0.220000000000000001110223024625,1937,4396,2.686255263071507304317719899700,3,0.231461046904325479234287854524
60,60_0,COMPLETED,SOBOL,0.220000000000000001110223024625,579.000000000000000000000000000000,0.739999999999999991118215802999,1652,1118,2.228610469074919997467532084556,2,0.119113304767757652302684334700
61,61_0,COMPLETED,SOBOL,0.080000000000000001665334536938,1559.000000000000000000000000000000,0.340000000000000024424906541753,2993,4350,8.325657880954445033694355515763,19,0.864618417572230124612531199091
62,62_0,COMPLETED,SOBOL,0.149999999999999994448884876874,966.000000000000000000000000000000,0.979999999999999982236431605997,4460,2269,4.926974555883557371771530597471,9,0.651985136164352274690259037015
63,63_0,COMPLETED,SOBOL,0.089999999999999996669330926125,400.000000000000000000000000000000,0.140000000000000013322676295502,820,2884,5.712044315209612754813406354515,11,0.395593060662969953078516027745
64,64_0,COMPLETED,SOBOL,0.140000000000000013322676295502,573.000000000000000000000000000000,0.309999999999999997779553950750,827,1314,4.681710790904239694043553754454,6,0.170343536479398621752423537146
65,65_0,COMPLETED,SOBOL,0.130000000000000004440892098501,1206.000000000000000000000000000000,0.700000000000000066613381477509,4530,3219,6.094015542261303153281915001571,13,0.908300185462459941376778260747
66,66_0,COMPLETED,SOBOL,0.359999999999999986677323704498,631.000000000000000000000000000000,1.000000000000000000000000000000,3019,280,1.905236035201698596708297372970,4,0.576994874898344223268509267655
67,67_0,COMPLETED,SOBOL,0.100000000000000005551115123126,1276.000000000000000000000000000000,0.190000000000000002220446049250,1703,4567,8.629500634005292880601700744592,16,0.313052432041615258384581466089
68,68_0,COMPLETED,SOBOL,0.239999999999999991118215802999,5847.000000000000000000000000000000,0.969999999999999973354647408996,1888,975,6.303917861998082017294109391514,19,0.458492137573659419569338524525
69,69_0,COMPLETED,SOBOL,0.089999999999999996669330926125,360.000000000000000000000000000000,0.400000000000000022204460492503,3384,4188,3.026717831710353578955619013868,2,0.712737078845500970913917626604
70,70_0,COMPLETED,SOBOL,0.140000000000000013322676295502,1622.000000000000000000000000000000,0.830000000000000071054273576010,4070,2442,8.995559850452467642867304675747,11,0.803744113350287059382992538303
71,71_0,COMPLETED,SOBOL,0.059999999999999997779553950750,487.000000000000000000000000000000,0.100000000000000005551115123126,586,3037,0.406399972718209046007586948690,9,0.056091747345402835633887406175
72,72_0,COMPLETED,SOBOL,0.209999999999999992228438827624,498.000000000000000000000000000000,0.440000000000000002220446049250,286,327,9.607055770498700297821415006183,2,0.938588033312931613316720813600
73,73_0,COMPLETED,SOBOL,0.100000000000000005551115123126,368.000000000000000000000000000000,0.390000000000000013322676295502,3813,4829,1.010606377686373846813694399316,20,0.200966398866847167914428951008
74,74_0,COMPLETED,SOBOL,0.160000000000000003330669073875,1228.000000000000000000000000000000,1.000000000000000000000000000000,3719,1829,6.988636129601859536819574714173,9,0.282429093770682815289774225676
75,75_0,COMPLETED,SOBOL,0.040000000000000000832667268469,1192.000000000000000000000000000000,0.309999999999999997779553950750,2266,3636,3.704164463841356447204589130706,12,0.546706551164388709906916119508
76,76_0,COMPLETED,SOBOL,0.140000000000000013322676295502,2601.000000000000000000000000000000,0.350000000000000033306690738755,1335,1917,1.386506677883677207674395504000,15,0.681931480918079646613705335767
77,77_0,COMPLETED,SOBOL,0.080000000000000001665334536938,756.000000000000000000000000000000,0.520000000000000017763568394003,2694,2610,8.098531494890339743619733781088,8,0.427412423323839885114239223185
78,78_0,COMPLETED,SOBOL,0.260000000000000008881784197001,3294.000000000000000000000000000000,1.000000000000000000000000000000,4777,920,3.923755294696428030931656394387,18,0.087171937478706246205106822345
79,79_0,COMPLETED,SOBOL,0.080000000000000001665334536938,395.000000000000000000000000000000,0.140000000000000013322676295502,1117,3918,5.323802384651266983439654723043,5,0.834550187161192336127157886949
80,80_0,COMPLETED,SOBOL,0.230000000000000009992007221626,1571.000000000000000000000000000000,0.660000000000000031086244689504,965,731,0.878439962866716106404396668950,11,0.354681925453245616708386478422
81,81_0,COMPLETED,SOBOL,0.110000000000000000555111512313,600.000000000000000000000000000000,0.650000000000000022204460492503,4937,3807,9.780188085963018806978652719408,8,0.599211467459797808565724608343
82,82_0,COMPLETED,SOBOL,0.070000000000000006661338147751,7649.000000000000000000000000000000,0.619999999999999995559107901499,2533,2041,3.179505549610592396447827923112,18,0.882184144148603133217534377764
83,83_0,COMPLETED,SOBOL,0.130000000000000004440892098501,383.000000000000000000000000000000,0.260000000000000008881784197001,1485,2813,7.394212253681384794390396564268,1,0.132612777994945640891444327281
84,84_0,COMPLETED,SOBOL,0.070000000000000006661338147751,534.000000000000000000000000000000,0.700000000000000066613381477509,2417,1715,7.539086169597693398714000068139,4,0.018836459664627911575474072947
85,85_0,COMPLETED,SOBOL,0.100000000000000005551115123126,2840.000000000000000000000000000000,0.510000000000000008881784197001,3556,3443,1.752413470695726616099818784278,16,0.778143383210524897108939512691
86,86_0,COMPLETED,SOBOL,0.320000000000000006661338147751,849.000000000000000000000000000000,1.000000000000000000000000000000,3974,524,5.309422190605663338658359862166,6,0.734441096562892248300613573520
87,87_0,COMPLETED,SOBOL,0.040000000000000000832667268469,735.000000000000000000000000000000,0.010000000000000000208166817117,134,4948,4.209790910729207524809680762701,14,0.499645327385514981255454358688
88,88_0,COMPLETED,SOBOL,0.059999999999999997779553950750,3280.000000000000000000000000000000,0.089999999999999996669330926125,424,2317,5.794019977405667987113702110946,17,0.505023900080472265550213251117
89,89_0,COMPLETED,SOBOL,0.140000000000000013322676295502,473.000000000000000000000000000000,0.739999999999999991118215802999,4221,2834,4.706541465247050304299136769259,4,0.260281154837459338668992359089
90,90_0,COMPLETED,SOBOL,0.190000000000000002220446049250,3578.000000000000000000000000000000,1.000000000000000000000000000000,3232,1164,8.253141870928928369721688795835,15,0.227014024494215843619215888793
91,91_0,COMPLETED,SOBOL,0.029999999999999998889776975375,737.000000000000000000000000000000,0.239999999999999991118215802999,2048,4298,2.478642203297466206635135677061,7,0.976372187411412628676998792798
92,92_0,COMPLETED,SOBOL,0.489999999999999991118215802999,6696.000000000000000000000000000000,1.000000000000000000000000000000,1864,83,2.611910616414621522096695116488,10,0.871874113598838484939790305361
93,93_0,COMPLETED,SOBOL,0.070000000000000006661338147751,722.000000000000000000000000000000,0.320000000000000006661338147751,2867,4448,6.833993849642575391101217974210,13,0.112719465332105750476898720080
94,94_0,COMPLETED,SOBOL,0.209999999999999992228438827624,426.000000000000000000000000000000,1.000000000000000000000000000000,4681,1429,0.227852073807269350780302374915,2,0.405761845834553214196205317421
95,95_0,COMPLETED,SOBOL,0.070000000000000006661338147751,3042.000000000000000000000000000000,0.100000000000000005551115123126,665,3411,9.136956462508067033922998234630,20,0.640709890291094819048112185556
96,96_0,COMPLETED,SOBOL,0.369999999999999995559107901499,1663.000000000000000000000000000000,1.000000000000000000000000000000,726,205,7.185644907223992738920514966594,14,0.039997222924605009553022938462
97,97_0,COMPLETED,SOBOL,0.110000000000000000555111512313,380.000000000000000000000000000000,0.489999999999999991118215802999,4542,4649,3.588328051273711238877694995608,6,0.787684737386181943463725474430
98,98_0,COMPLETED,SOBOL,0.149999999999999994448884876874,6168.000000000000000000000000000000,1.000000000000000000000000000000,2928,1396,9.410414642260409578966573462822,17,0.697610441945493264803701549681
99,99_0,COMPLETED,SOBOL,0.119999999999999995559107901499,384.000000000000000000000000000000,0.270000000000000017763568394003,1725,3144,1.126075438863597844019182048214,4,0.443398864567279837878288617503
100,100_0,COMPLETED,SOBOL,0.040000000000000000832667268469,620.000000000000000000000000000000,0.460000000000000019984014443253,2188,2361,3.808222686422057634558768768329,1,0.329120433393865818860746230712
101,101_0,COMPLETED,SOBOL,0.100000000000000005551115123126,2122.000000000000000000000000000000,0.510000000000000008881784197001,3172,3112,5.520504676039331037884494435275,19,0.593096240144223019186142664694
102,102_0,COMPLETED,SOBOL,0.250000000000000000000000000000,1095.000000000000000000000000000000,1.000000000000000000000000000000,4360,1050,1.502281927301548414277476695133,8,0.923385071022436054732906995923
103,103_0,COMPLETED,SOBOL,0.050000000000000002775557561563,1232.000000000000000000000000000000,0.040000000000000000832667268469,364,4107,7.901586264365353606820008280920,11,0.185463570496067403636786252719
104,104_0,COMPLETED,SOBOL,0.029999999999999998889776975375,7252.000000000000000000000000000000,0.010000000000000000208166817117,39,1749,2.104045959562063305980927907513,20,0.819434495581313981915627664421
105,105_0,COMPLETED,SOBOL,0.110000000000000000555111512313,407.000000000000000000000000000000,0.540000000000000035527136788005,3992,3712,8.515522135922685365017059666570,3,0.072081995656713845899155046482
106,106_0,COMPLETED,SOBOL,0.340000000000000024424906541753,1708.000000000000000000000000000000,1.000000000000000000000000000000,3462,403,4.483229329792782991148669680115,13,0.411313615951687083782672971211
107,107_0,COMPLETED,SOBOL,0.050000000000000002775557561563,484.000000000000000000000000000000,0.260000000000000008881784197001,2434,4749,6.207665279101581390364117396530,10,0.665860207866877273907846301881
108,108_0,COMPLETED,SOBOL,0.239999999999999991118215802999,866.000000000000000000000000000000,0.869999999999999995559107901499,1468,843,8.881887838603928386760344437789,7,0.561803333811461969027334362181
109,109_0,COMPLETED,SOBOL,0.059999999999999997779553950750,649.000000000000000000000000000000,0.330000000000000015543122344752,2629,3998,0.604906092785298832303908511676,14,0.297553410738706614058202148954
110,110_0,COMPLETED,SOBOL,0.170000000000000012212453270877,448.000000000000000000000000000000,1.000000000000000000000000000000,4921,1996,6.417871701125056560499615443405,5,0.217031069034710533127707776657
111,111_0,COMPLETED,SOBOL,0.110000000000000000555111512313,3430.000000000000000000000000000000,0.209999999999999992228438827624,1061,2534,2.827930182358250110752351247356,17,0.954678453238680946313365893729
112,112_0,COMPLETED,SOBOL,0.130000000000000004440892098501,1181.000000000000000000000000000000,0.289999999999999980015985556747,1212,2116,8.371989656018092418321430159267,9,0.483581556934863321384199252861
113,113_0,COMPLETED,SOBOL,0.140000000000000013322676295502,2319.000000000000000000000000000000,0.869999999999999995559107901499,4759,2732,2.284730024315416940794420952443,11,0.718349776919931182206369157939
114,114_0,COMPLETED,SOBOL,0.220000000000000001110223024625,417.000000000000000000000000000000,1.000000000000000000000000000000,2789,650,5.675453423608095349095492565539,1,0.763045715717598826977052794973
115,115_0,COMPLETED,SOBOL,0.100000000000000005551115123126,3948.000000000000000000000000000000,0.170000000000000012212453270877,1317,3883,4.900172710930928765549197123619,19,0.003713027542456984533836283902
116,116_0,COMPLETED,SOBOL,0.119999999999999995559107901499,1724.000000000000000000000000000000,1.000000000000000000000000000000,2282,606,0.034246083065867426176165366769,16,0.148710700521245603455966488582
117,117_0,COMPLETED,SOBOL,0.089999999999999996669330926125,401.000000000000000000000000000000,0.369999999999999995559107901499,3623,4873,9.255500145310536552756275341380,3,0.898256302045658205912559424178
118,118_0,COMPLETED,SOBOL,0.179999999999999993338661852249,2577.000000000000000000000000000000,1.000000000000000000000000000000,3830,1640,2.805845666391775239389971829951,13,0.614328058756887895874854166323
119,119_0,COMPLETED,SOBOL,0.040000000000000000832667268469,719.000000000000000000000000000000,0.029999999999999998889776975375,190,3524,6.715120809610933605426907888614,6,0.369770967558026297794526726648
120,120_0,COMPLETED,SOBOL,0.110000000000000000555111512313,551.000000000000000000000000000000,0.209999999999999992228438827624,524,1244,3.300156269398518027458067081170,5,0.625624119885265783658212512819
121,121_0,COMPLETED,SOBOL,0.110000000000000000555111512313,1249.000000000000000000000000000000,0.500000000000000000000000000000,4209,4222,7.202160969118588162984906375641,17,0.390642696663737298834462308150
122,122_0,COMPLETED,SOBOL,0.119999999999999995559107901499,550.000000000000000000000000000000,0.739999999999999991118215802999,3322,2241,0.758032480209134607029852759297,8,0.096652363697066909220545483095
123,123_0,COMPLETED,SOBOL,0.029999999999999998889776975375,2917.000000000000000000000000000000,0.350000000000000033306690738755,2026,2914,9.971995835402049479512243124191,15,0.855771848635748066946860035387
124,124_0,COMPLETED,SOBOL,0.179999999999999993338661852249,2533.000000000000000000000000000000,0.520000000000000017763568394003,1563,1505,5.117675008329563901554593030596,12,0.991499724028632067884814205172
125,125_0,COMPLETED,SOBOL,0.089999999999999996669330926125,1525.000000000000000000000000000000,0.460000000000000019984014443253,3080,3331,4.330135442276485946422326378524,10,0.242106397783383719968242075993
126,126_0,FAILED,SOBOL,,,,4390,3,7.731200405270793218903691013111,19,0.276374794412404312105024928314
127,127_0,COMPLETED,SOBOL,0.070000000000000006661338147751,405.000000000000000000000000000000,0.100000000000000005551115123126,887,4524,1.631702183744870193748965903069,2,0.521084160890430192480948790035
128,128_0,COMPLETED,SOBOL,0.110000000000000000555111512313,7115.000000000000000000000000000000,0.230000000000000009992007221626,873,1903,5.251673794010654816588612447958,19,0.320664723735302692464443907738
129,129_0,COMPLETED,SOBOL,0.140000000000000013322676295502,370.000000000000000000000000000000,0.830000000000000071054273576010,4395,2635,4.152194379031659110523833078332,1,0.570966442409902796839560323860
130,130_0,COMPLETED,SOBOL,0.209999999999999992228438827624,1765.000000000000000000000000000000,1.000000000000000000000000000000,3055,868,7.557623455684632673978740058374,12,0.910552125593647398993368824449
131,131_0,COMPLETED,SOBOL,0.110000000000000000555111512313,378.000000000000000000000000000000,0.200000000000000011102230246252,1597,3984,1.771103888152167238345668920374,9,0.166751627428457144253215460594
132,132_0,COMPLETED,SOBOL,0.040000000000000000832667268469,841.000000000000000000000000000000,1.000000000000000000000000000000,2002,387,3.160815039031207529518496812670,6,0.062729429664090272100729350768
133,133_0,COMPLETED,SOBOL,0.089999999999999996669330926125,400.000000000000000000000000000000,0.350000000000000033306690738755,3356,4772,7.375675023468212465616034023697,14,0.796741071486845586768765770103
134,134_0,COMPLETED,SOBOL,0.179999999999999993338661852249,475.000000000000000000000000000000,1.000000000000000000000000000000,4194,1853,0.936036401441320831118275691551,3,0.715963628351688363693483552197
135,135_0,COMPLETED,SOBOL,0.059999999999999997779553950750,4722.000000000000000000000000000000,0.070000000000000006661338147751,529,3621,9.837936538431794275538777583279,16,0.455874837897717932744257041122
136,136_0,COMPLETED,SOBOL,0.059999999999999997779553950750,8960.000000000000000000000000000000,0.080000000000000001665334536938,166,988,0.168272153769619764451803689553,15,0.539216204613447214200050439104
137,137_0,COMPLETED,SOBOL,0.100000000000000005551115123126,517.000000000000000000000000000000,0.460000000000000019984014443253,3864,4162,9.077529748338275084051929297857,8,0.288579471401870235602871161973
138,138_0,COMPLETED,SOBOL,0.130000000000000004440892098501,4834.000000000000000000000000000000,0.719999999999999973354647408996,3608,2491,2.632279314196668718039973100531,18,0.198836403878405704181986379808
139,139_0,COMPLETED,SOBOL,0.040000000000000000832667268469,605.000000000000000000000000000000,0.380000000000000004440892098501,2287,2969,6.854514635817148260343856236432,5,0.942301887506619140211228113913
140,140_0,COMPLETED,SOBOL,0.190000000000000002220446049250,397.000000000000000000000000000000,0.520000000000000017763568394003,1302,1255,8.232621177877298634939506882802,2,0.828034449985250775583267568436
141,141_0,COMPLETED,SOBOL,0.080000000000000001665334536938,3117.000000000000000000000000000000,0.429999999999999993338661852249,2794,3276,2.458273449641652508290690093418,19,0.094296924484893684947905967420
142,142_0,COMPLETED,SOBOL,0.400000000000000022204460492503,1911.000000000000000000000000000000,1.000000000000000000000000000000,4735,258,5.853446784698404847802066797158,10,0.424307818960398430707670058837
143,143_0,COMPLETED,SOBOL,0.089999999999999996669330926125,502.000000000000000000000000000000,0.140000000000000013322676295502,1246,4584,4.766121329410933249448589776875,12,0.684670725736767016300632349157
144,144_0,COMPLETED,SOBOL,0.429999999999999993338661852249,1485.000000000000000000000000000000,1.000000000000000000000000000000,1086,143,9.054986620496027427407170762308,4,0.126580419467762106400243737880
145,145_0,COMPLETED,SOBOL,0.110000000000000000555111512313,405.000000000000000000000000000000,0.560000000000000053290705182008,4886,4391,0.465979874131269788950504562308,16,0.889800123939290643626520704856
146,146_0,COMPLETED,SOBOL,0.100000000000000005551115123126,679.000000000000000000000000000000,0.910000000000000031086244689504,2643,1453,6.283397206195631135017265478382,6,0.595615632370114278515416117443
147,147_0,COMPLETED,SOBOL,0.100000000000000005551115123126,2233.000000000000000000000000000000,0.220000000000000001110223024625,1464,3396,3.006349040805362360373464980512,14,0.356937553681433206165252158826
148,148_0,COMPLETED,SOBOL,0.059999999999999997779553950750,1909.000000000000000000000000000000,0.530000000000000026645352591004,2449,2303,1.925604770232923312889283806726,11,0.492638359483331456090127176140
149,149_0,COMPLETED,SOBOL,0.119999999999999995559107901499,497.000000000000000000000000000000,0.600000000000000088817841970013,3457,2860,8.650021382930688673695840407163,8,0.741082466978579712524322076206
150,150_0,COMPLETED,SOBOL,0.239999999999999991118215802999,3443.000000000000000000000000000000,1.000000000000000000000000000000,4016,1113,4.622130833617411838076804997399,18,0.775522157495841413243908846198
