trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,batch_size,gamma,alpha,use_mmd2,use_k2s_test
15,15_0,COMPLETED,SOBOL,0.729999999999999982236431605997,18.000000000000000000000000000000,0.000000000000000000000000000000,1682,4377,7.027984028402716631944713299163,0.031077127528842542203424414993,True,False
16,16_0,COMPLETED,SOBOL,0.739999999999999991118215802999,312.000000000000000000000000000000,0.530000000000000026645352591004,1760,405,3.016515151567757069273056913516,0.018614870592486114364572102886,False,True
17,17_0,COMPLETED,SOBOL,0.729999999999999982236431605997,16.000000000000000000000000000000,0.000000000000000000000000000000,4665,4564,7.555340639829636550928171345731,0.037973660693503920315894362147,True,False
18,18_0,COMPLETED,SOBOL,0.729999999999999982236431605997,14.000000000000000000000000000000,0.160000000000000003330669073875,3327,1275,1.013623207212425825218815589324,0.007115064686164258161982232309,True,False
19,19_0,COMPLETED,SOBOL,0.750000000000000000000000000000,2684.000000000000000000000000000000,0.790000000000000035527136788005,597,3676,5.847829608702101111816773482133,0.037302351633552464915677404633,False,True
20,20_0,COMPLETED,SOBOL,0.750000000000000000000000000000,2871.000000000000000000000000000000,0.780000000000000026645352591004,629,2421,9.165766336131840219536570657510,0.027964012335985902191204388600,False,True
21,21_0,COMPLETED,SOBOL,0.729999999999999982236431605997,24.000000000000000000000000000000,0.000000000000000000000000000000,2909,2635,4.023020078908652763516329287086,0.004062023565638810639055744645,True,False
22,22_0,COMPLETED,SOBOL,0.729999999999999982236431605997,54.000000000000000000000000000000,0.000000000000000000000000000000,4072,909,7.441157559950836386519767984282,0.047208708574529738288827473980,True,False
23,23_0,COMPLETED,SOBOL,0.739999999999999991118215802999,2959.000000000000000000000000000000,0.640000000000000013322676295502,1968,4130,1.959089471531100468126851410489,0.021759496561251583102158946303,False,True
24,24_0,COMPLETED,SOBOL,0.750000000000000000000000000000,1759.000000000000000000000000000000,0.810000000000000053290705182008,2303,1681,6.608420037241653055559709173394,0.002672050492372363833526449639,True,True
25,25_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,3773,3342,1.464452304983511643499127785617,0.029764826136641206466570963585,False,False
26,26_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,2613,71,9.919784128642641363171605917159,0.023052786074578762026687783759,False,False
27,27_0,COMPLETED,SOBOL,0.739999999999999991118215802999,4092.000000000000000000000000000000,0.800000000000000044408920985006,967,4973,4.441377485393546820091614790726,0.045504576858598738686723095270,True,True
28,28_0,COMPLETED,SOBOL,0.750000000000000000000000000000,1077.000000000000000000000000000000,0.690000000000000057731597280508,310,1119,0.576348507842049051497212985851,0.042384823659434918419197657613,True,True
29,29_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,3655,3835,5.113954309029505651551517075859,0.013841112329158933649808638222,False,False
30,30_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,4991,2126,3.531293767976574571321179973893,0.032794506582897155200218008986,False,False
31,31_0,COMPLETED,SOBOL,0.739999999999999991118215802999,3173.000000000000000000000000000000,0.760000000000000008881784197001,1471,2850,8.369162210623732889303028059658,0.011985506509430707625107892511,True,True
32,32_0,COMPLETED,SOBOL,0.739999999999999991118215802999,1423.000000000000000000000000000000,0.709999999999999964472863211995,1557,1048,6.229583095685579330336167913629,0.020999973657540978166924361403,False,True
33,33_0,COMPLETED,SOBOL,0.729999999999999982236431605997,19.000000000000000000000000000000,0.239999999999999991118215802999,4912,3918,0.749651024111546604444811237045,0.048144877405371516720933300348,True,False
34,34_0,COMPLETED,SOBOL,0.729999999999999982236431605997,27.000000000000000000000000000000,0.000000000000000000000000000000,3749,1877,7.956623423688114371543633751571,0.004678694766480475178416220672,True,False
35,35_0,COMPLETED,SOBOL,0.739999999999999991118215802999,2866.000000000000000000000000000000,0.830000000000000071054273576010,219,3068,2.811130859091877987054886034457,0.027182589866220952662390075716,False,True
36,36_0,COMPLETED,SOBOL,0.750000000000000000000000000000,2596.000000000000000000000000000000,0.760000000000000008881784197001,1046,1775,2.223671945159323648510962811997,0.036394807873759420224768490471,False,True
37,37_0,COMPLETED,SOBOL,0.729999999999999982236431605997,19.000000000000000000000000000000,0.000000000000000000000000000000,2526,3279,7.060014363494702571699690452078,0.007800455087795853462151463020,True,False
38,38_0,COMPLETED,SOBOL,0.729999999999999982236431605997,176.000000000000000000000000000000,0.020000000000000000416333634234,3864,300,4.229014661911875805344607215375,0.038828991432674229977717317297,True,False
39,39_0,COMPLETED,SOBOL,0.750000000000000000000000000000,3875.000000000000000000000000000000,0.750000000000000000000000000000,2209,4732,8.765093842800705914442005450837,0.017969420898240062028916597114,False,True
40,40_0,COMPLETED,SOBOL,0.750000000000000000000000000000,2449.000000000000000000000000000000,0.739999999999999991118215802999,1880,2329,4.821300100794993603869897924596,0.012211688310839236351612591136,True,True
41,41_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,4151,2701,9.656422236069104769740079063922,0.031621072291862221959046763686,False,False
42,42_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,2815,678,1.863904217259958473462688743894,0.013461504484061153144591749253,False,False
43,43_0,COMPLETED,SOBOL,0.739999999999999991118215802999,2991.000000000000000000000000000000,0.690000000000000057731597280508,720,4369,6.403646035293117932951645343564,0.043699408730491995367373192494,True,True
44,44_0,COMPLETED,SOBOL,0.750000000000000000000000000000,808.000000000000000000000000000000,0.739999999999999991118215802999,518,479,8.631913812669925079035238013603,0.046754928857553751386788576383,True,True
45,45_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,3413,4482,3.150760862047784272021999640856,0.022800858821719886815326816532,False,False
46,46_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,4574,1523,5.318118020450697258638683706522,0.028475856698118150872600651269,False,False
47,47_0,COMPLETED,SOBOL,0.750000000000000000000000000000,3287.000000000000000000000000000000,0.729999999999999982236431605997,1854,3456,0.176286305038258456212574287747,0.002974492793437093825920092272,True,True
48,48_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,1620,1335,9.790068458283320396162707766052,0.040574940375518057933401649962,False,False
49,49_0,COMPLETED,SOBOL,0.750000000000000000000000000000,2587.000000000000000000000000000000,0.770000000000000017763568394003,4496,3619,4.648581074269489299410906824050,0.016575540118850769222280661097,True,True
50,50_0,COMPLETED,SOBOL,0.739999999999999991118215802999,2256.000000000000000000000000000000,0.460000000000000019984014443253,3178,350,6.815584644853138307496465131408,0.034695026336237791420025189382,True,True
51,51_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,439,4626,1.334775429642759192461198836099,0.009148355814162642193898555831,False,False
52,52_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,798,842,3.640812505824491562833600255544,0.006089292589575053329942200264,False,False
53,53_0,COMPLETED,SOBOL,0.739999999999999991118215802999,3261.000000000000000000000000000000,0.650000000000000022204460492503,3049,4181,8.180896867295727403757155116182,0.025350624181795865241806353652,True,True
54,54_0,COMPLETED,SOBOL,0.750000000000000000000000000000,3022.000000000000000000000000000000,0.790000000000000035527136788005,4230,2474,0.388045524219982340685675126224,0.019738266882952302389009346939,True,True
55,55_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,2116,2571,5.223510798919015485353156691417,0.049828142344020311116370436366,False,False
56,56_0,COMPLETED,SOBOL,0.729999999999999982236431605997,41.000000000000000000000000000000,0.020000000000000000416333634234,2444,136,1.201868789851665342283126847178,0.030245208451058717274984033452,True,False
57,57_0,COMPLETED,SOBOL,0.729999999999999982236431605997,10434.000000000000000000000000000000,0.000000000000000000000000000000,3943,4921,5.738292302139104350544585031457,0.001605549047701060935006145414,False,True
58,58_0,COMPLETED,SOBOL,0.739999999999999991118215802999,1827.000000000000000000000000000000,0.780000000000000026645352591004,2760,1631,2.906939087235368646133792935871,0.045030233889818194192855571600,False,True
59,59_0,COMPLETED,SOBOL,0.729999999999999982236431605997,22.000000000000000000000000000000,0.000000000000000000000000000000,1124,3408,7.743625240982511037657332053641,0.024125333134550602104395622405,True,False
60,60_0,COMPLETED,SOBOL,0.729999999999999982236431605997,49.000000000000000000000000000000,0.000000000000000000000000000000,140,2064,7.233935551356524662480751430849,0.014895505117252469742816778364,True,False
61,61_0,COMPLETED,SOBOL,0.739999999999999991118215802999,2134.000000000000000000000000000000,0.770000000000000017763568394003,3514,2904,2.088785530198365325560416749795,0.041892380079720174801405363496,False,True
62,62_0,COMPLETED,SOBOL,0.750000000000000000000000000000,1290.000000000000000000000000000000,0.729999999999999982236431605997,4834,1177,9.295424680006689754918625112623,0.010925068106036633919231348955,False,True
63,63_0,COMPLETED,SOBOL,0.729999999999999982236431605997,20.000000000000000000000000000000,0.000000000000000000000000000000,1324,3775,3.815835747857578397201905318070,0.033280910816974942911805612766,True,False
64,64_0,COMPLETED,SOBOL,0.729999999999999982236431605997,150.000000000000000000000000000000,0.000000000000000000000000000000,1271,269,8.914514626153744458747496537399,0.001985021910630166766531523592,True,False
65,65_0,COMPLETED,SOBOL,0.750000000000000000000000000000,3282.000000000000000000000000000000,0.750000000000000000000000000000,4802,4701,4.078972916142084237378639954841,0.030625436624046417644073869724,False,True
66,66_0,COMPLETED,SOBOL,0.739999999999999991118215802999,1465.000000000000000000000000000000,0.729999999999999982236431605997,3464,1725,6.911621657446027633397989120567,0.023744916871655735030044453993,False,True
67,67_0,COMPLETED,SOBOL,0.729999999999999982236431605997,28.000000000000000000000000000000,0.000000000000000000000000000000,109,3227,2.371460264675319340454962002696,0.044650572936981922089749730276,True,False
68,68_0,COMPLETED,SOBOL,0.729999999999999982236431605997,36.000000000000000000000000000000,0.119999999999999995559107901499,1156,1933,2.643137989607639681821638077963,0.041498603532556445350198970345,True,False
69,69_0,COMPLETED,SOBOL,0.739999999999999991118215802999,2397.000000000000000000000000000000,0.839999999999999968913755310496,2811,3124,8.124023938124068422439449932426,0.014502483880147338732302664255,False,True
70,70_0,COMPLETED,SOBOL,0.739999999999999991118215802999,1313.000000000000000000000000000000,0.739999999999999991118215802999,3974,1085,0.918527742084115805809574339946,0.033674120143987240627581059016,False,True
71,71_0,COMPLETED,SOBOL,0.729999999999999982236431605997,22.000000000000000000000000000000,0.000000000000000000000000000000,2495,3955,6.060092455390841514883959462168,0.011319032743107528340975598269,True,False
72,72_0,COMPLETED,SOBOL,0.719999999999999973354647408996,1.000000000000000000000000000000,0.100000000000000005551115123126,2166,1544,0.007665824159048498231960877547,0.016206642334349454642739019050,False,False
73,73_0,COMPLETED,SOBOL,0.750000000000000000000000000000,3274.000000000000000000000000000000,0.739999999999999991118215802999,4261,3479,5.487330893627368588738590915455,0.040205287280958144913167728873,True,True
74,74_0,COMPLETED,SOBOL,0.750000000000000000000000000000,410.000000000000000000000000000000,0.780000000000000026645352591004,3101,520,3.319031498650089062607548839878,0.009518198473844677320876428439,True,True
75,75_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,830,4525,8.464257061140612492522450338583,0.035064113685861229841034258925,False,False
76,76_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,408,632,6.552466622645967575522263359744,0.025754974332172424905662566630,False,False
77,77_0,COMPLETED,SOBOL,0.739999999999999991118215802999,3905.000000000000000000000000000000,0.680000000000000048849813083507,3127,4323,1.715704629573039596834860276431,0.006492887429893016287829610178,True,True
78,78_0,COMPLETED,SOBOL,0.750000000000000000000000000000,2451.000000000000000000000000000000,0.869999999999999995559107901499,4464,2302,9.507412720886989632163022179157,0.049424357938580215643398219072,True,True
79,79_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,1568,2674,4.970913965260610467566948500462,0.019333727167453618883685706464,False,False
80,80_0,COMPLETED,SOBOL,0.750000000000000000000000000000,1788.000000000000000000000000000000,0.780000000000000026645352591004,1803,2433,5.074157399328425910312034829985,0.032001442085485908017883360799,True,True
81,81_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,4543,2529,0.538000889146700522758237639209,0.012591302794404329173927337138,False,False
82,82_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,3361,820,8.329375954187474562218085338827,0.043319983812049031590696301919,False,False
83,83_0,COMPLETED,SOBOL,0.739999999999999991118215802999,3049.000000000000000000000000000000,0.650000000000000022204460492503,485,4159,3.492956802546046901625231839716,0.013081324255559594396669531591,True,True
84,84_0,COMPLETED,SOBOL,0.729999999999999982236431605997,676.000000000000000000000000000000,0.479999999999999982236431605997,752,377,1.502700989862904012994704316952,0.022407601550221444008936799719,True,True
85,85_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,2866,4653,6.648270585758612405413714441238,0.046360916275996720548047136390,False,False
86,86_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,4183,1382,4.479617900955491727188473305432,0.003368315809872001690555842757,False,False
87,87_0,COMPLETED,SOBOL,0.739999999999999991118215802999,2644.000000000000000000000000000000,0.780000000000000026645352591004,1933,3666,9.959626407842151252225448843092,0.028868924404494466368076288632,True,True
88,88_0,COMPLETED,SOBOL,0.750000000000000000000000000000,929.000000000000000000000000000000,0.859999999999999986677323704498,2261,1228,3.984370965369045780590795402532,0.047775082690175628419293474280,False,True
89,89_0,COMPLETED,SOBOL,0.729999999999999982236431605997,25.000000000000000000000000000000,0.000000000000000000000000000000,3897,3826,9.126277924120426376930481637828,0.020630934252403677897635958516,True,False
90,90_0,COMPLETED,SOBOL,0.729999999999999982236431605997,28.000000000000000000000000000000,0.000000000000000000000000000000,2577,2096,1.920448776305653248996918591729,0.027551441181451082756970194509,True,False
91,91_0,COMPLETED,SOBOL,0.739999999999999991118215802999,3205.000000000000000000000000000000,0.790000000000000035527136788005,1077,2937,7.401677566253581197486255405238,0.005048301391769200244241666553,False,True
92,92_0,COMPLETED,SOBOL,0.739999999999999991118215802999,2269.000000000000000000000000000000,0.760000000000000008881784197001,187,1594,7.594889842499048526747174037155,0.008204285962507129950638251614,False,True
93,93_0,COMPLETED,SOBOL,0.729999999999999982236431605997,18.000000000000000000000000000000,0.000000000000000000000000000000,3697,3372,3.055072483133524752219045694801,0.036799394058529291684500606152,True,False
94,94_0,COMPLETED,SOBOL,0.729999999999999982236431605997,553.000000000000000000000000000000,0.000000000000000000000000000000,4880,80,5.887368009109981592530402849661,0.017565022803377360743892765527,True,False
95,95_0,COMPLETED,SOBOL,0.750000000000000000000000000000,4123.000000000000000000000000000000,0.780000000000000026645352591004,1507,4865,1.052169736516661791014826121682,0.038425348647870123663938812797,False,True
96,96_0,COMPLETED,SOBOL,0.739999999999999991118215802999,2555.000000000000000000000000000000,0.670000000000000039968028886506,1444,1823,3.267433071664534782740929585998,0.029359531848691406558105043700,True,True
97,97_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,4945,3131,8.749577595396898388457884720992,0.002266000894363969821176940656,False,False
98,98_0,COMPLETED,SOBOL,0.739999999999999991118215802999,1.000000000000000000000000000000,0.119999999999999995559107901499,3628,174,0.292947861390188357688657561084,0.045910438366699966861173010102,False,False
99,99_0,COMPLETED,SOBOL,0.750000000000000000000000000000,3264.000000000000000000000000000000,0.770000000000000017763568394003,263,4802,5.435771149912850042085210588994,0.023457892272621395229892371503,True,True
100,100_0,COMPLETED,SOBOL,0.750000000000000000000000000000,1091.000000000000000000000000000000,0.849999999999999977795539507497,1013,979,9.538814476105384798643171961885,0.014209443631116302000916284953,True,True
101,101_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,2639,4044,4.704531341309659886462668509921,0.042752399651333691799059977257,False,False
102,102_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,3819,2025,6.286046544646844758119641483063,0.011618118607439100950506905008,False,False
103,103_0,COMPLETED,SOBOL,0.739999999999999991118215802999,2613.000000000000000000000000000000,0.810000000000000053290705182008,2331,3020,1.747143727092072440498782270879,0.032426363370846957023818646348,True,True
104,104_0,COMPLETED,SOBOL,0.750000000000000000000000000000,735.000000000000000000000000000000,0.839999999999999968913755310496,1995,624,7.177984706954100069253854599083,0.038365360138006510126729153853,False,True
105,105_0,COMPLETED,SOBOL,0.729999999999999982236431605997,22.000000000000000000000000000000,0.000000000000000000000000000000,4119,4433,2.340040126987732893582005999633,0.019007325347047299146652221680,True,False
106,106_0,COMPLETED,SOBOL,0.729999999999999982236431605997,43.000000000000000000000000000000,0.000000000000000000000000000000,2935,1456,8.883055767945945646602012857329,0.036910086444113407444511665290,True,False
107,107_0,COMPLETED,SOBOL,0.750000000000000000000000000000,4314.000000000000000000000000000000,0.760000000000000008881784197001,674,3584,4.345374425426125952753864112310,0.006723554806783795662061820053,False,True
108,108_0,COMPLETED,SOBOL,0.739999999999999991118215802999,2410.000000000000000000000000000000,0.560000000000000053290705182008,550,2201,0.633188676361925883995240837976,0.003680095945019275054110874379,False,True
109,109_0,COMPLETED,SOBOL,0.729999999999999982236431605997,27.000000000000000000000000000000,0.000000000000000000000000000000,3299,2768,6.111671158936807124462120555108,0.027582840025424958108057893469,True,False
110,110_0,COMPLETED,SOBOL,0.729999999999999982236431605997,76.000000000000000000000000000000,0.050000000000000002775557561563,4619,728,2.694679313603788539666084034252,0.022140479306690396404944110031,True,False
111,111_0,COMPLETED,SOBOL,0.739999999999999991118215802999,3448.000000000000000000000000000000,0.660000000000000031086244689504,1734,4224,7.838722289200872772596540016821,0.047590446630027150032304916749,False,True
112,112_0,COMPLETED,SOBOL,0.729999999999999982236431605997,55.000000000000000000000000000000,0.050000000000000002775557561563,1655,873,2.128280870556831239071016170783,0.009784565407317133423070742992,True,False
113,113_0,COMPLETED,SOBOL,0.739999999999999991118215802999,4603.000000000000000000000000000000,0.640000000000000013322676295502,4384,4094,7.272591891236603878212463314412,0.033835338641889395328021805653,False,True
114,114_0,COMPLETED,SOBOL,0.750000000000000000000000000000,2038.000000000000000000000000000000,0.750000000000000000000000000000,3222,2365,3.855322818898596182179971947335,0.015894106889143586741619529334,False,True
115,115_0,COMPLETED,SOBOL,0.729999999999999982236431605997,27.000000000000000000000000000000,0.000000000000000000000000000000,316,2580,9.334072750569321286207014054526,0.041492126970086251613878403077,True,False
116,116_0,COMPLETED,SOBOL,0.729999999999999982236431605997,40.000000000000000000000000000000,0.000000000000000000000000000000,910,1327,5.699732512127608785590382467490,0.044514958269894128184418491401,True,False
117,117_0,COMPLETED,SOBOL,0.739999999999999991118215802999,3531.000000000000000000000000000000,0.800000000000000044408920985006,3014,3728,1.162317426729947200669812445994,0.025202230465132743897349598683,False,True
118,118_0,COMPLETED,SOBOL,0.750000000000000000000000000000,209.000000000000000000000000000000,0.800000000000000044408920985006,4353,437,7.705076104235835998679249314591,0.030708842696156354867831339561,False,True
119,119_0,COMPLETED,SOBOL,0.729999999999999982236431605997,17.000000000000000000000000000000,0.000000000000000000000000000000,2073,4596,2.867398377378471252541203284636,0.000567641648463904882788988449,True,False
120,120_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,2408,2154,8.219246795440092512308183358982,0.020331839536782355531974175733,False,False
121,121_0,COMPLETED,SOBOL,0.739999999999999991118215802999,2163.000000000000000000000000000000,0.770000000000000017763568394003,4054,2877,3.680612022968009267032130082953,0.049022848314605654840292459085,True,True
122,122_0,COMPLETED,SOBOL,0.739999999999999991118215802999,1657.000000000000000000000000000000,0.510000000000000008881784197001,2718,1166,5.261849924801849098798811610322,0.005341356392949820480753331253,True,True
123,123_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,1248,3881,0.427834239101968716312285323511,0.026297630310524258007154330130,False,False
124,124_0,COMPLETED,SOBOL,0.729999999999999982236431605997,2.000000000000000000000000000000,0.000000000000000000000000000000,30,30,4.608723150415346303532260208158,0.035539519777521490218052946375,False,False
125,125_0,COMPLETED,SOBOL,0.750000000000000000000000000000,3666.000000000000000000000000000000,0.790000000000000035527136788005,3550,4932,9.751812696060165208677972259466,0.008491319412831217772197334170,True,True
126,126_0,COMPLETED,SOBOL,0.750000000000000000000000000000,1293.000000000000000000000000000000,0.800000000000000044408920985006,4710,1659,1.294925924102775738333548360970,0.039691268175374716520309448242,True,True
127,127_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,1366,3320,6.777337300944142661762725765584,0.017284029067493975051483801053,False,False
128,128_0,COMPLETED,SOBOL,0.750000000000000000000000000000,1103.000000000000000000000000000000,0.690000000000000057731597280508,1331,697,4.531464947577566348968503007200,0.040819720672909169667530449033,True,True
129,129_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,4705,4350,9.985460267726331551330076763406,0.015370101315900684679771615038,False,False
130,130_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,3521,2310,1.529984159377403507562576123746,0.034359703429974616795128383728,False,False
131,131_0,COMPLETED,SOBOL,0.739999999999999991118215802999,2049.000000000000000000000000000000,0.719999999999999973354647408996,11,2721,6.698363214735874038296969956718,0.010456611014436931889060033996,True,True
132,132_0,FAILED,SOBOL,,,,1214,1503,8.298147500768303430618288984988,0.001107113375328481249398882014,True,True
133,133_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,2713,3476,3.445631787471473472805882920511,0.031293273074086747076449910310,False,False
134,134_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,4034,498,5.028129121252336020120310422499,0.024617440872360021875131508295,False,False
135,135_0,COMPLETED,SOBOL,0.739999999999999991118215802999,4123.000000000000000000000000000000,0.700000000000000066613381477509,2398,4463,0.505170590714551503985774161265,0.043975847233086826082448794750,True,True
136,136_0,COMPLETED,SOBOL,0.750000000000000000000000000000,2652.000000000000000000000000000000,0.820000000000000062172489379009,2108,1897,5.933491198090837137613107188372,0.026423185486812144490142983955,False,True
137,137_0,COMPLETED,SOBOL,0.739999999999999991118215802999,10.000000000000000000000000000000,0.380000000000000004440892098501,4359,3048,1.084638121938332755433975762571,0.005614604189991951460614316716,True,False
138,138_0,COMPLETED,SOBOL,0.729999999999999982236431605997,42.000000000000000000000000000000,0.000000000000000000000000000000,3041,1029,7.626518948073499615247783367522,0.048749251629225914816956333198,True,False
139,139_0,COMPLETED,SOBOL,0.739999999999999991118215802999,4584.000000000000000000000000000000,0.849999999999999977795539507497,928,3938,3.102340134474448785084632618236,0.020206631773617120956254566977,False,True
140,140_0,COMPLETED,SOBOL,0.750000000000000000000000000000,127.000000000000000000000000000000,0.800000000000000044408920985006,349,281,1.893413686314597610405030536640,0.017073879164643587097449639600,False,True
141,141_0,COMPLETED,SOBOL,0.729999999999999982236431605997,16.000000000000000000000000000000,0.000000000000000000000000000000,3225,4752,7.351069855647162754053169919644,0.039526785026770087927427965724,True,False
142,142_0,COMPLETED,SOBOL,0.729999999999999982236431605997,33.000000000000000000000000000000,0.000000000000000000000000000000,4406,1795,3.933076547547243784208603756269,0.008656151449773460612724385044,True,False
143,143_0,COMPLETED,SOBOL,0.739999999999999991118215802999,2206.000000000000000000000000000000,0.680000000000000048849813083507,1666,3259,9.100234723857603569285856792703,0.035749322267249229734265014713,False,True
144,144_0,COMPLETED,SOBOL,0.729999999999999982236431605997,17.000000000000000000000000000000,0.100000000000000005551115123126,1744,1611,0.866756981777958568358144475496,0.023268890313804149738707849338,True,False
145,145_0,COMPLETED,SOBOL,0.750000000000000000000000000000,3023.000000000000000000000000000000,0.719999999999999973354647408996,4639,3428,6.034182309190743609406126779504,0.045676465955097229898473898402,False,True
146,146_0,COMPLETED,SOBOL,0.750000000000000000000000000000,89.000000000000000000000000000000,0.839999999999999968913755310496,3303,155,2.615931106409057793626971033518,0.002500320719089359124825966418,False,True
147,147_0,COMPLETED,SOBOL,0.729999999999999982236431605997,17.000000000000000000000000000000,0.000000000000000000000000000000,584,4902,8.073855022830889183182989654597,0.029548184919171036066920521534,True,False
