trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,batch_size,gamma,alpha,use_mmd2,use_k2s_test
0,0_0,FAILED,SOBOL,,,,4409,1419,5.443713363707066044128168869065,0.008500239714980126898291601378,True,False
1,1_0,COMPLETED,SOBOL,0.709999999999999964472863211995,8695.000000000000000000000000000000,0.830000000000000071054273576010,1602,2930,1.362313886396586903870797868876,0.029546661437023433172122111046,False,True
2,2_0,FAILED,SOBOL,,,,1007,657,8.047502021157182383603867492639,0.022941582527011634279334728603,False,True
3,3_0,COMPLETED,SOBOL,0.709999999999999964472863211995,154.000000000000000000000000000000,0.000000000000000000000000000000,2574,4942,4.043619749529288043277119868435,0.039831148657016458847213158379,True,False
4,4_0,COMPLETED,SOBOL,0.619999999999999995559107901499,82.000000000000000000000000000000,0.050000000000000002775557561563,3445,579,1.180945591498166358235266670818,0.049317285223398357740798303439,True,False
5,5_0,COMPLETED,SOBOL,0.709999999999999964472863211995,11716.000000000000000000000000000000,0.820000000000000062172489379009,2,3770,7.176664093232714591863441455644,0.013478850706946106374761740199,False,True
6,6_0,COMPLETED,SOBOL,0.700000000000000066613381477509,9037.000000000000000000000000000000,0.680000000000000048849813083507,1922,2278,3.572353918353095902915583792492,0.031661348656751214791782444991,False,True
7,7_0,COMPLETED,SOBOL,0.709999999999999964472863211995,233.000000000000000000000000000000,0.000000000000000000000000000000,4105,3321,9.489353881862946593628294067457,0.006360617259517312854777415509,True,False
8,8_0,COMPLETED,SOBOL,0.719999999999999973354647408996,2.000000000000000000000000000000,0.029999999999999998889776975375,3769,1108,2.776447954182513111476282574586,0.016948032126296311977720066011,False,False
9,9_0,COMPLETED,SOBOL,0.680000000000000048849813083507,11050.000000000000000000000000000000,0.890000000000000013322676295502,2202,4490,9.318375937776639972298653447069,0.045836642490234225100209641823,True,True
10,10_0,COMPLETED,SOBOL,0.700000000000000066613381477509,8664.000000000000000000000000000000,0.520000000000000017763568394003,368,1597,0.092050260304473344175058002747,0.002095800596289336577282558238,True,True
11,11_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,3175,2752,6.712715853702277968295675236732,0.035914704006165268368455656400,False,False
12,12_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,2835,2144,8.218520324727519366092565178405,0.025291842489968987400805744414,False,False
