trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,feature_id,batch_size,divergence,statistic,significance,subsets,detect_batch
676,676_0,RUNNING,SOBOL,,,,809,10,245,str\(\'H\'\),str\(\'stdev\'\),0.289981997622177023465894762921,86,3
677,677_0,RUNNING,SOBOL,,,,2688,16,3815,str\(\'KL\'\),str\(\'tstat\'\),0.893704773019999287875236859691,48,1
678,678_0,RUNNING,SOBOL,,,,4451,3,2315,str\(\'H\'\),str\(\'tstat\'\),0.654160052880644826700518024154,14,1
679,679_0,RUNNING,SOBOL,,,,1311,23,3620,str\(\'KL\'\),str\(\'stdev\'\),0.037401390055194501382818117463,52,2
680,680_0,RUNNING,SOBOL,,,,1855,8,1917,str\(\'KL\'\),str\(\'stdev\'\),0.350554756229743358364459027143,8,3
681,681_0,RUNNING,SOBOL,,,,4962,18,3397,str\(\'H\'\),str\(\'tstat\'\),0.965733021158725057908611688617,70,1
682,682_0,RUNNING,SOBOL,,,,2900,2,472,str\(\'KL\'\),str\(\'tstat\'\),0.702745313964784124038942536572,92,3
683,683_0,RUNNING,SOBOL,,,,1026,24,4217,str\(\'H\'\),str\(\'stdev\'\),0.105718691350892179947607019130,29,2
684,684_0,RUNNING,SOBOL,,,,586,5,2736,str\(\'H\'\),str\(\'tstat\'\),0.552394305916503070008616305131,61,2
685,685_0,RUNNING,SOBOL,,,,3693,21,1326,str\(\'KL\'\),str\(\'stdev\'\),0.140091124288737767233925524124,24,3
686,686_0,RUNNING,SOBOL,,,,4209,12,4807,str\(\'H\'\),str\(\'stdev\'\),0.378591830421239117221432479710,39,3
687,687_0,RUNNING,SOBOL,,,,2335,14,1130,str\(\'KL\'\),str\(\'tstat\'\),0.804174522077664710728583941091,76,1
688,688_0,RUNNING,SOBOL,,,,2441,13,3156,str\(\'H\'\),str\(\'stdev\'\),0.996272875338792829325029742904,47,3
689,689_0,RUNNING,SOBOL,,,,4298,13,2156,str\(\'KL\'\),str\(\'tstat\'\),0.318993715578690162359976056905,84,2
690,690_0,RUNNING,SOBOL,,,,3565,6,4290,str\(\'H\'\),str\(\'tstat\'\),0.074689610360190269999769441256,56,1
691,691_0,RUNNING,SOBOL,,,,441,20,398,str\(\'KL\'\),str\(\'stdev\'\),0.734791774358600324745793841430,19,3
692,692_0,RUNNING,SOBOL,,,,1249,2,1556,str\(\'KL\'\),str\(\'tstat\'\),0.170919352706521754381441269288,100,2
693,693_0,RUNNING,SOBOL,,,,3106,23,2509,str\(\'H\'\),str\(\'stdev\'\),0.520634357122704338749485941662,38,3
694,694_0,RUNNING,SOBOL,,,,4795,9,1049,str\(\'KL\'\),str\(\'stdev\'\),0.773831713402643783794587761804,3,2
695,695_0,RUNNING,SOBOL,,,,1671,17,4891,str\(\'H\'\),str\(\'tstat\'\),0.409862552404403668315779896147,66,3
