trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,window_size,ev_threshold,delta,divergence_metric,sample_period,online_scaling
0,0_0,COMPLETED,SOBOL,0.729999999999999982236431605997,19.000000000000000000000000000000,0.000000000000000000000000000000,707,466,0.823088123559951756469388328696,0.533820860743522640490255071199,str\(\'kl\'\),0.029364806115627292704139961188,False
1,1_0,COMPLETED,SOBOL,0.729999999999999982236431605997,12.000000000000000000000000000000,0.000000000000000000000000000000,4284,3184,0.380464830668643116950988769531,0.430992660216987122367982010473,str\(\'intersection\'\),0.083082723943516609277359918906,True
2,2_0,COMPLETED,SOBOL,0.729999999999999982236431605997,11.000000000000000000000000000000,0.000000000000000000000000000000,2660,2143,0.544061739474534955540718783595,0.767266356078907807436451093963,str\(\'intersection\'\),0.077401671558618545532226562500,False
3,3_0,COMPLETED,SOBOL,0.729999999999999982236431605997,25.000000000000000000000000000000,0.000000000000000000000000000000,2331,4230,0.223139390463009484877332511132,0.135225710138678539840029202423,str\(\'kl\'\),0.035065763341262941310549905438,True
4,4_0,COMPLETED,SOBOL,0.729999999999999982236431605997,37.000000000000000000000000000000,0.000000000000000000000000000000,1458,1780,0.358080557959154222036346482128,0.025275253359228373739586714919,str\(\'kl\'\),0.014235373158007861085772027820,False
5,5_0,COMPLETED,SOBOL,0.729999999999999982236431605997,9.000000000000000000000000000000,0.000000000000000000000000000000,3555,4653,0.906147559054195861349967344722,0.877577536256983870011083581630,str\(\'intersection\'\),0.096122043346986180134550181720,True
6,6_0,COMPLETED,SOBOL,0.729999999999999982236431605997,12.000000000000000000000000000000,0.000000000000000000000000000000,4503,655,0.009615148285403846833974128572,0.289854681130498670338369038291,str\(\'intersection\'\),0.056627999283373364747262712626,False
7,7_0,COMPLETED,SOBOL,0.729999999999999982236431605997,39.000000000000000000000000000000,0.000000000000000000000000000000,506,2897,0.693027628228068404148132231057,0.675319571593776313278567613452,str\(\'kl\'\),0.053710885504260667822062913501,True
8,8_0,COMPLETED,SOBOL,0.729999999999999982236431605997,13.000000000000000000000000000000,0.000000000000000000000000000000,48,2323,0.107313903909176583395534976262,0.984770194338634663466791607789,str\(\'intersection\'\),0.042237393539398912500892890876,False
9,9_0,COMPLETED,SOBOL,0.729999999999999982236431605997,41.000000000000000000000000000000,0.000000000000000000000000000000,4943,3826,0.659645477218553377696252937312,0.105176900792866942491166071250,str\(\'kl\'\),0.067401842726394545213253195470,True
10,10_0,COMPLETED,SOBOL,0.729999999999999982236431605997,13.000000000000000000000000000000,0.000000000000000000000000000000,3408,247,0.261835862461477497653561385960,0.689010895574465376256512172404,str\(\'kl\'\),0.084223538264632233363293778439,False
11,11_0,COMPLETED,SOBOL,0.729999999999999982236431605997,11.000000000000000000000000000000,0.000000000000000000000000000000,1584,3627,0.941958859166130424434015822044,0.338629964720457810045672886190,str\(\'intersection\'\),0.025441095503047111286987203016,True
