trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,max_window_size,min_window_size,min_p_value
0,0_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.719999999999999973354647408996,4667,1434,3117,0.749780963099002883964772081526
1,1_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,391,3603,414,0.414581437989044954139927767756
2,2_0,COMPLETED,SOBOL,0.560000000000000053290705182008,1.000000000000000000000000000000,0.320000000000000006661338147751,1699,634,3855,0.599855690318532253080263672018
3,3_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3358,4090,1561,0.201731896277610206480446208843
4,4_0,COMPLETED,SOBOL,0.560000000000000053290705182008,0.000000000000000000000000000000,0.119999999999999995559107901499,2662,237,1019,0.120798507943004368447859064872
5,5_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,2293,4942,3723,0.706210777193587269096042291494
6,6_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.470000000000000028865798640254,945,1973,2167,0.279015563216432893600682518809
7,7_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,4010,2893,4460,0.926376600092556290455547696183
8,8_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.589999999999999968913755310496,4334,1171,2384,0.670277820675540758621480108559
9,9_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,641,3963,4702,0.007314214459620416684815236152
10,10_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.810000000000000053290705182008,1989,1619,641,0.945665284090582258791357617156
11,11_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,2986,3203,3330,0.344639966622181215250009245210
12,12_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3662,2471,4097,0.456855187413375829486028578685
13,13_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,1376,2805,1778,0.870581550794094827239177902811
14,14_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.029999999999999998889776975375,67,461,2724,0.174151442810799916838249146167
15,15_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,4971,4503,36,0.524964029162749645784913354873
16,16_0,COMPLETED,SOBOL,0.560000000000000053290705182008,1.000000000000000000000000000000,0.239999999999999991118215802999,4821,489,4937,0.284008460201136736511529079507
17,17_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,231,4533,2314,0.885277180869597946077931283071
18,18_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,1539,2190,3244,0.067764707193709916577262220017
19,19_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3513,2521,873,0.730972684119734927854494799249
20,20_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.950000000000000066613381477509,2822,1806,1708,0.585595520699024207900151850481
21,21_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,2137,3387,4333,0.234539560916554173930492765976
22,22_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.780000000000000026645352591004,789,1044,269,0.810131043175235432407532698562
23,23_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,4170,3838,2638,0.396160338853951521365104326833
24,24_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3866,2102,496,0.137196538923401362142229231722
25,25_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,1113,3019,2889,0.535563721279613713655010087678
26,26_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.029999999999999998889776975375,2460,50,1320,0.478932000924739975644683909195
27,27_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,2518,4758,3930,0.814375865114666530608644734457
28,28_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.460000000000000019984014443253,3189,917,3495,0.990911972331535051417006343399
29,29_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,1843,4375,1100,0.343307517370581627424996895570
30,30_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.270000000000000017763568394003,534,1406,4535,0.641860229142662164214527820150
