trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,n_samples,n_windows,disjoint_training_windows
126,126_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,913,3702,4905,True
127,127_0,COMPLETED,SOBOL,0.729999999999999982236431605997,14.000000000000000000000000000000,0.000000000000000000000000000000,2688,1362,1822,False
128,128_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,2674,4333,3750,True
129,129_0,COMPLETED,SOBOL,0.739999999999999991118215802999,4.000000000000000000000000000000,0.849999999999999977795539507497,938,741,501,False
130,130_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,1367,3057,4950,True
131,131_0,COMPLETED,SOBOL,0.729999999999999982236431605997,19.000000000000000000000000000000,0.000000000000000000000000000000,4431,1968,1782,False
132,132_0,COMPLETED,SOBOL,0.739999999999999991118215802999,6.000000000000000000000000000000,0.829999999999999960031971113494,4026,3144,810,False
133,133_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,2051,1735,2797,True
134,134_0,COMPLETED,SOBOL,0.729999999999999982236431605997,35.000000000000000000000000000000,0.000000000000000000000000000000,60,4408,2108,False
135,135_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,3207,500,4019,True
136,136_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,3573,2812,2494,True
137,137_0,COMPLETED,SOBOL,0.729999999999999982236431605997,22.000000000000000000000000000000,0.000000000000000000000000000000,348,2340,4258,False
138,138_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,2418,4037,1196,True
139,139_0,COMPLETED,SOBOL,0.729999999999999982236431605997,12.000000000000000000000000000000,0.000000000000000000000000000000,4315,1067,3036,False
140,140_0,COMPLETED,SOBOL,0.729999999999999982236431605997,32.000000000000000000000000000000,0.000000000000000000000000000000,4690,4744,4554,False
141,141_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,1704,213,1553,True
142,142_0,COMPLETED,SOBOL,0.729999999999999982236431605997,28.000000000000000000000000000000,0.000000000000000000000000000000,1196,3506,3354,False
143,143_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,3010,1480,272,True
144,144_0,COMPLETED,SOBOL,0.729999999999999982236431605997,30.000000000000000000000000000000,0.000000000000000000000000000000,2831,3648,4075,False
145,145_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,1090,1309,2325,True
146,146_0,COMPLETED,SOBOL,0.729999999999999982236431605997,34.000000000000000000000000000000,0.000000000000000000000000000000,1832,4915,2856,False
147,147_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,4901,72,1024,True
148,148_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,4182,3905,1371,True
149,149_0,COMPLETED,SOBOL,0.729999999999999982236431605997,13.000000000000000000000000000000,0.000000000000000000000000000000,2212,1247,4384,False
150,150_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,532,2631,93,True
151,151_0,COMPLETED,SOBOL,0.729999999999999982236431605997,23.000000000000000000000000000000,0.000000000000000000000000000000,3674,2472,3182,False
152,152_0,COMPLETED,SOBOL,0.729999999999999982236431605997,3.000000000000000000000000000000,0.630000000000000004440892098501,3415,4550,332,False
153,153_0,COMPLETED,SOBOL,0.729999999999999982236431605997,2.000000000000000000000000000000,0.000000000000000000000000000000,195,329,3568,True
154,154_0,COMPLETED,SOBOL,0.729999999999999982236431605997,29.000000000000000000000000000000,0.000000000000000000000000000000,1953,3315,1610,False
155,155_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,3846,1593,4770,True
156,156_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,4535,2926,2627,True
157,157_0,COMPLETED,SOBOL,0.739999999999999991118215802999,5.000000000000000000000000000000,0.569999999999999951150186916493,1544,2149,628,False
158,158_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,723,4153,3846,True
159,159_0,COMPLETED,SOBOL,0.729999999999999982236431605997,10.000000000000000000000000000000,0.000000000000000000000000000000,2542,872,1929,False
160,160_0,COMPLETED,SOBOL,0.729999999999999982236431605997,4.000000000000000000000000000000,0.640000000000000013322676295502,2591,2995,1142,False
161,161_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,694,1903,3051,True
162,162_0,COMPLETED,SOBOL,0.729999999999999982236431605997,33.000000000000000000000000000000,0.000000000000000000000000000000,1437,4220,2362,False
163,163_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,4662,630,4351,True
164,164_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,3797,4463,3379,True
165,165_0,COMPLETED,SOBOL,0.739999999999999991118215802999,10.000000000000000000000000000000,0.969999999999999973354647408996,1983,553,208,False
166,166_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,302,3226,4657,True
167,167_0,COMPLETED,SOBOL,0.739999999999999991118215802999,5.000000000000000000000000000000,0.989999999999999991118215802999,3288,1819,1411,False
168,168_0,COMPLETED,SOBOL,0.729999999999999982236431605997,30.000000000000000000000000000000,0.000000000000000000000000000000,3645,3975,4886,False
169,169_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,581,1002,1807,True
170,170_0,COMPLETED,SOBOL,0.729999999999999982236431605997,24.000000000000000000000000000000,0.000000000000000000000000000000,2338,2699,3608,False
171,171_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,4074,2229,605,True
172,172_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,4930,3562,2123,True
173,173_0,COMPLETED,SOBOL,0.729999999999999982236431605997,14.000000000000000000000000000000,0.000000000000000000000000000000,1783,1532,3964,False
174,174_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,963,4825,904,True
175,175_0,COMPLETED,SOBOL,0.729999999999999982236431605997,4.000000000000000000000000000000,0.000000000000000000000000000000,2938,298,2664,False
176,176_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,3059,4967,1664,True
177,177_0,COMPLETED,SOBOL,0.729999999999999982236431605997,3.000000000000000000000000000000,0.000000000000000000000000000000,1167,127,4756,False
178,178_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,1597,3732,464,True
179,179_0,COMPLETED,SOBOL,0.729999999999999982236431605997,14.000000000000000000000000000000,0.000000000000000000000000000000,4817,1391,3475,False
180,180_0,COMPLETED,SOBOL,0.729999999999999982236431605997,24.000000000000000000000000000000,0.000000000000000000000000000000,4266,2567,3822,False
181,181_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,2448,2410,1992,True
182,182_0,COMPLETED,SOBOL,0.729999999999999982236431605997,33.000000000000000000000000000000,0.000000000000000000000000000000,455,3794,2524,False
183,183_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,3446,1134,770,True
184,184_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,3178,3367,2920,True
185,185_0,COMPLETED,SOBOL,0.719999999999999973354647408996,3.000000000000000000000000000000,0.050000000000000002775557561563,109,1648,999,False
186,186_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,2178,4634,4218,True
187,187_0,COMPLETED,SOBOL,0.729999999999999982236431605997,5.000000000000000000000000000000,0.000000000000000000000000000000,3919,411,2221,False
188,188_0,COMPLETED,SOBOL,0.739999999999999991118215802999,2.000000000000000000000000000000,0.760000000000000008881784197001,4460,4088,78,False
189,189_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,1318,810,3236,True
190,190_0,COMPLETED,SOBOL,0.729999999999999982236431605997,4.000000000000000000000000000000,0.250000000000000000000000000000,811,2814,1277,False
191,191_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,2781,2035,4517,True
192,192_0,COMPLETED,SOBOL,0.729999999999999982236431605997,4.000000000000000000000000000000,0.680000000000000048849813083507,2752,3259,1505,False
193,193_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,855,1854,4597,True
194,194_0,COMPLETED,SOBOL,0.729999999999999982236431605997,2.000000000000000000000000000000,0.239999999999999991118215802999,1286,4522,306,False
195,195_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,4511,620,3316,True
196,196_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,3948,4296,4288,True
197,197_0,COMPLETED,SOBOL,0.729999999999999982236431605997,10.000000000000000000000000000000,0.000000000000000000000000000000,2134,700,2459,False
198,198_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,141,3021,2990,True
199,199_0,COMPLETED,SOBOL,0.739999999999999991118215802999,4.000000000000000000000000000000,0.910000000000000031086244689504,3127,1926,1237,False
200,200_0,COMPLETED,SOBOL,0.729999999999999982236431605997,34.000000000000000000000000000000,0.000000000000000000000000000000,3494,4785,2761,False
