trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,n_samples,const,max_depth,threshold
36,36_0,COMPLETED,SOBOL,0.689999999999999946709294817992,2.000000000000000000000000000000,0.560000000000000053290705182008,2015,1795,6.426665393872187159729492123006,5,0.184161827474832534567994457575
37,37_0,COMPLETED,SOBOL,0.729999999999999982236431605997,12204.000000000000000000000000000000,0.320000000000000006661338147751,2786,4208,0.457326899465173519754301878493,20,0.772756112629547686765363323502
38,38_0,COMPLETED,SOBOL,0.699999999999999955591079014994,7.000000000000000000000000000000,0.949999999999999955591079014994,3799,1032,7.549942637994885963337310386123,6,0.642742381215095526236780187901
39,39_0,COMPLETED,SOBOL,0.689999999999999946709294817992,3.000000000000000000000000000000,0.119999999999999995559107901499,859,3600,4.313333781624213436600712157087,11,0.311185999358072895581983630109
40,40_0,COMPLETED,SOBOL,0.689999999999999946709294817992,18.000000000000000000000000000000,0.289999999999999980015985556747,1157,1919,8.250696164419874634177176631056,19,0.546301912643015419313030633930
41,41_0,COMPLETED,SOBOL,0.670000000000000039968028886506,3.000000000000000000000000000000,0.380000000000000004440892098501,4117,4663,4.848392498645932136014380375855,3,0.378844856368377780331258009028
42,42_0,COMPLETED,SOBOL,0.729999999999999982236431605997,119.000000000000000000000000000000,0.989999999999999991118215802999,3095,255,7.146336697421968864318841951899,12,0.006950041837990283619119757930
43,43_0,COMPLETED,SOBOL,0.689999999999999946709294817992,3.000000000000000000000000000000,0.429999999999999993338661852249,2343,2531,1.011305852057412302258398995036,8,0.915338511483743788588185452682
44,44_0,COMPLETED,SOBOL,0.719999999999999973354647408996,7.000000000000000000000000000000,0.829999999999999960031971113494,1381,819,3.314285450547933553622215185896,10,0.813317415852099601103475379205
45,45_0,COMPLETED,SOBOL,0.699999999999999955591079014994,2270.000000000000000000000000000000,0.469999999999999973354647408996,3422,3231,9.842783047566189935650982079096,15,0.232259223407134424155273677570
46,46_0,COMPLETED,SOBOL,0.709999999999999964472863211995,5.000000000000000000000000000000,0.959999999999999964472863211995,4454,1384,1.917750622807070648434546455974,2,0.352720067907124734674084720609
47,47_0,COMPLETED,SOBOL,0.719999999999999973354647408996,4.000000000000000000000000000000,0.020000000000000000416333634234,205,3952,6.181916561525315323422091751127,16,0.691816349541768405018160592590
48,48_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.010000000000000000208166817117,33,1549,4.444092252025381384328284184448,6,0.118994813498109586191731068539
49,49_0,COMPLETED,SOBOL,0.630000000000000004440892098501,4.000000000000000000000000000000,0.520000000000000017763568394003,4535,3825,8.708124913185834259365947218612,11,0.957228067783638780774424503761
50,50_0,COMPLETED,SOBOL,0.729999999999999982236431605997,7.000000000000000000000000000000,1.000000000000000000000000000000,3223,635,0.783378338616341429734291068598,5,0.578491948571056124883682514337
51,51_0,COMPLETED,SOBOL,0.680000000000000048849813083507,3.000000000000000000000000000000,0.209999999999999992228438827624,1514,3379,7.311437512813136585521078814054,20,0.496814321635290989664923699820
52,52_0,COMPLETED,SOBOL,0.729999999999999982236431605997,18.000000000000000000000000000000,1.000000000000000000000000000000,2427,90,9.614855683121829699189220264088,18,0.273804631367325801427625719953
53,53_0,COMPLETED,SOBOL,0.630000000000000004440892098501,3.000000000000000000000000000000,0.540000000000000035527136788005,2925,2658,3.479386414935812243953705547028,2,0.683086599776521308235999185854
54,54_0,COMPLETED,SOBOL,0.729999999999999982236431605997,4.000000000000000000000000000000,0.969999999999999973354647408996,4247,2103,5.777616463901475540865249058697,13,0.810358277544379279611064248456
55,55_0,COMPLETED,SOBOL,0.640000000000000013322676295502,2.000000000000000000000000000000,0.089999999999999996669330926125,956,4515,2.375179520569741686841780392569,9,0.143551127174869175284754874156
56,56_0,COMPLETED,SOBOL,0.689999999999999946709294817992,3.000000000000000000000000000000,0.260000000000000008881784197001,628,1198,5.062485052879900138123048236594,1,0.877682090274989556988316508068
57,57_0,COMPLETED,SOBOL,0.680000000000000048849813083507,3.000000000000000000000000000000,0.550000000000000044408920985006,3939,3473,1.826353805465623647563688791706,17,0.047506496997550128058573903900
58,58_0,COMPLETED,SOBOL,0.660000000000000031086244689504,3.000000000000000000000000000000,0.780000000000000026645352591004,2607,1612,8.918644507670775212204716808628,10,0.416295697771012773724663702524
59,59_0,COMPLETED,SOBOL,0.650000000000000022204460492503,2.000000000000000000000000000000,0.200000000000000011102230246252,2129,4356,2.949478476956486794335887680063,15,0.506027178646996644850730717735
60,60_0,COMPLETED,SOBOL,0.670000000000000039968028886506,6.000000000000000000000000000000,0.380000000000000004440892098501,1831,2316,0.253168719546869425141011333835,13,0.731460065755993094072096027958
61,61_0,COMPLETED,SOBOL,0.630000000000000004440892098501,3.000000000000000000000000000000,0.330000000000000015543122344752,3520,4885,6.615533084340394331945844896836,7,0.314150896599516282758912666395
62,62_0,COMPLETED,SOBOL,0.709999999999999964472863211995,33.000000000000000000000000000000,0.989999999999999991118215802999,4862,501,3.894962397385388630510760776815,18,0.192897239509969953275003717863
63,63_0,COMPLETED,SOBOL,0.650000000000000022204460492503,2.000000000000000000000000000000,0.050000000000000002775557561563,340,2914,7.993302707588300748398069117684,4,0.851680996200069762025464115140
64,64_0,COMPLETED,SOBOL,0.680000000000000048849813083507,120.000000000000000000000000000000,0.170000000000000012212453270877,378,1081,4.126354373033159106398670701310,17,0.609343321470543708429090656864
65,65_0,COMPLETED,SOBOL,0.709999999999999964472863211995,3.000000000000000000000000000000,0.569999999999999951150186916493,4900,3668,7.761941592884250340489415975753,1,0.464927247818559430392326703441
66,66_0,COMPLETED,SOBOL,0.689999999999999946709294817992,6.000000000000000000000000000000,0.959999999999999964472863211995,3556,1729,0.483187541508115880883877935048,15,0.088386726735159751311421416631
67,67_0,COMPLETED,SOBOL,0.689999999999999946709294817992,3.000000000000000000000000000000,0.220000000000000001110223024625,1867,4160,6.385545123322867944182235078188,10,0.988871379580348763838060222042
68,68_0,COMPLETED,SOBOL,0.719999999999999973354647408996,2.000000000000000000000000000000,0.400000000000000022204460492503,2165,2434,9.315885467068291347914055222645,7,0.779506661126390110183592696558
69,69_0,COMPLETED,SOBOL,0.619999999999999995559107901499,2.000000000000000000000000000000,0.239999999999999991118215802999,2643,4690,2.552273444390855683394647712703,12,0.175437968626618395751037837726
70,70_0,COMPLETED,SOBOL,0.719999999999999973354647408996,20.000000000000000000000000000000,0.989999999999999991118215802999,3977,384,5.458658003854566231893841177225,4,0.304412474611774064303659770303
71,71_0,COMPLETED,SOBOL,0.640000000000000013322676295502,2.000000000000000000000000000000,0.089999999999999996669330926125,667,3109,1.430216781322844354917833697982,18,0.651443055614829069632776281651
72,72_0,COMPLETED,SOBOL,0.709999999999999964472863211995,4.000000000000000000000000000000,0.340000000000000024424906541753,993,1354,6.007754185237922150975009571994,12,0.385625162454321990246342011233
73,73_0,COMPLETED,SOBOL,0.729999999999999982236431605997,3.000000000000000000000000000000,0.489999999999999991118215802999,4284,3942,2.145005909650586684023210182204,6,0.537611588709056342771930303570
74,74_0,COMPLETED,SOBOL,0.699999999999999955591079014994,3020.000000000000000000000000000000,0.959999999999999964472863211995,2959,830,9.846061412881129015772785351146,20,0.908596647860482331537923528231
75,75_0,COMPLETED,SOBOL,0.660000000000000031086244689504,2.000000000000000000000000000000,0.340000000000000024424906541753,2462,3262,3.248144795593805866928960313089,5,0.015678540550172329059996911838
76,76_0,COMPLETED,SOBOL,0.729999999999999982236431605997,16.000000000000000000000000000000,0.989999999999999991118215802999,1549,285,1.179365043702535365000017009152,2,0.223568022063001997645770302370
77,77_0,COMPLETED,SOBOL,0.699999999999999955591079014994,4.000000000000000000000000000000,0.599999999999999977795539507497,3257,2541,6.915419984032400435580711928196,18,0.820096814785152727900197078270
78,78_0,COMPLETED,SOBOL,0.689999999999999946709294817992,6.000000000000000000000000000000,0.969999999999999973354647408996,4573,1907,4.841452110798099006672146060737,9,0.700545755406841608170509516640
79,79_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.010000000000000000208166817117,70,4632,8.310734230718574977458956709597,13,0.345979081694036738614528303515
80,80_0,COMPLETED,SOBOL,0.719999999999999973354647408996,2.000000000000000000000000000000,0.040000000000000000832667268469,162,2036,2.314989198257215274878717536922,3,0.964122347963973891360467405320
81,81_0,COMPLETED,SOBOL,0.680000000000000048849813083507,3.000000000000000000000000000000,0.409999999999999975575093458247,4410,4468,5.784709145012312703215684450697,19,0.110174811314791440408633604875
82,82_0,COMPLETED,SOBOL,0.729999999999999982236431605997,28.000000000000000000000000000000,0.989999999999999991118215802999,3381,138,3.710456017575226805860211243271,7,0.489942779762670421739301218622
83,83_0,COMPLETED,SOBOL,0.709999999999999964472863211995,3.000000000000000000000000000000,0.220000000000000001110223024625,1340,2726,9.446643639476038245561539952178,12,0.587334421377629034566325572086
84,84_0,COMPLETED,SOBOL,0.699999999999999955591079014994,597.000000000000000000000000000000,0.969999999999999973354647408996,2302,701,7.377731057017110849471919209464,15,0.674265720183029770851135253906
85,85_0,COMPLETED,SOBOL,0.709999999999999964472863211995,3.000000000000000000000000000000,0.419999999999999984456877655248,3054,3426,0.779947121300734624860240273847,10,0.280698004394769662361852624599
86,86_0,COMPLETED,SOBOL,0.709999999999999964472863211995,8.000000000000000000000000000000,0.969999999999999973354647408996,4073,1501,8.480717370328493487363630265463,16,0.152394507134333251352487081931
87,87_0,COMPLETED,SOBOL,0.699999999999999955591079014994,3.000000000000000000000000000000,0.130000000000000004440892098501,1114,3757,4.618406921575777701605147740338,2,0.803487613081932061653844812099
88,88_0,COMPLETED,SOBOL,0.689999999999999946709294817992,127.000000000000000000000000000000,0.790000000000000035527136788005,817,513,7.945926959133707612181751755998,8,0.038654432164505127256237670963
89,89_0,COMPLETED,SOBOL,0.689999999999999946709294817992,3.000000000000000000000000000000,0.609999999999999986677323704498,3757,2944,3.917313868896104445127548387973,14,0.884548114873468849239657174621
90,90_0,COMPLETED,SOBOL,0.660000000000000031086244689504,3.000000000000000000000000000000,0.569999999999999951150186916493,2747,2287,6.824022868697531940540557116037,2,0.514841276900842803598834507284
91,91_0,COMPLETED,SOBOL,0.689999999999999946709294817992,3.000000000000000000000000000000,0.179999999999999993338661852249,1976,4875,0.059933833050541583664649891716,17,0.409391974277794334913238571971
92,92_0,COMPLETED,SOBOL,0.689999999999999946709294817992,4.000000000000000000000000000000,0.489999999999999991118215802999,1648,1600,2.990751040768809598802135951701,20,0.321015895074233392758600302841
93,93_0,COMPLETED,SOBOL,0.729999999999999982236431605997,3.000000000000000000000000000000,0.429999999999999993338661852249,3708,4325,8.892631609614007004438462899998,5,0.722607004541903741312580677914
94,94_0,COMPLETED,SOBOL,0.680000000000000048849813083507,6.000000000000000000000000000000,0.959999999999999964472863211995,4709,1228,1.614201998575590435436311054218,11,0.844778269087895772315732756397
95,95_0,COMPLETED,SOBOL,0.680000000000000048849813083507,2.000000000000000000000000000000,0.070000000000000006661338147751,480,3484,5.249617350720801489671885065036,7,0.201712363887578238763609306261
96,96_0,COMPLETED,SOBOL,0.630000000000000004440892098501,3.000000000000000000000000000000,0.149999999999999994448884876874,600,1869,9.732154582216404392625008767936,1,0.629879718163982027512304284755
97,97_0,COMPLETED,SOBOL,0.670000000000000039968028886506,5.000000000000000000000000000000,0.560000000000000053290705182008,4828,4125,3.361550997310318145139262924204,16,0.290890112504363085310643555204
98,98_0,COMPLETED,SOBOL,0.719999999999999973354647408996,7.000000000000000000000000000000,0.959999999999999964472863211995,3672,948,6.128731729310938014521070726914,9,0.169468827316537506977311977607
99,99_0,COMPLETED,SOBOL,0.670000000000000039968028886506,3.000000000000000000000000000000,0.190000000000000002220446049250,1611,3673,2.024595745052211182013479628949,15,0.750390102878212950088254729053
100,100_0,COMPLETED,SOBOL,0.709999999999999964472863211995,17.000000000000000000000000000000,0.989999999999999991118215802999,1938,399,4.952741292749531787364958290709,12,0.979247449396178137881463499070
101,101_0,COMPLETED,SOBOL,0.619999999999999995559107901499,2.000000000000000000000000000000,0.440000000000000002220446049250,2710,2987,8.200165000873617771048884605989,8,0.070721832361072309303118288426
102,102_0,COMPLETED,SOBOL,0.709999999999999964472863211995,4.000000000000000000000000000000,0.719999999999999973354647408996,3876,2410,1.055617278284393112386396751390,19,0.439709121493622678844559459321
103,103_0,COMPLETED,SOBOL,0.670000000000000039968028886506,2.000000000000000000000000000000,0.089999999999999996669330926125,937,4842,7.038514547870494908465843764134,3,0.607272623237222419767533665436
104,104_0,COMPLETED,SOBOL,0.709999999999999964472863211995,5.000000000000000000000000000000,0.680000000000000048849813083507,1234,893,0.370085293081589050689927944404,6,0.375095643660053601475823370492
105,105_0,COMPLETED,SOBOL,0.689999999999999946709294817992,3.000000000000000000000000000000,0.579999999999999960031971113494,4193,3149,6.499148000697606342157541803317,11,0.706514892999082766422702661657
106,106_0,COMPLETED,SOBOL,0.709999999999999964472863211995,4.000000000000000000000000000000,0.959999999999999964472863211995,3017,1300,4.247070874868892786935248295777,4,0.833619180610403409659170392842
107,107_0,COMPLETED,SOBOL,0.709999999999999964472863211995,5.000000000000000000000000000000,0.260000000000000008881784197001,2265,4025,7.640657711573877186594927479746,20,0.245131355796009309244709584164
108,108_0,COMPLETED,SOBOL,0.699999999999999955591079014994,6.000000000000000000000000000000,0.299999999999999988897769753748,1303,2001,5.569533570936881616830760322046,17,0.017749249937012791938917288803
109,109_0,COMPLETED,SOBOL,0.689999999999999946709294817992,2.000000000000000000000000000000,0.309999999999999997779553950750,3345,4589,1.318621262134052729564359651704,3,0.933814763031899919276668242674
110,110_0,COMPLETED,SOBOL,0.729999999999999982236431605997,34.000000000000000000000000000000,1.000000000000000000000000000000,4529,183,9.193094856520183100201393244788,14,0.555276494236663031855982808338
111,111_0,COMPLETED,SOBOL,0.699999999999999955591079014994,3.000000000000000000000000000000,0.050000000000000002775557561563,282,2615,2.675717256519012376969612887478,9,0.395249081484973452393916204528
112,112_0,COMPLETED,SOBOL,0.750000000000000000000000000000,42.000000000000000000000000000000,1.000000000000000000000000000000,112,16,6.700254914225079794221073825611,19,0.789721641385927819456469478610
113,113_0,COMPLETED,SOBOL,0.680000000000000048849813083507,4.000000000000000000000000000000,0.750000000000000000000000000000,4614,2740,0.183048585942946373528172898659,4,0.131074779272079472436374203426
114,114_0,COMPLETED,SOBOL,0.680000000000000048849813083507,11.000000000000000000000000000000,0.650000000000000022204460492503,3143,2187,8.057198335978203118656892911531,13,0.251337777072563772762237022107
115,115_0,COMPLETED,SOBOL,0.699999999999999955591079014994,3.000000000000000000000000000000,0.130000000000000004440892098501,1434,4443,3.806762444158084957024357208866,7,0.668540247946977639337262644403
116,116_0,COMPLETED,SOBOL,0.660000000000000031086244689504,4.000000000000000000000000000000,0.760000000000000008881784197001,2347,1468,1.735161737541668136586281434575,10,0.569913155181333452858893906523
117,117_0,COMPLETED,SOBOL,0.650000000000000022204460492503,4.000000000000000000000000000000,0.330000000000000015543122344752,2845,3899,5.129224991229363261879825586220,14,0.480075221400707963237408648638
118,118_0,COMPLETED,SOBOL,0.699999999999999955591079014994,9.000000000000000000000000000000,0.979999999999999982236431605997,4325,707,2.876824021049775303993101260858,1,0.108347800744697450592290977056
119,119_0,COMPLETED,SOBOL,0.660000000000000031086244689504,19.000000000000000000000000000000,0.140000000000000013322676295502,1035,3295,9.006058000384829398399233468808,16,0.938660533975809840967485797592
120,120_0,COMPLETED,SOBOL,0.660000000000000031086244689504,4.000000000000000000000000000000,0.149999999999999994448884876874,708,2242,3.587647601920179951662248640787,14,0.207437810098752367649055372567
121,121_0,COMPLETED,SOBOL,0.709999999999999964472863211995,3.000000000000000000000000000000,0.369999999999999995559107901499,4019,4967,9.570105256711132213354176201392,9,0.874138522434979692299350517715
122,122_0,COMPLETED,SOBOL,0.689999999999999946709294817992,1202.000000000000000000000000000000,0.979999999999999982236431605997,2528,585,2.425844576285220544065168724046,18,0.743926706379279489844691397593
123,123_0,COMPLETED,SOBOL,0.630000000000000004440892098501,2.000000000000000000000000000000,0.330000000000000015543122344752,2050,2841,5.673133814877830971568073437084,2,0.334781892795115720851129026414
124,124_0,COMPLETED,SOBOL,0.709999999999999964472863211995,6.000000000000000000000000000000,0.770000000000000017763568394003,1752,1116,8.601413683109916163971320202108,5,0.434853769676759815965283451078
125,125_0,COMPLETED,SOBOL,0.670000000000000039968028886506,16.000000000000000000000000000000,0.479999999999999982236431605997,3442,3548,4.497143229319714663461127202027,19,0.516668306060135362756113863725
126,126_0,COMPLETED,SOBOL,0.670000000000000039968028886506,5.000000000000000000000000000000,0.930000000000000048849813083507,4941,1683,7.264611003483646634037995681865,6,0.894415654646232738400613015983
127,127_0,COMPLETED,SOBOL,0.670000000000000039968028886506,5.000000000000000000000000000000,0.050000000000000002775557561563,420,4271,0.893567803782410963187032848509,11,0.056075716949999333815757296406
128,128_0,COMPLETED,SOBOL,0.719999999999999973354647408996,17.000000000000000000000000000000,0.790000000000000035527136788005,401,252,8.440130992243066287983310758136,7,0.984249831549823261944709429372
129,129_0,COMPLETED,SOBOL,0.719999999999999973354647408996,5.000000000000000000000000000000,0.920000000000000039968028886506,4961,2508,4.658380606561899561768314015353,13,0.091576817246153949247933212519
130,130_0,COMPLETED,SOBOL,0.709999999999999964472863211995,4.000000000000000000000000000000,0.880000000000000004440892098501,3461,1950,7.415873348932714215209216490621,4,0.462254442654550068425578501774
131,131_0,COMPLETED,SOBOL,0.660000000000000031086244689504,3.000000000000000000000000000000,0.160000000000000003330669073875,1732,4675,0.742412717340514061170608783868,18,0.614483106615021812402233081229
132,132_0,COMPLETED,SOBOL,0.699999999999999955591079014994,2.000000000000000000000000000000,0.719999999999999973354647408996,2069,1392,3.748600693438202124951885707560,16,0.654130605731159442406408288662
133,133_0,COMPLETED,SOBOL,0.719999999999999973354647408996,2.000000000000000000000000000000,0.289999999999999980015985556747,2509,3980,9.409111619463191189538520120550,1,0.299318857600912424654637788990
134,134_0,COMPLETED,SOBOL,0.719999999999999973354647408996,14.000000000000000000000000000000,0.979999999999999982236431605997,3999,783,2.274405204119160917031194912852,14,0.180075213376432646805724857586
135,135_0,COMPLETED,SOBOL,0.680000000000000048849813083507,5.000000000000000000000000000000,0.100000000000000005551115123126,728,3214,5.824685213945806516733227908844,10,0.776361786982044610461173306248
136,136_0,COMPLETED,SOBOL,0.670000000000000039968028886506,3.000000000000000000000000000000,0.190000000000000002220446049250,1054,2479,1.574227102991193616432497037749,2,0.011026071246713401580175073491
137,137_0,COMPLETED,SOBOL,0.719999999999999973354647408996,8.000000000000000000000000000000,0.400000000000000022204460492503,4306,4735,5.290200134260580888678759947652,18,0.911756746558472497277136881166
138,138_0,COMPLETED,SOBOL,0.729999999999999982236431605997,9.000000000000000000000000000000,1.000000000000000000000000000000,2826,349,3.028281850183382584162927742000,9,0.534908814039081303981504333933
139,139_0,COMPLETED,SOBOL,0.670000000000000039968028886506,3.000000000000000000000000000000,0.380000000000000004440892098501,2366,3073,8.854488107100129568038937577512,13,0.390734004018828295912157955172
140,140_0,COMPLETED,SOBOL,0.699999999999999955591079014994,7.000000000000000000000000000000,0.650000000000000022204460492503,1414,1040,6.861556062059477767434145789593,11,0.348636654868721973521417112352
141,141_0,COMPLETED,SOBOL,0.689999999999999946709294817992,3.000000000000000000000000000000,0.369999999999999995559107901499,3162,3628,0.021792714484035972249964530079,6,0.695421202251687686768377716362
142,142_0,COMPLETED,SOBOL,0.699999999999999955591079014994,5.000000000000000000000000000000,0.969999999999999973354647408996,4633,1759,7.905954447496682746532314922661,20,0.824703130826354047222537246853
143,143_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.010000000000000000208166817117,92,4191,3.957899036383256241578010303783,5,0.220393163541331899013542283683
144,144_0,COMPLETED,SOBOL,0.650000000000000022204460492503,3.000000000000000000000000000000,0.089999999999999996669330926125,301,1633,5.418073339231312957053887657821,15,0.590494059063494169947716727620
145,145_0,COMPLETED,SOBOL,0.709999999999999964472863211995,3.000000000000000000000000000000,0.419999999999999984456877655248,4510,4357,1.470188752846792290540633985074,9,0.485290771471336479514491202281
146,146_0,COMPLETED,SOBOL,0.709999999999999964472863211995,9.000000000000000000000000000000,0.979999999999999982236431605997,3325,1185,9.354027088498696684837341308594,16,0.115284143634140495704443196701
147,147_0,COMPLETED,SOBOL,0.609999999999999986677323704498,3.000000000000000000000000000000,0.179999999999999993338661852249,1323,3441,2.514739710915833814652842193027,1,0.961419082539156089062259979983
148,148_0,COMPLETED,SOBOL,0.699999999999999955591079014994,4.000000000000000000000000000000,0.989999999999999991118215802999,2246,475,0.521331546885892782583482585324,3,0.798363550681620792737192005006
149,149_0,COMPLETED,SOBOL,0.670000000000000039968028886506,3.000000000000000000000000000000,0.489999999999999991118215802999,3037,2907,6.348013773795218028794806741644,19,0.155051589554175722751594435067
150,150_0,COMPLETED,SOBOL,0.670000000000000039968028886506,5.000000000000000000000000000000,0.880000000000000004440892098501,4212,2334,4.085772092357278673091514065163,8,0.277522684860974533371802408510
