trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,n_samples,threshold,outlier_detector_kwargs
1754,1754_0,RUNNING,SOBOL,,,,2882,2277,0.017009678671136500838212413100,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1755,1755_0,RUNNING,SOBOL,,,,620,3030,0.888246959218755405274237091362,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1756,1756_0,RUNNING,SOBOL,,,,1171,1262,0.546207117954269016912860479351,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1757,1757_0,RUNNING,SOBOL,,,,3592,3419,0.423344263652339569681259945355,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1758,1758_0,RUNNING,SOBOL,,,,3754,828,0.768108981214463693021343715372,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1759,1759_0,RUNNING,SOBOL,,,,1485,3863,0.138579108618199831060024962426,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1760,1760_0,RUNNING,SOBOL,,,,1467,1423,0.495779663572087858636194823703,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1761,1761_0,RUNNING,SOBOL,,,,3890,3268,0.599024221250787358705736096454,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1762,1762_0,RUNNING,SOBOL,,,,3454,667,0.195778176777064799596317357100,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1763,1763_0,RUNNING,SOBOL,,,,1191,4015,0.837137085132300895473633772781,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1764,1764_0,RUNNING,SOBOL,,,,483,431,0.742549011610448395082073602680,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1765,1765_0,RUNNING,SOBOL,,,,2903,4875,0.350823410116136047420809518371,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1766,1766_0,RUNNING,SOBOL,,,,4443,2438,0.941189725497737494919192613452,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1767,1767_0,RUNNING,SOBOL,,,,2173,2879,0.089319475093856459668728575707,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1768,1768_0,RUNNING,SOBOL,,,,2190,1173,0.918783163409680136979318376689,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1769,1769_0,RUNNING,SOBOL,,,,4925,4134,0.051194957416504621727781909613,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1770,1770_0,RUNNING,SOBOL,,,,2730,1695,0.642050447558984105356216787186,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1771,1771_0,RUNNING,SOBOL,,,,156,3620,0.266038994586095201011488597942,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1772,1772_0,RUNNING,SOBOL,,,,697,1931,0.171329124635085455752303573718,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1773,1773_0,RUNNING,SOBOL,,,,3430,2760,0.797217536812648175370554781693,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1774,1774_0,RUNNING,SOBOL,,,,4229,158,0.393482258092612002808863280734,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1775,1775_0,RUNNING,SOBOL,,,,1647,4522,0.512201119016855943577581911086,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1776,1776_0,RUNNING,SOBOL,,,,1811,138,0.007354787247255444200544349798,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1777,1777_0,RUNNING,SOBOL,,,,4073,4544,0.898329335289075991966001311084,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1778,1778_0,RUNNING,SOBOL,,,,3271,2144,0.307956357538700098430695106799,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1779,1779_0,RUNNING,SOBOL,,,,847,2546,0.660589082598686205827220874198,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1780,1780_0,RUNNING,SOBOL,,,,294,1756,0.755288512855768257026056744508,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1781,1781_0,RUNNING,SOBOL,,,,2564,3561,0.152801670998334887530134551525,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1782,1782_0,RUNNING,SOBOL,,,,4782,998,0.556044860171154176065044794086,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1783,1783_0,RUNNING,SOBOL,,,,2362,4307,0.413932043062523014054221448532,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1784,1784_0,RUNNING,SOBOL,,,,2027,2263,0.578574912164360299904330986465,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1785,1785_0,RUNNING,SOBOL,,,,4601,3052,0.451935446534305784727081345409,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1786,1786_0,RUNNING,SOBOL,,,,3055,491,0.855664062885567511251849737164,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1787,1787_0,RUNNING,SOBOL,,,,319,4816,0.237707676617428670384768452095,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1788,1788_0,RUNNING,SOBOL,,,,1017,879,0.332285250959917899393758489168,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1789,1789_0,RUNNING,SOBOL,,,,3598,3801,0.700631172774359600730065267271,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1790,1790_0,RUNNING,SOBOL,,,,4060,1403,0.109772827330976721627031622575,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1791,1791_0,RUNNING,SOBOL,,,,1327,3288,0.985030371550470573716040689760,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1792,1792_0,RUNNING,SOBOL,,,,1318,1389,0.600305692750960573356167060410,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1793,1793_0,RUNNING,SOBOL,,,,4049,3292,0.493036528963595621632975962711,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1794,1794_0,RUNNING,SOBOL,,,,3607,896,0.837801278127357385017148772022,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1795,1795_0,RUNNING,SOBOL,,,,1028,3795,0.192677715016528972036269351520,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1796,1796_0,RUNNING,SOBOL,,,,328,503,0.349538860244676452548873157866,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1797,1797_0,RUNNING,SOBOL,,,,3067,4811,0.745295730216428586878407713812,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
