trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,n_samples,const,max_depth,threshold
0,0_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.579999999999999960031971113494,4717,2859,1.697794358894229027612254867563,2,0.794109020352363637051951172907
1,1_0,FAILED,SOBOL,,,,678,1057,6.284179504113272862753092340427,14,0.247849858786910764996136435911
2,2_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.149999999999999994448884876874,2363,4184,2.574710616947151642364133294905,6,0.354815328978002053617046840372
3,3_0,COMPLETED,SOBOL,0.729999999999999982236431605997,2669.000000000000000000000000000000,0.619999999999999995559107901499,3356,2235,7.901883540740237243937826860929,20,0.682781017517670951733066431188
4,4_0,COMPLETED,SOBOL,0.729999999999999982236431605997,12.000000000000000000000000000000,0.190000000000000002220446049250,3109,4840,6.081208902478218547571486851666,17,0.582240415852516846051400989381
5,5_0,COMPLETED,SOBOL,0.739999999999999991118215802999,4526.000000000000000000000000000000,0.369999999999999995559107901499,1486,1632,0.627095548997633200904999739578,9,0.380003145614638937477280933308
6,6_0,COMPLETED,SOBOL,0.729999999999999982236431605997,9.000000000000000000000000000000,0.050000000000000002775557561563,437,3510,9.423698937561363564441307971720,12,0.019209481677040458891259078200
7,7_0,COMPLETED,SOBOL,0.750000000000000000000000000000,34.000000000000000000000000000000,0.950000000000000066613381477509,3856,469,4.788490503593348712740862538340,4,0.938747838146984592277988213027
8,8_0,COMPLETED,SOBOL,0.729999999999999982236431605997,2.000000000000000000000000000000,0.540000000000000035527136788005,4375,3977,9.031181471888906742151448270306,8,0.156734106283634905265600423263
9,9_0,FAILED,SOBOL,,,,250,2185,4.243542306827381871414672787068,18,0.826768657544627805222603456059
10,10_0,COMPLETED,SOBOL,0.729999999999999982236431605997,51.000000000000000000000000000000,0.209999999999999992228438827624,1691,2812,5.533877968938090141648444841849,5,0.711518914720043582633479672950
11,11_0,FAILED,SOBOL,,,,2613,853,0.237075249573215851572882684195,11,0.259777835555374647658055664579
12,12_0,FAILED,SOBOL,,,,3464,3399,3.434510300487279899073200795101,15,0.475078724587336187479280624757
13,13_0,COMPLETED,SOBOL,0.739999999999999991118215802999,11.000000000000000000000000000000,1.000000000000000000000000000000,1922,201,8.604372590164654610589423100464,1,0.553540604200214114705147494533
14,14_0,COMPLETED,SOBOL,0.729999999999999982236431605997,12946.000000000000000000000000000000,0.070000000000000006661338147751,1098,4579,2.402780528005212357101072484511,19,0.906050114475190682128413754981
15,15_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1445.000000000000000000000000000000,0.890000000000000013322676295502,4593,1528,7.141596450879239554865307582077,7,0.110287148630246523151043902544
16,16_0,COMPLETED,SOBOL,0.729999999999999982236431605997,7.000000000000000000000000000000,0.280000000000000026645352591004,4512,4447,3.810463187211193147874155329191,13,0.636315577553585143277814495377
17,17_0,COMPLETED,SOBOL,0.729999999999999982236431605997,72.000000000000000000000000000000,0.330000000000000015543122344752,1051,1405,9.146294607860967929013895627577,3,0.339552617285400648583504334965
18,18_0,FAILED,SOBOL,,,,2179,3278,0.435189107862301194362686374006,16,0.200859515622258177902637044099
19,19_0,COMPLETED,SOBOL,0.729999999999999982236431605997,32.000000000000000000000000000000,0.989999999999999991118215802999,3686,71,5.027562775442377507317814888665,10,0.778321404529735416666369474115
