trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,feature_id,threshold,window_size
0,0_0,COMPLETED,SOBOL,0.020000000000000000416333634234,1983.000000000000000000000000000000,0.000000000000000000000000000000,2036,23,0.766681951642036452199135965202,1491
1,1_0,COMPLETED,SOBOL,0.020000000000000000416333634234,1844.000000000000000000000000000000,0.000000000000000000000000000000,4033,47,0.118736618824303155617094773788,3386
2,2_0,COMPLETED,SOBOL,0.020000000000000000416333634234,1783.000000000000000000000000000000,0.000000000000000000000000000000,3567,11,0.703291393980383872097661424050,1080
3,3_0,COMPLETED,SOBOL,0.020000000000000000416333634234,2383.000000000000000000000000000000,0.000000000000000000000000000000,329,27,0.431756553590297686984200709048,4186
4,4_0,FAILED,SOBOL,,,,1111,2,0.150803258722648020340173502518,4975
5,5_0,COMPLETED,SOBOL,0.020000000000000000416333634234,1859.000000000000000000000000000000,0.000000000000000000000000000000,3098,39,0.984229908576235157369183070841,619
6,6_0,COMPLETED,SOBOL,0.020000000000000000416333634234,1914.000000000000000000000000000000,0.000000000000000000000000000000,4502,18,0.336768155170604599479844409871,2612
7,7_0,COMPLETED,SOBOL,0.020000000000000000416333634234,1930.000000000000000000000000000000,0.000000000000000000000000000000,1255,48,0.548666214255616013772964834061,1967
8,8_0,FAILED,SOBOL,,,,1600,7,0.284223275816068043919671026742,11
9,9_0,COMPLETED,SOBOL,0.020000000000000000416333634234,1932.000000000000000000000000000000,0.000000000000000000000000000000,4838,31,0.574035849055275271268783399137,4405
10,10_0,FAILED,SOBOL,,,,2800,25,0.222896212143823491125260716217,2415
11,11_0,COMPLETED,SOBOL,0.020000000000000000416333634234,1791.000000000000000000000000000000,0.000000000000000000000000000000,802,42,0.884733539341017616308704418771,3021
12,12_0,FAILED,SOBOL,,,,20,13,0.666230015806853814730459362181,3487
13,13_0,COMPLETED,SOBOL,0.020000000000000000416333634234,1984.000000000000000000000000000000,0.000000000000000000000000000000,3267,50,0.441414575435221168131505464771,1631
14,14_0,COMPLETED,SOBOL,0.020000000000000000416333634234,1998.000000000000000000000000000000,0.000000000000000000000000000000,4369,5,0.854486581221222896154188219953,3934
15,15_0,FAILED,SOBOL,,,,2381,36,0.003756807893514633404224989377,790
16,16_0,COMPLETED,SOBOL,0.020000000000000000416333634234,1870.000000000000000000000000000000,0.000000000000000000000000000000,2261,4,0.613599973756819960790664936212,2690
17,17_0,FAILED,SOBOL,,,,4180,35,0.279631123814731818999490542410,2046
18,18_0,COMPLETED,SOBOL,0.020000000000000000416333634234,1921.000000000000000000000000000000,0.000000000000000000000000000000,3381,16,0.926606643270701191283933439991,4740
19,19_0,COMPLETED,SOBOL,0.029999999999999998889776975375,1904.000000000000000000000000000000,0.000000000000000000000000000000,222,53,0.216223490115255129184745896964,385
20,20_0,COMPLETED,SOBOL,0.020000000000000000416333634234,1904.000000000000000000000000000000,0.000000000000000000000000000000,691,24,0.496690463664010151134675652429,1159
21,21_0,COMPLETED,SOBOL,0.020000000000000000416333634234,1959.000000000000000000000000000000,0.000000000000000000000000000000,2600,41,0.646154513197019664261233629077,4264
22,22_0,FAILED,SOBOL,,,,4960,9,0.061113266149535779014900782613,1257
