trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,n_reference_samples,recent_samples_proportion,threshold
48,48_0,COMPLETED,SOBOL,0.770000000000000017763568394003,614.000000000000000000000000000000,0.989999999999999991118215802999,639,645,0.097345909966155885761907029519,0.490745722535997630497917043613
49,49_0,COMPLETED,SOBOL,0.579999999999999960031971113494,67.000000000000000000000000000000,0.080000000000000001665334536938,4859,3623,0.803650502793490928432618147781,0.857294035386294117628835920186
50,50_0,COMPLETED,SOBOL,0.750000000000000000000000000000,551.000000000000000000000000000000,1.000000000000000000000000000000,3524,1477,0.408787587381899353289327336824,0.213646544801071286423521655706
51,51_0,COMPLETED,SOBOL,0.619999999999999995559107901499,66.000000000000000000000000000000,0.500000000000000000000000000000,2112,4139,0.740964484123513122959536758572,0.564524646559730225447992779664
52,52_0,COMPLETED,SOBOL,0.619999999999999995559107901499,95.000000000000000000000000000000,0.089999999999999996669330926125,1277,1987,0.901694875303655885012688031566,0.705749950265511905023174676899
53,53_0,COMPLETED,SOBOL,0.680000000000000048849813083507,120.000000000000000000000000000000,0.600000000000000088817841970013,2991,4957,0.197369957769289616766883455057,0.074122996715828781688628623670
54,54_0,COMPLETED,SOBOL,0.690000000000000057731597280508,377.000000000000000000000000000000,0.380000000000000004440892098501,4172,296,0.590253138402476951185349207663,0.998705446712672695319668036973
55,55_0,COMPLETED,SOBOL,0.670000000000000039968028886506,87.000000000000000000000000000000,0.089999999999999996669330926125,273,2957,0.260055916953831900428895096411,0.351530985653400407375812619648
56,56_0,COMPLETED,SOBOL,0.719999999999999973354647408996,180.000000000000000000000000000000,0.320000000000000006661338147751,533,1676,0.532101753035560287585781225062,0.026575373543426396988342830241
57,57_0,COMPLETED,SOBOL,0.670000000000000039968028886506,183.000000000000000000000000000000,0.660000000000000031086244689504,3813,4019,0.365155884850770218186255533510,0.626846780737862041554819825251
58,58_0,COMPLETED,SOBOL,0.750000000000000000000000000000,396.000000000000000000000000000000,1.000000000000000000000000000000,2806,1238,0.968065482262521981304814744362,0.303689623400568986522074510503
59,59_0,COMPLETED,SOBOL,0.520000000000000017763568394003,93.000000000000000000000000000000,0.029999999999999998889776975375,1717,3266,0.177490966225042928749999759930,0.919601097442209747256924856629
60,60_0,COMPLETED,SOBOL,0.729999999999999982236431605997,385.000000000000000000000000000000,0.609999999999999986677323704498,2396,342,0.466877881206572031835833058722,0.811512475308030833964778594236
61,61_0,COMPLETED,SOBOL,0.709999999999999964472863211995,230.000000000000000000000000000000,1.000000000000000000000000000000,3181,2677,0.635803424684330820149114060769,0.413974927414208659914862664664
62,62_0,COMPLETED,SOBOL,0.729999999999999982236431605997,504.000000000000000000000000000000,1.000000000000000000000000000000,4659,2420,0.030914092494174840591858455241,0.518572125339880618533072720311
63,63_0,COMPLETED,SOBOL,0.690000000000000057731597280508,154.000000000000000000000000000000,0.239999999999999991118215802999,1056,4446,0.823468283824622671041026933381,0.136551791997626431607315566907
64,64_0,COMPLETED,SOBOL,0.729999999999999982236431605997,431.000000000000000000000000000000,0.540000000000000035527136788005,1024,1874,0.046559228615835307474313253806,0.634253869056701669038034197001
65,65_0,COMPLETED,SOBOL,0.700000000000000066613381477509,412.000000000000000000000000000000,0.989999999999999991118215802999,4612,3898,0.870274285342544362542582803144,0.018403999619185925501474443422
66,66_0,COMPLETED,SOBOL,0.530000000000000026645352591004,76.000000000000000000000000000000,0.029999999999999998889776975375,3139,1045,0.482507789056748126466089843234,0.910732972471043455975348024367
67,67_0,COMPLETED,SOBOL,0.670000000000000039968028886506,86.000000000000000000000000000000,0.690000000000000057731597280508,2359,3380,0.682594197930768142867918868433,0.310400079643353810077144316892
68,68_0,COMPLETED,SOBOL,0.770000000000000017763568394003,1035.000000000000000000000000000000,1.000000000000000000000000000000,1671,535,0.952511708334088269545247840142,0.418488705495372426135247678758
69,69_0,COMPLETED,SOBOL,0.609999999999999986677323704498,110.000000000000000000000000000000,0.140000000000000013322676295502,2774,2562,0.130715413814410569282031815419,0.800447672175243485348516969680
70,70_0,COMPLETED,SOBOL,0.729999999999999982236431605997,372.000000000000000000000000000000,1.000000000000000000000000000000,3776,2223,0.516563207378610944608965382940,0.126678658735007054758625599789
71,71_0,COMPLETED,SOBOL,0.670000000000000039968028886506,91.000000000000000000000000000000,0.110000000000000000555111512313,492,4565,0.318395560711622227501038651098,0.524277454320341340654465511761
72,72_0,COMPLETED,SOBOL,0.540000000000000035527136788005,67.000000000000000000000000000000,0.010000000000000000208166817117,305,844,0.605822144320234623471321810939,0.848409804733470052084953749727
73,73_0,COMPLETED,SOBOL,0.700000000000000066613381477509,279.000000000000000000000000000000,0.989999999999999991118215802999,4218,3503,0.306785758525133123164607695799,0.497470410669222484756346602808
74,74_0,COMPLETED,SOBOL,0.729999999999999982236431605997,307.000000000000000000000000000000,0.900000000000000022204460492503,3033,1285,0.917279109492898037103714159457,0.571946085739880816234403937415
75,75_0,COMPLETED,SOBOL,0.690000000000000057731597280508,196.000000000000000000000000000000,0.309999999999999997779553950750,1313,4254,0.244115027612075208285347116544,0.205458946224302052563359666237
76,76_0,COMPLETED,SOBOL,0.660000000000000031086244689504,83.000000000000000000000000000000,0.979999999999999982236431605997,2158,2181,0.393188117485493426883635947888,0.064233638800680642466645053901
77,77_0,COMPLETED,SOBOL,0.630000000000000004440892098501,95.000000000000000000000000000000,0.250000000000000000000000000000,3556,4842,0.694143265487626170973101125128,0.711469630107283590447764254350
78,78_0,COMPLETED,SOBOL,0.810000000000000053290705182008,4807.000000000000000000000000000000,1.000000000000000000000000000000,4896,99,0.081731211798265576695676770669,0.356058995625004148788406155290
79,79_0,COMPLETED,SOBOL,0.579999999999999960031971113494,53.000000000000000000000000000000,0.000000000000000000000000000000,681,3076,0.756814055886119607663431452238,0.987624537898227572441101074219
80,80_0,COMPLETED,SOBOL,0.800000000000000044408920985006,1043.000000000000000000000000000000,1.000000000000000000000000000000,831,267,0.280500517396256310309610171316,0.183861071901395917160826343206
81,81_0,COMPLETED,SOBOL,0.719999999999999973354647408996,413.000000000000000000000000000000,1.000000000000000000000000000000,4746,2928,0.573691624499857444341444079328,0.534617198774591129151190216362
82,82_0,COMPLETED,SOBOL,0.729999999999999982236431605997,418.000000000000000000000000000000,1.000000000000000000000000000000,3718,2016,0.217829189769923686759156566950,0.397854143891483547079701565963
83,83_0,COMPLETED,SOBOL,0.619999999999999995559107901499,84.000000000000000000000000000000,0.089999999999999996669330926125,1996,4987,0.885148948444053562667477308423,0.764280779283493805209559468494
84,84_0,COMPLETED,SOBOL,0.550000000000000044408920985006,82.000000000000000000000000000000,0.029999999999999998889776975375,1473,1428,0.718540089417249006054078108718,0.903499289773404545833557222068
85,85_0,COMPLETED,SOBOL,0.690000000000000057731597280508,140.000000000000000000000000000000,0.700000000000000066613381477509,2874,4091,0.427328657606616590935999511203,0.256446565657854064212983757898
86,86_0,COMPLETED,SOBOL,0.609999999999999986677323704498,134.000000000000000000000000000000,0.119999999999999995559107901499,4370,694,0.781211238587275147438049316406,0.674136965816840572074397641700
87,87_0,COMPLETED,SOBOL,0.640000000000000013322676295502,62.000000000000000000000000000000,0.040000000000000000832667268469,152,3672,0.115871155206114059832422924501,0.042631927667185667840676899232
88,88_0,COMPLETED,SOBOL,0.690000000000000057731597280508,112.000000000000000000000000000000,0.140000000000000013322676295502,342,2371,0.840028503919020286261343244405,0.335424463763833058393970532052
89,89_0,COMPLETED,SOBOL,0.690000000000000057731597280508,245.000000000000000000000000000000,0.869999999999999995559107901499,3927,4397,0.010471023801714180595512360128,0.951457615263760048129881852219
90,90_0,COMPLETED,SOBOL,0.790000000000000035527136788005,926.000000000000000000000000000000,1.000000000000000000000000000000,2611,390,0.652348771560937179536665553314,0.121416022224351757841098731205
91,91_0,COMPLETED,SOBOL,0.579999999999999960031971113494,91.000000000000000000000000000000,0.089999999999999996669330926125,1833,2726,0.446418991247192031845969495407,0.721809404304251112094448217249
92,92_0,COMPLETED,SOBOL,0.690000000000000057731597280508,125.000000000000000000000000000000,1.000000000000000000000000000000,2200,1208,0.158951427750289447926590469251,0.611829152757301875098505661299
93,93_0,COMPLETED,SOBOL,0.709999999999999964472863211995,217.000000000000000000000000000000,0.989999999999999991118215802999,3300,3237,0.990488583160564317608987039421,0.229686904015019538460862236207
94,94_0,COMPLETED,SOBOL,0.589999999999999968913755310496,98.000000000000000000000000000000,0.080000000000000001665334536938,4459,1705,0.346630981652066127995936994921,0.841176151778548986115424668242
95,95_0,COMPLETED,SOBOL,0.700000000000000066613381477509,160.000000000000000000000000000000,0.289999999999999980015985556747,1177,4048,0.554540437258779994600388363324,0.443516866941005005742226785515
96,96_0,COMPLETED,SOBOL,0.760000000000000008881784197001,650.000000000000000000000000000000,1.000000000000000000000000000000,1121,1006,0.924891534099355316911328372953,0.058290125489234928535253743576
97,97_0,COMPLETED,SOBOL,0.640000000000000013322676295502,145.000000000000000000000000000000,0.410000000000000031086244689504,4399,3340,0.225774207670241588985504677112,0.658691010169684898478692502977
98,98_0,COMPLETED,SOBOL,0.739999999999999991118215802999,408.000000000000000000000000000000,1.000000000000000000000000000000,3389,1757,0.612352943394333104620841368160,0.272332720963284369286583341818
99,99_0,COMPLETED,SOBOL,0.589999999999999968913755310496,75.000000000000000000000000000000,0.050000000000000002775557561563,2305,3781,0.287607920879498102362248346253,0.888373598134145181504095489800
100,100_0,COMPLETED,SOBOL,0.709999999999999964472863211995,339.000000000000000000000000000000,0.560000000000000053290705182008,1733,2340,0.076067924149334428807200936262,0.780037553766742330907391078654
101,101_0,COMPLETED,SOBOL,0.670000000000000039968028886506,100.000000000000000000000000000000,0.530000000000000026645352591004,2516,4682,0.773205575285479396185905898164,0.382370528386905772499915201479
102,102_0,COMPLETED,SOBOL,0.770000000000000017763568394003,1557.000000000000000000000000000000,1.000000000000000000000000000000,3992,574,0.388606574339792121275394265467,0.550663777004927412761503546790
103,103_0,COMPLETED,SOBOL,0.690000000000000057731597280508,105.000000000000000000000000000000,0.149999999999999994448884876874,393,2601,0.711371921561658404620231976878,0.168514040533453229864235822788
104,104_0,COMPLETED,SOBOL,0.619999999999999995559107901499,74.000000000000000000000000000000,0.040000000000000000832667268469,52,1402,0.486228925568982950355945149568,0.459510623963549746928691774883
105,105_0,COMPLETED,SOBOL,0.530000000000000026645352591004,67.000000000000000000000000000000,0.089999999999999996669330926125,4275,4371,0.660363011918961961832508222869,0.825944761956110551359699911700
106,106_0,COMPLETED,SOBOL,0.770000000000000017763568394003,509.000000000000000000000000000000,1.000000000000000000000000000000,2939,883,0.049169234819710257167191258532,0.245483174968510853286574047161
107,107_0,COMPLETED,SOBOL,0.700000000000000066613381477509,240.000000000000000000000000000000,0.400000000000000022204460492503,1524,3542,0.847174673317000248573549470166,0.596247027512639804491811901244
108,108_0,COMPLETED,SOBOL,0.830000000000000071054273576010,4898.000000000000000000000000000000,1.000000000000000000000000000000,1940,60,0.514791207823902419171702149470,0.737719827808439698735298861720
109,109_0,COMPLETED,SOBOL,0.719999999999999973354647408996,315.000000000000000000000000000000,1.000000000000000000000000000000,3657,3037,0.338677446180954577759081303157,0.106207049116492271978451356063
110,110_0,COMPLETED,SOBOL,0.579999999999999960031971113494,48.000000000000000000000000000000,0.020000000000000000416333634234,4836,2063,0.951850958058610530088117229752,0.967108676692470914382226965245
111,111_0,COMPLETED,SOBOL,0.690000000000000057731597280508,134.000000000000000000000000000000,0.200000000000000011102230246252,936,4725,0.151865844268351785073534188086,0.320048464847728586502029202165
112,112_0,COMPLETED,SOBOL,0.729999999999999982236431605997,218.000000000000000000000000000000,0.400000000000000022204460492503,776,1899,0.628171811377629674133515891299,0.508374644951894882893839167082
113,113_0,COMPLETED,SOBOL,0.690000000000000057731597280508,196.000000000000000000000000000000,0.989999999999999991118215802999,4997,4870,0.459883000001311326165875925653,0.141880017707124356229897443882
114,114_0,COMPLETED,SOBOL,0.760000000000000008881784197001,1447.000000000000000000000000000000,0.839999999999999968913755310496,3504,228,0.814983827829360962802240919700,0.784804224882274858998698618961
115,115_0,COMPLETED,SOBOL,0.630000000000000004440892098501,55.000000000000000000000000000000,0.719999999999999973354647408996,2092,2889,0.022822716256603599316310493350,0.433857090275734658124662246337
116,116_0,COMPLETED,SOBOL,0.770000000000000017763568394003,1049.000000000000000000000000000000,1.000000000000000000000000000000,1375,733,0.372757301863282930476373167039,0.294398708485066884499303796474
117,117_0,COMPLETED,SOBOL,0.589999999999999968913755310496,75.000000000000000000000000000000,0.050000000000000002775557561563,3090,3711,0.539127351032570034661262070586,0.925971976429224019611297080701
118,118_0,COMPLETED,SOBOL,0.739999999999999991118215802999,649.000000000000000000000000000000,1.000000000000000000000000000000,4112,1545,0.185945106955245131885590126330,0.002600114529952407202428865673
119,119_0,COMPLETED,SOBOL,0.640000000000000013322676295502,73.000000000000000000000000000000,0.040000000000000000832667268469,215,4208,0.976187456320971258527663394489,0.649843608437105979547254719364
120,120_0,COMPLETED,SOBOL,0.709999999999999964472863211995,285.000000000000000000000000000000,0.410000000000000031086244689504,553,429,0.189746672423556445030712325206,0.971875377550721175623493763851
121,121_0,COMPLETED,SOBOL,0.719999999999999973354647408996,330.000000000000000000000000000000,1.000000000000000000000000000000,3833,2765,0.894706418525427538135375016282,0.371534996993839738976816988725
122,122_0,COMPLETED,SOBOL,0.579999999999999960031971113494,84.000000000000000000000000000000,0.130000000000000004440892098501,2668,2488,0.251579788919538249736262969236,0.695430666012689435717675223714
123,123_0,COMPLETED,SOBOL,0.690000000000000057731597280508,177.000000000000000000000000000000,0.350000000000000033306690738755,1581,4515,0.582168186591938141560831354582,0.079573056032881145371860043269
124,124_0,COMPLETED,SOBOL,0.719999999999999973354647408996,165.000000000000000000000000000000,1.000000000000000000000000000000,2455,1588,0.811243115961551630732628836995,0.189793134266510593599619483030
125,125_0,COMPLETED,SOBOL,0.690000000000000057731597280508,219.000000000000000000000000000000,0.780000000000000026645352591004,3240,3931,0.104364607652649279967427276006,0.587399655522778618710333375930
126,126_0,COMPLETED,SOBOL,0.750000000000000000000000000000,822.000000000000000000000000000000,1.000000000000000000000000000000,4560,1169,0.749409821009263343860595796286,0.481576641228049995291371487838
127,127_0,COMPLETED,SOBOL,0.560000000000000053290705182008,70.000000000000000000000000000000,0.020000000000000000416333634234,958,3197,0.416902661129832263764427580099,0.863543110508471767339244706818
128,128_0,COMPLETED,SOBOL,0.729999999999999982236431605997,288.000000000000000000000000000000,0.440000000000000002220446049250,949,2125,0.786015462672337905658537238196,0.424834211155772190071644445197
129,129_0,COMPLETED,SOBOL,0.589999999999999968913755310496,1023.000000000000000000000000000000,0.089999999999999996669330926125,4549,4780,0.110292568311095240396468852850,0.791390591718256430908695620019
130,130_0,COMPLETED,SOBOL,0.810000000000000053290705182008,2498.000000000000000000000000000000,1.000000000000000000000000000000,3209,124,0.723936134099960382215499521408,0.155288412226364025414682146220
131,131_0,COMPLETED,SOBOL,0.680000000000000048849813083507,135.000000000000000000000000000000,0.780000000000000026645352591004,2427,3089,0.422585543652996442620661809997,0.506174269398674381292835278146
132,132_0,COMPLETED,SOBOL,0.760000000000000008881784197001,898.000000000000000000000000000000,1.000000000000000000000000000000,1591,791,0.214944107111543408761278328711,0.647643266344442913862167188199
133,133_0,COMPLETED,SOBOL,0.700000000000000066613381477509,143.000000000000000000000000000000,0.770000000000000017763568394003,2677,3438,0.888687326179817271842864556675,0.016008483024314044268487933209
134,134_0,COMPLETED,SOBOL,0.570000000000000062172489379009,100.000000000000000000000000000000,0.029999999999999998889776975375,3861,1307,0.277023257227614505548984880079,0.932558317240327561137291922932
135,135_0,COMPLETED,SOBOL,0.680000000000000048849813083507,112.000000000000000000000000000000,0.140000000000000013322676295502,584,4270,0.576394172381609726230067280994,0.285375862825661907873353584364
136,136_0,COMPLETED,SOBOL,0.739999999999999991118215802999,346.000000000000000000000000000000,0.470000000000000028865798640254,223,470,0.351236067088320835782866424779,0.092966181384399534937124087719
137,137_0,COMPLETED,SOBOL,0.600000000000000088817841970013,116.000000000000000000000000000000,0.200000000000000011102230246252,4123,2510,0.548764585506171020945487271092,0.693245537320151927751510356757
138,138_0,COMPLETED,SOBOL,0.719999999999999973354647408996,287.000000000000000000000000000000,1.000000000000000000000000000000,3120,2239,0.164666095014661562068170042039,0.362527364734560264558638209564
139,139_0,COMPLETED,SOBOL,0.579999999999999960031971113494,53.000000000000000000000000000000,0.000000000000000000000000000000,1403,4588,0.986065965579822623077177468076,0.978446475218981537302909146092
140,140_0,COMPLETED,SOBOL,0.579999999999999960031971113494,59.000000000000000000000000000000,0.059999999999999997779553950750,2081,1812,0.649784177839756060812703708507,0.870114234201610048380359785369
141,141_0,COMPLETED,SOBOL,0.700000000000000066613381477509,195.000000000000000000000000000000,0.910000000000000031086244689504,3496,3844,0.450275984128937101225176320440,0.472568975508213029446125119648
142,142_0,COMPLETED,SOBOL,0.729999999999999982236431605997,590.000000000000000000000000000000,0.959999999999999964472863211995,4968,1058,0.836353971457108880116493310197,0.585214493369683674828252151201
143,143_0,COMPLETED,SOBOL,0.690000000000000057731597280508,150.000000000000000000000000000000,0.220000000000000001110223024625,746,3405,0.012974425598978996110322015056,0.203186285642907027426673494119
144,144_0,COMPLETED,SOBOL,0.550000000000000044408920985006,80.000000000000000000000000000000,0.029999999999999998889776975375,908,1222,0.520467903861775993412663865456,0.874980476500466508582576352637
145,145_0,COMPLETED,SOBOL,0.709999999999999964472863211995,353.000000000000000000000000000000,1.000000000000000000000000000000,4806,3262,0.313198524553328749853164936212,0.274517853373661635529856539506
146,146_0,COMPLETED,SOBOL,0.640000000000000013322676295502,116.000000000000000000000000000000,0.239999999999999991118215802999,3646,1643,0.957769876930862684716316834965,0.667698646146804075662828381610
147,147_0,COMPLETED,SOBOL,0.690000000000000057731597280508,276.000000000000000000000000000000,0.479999999999999982236431605997,1932,3993,0.126628197425976390944057925481,0.051719031538814304316264980343
148,148_0,COMPLETED,SOBOL,0.719999999999999973354647408996,388.000000000000000000000000000000,0.650000000000000022204460492503,1555,2387,0.480461097843945028618151127375,0.161942913122475135034861182248
149,149_0,COMPLETED,SOBOL,0.690000000000000057731597280508,170.000000000000000000000000000000,0.660000000000000031086244689504,2967,4420,0.685811714945360972883747763262,0.559671439006924620329641584249
150,150_0,COMPLETED,SOBOL,0.780000000000000026645352591004,1695.000000000000000000000000000000,1.000000000000000000000000000000,4284,326,0.043159184260293845247780097907,0.384555686822161069127190557992
151,151_0,COMPLETED,SOBOL,0.579999999999999960031971113494,57.000000000000000000000000000000,0.000000000000000000000000000000,64,2673,0.872382101558148881359500137478,0.766644398672506222069955583720
152,152_0,COMPLETED,SOBOL,0.719999999999999973354647408996,194.000000000000000000000000000000,0.289999999999999980015985556747,420,1451,0.085956426961347462412099673656,0.605269902914762458756570140395
153,153_0,COMPLETED,SOBOL,0.700000000000000066613381477509,260.000000000000000000000000000000,0.969999999999999973354647408996,4023,4106,0.751935605131089701558266824577,0.238896804414689550855044331001
