trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,n_samples,n_windows,disjoint_training_windows
32,32_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,4544,4082,3938,True
33,33_0,COMPLETED,SOBOL,0.709999999999999964472863211995,18.000000000000000000000000000000,0.000000000000000000000000000000,1831,524,2226,False
34,34_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,296,3377,2538,True
35,35_0,COMPLETED,SOBOL,0.699999999999999955591079014994,29.000000000000000000000000000000,0.609999999999999986677323704498,3637,2011,1125,False
36,36_0,COMPLETED,SOBOL,0.660000000000000031086244689504,66.000000000000000000000000000000,0.059999999999999997779553950750,2757,2626,1813,False
37,37_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,1098,1490,4466,True
38,38_0,COMPLETED,SOBOL,0.719999999999999973354647408996,4.000000000000000000000000000000,0.380000000000000004440892098501,2083,4889,405,False
39,39_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,4370,946,3376,True
40,40_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,3832,3640,262,True
41,41_0,COMPLETED,SOBOL,0.709999999999999964472863211995,58.000000000000000000000000000000,0.000000000000000000000000000000,2211,2197,3536,False
42,42_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,697,3877,1350,True
43,43_0,COMPLETED,SOBOL,0.709999999999999964472863211995,10.000000000000000000000000000000,0.000000000000000000000000000000,2944,242,4952,False
44,44_0,COMPLETED,SOBOL,0.650000000000000022204460492503,94.000000000000000000000000000000,0.070000000000000006661338147751,3158,4625,2974,False
45,45_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,405,761,632,True
46,46_0,COMPLETED,SOBOL,0.709999999999999964472863211995,72.000000000000000000000000000000,0.000000000000000000000000000000,1370,2831,4068,False
47,47_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,4751,1774,2034,True
48,48_0,COMPLETED,SOBOL,0.699999999999999955591079014994,70.000000000000000000000000000000,0.110000000000000000555111512313,4882,3074,3678,False
49,49_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,1504,1708,82,True
50,50_0,COMPLETED,SOBOL,0.709999999999999964472863211995,97.000000000000000000000000000000,0.010000000000000000208166817117,595,4405,4770,False
51,51_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,3350,847,1492,True
52,52_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,3056,3981,803,True
53,53_0,COMPLETED,SOBOL,0.709999999999999964472863211995,6.000000000000000000000000000000,0.000000000000000000000000000000,811,37,2841,False
54,54_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,2421,3593,1903,True
55,55_0,COMPLETED,SOBOL,0.709999999999999964472863211995,62.000000000000000000000000000000,0.000000000000000000000000000000,4043,2457,4240,False
56,56_0,COMPLETED,SOBOL,0.719999999999999973354647408996,134.000000000000000000000000000000,0.100000000000000005551115123126,4169,4843,2359,False
57,57_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,1885,1209,3767,True
58,58_0,COMPLETED,SOBOL,0.699999999999999955591079014994,23.000000000000000000000000000000,0.250000000000000000000000000000,995,2731,953,False
59,59_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,2657,1289,2670,True
60,60_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,3456,3153,4647,True
61,61_0,COMPLETED,SOBOL,0.670000000000000039968028886506,46.000000000000000000000000000000,0.010000000000000000208166817117,117,2096,1671,False
62,62_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,1708,4322,3235,True
63,63_0,COMPLETED,SOBOL,0.729999999999999982236431605997,23.000000000000000000000000000000,0.989999999999999991118215802999,4424,458,586,False
64,64_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,4397,4879,3286,True
65,65_0,COMPLETED,SOBOL,0.709999999999999964472863211995,17.000000000000000000000000000000,0.699999999999999955591079014994,1641,1015,320,False
66,66_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,129,2615,4382,True
67,67_0,COMPLETED,SOBOL,0.709999999999999964472863211995,44.000000000000000000000000000000,0.000000000000000000000000000000,3507,1559,1723,False
68,68_0,COMPLETED,SOBOL,0.660000000000000031086244689504,25.000000000000000000000000000000,0.540000000000000035527136788005,2590,3425,1200,False
69,69_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,968,1983,2599,True
70,70_0,COMPLETED,SOBOL,0.699999999999999955591079014994,61.000000000000000000000000000000,0.179999999999999993338661852249,1935,4130,2287,False
71,71_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,4181,496,4013,True
72,72_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,4016,2880,2125,True
73,73_0,COMPLETED,SOBOL,0.709999999999999964472863211995,48.000000000000000000000000000000,0.000000000000000000000000000000,2354,1744,4154,False
74,74_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,822,4674,718,True
75,75_0,COMPLETED,SOBOL,0.709999999999999964472863211995,24.000000000000000000000000000000,0.000000000000000000000000000000,3106,731,3064,False
76,76_0,COMPLETED,SOBOL,0.709999999999999964472863211995,94.000000000000000000000000000000,0.000000000000000000000000000000,3283,3868,4875,False
77,77_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,567,310,1289,True
78,78_0,COMPLETED,SOBOL,0.709999999999999964472863211995,91.000000000000000000000000000000,0.000000000000000000000000000000,1555,3631,3475,False
79,79_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,4893,2265,186,True
80,80_0,COMPLETED,SOBOL,0.709999999999999964472863211995,126.000000000000000000000000000000,0.000000000000000000000000000000,4695,3524,4335,False
81,81_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,1354,2467,1984,True
82,82_0,COMPLETED,SOBOL,0.709999999999999964472863211995,98.000000000000000000000000000000,0.000000000000000000000000000000,466,3912,2922,False
83,83_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,3180,48,898,True
84,84_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,2928,4433,1420,True
85,85_0,COMPLETED,SOBOL,0.709999999999999964472863211995,24.000000000000000000000000000000,0.000000000000000000000000000000,641,798,4704,False
86,86_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,2234,3103,16,True
87,87_0,COMPLETED,SOBOL,0.709999999999999964472863211995,46.000000000000000000000000000000,0.000000000000000000000000000000,3893,1660,3607,False
88,88_0,COMPLETED,SOBOL,0.660000000000000031086244689504,15.000000000000000000000000000000,0.800000000000000044408920985006,4314,4352,491,False
89,89_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,2067,409,3155,True
90,90_0,COMPLETED,SOBOL,0.670000000000000039968028886506,64.000000000000000000000000000000,0.080000000000000001665334536938,1160,3182,1590,False
91,91_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,2780,2047,4552,True
92,92_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,3621,2664,2740,True
93,93_0,COMPLETED,SOBOL,0.699999999999999955591079014994,33.000000000000000000000000000000,0.020000000000000000416333634234,241,1298,1019,False
94,94_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,1853,4776,3833,True
95,95_0,COMPLETED,SOBOL,0.709999999999999964472863211995,35.000000000000000000000000000000,0.000000000000000000000000000000,4606,1218,2429,False
96,96_0,COMPLETED,SOBOL,0.709999999999999964472863211995,9.000000000000000000000000000000,0.939999999999999946709294817992,4624,2568,674,False
97,97_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,1751,1433,3010,True
98,98_0,COMPLETED,SOBOL,0.689999999999999946709294817992,55.000000000000000000000000000000,0.029999999999999998889776975375,220,4988,2072,False
99,99_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,3714,1045,4111,True
100,100_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,2680,4178,3578,True
101,101_0,COMPLETED,SOBOL,0.729999999999999982236431605997,12.000000000000000000000000000000,1.000000000000000000000000000000,1175,621,299,False
102,102_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,2163,3317,4987,True
103,103_0,COMPLETED,SOBOL,0.680000000000000048849813083507,51.000000000000000000000000000000,0.100000000000000005551115123126,4290,1952,1391,False
104,104_0,COMPLETED,SOBOL,0.709999999999999964472863211995,116.000000000000000000000000000000,0.000000000000000000000000000000,3754,4567,4503,False
105,105_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,2289,703,1854,True
106,106_0,COMPLETED,SOBOL,0.709999999999999964472863211995,98.000000000000000000000000000000,0.000000000000000000000000000000,776,2929,3418,False
107,107_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,2865,1873,442,True
108,108_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,3237,3736,2263,True
109,109_0,COMPLETED,SOBOL,0.709999999999999964472863211995,60.000000000000000000000000000000,0.000000000000000000000000000000,325,2294,3980,False
110,110_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,1294,3817,1165,True
111,111_0,COMPLETED,SOBOL,0.709999999999999964472863211995,9.000000000000000000000000000000,0.000000000000000000000000000000,4827,182,2574,False
112,112_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,4961,4041,1713,True
113,113_0,COMPLETED,SOBOL,0.709999999999999964472863211995,7.000000000000000000000000000000,0.000000000000000000000000000000,1425,97,4684,False
114,114_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,518,3496,622,True
115,115_0,COMPLETED,SOBOL,0.709999999999999964472863211995,53.000000000000000000000000000000,0.239999999999999991118215802999,3427,2360,3276,False
116,116_0,COMPLETED,SOBOL,0.709999999999999964472863211995,74.000000000000000000000000000000,0.000000000000000000000000000000,2979,2975,3808,False
117,117_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,888,1610,2394,True
118,118_0,COMPLETED,SOBOL,0.719999999999999973354647408996,69.000000000000000000000000000000,0.170000000000000012212453270877,2500,4462,2706,False
119,119_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,3964,904,995,True
120,120_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,4092,3212,2879,True
121,121_0,COMPLETED,SOBOL,0.709999999999999964472863211995,12.000000000000000000000000000000,0.819999999999999951150186916493,1962,2156,845,False
122,122_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,1075,4225,4281,True
123,123_0,COMPLETED,SOBOL,0.709999999999999964472863211995,13.000000000000000000000000000000,0.000000000000000000000000000000,2577,362,1939,False
124,124_0,COMPLETED,SOBOL,0.689999999999999946709294817992,4.000000000000000000000000000000,0.729999999999999982236431605997,3535,4744,118,False
125,125_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,38,1110,3719,True
126,126_0,COMPLETED,SOBOL,0.699999999999999955591079014994,27.000000000000000000000000000000,0.380000000000000004440892098501,1631,2789,1533,False
127,127_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,4501,1347,4807,True
128,128_0,COMPLETED,SOBOL,0.650000000000000022204460492503,5.000000000000000000000000000000,0.989999999999999991118215802999,4515,3892,25,False
129,129_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,1606,263,3617,True
130,130_0,COMPLETED,SOBOL,0.709999999999999964472863211995,36.000000000000000000000000000000,0.000000000000000000000000000000,13,3660,1431,False
131,131_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,3549,2214,4715,True
132,132_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,2552,2848,2893,True
133,133_0,COMPLETED,SOBOL,0.689999999999999946709294817992,10.000000000000000000000000000000,0.530000000000000026645352591004,1088,1797,869,False
134,134_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,1976,4648,4305,True
135,135_0,COMPLETED,SOBOL,0.709999999999999964472863211995,25.000000000000000000000000000000,0.000000000000000000000000000000,4067,779,1954,False
136,136_0,COMPLETED,SOBOL,0.709999999999999964472863211995,80.000000000000000000000000000000,0.089999999999999996669330926125,3978,3398,3862,False
137,137_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,2475,2027,2458,True
138,138_0,COMPLETED,SOBOL,0.680000000000000048849813083507,459.000000000000000000000000000000,0.059999999999999997779553950750,863,4098,2770,False
139,139_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,2992,545,1049,True
140,140_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,3401,4912,1581,True
141,141_0,COMPLETED,SOBOL,0.709999999999999964472863211995,28.000000000000000000000000000000,0.000000000000000000000000000000,532,964,4542,False
142,142_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,1439,2644,480,True
143,143_0,COMPLETED,SOBOL,0.709999999999999964472863211995,43.000000000000000000000000000000,0.000000000000000000000000000000,4936,1513,3144,False
144,144_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,4814,2713,2278,True
145,145_0,COMPLETED,SOBOL,0.709999999999999964472863211995,36.000000000000000000000000000000,0.000000000000000000000000000000,1319,1266,4004,False
146,146_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,351,4820,1190,True
147,147_0,COMPLETED,SOBOL,0.709999999999999964472863211995,33.000000000000000000000000000000,0.000000000000000000000000000000,3223,1190,2589,False
148,148_0,COMPLETED,SOBOL,0.709999999999999964472863211995,93.000000000000000000000000000000,0.070000000000000006661338147751,2889,4306,4410,False
149,149_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,762,437,1751,True
150,150_0,COMPLETED,SOBOL,0.709999999999999964472863211995,79.000000000000000000000000000000,0.000000000000000000000000000000,2274,3132,3315,False
151,151_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,3780,2080,349,True
152,152_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,4276,4381,3446,True
153,153_0,COMPLETED,SOBOL,0.689999999999999946709294817992,3.000000000000000000000000000000,0.989999999999999991118215802999,2188,829,158,False
154,154_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,1200,3055,4846,True
155,155_0,COMPLETED,SOBOL,0.660000000000000031086244689504,26.000000000000000000000000000000,0.540000000000000035527136788005,2666,1685,1260,False
156,156_0,COMPLETED,SOBOL,0.689999999999999946709294817992,10.000000000000000000000000000000,0.939999999999999946709294817992,3739,3572,727,False
157,157_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,205,2441,3073,True
158,158_0,COMPLETED,SOBOL,0.699999999999999955591079014994,85.000000000000000000000000000000,0.040000000000000000832667268469,1737,3965,2135,False
159,159_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,4648,17,4164,True
160,160_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,4581,3711,2716,True
161,161_0,COMPLETED,SOBOL,0.699999999999999955591079014994,37.000000000000000000000000000000,0.469999999999999973354647408996,1867,2341,1005,False
162,162_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,255,3787,3819,True
163,163_0,COMPLETED,SOBOL,0.709999999999999964472863211995,10.000000000000000000000000000000,0.000000000000000000000000000000,3596,234,2405,False
164,164_0,COMPLETED,SOBOL,0.699999999999999955591079014994,6.000000000000000000000000000000,0.579999999999999960031971113494,2794,4598,593,False
165,165_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,1135,651,3247,True
166,166_0,COMPLETED,SOBOL,0.709999999999999964472863211995,83.000000000000000000000000000000,0.050000000000000002775557561563,2042,2955,1683,False
167,167_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,4328,1825,4654,True
168,168_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,3868,4206,1562,True
169,169_0,COMPLETED,SOBOL,0.709999999999999964472863211995,19.000000000000000000000000000000,0.000000000000000000000000000000,2248,576,4836,False
170,170_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,655,3349,148,True
171,171_0,COMPLETED,SOBOL,0.709999999999999964472863211995,54.000000000000000000000000000000,0.000000000000000000000000000000,2902,1902,3749,False
172,172_0,COMPLETED,SOBOL,0.709999999999999964472863211995,64.000000000000000000000000000000,0.000000000000000000000000000000,3194,2535,4271,False
173,173_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,442,1483,1930,True
174,174_0,COMPLETED,SOBOL,0.719999999999999973354647408996,103.000000000000000000000000000000,0.029999999999999998889776975375,1329,4959,2868,False
175,175_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,4709,1090,834,True
176,176_0,COMPLETED,SOBOL,0.680000000000000048849813083507,45.000000000000000000000000000000,0.550000000000000044408920985006,4919,4695,4978,False
177,177_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,1541,1142,1382,True
178,178_0,COMPLETED,SOBOL,0.689999999999999946709294817992,72.000000000000000000000000000000,0.010000000000000000208166817117,553,2745,3568,False
179,179_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,3308,1374,289,True
180,180_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,3092,3258,2100,True
181,181_0,COMPLETED,SOBOL,0.709999999999999964472863211995,56.000000000000000000000000000000,0.000000000000000000000000000000,847,2127,4139,False
182,182_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,2379,4276,703,True
183,183_0,COMPLETED,SOBOL,0.709999999999999964472863211995,12.000000000000000000000000000000,0.000000000000000000000000000000,4002,328,3039,False
184,184_0,COMPLETED,SOBOL,0.689999999999999946709294817992,28.000000000000000000000000000000,0.750000000000000000000000000000,4205,3027,1137,False
185,185_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,1922,1580,2546,True
186,186_0,COMPLETED,SOBOL,0.670000000000000039968028886506,115.000000000000000000000000000000,0.020000000000000000416333634234,953,4509,2234,False
187,187_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,2615,879,3950,True
188,188_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,3493,3992,3427,True
189,189_0,COMPLETED,SOBOL,0.699999999999999955591079014994,8.000000000000000000000000000000,0.450000000000000011102230246252,154,124,451,False
190,190_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,1666,3443,4513,True
191,191_0,COMPLETED,SOBOL,0.689999999999999946709294817992,36.000000000000000000000000000000,0.550000000000000044408920985006,4382,2392,1864,False
192,192_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,4438,2906,4584,True
193,193_0,COMPLETED,SOBOL,0.709999999999999964472863211995,50.000000000000000000000000000000,0.000000000000000000000000000000,1683,1855,1617,False
194,194_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,92,4549,3181,True
195,195_0,COMPLETED,SOBOL,0.699999999999999955591079014994,18.000000000000000000000000000000,0.560000000000000053290705182008,3470,680,523,False
196,196_0,COMPLETED,SOBOL,0.670000000000000039968028886506,70.000000000000000000000000000000,0.179999999999999993338661852249,2631,3796,2500,False
197,197_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,1009,166,3899,True
198,198_0,COMPLETED,SOBOL,0.719999999999999973354647408996,27.000000000000000000000000000000,0.349999999999999977795539507497,1899,3720,1085,False
199,199_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,4144,2273,2811,True
200,200_0,COMPLETED,SOBOL,0.709999999999999964472863211995,2.000000000000000000000000000000,0.000000000000000000000000000000,4057,4970,906,True
201,201_0,COMPLETED,SOBOL,0.709999999999999964472863211995,33.000000000000000000000000000000,0.000000000000000000000000000000,2396,1021,2934,False
