trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,batch_size,theta,lambida
56,56_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,307,4491,0.960861884355079354236295330338,0.207306576862931246640897597899
57,57_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,2718,1566,0.230329891221877192108991039277,0.580348279884085105351232414250
58,58_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,4994,3681,0.546365649974439260283531893947,0.476516076741740124411705892271
59,59_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.119999999999999995559107901499,2405,190,0.276259928086120654100454885338,0.849123593710362944975145182980
60,60_0,COMPLETED,SOBOL,0.729999999999999982236431605997,2.000000000000000000000000000000,0.089999999999999996669330926125,1701,2745,0.045089417086821050040246205981,0.991877973323687878171028842189
61,61_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,4134,1119,0.775590888999309391316216988344,0.368847181051969508214227744247
62,62_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,3264,4163,0.461521352534834283787290587497,0.699765725679695638206112562330
63,63_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,696,1892,0.731596612741518770306470287323,0.076194272143766283988952636719
64,64_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,663,4535,0.488444137327652405655697975817,0.590100798061117481907444926037
65,65_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,3231,1834,0.687308187381830082429701178626,0.217050529137253755962433388049
66,66_0,COMPLETED,SOBOL,0.739999999999999991118215802999,2.000000000000000000000000000000,0.089999999999999996669330926125,4100,3472,0.003543953406158834723571615655,0.851086375139653683596918654075
67,67_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,1668,88,0.803305420752335352929662803945,0.478455063996836515993749117115
68,68_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,2370,2526,0.501884109609853523714662060229,0.366895820826292018423941954097
69,69_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.119999999999999995559107901499,4959,1027,0.302989538334961949761492405742,0.989935179000720366637722236192
70,70_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,2683,4235,0.988750478607509308837109074375,0.066437946898862718092537704706
71,71_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,271,2131,0.188958549579698570353158970647,0.690033194608986377716064453125
72,72_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,526,3202,0.882836181866377578408844328806,0.920549284130334877218615474703
73,73_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,3094,433,0.183546196987852433535337581816,0.295690030401572601093107550696
74,74_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,4589,4892,0.624353119071014206475922492245,0.651827544374391387727030178212
75,75_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,2157,1557,0.323066609986685182587251574660,0.026427863605320452838887135272
76,76_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,1296,3956,0.123084622542560098712449700997,0.130251107683405281667532449319
77,77_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,3885,2486,0.822405069102719377127641564584,0.505121034219860987057870715944
78,78_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,3483,2874,0.383503393847681561812379413823,0.422851111732423290412441474473
79,79_0,COMPLETED,SOBOL,0.729999999999999982236431605997,2.000000000000000000000000000000,0.089999999999999996669330926125,1072,759,0.684820424152724482880216783087,0.797287093875929664399393459462
80,80_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,1174,3058,0.131596952671371392185051263368,0.096692067436873918584439024926
81,81_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,3606,807,0.923070282432623234747381957277,0.722150757757946903936385751877
82,82_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,3987,3850,0.360876870898529877873528448617,0.334705806275829687024270242546
83,83_0,COMPLETED,SOBOL,0.729999999999999982236431605997,2.000000000000000000000000000000,0.059999999999999997779553950750,1419,2204,0.567053808412700921515181562427,0.959745895728468911833886068052
84,84_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,1966,4803,0.858731262635998415788662896375,0.820830975664779582956498416024
85,85_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,4378,1253,0.067227471193112439684647085869,0.446332176901400090596183645175
86,86_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,2904,3369,0.631417589024081848947389516979,0.622288284480571718404462444596
87,87_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,316,503,0.425210130289196963637721182749,0.247233715152367944378752895318
88,88_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,138,4205,0.744133622783888171170474379323,0.392658052993938300190279733215
89,89_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,2571,1925,0.451134417737368509371265190566,0.765108528412878463598190137418
90,90_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,4826,2790,0.762566134816314966649031248380,0.162380060434341444430828005352
91,91_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,2259,1155,0.055964096024911855198347154783,0.535371319806203227464891369891
92,92_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,1869,3715,0.261787153716105946976711038587,0.682022179476916790008544921875
93,93_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,4280,234,0.554816879983339505955086679023,0.058611574558541178203707744387
94,94_0,COMPLETED,SOBOL,0.729999999999999982236431605997,2.000000000000000000000000000000,0.029999999999999998889776975375,3432,4526,0.245290409732516839769189687104,0.888422562083229450102805913048
95,95_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,843,1611,0.951922910205554195783861359814,0.265446020528674109240085954298
96,96_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,918,3518,0.597031444771587871400697622448,0.222153243701905006579622181562
97,97_0,COMPLETED,SOBOL,0.719999999999999973354647408996,1.000000000000000000000000000000,0.119999999999999995559107901499,3329,36,0.334733536385372287824679915502,0.596689101891592188486868053587
98,98_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,4356,4640,0.894580512789823090180618692102,0.459687834793701788349551407009
99,99_0,COMPLETED,SOBOL,0.739999999999999991118215802999,1.000000000000000000000000000000,0.089999999999999996669330926125,1767,1725,0.156240959195606404774636644106,0.834764354247599871250429259817
100,100_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,2310,4326,0.395263007708638924864175123730,0.946329330326989293098449707031
101,101_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,4742,2046,0.657530409758910527884268049092,0.320833342637866725244322196886
102,102_0,COMPLETED,SOBOL,0.729999999999999982236431605997,2.000000000000000000000000000000,0.059999999999999997779553950750,2623,2596,0.095747695075161759481474632594,0.747292144153267168249499263766
103,103_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,55,960,0.834056801872514186335649810644,0.122230342516675596908903855820
104,104_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,430,4998,0.030926804109942168663494044267,0.267167308749631071673746873785
105,105_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.059999999999999997779553950750,2841,1448,0.791698777671810183242939729098,0.890599744822829997303870186443
106,106_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,4493,3248,0.476638629999849960938718140824,0.037368597779423001759013800438
107,107_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.029999999999999998889776975375,1904,382,0.714553141855914120128545619082,0.660382317731156964768501893559
108,108_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,1509,2944,0.976929747881274623821923341893,0.556553385358303787100453519088
109,109_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,3942,693,0.216188221116270867794284527008,0.184080840842798354461962162532
110,110_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,3697,4047,0.529282153942529087764512496506,0.763448158854618696977922809310
111,111_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,1130,2401,0.291398148422408853619458568573,0.390419959027320129241189761160
112,112_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,997,3765,0.766583197448868269852084722515,0.715113699520006806942262755911
113,113_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,3585,2295,0.036538568894658243757511684180,0.092037162948399781070563108187
114,114_0,COMPLETED,SOBOL,0.729999999999999982236431605997,2.000000000000000000000000000000,0.089999999999999996669330926125,3809,2991,0.724539246544893877910453738878,0.976579495083540694011503546790
115,115_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,1398,877,0.454921663243602947268584557605,0.352962416218593699746008951479
116,116_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,2105,3317,0.225711227122414842538589141441,0.491871662858873626156253067165
117,117_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.119999999999999995559107901499,4673,549,0.955725408879760651714718733274,0.864958872238174025781631826248
118,118_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,3042,4694,0.265788992950227120903861077750,0.191909116717055433509742101705
119,119_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,610,1359,0.535376069915574070989805477438,0.564562496956437787076765744132
120,120_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.029999999999999998889776975375,157,2724,0.356921401443891228577598440097,0.795565839115530248903951360262
121,121_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,2746,1225,0.586540154712833494698998038075,0.420673962453380234638444790107
122,122_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,4845,4120,0.151129735732451059293524053828,0.526363984974101195568607636233
123,123_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,2433,2016,0.919222217756509807351505969564,0.151890943404287104279148934438
124,124_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,1577,4417,0.650935118917189581289051147905,0.005245831513777375089413457232
125,125_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,4145,1717,0.421346871984191240212425100253,0.630126797426492024634114841319
126,126_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,3140,3663,0.854791076118871617772754234466,0.297350373934954392840523951236
127,127_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.119999999999999995559107901499,707,279,0.086729040891677142144366996490,0.922787352072074962272552056675
128,128_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,724,3926,0.626855008877068797801257460378,0.346198538336902839063213832560
129,129_0,COMPLETED,SOBOL,0.739999999999999991118215802999,2.000000000000000000000000000000,0.089999999999999996669330926125,3155,2437,0.427746491361781944195996629787,0.971644260833039896674279134459
130,130_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,4162,2825,0.863994982427544910841277214786,0.085273338975384832538750856656
131,131_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.089999999999999996669330926125,1593,730,0.063990000245533890099736140655,0.710178396489471230879075847042
132,132_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,2456,3134,0.363442711257934536472902209425,0.571322456235066056251525878906
133,133_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,4868,424,0.562581749993935176235027029179,0.196840670306235560049756827539
134,134_0,COMPLETED,SOBOL,0.729999999999999982236431605997,2.000000000000000000000000000000,0.000000000000000000000000000000,2768,4882,0.128268989765085272836131480290,0.871719000678509492452405993390
135,135_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,181,1489,0.928304433628730496508296710090,0.496803032414987688625274131482
136,136_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,587,2555,0.248816563350241631846770928860,0.143059829527512200053607216432
137,137_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,3018,1076,0.946399086502101249962493056955,0.515706725854426673016916993220
138,138_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,4650,4284,0.259510837016347806205374126876,0.411842898767441512042353224388
139,139_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,2081,2160,0.559090836999285967223727311648,0.784908514933660650392255320185
140,140_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,1382,4603,0.757134708322118932244393363362,0.931622161481529431625858705956
141,141_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,3794,1844,0.059521723488625145892516599133,0.308011566529050484497531670058
142,142_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,3569,3481,0.748376195262465571111931694759,0.638961779715493283227090159926
143,143_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,982,156,0.448765674058813568425563289566,0.015906836356967688633767821216
144,144_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,1113,3705,0.984186960719991454915600570530,0.839578953893855173262750213325
145,145_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,3682,165,0.191493913372699164909818136948,0.466572347279638033334947522235
146,146_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,3926,4458,0.507148737372364877273867023177,0.601503766600042566459194404160
147,147_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,1495,1601,0.299753034897427994565077824518,0.229037705997005097691143760130
148,148_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,1881,4156,0.006110791045147926162095508573,0.117419423531740910182641357551
149,149_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,4468,1895,0.798834300074074410424884717941,0.740411550270393514772138132685
150,150_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,2819,2761,0.485115206911321705796069636563,0.316022611403837805355010459607
151,151_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.119999999999999995559107901499,406,1106,0.692541430606972374661722824385,0.939448563564568739359117444110
152,152_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,78,4813,0.387030544744990767647152551945,0.671162590872496411797953896894
153,153_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,0.000000000000000000000000000000,2646,1322,0.679297538189776228811922464956,0.046076697634533050895733197194
