trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,n_reference_samples,n_recent_samples,threshold,stability_offset
54,54_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,916,2206,3842,0.455376155691221362609155676182,0.00000000001
55,55_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,2562,4187,1367,0.699567963561043115738868891640,0.000001
56,56_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,2959,1019,4347,0.819062147427350284445424222213,0.0000000001
57,57_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,1147,2863,1873,0.088399247489869589577970998562,0.00001
58,58_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,1735,1560,3420,0.655695305978879372510448320099,0.8
59,59_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,4786,4559,905,0.376417575480416433109098761634,0.000000000001
60,60_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3807,2104,2151,0.347316435113549260016441166954,0.001
61,61_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,2170,4006,4674,0.622452317427843793140596062585,0.1
62,62_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1560.000000000000000000000000000000,0.660000000000000031086244689504,263,320,616,0.184017180273309349791688305231,0.0001
63,63_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3138,3573,3103,0.910538224590942246727820474916,0.4
64,64_0,COMPLETED,SOBOL,0.550000000000000044408920985006,663.000000000000000000000000000000,0.000000000000000000000000000000,3188,1236,456,0.085556603971868760982744106514,0.1
65,65_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,293,3008,2931,0.819857004828751123604035910830,0.4
66,66_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,2120,1343,2008,0.389251809140667315300987638693,0.2
67,67_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3776,4415,4524,0.641010301964357487314316585980,0.001
68,68_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,4817,1891,3278,0.611878526598215066734098854795,0.0001
69,69_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,1785,3877,754,0.355977709706872702533075880638,0.7
70,70_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,1117,533,4187,0.915506167465820919204588790308,0.01
71,71_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,2909,3702,1700,0.177063435105606903352537528917,0.00001
72,72_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,2515,1875,3994,0.312135508667677641359006202038,0.7
73,73_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,888,4869,1508,0.532950402930378874799544064444,0.0001
74,74_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,1544,704,3709,0.226753292394801964082517997667,0.00000000001
75,75_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,4430,2554,1187,0.992485072383657129790890394361,0.3
76,76_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,4163,10,2440,0.776014803789556006918815000972,0.5
77,77_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,2360,3258,4956,0.006628480304032563844018888233,0.0000000001
78,78_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,521,2413,263,0.690700159253552548044297054730,0.0000001
79,79_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3582,4322,2738,0.466230714058503525887289242746,0.00001
80,80_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3740,2255,1275,0.903217247946187851148636127618,0.1
81,81_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,366,4177,3758,0.128955602267757069023801363983,0.3
82,82_0,COMPLETED,SOBOL,0.550000000000000044408920985006,2405.000000000000000000000000000000,1.000000000000000000000000000000,2203,168,951,0.567398353558033696764084652386,0.5
83,83_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,4318,3402,3476,0.340003072604536993317481119448,0.4
84,84_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,4587,878,4721,0.431479153485968713876985702882,0.000000001
85,85_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,1389,2702,2206,0.663016282623633768089632667397,0.6
86,86_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,731,1701,2505,0.095712609998881814643567622625,0.5
87,87_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,2670,4720,27,0.874116111297160380821935632412,0.00000000001
88,88_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3067,388,3010,0.738076440205797545957011607243,0.000000001
89,89_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,961,3544,534,0.479250233696773664249235480384,0.000001
90,90_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,1628,2035,4601,0.793208297464996547887494671158,0.2
91,91_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,4971,4035,2088,0.049890748538076880314040550957,0.00001
92,92_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3933,1491,831,0.204015759849920874646755919457,0.0000000001
93,93_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,1965,4589,3357,0.950988328156992746009734673862,0.6
94,94_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,136,1088,1780,0.259095258772373215894191389452,0.7
95,95_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3343,2834,4264,0.521576492097228783251239292440,0.00000001
96,96_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3375,1267,3660,0.843384062463417683019883952511,0.7
97,97_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,21,4500,1134,0.124435540108010167514862587268,0.000000001
98,98_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,1943,1155,3962,0.680103859692811951731528097298,0.6
99,99_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,4038,3079,1477,0.412502376612275845069177648838,0.000001
100,100_0,COMPLETED,SOBOL,0.550000000000000044408920985006,659.000000000000000000000000000000,0.969999999999999973354647408996,4871,613,231,0.317127800604328491385075494691,0.4
101,101_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,1655,3631,2707,0.588384310500696283696697719279,0.8
102,102_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,1071,1966,2390,0.153780033532530058248966042811,0.0001
103,103_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3030,3792,4903,0.876383575268089742849042522721,0.001
104,104_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,2799,633,1884,0.509425730289891354196640804730,0.4
105,105_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,674,2634,4398,0.273255143022164692645503691892,0.01
106,106_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,1270,1790,350,0.953392936728894691000846250972,0.00001
107,107_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,4633,4945,2827,0.203500347364693884300024251388,0.0000001
108,108_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,4276,2499,4080,0.045476959897205231075911768812,0.00000000001
109,109_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,2328,4246,1597,0.799511404881253828769160918455,0.5
110,110_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,418,81,3154,0.489511738073080793220981377090,0.0000000001
111,111_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3606,3177,629,0.729824173524975750027010690246,0.2
112,112_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3448,254,4634,0.167836499564349650448491502175,0.01
113,113_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,573,3327,2118,0.926742221731692517039391532307,0.3
114,114_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,2485,2326,3060,0.363255367012694452277798973228,0.8
115,115_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,4122,4096,586,0.606490069096907946644137155090,0.0000000001
116,116_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,4476,1630,1830,0.639520339589566000348952456989,0.000000000001
117,117_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,1425,4801,4316,0.392631086573004717266144325549,0.0000001
118,118_0,COMPLETED,SOBOL,0.540000000000000035527136788005,1297.000000000000000000000000000000,0.589999999999999968913755310496,832,792,864,0.834991557938978057329393323016,0.7
119,119_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,2644,2778,3387,0.072431292274966835309513157881,0.00000001
120,120_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,2872,2116,1056,0.440371710240840930072891978853,0.001
121,121_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,1226,3965,3581,0.714550040628761040650829272636,0.000000001
122,122_0,COMPLETED,SOBOL,0.550000000000000044408920985006,987.000000000000000000000000000000,0.969999999999999973354647408996,1811,464,1397,0.026639887357130648953829066272,0.8
123,123_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,4717,3459,3884,0.754114200649782961960454485961,0.6
124,124_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3881,1012,2628,0.974482845399528785357290416869,0.1
125,125_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,2098,2919,154,0.242866200603544718505943933451,0.000000000001
126,126_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,179,1411,4826,0.560698664179071770696793919342,0.0000001
127,127_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3220,4659,2311,0.282378009723499412420011367431,0.9
128,128_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3242,52,2535,0.598131631137803210229719752533,0.5
129,129_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,161,3207,12,0.369657031571492544763657406293,0.00000001
130,130_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,2076,2372,4695,0.932907848082482837881457271578,0.1
131,131_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3897,4373,2208,0.159729328084737054460617855511,0.0001
132,132_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,4695,1819,964,0.064080405248329044831656631231,0.8
133,133_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,1828,4915,3438,0.841400780865922515161514638748,0.000001
134,134_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,1249,760,1266,0.398789043020457034671721885388,0.000000001
135,135_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,2855,2507,3781,0.631405490770935995392676431948,0.9
136,136_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,2626,1917,1776,0.762472657198086434249262310914,0.00000000001
137,137_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,855,3841,4292,0.020238204209133983657586952631,0.0000001
138,138_0,COMPLETED,SOBOL,0.550000000000000044408920985006,2093.000000000000000000000000000000,1.000000000000000000000000000000,1441,506,849,0.708384395688772205978978036001,0.6
139,139_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,4455,3739,3324,0.448478900309652095401702354138,0.9
140,140_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,4138,1204,4580,0.290728907903656352829102615942,0.2
141,141_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,2464,3030,2094,0.554289430098608093544498842675,0.00000001
142,142_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,555,1375,3045,0.236708233002573265046919459564,0.00001
143,143_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3470,4393,523,0.982597705371677898611437740328,0.0000000001
144,144_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3628,1538,4213,0.421827690839767455166509080300,0.5
145,145_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,400,4532,1699,0.672720090594142727802307035745,0.3
146,146_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,2306,1041,3247,0.117303037488833070134397473794,0.1
147,147_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,4293,2890,770,0.852473338482901410451120227663,0.6
148,148_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,4612,337,2017,0.885716566834598761914776332560,0.2
149,149_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,1286,3586,4500,0.146403934337198726733930698174,0.7
150,150_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,697,2087,443,0.581244249513372723825455068436,0.9
151,151_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,2782,3994,2968,0.326209525691345314513114317378,0.01
152,152_0,COMPLETED,SOBOL,0.550000000000000044408920985006,652.000000000000000000000000000000,0.979999999999999982236431605997,3013,900,245,0.194175014548003677106180475676,0.00000001
153,153_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,1094,2670,2771,0.960776724416762539782155272405,0.000000000001
154,154_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,1671,1679,2444,0.280387664230540401000268957432,0.000001
155,155_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,4850,4752,4928,0.500336435681208779868711644667,0.8
156,156_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,4055,2218,3674,0.720491170804947622663405581989,0.0000001
157,157_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,1922,4204,1198,0.496887848421931288545039251403,0.01
158,158_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3,205,4015,0.806651477022096496938274867716,0.00000000001
159,159_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3398,3376,1502,0.036395223656669258016638224262,0.6
160,160_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3322,2442,895,0.330563353013247240852479080786,0.000001
161,161_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,152,4292,3371,0.574881180778145761678388225846,0.2
162,162_0,COMPLETED,SOBOL,0.540000000000000035527136788005,548.000000000000000000000000000000,1.000000000000000000000000000000,1988,137,1805,0.136202391279861334538736628019,0.1
163,163_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3915,3131,4317,0.894028794834390239110177844850,0.00001
