trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary
61,61_0,FAILED,SOBOL,,,,4984,0.029282736957073212530344719084,0.087167284602299333062802588756,2961,3686,763
62,62_0,FAILED,SOBOL,,,,2651,0.755887602759525156770337162015,0.601139465710148201971207981842,1181,4730,1261
63,63_0,FAILED,SOBOL,,,,1312,0.453873668843880306855709250158,0.355913840938359482546360368360,4788,2475,3147
64,64_0,FAILED,SOBOL,,,,1253,0.895383828440681095450770499156,0.564459718206897331782556648250,346,400,4277
65,65_0,COMPLETED,SOBOL,0.540000000000000035527136788005,14008.000000000000000000000000000000,1.000000000000000000000000000000,2589,0.316342767594382179296985668771,0.322428122997283961304049171304,4234,2989,1162
66,66_0,FAILED,SOBOL,,,,4924,0.585789203539490710426207442652,0.864880514118820387103880875657,2250,4188,1816
67,67_0,FAILED,SOBOL,,,,1105,0.139546406861394634013606719236,0.123359801774844526911500963706,3638,1776,3700
68,68_0,COMPLETED,SOBOL,0.540000000000000035527136788005,8605.000000000000000000000000000000,1.000000000000000000000000000000,425,0.748203448941931137383676286845,0.431080657765269270598196271749,2898,2144,4559
69,69_0,FAILED,SOBOL,,,,4086,0.040512526663020256845193500794,0.674119222426787012558691003505,1820,4399,176
70,70_0,FAILED,SOBOL,,,,3316,0.799214289072901040711371933867,0.138452215960249314097296746695,4822,3431,2178
71,71_0,COMPLETED,SOBOL,0.530000000000000026645352591004,5429.000000000000000000000000000000,1.000000000000000000000000000000,2133,0.473821623526513580060282038176,0.880976090688258439698188340117,1244,687,2792
72,72_0,FAILED,SOBOL,,,,2444,0.529013164196163399033423502260,0.202805587220937000303422337311,1515,2569,3210
73,73_0,FAILED,SOBOL,,,,3627,0.199717688970267759351884251373,0.941493831774219858132823901542,2597,312,1363
74,74_0,FAILED,SOBOL,,,,3773,0.952636970719322517808791417337,0.495436648244038213562134842505,919,1278,670
75,75_0,COMPLETED,SOBOL,0.530000000000000026645352591004,4208.000000000000000000000000000000,1.000000000000000000000000000000,112,0.256637226702645437903527181334,0.734635771945118865033919064444,4502,4022,3826
76,76_0,FAILED,SOBOL,,,,792,0.865236833736300448016720565647,0.800646827554330253740033640497,3914,4897,2966
77,77_0,FAILED,SOBOL,,,,4611,0.407295304145663950023958932434,0.062965552452951670248104676375,21,2310,2311
78,78_0,FAILED,SOBOL,,,,2901,0.682653605291619891559662391955,0.500227695375680903033810409397,3338,1107,348
79,79_0,FAILED,SOBOL,,,,1564,0.107507799474522477978233325757,0.262031734058633447581598829856,1945,3519,4694
80,80_0,FAILED,SOBOL,,,,1768,0.624862911721691505206877081946,0.984766153976321167995422456443,4865,1597,2424
81,81_0,FAILED,SOBOL,,,,3104,0.085046699466183775517613696593,0.245185153866186750226674462283,945,4321,3077
82,82_0,FAILED,SOBOL,,,,4502,0.825232757542282313600878751458,0.692136284520849631718419914250,3039,2884,4884
83,83_0,COMPLETED,SOBOL,0.540000000000000035527136788005,13426.000000000000000000000000000000,1.000000000000000000000000000000,683,0.402133509390056154142456534828,0.452040594477206458812190703611,1619,609,539
84,84_0,COMPLETED,SOBOL,0.530000000000000026645352591004,8161.000000000000000000000000000000,1.000000000000000000000000000000,310,0.978631985196843690033574603149,0.010805630305781958877542336950,2441,791,1555
85,85_0,FAILED,SOBOL,,,,3971,0.310164952306076879828822256968,0.751332686781883252180591625802,3546,3223,3399
86,86_0,FAILED,SOBOL,,,,3513,0.537708865985274342413902104454,0.311225950334221124204958641712,596,4579,3936
87,87_0,COMPLETED,SOBOL,0.530000000000000026645352591004,9130.000000000000000000000000000000,1.000000000000000000000000000000,2330,0.235458804633468382627725645762,0.552263889675959962488605015096,4200,2010,784
88,88_0,COMPLETED,SOBOL,0.579999999999999960031971113494,2194.000000000000000000000000000000,1.000000000000000000000000000000,2018,0.757747112825512880718292763049,0.371680874800309535288533879793,3226,3881,52
89,89_0,FAILED,SOBOL,,,,3200,0.467196736153215164133456482887,0.616680077556520656045790929056,2117,1450,4439
90,90_0,FAILED,SOBOL,,,,4283,0.692848085382953282618245793856,0.071263170272111889258503936162,3900,92,2593
91,91_0,COMPLETED,SOBOL,0.530000000000000026645352591004,10203.000000000000000000000000000000,1.000000000000000000000000000000,622,0.020486749229952694317802297519,0.815747686812654082544327138748,290,2659,1976
92,92_0,FAILED,SOBOL,,,,994,0.596920711223036026815691457159,0.631801044750958662454820569110,640,3740,961
93,93_0,FAILED,SOBOL,,,,4814,0.177723320983350280277690558250,0.387747898360714327026244063745,4565,1015,4077
94,94_0,COMPLETED,SOBOL,0.560000000000000053290705182008,13536.000000000000000000000000000000,1.000000000000000000000000000000,2791,0.919916218748316194542269386147,0.924432581657543828157486132113,1294,2450,3579
95,95_0,FAILED,SOBOL,,,,1455,0.368407876463606953620910644531,0.180890314415097230860141053199,2719,4726,1694
96,96_0,FAILED,SOBOL,,,,1494,0.572498137535527362729226297233,0.475595024706795821423099823733,4074,722,1928
97,97_0,COMPLETED,SOBOL,0.540000000000000035527136788005,11990.000000000000000000000000000000,1.000000000000000000000000000000,2675,0.153293609043583273221500462569,0.731086294598877417527660327323,506,3289,2563
98,98_0,FAILED,SOBOL,,,,4697,0.881841490380465997667158717377,0.206356878872960808335434990113,3479,4512,4468
99,99_0,FAILED,SOBOL,,,,1034,0.330341238114982838069977333362,0.961333641005679973012831851520,2411,2080,102
100,100_0,COMPLETED,SOBOL,0.540000000000000035527136788005,10415.000000000000000000000000000000,1.000000000000000000000000000000,505,0.782055476335808630317103506968,0.528869356296956527607733278273,1669,1819,1585
101,101_0,FAILED,SOBOL,,,,4323,0.491497009644284832408089869205,0.272374924020841735483600132284,3048,4096,3453
102,102_0,FAILED,SOBOL,,,,3240,0.730793371584266382434691422532,0.790305630354210753019117419171,1093,3110,4205
103,103_0,FAILED,SOBOL,,,,1901,0.058439173683524130165078958044,0.034321898769587279309778438119,4971,386,1068
104,104_0,COMPLETED,SOBOL,0.520000000000000017763568394003,6224.000000000000000000000000000000,1.000000000000000000000000000000,2213,0.938608045514673028364427409542,0.854537881832569845563796206989,2747,3514,549
105,105_0,FAILED,SOBOL,,,,3552,0.270149102643132188461549958447,0.094718534944579005352416345431,1364,1239,4952
106,106_0,FAILED,SOBOL,,,,4010,0.515235503612086143121473469364,0.593102799342945186111819566577,4652,2227,3008
107,107_0,COMPLETED,SOBOL,0.530000000000000026645352591004,6909.000000000000000000000000000000,1.000000000000000000000000000000,193,0.212978304008021951387874537431,0.332768940977752225585106771177,768,4951,2415
108,108_0,COMPLETED,SOBOL,0.560000000000000053290705182008,12623.000000000000000000000000000000,1.000000000000000000000000000000,721,0.664757409237325180839661697973,0.142001135630533098508365696944,182,3949,930
109,109_0,FAILED,SOBOL,,,,4384,0.124948335234075780242335440562,0.900817320134490673311233877030,3754,1380,4025
110,110_0,FAILED,SOBOL,,,,2987,0.847591909738257487383350508026,0.411241421081125713143933353422,2106,161,3312
111,111_0,FAILED,SOBOL,,,,1806,0.424484571566805246600750933794,0.670568309994414413210961356526,3178,2593,1408
112,112_0,FAILED,SOBOL,,,,1682,0.842885773418471262452555947675,0.084523920081555847794163582876,1098,1898,3835
113,113_0,COMPLETED,SOBOL,0.540000000000000035527136788005,14150.000000000000000000000000000000,1.000000000000000000000000000000,2863,0.384936153808608627624465725603,0.841470836119726284252351433679,4713,4642,739
114,114_0,FAILED,SOBOL,,,,4573,0.642751967664808021574174290436,0.345959718255326176272745897222,1772,3189,1295
115,115_0,FAILED,SOBOL,,,,910,0.067613300099968909329106736550,0.603417334984987951962409624684,2887,932,3200
116,116_0,COMPLETED,SOBOL,0.540000000000000035527136788005,3535.000000000000000000000000000000,1.000000000000000000000000000000,74,0.551493666680529681656253160327,0.919910956146195557536771048035,3708,487,4841
117,117_0,FAILED,SOBOL,,,,3891,0.222191053202375782271715820571,0.162021790809929372434439187600,2279,2899,435
118,118_0,FAILED,SOBOL,,,,3745,0.992652818523347413304236397380,0.650671382661908825895125119132,4362,4277,2222
119,119_0,COMPLETED,SOBOL,0.550000000000000044408920985006,8832.000000000000000000000000000000,1.000000000000000000000000000000,2406,0.296661164525896303700847056461,0.392267709566280264876780847771,433,1690,2820
120,120_0,COMPLETED,SOBOL,0.530000000000000026645352591004,3996.000000000000000000000000000000,1.000000000000000000000000000000,2093,0.710251022629439843214527172677,0.711005202217027565403384414822,1954,4808,3651
121,121_0,FAILED,SOBOL,,,,3432,0.002567238602787256206150257043,0.456562777664512420283671190191,3388,2396,1788
122,122_0,FAILED,SOBOL,,,,4202,0.774914017440751168308565866027,0.980245963551104049216178282222,128,1020,1192
123,123_0,COMPLETED,SOBOL,0.530000000000000026645352591004,9913.000000000000000000000000000000,1.000000000000000000000000000000,385,0.449513261875137681844449843993,0.226314243407920001605049264981,4062,3609,4325
124,124_0,FAILED,SOBOL,,,,1221,0.933450464930385304107574029331,0.285502406936138874993247327438,4413,2811,2685
125,125_0,FAILED,SOBOL,,,,4885,0.354417494103312469277966556547,0.539002582190558299224392158067,793,67,2051
126,126_0,COMPLETED,SOBOL,0.550000000000000044408920985006,10058.000000000000000000000000000000,1.000000000000000000000000000000,2550,0.610218917338177568865376088070,0.024068752096965909809123118634,2567,1524,303
127,127_0,FAILED,SOBOL,,,,1369,0.163968982407823204994201660156,0.777054415874183224133275871282,1447,3779,4667
128,128_0,FAILED,SOBOL,,,,1402,0.872134157897904493950136384228,0.306895408771932109992519599473,2843,1790,1477
129,129_0,FAILED,SOBOL,,,,2565,0.418094482501968733867414584893,0.548926996545866185961415339989,1739,4203,3322
130,130_0,FAILED,SOBOL,,,,4918,0.672008074097335317276247224072,0.014264349607750772402914307690,4748,3003,4015
131,131_0,FAILED,SOBOL,,,,1238,0.100763891968876126425946893050,0.755785054516047272166190396092,1143,415,862
132,132_0,COMPLETED,SOBOL,0.530000000000000026645352591004,8658.000000000000000000000000000000,1.000000000000000000000000000000,360,0.522234723536297629209457227262,0.689774000765755790354205601034,399,673,2346
133,133_0,FAILED,SOBOL,,,,4199,0.189045186707749973686887301483,0.446735443539917453925625068223,4319,3416,2999
134,134_0,FAILED,SOBOL,,,,3406,0.963401619639247641657675558235,0.990193131085485234166299051140,2323,4384,4962
135,135_0,COMPLETED,SOBOL,0.530000000000000026645352591004,3568.000000000000000000000000000000,1.000000000000000000000000000000,2089,0.263507568642497080890763072603,0.247669263793155541852897272292,3743,2129,618
136,136_0,COMPLETED,SOBOL,0.540000000000000035527136788005,8038.000000000000000000000000000000,1.000000000000000000000000000000,2403,0.739509549375623409517288564530,0.925839291376993056559285832918,4019,3998,1038
137,137_0,FAILED,SOBOL,,,,3720,0.035712926641106604308539829162,0.187151039388030765442394454112,94,1253,4155
138,138_0,FAILED,SOBOL,,,,3887,0.804165037868544430033068692865,0.625418493606150205366134287033,3423,288,3501
139,139_0,COMPLETED,SOBOL,0.550000000000000044408920985006,3062.000000000000000000000000000000,1.000000000000000000000000000000,48,0.482666441360488529532801749156,0.386219362469390037340133403632,1998,2544,1615
140,140_0,FAILED,SOBOL,,,,925,0.904202258907258471509749142569,0.078498504620045428392671738038,1414,3543,131
141,141_0,FAILED,SOBOL,,,,4606,0.321259581808000793667901007211,0.816179787157103375783151477663,2523,1132,4516
142,142_0,FAILED,SOBOL,,,,2879,0.580963227303698648285035233130,0.371126948283985236276549812828,838,2334,2514
143,143_0,FAILED,SOBOL,,,,1715,0.130818568995222456186056092520,0.609322917036712152771826822573,4447,4922,1898
144,144_0,FAILED,SOBOL,,,,1830,0.601750169215723884619251293771,0.136089932205155500488658049107,2367,594,4638
145,145_0,FAILED,SOBOL,,,,2993,0.186447799781337381075374537431,0.875670939750969434811622704729,3445,2870,253
146,146_0,FAILED,SOBOL,,,,4408,0.911101028379052824135442278930,0.436507634874433281257921635188,541,4306,2099
147,147_0,FAILED,SOBOL,,,,727,0.363487937405705452409421241100,0.676603332353755804184913813515,4119,1582,2714
148,148_0,COMPLETED,SOBOL,0.530000000000000026645352591004,5358.000000000000000000000000000000,1.000000000000000000000000000000,157,0.752800678582862037302447788534,0.860549972556531428402593064675,4938,2025,4354
149,149_0,FAILED,SOBOL,,,,3996,0.458347488513216383410053822445,0.120022908644750708750947865155,1050,4593,1240
150,150_0,FAILED,SOBOL,,,,3517,0.701546057842671877402551672276,0.567918437508866169594057282666,3092,3238,1738
151,151_0,COMPLETED,SOBOL,0.530000000000000026645352591004,6368.000000000000000000000000000000,1.000000000000000000000000000000,2200,0.025282153669744730078994265909,0.326880490731447925778496710336,1704,805,3621
152,152_0,FAILED,SOBOL,,,,1887,0.967863140694797063900978173479,0.507463029723614456045766019088,725,2684,2888
153,153_0,FAILED,SOBOL,,,,3204,0.303298683259636159270655753062,0.262463834403082740820423168771,4618,116,2232
154,154_0,FAILED,SOBOL,,,,4310,0.544482876839116225475834198733,0.800092901038005899216898342274,1399,1475,426
155,155_0,COMPLETED,SOBOL,0.550000000000000044408920985006,11256.000000000000000000000000000000,1.000000000000000000000000000000,470,0.246135621448978769709725611392,0.055608391933143139218564954263,2792,3906,4773
156,156_0,FAILED,SOBOL,,,,1040,0.635505318071693192649718184839,0.496843357963487497475085774568,3145,4701,3132
157,157_0,FAILED,SOBOL,,,,4721,0.091793847069144243744354128012,0.740896496918052482882899312244,2062,2425,1286
158,158_0,COMPLETED,SOBOL,0.550000000000000044408920985006,12926.000000000000000000000000000000,1.000000000000000000000000000000,2681,0.818332074312493218393171900971,0.196423036076128487703584823976,3799,991,749
159,159_0,FAILED,SOBOL,,,,1517,0.391337812790647165961388509459,0.939965295882895568446713241428,216,3716,3903
160,160_0,FAILED,SOBOL,,,,1478,0.657978198984637829838106881652,0.653056508824229275944617256755,1576,2095,4763
161,161_0,COMPLETED,SOBOL,0.550000000000000044408920985006,12739.000000000000000000000000000000,1.000000000000000000000000000000,2797,0.114274818001315003890283605870,0.397565246367827085371970952110,3005,4526,358
162,162_0,FAILED,SOBOL,,,,4837,0.858355543687939648300755379751,0.914491593172773731268421215646,980,3304,2301
163,163_0,FAILED,SOBOL,,,,1001,0.431354143913835308410398283741,0.159514838475733999878514168813,4910,736,2898
164,164_0,COMPLETED,SOBOL,0.550000000000000044408920985006,11923.000000000000000000000000000000,1.000000000000000000000000000000,587,0.945504473676905043966200992145,0.350282645681872950582658177154,4167,371,3758
165,165_0,FAILED,SOBOL,,,,4270,0.280947154494002482305603507484,0.606777070522308337174877124198,552,3096,660
166,166_0,FAILED,SOBOL,,,,3165,0.504588845912367078838656198059,0.081042358372360470686324163125,3590,4081,1373
167,167_0,COMPLETED,SOBOL,0.660000000000000031086244689504,1153.000000000000000000000000000000,1.000000000000000000000000000000,2004,0.206233500503003597259521484375,0.837026082521304504169279425696,2476,1805,3279
168,168_0,COMPLETED,SOBOL,0.530000000000000026645352591004,7119.000000000000000000000000000000,1.000000000000000000000000000000,2317,0.790874921772628969307561419555,0.016810575341805817500828723610,247,4926,2762
169,169_0,FAILED,SOBOL,,,,3478,0.496414593450725083467744980226,0.776629929665476059774675832159,3866,2202,2129
170,170_0,FAILED,SOBOL,,,,3957,0.725968164941296012493410216848,0.286048719316720989613855863354,2151,1215,225
171,171_0,COMPLETED,SOBOL,0.530000000000000026645352591004,10109.000000000000000000000000000000,1.000000000000000000000000000000,275,0.049712350787594915269007600500,0.546382585117593411183634088957,3271,3490,4588
172,172_0,FAILED,SOBOL,,,,689,0.563805364474654235884543140855,0.978846867967396949694602881209,2686,2617,3729
173,173_0,FAILED,SOBOL,,,,4525,0.148494905021041623260913411286,0.220030676027759913848669270919,1251,185,1865
174,174_0,FAILED,SOBOL,,,,3111,0.886793135175481417320497712353,0.717410595769062631177348521305,4609,1405,1113
175,175_0,FAILED,SOBOL,,,,1791,0.339187182454392333053050379021,0.458083699420094470067255087997,675,3973,4247
176,176_0,FAILED,SOBOL,,,,1598,0.928503015717491497760249785642,0.794628557780757582840180930361,3595,918,1664
177,177_0,FAILED,SOBOL,,,,2917,0.345567476870492107376975354782,0.037681634306907657583352033726,2217,3174,3530
178,178_0,FAILED,SOBOL,,,,4644,0.618916120205074582472093425167,0.525387794587761192133257281967,4269,4628,4126
179,179_0,FAILED,SOBOL,,,,808,0.168763371877372253537785695698,0.267930170422419899889376893043,391,1883,990
180,180_0,COMPLETED,SOBOL,0.530000000000000026645352591004,3939.000000000000000000000000000000,1.000000000000000000000000000000,86,0.715079354116693099996382443351,0.208742005035281175118200280849,1210,1704,2005
181,181_0,FAILED,SOBOL,,,,3769,0.011290821401402355295129353863,0.966631177807226737996870724601,4778,4292,2642
182,182_0,FAILED,SOBOL,,,,3602,0.766097931072115878592398985347,0.470175661733373995154749991343,1864,2913,4390
183,183_0,COMPLETED,SOBOL,0.530000000000000026645352591004,10816.000000000000000000000000000000,1.000000000000000000000000000000,2441,0.444592196311801690633558337140,0.728579342264682017216159692907,2932,502,23
184,184_0,COMPLETED,SOBOL,0.530000000000000026645352591004,4678.000000000000000000000000000000,1.000000000000000000000000000000,2129,0.562136842623352950276682804542,0.409842325497418669133509183666,4458,3633,852
185,185_0,FAILED,SOBOL,,,,3290,0.228939215775579213429935521162,0.664284742614254408721308209351,885,1045,3946
186,186_0,FAILED,SOBOL,,,,4082,0.985753150263801170005706353550,0.148406529182568192037905419056,2632,2420,3390
187,187_0,COMPLETED,SOBOL,0.530000000000000026645352591004,10974.000000000000000000000000000000,1.000000000000000000000000000000,400,0.285866237519308952208518803673,0.902338241890072834117120237352,1559,4833,1487
188,188_0,FAILED,SOBOL,,,,1121,0.832117824915796555629299291468,0.585844622587785135436888594995,1912,3755,471
189,189_0,FAILED,SOBOL,,,,4958,0.378071011267602452576852556376,0.332344454769045116737657963313,3295,1499,4875
190,190_0,COMPLETED,SOBOL,0.550000000000000044408920985006,11439.000000000000000000000000000000,1.000000000000000000000000000000,2605,0.649527105024084394635508488136,0.855084194213151960184404742904,66,43,3087
191,191_0,FAILED,SOBOL,,,,1285,0.078291012914851312864961130344,0.102098537871614103433870468507,3949,2786,2493
192,192_0,FAILED,SOBOL,,,,1308,0.510046036975458250140036398079,0.821316779274493424800596130808,909,4463,87
193,193_0,FAILED,SOBOL,,,,2625,0.215837064361199731932217105168,0.065685288837179542364985707081,4531,2051,4492
194,194_0,FAILED,SOBOL,,,,4980,0.944329758085310499993170196831,0.622745280409231827256633096113,1485,750,2549
195,195_0,FAILED,SOBOL,,,,1141,0.267822528738528464753443358859,0.365624490663409240642778286201,2607,3339,1952
196,196_0,COMPLETED,SOBOL,0.540000000000000035527136788005,11065.000000000000000000000000000000,1.000000000000000000000000000000,456,0.844321030570194142050866048521,0.175312418108806017391643194969,3348,3081,1092
197,197_0,FAILED,SOBOL,,,,4136,0.429261926824226980325960312257,0.930001659248024248327624263766,1916,337,4190
198,198_0,FAILED,SOBOL,,,,3347,0.668499264340847720866634062986,0.381691499352455165805508841004,3944,1869,3477
199,199_0,COMPLETED,SOBOL,0.540000000000000035527136788005,2448.000000000000000000000000000000,1.000000000000000000000000000000,2184,0.120641896426677705522756411938,0.637866232732310911579531875759,12,4124,1571
200,200_0,COMPLETED,SOBOL,0.540000000000000035527136788005,10425.000000000000000000000000000000,1.000000000000000000000000000000,2496,0.876340587746351928899457561783,0.442024608800187679413795649452,2241,2256,2400
201,201_0,FAILED,SOBOL,,,,3660,0.332386088997125628274886821600,0.702160583287477546576837994508,3668,5000,3033
