trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,n_samples,n_windows,disjoint_training_windows
51,51_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,1066,557,3514,True
52,52_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,498,3786,4158,True
53,53_0,COMPLETED,SOBOL,0.579999999999999960031971113494,32.000000000000000000000000000000,0.930000000000000048849813083507,3745,724,1992,False
54,54_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,4620,2520,2575,True
55,55_0,COMPLETED,SOBOL,0.609999999999999986677323704498,19.000000000000000000000000000000,0.609999999999999986677323704498,1451,1956,996,False
56,56_0,COMPLETED,SOBOL,0.570000000000000062172489379009,37.000000000000000000000000000000,0.280000000000000026645352591004,1654,4446,2986,False
57,57_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,4734,142,820,True
58,58_0,COMPLETED,SOBOL,0.530000000000000026645352591004,21.000000000000000000000000000000,0.530000000000000026645352591004,3152,3179,4059,False
59,59_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,149,1376,2480,True
60,60_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,791,3043,504,True
61,61_0,COMPLETED,SOBOL,0.550000000000000044408920985006,27.000000000000000000000000000000,0.650000000000000022204460492503,2788,2483,3300,False
62,62_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,4327,4276,1539,True
63,63_0,COMPLETED,SOBOL,0.600000000000000088817841970013,17.000000000000000000000000000000,0.609999999999999986677323704498,2409,1215,4999,False
64,64_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,2346,4593,1368,True
65,65_0,COMPLETED,SOBOL,0.520000000000000017763568394003,8.000000000000000000000000000000,0.000000000000000000000000000000,4353,313,4828,False
66,66_0,COMPLETED,SOBOL,0.520000000000000017763568394003,6.000000000000000000000000000000,0.000000000000000000000000000000,2772,3322,334,True
67,67_0,COMPLETED,SOBOL,0.600000000000000088817841970013,17.000000000000000000000000000000,0.350000000000000033306690738755,844,1540,3129,False
68,68_0,COMPLETED,SOBOL,0.540000000000000035527136788005,15.000000000000000000000000000000,0.020000000000000000416333634234,94,2881,3889,False
69,69_0,COMPLETED,SOBOL,0.520000000000000017763568394003,5.000000000000000000000000000000,0.000000000000000000000000000000,3165,2337,2309,True
70,70_0,COMPLETED,SOBOL,0.570000000000000062172489379009,32.000000000000000000000000000000,0.739999999999999991118215802999,4712,4109,2815,False
71,71_0,COMPLETED,SOBOL,0.520000000000000017763568394003,5.000000000000000000000000000000,0.000000000000000000000000000000,1719,1066,649,True
72,72_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,1428,3461,2717,True
73,73_0,COMPLETED,SOBOL,0.589999999999999968913755310496,26.000000000000000000000000000000,0.950000000000000066613381477509,4686,1679,1137,False
74,74_0,COMPLETED,SOBOL,0.520000000000000017763568394003,5.000000000000000000000000000000,0.000000000000000000000000000000,3690,4690,4299,True
75,75_0,COMPLETED,SOBOL,0.520000000000000017763568394003,9.000000000000000000000000000000,0.000000000000000000000000000000,512,406,2134,False
76,76_0,COMPLETED,SOBOL,0.540000000000000035527136788005,9.000000000000000000000000000000,0.179999999999999993338661852249,1051,3935,196,False
77,77_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,2872,893,3655,True
78,78_0,COMPLETED,SOBOL,0.550000000000000044408920985006,21.000000000000000000000000000000,0.760000000000000008881784197001,3755,2662,1818,False
79,79_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,2011,2122,4613,True
80,80_0,COMPLETED,SOBOL,0.540000000000000035527136788005,9.000000000000000000000000000000,0.530000000000000026645352591004,2103,2556,1043,False
81,81_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,4013,1993,2584,True
82,82_0,COMPLETED,SOBOL,0.560000000000000053290705182008,36.000000000000000000000000000000,0.520000000000000017763568394003,3093,3828,1923,False
83,83_0,COMPLETED,SOBOL,0.520000000000000017763568394003,5.000000000000000000000000000000,0.000000000000000000000000000000,1106,766,4127,True
84,84_0,COMPLETED,SOBOL,0.520000000000000017763568394003,6.000000000000000000000000000000,0.000000000000000000000000000000,459,4894,3525,True
85,85_0,COMPLETED,SOBOL,0.609999999999999986677323704498,44.000000000000000000000000000000,0.959999999999999964472863211995,3471,594,104,False
86,86_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,4425,3666,4443,True
87,87_0,COMPLETED,SOBOL,0.560000000000000053290705182008,23.000000000000000000000000000000,0.560000000000000053290705182008,1334,1865,1609,False
88,88_0,COMPLETED,SOBOL,0.530000000000000026645352591004,48.000000000000000000000000000000,0.149999999999999994448884876874,1771,4235,4853,False
89,89_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,4931,1174,1433,True
90,90_0,COMPLETED,SOBOL,0.600000000000000088817841970013,34.000000000000000000000000000000,0.540000000000000035527136788005,3425,3006,3428,False
91,91_0,COMPLETED,SOBOL,0.520000000000000017763568394003,5.000000000000000000000000000000,0.000000000000000000000000000000,188,2446,593,True
92,92_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,752,3137,2371,True
93,93_0,COMPLETED,SOBOL,0.609999999999999986677323704498,15.000000000000000000000000000000,0.660000000000000031086244689504,2514,1334,3912,False
94,94_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,4132,4410,907,True
95,95_0,COMPLETED,SOBOL,0.520000000000000017763568394003,6.000000000000000000000000000000,0.000000000000000000000000000000,2291,106,3112,False
96,96_0,COMPLETED,SOBOL,0.530000000000000026645352591004,40.000000000000000000000000000000,0.380000000000000004440892098501,2261,3415,4243,False
97,97_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,4170,1447,2033,True
98,98_0,COMPLETED,SOBOL,0.510000000000000008881784197001,28.000000000000000000000000000000,0.220000000000000001110223024625,2624,4688,2778,False
99,99_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,635,218,1233,True
100,100_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,301,4191,1722,True
101,101_0,COMPLETED,SOBOL,0.609999999999999986677323704498,43.000000000000000000000000000000,0.690000000000000057731597280508,3315,984,4551,False
102,102_0,COMPLETED,SOBOL,0.520000000000000017763568394003,5.000000000000000000000000000000,0.000000000000000000000000000000,4895,2962,297,True
103,103_0,COMPLETED,SOBOL,0.589999999999999968913755310496,21.000000000000000000000000000000,0.450000000000000011102230246252,1804,2256,3712,False
104,104_0,COMPLETED,SOBOL,0.550000000000000044408920985006,17.000000000000000000000000000000,0.220000000000000001110223024625,1304,4781,394,False
105,105_0,COMPLETED,SOBOL,0.520000000000000017763568394003,5.000000000000000000000000000000,0.000000000000000000000000000000,4462,315,3223,True
106,106_0,COMPLETED,SOBOL,0.530000000000000026645352591004,22.000000000000000000000000000000,0.600000000000000088817841970013,3580,3554,1313,False
107,107_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,343,1586,4728,True
108,108_0,COMPLETED,SOBOL,0.520000000000000017763568394003,5.000000000000000000000000000000,0.000000000000000000000000000000,1219,2747,2915,True
109,109_0,COMPLETED,SOBOL,0.600000000000000088817841970013,19.000000000000000000000000000000,0.920000000000000039968028886506,2982,2037,705,False
110,110_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,3977,4018,3794,True
111,111_0,COMPLETED,SOBOL,0.550000000000000044408920985006,10.000000000000000000000000000000,0.790000000000000035527136788005,2136,810,2248,False
112,112_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,1877,3891,3327,True
113,113_0,COMPLETED,SOBOL,0.640000000000000013322676295502,65.000000000000000000000000000000,0.950000000000000066613381477509,3882,703,537,False
114,114_0,COMPLETED,SOBOL,0.520000000000000017763568394003,5.000000000000000000000000000000,0.000000000000000000000000000000,2930,2618,4949,True
115,115_0,COMPLETED,SOBOL,0.550000000000000044408920985006,23.000000000000000000000000000000,0.419999999999999984456877655248,1001,1931,1494,False
116,116_0,COMPLETED,SOBOL,0.570000000000000062172489379009,11.000000000000000000000000000000,0.089999999999999996669330926125,564,3740,845,False
117,117_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,3635,1791,3016,True
118,118_0,COMPLETED,SOBOL,0.550000000000000044408920985006,41.000000000000000000000000000000,0.380000000000000004440892098501,4554,4969,2428,False
119,119_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,1562,519,4012,True
120,120_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,1583,3071,2017,True
121,121_0,COMPLETED,SOBOL,0.579999999999999960031971113494,23.000000000000000000000000000000,0.810000000000000053290705182008,4840,2381,4188,False
122,122_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,3223,4299,944,True
123,123_0,COMPLETED,SOBOL,0.540000000000000035527136788005,12.000000000000000000000000000000,0.029999999999999998889776975375,43,1110,2529,False
124,124_0,COMPLETED,SOBOL,0.540000000000000035527136788005,41.000000000000000000000000000000,0.080000000000000001665334536938,896,4481,4499,False
125,125_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,2718,35,1709,True
126,126_0,COMPLETED,SOBOL,0.589999999999999968913755310496,31.000000000000000000000000000000,0.619999999999999995559107901499,4222,3209,3464,False
127,127_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,2479,1262,10,True
128,128_0,COMPLETED,SOBOL,0.560000000000000053290705182008,29.000000000000000000000000000000,0.209999999999999992228438827624,2484,3948,4418,False
129,129_0,COMPLETED,SOBOL,0.520000000000000017763568394003,5.000000000000000000000000000000,0.000000000000000000000000000000,4257,914,1622,True
130,130_0,COMPLETED,SOBOL,0.579999999999999960031971113494,19.000000000000000000000000000000,0.680000000000000048849813083507,2712,2719,3538,False
131,131_0,COMPLETED,SOBOL,0.520000000000000017763568394003,5.000000000000000000000000000000,0.000000000000000000000000000000,862,2186,79,True
132,132_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,78,3482,1939,True
133,133_0,COMPLETED,SOBOL,0.589999999999999968913755310496,25.000000000000000000000000000000,0.700000000000000066613381477509,3227,1692,4104,False
134,134_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,4806,4755,1020,True
135,135_0,COMPLETED,SOBOL,0.520000000000000017763568394003,12.000000000000000000000000000000,0.000000000000000000000000000000,1578,464,2600,False
136,136_0,COMPLETED,SOBOL,0.540000000000000035527136788005,15.000000000000000000000000000000,0.380000000000000004440892098501,1527,2814,923,False
137,137_0,COMPLETED,SOBOL,0.520000000000000017763568394003,5.000000000000000000000000000000,0.000000000000000000000000000000,4550,2282,3089,True
138,138_0,COMPLETED,SOBOL,0.570000000000000062172489379009,28.000000000000000000000000000000,0.619999999999999995559107901499,3669,4085,2348,False
139,139_0,COMPLETED,SOBOL,0.520000000000000017763568394003,5.000000000000000000000000000000,0.000000000000000000000000000000,569,1055,3928,True
140,140_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,996,4538,3402,True
141,141_0,COMPLETED,SOBOL,0.450000000000000011102230246252,17.000000000000000000000000000000,0.179999999999999993338661852249,2895,246,607,False
142,142_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,3888,3311,4867,True
143,143_0,COMPLETED,SOBOL,0.619999999999999995559107901499,26.000000000000000000000000000000,0.800000000000000044408920985006,1910,1517,1407,False
144,144_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,2121,3201,2838,True
145,145_0,COMPLETED,SOBOL,0.550000000000000044408920985006,30.000000000000000000000000000000,0.989999999999999991118215802999,3953,1392,634,False
146,146_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,2996,4430,3873,True
147,147_0,COMPLETED,SOBOL,0.520000000000000017763568394003,6.000000000000000000000000000000,0.000000000000000000000000000000,1244,119,2332,False
148,148_0,COMPLETED,SOBOL,0.550000000000000044408920985006,9.000000000000000000000000000000,0.050000000000000002775557561563,319,4292,320,False
149,149_0,COMPLETED,SOBOL,0.520000000000000017763568394003,5.000000000000000000000000000000,0.000000000000000000000000000000,3565,1239,3155,True
150,150_0,COMPLETED,SOBOL,0.540000000000000035527136788005,23.000000000000000000000000000000,0.880000000000000004440892098501,4487,3019,1394,False
151,151_0,COMPLETED,SOBOL,0.520000000000000017763568394003,5.000000000000000000000000000000,0.000000000000000000000000000000,1318,2467,4814,True
152,152_0,COMPLETED,SOBOL,0.520000000000000017763568394003,5.000000000000000000000000000000,0.000000000000000000000000000000,1828,4883,1804,True
153,153_0,COMPLETED,SOBOL,0.520000000000000017763568394003,12.000000000000000000000000000000,0.000000000000000000000000000000,4910,570,4639,False
154,154_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,3290,3611,222,True
155,155_0,COMPLETED,SOBOL,0.560000000000000053290705182008,17.000000000000000000000000000000,0.100000000000000005551115123126,287,1797,3642,False
156,156_0,COMPLETED,SOBOL,0.530000000000000026645352591004,21.000000000000000000000000000000,0.110000000000000000555111512313,651,2533,4323,False
157,157_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,2647,1982,2118,True
158,158_0,COMPLETED,SOBOL,0.570000000000000062172489379009,25.000000000000000000000000000000,0.660000000000000031086244689504,4156,3761,2701,False
159,159_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,2236,711,1161,True
160,160_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,2277,2811,2444,True
161,161_0,COMPLETED,SOBOL,0.589999999999999968913755310496,23.000000000000000000000000000000,0.700000000000000066613381477509,4107,2094,3990,False
162,162_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,2529,4039,822,True
163,163_0,COMPLETED,SOBOL,0.609999999999999986677323704498,19.000000000000000000000000000000,0.589999999999999968913755310496,776,823,3032,False
164,164_0,COMPLETED,SOBOL,0.520000000000000017763568394003,46.000000000000000000000000000000,0.010000000000000000208166817117,163,4839,4923,False
165,165_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,3411,380,1508,True
166,166_0,COMPLETED,SOBOL,0.570000000000000062172489379009,25.000000000000000000000000000000,0.719999999999999973354647408996,4954,3567,3341,False
167,167_0,COMPLETED,SOBOL,0.520000000000000017763568394003,31.000000000000000000000000000000,0.000000000000000000000000000000,1786,1607,511,True
168,168_0,COMPLETED,SOBOL,0.520000000000000017763568394003,5.000000000000000000000000000000,0.000000000000000000000000000000,1359,4180,3439,True
169,169_0,COMPLETED,SOBOL,0.619999999999999995559107901499,40.000000000000000000000000000000,0.969999999999999973354647408996,4439,960,23,False
170,170_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,3448,2907,4512,True
171,171_0,COMPLETED,SOBOL,0.600000000000000088817841970013,12.000000000000000000000000000000,0.149999999999999994448884876874,444,2189,1683,False
172,172_0,COMPLETED,SOBOL,0.520000000000000017763568394003,14.000000000000000000000000000000,0.280000000000000026645352591004,1120,3392,960,False
173,173_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,3118,1436,2505,True
174,174_0,COMPLETED,SOBOL,0.589999999999999968913755310496,25.000000000000000000000000000000,0.670000000000000039968028886506,3997,4621,1994,False
175,175_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,2079,163,4204,True
176,176_0,COMPLETED,SOBOL,0.520000000000000017763568394003,9.000000000000000000000000000000,0.340000000000000024424906541753,2017,4494,284,False
177,177_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,3789,55,3738,True
178,178_0,COMPLETED,SOBOL,0.600000000000000088817841970013,16.000000000000000000000000000000,0.719999999999999973354647408996,2868,3267,1747,False
179,179_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,1016,1326,4538,True
180,180_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,545,3092,2802,True
181,181_0,RUNNING,SOBOL,,,,3695,2395,1217,False
182,182_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,4651,4364,4227,True
183,183_0,COMPLETED,SOBOL,0.609999999999999986677323704498,24.000000000000000000000000000000,0.709999999999999964472863211995,1423,1167,2057,False
184,184_0,COMPLETED,SOBOL,0.570000000000000062172489379009,25.000000000000000000000000000000,0.280000000000000026645352591004,1685,3672,3817,False
185,185_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,4706,1736,2233,True
186,186_0,COMPLETED,SOBOL,0.540000000000000035527136788005,32.000000000000000000000000000000,0.270000000000000017763568394003,3200,4945,2899,False
187,187_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,99,508,728,True
188,188_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,838,3836,1299,True
189,189_0,COMPLETED,SOBOL,0.520000000000000017763568394003,11.000000000000000000000000000000,0.000000000000000000000000000000,2738,636,4754,False
190,190_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,4357,2607,420,True
191,191_0,COMPLETED,SOBOL,0.589999999999999968913755310496,15.000000000000000000000000000000,0.680000000000000048849813083507,2381,1908,3210,False
192,192_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,2394,3531,581,True
193,193_0,COMPLETED,SOBOL,0.570000000000000062172489379009,24.000000000000000000000000000000,0.890000000000000013322676295502,4303,1571,3371,False
194,194_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,2802,4797,1460,True
195,195_0,COMPLETED,SOBOL,0.520000000000000017763568394003,16.000000000000000000000000000000,0.000000000000000000000000000000,816,338,4915,False
196,196_0,COMPLETED,SOBOL,0.540000000000000035527136788005,21.000000000000000000000000000000,0.020000000000000000416333634234,125,4002,3060,False
197,197_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,3137,786,889,True
198,198_0,COMPLETED,SOBOL,0.579999999999999960031971113494,21.000000000000000000000000000000,0.630000000000000004440892098501,4760,2770,3978,False
199,199_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,1669,2053,2394,True
200,200_0,COMPLETED,SOBOL,0.520000000000000017763568394003,4.000000000000000000000000000000,0.000000000000000000000000000000,1475,4662,4075,True
201,201_0,COMPLETED,SOBOL,0.380000000000000004440892098501,14.000000000000000000000000000000,0.179999999999999993338661852249,4636,204,1905,False
