trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,n_samples,n_clusters,threshold
61,61_0,COMPLETED,SOBOL,0.579999999999999960031971113494,159.000000000000000000000000000000,0.930000000000000048849813083507,1353,1172,7,0.188882071137428275697800472699
62,62_0,COMPLETED,SOBOL,0.390000000000000013322676295502,604.000000000000000000000000000000,0.119999999999999995559107901499,711,4689,3,0.805555095383897468153122645163
63,63_0,COMPLETED,SOBOL,0.489999999999999991118215802999,237.000000000000000000000000000000,0.989999999999999991118215802999,2670,1651,10,0.333389865754172232126251174122
64,64_0,COMPLETED,SOBOL,0.410000000000000031086244689504,346.000000000000000000000000000000,0.540000000000000035527136788005,2719,4206,2,0.886318809466436485777762754878
65,65_0,COMPLETED,SOBOL,0.470000000000000028865798640254,198.000000000000000000000000000000,0.320000000000000006661338147751,779,2250,10,0.469715950852259978010039276342
66,66_0,COMPLETED,SOBOL,0.460000000000000019984014443253,268.000000000000000000000000000000,0.330000000000000015543122344752,1383,3610,5,0.525006359104067121812420282367
67,67_0,COMPLETED,SOBOL,0.609999999999999986677323704498,268.000000000000000000000000000000,1.000000000000000000000000000000,4574,560,7,0.115178534679114819017087256725
68,68_0,COMPLETED,SOBOL,0.540000000000000035527136788005,428.000000000000000000000000000000,0.890000000000000013322676295502,3964,2927,9,0.203711753955110902447600551568
69,69_0,COMPLETED,SOBOL,0.609999999999999986677323704498,198.000000000000000000000000000000,0.989999999999999991118215802999,1995,970,1,0.659293395938351789453690798837
70,70_0,COMPLETED,SOBOL,0.330000000000000015543122344752,603.000000000000000000000000000000,0.020000000000000000416333634234,138,4889,7,0.338414086498320110241166958076
71,71_0,COMPLETED,SOBOL,0.540000000000000035527136788005,165.000000000000000000000000000000,0.979999999999999982236431605997,3359,1839,3,0.802840855825692423231032535114
72,72_0,COMPLETED,SOBOL,0.520000000000000017763568394003,267.000000000000000000000000000000,0.900000000000000022204460492503,3459,3208,6,0.723437152607366407153222098714
73,73_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1552.000000000000000000000000000000,1.000000000000000000000000000000,586,7,4,0.135302928740158673326376970181
74,74_0,COMPLETED,SOBOL,0.380000000000000004440892098501,456.000000000000000000000000000000,0.489999999999999991118215802999,2440,3980,8,0.859175595030188588019370854454
75,75_0,COMPLETED,SOBOL,0.570000000000000062172489379009,194.000000000000000000000000000000,0.979999999999999982236431605997,4064,2184,1,0.277816643293947007631317092091
76,76_0,COMPLETED,SOBOL,0.479999999999999982236431605997,734.000000000000000000000000000000,0.750000000000000000000000000000,4704,4507,5,0.413130867192521677999650364654
77,77_0,COMPLETED,SOBOL,0.589999999999999968913755310496,203.000000000000000000000000000000,0.969999999999999973354647408996,1802,1305,7,0.946681136487051877459464321873
78,78_0,COMPLETED,SOBOL,0.489999999999999991118215802999,221.000000000000000000000000000000,0.390000000000000013322676295502,1195,2681,2,0.050782530020922422853146827038
79,79_0,COMPLETED,SOBOL,0.589999999999999968913755310496,118.000000000000000000000000000000,1.000000000000000000000000000000,2848,885,10,0.593178164601325996763137027301
80,80_0,COMPLETED,SOBOL,0.489999999999999991118215802999,285.000000000000000000000000000000,0.900000000000000022204460492503,2978,2528,4,0.352293785052374019972631913333
81,81_0,COMPLETED,SOBOL,0.600000000000000088817841970013,142.000000000000000000000000000000,0.989999999999999991118215802999,1028,725,6,0.754362801438197450032419055788
82,82_0,COMPLETED,SOBOL,0.460000000000000019984014443253,446.000000000000000000000000000000,0.270000000000000017763568394003,1671,4667,1,0.248278209690004580956212976162
83,83_0,COMPLETED,SOBOL,0.589999999999999968913755310496,234.000000000000000000000000000000,0.989999999999999991118215802999,4872,1458,8,0.641528510265052309691213849874
84,84_0,COMPLETED,SOBOL,0.500000000000000000000000000000,498.000000000000000000000000000000,0.849999999999999977795539507497,4252,3827,8,0.542814903369173373803846516239
85,85_0,COMPLETED,SOBOL,0.419999999999999984456877655248,207.000000000000000000000000000000,0.910000000000000031086244689504,2293,2024,4,0.070568420352414257257223084707
86,86_0,COMPLETED,SOBOL,0.390000000000000013322676295502,282.000000000000000000000000000000,0.100000000000000005551115123126,397,3368,10,0.934814110912382645324214536231
87,87_0,COMPLETED,SOBOL,0.609999999999999986677323704498,460.000000000000000000000000000000,1.000000000000000000000000000000,3608,159,2,0.455819005239754937441887250316
88,88_0,COMPLETED,SOBOL,0.410000000000000031086244689504,1888.000000000000000000000000000000,0.400000000000000022204460492503,3171,4728,9,0.002287128193303942548519902545
89,89_0,COMPLETED,SOBOL,0.429999999999999993338661852249,87.000000000000000000000000000000,0.160000000000000003330669073875,288,1689,3,0.607074779326096214404628881312
90,90_0,COMPLETED,SOBOL,0.359999999999999986677323704498,332.000000000000000000000000000000,0.600000000000000088817841970013,2181,3077,7,0.395322445616126061374018263450
91,91_0,COMPLETED,SOBOL,0.600000000000000088817841970013,174.000000000000000000000000000000,1.000000000000000000000000000000,3815,1132,5,0.991291618879884484094588970038
92,92_0,COMPLETED,SOBOL,0.520000000000000017763568394003,188.000000000000000000000000000000,0.910000000000000031086244689504,4445,3448,1,0.814609016606584135367086219048
93,93_0,COMPLETED,SOBOL,0.619999999999999995559107901499,278.000000000000000000000000000000,1.000000000000000000000000000000,1553,410,9,0.295581160901114359251806718021
94,94_0,COMPLETED,SOBOL,0.410000000000000031086244689504,341.000000000000000000000000000000,0.179999999999999993338661852249,907,4356,3,0.709557554434984916191808679287
95,95_0,COMPLETED,SOBOL,0.440000000000000002220446049250,488.000000000000000000000000000000,0.830000000000000071054273576010,2550,2412,6,0.183781314015388497207226237151
96,96_0,COMPLETED,SOBOL,0.410000000000000031086244689504,380.000000000000000000000000000000,0.550000000000000044408920985006,2609,3750,8,0.447540605863556262278279973543
97,97_0,COMPLETED,SOBOL,0.600000000000000088817841970013,127.000000000000000000000000000000,0.989999999999999991118215802999,811,539,2,0.911908841522410473778847972426
98,98_0,COMPLETED,SOBOL,0.460000000000000019984014443253,455.000000000000000000000000000000,0.280000000000000026645352591004,1414,4072,6,0.094467245228588583860762639688
99,99_0,COMPLETED,SOBOL,0.570000000000000062172489379009,237.000000000000000000000000000000,0.979999999999999982236431605997,4464,2267,4,0.550107420880347475211635810410
100,100_0,COMPLETED,SOBOL,0.479999999999999982236431605997,433.000000000000000000000000000000,0.619999999999999995559107901499,3835,4952,2,0.634194207953289179613420856185
101,101_0,COMPLETED,SOBOL,0.350000000000000033306690738755,132.000000000000000000000000000000,0.959999999999999964472863211995,2046,1740,10,0.224428724264726042747497558594
102,102_0,COMPLETED,SOBOL,0.390000000000000013322676295502,248.000000000000000000000000000000,0.059999999999999997779553950750,189,2871,5,0.777256504628807354251307515369
103,103_0,COMPLETED,SOBOL,0.589999999999999968913755310496,1764.000000000000000000000000000000,1.000000000000000000000000000000,3229,1066,8,0.360591305278241625043023077524
104,104_0,COMPLETED,SOBOL,0.470000000000000028865798640254,748.000000000000000000000000000000,0.750000000000000000000000000000,3745,3996,5,0.159909086564555769083284531007
105,105_0,COMPLETED,SOBOL,0.440000000000000002220446049250,207.000000000000000000000000000000,0.170000000000000012212453270877,379,2049,7,0.702246187476441297015128384373
106,106_0,COMPLETED,SOBOL,0.369999999999999995559107901499,312.000000000000000000000000000000,0.579999999999999960031971113494,2232,3186,3,0.303886380773037645397494088684
107,107_0,COMPLETED,SOBOL,0.609999999999999986677323704498,1071.000000000000000000000000000000,1.000000000000000000000000000000,4350,145,10,0.837495183736085890835454392800
108,108_0,COMPLETED,SOBOL,0.530000000000000026645352591004,289.000000000000000000000000000000,0.989999999999999991118215802999,4970,2776,7,0.968363481057807784502244885516
109,109_0,COMPLETED,SOBOL,0.609999999999999986677323704498,201.000000000000000000000000000000,0.989999999999999991118215802999,1614,829,3,0.387066870057955370043600851204
110,110_0,COMPLETED,SOBOL,0.410000000000000031086244689504,967.000000000000000000000000000000,0.179999999999999993338661852249,1007,4406,9,0.614374870076775603244811918557
111,111_0,COMPLETED,SOBOL,0.560000000000000053290705182008,150.000000000000000000000000000000,0.989999999999999991118215802999,3114,1365,1,0.026178305473178627160724118994
112,112_0,COMPLETED,SOBOL,0.400000000000000022204460492503,708.000000000000000000000000000000,0.479999999999999982236431605997,2946,4566,7,0.794562456449493748067425258341
113,113_0,COMPLETED,SOBOL,0.550000000000000044408920985006,187.000000000000000000000000000000,0.680000000000000048849813083507,1138,1518,5,0.315508817108347994206951625529
114,114_0,COMPLETED,SOBOL,0.530000000000000026645352591004,380.000000000000000000000000000000,0.600000000000000088817841970013,1781,2623,9,0.683192220814526129935018161632
115,115_0,COMPLETED,SOBOL,0.609999999999999986677323704498,214.000000000000000000000000000000,1.000000000000000000000000000000,4840,668,3,0.211004271466285003855389845739
116,116_0,COMPLETED,SOBOL,0.520000000000000017763568394003,431.000000000000000000000000000000,0.880000000000000004440892098501,4201,3346,4,0.107844232367351647305930839593
117,117_0,COMPLETED,SOBOL,0.609999999999999986677323704498,103.000000000000000000000000000000,1.000000000000000000000000000000,2422,298,6,0.501156873678788583603704864800
118,118_0,COMPLETED,SOBOL,0.380000000000000004440892098501,308.000000000000000000000000000000,0.110000000000000000555111512313,526,3844,1,0.492609654042869826717776504665
119,119_0,COMPLETED,SOBOL,0.560000000000000053290705182008,104.000000000000000000000000000000,0.979999999999999982236431605997,3556,1889,9,0.894616329692304090848153919069
120,120_0,COMPLETED,SOBOL,0.510000000000000008881784197001,209.000000000000000000000000000000,0.930000000000000048849813083507,3379,3022,1,0.569305937150493268639195321157
121,121_0,COMPLETED,SOBOL,0.309999999999999997779553950750,230.000000000000000000000000000000,0.000000000000000000000000000000,3,1228,9,0.043471163062378762043103108681
122,122_0,COMPLETED,SOBOL,0.470000000000000028865798640254,526.000000000000000000000000000000,0.309999999999999997779553950750,1895,4789,4,0.954986356358975219116302923794
123,123_0,COMPLETED,SOBOL,0.589999999999999968913755310496,175.000000000000000000000000000000,0.989999999999999991118215802999,4022,1590,6,0.436017034322023377956867307148
124,124_0,COMPLETED,SOBOL,0.489999999999999991118215802999,567.000000000000000000000000000000,0.820000000000000062172489379009,4633,4223,10,0.254888505471870308038973007569
125,125_0,COMPLETED,SOBOL,0.520000000000000017763568394003,215.000000000000000000000000000000,0.470000000000000028865798640254,1287,2430,2,0.850920019472017896688953442208
126,126_0,COMPLETED,SOBOL,0.419999999999999984456877655248,674.000000000000000000000000000000,0.140000000000000013322676295502,640,3588,8,0.142603019490838062166560007427
127,127_0,COMPLETED,SOBOL,0.609999999999999986677323704498,291.000000000000000000000000000000,1.000000000000000000000000000000,2738,388,5,0.747328329887241071816106341430
128,128_0,COMPLETED,SOBOL,0.390000000000000013322676295502,1277.000000000000000000000000000000,0.450000000000000011102230246252,2767,4483,10,0.216353883119300011150798468407
129,129_0,COMPLETED,SOBOL,0.530000000000000026645352591004,159.000000000000000000000000000000,0.470000000000000028865798640254,651,1289,2,0.671993936082348253258089698647
130,130_0,COMPLETED,SOBOL,0.489999999999999991118215802999,380.000000000000000000000000000000,0.410000000000000031086244689504,1257,2696,8,0.321877300877124072897572659713
131,131_0,COMPLETED,SOBOL,0.609999999999999986677323704498,219.000000000000000000000000000000,1.000000000000000000000000000000,4624,908,4,0.786245651789009625254323054833
132,132_0,COMPLETED,SOBOL,0.530000000000000026645352591004,342.000000000000000000000000000000,0.910000000000000031086244689504,3993,3262,1,0.904869980132207318845871668600
133,133_0,COMPLETED,SOBOL,0.609999999999999986677323704498,833.000000000000000000000000000000,1.000000000000000000000000000000,1886,68,8,0.488204665528610359803707297033
134,134_0,COMPLETED,SOBOL,0.320000000000000006661338147751,541.000000000000000000000000000000,0.010000000000000000208166817117,31,3917,4,0.510357399545609990987315995881
135,135_0,COMPLETED,SOBOL,0.540000000000000035527136788005,240.000000000000000000000000000000,0.969999999999999973354647408996,3389,2129,6,0.100592038545757531120550254400
136,136_0,COMPLETED,SOBOL,0.530000000000000026645352591004,220.000000000000000000000000000000,0.890000000000000013322676295502,3585,2948,3,0.427722122160717865835266593422
137,137_0,COMPLETED,SOBOL,0.530000000000000026645352591004,129.000000000000000000000000000000,0.489999999999999991118215802999,536,989,6,0.961331047812476802150172261463
138,138_0,COMPLETED,SOBOL,0.350000000000000033306690738755,795.000000000000000000000000000000,0.330000000000000015543122344752,2392,4872,1,0.032296670645475387961820246119
139,139_0,COMPLETED,SOBOL,0.579999999999999960031971113494,212.000000000000000000000000000000,0.979999999999999982236431605997,4192,1819,9,0.574633656304329609731951222784
140,140_0,COMPLETED,SOBOL,0.489999999999999991118215802999,630.000000000000000000000000000000,0.880000000000000004440892098501,4810,4149,7,0.740039019012823651166854688199
141,141_0,COMPLETED,SOBOL,0.560000000000000053290705182008,213.000000000000000000000000000000,0.729999999999999982236431605997,1771,2190,5,0.151842569662258036755630996595
142,142_0,COMPLETED,SOBOL,0.450000000000000011102230246252,207.000000000000000000000000000000,0.280000000000000026645352591004,1167,3671,9,0.846476006653159807058273145230
143,143_0,COMPLETED,SOBOL,0.600000000000000088817841970013,430.000000000000000000000000000000,0.989999999999999991118215802999,2957,618,3,0.265179272964596757233834978251
144,144_0,COMPLETED,SOBOL,0.440000000000000002220446049250,383.000000000000000000000000000000,0.729999999999999982236431605997,3104,3511,7,0.555457032533362538018195664336
145,145_0,COMPLETED,SOBOL,0.609999999999999986677323704498,215.000000000000000000000000000000,0.989999999999999991118215802999,978,465,3,0.083268960496410734939409792332
146,146_0,COMPLETED,SOBOL,0.450000000000000011102230246252,488.000000000000000000000000000000,0.320000000000000006661338147751,1623,4302,9,0.918277325291186552469469006610
147,147_0,COMPLETED,SOBOL,0.560000000000000053290705182008,273.000000000000000000000000000000,1.000000000000000000000000000000,5000,2350,1,0.439223801203072083954026538777
148,148_0,COMPLETED,SOBOL,0.460000000000000019984014443253,749.000000000000000000000000000000,0.709999999999999964472863211995,4359,4712,5,0.370844955718144797529589595797
149,149_0,COMPLETED,SOBOL,0.419999999999999984456877655248,144.000000000000000000000000000000,0.969999999999999973354647408996,2262,1666,7,0.772851516114547831826087076479
150,150_0,COMPLETED,SOBOL,0.400000000000000022204460492503,335.000000000000000000000000000000,0.100000000000000005551115123126,368,3101,2,0.233629250131547450131108689675
151,151_0,COMPLETED,SOBOL,0.600000000000000088817841970013,228.000000000000000000000000000000,1.000000000000000000000000000000,3716,1149,10,0.626942014131695035672464655363
152,152_0,COMPLETED,SOBOL,0.460000000000000019984014443253,248.000000000000000000000000000000,0.719999999999999973354647408996,3219,3767,2,0.829200271574780378713853679074
153,153_0,COMPLETED,SOBOL,0.410000000000000031086244689504,160.000000000000000000000000000000,0.070000000000000006661338147751,160,1966,10,0.310231072226539228431363426353
154,154_0,COMPLETED,SOBOL,0.320000000000000006661338147751,165.000000000000000000000000000000,0.540000000000000035527136788005,2055,3425,5,0.691071695059537915994951617904
155,155_0,COMPLETED,SOBOL,0.609999999999999986677323704498,396.000000000000000000000000000000,1.000000000000000000000000000000,3865,218,8,0.165236805718392137931616048263
156,156_0,COMPLETED,SOBOL,0.540000000000000035527136788005,373.000000000000000000000000000000,0.979999999999999982236431605997,4474,2546,8,0.018888994598761203042025513810
157,157_0,COMPLETED,SOBOL,0.609999999999999986677323704498,236.000000000000000000000000000000,1.000000000000000000000000000000,1444,745,2,0.623614420248195577833882907726
158,158_0,COMPLETED,SOBOL,0.429999999999999993338661852249,750.000000000000000000000000000000,0.130000000000000004440892098501,800,4646,6,0.382622857239097335924071785485
159,159_0,COMPLETED,SOBOL,0.500000000000000000000000000000,89.000000000000000000000000000000,0.989999999999999991118215802999,2581,1439,4,0.978654248550534289208258087456
160,160_0,COMPLETED,SOBOL,0.429999999999999993338661852249,174.000000000000000000000000000000,0.830000000000000071054273576010,2559,2758,1,0.650791311806067862555380543199
161,161_0,COMPLETED,SOBOL,0.589999999999999968913755310496,174.000000000000000000000000000000,0.930000000000000048849813083507,936,808,9,0.240963610069826250636992881482
162,162_0,COMPLETED,SOBOL,0.450000000000000011102230246252,517.000000000000000000000000000000,0.289999999999999980015985556747,1543,4428,4,0.764554057233035599949744209880
163,163_0,COMPLETED,SOBOL,0.589999999999999968913755310496,206.000000000000000000000000000000,0.989999999999999991118215802999,4417,1385,6,0.347951083365827806836989566364
164,164_0,COMPLETED,SOBOL,0.479999999999999982236431605997,448.000000000000000000000000000000,0.760000000000000008881784197001,3804,4057,9,0.462129009248688826794193573733
165,165_0,COMPLETED,SOBOL,0.410000000000000031086244689504,88.000000000000000000000000000000,0.920000000000000039968028886506,2152,2107,3,0.926555893829092425129090315750
166,166_0,COMPLETED,SOBOL,0.380000000000000004440892098501,656.000000000000000000000000000000,0.070000000000000006661338147751,298,3129,7,0.075976630736142400368571259150
167,167_0,COMPLETED,SOBOL,0.619999999999999995559107901499,820.000000000000000000000000000000,1.000000000000000000000000000000,3201,86,5,0.531558150030672527108777103422
168,168_0,COMPLETED,SOBOL,0.479999999999999982236431605997,638.000000000000000000000000000000,0.589999999999999968913755310496,3616,4966,8,0.986909896606579462030595095712
169,169_0,COMPLETED,SOBOL,0.429999999999999993338661852249,87.000000000000000000000000000000,0.230000000000000009992007221626,426,1762,5,0.405550822181627135254444738166
170,170_0,COMPLETED,SOBOL,0.400000000000000022204460492503,290.000000000000000000000000000000,0.709999999999999964472863211995,2283,2848,10,0.599723058935254793588853772235
171,171_0,COMPLETED,SOBOL,0.609999999999999986677323704498,267.000000000000000000000000000000,1.000000000000000000000000000000,4224,1049,2,0.011588950321078300004229433284
172,172_0,COMPLETED,SOBOL,0.500000000000000000000000000000,481.000000000000000000000000000000,0.890000000000000013322676295502,4861,3687,4,0.172548356710001821179290004693
173,173_0,COMPLETED,SOBOL,0.609999999999999986677323704498,189.000000000000000000000000000000,1.000000000000000000000000000000,1642,483,6,0.714943876037374193010975886864
174,174_0,COMPLETED,SOBOL,0.429999999999999993338661852249,351.000000000000000000000000000000,0.209999999999999992228438827624,1037,4127,1,0.287344832599163046982226887849
175,175_0,COMPLETED,SOBOL,0.500000000000000000000000000000,239.000000000000000000000000000000,0.950000000000000066613381477509,3008,2329,9,0.820895224582403937318986208993
