trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,window_size,ev_threshold,delta,divergence_metric,sample_period,online_scaling
122,122_0,COMPLETED,SOBOL,0.059999999999999997779553950750,5451.000000000000000000000000000000,0.000000000000000000000000000000,4974,966,0.887506687140092287435777507199,0.262123722707852724322918902544,str\(\'kl\'\),0.093993663974106314573653264688,True
123,123_0,COMPLETED,SOBOL,0.059999999999999997779553950750,1915.000000000000000000000000000000,0.000000000000000000000000000000,1852,2681,0.013822592174634336370520060200,0.948144421502947754021306536742,str\(\'intersection\'\),0.017698085969313978593753233781,False
124,124_0,COMPLETED,SOBOL,0.050000000000000002775557561563,3421.000000000000000000000000000000,0.020000000000000000416333634234,2437,517,0.261839702989906053520741124885,0.759021195119246816496172414190,str\(\'intersection\'\),0.044301057411357765147830178876,True
125,125_0,COMPLETED,SOBOL,0.059999999999999997779553950750,7319.000000000000000000000000000000,0.000000000000000000000000000000,4311,3165,0.635534198250621518155867306632,0.447340927198529247910130379751,str\(\'kl\'\),0.064358325824141512927489827689,False
126,126_0,COMPLETED,SOBOL,0.059999999999999997779553950750,4201.000000000000000000000000000000,0.000000000000000000000000000000,2660,1528,0.141131680704653261759773386075,0.566548500012606370823675661086,str\(\'kl\'\),0.088316348493099217087376473501,True
127,127_0,COMPLETED,SOBOL,0.050000000000000002775557561563,2073.000000000000000000000000000000,0.000000000000000000000000000000,789,4812,0.764585294522345026990706173819,0.130092893155291683404684022207,str\(\'intersection\'\),0.023287939308211207112275786812,False
128,128_0,COMPLETED,SOBOL,0.050000000000000002775557561563,3083.000000000000000000000000000000,0.000000000000000000000000000000,803,776,0.277540534209460010295345000486,0.514024838369339653887379881780,str\(\'kl\'\),0.073464302215725182931826964250,True
129,129_0,COMPLETED,SOBOL,0.050000000000000002775557561563,2073.000000000000000000000000000000,0.010000000000000000208166817117,2684,3122,0.651112073075026276391952251288,0.202131614448502666681051209707,str\(\'intersection\'\),0.037963689351454381337713783751,False
130,130_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2541.000000000000000000000000000000,0.010000000000000000208166817117,4336,2266,0.156771479867398727536809133198,0.815709789013490116360571846599,str\(\'intersection\'\),0.014153123805299401907764611508,True
131,131_0,COMPLETED,SOBOL,0.059999999999999997779553950750,8931.000000000000000000000000000000,0.000000000000000000000000000000,2453,3977,0.780102613173425218917600432178,0.378979833468794824469227933150,str\(\'kl\'\),0.094682555664330730893496479439,False
132,132_0,COMPLETED,SOBOL,0.059999999999999997779553950750,6902.000000000000000000000000000000,0.000000000000000000000000000000,1868,1735,0.525266854191198895307479688199,0.314605655318126065100869936941,str\(\'kl\'\),0.056641271691769370932867389001,True
133,133_0,COMPLETED,SOBOL,0.059999999999999997779553950750,1863.000000000000000000000000000000,0.000000000000000000000000000000,4999,4388,0.399976577723398785124686583003,0.876177945271134350768704734946,str\(\'intersection\'\),0.054874868663027889792438429595,False
134,134_0,COMPLETED,SOBOL,0.059999999999999997779553950750,3554.000000000000000000000000000000,0.010000000000000000208166817117,3349,247,0.903024050405249023576459421747,0.012977899920195341137985067803,str\(\'intersection\'\),0.031091508762910967378356730251,True
135,135_0,COMPLETED,SOBOL,0.059999999999999997779553950750,7800.000000000000000000000000000000,0.000000000000000000000000000000,216,3535,0.029462435951456429628070310400,0.699272471519187144295415237139,str\(\'kl\'\),0.077831804510205992997384782939,False
136,136_0,COMPLETED,SOBOL,0.059999999999999997779553950750,3156.000000000000000000000000000000,0.000000000000000000000000000000,582,2149,0.979400844674557458091612716089,0.939648974644020196222982121981,str\(\'intersection\'\),0.091048770640045406654650150813,True
137,137_0,COMPLETED,SOBOL,0.059999999999999997779553950750,11017.000000000000000000000000000000,0.000000000000000000000000000000,3706,4173,0.105594864051789041892170928350,0.253571123357862249214633720840,str\(\'kl\'\),0.020379564249888064420002109500,False
138,138_0,COMPLETED,SOBOL,0.050000000000000002775557561563,7437.000000000000000000000000000000,0.000000000000000000000000000000,4555,1127,0.608704090051352952883689795271,0.638968967229127882134775973100,str\(\'kl\'\),0.041591985234990719311198859032,True
139,139_0,COMPLETED,SOBOL,0.040000000000000000832667268469,2023.000000000000000000000000000000,0.000000000000000000000000000000,1433,2536,0.483656276218593139670787195428,0.077667172422632574368961400069,str\(\'intersection\'\),0.067243350911885504950227243626,False
140,140_0,COMPLETED,SOBOL,0.040000000000000000832667268469,2707.000000000000000000000000000000,0.140000000000000013322676295502,2096,364,0.228759931320324544357092122482,0.138173354744911186520184287474,str\(\'intersection\'\),0.085464410465210680079017890876,True
141,141_0,COMPLETED,SOBOL,0.059999999999999997779553950750,7832.000000000000000000000000000000,0.000000000000000000000000000000,3970,3340,0.851848126107826786324039858300,0.574571931799873758528462985851,str\(\'kl\'\),0.026051386566832666902282511501,False
142,142_0,COMPLETED,SOBOL,0.050000000000000002775557561563,4803.000000000000000000000000000000,0.000000000000000000000000000000,3119,1384,0.357567367812618608358121718993,0.438795928971841942001219649683,str\(\'kl\'\),0.047247754530981192488958697595,True
143,143_0,COMPLETED,SOBOL,0.059999999999999997779553950750,1730.000000000000000000000000000000,0.000000000000000000000000000000,1247,4974,0.731383748730644600577477376646,0.750533375408500402770073378633,str\(\'intersection\'\),0.061675902064889674691894327907,False
144,144_0,COMPLETED,SOBOL,0.050000000000000002775557561563,6646.000000000000000000000000000000,0.000000000000000000000000000000,1042,1448,0.079576666984707111751617958362,0.056410220284014940539396576469,str\(\'kl\'\),0.023654909171164036074674896781,False
145,145_0,COMPLETED,SOBOL,0.059999999999999997779553950750,3324.000000000000000000000000000000,0.000000000000000000000000000000,2914,4736,0.952392274592071763628098324261,0.742580392966046942682112330658,str\(\'intersection\'\),0.087993238782510169171402480970,True
146,146_0,COMPLETED,SOBOL,0.050000000000000002775557561563,2702.000000000000000000000000000000,0.050000000000000002775557561563,3784,592,0.458051614463329315185546875000,0.364857623947784315276976485620,str\(\'intersection\'\),0.063968012025579820689635823783,False
147,147_0,FAILED,SOBOL,,,,1910,3246,0.582138560056686404919901178801,0.926310749702155544760273642169,str\(\'kl\'\),0.044647512398660188503995982501,True
148,148_0,COMPLETED,SOBOL,0.059999999999999997779553950750,7033.000000000000000000000000000000,0.000000000000000000000000000000,1325,1046,0.830201357545331086740247883426,0.865965386254712976565883764124,str\(\'kl\'\),0.018076816648244859592198352516,False
149,149_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2348.000000000000000000000000000000,0.000000000000000000000000000000,4447,2757,0.206155268790200352224672997181,0.429109009288251408431591471526,str\(\'intersection\'\),0.093658963767811659328899054344,True
150,150_0,COMPLETED,SOBOL,0.059999999999999997779553950750,1794.000000000000000000000000000000,0.000000000000000000000000000000,3579,1899,0.709202570451423541797453253821,0.557453649092465641778915141913,str\(\'intersection\'\),0.069650476677343253761875985219,False
151,151_0,FAILED,SOBOL,,,,455,4245,0.334396887255832553353940284069,0.245443045536056170252692254508,str\(\'kl\'\),0.039053195193409925844996166688,True
152,152_0,FAILED,SOBOL,,,,31,7,0.656679660741239734633722946455,0.489900740290060643378211580057,str\(\'intersection\'\),0.051082778908312330423679981095,False
