trial_index,arm_name,trial_status,generation_node,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound
11,11_0,FAILED,SOBOL,1773,989,752,0.404429477108642465577048596970,0.320184278462082139160571614411,9.388146208479069443342268641572,str\(\'ks-test\'\),str\(\'bounded\'\),4666
12,12_0,FAILED,SOBOL,2202,4749,1802,0.317503288473933942270832631039,0.495528728909790494583376130322,6.816117345343344346986214077333,str\(\'t-test\'\),str\(\'full\'\),1725
13,13_0,FAILED,SOBOL,3771,38,3403,0.841036456739529980630720729096,0.629635848326608571490226040623,1.778038399942219349725291976938,str\(\'ks-test\'\),str\(\'bounded\'\),4266
14,14_0,FAILED,SOBOL,3520,3076,197,0.102261390404775734386255692243,0.798355194836854908935208641196,3.416576991192065371194530598586,str\(\'t-test\'\),str\(\'bounded\'\),3430
15,15_0,FAILED,SOBOL,110,2182,4845,0.623478982135653447826939554943,0.075352378493174915208285824519,8.298774963166565044048184063286,str\(\'ks-test\'\),str\(\'full\'\),890
16,16_0,FAILED,SOBOL,303,2895,2383,0.471599473515525446920548802154,0.598380467079579814182466179773,1.395652691978029880104372750793,str\(\'ks-test\'\),str\(\'bounded\'\),439
17,17_0,FAILED,SOBOL,3715,2011,2734,0.994646301873028271245402720524,0.276431312082335345348127475518,6.278412605047226868748566630529,str\(\'t-test\'\),str\(\'full\'\),2899
18,18_0,FAILED,SOBOL,3966,4891,933,0.189609695125371208179743121036,0.170310829713940625751433799451,8.544226752682588355014559056144,str\(\'ks-test\'\),str\(\'full\'\),4408
19,19_0,FAILED,SOBOL,2396,170,4332,0.711313626764342177288824586867,0.955942412784323125585217439948,3.505489316318184389587031546398,str\(\'t-test\'\),str\(\'bounded\'\),1948
20,20_0,FAILED,SOBOL,1576,3929,3273,0.501578566860407581984304670186,0.858429538922384383070607327682,0.296469640769064457508363830129,str\(\'ks-test\'\),str\(\'full\'\),4163
21,21_0,FAILED,SOBOL,4396,1170,1671,0.025162560990080237027788356841,0.018233274560421706272927977466,5.179273154000751944181502040010,str\(\'t-test\'\),str\(\'bounded\'\),1704
22,22_0,FAILED,SOBOL,2895,3271,4722,0.783395554931834325884665304329,0.412822799557819974936023754708,9.945989325579255080356233520433,str\(\'ks-test\'\),str\(\'bounded\'\),683
23,23_0,FAILED,SOBOL,733,1675,74,0.308562380284070958413877860949,0.711398580331355279149363468605,4.907304876170122120981886837399,str\(\'t-test\'\),str\(\'full\'\),3143
24,24_0,FAILED,SOBOL,1061,4382,4655,0.065740298923104997785848979674,0.348318999854847766162180278116,2.633873876995406870804572463385,str\(\'ks-test\'\),str\(\'full\'\),3979
25,25_0,FAILED,SOBOL,2655,362,553,0.588907126134261438288319823187,0.525541042082011689018372635473,7.516677669595927646639665908879,str\(\'t-test\'\),str\(\'bounded\'\),1439
26,26_0,FAILED,SOBOL,4742,2776,3604,0.345237875508144498315488135631,0.918196033796295552065203082748,7.281471769268625493509716761764,str\(\'ks-test\'\),str\(\'bounded\'\),1181
27,27_0,FAILED,SOBOL,1317,2439,1455,0.866821867778897248157932153845,0.207120640262961397404239960451,2.242787003241479393267354680574,str\(\'t-test\'\),str\(\'full\'\),3721
28,28_0,FAILED,SOBOL,2060,3699,942,0.906594431305304149226742538303,0.109592657100409274217867050538,4.035780082721263539724532165565,str\(\'ks-test\'\),str\(\'bounded\'\),174
29,29_0,FAILED,SOBOL,4234,1555,3793,0.430298361085355296484777909427,0.766072674857452562413584473688,8.918540312408469006300038017798,str\(\'t-test\'\),str\(\'full\'\),2715
30,30_0,FAILED,SOBOL,3397,4122,1993,0.627148770634084917752204546559,0.661917420256882937934506117017,6.182394207730889768015458685113,str\(\'ks-test\'\),str\(\'full\'\),4986
31,31_0,FAILED,SOBOL,553,661,2892,0.152195600850507622991969469695,0.461291309321299192180987347456,1.143656491997651736269858702144,str\(\'t-test\'\),str\(\'bounded\'\),2445
32,32_0,FAILED,SOBOL,520,3475,4113,0.289121331669390191354551689074,0.834720901066437370730000111507,2.368264881215989436924473920953,str\(\'ks-test\'\),str\(\'bounded\'\),2880
33,33_0,FAILED,SOBOL,3345,1312,636,0.810857627103105160770724069152,0.041058903176337480100954735462,7.484461312110536113095804466866,str\(\'t-test\'\),str\(\'full\'\),342
34,34_0,FAILED,SOBOL,4338,4370,2593,0.005847666112706065462412130529,0.404707681195810464735984623985,7.718313130330295201986245956505,str\(\'ks-test\'\),str\(\'full\'\),1968
35,35_0,FAILED,SOBOL,2182,888,2319,0.528923051197081828256330027216,0.718630228441208607215173742588,2.757997672862373406132974196225,str\(\'t-test\'\),str\(\'bounded\'\),4506
36,36_0,FAILED,SOBOL,1362,4628,253,0.691883991917595309040223128250,0.589927010431885667784968063643,0.967674688938073845889675794751,str\(\'ks-test\'\),str\(\'full\'\),1568
37,37_0,FAILED,SOBOL,4769,591,4980,0.217083181064575914120950983488,0.283818588962778450834889554244,6.083914533749223529923710884759,str\(\'t-test\'\),str\(\'bounded\'\),4105
38,38_0,FAILED,SOBOL,2525,2552,1774,0.975350434899330154259189384902,0.146263823829591271818983955200,8.816227251051925506430961831938,str\(\'ks-test\'\),str\(\'bounded\'\),3280
39,39_0,FAILED,SOBOL,949,2195,3297,0.498962985755875720883523172233,0.978923640428110974909259311971,3.855964892286807277343996247509,str\(\'t-test\'\),str\(\'full\'\),743
40,40_0,FAILED,SOBOL,691,3860,1352,0.132640377378091228743883789321,0.086641655493527647280416204012,3.605342143986374203734612819972,str\(\'ks-test\'\),str\(\'full\'\),1536
41,41_0,FAILED,SOBOL,2871,1082,3579,0.654252926375716969964457803144,0.790150858545675904842653380911,8.721581709428690487584390211850,str\(\'t-test\'\),str\(\'bounded\'\),3998
42,42_0,FAILED,SOBOL,4528,3356,372,0.410610321506857889328756527902,0.654559878658503291326553608087,6.456854641795159110984059225302,str\(\'ks-test\'\),str\(\'bounded\'\),3622
43,43_0,FAILED,SOBOL,1690,1739,4395,0.933809512512758344016106093477,0.469775453018024591322898686485,1.496592599648050914140640088590,str\(\'t-test\'\),str\(\'full\'\),1160
44,44_0,FAILED,SOBOL,2432,2980,3034,0.847278072945773619295550815878,0.341057125708088271220930209893,4.703247324905358794921994558536,str\(\'ks-test\'\),str\(\'bounded\'\),2773
45,45_0,FAILED,SOBOL,4021,2077,2057,0.372353459889069204891143272107,0.533624982640147238477368318854,9.819443439181894106582149106544,str\(\'t-test\'\),str\(\'full\'\),311
46,46_0,FAILED,SOBOL,3613,4822,4014,0.569238129330798980909378315118,0.895340669898316288133344187372,5.056217366556637671237695030868,str\(\'ks-test\'\),str\(\'full\'\),2386
47,47_0,FAILED,SOBOL,184,80,1241,0.092974422905594114596716792676,0.230798591069877157000433953726,0.095902188457548623312654001438,str\(\'t-test\'\),str\(\'bounded\'\),4848
48,48_0,FAILED,SOBOL,64,4993,3722,0.938760609855875394202939787647,0.690485035752877562842400038789,9.596497248961590287308354163542,str\(\'t-test\'\),str\(\'full\'\),3825
49,49_0,FAILED,SOBOL,3495,261,1495,0.464322332989424491067609324091,0.434793493270874020772964740900,4.635620129767805686071824311512,str\(\'ks-test\'\),str\(\'bounded\'\),1287
50,50_0,FAILED,SOBOL,3903,2848,4545,0.719686896115541485663413823204,0.010974039150401949244129085059,0.494993500757031190673274068104,str\(\'t-test\'\),str\(\'bounded\'\),1018
51,51_0,FAILED,SOBOL,2313,1935,522,0.242936853500083094203887412732,0.862863234736025330740005756525,5.611848105996847912990688200807,str\(\'ks-test\'\),str\(\'full\'\),3556
52,52_0,FAILED,SOBOL,1805,3175,1895,0.033597494430840015022798894506,0.944693833116441950004116279160,8.186089346792549292786134174094,str\(\'t-test\'\),str\(\'bounded\'\),12
53,53_0,FAILED,SOBOL,4645,1568,2871,0.554723677495494449374291434651,0.178553011754527701793193728008,3.225168664685450714557646278990,str\(\'ks-test\'\),str\(\'full\'\),2550
54,54_0,FAILED,SOBOL,2987,4001,1071,0.252615455446764836100470574820,0.251528452988713957516608843434,1.583139974482357548168920402532,str\(\'t-test\'\),str\(\'full\'\),4830
55,55_0,FAILED,SOBOL,806,1214,3844,0.776301012385636535206856478908,0.624159676762297777052879155235,6.699941630016081894893886783393,str\(\'ks-test\'\),str\(\'bounded\'\),2292
56,56_0,FAILED,SOBOL,1144,2733,806,0.596005481325089903066327678971,0.441390442937612537122049616301,5.838920480753295727538443316007,str\(\'t-test\'\),str\(\'bounded\'\),587
57,57_0,FAILED,SOBOL,2718,2366,4283,0.121691040122881538598775819082,0.684900795882567803296581132599,0.877999482028186339910291735578,str\(\'ks-test\'\),str\(\'full\'\),3049
58,58_0,FAILED,SOBOL,4962,4487,2482,0.813672959370538628753877219424,0.759810889370739483972272410028,4.237892900980078536576911574230,str\(\'t-test\'\),str\(\'full\'\),4568
59,59_0,FAILED,SOBOL,1557,459,2755,0.336799140576273192682066337511,0.115023806555196644874072831044,9.354694835882634507129296252970,str\(\'ks-test\'\),str\(\'bounded\'\),2105
60,60_0,FAILED,SOBOL,1986,4199,4830,0.376967390066012764116010202997,0.196808601150289169678941902930,6.927075894281268908514448412461,str\(\'t-test\'\),str\(\'full\'\),4324
61,61_0,FAILED,SOBOL,4141,707,103,0.898217345591634463985997172131,0.927374752674251845441233399470,1.966198495718650463004451012239,str\(\'ks-test\'\),str\(\'bounded\'\),1861
62,62_0,FAILED,SOBOL,3148,3607,3154,0.159476539149880414125703964601,0.501589951815083590069832553127,2.827532081771642058498628102825,str\(\'t-test\'\),str\(\'bounded\'\),831
63,63_0,FAILED,SOBOL,323,1454,1631,0.683038264142349360596995211381,0.375049974646419259638463472584,7.944387003629469035104193608277,str\(\'ks-test\'\),str\(\'full\'\),3293
64,64_0,FAILED,SOBOL,368,2518,3393,0.112580522226169710275911484132,0.032846659969538449796999657337,6.765517904054374476174871233525,str\(\'ks-test\'\),str\(\'full\'\),4474
65,65_0,FAILED,SOBOL,3194,2231,1869,0.604438095763325744513849713258,0.841874459670856611914757650084,1.805521895534358822743570271996,str\(\'t-test\'\),str\(\'bounded\'\),2014
66,66_0,FAILED,SOBOL,4187,4663,4915,0.329585152205079778831020576035,0.727953659582883161327515608718,3.291527767442167018430154712405,str\(\'ks-test\'\),str\(\'bounded\'\),369
67,67_0,FAILED,SOBOL,2031,556,188,0.820103398149833129338048820500,0.398209414148703200186929507254,8.408034111495130247249107924290,str\(\'t-test\'\),str\(\'full\'\),2829
68,68_0,FAILED,SOBOL,1523,4336,2263,0.891055845681577918249161029962,0.292990198401734236455240534269,5.355096238314175138839345891029,str\(\'ks-test\'\),str\(\'bounded\'\),750
69,69_0,FAILED,SOBOL,4929,923,2536,0.383450525505468264864106231471,0.583763274602592030504411013681,0.395124721128493561206340700664,str\(\'t-test\'\),str\(\'full\'\),3209
70,70_0,FAILED,SOBOL,2685,3510,741,0.673874856257811183368744423205,0.970559605261310909263272606040,4.379610563698225433881816570647,str\(\'ks-test\'\),str\(\'full\'\),4093
71,71_0,FAILED,SOBOL,1110,1278,4217,0.167855936430394647729258394975,0.153751943394541734644320740699,9.496150785878301192610706493724,str\(\'t-test\'\),str\(\'bounded\'\),1634
72,72_0,FAILED,SOBOL,842,4777,1135,0.455950557280331847387344623712,0.780697511212900319144125660387,8.044027799665927958017164201010,str\(\'ks-test\'\),str\(\'bounded\'\),1109
73,73_0,FAILED,SOBOL,3022,124,3908,0.947931639311835216865631537075,0.093010958116501576964374464751,3.084056599098257578361881314777,str\(\'t-test\'\),str\(\'full\'\),3649
74,74_0,FAILED,SOBOL,4680,3024,2112,0.236446111360564814596330052154,0.477873008305206903312267741057,2.066620332513004587582372550969,str\(\'ks-test\'\),str\(\'full\'\),4045
75,75_0,FAILED,SOBOL,1841,2032,3089,0.726840789325535308051939864527,0.647292583901435181203964930319,7.183160275324248722483844176168,str\(\'t-test\'\),str\(\'bounded\'\),1505
76,76_0,FAILED,SOBOL,2270,3311,4462,0.548300845416262783160732396937,0.542118933998048335709540879179,9.132235157172194917052365781274,str\(\'ks-test\'\),str\(\'full\'\),4914
77,77_0,FAILED,SOBOL,3859,1783,438,0.040819089502096179977730372457,0.333697970567271129382902472571,4.172239428021014440162161918124,str\(\'t-test\'\),str\(\'bounded\'\),2374
78,78_0,FAILED,SOBOL,3452,3904,3484,0.767860776375979159347195945884,0.221741669550538061939093381625,0.656285084865055989844506711961,str\(\'ks-test\'\),str\(\'bounded\'\),240
79,79_0,FAILED,SOBOL,22,1037,1258,0.261718351772055046744469564146,0.901618141880258905374034839042,5.772791112300009075397611013614,str\(\'t-test\'\),str\(\'full\'\),2780
80,80_0,FAILED,SOBOL,216,4036,3783,0.648066838894039376484101921960,0.426597273953258970813351425022,3.906954406964592951823078692541,str\(\'t-test\'\),str\(\'bounded\'\),3549
81,81_0,FAILED,SOBOL,3646,1179,1009,0.140098746789619338359855760245,0.697623209936544252940393562312,9.024099853783845048837974900380,str\(\'ks-test\'\),str\(\'full\'\),1089
82,82_0,FAILED,SOBOL,4054,3140,2961,0.925620327347889571001360309310,0.872202050298452324916809175193,6.135341204776429080425259598996,str\(\'t-test\'\),str\(\'full\'\),1299
83,83_0,FAILED,SOBOL,2464,1603,1984,0.419964238934218858645408545271,0.004459748214110732106307821709,1.174764462951570775928189505066,str\(\'ks-test\'\),str\(\'bounded\'\),3758
84,84_0,FAILED,SOBOL,1644,2882,623,0.364217938022688036969753966332,0.187739083589985977784664328283,2.506377829261124290383122570347,str\(\'t-test\'\),str\(\'full\'\),2324
85,85_0,FAILED,SOBOL,4484,1900,4646,0.856685385987162595355925986951,0.938515054907649748372477915836,7.623498933742754779530059749959,str\(\'ks-test\'\),str\(\'bounded\'\),4784
86,86_0,FAILED,SOBOL,2826,4958,1445,0.086734240856021646570717109626,0.615810683974996164735671300150,7.233319151964039406266238074750,str\(\'t-test\'\),str\(\'bounded\'\),2523
87,87_0,FAILED,SOBOL,646,295,3671,0.576642552888020909485078391299,0.259002110157161957726401624313,2.272708383015356936596162995556,str\(\'ks-test\'\),str\(\'full\'\),63
88,88_0,FAILED,SOBOL,992,3652,1683,0.803460810245946066565636556334,0.675433015896007460376893050125,0.190943772650323806416849947709,str\(\'t-test\'\),str\(\'full\'\),2040
89,89_0,FAILED,SOBOL,2567,1410,3206,0.295369120419025410484437088598,0.447774817682802694918109409628,5.308065156500787473703439900419,str\(\'ks-test\'\),str\(\'bounded\'\),4580
90,90_0,FAILED,SOBOL,4810,4155,4,0.519508116584271206761513894890,0.123106289720162756506915968657,9.914925159658304565368780458812,str\(\'t-test\'\),str\(\'bounded\'\),3120
91,91_0,FAILED,SOBOL,1405,752,4730,0.013975566407665611368127400738,0.752558027267456020048541631695,4.954314074091613839811998332152,str\(\'ks-test\'\),str\(\'full\'\),579
92,92_0,FAILED,SOBOL,2148,4532,2664,0.207736885208636534727588696114,0.935852709885686584456720993330,1.288797158587724034362054226222,str\(\'t-test\'\),str\(\'bounded\'\),3344
93,93_0,FAILED,SOBOL,4303,415,2391,0.700080798653885727489409873670,0.189464860172942284322061823332,6.405942922024988384066546132090,str\(\'ks-test\'\),str\(\'full\'\),804
94,94_0,FAILED,SOBOL,3309,2689,4343,0.491497009644284832408089869205,0.365977638963609908095975242759,8.514262163862586163531886995770,str\(\'t-test\'\),str\(\'full\'\),1815
95,95_0,FAILED,SOBOL,485,2411,866,0.981528915680944913368932702724,0.507883417943492565527208171261,3.553685142668895569073583828867,str\(\'ks-test\'\),str\(\'bounded\'\),4355
96,96_0,FAILED,SOBOL,588,4595,2088,0.580466912431642390046704349515,0.132748230049386628515151187457,4.812510924510658760766546038212,str\(\'t-test\'\),str\(\'bounded\'\),952
97,97_0,FAILED,SOBOL,3433,499,2986,0.074843187812715775142358154426,0.992440130207687620789158700063,9.694389764155260991174145601690,str\(\'ks-test\'\),str\(\'full\'\),3489
98,98_0,FAILED,SOBOL,4270,2600,1190,0.860399028263986065390156454669,0.576413379671052106267836734332,5.083696373622864861374637257541,str\(\'t-test\'\),str\(\'full\'\),3895
99,99_0,FAILED,SOBOL,2094,2341,4042,0.352459492886438963132889057306,0.297333234693855030794651383985,0.045307235694490376187726354829,str\(\'ks-test\'\),str\(\'bounded\'\),1357
100,100_0,FAILED,SOBOL,1274,3561,3528,0.423807626381516477920285979053,0.387051003247499469939185701151,3.713341674122028202020828757668,str\(\'t-test\'\),str\(\'full\'\),4764
101,101_0,FAILED,SOBOL,4700,1340,1380,0.913748302208259755019525982789,0.736286010390147516169179198187,8.595195985183119447015087644104,str\(\'ks-test\'\),str\(\'bounded\'\),2226
102,102_0,FAILED,SOBOL,2613,4220,4426,0.143823802834376707204810941221,0.817062260098755377413226597128,6.485522661237977715131819422822,str\(\'t-test\'\),str\(\'bounded\'\),82
103,103_0,FAILED,SOBOL,1018,836,324,0.636319807525724145946810494934,0.058716529173776510486248980669,1.447099607933312714891371797421,str\(\'ks-test\'\),str\(\'full\'\),2620
104,104_0,FAILED,SOBOL,779,3110,4950,0.985482871681451766399106872996,0.881566193643957385361886736064,1.092762633208185452104999058065,str\(\'t-test\'\),str\(\'full\'\),4639
105,105_0,FAILED,SOBOL,2939,2149,301,0.479978878231719141567168662732,0.244573963323608034592382409755,5.974616664900445073271839646623,str\(\'ks-test\'\),str\(\'bounded\'\),2177
106,106_0,FAILED,SOBOL,4440,4716,3347,0.704152134289965037083902643644,0.327284612473100422480598581387,8.866865412861109518871671753004,str\(\'t-test\'\),str\(\'bounded\'\),521
107,107_0,FAILED,SOBOL,1621,72,1745,0.196092808257788409065369705786,0.547398510845378050149179216533,3.828442676174454550874770575319,str\(\'ks-test\'\),str\(\'full\'\),2984
108,108_0,FAILED,SOBOL,2364,3793,686,0.017948565183207393358699732744,0.637131626641377790676301628991,2.494616932204924530935841175960,str\(\'t-test\'\),str\(\'bounded\'\),903
109,109_0,FAILED,SOBOL,3933,956,4085,0.508009027946740410186521330616,0.487202809035778061641508429602,7.376495455231518505456733691972,str\(\'ks-test\'\),str\(\'full\'\),3365
110,110_0,FAILED,SOBOL,3681,3370,2289,0.299451884694397429953482969722,0.069211440457031134232401825557,7.767762317012064876564636506373,str\(\'t-test\'\),str\(\'full\'\),4258
111,111_0,FAILED,SOBOL,271,1850,2641,0.791828161934390650777970677154,0.807580058611929385570249451121,2.729373458452522882566881889943,str\(\'ks-test\'\),str\(\'bounded\'\),1796
112,112_0,FAILED,SOBOL,152,3228,134,0.179355039939284338634806204027,0.269186138471588509712972836496,6.958178817971610641279767150991,str\(\'ks-test\'\),str\(\'full\'\),1877
113,113_0,FAILED,SOBOL,3563,1719,4782,0.669901842610910569497661981586,0.606501095280051250036024157453,1.919150540027767526396473840578,str\(\'t-test\'\),str\(\'bounded\'\),4415
114,114_0,FAILED,SOBOL,3815,3973,1580,0.395083158945664758565641250243,0.962349555579945392658203218161,2.933096707659773372256495349575,str\(\'ks-test\'\),str\(\'bounded\'\),2965
115,115_0,FAILED,SOBOL,2245,1127,3182,0.886973096277564709843943546730,0.160896274320781240696476288576,7.815556243360043175982809771085,str\(\'t-test\'\),str\(\'full\'\),427
116,116_0,FAILED,SOBOL,1736,4848,4232,0.831621544433757686753949656122,0.024488625396043062903972398203,5.868846311803907589421669399599,str\(\'ks-test\'\),str\(\'bounded\'\),3189
117,117_0,FAILED,SOBOL,4557,213,834,0.325631181333214059225866776615,0.849349544489756191900653448101,0.829842413446866045134697742469,str\(\'t-test\'\),str\(\'full\'\),652
118,118_0,FAILED,SOBOL,3055,2939,2786,0.616082157842814948089937843179,0.704001585017889786044520405994,4.344709676600992942496759496862,str\(\'ks-test\'\),str\(\'full\'\),1653
119,119_0,FAILED,SOBOL,894,1968,2435,0.108509201461449267256398343307,0.421277958976104871524626105384,9.227203276674263321410762728192,str\(\'t-test\'\),str\(\'bounded\'\),4190
120,120_0,FAILED,SOBOL,1212,4088,2841,0.273590362040325996151324261518,0.519019211366772648119649602449,8.233103629226796726925385883078,str\(\'ks-test\'\),str\(\'bounded\'\),3708
121,121_0,FAILED,SOBOL,2806,694,1943,0.764017403800040462158449372509,0.357619819095358226768155418540,3.194099414251744928350262853201,str\(\'t-test\'\),str\(\'full\'\),1246
122,122_0,FAILED,SOBOL,4893,3732,3894,0.052566135741770270151107524725,0.214235897682607173697633129450,1.711926929718814882619426498422,str\(\'ks-test\'\),str\(\'full\'\),1447
123,123_0,FAILED,SOBOL,1469,1521,1043,0.544575774500146492229646355554,0.909946441171690767468760441261,6.594420809160919105806897277944,str\(\'t-test\'\),str\(\'bounded\'\),3909
124,124_0,FAILED,SOBOL,1898,2742,1545,0.738731827497482340660894806206,0.773584358090534829344164791110,9.644688586786388739824360527564,str\(\'ks-test\'\),str\(\'full\'\),2472
125,125_0,FAILED,SOBOL,4073,2472,3693,0.232621766688302172854108107458,0.101251233834773302078247070312,4.605660029473715333381278469460,str\(\'t-test\'\),str\(\'bounded\'\),4934
126,126_0,FAILED,SOBOL,3235,4415,492,0.959690099319443157277476075251,0.455165874676778936525067820185,0.622528269011527357612578725821,str\(\'ks-test\'\),str\(\'bounded\'\),2683
127,127_0,FAILED,SOBOL,392,328,4593,0.452236900132149455266983295587,0.671126379113644366825042197888,5.504988121329807526649346982595,str\(\'t-test\'\),str\(\'full\'\),221
128,128_0,FAILED,SOBOL,419,3331,1416,0.877380037175491400702753708174,0.394068319756537666087581328611,2.792639734048396604748631943949,str\(\'ks-test\'\),str\(\'full\'\),1671
129,129_0,FAILED,SOBOL,3219,1725,3642,0.400964088931679729643775544901,0.731120114857330971602777935914,7.675128193735146098219956911635,str\(\'t-test\'\),str\(\'bounded\'\),4211
130,130_0,FAILED,SOBOL,4101,3845,591,0.656363365527242392793993985833,0.837244186799973255652673742588,7.440372244849801752764051343547,str\(\'ks-test\'\),str\(\'bounded\'\),3171
131,131_0,FAILED,SOBOL,1881,1057,4615,0.181530133252963438161842191221,0.036502353208139541596022326075,2.401372294905595339287174283527,str\(\'t-test\'\),str\(\'full\'\),631
132,132_0,FAILED,SOBOL,1451,4836,2931,0.095006073597818610498855207425,0.149608977070078252857854295144,3.882049122518859807229318903410,str\(\'ks-test\'\),str\(\'bounded\'\),2946
133,133_0,FAILED,SOBOL,4921,105,1954,0.618052963299676738628818384313,0.973727991953492133525571716746,8.764514394592493928826115734410,str\(\'t-test\'\),str\(\'full\'\),406
134,134_0,FAILED,SOBOL,2789,3004,3755,0.315971900070086131329105683108,0.579134877381846324695402472571,6.028833774263970823881209071260,str\(\'ks-test\'\),str\(\'full\'\),1896
135,135_0,FAILED,SOBOL,1239,2090,982,0.837675770364701754999714466976,0.296643956504762162929011992674,0.989800951920449811893831792986,str\(\'t-test\'\),str\(\'bounded\'\),4436
136,136_0,FAILED,SOBOL,873,4355,4372,0.534626916278153618833357541007,0.644126011515036234200692888408,1.549527210511267183434824801225,str\(\'ks-test\'\),str\(\'bounded\'\),2662
137,137_0,FAILED,SOBOL,3067,865,895,0.058330788431689144235559041363,0.482014219809323574139625634416,6.431992203216069015070388559252,str\(\'t-test\'\),str\(\'full\'\),203
138,138_0,FAILED,SOBOL,4535,3451,2695,0.750347480634227403939462419658,0.089355147765949369254023793019,8.698233654793352087608582223766,str\(\'ks-test\'\),str\(\'full\'\),2493
139,139_0,FAILED,SOBOL,1750,1297,2422,0.275394368477165696340591694025,0.785327901195734701111916820082,3.659201149067841551953961243271,str\(\'t-test\'\),str\(\'bounded\'\),4953
140,140_0,FAILED,SOBOL,2257,2577,33,0.438377917381003512353743190033,0.898449634358286841617768914148,0.137865370648913104778543470275,str\(\'ks-test\'\),str\(\'full\'\),1467
141,141_0,FAILED,SOBOL,3792,2211,4760,0.961544683247804621295529159397,0.225884756704792383219526641369,5.020353513717651594561175443232,str\(\'t-test\'\),str\(\'bounded\'\),3927
142,142_0,FAILED,SOBOL,3575,4644,1710,0.222830976139754055598274362637,0.330044091634452363415164199978,9.787557817145250638191100733820,str\(\'ks-test\'\),str\(\'bounded\'\),3688
143,143_0,FAILED,SOBOL,131,615,3233,0.744415029754862178634766678442,0.546747452048584769990213771962,4.748558146569878068987691221992,str\(\'t-test\'\),str\(\'full\'\),1228
144,144_0,FAILED,SOBOL,248,4473,713,0.350543979141861195003571083362,0.008113506317138672457867087928,5.558592258225195870124935026979,str\(\'t-test\'\),str\(\'bounded\'\),101
145,145_0,FAILED,SOBOL,3694,434,4190,0.874197114659473251130350490712,0.867573653077706730130103096599,0.520174792297184551692623699637,str\(\'ks-test\'\),str\(\'full\'\),2641
146,146_0,FAILED,SOBOL,3911,2708,2233,0.069220915371552116379660901657,0.700791596628725477202692673018,4.659874680391513201982434111414,str\(\'t-test\'\),str\(\'full\'\),4745
147,147_0,FAILED,SOBOL,2375,2353,2506,0.590318599335849292231159779476,0.422454307628795489026884979467,9.541724596049636630823442828842,str\(\'ks-test\'\),str\(\'bounded\'\),2205
148,148_0,FAILED,SOBOL,1633,3632,4883,0.630494228737428774600459746580,0.262657803395763056464318196959,6.657684626311064057802013849141,str\(\'t-test\'\),str\(\'full\'\),3876
149,149_0,FAILED,SOBOL,4419,1468,157,0.153711760982871065150945355526,0.611180411104112808473587392655,1.619290496992878525261971844884,str\(\'ks-test\'\),str\(\'bounded\'\),1336
150,150_0,FAILED,SOBOL,2952,4214,3364,0.912005221869796489642112646834,0.941681510182097558647740243032,3.257973894421011262778620221070,str\(\'t-test\'\),str\(\'bounded\'\),970
151,151_0,RUNNING,SOBOL,757,733,1840,0.437538449620828051589427332146,0.183597989197820415929740534011,8.139856533481738765090085507836,str\(\'ks-test\'\),str\(\'full\'\),3510
