trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,n_samples,n_windows,disjoint_training_windows
0,0_0,COMPLETED,SOBOL,0.190000000000000002220446049250,25.000000000000000000000000000000,0.000000000000000000000000000000,3399,1502,1365,True
1,1_0,COMPLETED,SOBOL,0.750000000000000000000000000000,66.000000000000000000000000000000,0.560000000000000053290705182008,2481,4354,3834,False
2,2_0,COMPLETED,SOBOL,0.190000000000000002220446049250,284.000000000000000000000000000000,0.000000000000000000000000000000,1184,374,247,True
3,3_0,COMPLETED,SOBOL,0.890000000000000013322676295502,196.000000000000000000000000000000,1.000000000000000000000000000000,4641,2523,2755,False
4,4_0,COMPLETED,SOBOL,0.900000000000000022204460492503,369.000000000000000000000000000000,0.969999999999999973354647408996,3885,1021,4496,False
5,5_0,COMPLETED,SOBOL,0.190000000000000002220446049250,24.000000000000000000000000000000,0.000000000000000000000000000000,467,3248,2026,True
6,6_0,COMPLETED,SOBOL,0.900000000000000022204460492503,199.000000000000000000000000000000,0.760000000000000008881784197001,1647,2100,3427,False
7,7_0,COMPLETED,SOBOL,0.190000000000000002220446049250,20.000000000000000000000000000000,0.000000000000000000000000000000,2604,4874,918,True
8,8_0,COMPLETED,SOBOL,0.190000000000000002220446049250,81.000000000000000000000000000000,0.000000000000000000000000000000,2909,155,3553,True
9,9_0,COMPLETED,SOBOL,0.849999999999999977795539507497,154.000000000000000000000000000000,0.460000000000000019984014443253,1366,2929,1022,False
10,10_0,COMPLETED,SOBOL,0.190000000000000002220446049250,22.000000000000000000000000000000,0.000000000000000000000000000000,127,1722,4934,True
11,11_0,COMPLETED,SOBOL,0.880000000000000004440892098501,158.000000000000000000000000000000,0.989999999999999991118215802999,4209,3949,2442,False
12,12_0,COMPLETED,SOBOL,0.900000000000000022204460492503,145.000000000000000000000000000000,1.000000000000000000000000000000,4926,2487,433,False
13,13_0,COMPLETED,SOBOL,0.190000000000000002220446049250,22.000000000000000000000000000000,0.000000000000000000000000000000,883,4635,2963,True
14,14_0,COMPLETED,SOBOL,0.820000000000000062172489379009,104.000000000000000000000000000000,1.000000000000000000000000000000,2162,636,1864,False
15,15_0,COMPLETED,SOBOL,0.190000000000000002220446049250,23.000000000000000000000000000000,0.000000000000000000000000000000,3744,3488,4355,True
16,16_0,COMPLETED,SOBOL,0.920000000000000039968028886506,295.000000000000000000000000000000,1.000000000000000000000000000000,3484,847,1137,False
17,17_0,COMPLETED,SOBOL,0.190000000000000002220446049250,22.000000000000000000000000000000,0.000000000000000000000000000000,1941,3620,3666,True
18,18_0,COMPLETED,SOBOL,0.820000000000000062172489379009,90.000000000000000000000000000000,0.280000000000000026645352591004,640,2277,2256,False
19,19_0,COMPLETED,SOBOL,0.190000000000000002220446049250,22.000000000000000000000000000000,0.000000000000000000000000000000,4722,4504,4745,True
20,20_0,COMPLETED,SOBOL,0.190000000000000002220446049250,20.000000000000000000000000000000,0.000000000000000000000000000000,4269,1640,3004,True
21,21_0,COMPLETED,SOBOL,0.719999999999999973354647408996,37.000000000000000000000000000000,0.059999999999999997779553950750,226,3789,476,False
22,22_0,COMPLETED,SOBOL,0.190000000000000002220446049250,24.000000000000000000000000000000,0.000000000000000000000000000000,1409,239,4073,True
23,23_0,COMPLETED,SOBOL,0.849999999999999977795539507497,157.000000000000000000000000000000,0.950000000000000066613381477509,2991,3090,1584,False
