trial_index,arm_name,trial_status,generation_node,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound
68,68_0,FAILED,SOBOL,3244,444,1060,0.012802156707271934027447812809,0.560094733648002107706531660369,1.220809847712516660322989991982,str\(\'t-test\'\),str\(\'bounded\'\),380
69,69_0,FAILED,SOBOL,2319,3133,2551,0.672028658846393178727396389149,0.306187579492107009304646680903,5.893085860321298774522347230231,str\(\'ks-test\'\),str\(\'full\'\),2690
70,70_0,FAILED,SOBOL,611,1499,1892,0.395979256840422733088047380079,0.118242043901234869518468428851,8.180109820107929863297613337636,str\(\'t-test\'\),str\(\'full\'\),4105
71,71_0,FAILED,SOBOL,4062,4891,4150,0.790289985684678009114634278376,0.871088286830112301650785866514,3.458786809501238401765021990286,str\(\'ks-test\'\),str\(\'bounded\'\),1425
72,72_0,FAILED,SOBOL,4225,1068,2477,0.745688079418614480076143991027,0.153965024871751676727171798120,4.732472955225967226056127401534,str\(\'t-test\'\),str\(\'bounded\'\),28
73,73_0,FAILED,SOBOL,175,2509,3954,0.063892974076792605209185182957,0.898102601904422037648600962711,9.404894090631044534234206366818,str\(\'ks-test\'\),str\(\'full\'\),3041
74,74_0,FAILED,SOBOL,1895,2123,784,0.848233830085024287370742968051,0.711558054277673379672819464759,7.167987223219126846629478677642,str\(\'t-test\'\),str\(\'full\'\),3754
75,75_0,FAILED,SOBOL,3472,4267,3058,0.462785650381818403076294998755,0.466481388472020641611237579127,2.446823639092966740093970656744,str\(\'ks-test\'\),str\(\'bounded\'\),1777
76,76_0,FAILED,SOBOL,2992,1662,4755,0.340586903564631948704288788576,0.326437874477356670954719675137,2.971013697924092422653075118433,str\(\'t-test\'\),str\(\'full\'\),4648
77,77_0,FAILED,SOBOL,1437,4449,1404,0.968732481297105540996028594236,0.571515488332137500115948114399,7.731390459887684585282840998843,str\(\'ks-test\'\),str\(\'bounded\'\),2328
78,78_0,FAILED,SOBOL,633,295,3235,0.193211025182157741797439598486,0.757328840985894147230794715142,5.091920759250410100094086374156,str\(\'t-test\'\),str\(\'bounded\'\),874
79,79_0,FAILED,SOBOL,4705,3629,337,0.618572177276015322533453399956,0.013190315904095768068104987947,0.458717718574218502602946045954,str\(\'ks-test\'\),str\(\'full\'\),3564
80,80_0,FAILED,SOBOL,4888,53,3794,0.424516320059075968895712094309,0.641062268998473849812569369533,8.108618423213250991921086097136,str\(\'ks-test\'\),str\(\'bounded\'\),2949
81,81_0,FAILED,SOBOL,831,3524,2317,0.763214836528524731562583838240,0.394951034357771291194438845196,2.752747960004024108116027491633,str\(\'t-test\'\),str\(\'full\'\),238
82,82_0,FAILED,SOBOL,1318,1733,2908,0.043715782044455413213324135313,0.208950895577669132352482961323,0.071553797842934738215880940970,str\(\'ks-test\'\),str\(\'full\'\),1713
83,83_0,FAILED,SOBOL,2887,4657,634,0.647449994446709697903941105324,0.954001218991354149601136214187,5.320084311418235678559085499728,str\(\'t-test\'\),str\(\'bounded\'\),4012
84,84_0,FAILED,SOBOL,3660,1896,1554,0.518477254435420031875025870249,0.813477988420054365370504001476,9.794039350997657322750455932692,str\(\'ks-test\'\),str\(\'full\'\),2392
85,85_0,FAILED,SOBOL,2108,4216,4906,0.170992709401994957829629129265,0.068428620491176844753411501188,4.506600059865043306217557983473,str\(\'t-test\'\),str\(\'bounded\'\),4389
86,86_0,FAILED,SOBOL,41,1154,497,0.885631357666105012427237852535,0.254672173673287038919710312257,2.067309786855243025627260067267,str\(\'ks-test\'\),str\(\'bounded\'\),3656
87,87_0,FAILED,SOBOL,4115,2771,3395,0.304298616699874402424796926425,0.500782452829182100906280084018,7.384266853609123160140370600857,str\(\'t-test\'\),str\(\'full\'\),663
88,88_0,FAILED,SOBOL,3851,1272,146,0.222235400523990406229657423864,0.469784220613539194033592139021,6.119114010254853575077049754327,str\(\'ks-test\'\),str\(\'full\'\),2040
89,89_0,FAILED,SOBOL,423,4839,3513,0.591984325371682662542127673078,0.722657761419191912999338001100,0.831510524746961965369962399564,str\(\'t-test\'\),str\(\'bounded\'\),4741
90,90_0,FAILED,SOBOL,2429,530,1594,0.371013231649994834615569061498,0.910424125019460905861024002661,3.242656473815441309227480815025,str\(\'ks-test\'\),str\(\'bounded\'\),3305
91,91_0,FAILED,SOBOL,3378,3394,4478,0.943666504774242631548020199261,0.158489672986790536279855245994,8.559473185667767936024574737530,str\(\'t-test\'\),str\(\'full\'\),1015
92,92_0,FAILED,SOBOL,2588,677,2711,0.814335931984707661612787887861,0.049633510278537872062454283650,6.623088875165209721274095500121,str\(\'ks-test\'\),str\(\'bounded\'\),2597
93,93_0,FAILED,SOBOL,1656,2900,1220,0.498145462544634931578713121780,0.801568910360336284171012266597,1.267058985475450816338138793071,str\(\'t-test\'\),str\(\'full\'\),590
94,94_0,FAILED,SOBOL,1196,2357,4300,0.714286666074767762069086529664,0.613071351787075391470693830342,4.056966548950412310148294636747,str\(\'ks-test\'\),str\(\'full\'\),1362
95,95_0,FAILED,SOBOL,4640,4033,2042,0.101629348358139401375943577932,0.360196862932294581405301414634,9.305351939729414212365554703865,str\(\'t-test\'\),str\(\'bounded\'\),4364
96,96_0,FAILED,SOBOL,4572,789,902,0.285413082119077454734679122339,0.850649917487055096110282192967,8.654385561775416846330699627288,str\(\'ks-test\'\),str\(\'bounded\'\),190
97,97_0,FAILED,SOBOL,1147,3096,3019,0.904752930454909787272299581673,0.097739904312416914233807574419,3.298505525527521964335164739168,str\(\'t-test\'\),str\(\'full\'\),2881
98,98_0,FAILED,SOBOL,1627,2234,2360,0.182804511114954937323062722498,0.283796909309923628406124862522,0.775070254086516863267775079294,str\(\'ks-test\'\),str\(\'full\'\),3925
99,99_0,FAILED,SOBOL,2578,3839,3992,0.505926881555467833351258377661,0.537646011257544187422752202110,6.023610415198841216977143631084,str\(\'t-test\'\),str\(\'bounded\'\),1606
100,100_0,FAILED,SOBOL,3349,1483,3196,0.628325555203482544186499580974,0.678175751766189938152251670545,9.087776531507261168485456437338,str\(\'ks-test\'\),str\(\'full\'\),4477
101,101_0,FAILED,SOBOL,2419,4946,454,0.062604183079674843859230293219,0.424327605303376931278336314790,3.800327741834335082415918805054,str\(\'t-test\'\),str\(\'bounded\'\),2499
102,102_0,FAILED,SOBOL,355,350,4795,0.775768060991540497894902728149,0.238026710020378229337723041681,1.523068430485203794688686684822,str\(\'ks-test\'\),str\(\'bounded\'\),712
103,103_0,FAILED,SOBOL,3801,3267,1286,0.412701666763052366082575872497,0.990935767710208859071485676395,6.840034921281040070084600301925,str\(\'t-test\'\),str\(\'full\'\),3725
104,104_0,FAILED,SOBOL,4164,2109,4598,0.113695297876372933276734045194,0.023947056978940964300228699813,5.576113423993811935019948577974,str\(\'ks-test\'\),str\(\'full\'\),4828
105,105_0,FAILED,SOBOL,109,4320,1871,0.701984678348526403013352137350,0.768021819250658155375788282981,0.288519511524587879414127655764,str\(\'t-test\'\),str\(\'bounded\'\),2147
106,106_0,FAILED,SOBOL,2118,976,3702,0.479508357731625423081567305417,0.580319936003536041013717294845,2.535191027374006811356821344816,str\(\'ks-test\'\),str\(\'bounded\'\),1064
107,107_0,FAILED,SOBOL,3689,2641,180,0.833711607964709444651418834837,0.335184262504801155913014554244,7.851998091689312175844861485530,str\(\'t-test\'\),str\(\'full\'\),3373
108,108_0,FAILED,SOBOL,2897,162,2009,0.955965640917420422795203194255,0.444031476372852895728726707603,7.327808107356541533761173923267,str\(\'ks-test\'\),str\(\'bounded\'\),541
109,109_0,FAILED,SOBOL,1347,3723,4112,0.358950133714824926034481222814,0.689168097920715760906773539318,1.971787716207094476317251974251,str\(\'t-test\'\),str\(\'full\'\),2529
110,110_0,FAILED,SOBOL,880,1608,942,0.572611515846103480420481446345,0.877600700257346044708128829370,4.601492768406868272279552911641,str\(\'ks-test\'\),str\(\'full\'\),4276
111,111_0,FAILED,SOBOL,4956,4465,2590,0.240869638882577424832120982501,0.133524989936500776410710500386,9.849868735143914477703219745308,str\(\'t-test\'\),str\(\'bounded\'\),1255
112,112_0,FAILED,SOBOL,4832,1874,1712,0.809179130287840941981869491428,0.527064422259107212553885801753,2.190203307569027035839326345013,str\(\'t-test\'\),str\(\'full\'\),1889
113,113_0,FAILED,SOBOL,779,4555,4438,0.376854074029251917554717010717,0.281012195311486745463724901128,6.950430290589109993959482380887,str\(\'ks-test\'\),str\(\'bounded\'\),4892
114,114_0,FAILED,SOBOL,1526,116,30,0.660212845584377649998941706144,0.092758289081975822676362497532,9.621859804312698827288841130212,str\(\'t-test\'\),str\(\'bounded\'\),3163
115,115_0,FAILED,SOBOL,3099,3501,3552,0.025356541136279702602918106891,0.837871427256614009770885331818,4.988502067801543482516990479780,str\(\'ks-test\'\),str\(\'full\'\),1157
116,116_0,FAILED,SOBOL,3560,1179,4262,0.154266012810170660696229560926,0.947213578537106526411548657052,0.514547102720476767778734483727,str\(\'t-test\'\),str\(\'bounded\'\),2739
117,117_0,FAILED,SOBOL,2003,2706,2159,0.533003465797752151722477265139,0.202101395847275849826374383156,5.186813467792235954334501002450,str\(\'ks-test\'\),str\(\'full\'\),448
118,118_0,FAILED,SOBOL,302,1999,2750,0.254499925229698442663561763766,0.390111411791294826478804225189,7.635868389239535147794413205702,str\(\'t-test\'\),str\(\'full\'\),1513
119,119_0,FAILED,SOBOL,4371,4074,1102,0.929331126406788832206018469151,0.636162683254107852448555604497,2.914554951671510796273878440843,str\(\'ks-test\'\),str\(\'bounded\'\),4213
120,120_0,FAILED,SOBOL,3917,552,2869,0.606509882394224431045870460366,0.355298942780122140039367195641,4.189472443463281514652862824732,str\(\'t-test\'\),str\(\'bounded\'\),3090
121,121_0,FAILED,SOBOL,484,3333,752,0.205509358271956432684390847498,0.608231491278857006044233912689,8.861903002910315407802954723593,str\(\'ks-test\'\),str\(\'full\'\),97
122,122_0,FAILED,SOBOL,2212,1373,3833,0.987365619175136099983092208277,0.794718696804717184001276564231,6.460521702279337752372612158069,str\(\'t-test\'\),str\(\'full\'\),1865
123,123_0,FAILED,SOBOL,3156,4700,2200,0.321215194519609226198042506439,0.042847059532999991204871292894,1.739348619612865132211254604044,str\(\'ks-test\'\),str\(\'bounded\'\),3861
124,124_0,FAILED,SOBOL,2679,2500,613,0.450482562175020584405160661845,0.182881922114640466103807625586,3.675732855617068750575526792090,str\(\'t-test\'\),str\(\'full\'\),2240
125,125_0,FAILED,SOBOL,1751,3929,3356,0.860300880083814223375782148651,0.934754507435485715305389931018,8.436119265117682175514346454293,str\(\'ks-test\'\),str\(\'bounded\'\),4541
126,126_0,FAILED,SOBOL,944,742,1436,0.083269453110173349830169797769,0.748998020999133595765329118876,5.636447053205222879057600948727,str\(\'t-test\'\),str\(\'bounded\'\),3515
127,127_0,FAILED,SOBOL,4393,2875,4945,0.727050171552225954485493275570,0.496064524451270694171967079455,1.003234439490362950309076950361,str\(\'ks-test\'\),str\(\'full\'\),806
128,128_0,FAILED,SOBOL,4409,1684,486,0.019205568650737404184924983497,0.666471334276720894784773463471,9.982651400359348059510011808015,str\(\'t-test\'\),str\(\'full\'\),1486
129,129_0,FAILED,SOBOL,959,4394,3365,0.669767574688419742301448422950,0.420342969689518231035663120565,4.626776094757021340342362236697,str\(\'ks-test\'\),str\(\'bounded\'\),4197
130,130_0,FAILED,SOBOL,1738,238,1524,0.386910741237923516688823610821,0.234099195295944806360921575106,1.947102909644134349775868031429,str\(\'t-test\'\),str\(\'bounded\'\),2760
131,131_0,FAILED,SOBOL,2662,3652,4896,0.803500829072669175978660405235,0.979166644938290087196719468920,7.195647801402025756090097274864,str\(\'ks-test\'\),str\(\'full\'\),461
132,132_0,FAILED,SOBOL,3142,1047,2917,0.923801419809460622190044887247,0.870196894790977282241328794044,7.916349398582243068744901393075,str\(\'t-test\'\),str\(\'bounded\'\),3137
133,133_0,FAILED,SOBOL,2196,2565,664,0.264422750208526846638079632612,0.125130393197759981482874991343,2.628905414053238853711036426830,str\(\'ks-test\'\),str\(\'full\'\),1139
134,134_0,FAILED,SOBOL,501,2180,3823,0.542453619506210071854468424135,0.311130277305841473900471783054,0.195408114533871413165400099388,str\(\'t-test\'\),str\(\'full\'\),1911
135,135_0,FAILED,SOBOL,3929,4245,2327,0.148234368108212943848656095724,0.557257693843916102061086803587,5.512379410473630336753103620140,str\(\'ks-test\'\),str\(\'bounded\'\),4904
136,136_0,FAILED,SOBOL,4348,421,4330,0.315665738757699709804427357085,0.463503249214962109725490790879,6.748144701331854733439286064822,str\(\'t-test\'\),str\(\'bounded\'\),3488
137,137_0,FAILED,SOBOL,277,3191,2052,0.997308669202029651756902239867,0.716390109181404111104995990900,1.460555594006553326025255046261,str\(\'ks-test\'\),str\(\'full\'\),787
138,138_0,FAILED,SOBOL,2029,1553,2721,0.214949280485510818561323276299,0.904887446543201856563598539651,3.863457871685735955935570018482,str\(\'t-test\'\),str\(\'full\'\),2263
139,139_0,FAILED,SOBOL,3583,4871,1248,0.600488945070654200897308783169,0.152939671631902446291562114311,9.180269741144963191459282825235,str\(\'ks-test\'\),str\(\'bounded\'\),4552
140,140_0,FAILED,SOBOL,3125,2310,1565,0.720888491688296162429594460264,0.012287387408316134684849174619,6.000146785677411109816148382379,str\(\'t-test\'\),str\(\'full\'\),1837
141,141_0,FAILED,SOBOL,1549,3768,4467,0.092834413709118962509947436956,0.764236117804423020771764640813,0.644131125173531549066296975070,str\(\'ks-test\'\),str\(\'bounded\'\),3845
142,142_0,FAILED,SOBOL,757,864,137,0.870337322244420619199445354752,0.576469499532133333730143931461,3.430067013701424194493938557571,str\(\'t-test\'\),str\(\'bounded\'\),3112
143,143_0,FAILED,SOBOL,4806,3026,3484,0.444824010124430069268441911845,0.323581684080883835719077978865,8.678447711084038118656280857977,str\(\'ks-test\'\),str\(\'full\'\),110
144,144_0,FAILED,SOBOL,4940,657,1902,0.511967330101877449166636324662,0.958808535389602201171044271177,1.018762057205662152625791350147,str\(\'ks-test\'\),str\(\'bounded\'\),724
145,145_0,FAILED,SOBOL,867,2955,4180,0.173360305950045590073216317251,0.205944210747256883919931169658,5.778984235081821907442645169795,str\(\'t-test\'\),str\(\'full\'\),3747
146,146_0,FAILED,SOBOL,1361,2415,1088,0.894837005786597750045530119678,0.393889521408826104309497395661,8.294185370923019107181062281597,str\(\'ks-test\'\),str\(\'full\'\),4459
147,147_0,FAILED,SOBOL,2912,4010,2561,0.290950640793889769852853532939,0.647814760996028748962771715014,3.660822829267941447284329115064,str\(\'t-test\'\),str\(\'bounded\'\),2472
148,148_0,FAILED,SOBOL,3702,1292,4627,0.418372115900740026983584129994,0.507657362135127132596323917824,1.842836594532243799093862435257,str\(\'ks-test\'\),str\(\'full\'\),3938
149,149_0,FAILED,SOBOL,2134,4785,1725,0.765704493472352587524198952451,0.253733070597052579042696152101,6.515098228958436266111675649881,str\(\'t-test\'\),str\(\'bounded\'\),1628
150,150_0,FAILED,SOBOL,94,472,3634,0.053043505432084206430154438294,0.065543869649991398640409556720,8.807924698024988785505229316186,str\(\'ks-test\'\),str\(\'bounded\'\),173
