trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,batch_size,gamma,alpha,use_mmd2,use_k2s_test
11,11_0,COMPLETED,SOBOL,0.550000000000000044408920985006,217.000000000000000000000000000000,0.000000000000000000000000000000,802,2678,4.360376848360524526526660338277,0.018183356617577375868854971941,True,True
12,12_0,COMPLETED,SOBOL,0.550000000000000044408920985006,155.000000000000000000000000000000,0.000000000000000000000000000000,409,1040,0.793795154969207938933095647371,0.020649895743466914477259877003,True,True
13,13_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3603,3148,9.751139258864336412102602480445,0.036277383390814064989537968131,False,False
14,14_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,4296,1375,3.558501228537410465690982164233,0.006304629901424050816838295930,False,False
15,15_0,COMPLETED,SOBOL,0.550000000000000044408920985006,228.000000000000000000000000000000,0.000000000000000000000000000000,2333,4110,7.147509338784963972557306988165,0.040567271332256495119938932703,True,True
16,16_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,2486,1476,1.760053835778497166586475941585,0.015427991793490946834110921770,False,False
17,17_0,COMPLETED,SOBOL,0.550000000000000044408920985006,244.000000000000000000000000000000,0.000000000000000000000000000000,4137,4367,7.535265651813708664974456041818,0.030668890509754419965160465722,True,True
18,18_0,COMPLETED,SOBOL,0.550000000000000044408920985006,176.000000000000000000000000000000,0.000000000000000000000000000000,3443,1114,3.841197567537427026707064214861,0.011911753783002496792642332935,True,True
19,19_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,562,3379,5.615279127754271293326837621862,0.045787523041479288865573948897,False,False
20,20_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,648,329,9.547964159243740311922010732815,0.042549198656342927804541176329,False,False
21,21_0,COMPLETED,SOBOL,0.550000000000000044408920985006,245.000000000000000000000000000000,0.000000000000000000000000000000,2767,2594,0.997292422727681704408553287067,0.002099068289622664333637924727,True,True
22,22_0,COMPLETED,SOBOL,0.550000000000000044408920985006,291.000000000000000000000000000000,0.000000000000000000000000000000,4651,1948,7.313171424785629426423838594928,0.034392122477293014803922943656,True,True
23,23_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,1302,4839,3.393166078569367805073397903470,0.024952147369273008914447586903,False,False
24,24_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.000000000000000000000000000000,1714,898,6.498637165474706378631708503235,0.004569390834774821746888662233,True,False
25,25_0,COMPLETED,SOBOL,0.550000000000000044408920985006,172.000000000000000000000000000000,0.000000000000000000000000000000,4908,3631,2.958452297414653209273183165351,0.038442148810718210216741397289,False,True
26,26_0,COMPLETED,SOBOL,0.550000000000000044408920985006,219.000000000000000000000000000000,0.000000000000000000000000000000,2984,1849,9.102228923771530588737732614391,0.019687165529001505320794151999,False,True
27,27_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.000000000000000000000000000000,1021,3958,0.193708062063902619609478961138,0.034925057388376444522659625136,True,False
28,28_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.000000000000000000000000000000,193,2318,4.971106180329807777695805270923,0.025498343448620289924955173433,True,False
29,29_0,COMPLETED,SOBOL,0.550000000000000044408920985006,180.000000000000000000000000000000,0.000000000000000000000000000000,3230,4428,5.735834405836650162768819427583,0.016061373722273855624287364208,False,True
30,30_0,COMPLETED,SOBOL,0.560000000000000053290705182008,53.000000000000000000000000000000,0.000000000000000000000000000000,3884,116,1.891634404843673067375675600488,0.048350752043072139918500340627,False,True
31,31_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.000000000000000000000000000000,2078,2849,8.654229990584775933371020073537,0.007903634434100241523690755230,True,False
32,32_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,2180,2443,5.208190780183301171746279578656,0.024160610825754703229195641256,False,False
33,33_0,COMPLETED,SOBOL,0.550000000000000044408920985006,185.000000000000000000000000000000,0.000000000000000000000000000000,3810,4552,4.092013136206195333954838133650,0.033648941267281774758490797694,True,True
34,34_0,COMPLETED,SOBOL,0.560000000000000053290705182008,69.000000000000000000000000000000,0.000000000000000000000000000000,3137,284,7.892309915398247888163041352527,0.002902679467573761849796820655,True,True
35,35_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,236,3018,1.559281829607672920090521984093,0.043304478104226294676859509991,False,False
36,36_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,976,749,3.602509269524365898007545183646,0.046542801751755180639236186835,False,False
37,37_0,COMPLETED,SOBOL,0.550000000000000044408920985006,178.000000000000000000000000000000,0.000000000000000000000000000000,3076,3482,6.947631666745991196876275353134,0.012715362748131156869768609852,True,True
38,38_0,COMPLETED,SOBOL,0.550000000000000044408920985006,189.000000000000000000000000000000,0.000000000000000000000000000000,4980,1665,0.759875532272271891898185458558,0.029925707086920740745972224772,True,True
39,39_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,1611,3775,9.941576946298591010986456240062,0.014636454512365164315479404422,False,False
40,40_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.000000000000000000000000000000,1396,537,0.548301627749577247250556411018,0.007148268686141819733270708070,True,False
41,41_0,COMPLETED,SOBOL,0.550000000000000044408920985006,179.000000000000000000000000000000,0.000000000000000000000000000000,4608,2802,8.903907615499571548411950061563,0.047547038337681445108184874471,False,True
42,42_0,COMPLETED,SOBOL,0.550000000000000044408920985006,192.000000000000000000000000000000,0.000000000000000000000000000000,2665,2034,2.553814647742547183639771901653,0.016804664835799485583800461086,False,True
43,43_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.000000000000000000000000000000,722,4924,6.747002036244609257664706092328,0.026289958916138857908384451889,True,False
44,44_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.000000000000000000000000000000,490,1254,8.414362402230501913891203003004,0.035716675068717451679844998580,True,False
45,45_0,COMPLETED,SOBOL,0.550000000000000044408920985006,215.000000000000000000000000000000,0.000000000000000000000000000000,3546,4145,2.287697889797389638744107287494,0.020430457380134613848410296555,False,True
46,46_0,COMPLETED,SOBOL,0.550000000000000044408920985006,190.000000000000000000000000000000,0.000000000000000000000000000000,4181,1004,5.947628294690512795739323337330,0.037638435842934997443975930764,False,True
47,47_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.000000000000000000000000000000,2394,3269,4.603115724391304119933465699432,0.003814027299638837829182103079,True,False
48,48_0,COMPLETED,SOBOL,0.550000000000000044408920985006,191.000000000000000000000000000000,0.000000000000000000000000000000,2239,1223,9.302164257537572922274193842895,0.028948657329659909648311710839,False,True
49,49_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.000000000000000000000000000000,4339,3331,0.149756788823753594908083641712,0.013275850709993392700924985661,True,False
50,50_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.000000000000000000000000000000,3704,1524,6.308180853451602843051659874618,0.044791673513595017808164300277,True,False
51,51_0,COMPLETED,SOBOL,0.550000000000000044408920985006,288.000000000000000000000000000000,0.000000000000000000000000000000,335,4258,2.992352401542477391416241516708,0.010580392797943205529520582786,False,True
52,52_0,COMPLETED,SOBOL,0.550000000000000044408920985006,441.000000000000000000000000000000,0.000000000000000000000000000000,875,1988,2.159941349251195852332330105128,0.001928766386117786342524471621,False,True
53,53_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.000000000000000000000000000000,2505,4723,8.541792677229270935868044034578,0.041940687468741091881163640664,True,False
54,54_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.000000000000000000000000000000,4449,446,4.692710817632265829502102860715,0.022412384704221043063565588227,True,False
55,55_0,COMPLETED,SOBOL,0.550000000000000044408920985006,194.000000000000000000000000000000,0.000000000000000000000000000000,1548,2554,5.857711703796871560712133941706,0.031511113456916060859835937435,False,True
56,56_0,COMPLETED,SOBOL,0.550000000000000044408920985006,281.000000000000000000000000000000,0.000000000000000000000000000000,1766,1738,3.963054601944983268424493871862,0.039775663240812719756434034935,True,True
57,57_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,4822,4003,5.336861117556692235552873171400,0.005561375668272377018053198583,False,False
58,58_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,2918,853,1.647674929133616350540592065954,0.037081063166260724850431529376,False,False
59,59_0,COMPLETED,SOBOL,0.550000000000000044408920985006,329.000000000000000000000000000000,0.000000000000000000000000000000,1131,3742,7.803633386879228694965604518075,0.021405245264060797361072019385,True,True
60,60_0,COMPLETED,SOBOL,0.560000000000000053290705182008,49.000000000000000000000000000000,0.000000000000000000000000000000,83,73,7.347089408518747255527614470338,0.018938706875778737320770162000,True,True
61,61_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3296,2963,3.202725262204185074921269915649,0.028040448386222126264666343332,False,False
62,62_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3970,2205,9.503956863240338392984085658100,0.008509803349152208692962595649,False,False
63,63_0,COMPLETED,SOBOL,0.550000000000000044408920985006,198.000000000000000000000000000000,0.000000000000000000000000000000,2027,4470,1.197174117677844984442003806180,0.048524729813449088422494526185,True,True
64,64_0,COMPLETED,SOBOL,0.550000000000000044408920985006,306.000000000000000000000000000000,0.000000000000000000000000000000,1955,1702,9.784221836664713123354886192828,0.005285633697640150160945715641,True,True
65,65_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3918,3812,0.922151146532036447567293180327,0.039472178377676754579272966339,False,False
66,66_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3341,713,7.075692272329703769173647742718,0.021877735270652922533463069499,False,False
67,67_0,COMPLETED,SOBOL,0.550000000000000044408920985006,198.000000000000000000000000000000,0.000000000000000000000000000000,148,3446,3.469528233813122142237261869013,0.037574521878268568597647458773,True,True
68,68_0,COMPLETED,SOBOL,0.560000000000000053290705182008,97.000000000000000000000000000000,0.000000000000000000000000000000,1142,243,1.372594594254158417712119444332,0.027761034605558964488691842121,True,True
69,69_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,2948,2976,8.083841294563375967641150054988,0.018638702044729144047252589189,False,False
70,70_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,4794,2484,4.229876496136188990249138441868,0.048994114492554217965558649439,False,False
71,71_0,COMPLETED,SOBOL,0.550000000000000044408920985006,175.000000000000000000000000000000,0.000000000000000000000000000000,1757,4594,5.065483201943338897876856208313,0.009006553265731782539904592966,True,True
72,72_0,COMPLETED,SOBOL,0.550000000000000044408920985006,183.000000000000000000000000000000,0.000000000000000000000000000000,1503,968,4.421311446492560470744592748815,0.012971889260224999870785289602,False,True
73,73_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.000000000000000000000000000000,4384,3232,6.124512142461725261455285362899,0.028671689363196493915975082700,True,False
74,74_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.000000000000000000000000000000,2578,1291,2.440208855619653949275971172028,0.011075080271810294058054680022,True,False
75,75_0,COMPLETED,SOBOL,0.550000000000000044408920985006,284.000000000000000000000000000000,0.000000000000000000000000000000,927,4182,8.266771941034123827307666942943,0.045264631071127950368016001903,False,True
76,76_0,COMPLETED,SOBOL,0.550000000000000044408920985006,174.000000000000000000000000000000,0.000000000000000000000000000000,363,2075,6.575000512692146692472761060344,0.041639642518945037263922159809,False,True
77,77_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.000000000000000000000000000000,3713,4966,2.720971952985040687167384021450,0.001649073697626590858864026323,True,False
78,78_0,COMPLETED,SOBOL,0.550000000000000044408920985006,2.000000000000000000000000000000,0.000000000000000000000000000000,4328,496,9.027086455602198356018561753444,0.032008150948211550046451634444,True,False
79,79_0,COMPLETED,SOBOL,0.550000000000000044408920985006,215.000000000000000000000000000000,0.000000000000000000000000000000,2209,2760,0.429966931458562628964870100390,0.022882806367240847433830452928,False,True
80,80_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.000000000000000000000000000000,2368,404,5.666142740211450146148308704142,0.047246571672149004217367007641,True,False
81,81_0,COMPLETED,SOBOL,0.550000000000000044408920985006,230.000000000000000000000000000000,0.000000000000000000000000000000,4175,2512,4.879359276591801020117600273807,0.006869508333504198080432523454,False,True
82,82_0,COMPLETED,SOBOL,0.550000000000000044408920985006,309.000000000000000000000000000000,0.000000000000000000000000000000,3560,2030,8.684538957364857481024955632165,0.026786441726610064895108820338,False,True
83,83_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.000000000000000000000000000000,523,4764,2.022115499243140046559119582525,0.017274130559526385680912952125,True,False
84,84_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.000000000000000000000000000000,769,1560,2.830115563676692591599248771672,0.020127428266219795499614164669,True,False
85,85_0,COMPLETED,SOBOL,0.550000000000000044408920985006,175.000000000000000000000000000000,0.000000000000000000000000000000,2732,4295,6.465573547505774065768946456956,0.035440285386517646204485032513,False,True
86,86_0,COMPLETED,SOBOL,0.550000000000000044408920985006,180.000000000000000000000000000000,0.000000000000000000000000000000,4539,1186,0.282700314613059167090369783182,0.004307758834213018181436005705,False,True
87,87_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.000000000000000000000000000000,1346,3294,9.174064950058236078689333226066,0.038110838719643651273383255784,True,False
88,88_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,1597,2246,1.030054322357289331435481471999,0.033368949202355002725539634412,False,False
89,89_0,COMPLETED,SOBOL,0.550000000000000044408920985006,179.000000000000000000000000000000,0.000000000000000000000000000000,4947,4512,9.675997088688426117641938617453,0.023859673658851537209057980249,True,True
90,90_0,COMPLETED,SOBOL,0.560000000000000053290705182008,50.000000000000000000000000000000,0.000000000000000000000000000000,3101,32,3.321021182101219881843690018286,0.043774417464155702950368009851,True,True
91,91_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,982,2921,7.223872983995826224656866543228,0.003400385323446244306699881577,False,False
92,92_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,306,816,7.626710837212391957962154265260,0.012438688441645355531317562736,False,False
93,93_0,COMPLETED,SOBOL,0.550000000000000044408920985006,308.000000000000000000000000000000,0.000000000000000000000000000000,3187,3706,1.829441697110421927163770305924,0.046238738604355608674545408121,True,True
94,94_0,COMPLETED,SOBOL,0.550000000000000044408920985006,195.000000000000000000000000000000,0.000000000000000000000000000000,3763,1774,5.484489163173363657222125766566,0.015109900458250195495746304175,True,True
95,95_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,2112,4040,3.810582412516698269655535113998,0.030419720479752870162526434683,False,False
96,96_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.000000000000000000000000000000,2070,667,2.239965843645855603227801111643,0.038914449897594752258989103666,True,False
97,97_0,COMPLETED,SOBOL,0.550000000000000044408920985006,320.000000000000000000000000000000,0.000000000000000000000000000000,3856,3557,8.310415834059938333666650578380,0.005063038282096386788477815344,False,True
98,98_0,COMPLETED,SOBOL,0.550000000000000044408920985006,209.000000000000000000000000000000,0.000000000000000000000000000000,3261,1591,4.611464848202653676878526312066,0.034648748842999343988680038819,False,True
99,99_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.000000000000000000000000000000,204,3857,6.090309426014312244035409094067,0.019384247056208551984735066753,True,False
100,100_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.000000000000000000000000000000,1086,2371,8.758471832986920446728618117049,0.016530947136692702992277759222,True,False
101,101_0,COMPLETED,SOBOL,0.550000000000000044408920985006,259.000000000000000000000000000000,0.000000000000000000000000000000,3029,4636,0.542096864599734606926517699321,0.025994904445484280641753827013,False,True
102,102_0,COMPLETED,SOBOL,0.560000000000000053290705182008,111.000000000000000000000000000000,0.000000000000000000000000000000,4855,200,6.853092965076678311220348405186,0.007624787043780088119371285416,False,True
103,103_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.000000000000000000000000000000,1642,3090,2.598792042705230453947251589852,0.048050180637277666029216760535,True,False
104,104_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,1272,1338,6.953527857707814341381435951917,0.031163011593278500122039531561,False,False
105,105_0,COMPLETED,SOBOL,0.550000000000000044408920985006,197.000000000000000000000000000000,0.000000000000000000000000000000,4641,4073,3.747638565802946963856356887845,0.015901515925768761744452106655,True,True
106,106_0,COMPLETED,SOBOL,0.550000000000000044408920985006,169.000000000000000000000000000000,0.000000000000000000000000000000,2775,1076,9.896298130990006214346976776142,0.045483372856397183414678409008,True,True
107,107_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,676,3185,0.653480501153506421196937026252,0.011634974736254662455725572556,False,False
108,108_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,615,612,4.195651132188737975070580432657,0.002596672355663031533934415052,False,False
109,109_0,COMPLETED,SOBOL,0.550000000000000044408920985006,204.000000000000000000000000000000,0.000000000000000000000000000000,3515,2720,5.255616340100766059606485214317,0.043019053929019723803151009633,True,True
110,110_0,COMPLETED,SOBOL,0.550000000000000044408920985006,255.000000000000000000000000000000,0.000000000000000000000000000000,4072,2116,1.416299277937971057284016751510,0.024651291339192540896796401739,True,True
111,111_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,2441,4850,7.883656689300202913273096783087,0.034112241053488104314261875061,False,False
112,112_0,COMPLETED,SOBOL,0.550000000000000044408920985006,228.000000000000000000000000000000,0.000000000000000000000000000000,2283,1907,3.208949208680540454707852404681,0.009749727099668235169582786170,True,True
113,113_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,4226,4797,7.492544076364487715125051181531,0.049785614155698570959529547508,False,False
114,114_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3670,371,1.152215906041674342574765432801,0.017883456526789815593803112392,False,False
115,115_0,COMPLETED,SOBOL,0.550000000000000044408920985006,200.000000000000000000000000000000,0.000000000000000000000000000000,457,2636,9.397884819741360473699387512170,0.026957439654972405879140850971,True,True
116,116_0,COMPLETED,SOBOL,0.550000000000000044408920985006,167.000000000000000000000000000000,0.000000000000000000000000000000,835,1151,5.440788800394162905149642028846,0.036770926190074534889440371899,True,True
117,117_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,2622,3415,4.010767464770005119589768582955,0.021122487539891154906257497714,False,False
118,118_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,4488,1440,7.660933370222338112398574594408,0.040263675827998668399487769420,False,False
119,119_0,COMPLETED,SOBOL,0.550000000000000044408920985006,290.000000000000000000000000000000,0.000000000000000000000000000000,1431,4330,1.639306621995754609244499988563,0.006028806793969124222520861167,True,True
120,120_0,COMPLETED,SOBOL,0.560000000000000053290705182008,65.000000000000000000000000000000,0.000000000000000000000000000000,1800,158,8.494386002644896294100362865720,0.023686486142687500355830110266,False,True
121,121_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.000000000000000000000000000000,4700,2891,2.056322536595165839656829120941,0.032763500468805432930263776825,True,False
122,122_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.000000000000000000000000000000,2874,2277,5.866383815228008558051442378201,0.000857465606182813652215435329,True,False
123,123_0,COMPLETED,SOBOL,0.550000000000000044408920985006,212.000000000000000000000000000000,0.000000000000000000000000000000,1243,4386,4.835712552628480764838059258182,0.040896388285793366934584014416,False,True
124,124_0,COMPLETED,SOBOL,0.550000000000000044408920985006,282.000000000000000000000000000000,0.000000000000000000000000000000,45,1812,0.004608309218659997763545277394,0.044521379050798719212433951498,False,True
125,125_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.000000000000000000000000000000,3414,3922,9.296249181242659531676508777309,0.010283472917973995527929353955,True,False
126,126_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.000000000000000000000000000000,4010,935,3.098728249334730122654946171679,0.029427039621397855367890272760,True,False
127,127_0,COMPLETED,SOBOL,0.550000000000000044408920985006,264.000000000000000000000000000000,0.000000000000000000000000000000,1910,3668,6.353440783427097393598614871735,0.013775571248494090231817565950,False,True
128,128_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.000000000000000000000000000000,1890,2063,0.272711426125839373479919913734,0.027391416777856648911981807260,True,False
129,129_0,COMPLETED,SOBOL,0.550000000000000044408920985006,342.000000000000000000000000000000,0.000000000000000000000000000000,3989,4952,9.183443250024691195676496136002,0.017927494689822198042916667760,False,True
130,130_0,COMPLETED,SOBOL,0.560000000000000053290705182008,155.000000000000000000000000000000,0.000000000000000000000000000000,3433,528,2.878552457393146912778547630296,0.049446816703304648232819573650,False,True
131,131_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.000000000000000000000000000000,64,2794,6.416526065268554290810243401211,0.009021364285610617220201312705,True,False
132,132_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.000000000000000000000000000000,1228,993,8.733137959502636604725012148265,0.006554825897328555445175979344,True,False
133,133_0,COMPLETED,SOBOL,0.550000000000000044408920985006,316.000000000000000000000000000000,0.000000000000000000000000000000,2859,3259,1.972905908584594802945844094211,0.040406201923266056585948291513,False,True
134,134_0,COMPLETED,SOBOL,0.550000000000000044408920985006,193.000000000000000000000000000000,0.000000000000000000000000000000,4725,1285,5.655991743302904772860983939609,0.020875922370702029717826064825,False,True
135,135_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.000000000000000000000000000000,1824,4175,4.888899684979580939625520841219,0.036140483350493017578042298510,True,False
136,136_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,1412,312,5.533698455838487184621499181958,0.041332526137586686476588226924,False,False
137,137_0,COMPLETED,SOBOL,0.550000000000000044408920985006,213.000000000000000000000000000000,0.000000000000000000000000000000,4468,3046,3.761983112385496763607761749881,0.000910109343472868294322442040,True,True
138,138_0,COMPLETED,SOBOL,0.550000000000000044408920985006,274.000000000000000000000000000000,0.000000000000000000000000000000,2642,2435,7.617170130831190100195726699894,0.032425542321521790001259688552,True,True
139,139_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,855,4543,1.839592396025545806281797922566,0.022964651431422681421290477033,False,False
140,140_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,433,1655,3.311642584141343714776439810521,0.014313025019597263101656103856,False,False
141,141_0,COMPLETED,SOBOL,0.550000000000000044408920985006,184.000000000000000000000000000000,0.000000000000000000000000000000,3646,3763,7.233861574489623968986506952206,0.029574556276667864074259028939,True,True
142,142_0,COMPLETED,SOBOL,0.560000000000000053290705182008,140.000000000000000000000000000000,0.000000000000000000000000000000,4241,779,1.079101506601087612224887379853,0.010046643337700516054877830641,True,True
143,143_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,2298,3514,9.627559896978549858204132760875,0.043894982264842841157559405474,False,False
144,144_0,COMPLETED,SOBOL,0.560000000000000053290705182008,143.000000000000000000000000000000,0.000000000000000000000000000000,2453,822,4.279086086794734455907018855214,0.019532515517901631596497935561,True,True
145,145_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,4084,3713,5.016884199805557997819960291963,0.035180918947327881329822929501,False,False
146,146_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3488,1749,1.363054185866378276159593951888,0.004438911667559296281293512720,False,False
