trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,n_samples,threshold,outlier_detector_kwargs
62,62_0,COMPLETED,SOBOL,0.530000000000000026645352591004,18.000000000000000000000000000000,0.179999999999999993338661852249,1090,3641,0.710589829362928915301722554432,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
63,63_0,COMPLETED,SOBOL,0.609999999999999986677323704498,45.000000000000000000000000000000,0.950000000000000066613381477509,4816,809,0.397332952953875051527177220123,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
64,64_0,COMPLETED,SOBOL,0.600000000000000088817841970013,24.000000000000000000000000000000,0.859999999999999986677323704498,4785,2742,0.723541028119623619296874039719,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
65,65_0,COMPLETED,SOBOL,0.600000000000000088817841970013,41.000000000000000000000000000000,0.959999999999999964472863211995,1048,613,0.418036234177649013155075863324,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
66,66_0,COMPLETED,SOBOL,0.530000000000000026645352591004,15.000000000000000000000000000000,0.140000000000000013322676295502,1694,4528,0.967131159398704753904496556061,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
67,67_0,COMPLETED,SOBOL,0.609999999999999986677323704498,15.000000000000000000000000000000,0.820000000000000062172489379009,2968,2281,0.143258562002331030216240037589,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
68,68_0,COMPLETED,SOBOL,0.550000000000000044408920985006,13.000000000000000000000000000000,0.270000000000000017763568394003,3185,4282,0.350315275302156781123130713240,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
69,69_0,COMPLETED,SOBOL,0.609999999999999986677323704498,34.000000000000000000000000000000,0.869999999999999995559107901499,1921,1411,0.539782306125387578710217439948,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
70,70_0,COMPLETED,SOBOL,0.520000000000000017763568394003,9.000000000000000000000000000000,0.000000000000000000000000000000,27,3451,0.091129449592903255528142381081,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
71,71_0,COMPLETED,SOBOL,0.640000000000000013322676295502,47.000000000000000000000000000000,0.989999999999999991118215802999,3751,697,0.767780590938404228218416847085,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
72,72_0,COMPLETED,SOBOL,0.550000000000000044408920985006,16.000000000000000000000000000000,0.350000000000000033306690738755,4163,4937,0.014245099563151598920374141244,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
73,73_0,COMPLETED,SOBOL,0.540000000000000035527136788005,14.000000000000000000000000000000,0.130000000000000004440892098501,396,2184,0.814969832021743112449030377320,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
74,74_0,COMPLETED,SOBOL,0.570000000000000062172489379009,11.000000000000000000000000000000,0.589999999999999968913755310496,2331,2957,0.304618469886481779695941440878,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
75,75_0,COMPLETED,SOBOL,0.739999999999999991118215802999,240.000000000000000000000000000000,1.000000000000000000000000000000,3557,85,0.618158972851931998171437498968,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
76,76_0,COMPLETED,SOBOL,0.550000000000000044408920985006,16.000000000000000000000000000000,0.429999999999999993338661852249,2557,3353,0.888504177959635876860033931735,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
77,77_0,COMPLETED,SOBOL,0.619999999999999995559107901499,26.000000000000000000000000000000,0.849999999999999977795539507497,1323,1107,0.188231072755530470796969666480,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
78,78_0,COMPLETED,SOBOL,0.510000000000000008881784197001,15.000000000000000000000000000000,0.110000000000000000555111512313,640,3755,0.676101472323760388505320406693,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
79,79_0,COMPLETED,SOBOL,0.600000000000000088817841970013,27.000000000000000000000000000000,0.959999999999999964472863211995,4412,1625,0.494196289544925115855278363597,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
80,80_0,COMPLETED,SOBOL,0.560000000000000053290705182008,21.000000000000000000000000000000,0.709999999999999964472863211995,4565,3915,0.847875253738835432670839509228,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
81,81_0,COMPLETED,SOBOL,0.579999999999999960031971113494,17.000000000000000000000000000000,0.340000000000000024424906541753,801,1786,0.042222331406548622989571839526,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
82,82_0,COMPLETED,SOBOL,0.589999999999999968913755310496,15.000000000000000000000000000000,0.250000000000000000000000000000,1485,3203,0.592467939173802693453296797088,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
83,83_0,COMPLETED,SOBOL,0.609999999999999986677323704498,25.000000000000000000000000000000,0.959999999999999964472863211995,2708,957,0.266442097639665032016154100347,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
84,84_0,COMPLETED,SOBOL,0.579999999999999960031971113494,18.000000000000000000000000000000,0.570000000000000062172489379009,3718,3106,0.226892846155911681593764228637,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
85,85_0,COMPLETED,SOBOL,0.680000000000000048849813083507,43.000000000000000000000000000000,0.989999999999999991118215802999,2481,236,0.914684419859200681379718389508,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
86,86_0,COMPLETED,SOBOL,0.520000000000000017763568394003,12.000000000000000000000000000000,0.050000000000000002775557561563,548,4778,0.466708265922963605465412229023,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
87,87_0,COMPLETED,SOBOL,0.589999999999999968913755310496,26.000000000000000000000000000000,0.849999999999999977795539507497,4323,2024,0.643681451760232503644942880783,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
88,88_0,COMPLETED,SOBOL,0.570000000000000062172489379009,20.000000000000000000000000000000,0.630000000000000004440892098501,3913,3613,0.387167588194832212877827259945,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
89,89_0,COMPLETED,SOBOL,0.570000000000000062172489379009,14.000000000000000000000000000000,0.179999999999999993338661852249,178,859,0.689567658802494376502068007539,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
90,90_0,COMPLETED,SOBOL,0.560000000000000053290705182008,11.000000000000000000000000000000,0.170000000000000012212453270877,2073,4130,0.178539594070985907503512635230,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
91,91_0,COMPLETED,SOBOL,0.630000000000000004440892098501,38.000000000000000000000000000000,0.950000000000000066613381477509,3346,1258,0.991758171515539244111892003275,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
92,92_0,COMPLETED,SOBOL,0.530000000000000026645352591004,16.000000000000000000000000000000,0.260000000000000008881784197001,3120,4680,0.514669892854988542119087924220,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
93,93_0,COMPLETED,SOBOL,0.570000000000000062172489379009,16.000000000000000000000000000000,0.470000000000000028865798640254,1854,2434,0.314545035012066376278738744077,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
94,94_0,COMPLETED,SOBOL,0.579999999999999960031971113494,17.000000000000000000000000000000,0.300000000000000044408920985006,1210,2579,0.801264752034097860189376660855,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
