trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,batch_size,theta,lambida
0,0_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3518,1850,0.613579959845542921570427097322,0.960524939298629809592000583507
1,1_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,15,4545,0.422771500755287688022576730873,0.242962880237028000518506587468
2,2_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,2039,1093,0.755137433613091713091591827833,0.536604271639138485916475929116
3,3_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,4308,2538,0.190981361902412022368835664565,0.255674483742564906396665946886
4,4_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,4847,175,0.253354846901260311042847206409,0.375259660806506856189912468835
5,5_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,1503,3730,0.692885892091784638679996533028,0.656681631196290305219065430720
6,6_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,712,1909,0.110791386889200663135035540563,0.122862797243520616152778757169
7,7_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,2827,4213,0.925682003234699402050011940446,0.840901551207527520048756741744
8,8_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,2611,762,0.016385101161338389702537554626,0.736520703669637399890746110032
9,9_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,967,2831,0.957169287379551647632069943938,0.455591518063098166457791649009
10,10_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,1756,1556,0.345754122350271808628008329833,0.764749861909076567023646475718
11,11_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,4634,4878,0.663405603341013172524753827020,0.047188649585470560099409453869
12,12_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3938,2203,0.850523018123302554371889527829,0.166843305638059963280639408367
13,13_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,2448,3880,0.158514778975211073630546820823,0.884879568649455938711412272824
14,14_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,427,506,0.520208992661908231625034204626,0.335423859614878916435287692366
15,15_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3146,3438,0.453223467286210490723163957227,0.616843086238950455424401297932
16,16_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3354,408,0.977224379807896892380369990860,0.073528972368687398053488379901
17,17_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,615,3184,0.043031525082606825183262344581,0.853459117177873816117994465458
18,18_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,2342,2456,0.651032842083182128334328808705,0.429219772098585972130990739970
19,19_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3813,3978,0.342397120188176640187549537586,0.647781928753480285010368788789
20,20_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,4524,1302,0.155043225484434499250596672937,0.518443043803796133062178341788
21,21_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,1627,4780,0.838508680264465455778122304764,0.299403932927176374967359606671
22,22_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,1169,859,0.480228790919110193335939129611,0.983312908057123458149817452068
23,23_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,2794,3084,0.540149057448934710734533837240,0.202890818696469077409005876689
24,24_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3010,2124,0.388320707295555622717841970371,0.344307476824149472083291811941
25,25_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,914,4271,0.570113627770729380905834204896,0.562868570176884519540294604667
26,26_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,1375,116,0.248966163660585881878262171085,0.154300367508083569045851390911
27,27_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,4738,3515,0.806529240505304167996314390621,0.934229196202009948279965101392
28,28_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,4183,1152,0.743920224489085346597505576938,0.804836060535162656215391052683
29,29_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,1933,2753,0.311453251084033377882320792196,0.024416952881962061122633755872
30,30_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,204,1635,0.882329763851594228718511203624,0.692774708239361602934991424263
31,31_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3726,4487,0.075982642621919518899353818142,0.473738802140578618704580549092
32,32_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3617,1006,0.368965362785756589847352415745,0.215964512836188088362732173664
33,33_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,273,2606,0.686408105344977204076428733970,0.995411516938358498229888482456
34,34_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,1982,1761,0.008654613108653574221618143270,0.283254127947613620897016062372
35,35_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,4097,4614,0.949657785922475183859603475867,0.501319105332717285250510030892
36,36_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,4787,1977,0.512571032060217146586467151792,0.628739228075370193415949415794
37,37_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,1285,4125,0.445863310448452843104405474151,0.411151204911991974277896133572
38,38_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,809,243,0.873887754027359187070089774352,0.867537401352077686134123268857
39,39_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3078,3642,0.181607657580915821116107622402,0.088582341801375155676545603001
40,40_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,2669,1468,0.778992178003396817942416419100,0.490969338512048103506657525941
41,41_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,1178,4947,0.214559720303118206530257339182,0.709031111119315049506894865772
42,42_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,1657,674,0.605457454398460659383829352009,0.012394485358148812914613756675
43,43_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,4376,2899,0.414920386527199314130598395423,0.791838507752865572442146913090
44,44_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3841,575,0.102578511352464554762242698871,0.919312881212681509701667437184
45,45_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,2198,3350,0.917677400980424162746373895061,0.140359137777239073585633377661
46,46_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,486,2270,0.277058239229861613672767362004,0.581104648349806685025953356671
47,47_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3364,3792,0.716371730483882140916307434964,0.363517688488587731310275330543
48,48_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3255,2368,0.225842207515891624236559209749,0.826000940373167402697163197445
49,49_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,358,4046,0.783195582140237100965407535114,0.108936319900676606420297787281
50,50_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,2400,321,0.395711703515984114520875891685,0.674902005214244149478020062816
